geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48355001602,48355001602,Census Tract 16.02; Nueces County; Texas,2094,1558,651,Corpus Christi city,Texas,59684,0.5347013968807574,0.20323607689379375,48355,2094,1558,651,0.012695,0.006897320142,0.003436016044,0.8373997027087824,0.7641637011184863,0.8759847468974732,-0.19417286245176055,-0.3086201275149897,-0.1415723887222454,-5.1617612795997605,-8.20415069437305,-3.763465528291728,-246.50244888251004,-391.7932518802794,-179.72614748289052,0.8226707998937587,0.7438837036117084,0.8644625795463449,-0.21555305005251427,-0.34429615159573235,-0.15678807117918608,-5.730117862052504,-9.15253821559938,-4.167949036219793,-273.6445970416669,-437.0839644507823,-246.50244888251004,-0.5683565824527435,-0.94838752122633,-0.40448350792806487,-27.142148159156804,-45.29071257050286,-19.316308879086193,0.8955306479394373,0.8625362082784284,0.9294292950571512,-0.11665636715051628,-0.15937161872420555,-0.0759290731615141,-0.6244980463974007,-0.8531661577978196,-0.40647209417168106,-40.08331491639286,-54.760343889462106,-26.089351358901222,0.8857037811673596,0.8498750286882868,0.9226521386920256,-0.12904564851467354,-0.17664358434371102,-0.08383209452874033,-0.6908217473420831,-0.9456283958247176,-0.4487794411688814,-44.3402918704803,-60.69501898746583,-28.804842180287636,-0.06632370094468243,-0.092462238026898,-0.04230734699720034,-4.256976954087448,-5.934675098003724,-2.715490821386415,0.8625362082784284,0.8304309002265394,0.9294292950571512,-0.15937161872420555,-0.2041941114272151,-0.0759290731615141,-0.7156033364041342,-0.9168632946136948,-0.3409333388178771,-109.9237075889607,-140.83921576247232,-52.37071256803028,0.8498750286882868,-0.17664358434371102,-0.7931571463140689,0.8151430891781141,-0.22677848009270615,-1.0182706198136346,0.9226521386920256,-0.08383209452874033,-0.3764191329845727,-121.83673522489536,-156.4163778515568,-57.82167941391286,-0.07755380990993466,-0.10140732519993988,-0.03548579416669562,-11.913027635934665,-15.577162089084467,-5.450966845882583,0.8466
48355006400,48355006400,Census Tract 64; Nueces County; Texas,1949,1252,520,Corpus Christi city,Texas,86775,0.39712764674618184,0.2671040115969152,48355,1949,1252,520,0.012695,0.006897320142,0.003436016044,0.8857740073068576,0.8320614930450188,0.9134718433925306,-0.12895613525671135,-0.2018342494620105,-0.0947244923128814,-3.1907042691766203,-4.993895018197516,-2.3437259608985452,-163.7098137083951,-256.2285796920223,-120.25274299120292,0.8750950457230356,0.8169038938071079,0.9052419716248744,-0.1427330149878329,-0.22413420670525752,-0.10467701603035344,-3.5315794736522794,-5.545652936786203,-2.589976826366901,-181.19956252705384,-284.5383754123244,-163.7098137083951,-0.3408752044756591,-0.5517579185886872,-0.24625086546835595,-17.489748818658754,-28.309795720302063,-12.63472885933073,0.927354900098938,0.9038626556461404,0.9512073650869736,-0.07833581285148927,-0.10636277951447629,-0.05129547636394191,-0.3369922134414281,-0.4575611995540111,-0.2206676038734512,-26.916310977749852,-36.546421689617496,-17.62520797711272,0.9203871957347478,0.894772622819172,0.9464610036503291,-0.08649925230836904,-0.11760236567060654,-0.05656756711917407,-0.3721104490444011,-0.5059126863012117,-0.24334756937579424,-29.72128187255601,-40.40836152565589,-19.436706819152896,-0.03511823560297306,-0.04835148674720058,-0.02267996550234302,-2.804970894806155,-3.8619398360383848,-1.8114988420401776,0.9038626556461404,0.8807288589954179,0.9512073650869736,-0.10636277951447629,-0.13542322337504176,-0.05129547636394191,-0.3814814335822372,-0.4857098096652051,-0.18397668760562075,-73.36181415043023,-93.40573262792408,-35.38013223185014,0.894772622819172,-0.11760236567060654,-0.4217934060530964,0.8696138538547802,-0.1499356818744903,-0.5377602872706616,0.9464610036503291,-0.05656756711917407,-0.20288560243900844,-81.11411654867238,-103.41543985974262,-39.01646200750162,-0.04031197247085921,-0.05205047760545645,-0.01890891483338769,-7.752302398242157,-10.009707231818547,-3.636329775651479,0.869
48355002500,48355002500,Census Tract 25; Nueces County; Texas,2774,1519,764,Corpus Christi city,Texas,78007,0.48479801137140527,0.25203665875616615,48355,2774,1519,764,0.012695,0.006897320142,0.003436016044,0.8546337852757322,0.78812756080176,0.8894015797758221,-0.1700918185411638,-0.2688301358002284,-0.12435149963647998,-5.989941575318327,-9.467103244231335,-4.379153706593304,-215.93156363800747,-341.27985739838994,-157.86422878851135,0.8413138975475302,0.7695842420563651,0.8790380739608732,-0.1886169988574387,-0.29940290529851965,-0.13760715220682346,-6.642323028573642,-10.543751754789298,-4.84596383961484,-239.44928004951848,-380.0919882764708,-215.93156363800747,-0.6523814532553152,-1.0766485105579608,-0.46681013302153573,-23.517716411511,-38.81213087808078,-16.828050938051035,0.9069463147167895,0.8773038752629144,0.9372708165836116,-0.10260109531650508,-0.139855901924878,-0.06692749022639863,-0.5355067556423773,-0.7299510796273344,-0.34931520997768695,-35.25390096394847,-48.05471228619713,-22.996393020255887,0.8981311068440802,0.865894642409233,0.9312185192727171,-0.11342318775025434,-0.1548749132084214,-0.07386180504765,-0.5919905932718057,-0.8083399309412128,-0.38550753737025634,-38.97238928714982,-53.21526865972435,-25.379034718252555,-0.05648383762942843,-0.0783888513138784,-0.03619232739256939,-3.7184883232013455,-5.160556373527216,-2.382641697996668,0.8773038752629144,0.8483350226696594,0.9372708165836116,-0.139855901924878,-0.17877957797034005,-0.06692749022639863,-0.7369780300035648,-0.9420883878623976,-0.3526779293635242,-96.46309293240375,-123.30999841130858,-46.16203263920474,0.865894642409233,-0.1548749132084214,-0.8161214997892913,0.8344957639559991,-0.1983284316021136,-1.0451021001196827,0.9312185192727171,-0.07386180504765,-0.38921866597924,-106.82218583629468,-136.7934686020527,-50.944851567963354,-0.0791434697857265,-0.10301371225728516,-0.03654073661571583,-10.359092903890904,-13.48347019074413,-4.7828189287586165,0.2865
48355001903,48355001903,Census Tract 19.03; Nueces County; Texas,1896,1415,765,Corpus Christi city,Texas,55877,0.49779644689381025,0.22293021424735088,48355,1896,1415,765,0.012695,0.006897320142,0.003436016044,0.8501109201198517,0.7818142039742595,0.8858872045408005,-0.17631708560927134,-0.27907627530507756,-0.12881187906800148,-4.243902881831191,-6.717287805236132,-3.100465861840657,-223.83454018097,-354.287331499796,-163.5266804768279,0.8364175840726403,0.7628056691620667,0.8752180622800817,-0.19557505609919487,-0.3109498794083276,-0.14257239778032185,-4.707436839291913,-7.48447653139221,-3.4316776943009684,-248.2825337179279,-394.7508719088718,-223.83454018097,-0.46353395746072223,-0.7671887261560784,-0.3312118324603115,-24.447993536957924,-40.46354040907586,-17.468978505290693,0.903958912010712,0.8734331328857091,0.9352219702131364,-0.10624497055475658,-0.1449073344585984,-0.06926487170965497,-0.5165590841399385,-0.7045340554216206,-0.33676322282916626,-36.50594234204512,-49.79039260930181,-23.799521047997615,0.8948774405363638,0.861693126501909,0.9289795863225196,-0.1174714600030914,-0.160505949559509,-0.07644991851610383,-0.5711418571150577,-0.7803739402491576,-0.37169665241611294,-40.36338212827263,-55.15010178439277,-26.268314658382543,-0.05458277297511926,-0.07583988482753701,-0.03493342958694667,-3.85743978622751,-5.359709175090955,-2.468793610384924,0.8734331328857091,0.8436346543126116,0.9352219702131364,-0.1449073344585984,-0.185347229263352,-0.06926487170965497,-0.7645962916638884,-0.9779753709114374,-0.3654726260036776,-99.94722766848214,-127.83991776620095,-47.77419947760492,0.861693126501909,-0.160505949559509,-0.8469016028878427,0.8294111171990288,-0.20567470011381095,-1.0852322526230207,0.9289795863225196,-0.07644991851610383,-0.40338416556906703,-110.70609188076374,-141.86042517947982,-52.72995628353818,-0.08230531122395424,-0.10725688171158332,-0.03791153956538939,-10.7588642122816,-14.020507413278866,-4.955756805933254,0.7791
48273020101,48273020101,Census Tract 201.01; Kleberg County; Texas,1882,1627,761,Corpus Christi city,Texas,204507,0.24000393960847205,0.26571389176448434,48273,1882,1627,761,0.013237,0.006897320142,0.003436016044,0.9444501236749768,0.9170181603301732,0.9582523805540732,-0.05881716242343372,-0.09049094473761478,-0.04356641349723325,-1.4652551500761033,-2.2543134919955805,-1.0853279743011337,-77.85627789989921,-119.78286354918068,-57.66886154628765,0.9390677598990124,0.9091085244115338,0.9541747010609446,-0.06488588225788991,-0.09997868587504478,-0.04802610977644069,-1.6164393049285504,-2.490672421794436,-1.1964280796384228,-85.88944234476888,-132.3417864927968,-77.85627789989921,-0.15118415485244707,-0.2363589297988553,-0.11110010533728908,-8.033164444869664,-12.558922943616116,-5.90329996478688,0.9650872743000276,0.9534893718515268,0.9767051258020768,-0.03617571864191701,-0.04877938813115107,-0.02385046784595648,-0.2022366688917059,-0.27269619890256996,-0.13333361021572168,-12.430034965685676,-16.760676023513827,-8.19505901756126,0.961663755187042,0.9489589849766692,0.9744056951122166,-0.03986450004607026,-0.05378632357286291,-0.02626657973795587,-0.22285842545803497,-0.3006869613007034,-0.1468406375548115,-13.697506174433617,-18.481067074413236,-9.02523894006217,-0.020621756566329,-0.02799076239813341,-0.01350702733908981,-1.2674712087479412,-1.720391050899411,-0.8301799225009107,0.9534893718515268,0.941911591474584,0.9767051258020768,-0.04877938813115107,-0.06167076512401483,-0.02385046784595648,-0.25603620982255365,-0.32370125096190056,-0.12518778163749966,-33.64470562714239,-42.53630104624186,-16.450431227003897,0.9489589849766692,-0.05378632357286291,-0.28231691612980314,0.9362916615502104,-0.06804326158828357,-0.357149596755665,0.9744056951122166,-0.02626657973795587,-0.13786961622040766,-37.09814929432368,-46.93161586802431,-18.116900948805213,-0.02628070630724949,-0.03344834579376443,-0.012681834582908,-3.4534436671812734,-4.395314821782448,-1.6664697218013145,0.7603
48355001801,48355001801,Census Tract 18.01; Nueces County; Texas,3307,2305,962,Corpus Christi city,Texas,88145,0.5098147841486453,0.22958081262984023,48355,3307,2305,962,0.012695,0.006897320142,0.003436016044,0.8459503841028186,0.7760218886384759,0.882650174358697,-0.18210242443540023,-0.2886234456021491,-0.13295168238828634,-7.645090450031892,-12.117094840827068,-5.5816260573891086,-231.1790278207406,-366.4074641919283,-168.7821607919295,0.8319158163089394,0.7565913440733861,0.8717008560247052,-0.20204470259601487,-0.3217174738163595,-0.14718253755122926,-8.482314450702344,-13.506460412636349,-6.179071013101913,-256.49574994564085,-408.4203330098685,-231.1790278207406,-0.8372240006704512,-1.3893655718092806,-0.5974449557128043,-25.316722124900245,-42.012868817940145,-18.06607062935604,0.9012055191925104,0.8698694460486683,0.9333315945340716,-0.10962480666564316,-0.14959779831610617,-0.07143056750287112,-0.8682303303767783,-1.184817103046605,-0.5657313076152068,-37.667259452354806,-51.402043516121694,-24.543657597189014,0.8918795931336748,0.8578265512352582,0.9269142615448156,-0.1212275823986928,-0.16573682472291634,-0.078848434517965,-0.9601245112141392,-1.3126384662521275,-0.6244809403406657,-41.65399180972404,-56.94743888295564,-27.092448604801117,-0.0918941808373609,-0.1278213632055225,-0.05874963272545885,-3.986732357369236,-5.545395366833948,-2.5487910076120976,0.8698694460486683,0.8393118746367578,0.9333315945340716,-0.14959779831610617,-0.19145222439845225,-0.07143056750287112,-0.9926145990386004,-1.270328006798331,-0.473957671296346,-103.18239075245326,-132.05072835741487,-49.26794919920437,0.8578265512352582,-0.16573682472291634,-1.0997006217340597,0.8247374285713293,-0.21250711481868045,-1.4100318784296182,0.9269142615448156,-0.078848434517965,-0.5231768655344228,-114.31399394324946,-146.57296033571916,-54.384289556592805,-0.1070860226954593,-0.13970387163128728,-0.0492191942380768,-11.131603190796186,-14.52223197830429,-5.116340357388442,0.9639
48355003102,48355003102,Census Tract 31.02; Nueces County; Texas,3071,2153,986,Corpus Christi city,Texas,279761,0.5331991237872253,0.2609280411481947,48355,3071,2153,986,0.012695,0.006897320142,0.003436016044,0.8379134021406184,0.7648743502029143,0.8763856721379437,-0.19344075109110176,-0.3074042811537725,-0.1410501469752455,-7.54154785909682,-11.984569359537971,-5.499029692277628,-245.5730335101537,-390.24973492471423,-179.0631615850742,0.8232259473688839,0.7446447072171651,0.8648978063912927,-0.21473333438541928,-0.3429223229654462,-0.1562059616874379,-8.37166785735032,-13.36928799133231,-6.089899513403235,-272.6039680022898,-435.339889004634,-245.5730335101537,-0.8301199982534992,-1.3847186317943372,-0.5908698211256072,-27.030934492136087,-45.090154079919806,-19.240306777128204,0.8958721941726996,0.8629771185086408,0.929664392818291,-0.1162306481935831,-0.15877927531630984,-0.07565698732258158,-0.859844410910986,-1.1746081999116222,-0.5596909137711974,-39.93703719976711,-54.55681374415338,-25.995862228109495,0.8860753664557749,0.8503529228144528,0.922908863777092,-0.12857217101059226,-0.17598231648367035,-0.08353060551115003,-0.9511438192964724,-1.301871869419775,-0.6179379140099986,-44.17760424043067,-60.4678062898177,-28.70125007013463,-0.09129940838548634,-0.12726366950815282,-0.05824700023880125,-4.240567040663556,-5.91099254566432,-2.7053878420251394,0.8629771185086408,0.830964322545107,0.929664392818291,-0.15877927531630984,-0.20342110108550093,-0.07565698732258158,-1.0798193728585483,-1.3834176114152958,-0.5145248360674775,-109.5151493771347,-140.30604578248435,-52.18304625430806,0.8503529228144528,-0.17598231648367035,-1.1968130868529772,0.8157190701859575,-0.2259122491423824,-1.5363744588455963,0.922908863777092,-0.08353060551115003,-0.5680714052753941,-121.38063761186382,-155.81891063342763,-57.61373278655113,-0.11699371399442882,-0.15295684743030047,-0.05354656920791667,-11.865488234729089,-15.512864850943252,-5.43068653224307,0.4572
48355005417,48355005417,Census Tract 54.17; Nueces County; Texas,5007,3208,806,Corpus Christi city,Texas,163589,0.5625385916622982,0.21736411495813585,48355,5007,3208,806,0.012695,0.006897320142,0.003436016044,0.8279376092837897,0.7511141653892321,0.8685886818249985,-0.2078204792086369,-0.3313555329925027,-0.15129292025644653,-13.2098728846531,-21.062238366138487,-9.616762758636533,-263.8280983553645,-420.6558491339822,-192.0663622655589,0.8124513638907427,0.7299221582662743,0.8564373175885286,-0.23084290881254352,-0.37000910121049074,-0.16762777551041447,-14.673267491967826,-23.51920855811497,-10.655069292794291,-293.055072737524,-469.72655398671793,-263.8280983553645,-1.4633946073147257,-2.456970191976481,-1.0383065341577584,-29.226974382159497,-49.07070485273579,-20.73709874491229,0.88922528842157,0.85440676003171,0.9250836637584176,-0.12457440540750024,-0.1704027247664643,-0.08098330905251679,-1.3731512153313954,-1.878304839934351,-0.8926579170357113,-42.80396556519312,-58.55064962388874,-27.825994920065813,0.8788464149756461,0.8410680651746103,0.917907911118925,-0.13785524178045516,-0.1889644148983288,-0.08943390495567814,-1.519542414602915,-2.0829055143650232,-0.9858066340353422,-47.36728225071431,-64.92847613357304,-30.72963323052813,-0.14639119927151967,-0.2046006744306723,-0.0931487169996309,-4.563316685521187,-6.3778265096843,-2.90363831046231,0.85440676003171,0.8206082862496656,0.9250836637584176,-0.1704027247664643,-0.21860821631498295,-0.08098330905251679,-0.9473096495014336,-1.215295547998396,-0.45020565380715033,-117.53221457834162,-150.78108535960249,-55.85678086937349,0.8410680651746103,-0.1889644148983288,-1.0504985403895872,0.8045434209984629,-0.24294099473086184,-1.350567303917399,0.917907911118925,-0.08943390495567814,-0.497184544866981,-130.3348064999488,-167.56418162746888,-61.68542740285123,-0.10318889088815376,-0.1352717559190033,-0.04697889105983066,-12.802591921607164,-16.783096267866416,-5.82864653347775,0.154
48355002301,48355002301,Census Tract 23.01; Nueces County; Texas,2335,1625,555,Corpus Christi city,Texas,64206,0.5391075278551433,0.21147854151422077,48355,2335,1625,555,0.012695,0.006897320142,0.003436016044,0.8358948503017557,0.7620831903118627,0.8748099003330918,-0.19632271886709532,-0.31219270115481235,-0.1431054902547867,-5.8195599989015045,-9.2542736066094,-4.242051004161847,-249.23169160177753,-396.32863411603427,-181.67241987845168,0.821044723940892,0.7416561809620306,0.8631873324161163,-0.2179604482447063,-0.3483336695217207,-0.15849707525356782,-6.460963424239387,-10.325594007240198,-4.698301064753341,-276.7007890466547,-442.2095934578244,-249.23169160177753,-0.6414034253378826,-1.071320400630798,-0.4562500605914943,-27.4690974448772,-45.88095934179006,-19.539617155952648,0.8945296518617251,0.8612443279884283,0.928740101805532,-0.1179059273426728,-0.1611106947266142,-0.07672749142191035,-0.6583308193021982,-0.899565764403528,-0.428409948755029,-40.512665803212194,-55.35789319406326,-26.363689154155633,0.8846148289454292,0.8484749251552007,0.9218995819838685,-0.13043549269021892,-0.1785852125412931,-0.08471683851734112,-0.728289974084785,-0.9971351902086788,-0.4730186765566295,-44.817844559063694,-61.362165551303306,-29.108841634254123,-0.06995915478258685,-0.09756942580515073,-0.04460872780160047,-4.3051787558514985,-6.004272357240044,-2.7451524800984903,0.8612443279884283,0.8288683595021993,0.928740101805532,-0.1611106947266142,-0.20646419728288187,-0.07672749142191035,-0.6167337821053666,-0.790347564919201,-0.2937138099763583,-111.12320398294892,-142.40496665210827,-52.92140720294745,0.8484749251552007,-0.1785852125412931,-0.6836264578560486,0.8134560953376697,-0.22932264658351964,-0.8778499986599779,0.9218995819838685,-0.08471683851734112,-0.32429713195308113,-123.1759383524412,-158.17117092972578,-58.43191566722183,-0.06689267575068203,-0.08750243374077693,-0.03058332197672281,-12.052734369492256,-15.766204277617463,-5.5105084642743805,0.7684
48355003303,48355003303,Census Tract 33.03; Nueces County; Texas,622,443,193,Corpus Christi city,Texas,63095,0.45507181513127865,0.24697544354514375,48355,622,443,193,0.012695,0.006897320142,0.003436016044,0.8650677971480236,0.8027578885914801,0.8974911127559106,-0.1559787606206405,-0.24570560341001585,-0.11421716135919947,-1.231653527701157,-1.9401626991504737,-0.9018918290690332,-198.0150366079031,-311.92326352901506,-144.99868634550373,0.8526193014144285,0.7853134582643756,0.8878368618684187,-0.17285639480724685,-0.2733768783360774,-0.12633304940227225,-1.364924221752515,-2.1586631106363843,-0.9975623946646682,-219.44119320779984,-347.0519470476502,-198.0150366079031,-0.13327069405135772,-0.2185004114859106,-0.09567056559563492,-21.42615659989674,-35.12868351863514,-15.381119870680855,0.913815381616936,0.8862204916506297,0.9419732206621788,-0.09431294342032868,-0.1283873589262762,-0.0616013046496481,-0.1435589285298573,-0.19542547412703992,-0.09376674050063254,-32.406078674911356,-44.11410251174716,-21.166307110752264,0.9056164661162311,0.875580269592485,0.936359049394379,-0.10422020514770015,-0.142099741997867,-0.06796639670090539,-0.1586393175694358,-0.2162978480553487,-0.10345539787611056,-35.81022969964691,-48.825699335293166,-23.35336295171796,-0.0150803890395785,-0.02087237392830879,-0.00968865737547801,-3.404151024735554,-4.711596823546002,-2.1870558409656917,0.8862204916506297,0.8591829843214775,0.9419732206621788,-0.1283873589262762,-0.16389642049269615,-0.0616013046496481,-0.17090704232317494,-0.21817609387733308,-0.08200259643136473,-88.55287167003883,-113.04460822659745,-42.4883919333496,0.875580269592485,-0.142099741997867,-0.18916073064239405,0.8462413338393235,-0.18169600090684143,-0.24187058894769228,0.936359049394379,-0.06796639670090539,-0.0904756974102532,-98.01074126548914,-125.32154867756076,-46.8785996944317,-0.01825368831921908,-0.0236944950703592,-0.00847310097888845,-9.457869595450305,-12.276940450963318,-4.390207761082101,0.6106
48355003601,48355003601,Census Tract 36.01; Nueces County; Texas,3864,2493,982,Corpus Christi city,Texas,110755,0.6674646716623588,0.1845223669729861,48355,3864,2493,982,0.012695,0.006897320142,0.003436016044,0.7932233879785513,0.7038985371702285,0.8412677979080958,-0.26067891486205136,-0.42065929561402576,-0.18868213247506815,-12.78720793660734,-20.634802344216705,-9.255515211723106,-330.9318824173742,-534.0269757820057,-239.53196717709895,0.775059532160938,0.6796120473629979,0.8268518297941753,-0.29022347123698616,-0.471427712148656,-0.20940652722377817,-14.236471241854076,-23.125169849329858,-10.272118895041055,-368.4386967353539,-598.4774805727188,-330.9318824173742,-1.4492633052467363,-2.490367505113152,-1.0166036833179517,-37.506814317979725,-64.45050479071305,-26.309619133487356,0.8658551034480162,0.8244473485674295,0.908885620923874,-0.15492765015507878,-0.21293373280611924,-0.10024845478742324,-1.32710839173903,-1.8239877995209728,-0.8587270604962366,-53.23338915920698,-73.1643722230635,-34.445529903579484,0.8534729147343805,0.808684684559186,0.900243835051258,-0.17168334546530042,-0.23657591035633377,-0.11081016171919916,-1.4706374766593726,-2.0265064086554134,-0.9491985153089696,-58.990672950636686,-81.28786236082685,-38.074549350540295,-0.14352908492034255,-0.20251860913444064,-0.09047145481273287,-5.757283791429705,-8.123490137763362,-3.629019446960806,0.8244473485674295,0.7846171107871178,0.908885620923874,-0.21293373280611924,-0.2745069999771135,-0.10024845478742324,-1.4422360259593845,-1.85928213218102,-0.6789996640542966,-146.86721241948922,-189.33626600621383,-69.14456864096707,0.808684684559186,-0.23657591035633377,-1.6023684753636982,0.7658144424142234,-0.30579934853083823,-2.071230477923649,0.900243835051258,-0.11081016171919916,-0.7505358834775557,-163.17397916127274,-210.91960060322288,-76.42931603641097,-0.16013244940431393,-0.21194834574262875,-0.07153621942325916,-16.306766741783495,-21.58333459700904,-7.284747395443906,0.7839
48355000700,48355000700,Census Tract 7; Nueces County; Texas,2827,1677,626,Corpus Christi city,Texas,98430,0.5313771893882396,0.24613340375903392,48355,2827,1677,626,0.012695,0.006897320142,0.003436016044,0.8385368320096087,0.7657371016529404,0.8768721545171323,-0.19255345958201284,-0.30593123650581056,-0.14041710054149295,-6.9105058608758565,-10.979494253116457,-5.039396323315013,-244.4466169393653,-388.3797047441265,-178.25950913742528,0.82389972464074,0.7455686857415763,0.8654259370481504,-0.213739937145929,-0.3412580478824091,-0.1555003810156919,-7.670862375345017,-12.247329884810528,-5.580716631682629,-271.3428502067569,-433.22709178671835,-244.4466169393653,-0.7603565144691604,-1.267835631694071,-0.5413203083676157,-26.89623326739159,-44.84738704259183,-19.1482245619956,0.8962865911424178,0.8635121502938068,0.9299495956722064,-0.11571456036778124,-0.15806129613781775,-0.07532709799949779,-0.6667703131349686,-0.9107806276527666,-0.4340497216688915,-39.75970859481029,-54.31011494649771,-25.882511727423463,0.8865262287376883,0.850932866276285,0.9232203119825886,-0.12799821097666267,-0.1751808393252438,-0.08316507665708664,-0.7375511512325472,-1.0094268406749434,-0.4792137137132398,-43.98039065191098,-60.19241745229239,-28.57565376942396,-0.07078083809757862,-0.0986462130221768,-0.04516399204434823,-4.220682057100693,-5.882302505794681,-2.693142042000491,0.8635121502938068,0.8316117089579591,0.9299495956722064,-0.15806129613781775,-0.20248427147933953,-0.07532709799949779,-0.6824648003127703,-0.8742708764145156,-0.3252414990292353,-109.01993615219972,-139.65988441126447,-51.9555110270344,0.850932866276285,-0.1751808393252438,-0.7563822355631141,0.8164181574921981,-0.22486251784466985,-0.9708939322178082,0.9232203119825886,-0.08316507665708664,-0.35908371511952397,-120.82783315704698,-155.09487735108758,-57.36161583378977,-0.07391743525034378,-0.09662305580329256,-0.03384221609028864,-11.807897004847248,-15.434992939823092,-5.4061048067553745,0.993
48355002706,48355002706,Census Tract 27.06; Nueces County; Texas,587,5,0,Corpus Christi city,Texas,57008,0.29683366492244273,0.27153981849229014,48355,587,5,0,0.012695,0.006897320142,0.003436016044,0.9227919945360624,0.8853328306678164,0.941807879860906,-0.0836678318852931,-0.12951871359575454,-0.06178767600424868,-0.6234897548350882,-0.9651689205605868,-0.46043959901500103,-106.21631257837956,-164.42400690981037,-78.43945468739369,0.915406938816035,0.874615614108226,0.93617826007613,-0.09241033424257812,-0.14335941854824788,-0.06817263618007961,-0.6886385764139935,-1.068309369441894,-0.508020098771687,-117.3149193209529,-181.99478184700067,-106.21631257837956,-0.06514882157890534,-0.10314044888130702,-0.04758049975668593,-11.098606742573311,-17.570774937190293,-8.105706943217365,0.9512659092890934,0.9352330557585024,0.967404944301549,-0.05123077599545948,-0.06925219745250524,-0.03369329037488444,-8.801488413348441e-4,-0.00118975830764531,-5.788534315162685e-4,-17.60297682669688,-23.795166152906393,-11.57706863032537,0.9465250811317776,0.9289916990368884,0.9642044532189636,-0.0564960400249316,-0.0764358831588353,-0.0371244362764911,-9.706064997406556e-4,-0.00131317460435533,-6.378007933523951e-4,-19.41212999481311,-26.263492087106748,-12.756015867047902,-9.045765840581148e-5,-1.2341629671001775e-4,-5.894736183612655e-5,-1.8091531681162296,-2.4683259342003554,-1.1789472367225309,0.9352330557585024,0.9193067802703974,0.967404944301549,-0.06925219745250524,-0.08777616075655202,-0.03369329037488444,-0,-0,-0,NA,NA,NA,0.9289916990368884,-0.0764358831588353,-0,0.9116046032953592,-0.09696681695671612,-0,0.9642044532189636,-0.0371244362764911,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
