geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
26163541500,26163541500,Census Tract 5415; Wayne County; Michigan,2055,1340,531,Detroit city,Michigan,59914,0.6992960740881232,0.21066544623766612,26163,2055,1340,531,0.01376099999999999,0.007665406738,0.003496039015,0.7829827526316013,0.690170324115189,0.8331506218161443,-0.27716734070961935,-0.4489177019919226,-0.20026316228408844,-7.837975038662922,-12.694878601562788,-5.6632129280732055,-381.4099775505072,-617.7556497110845,-275.5821376191341,0.7640599138836005,0.6650463431284084,0.8180801877745885,-0.3087978859107421,-0.503654610438055,-0.22237405934531349,-8.732450639976417,-14.242775698659242,-6.288483779987514,-424.9367708017721,-693.0791094238074,-381.4099775505072,-0.8944756013134949,-1.5478970970964545,-0.6252708519143084,-43.52679325126496,-75.32345971272284,-30.426805445951747,0.8588874738921197,0.815567973249636,0.9040279268705808,-0.16429687287022263,-0.2261393688811655,-0.10616051813978788,-0.7696802919797032,-1.0593933556242825,-0.49732935978088033,-57.43882775967934,-79.05920564360315,-37.11413132693136,0.8459211741901942,0.7991092895550497,0.8949525944882762,-0.18214324278772956,-0.25139328633860314,-0.11737761995291904,-0.8532850433600567,-1.1777001877794229,-0.5498780300499516,-63.677988310451994,-87.88807371488231,-41.03567388432475,-0.0836047513803535,-0.1183068321551406,-0.05254867026907128,-6.23916055077265,-8.82886807127915,-3.921542557393379,0.815567973249636,0.7740137946965425,0.9040279268705808,-0.2261393688811655,-0.2919666378711725,-0.10616051813978788,-0.9204620784747882,-1.1884008506339214,-0.432108445611958,-173.34502419487538,-223.8043033208892,-81.37635510583013,0.7991092895550497,-0.25139328633860314,-1.0232538810145706,0.7544380275634844,-0.32548991893950097,-1.32485170004645,0.8949525944882762,-0.11737761995291904,-0.4777657626039572,-192.7031790987892,-249.50126177899247,-89.9747198877509,-0.10279180253978236,-0.1364508494125285,-0.04565731699199921,-19.358154903913817,-25.696958458103296,-8.598364781920754,0.9652
26163540600,26163540600,Census Tract 5406; Wayne County; Michigan,1994,1337,855,Detroit city,Michigan,59131,0.6878663578458989,0.16599791384824605,26163,1994,1337,855,0.01376099999999999,0.007665406738,0.003496039015,0.7866445594761654,0.6950686354571379,0.8360562080323781,-0.271222165021913,-0.4387068398537542,-0.19609183018143775,-7.442182696455889,-12.037867377515656,-5.380648832202769,-373.2288212866544,-603.704482322751,-269.8419675126765,0.7679914723362875,0.6702401818491719,0.8212190658586073,-0.30209779147407095,-0.49200245983616053,-0.2177018795276901,-8.289392410698532,-13.500269024511978,-5.973616354976003,-415.71677084746904,-677.0445849805404,-373.2288212866544,-0.8472097142426431,-1.4624016469963212,-0.5929675227732343,-42.4879495608146,-73.34010265778943,-29.737588905377848,0.8613828683352411,0.8187452362895581,0.9057691865202144,-0.1609239477128892,-0.22138115212964635,-0.10403402421073936,-0.7521913863348318,-1.0347807029063052,-0.48627626906520266,-56.259639965208066,-77.3957145030894,-36.37070075281994,0.8486250612398947,0.8025344140435402,0.8968489344840828,-0.17837670094132857,-0.24605248385740455,-0.11501498362737694,-0.8337691181319747,-1.1500995443763036,-0.537603515284788,-62.36119058578719,-86.0209083303144,-40.209687007089606,-0.0815777317971429,-0.11531884146999838,-0.05132724621958534,-6.101550620579125,-8.62519382722501,-3.838986254269659,0.8187452362895581,0.7778045418320266,0.9057691865202144,-0.22138115212964635,-0.28567004461637396,-0.10403402421073936,-1.450914971796679,-1.8722594075442824,-0.6818309591921495,-169.69765752007942,-218.97770848471137,-79.74631101662567,0.8025344140435402,-0.24605248385740455,-1.6126089743511682,0.7585033832610605,-0.3183856816836657,-2.0866751659598934,0.8968489344840828,-0.11501498362737694,-0.7537993190503579,-188.6092367662185,-244.05557496606943,-88.16366304682549,-0.1616940025544893,-0.2144157584156112,-0.071968359858208375,-18.911579246139095,-25.07786648135804,-8.41735203019981,0.6653
26163573600,26163573600,Census Tract 5736; Wayne County; Michigan,3747,2253,884,Detroit city,Michigan,104128,0.49160476156586114,0.22734583349324092,26163,3747,2253,884,0.01376099999999999,0.007665406738,0.003496039015,0.8522623523083952,0.7848151809514092,0.8875595095687192,-0.17334761683588393,-0.27418534232190606,-0.126685015730289,-8.93823077262891,-14.137672665356984,-6.532191942987508,-238.54365552785987,-377.3064495691749,-174.33125014645069,0.8387463337965552,0.7660271010412846,0.8770356148863654,-0.19225558396605552,-0.30543684243112124,-0.14020455159003628,-9.913172203815469,-15.749077108438888,-7.229292564611043,-264.562909095689,-420.311638869466,-238.54365552785987,-0.9749414311865578,-1.611404443081904,-0.6971006216235356,-26.01925356782914,-43.00518930029101,-18.604233296598228,0.9053807045705426,0.8752747908367995,0.9361973601684228,-0.104507744589431,-0.14249834505568013,-0.06815084355728052,-0.8231631824795512,-1.1223990305687404,-0.5367952919821259,-36.53631524543059,-49.817977388759004,-23.825800798141408,0.896425821873518,0.8636919312780509,0.9300454092878856,-0.11554127023027216,-0.15782024097440256,-0.075216317411509,-0.9100695846430044,-1.2430831067166388,-0.5924470330700391,-40.39367885676895,-55.174571980321296,-26.29591802352592,-0.08690640216345313,-0.12068407614789844,-0.05565174108791315,-3.857363611338355,-5.356594591562292,-2.470117225384516,0.8752747908367995,0.8458703745778628,0.9361973601684228,-0.14249834505568013,-0.1822142376118286,-0.06815084355728052,-0.965600072519795,-1.2347236803583317,-0.461805078897456,-109.23077743436596,-139.6746244749244,-52.2403935404362,0.8636919312780509,-0.15782024097440256,-1.0694246032852446,0.8318292663607201,-0.2021697726205671,-1.3699467669428107,0.9300454092878856,-0.075216317411509,-0.5096822810036554,-120.9756338557969,-154.97135372656228,-57.65636662937278,-0.10382453076544962,-0.135223086584479,-0.04787720210619944,-11.744856421430953,-15.2967292516379,-5.415973088936589,0.8657
26163538700,26163538700,Census Tract 5387; Wayne County; Michigan,2160,1332,562,Detroit city,Michigan,61365,0.55743095228778,0.1890800426983337,26163,2160,1332,562,0.01376099999999999,0.007665406738,0.003496039015,0.8296656934730381,0.7534917209311025,0.869941037293035,-0.20530474848722585,-0.32715459536075997,-0.14950319289645764,-6.102429070894664,-9.724264675400342,-4.443797024888012,-282.5198643932715,-450.1974386759418,-205.73134374481535,0.8143168956010589,0.7324640825859239,0.8579042116653011,-0.22802315094037895,-0.3652546572243589,-0.16563129822952258,-6.777705412995599,-10.85674177021911,-4.9231849570627535,-313.78265800905547,-502.62693380644026,-282.5198643932715,-0.6752763421009345,-1.1324770948187677,-0.47938793217474185,-31.262793615784005,-52.4294951304985,-22.19388574883064,0.8903788769710707,0.855892610930664,0.925879486421494,-0.12311738953404108,-0.16837087647320526,-0.08005416975483519,-0.5733236987182991,-0.7840566959825749,-0.3727901710340807,-43.04231972359603,-58.86311531400712,-27.98725007763369,0.8801006327778778,0.8426771247555249,0.9187765629996526,-0.13623370187075276,-0.18669413304664836,-0.08840390609787258,-0.6344027447481763,-0.8693830440395746,-0.41167258838901655,-47.62783368980302,-65.26899730026835,-30.9063504796559,-0.06107904602987712,-0.08532634805699968,-0.03888241735493586,-4.5855139662069915,-6.405881986261237,-2.919100402022212,0.855892610930664,0.8224018203575062,0.925879486421494,-0.16837087647320526,-0.21595061592311424,-0.08005416975483519,-0.7253347630623784,-0.930306310181227,-0.34487004800096477,-129.06312510006734,-165.53493063722902,-61.364777224370954,0.8426771247555249,-0.18669413304664836,-0.804270593555276,0.806477896977992,-0.2399595869237927,-1.0337359629627756,0.9187765629996526,-0.08840390609787258,-0.3808403663771013,-143.1086465400847,-183.93878344533377,-67.76518974681517,-0.07893583049289754,-0.1034296527815486,-0.03597031837613651,-14.045521440017357,-18.40385280810473,-6.400412522444219,0.7174
26163506900,26163506900,Census Tract 5069; Wayne County; Michigan,2193,1289,568,Detroit city,Michigan,59432,0.6407163517483442,0.18176007982221876,26163,2193,1289,568,0.01376099999999999,0.007665406738,0.003496039015,0.8019322111161836,0.7156454432833916,0.848149878339363,-0.2469881944362008,-0.39733999480522864,-0.17903689611787996,-7.453578364194974,-11.99087590105285,-5.402952713359574,-339.88045436365593,-546.7795668514751,-246.37267274781465,0.7844249954854612,0.69209817075368385,0.8342954297530394,-0.2748191423720821,-0.4448817266935065,-0.19861617879893095,-8.293457176473613,-13.425584248177346,-5.99381381953943,-378.1786218182222,-612.2017441029342,-339.88045436365593,-0.8398788122786387,-1.4347083471244968,-0.5908611061798563,-38.29816745456629,-65.42217725145905,-26.943050897394265,0.871753775142527,0.8319835032067321,0.9129877781334392,-0.1471128987500001,-0.20194690897797649,-0.09530491420646732,-0.6629487269616314,-0.910052397569155,-0.42948152122089134,-51.4312433639745,-70.60142727456594,-33.31896983870375,0.859870838166416,0.8168196681880053,0.904714311097077,-0.16296536132379455,-0.2242604321935016,-0.10532130169067118,-0.7343861737919279,-1.010605931184855,-0.4746193125894906,-56.97332612815578,-78.40232204692435,-36.820737982117194,-0.07143744683029651,-0.10055353361569996,-0.04513779136859924,-5.5420827641812656,-7.800894772358414,-3.50176814341344,0.8319835032067321,0.7936394412532582,0.9129877781334392,-0.20194690897797649,-0.2600180233241332,-0.09530491420646732,-0.8792669517812944,-1.132105739738463,-0.4149529291049314,-154.80051967980538,-199.3143907990252,-73.05509315227667,0.8168196681880053,-0.2242604321935016,-0.9764189391056242,0.7755067226605065,-0.28947947294297016,-1.260379448568728,0.904714311097077,-0.10532130169067118,-0.45856378968045375,-171.90474280028596,-221.8977902409732,-80.73306156346017,-0.09715198732432972,-0.1282737088302648,-0.04361086057552232,-17.104223120480587,-22.583399441948025,-7.6779684111835085,0.8952
26163536900,26163536900,Census Tract 5369; Wayne County; Michigan,2081,1497,619,Detroit city,Michigan,51221,0.5569324455514552,0.20384029976205364,26163,2081,1497,619,0.01376099999999999,0.007665406738,0.003496039015,0.8298345479477679,0.7537241736033659,0.8700731402141398,-0.2050594934533176,-0.3267452935989187,-0.14932866420158994,-5.8722150976645064,-9.356887671231831,-4.276271347750482,-282.1823689411103,-449.634198521472,-205.4911748078079,0.8144992011936287,0.732712648615443,0.8580475153592015,-0.2277482881929465,-0.3647915071339789,-0.1654366245456388,-6.521945967345947,-10.446403429644691,-4.737549225365246,-313.4044193823137,-501.98959296706835,-282.1823689411103,-0.6497308696814406,-1.08951575841286,-0.4612778776147639,-31.222050441203297,-52.355394445596346,-22.16616422944565,0.890491547597731,0.8560377686404503,0.9259571955509956,-0.12297528561353416,-0.16817275666258147,-0.07996352834101031,-0.6435998153893685,-0.8801439622730717,-0.41849475544127374,-42.99263963856837,-58.79385185524861,-27.95556148572303,0.8802231405459112,0.8428343341167135,0.9188613876343198,-0.1360755630439386,-0.1864727853641551,-0.08830343015563848,-0.7121610396523833,-0.9759184509046044,-0.46214221876271216,-47.57254773897016,-65.19161328688074,-30.871223698243963,-0.06856122426301481,-0.09577448863153282,-0.04364746332143843,-4.5799081004017905,-6.3977614316321185,-2.915662212520937,0.8560377686404503,0.8225770795122282,0.9259571955509956,-0.16817275666258147,-0.21569154418085656,-0.07996352834101031,-0.7979606883009502,-1.0234319545619153,-0.3794178877735099,-128.91125820693864,-165.33634160935625,-61.29529689394344,0.8428343341167135,-0.1864727853641551,-0.8847922523927099,0.8066669512221353,-0.2396689841885264,-1.137202192452486,0.9188613876343198,-0.08830343015563848,-0.4189897775636935,-142.93897453840225,-183.71602462883456,-67.68817085035437,-0.08683156409175963,-0.11377023789057072,-0.03957188979018361,-14.027716331463592,-18.379683019478307,-6.392873956410923,0.9139
26163504100,26163504100,Census Tract 5041; Wayne County; Michigan,832,521,156,Detroit city,Michigan,53099,0.6680365614983806,0.18434000996992797,26163,832,521,156,0.01376099999999999,0.007665406738,0.003496039015,0.7930382261694309,0.703649500300382,0.8411212676152277,-0.2609732633321413,-0.42116209785284936,-0.18888921074987217,-2.9879225598257126,-4.821948874956146,-2.16262128503532,-359.1253076713597,-579.561162855306,-259.930442912899,0.7748605204733862,0.6793475632092033,0.8266934098897751,-0.2905548464245787,-0.47200056959953,-0.20963828674203683,-3.3266066010516577,-5.404006265431598,-2.4001806099291643,-399.8325241648627,-649.5199838259132,-359.1253076713597,-0.3386840412259451,-0.5820573904754527,-0.23755932489384435,-40.70721649350302,-69.95882097060729,-28.55280347281783,0.8657294242411055,0.8242869701096214,0.9087981166974388,-0.15509531269148605,-0.21316972882273108,-0.10035439293601071,-0.2824962366550042,-0.38827508785502496,-0.18278913684911657,-54.22192642130599,-74.52496887812379,-35.08428730309339,0.8533366456032929,0.8085116428538979,0.9001484960610805,-0.17187045130707923,-0.2368405685169645,-0.1109278128840466,-0.3130510835168027,-0.43139001516031616,-0.20204794804113949,-60.08658032952067,-82.80038678700886,-38.78079616912466,-0.03055484686179854,-0.0431149273052912,-0.01925881119202291,-5.8646539082146925,-8.275417908885068,-3.696508866031269,0.8242869701096214,0.7844253338318387,0.9087981166974388,-0.21316972882273108,-0.27481859250401924,-0.10035439293601071,-0.2549090974022417,-0.32862902135044575,-0.12000412940873702,-163.40326756553958,-210.65962907079856,-76.92572397995963,0.8085116428538979,-0.2368405685169645,-0.2832147691997037,0.7656085456251023,-0.3061505200200219,-0.3660958484045741,0.9001484960610805,-0.1109278128840466,-0.13264786147282395,-181.54792897416905,-234.67682590036796,-85.03068043129741,-0.02830567179746196,-0.03746682705412829,-0.01264373206408693,-18.144661408629464,-24.017196829569414,-8.10495645133778,0.8369
26163535100,26163535100,Census Tract 5351; Wayne County; Michigan,866,481,181,Detroit city,Michigan,51537,0.6087225154619069,0.21130997381510175,26163,866,481,181,0.01376099999999999,0.007665406738,0.003496039015,0.8124745589051936,0.7299537447182775,0.8564555614036854,-0.23080776996574048,-0.3699498183764311,-0.16760290325052343,-2.7505421956837486,-4.408701604287208,-1.997328155711972,-317.6145722498555,-509.0879450678069,-230.6383551630453,0.7957758365887195,0.7073345550438933,0.843286828806745,-0.25663529102207405,-0.41375816135258014,-0.18583614238942273,-3.058329435627623,-4.930766766550892,-2.2146141405944526,-353.1558239754761,-569.3726058372855,-317.6145722498555,-0.30778723994387436,-0.5220651622636847,-0.2172859848824804,-35.5412517256206,-60.284660769478606,-25.09076037903931,0.8788620159258022,0.8410880751308779,0.9179187186589256,-0.13783504336182953,-0.18893612876914767,-0.08942107800241271,-0.23178268751827016,-0.317714005287122,-0.1503700167581605,-48.187668922717286,-66.05280775200042,-31.261957745979313,0.8675864575050187,0.826657524518091,0.9100906423512112,-0.15262287850339723,-0.20969079738669388,-0.09879165158374642,-0.25664983369598066,-0.35261494740891447,-0.16612752424896382,-53.35755378294816,-73.3087208750342,-34.53794682930641,-0.02486714617771052,-0.03490094212179245,-0.01575750749080332,-5.169884860230877,-7.255913123033775,-3.2759890833270937,0.8410880751308779,0.8045674719455116,0.9179187186589256,-0.18893612876914767,-0.2429038394777708,-0.08942107800241271,-0.2621372816878775,-0.3370141677352344,-0.12406625702484415,-144.827227451866,-186.19567278189743,-68.54489338389179,0.826657524518091,-0.20969079738669388,-0.2909331104644046,0.7872609635707194,-0.270226832363663,-0.3749231432675762,0.9100906423512112,-0.09879165158374642,-0.13706735269918388,-160.7365251184556,-207.13985815888188,-75.72781917081983,-0.02879582877652714,-0.03790897553234179,-0.01300109567433972,-15.90929766658958,-20.944185376984414,-7.182925786928026,0.9157
26163500900,26163500900,Census Tract 5009; Wayne County; Michigan,1748,1006,372,Detroit city,Michigan,63439,0.6476411421828675,0.18141271118895003,26163,1748,1006,372,0.01376099999999999,0.007665406738,0.003496039015,0.7996684801192029,0.7125856470682281,0.8463628151714961,-0.2505182145617827,-0.4033400814544511,-0.18152638806251525,-6.026022251222041,-9.702034280843938,-4.366477126472219,-344.7381150584692,-555.0362860894702,-249.79846261282717,0.7819895976541796,0.6888438376266695,0.8323619747694008,-0.2787893892704074,-0.4517078405540834,-0.2014003886674929,-6.706063533491133,-10.865483386075567,-4.8445308682964905,-383.6420785750077,-621.5951593864742,-344.7381150584692,-0.6800412822690927,-1.1634491052316296,-0.4780537418242714,-38.90396351653848,-66.55887329700398,-27.348612232509804,0.8702228420820979,0.830025908008601,0.9119240104496912,-0.1491309485825457,-0.20478167048929957,-0.09658259738865342,-0.52449582027607,-0.7202202578449903,-0.33968246781261413,-52.13676145885388,-71.59247095874656,-33.765652864076955,0.8582099128133772,0.814705809674142,0.9035548380333872,-0.16521609115630884,-0.22743693260266573,-0.10673968851356984,-0.5810675119917817,-0.7998991601698301,-0.3754051121853419,-57.76019005882522,-79.51283898308449,-37.31661154923876,-0.05657169171571175,-0.07967890232483976,-0.03572264437272776,-5.623428599971347,-7.920368024337948,-3.5509586851618056,0.830025908008601,0.7912937727527757,0.9119240104496912,-0.20478167048929957,-0.26375315266436516,-0.09658259738865342,-0.583941344404977,-0.7521003720200063,-0.27540830012030737,-156.97347967875726,-202.17751936021676,-74.03448927965252,0.814705809674142,-0.22743693260266573,-0.6485435335790196,0.7729858122960704,-0.2936848051966291,-0.8374514162721145,0.9035548380333872,-0.10673968851356984,-0.30437156344634547,-174.3396595642526,-225.12134846024583,-81.82031275439395,-0.06460218917404259,-0.08535104425210815,-0.0289632633260381,-17.36617988549532,-22.94382910002907,-7.7858234747414254,0.8508
26163533200,26163533200,Census Tract 5332; Wayne County; Michigan,593,396,60,Detroit city,Michigan,41020,0.6386757031041331,0.16843784066583026,26163,593,396,60,0.01376099999999999,0.007665406738,0.003496039015,0.8026005258205168,0.7165496305835507,0.84867722283420155,-0.24594984407427,-0.3955767434917386,-0.17830427528200674,-2.0070178719534755,-3.22801421934356,-1.455011563368327,-338.451580430603,-544.3531567189815,-245.36451321556947,0.7851441224265886,0.6930601114606012,0.8348660508978712,-0.2736515136983663,-0.442876286578567,-0.19779693871194376,-2.233071058641909,-3.6139914037073426,-1.6140770184537294,-376.5718480003219,-609.442057960766,-338.451580430603,-0.22605318668843344,-0.3859771843637825,-0.15906545508540249,-38.12026756971896,-65.08890124178457,-26.823854145936338,0.8722054354292123,0.8325612621479883,0.9133014937434702,-0.14651888119442874,-0.2011128135123939,-0.0949286811096378,-0.2028453471355896,-0.2784269040124764,-0.13142225162950777,-51.22357250898728,-70.30982424557484,-33.18743728017873,0.860360904900356,0.8174436413464652,0.9050562769733403,-0.1623029292757282,-0.22332592660802184,-0.104903667807451,-0.2246972797067057,-0.3091794363831377,-0.1452319369266935,-56.741737299673154,-78.0756152482671,-36.67473154714482,-0.02185193257111609,-0.03075253237066133,-0.01380968529718573,-5.518164790685881,-7.765791002692255,-3.4872942669660953,0.8325612621479883,0.79433200578791,0.9133014937434702,-0.2011128135123939,-0.25891943508946846,-0.0949286811096378,-0.09249669094776251,-0.11908336694003792,-0.04366001710843625,-154.16115157960422,-198.47227823339657,-72.76669518072708,0.8174436413464652,-0.22332592660802184,-0.10271304375547344,0.7762511703757684,-0.2882428241826921,-0.13256990920020945,0.9050562769733403,-0.104903667807451,-0.04824775692312891,-171.18840625912242,-220.94984866701577,-80.41292820521485,-0.01021635280771092,-0.01348654226017152,-0.00458773981469266,-17.027254679518204,-22.477570433619213,-7.646233024487768,0.9679
26163500300,26163500300,Census Tract 5003; Wayne County; Michigan,1277,657,272,Detroit city,Michigan,61895,0.6544123842720322,0.19687571809691803,26163,1277,657,272,0.01376099999999999,0.007665406738,0.003496039015,0.7974611237763963,0.7096063487879335,0.8446190189473021,-0.2539796238147334,-0.40923203647780626,-0.1839657615647328,-4.463132371432675,-7.1913515029210835,-3.232792982927452,-349.5013603314545,-563.1442053971091,-253.1552844892288,0.7796155133437053,0.6856764627622068,0.8304757245389979,-0.28268355732312744,-0.4584137772085095,-0.2041291159414757,-4.967540768077181,-8.055612248888364,-3.587119516229016,-389.0008432323556,-630.8231988166299,-349.5013603314545,-0.5044083966445063,-0.8642607459672806,-0.35432653330156416,-39.49948290090104,-67.6789934195208,-27.74679195783588,0.8687284553232062,0.8281161740577292,0.91088502898895,-0.1511076837329507,-0.2075600396742022,-0.09783339079572367,-0.34707888107241636,-0.4767441638029649,-0.22471328373287588,-52.82783577966764,-72.56379966559587,-34.20293511915919,0.8565889187157931,0.8126441132386837,0.9024225117217396,-0.16742112599262926,-0.23055096777190037,-0.10812838444388036,-0.3845491879823889,-0.5295519721277073,-0.2483598302735842,-58.53107884054624,-80.60151782765712,-37.802105064472485,-0.03747030690997249,-0.05280780832474241,-0.02364654654070833,-5.703243060878614,-8.03771816206125,-3.599169945313292,0.8281161740577292,0.789006820525399,0.91088502898895,-0.2075600396742022,-0.26741616673744434,-0.09783339079572367,-0.4327607384510241,-0.5575602026897397,-0.2039817033778843,-159.1032126658177,-204.98536863593372,-74.99327330069275,0.8126441132386837,-0.23055096777190037,-0.4806966081726317,0.7705287241603513,-0.29781015119157894,-0.6209313755681339,0.9024225117217396,-0.10812838444388036,-0.22544666869836755,-176.7266941811146,-228.28359395887276,-82.88480466851749,-0.04793586972160763,-0.06337117287839422,-0.02146496532048328,-17.62348151529692,-23.29822532293905,-7.891531367824736,0.6158
