geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
36067002700,36067002700,Census Tract 27; Onondaga County; New York,1382,861,288,Syracuse city,New York,41429,0.6996513925182181,0.20039307353360372,36067,1382,861,288,0.01312599999999999,0.00825263846,0.002817342485,0.7828691907306061,0.6900186035954331,0.8330604571548393,-0.2773526048033112,-0.4492362883976865,-0.2003930704084925,-5.031212861675899,-8.1492055707241,-3.6351567490953474,-364.0530290648262,-589.6675521508032,-263.03594421818724,0.7639380156509528,0.6648855276447476,0.8179828012106544,-0.3090067250389398,-0.5040182985217662,-0.22251959151213369,-5.605422781094072,-9.14295846560024,-4.036534762616184,-405.6022272861123,-661.5744186396702,-364.0530290648262,-0.5742099194181733,-0.9937528948761418,-0.4013780135208367,-41.54919822128606,-71.906866488867,-29.04327160063941,0.8588100149123304,0.8154693987401697,0.9039738495807972,-0.1644018847429051,-0.2262875854629423,-0.10622669058815512,-0.3987948928847237,-0.5489130100117744,-0.2576774698224997,-46.31764145002598,-63.75296283528158,-29.9276968434959,0.845837255996696,0.7990030464630848,0.8948937068023273,-0.18226052696348263,-0.25155968356649006,-0.11745114799526646,-0.4421151706452813,-0.6102163440455497,-0.2849049939859737,-51.34903259527077,-70.87297840250287,-33.09001091590867,-0.04332027776055758,-0.0613033340337753,-0.02722752416347396,-5.031391145244783,-7.12001556722129,-3.1623140724127707,0.8154693987401697,0.7738962473573264,0.9039738495807972,-0.2262875854629423,-0.2921628750814656,-0.10622669058815512,-0.5378312536738603,-0.6944009988906659,-0.2524753360011827,-186.7469630812015,-241.11145794814783,-87.6650472226329,0.7990030464630848,-0.25155968356649006,-0.5978969624408388,0.7543119966569076,-0.325711382600271,-0.7741377454771501,0.8948937068023273,-0.11745114799526646,-0.2791531760016637,-207.60311195862457,-268.7978282906771,-96.9281861116888,-0.06006570876697847,-0.07973674658648422,-0.02667784000048101,-20.85614887742308,-27.686370342529244,-9.263138889055906,0.7673
36067000300,36067000300,Census Tract 3; Onondaga County; New York,1100,662,236,Syracuse city,New York,41960,0.6486470766795233,0.20956761110411787,36067,1100,662,236,0.01312599999999999,0.00825263846,0.002817342485,0.7993401696490159,0.7121422532164673,0.8461035296041105,-0.25103183596927486,-0.40421382874473766,-0.1818884628313715,-3.624548266825972,-5.8362817877137685,-2.6262147594370404,-329.5043878932702,-530.5710716103425,-238.7467963124582,0.7816364474190789,0.6883723692755084,0.8320814830576077,-0.27936715758578773,-0.45270211971533736,-0.20180537647028352,-4.033670641518155,-6.5363848257218695,-2.9137871087038354,-366.69733104710497,-594.2168023383517,-329.5043878932702,-0.40912237469218304,-0.700103038008101,-0.287572349266795,-37.19294315383482,-63.64573072800919,-26.14294084243591,0.8700006737830746,0.829741919989717,0.9117695846340172,-0.14942439716930542,-0.20519401986149255,-0.09676832486290744,-0.2786885630156758,-0.38270341134330055,-0.1804807374991207,-42.09797024405979,-57.810182982371686,-27.26295128385509,0.8579689043583186,0.8143991939396064,0.9033865300266174,-0.16554340713304463,-0.22789905422494475,-0.10694588281113288,-0.3087518178062571,-0.4250501332966272,-0.19946270465663896,-46.63924740275787,-64.20696877592556,-30.130317923963588,-0.0300632547905813,-0.04234672195332661,-0.01898196715751826,-4.541277158698082,-6.39678579355387,-2.867366640108499,0.829741919989717,0.7909536047728185,0.9117695846340172,-0.20519401986149255,-0.26429665907803124,-0.09676832486290744,-0.39964052617674595,-0.514750166559421,-0.18846818387572337,-169.33920600709575,-218.1144773556869,-79.8593999473404,0.8143991939396064,-0.22789905422494475,-0.4438613659750794,0.7726202927928759,-0.2942968354936544,-0.5731791904472892,0.9033865300266174,-0.10694588281113288,-0.20829022652769072,-188.0768499894405,-242.87253832512252,-88.25857056258081,-0.04422083979833352,-0.05842902388786819,-0.01982204265196735,-18.73764398234471,-24.758060969435675,-8.399170615240404,0.7358
36067003000,36067003000,Census Tract 30; Onondaga County; New York,1176,875,361,Syracuse city,New York,49443,0.524487605602742,0.25082505987088716,36067,1176,875,361,0.01312599999999999,0.00825263846,0.002817342485,0.8408985074416407,0.7690083742837664,0.8787142139160131,-0.1892041562095424,-0.30037595615440843,-0.1380264301671798,-2.9205886551819895,-4.636656125367731,-2.1306002687122967,-248.3493754406454,-394.2734800482764,-181.17349223744017,0.826452580024422,0.7490730563751178,0.8674259625290228,-0.20999077765653487,-0.334983272311458,-0.15283614187019617,-3.2414546022831394,-5.170860748455592,-2.3592055850693163,-275.63389475196766,-439.6990432360197,-248.3493754406454,-0.3208659471011499,-0.5342046230878612,-0.22860531635701964,-27.28451931132227,-45.4255631877433,-19.43922758137922,0.897855353039307,0.8655383555838643,0.9310288719113508,-0.11376514782133428,-0.15535030140337597,-0.07408054698352717,-0.2804509612356815,-0.38296562867612544,-0.1826214882876385,-32.051538426935025,-43.76750042012863,-20.871027232872972,0.8882332243032902,0.8531294809956831,0.9243989933931313,-0.12583043804106414,-0.1721550154765547,-0.08178395600515008,-0.3101940091243439,-0.42439218421943886,-0.20161173711409516,-35.45074389992502,-48.501963910793016,-23.04134138446802,-0.02974304788866244,-0.04142655554331342,-0.01899024882645666,-3.3992054729899936,-4.734463490664392,-2.1703141515950475,0.8655383555838643,0.8340643419452929,0.9310288719113508,-0.15535030140337597,-0.19894827018703912,-0.07408054698352717,-0.4628200038404074,-0.592707180740667,-0.2207009495938477,-128.20498721340925,-164.18481460960305,-61.13599711740933,0.8531294809956831,-0.1721550154765547,-0.5128846497511396,0.8190671534204137,-0.2209011139367671,-0.6581091473720376,0.9243989933931313,-0.08178395600515008,-0.24365096488679688,-142.07331018037107,-182.3017028731406,-67.49334207390496,-0.05006464591073217,-0.06540196663137066,-0.02295001529294918,-13.868322966961822,-18.11688826353758,-6.357344956495618,0.9961
36067004302,36067004302,Census Tract 43.02; Onondaga County; New York,2269,291,153,Syracuse city,New York,68966,0.6163193098100954,0.26342005825931086,36067,2269,291,153,0.01312599999999999,0.00825263846,0.002817342485,0.8099588457214582,0.7265306143033061,0.8544760799470053,-0.23463063004054935,-0.37640449048239016,-0.17030777510122946,-6.987979183650897,-11.210415041161037,-5.072258413215756,-307.9761649912251,-494.0685342071853,-223.5459855978738,0.7930658478661152,0.703686648719772,0.8411431269682379,-0.26092934488438496,-0.42108707308759574,-0.18885831428515096,-7.771231020181079,-12.541191662538116,-5.624747155373337,-342.4958580952437,-552.7188921347781,-307.9761649912251,-0.7832518365301819,-1.3307766213770815,-0.5524887421575801,-34.51969310401859,-58.65035792759283,-24.349437732815343,0.8771689659932596,0.8389172553704644,0.9167454830708668,-0.14003121264972376,-0.19201267300003477,-0.0908153009385457,-0.11480412242562364,-0.15742094923871042,-0.07445462143606753,-39.45158846241362,-54.09654613014104,-25.58578056222252,0.8657481732658108,0.8243108951212976,0.90881117098907,-0.15507029743737025,-0.21313451747213613,-0.10033858729056794,-0.12713386590537995,-0.17473762294841916,-0.08226225597385205,-43.688613713188985,-60.047293109422384,-28.26881648585981,-0.01232974347975632,-0.01731667370970874,-0.00780763453778451,-4.2370252507753685,-5.950746979281354,-2.683035923637292,0.8389172553704644,0.8019591135972616,0.9167454830708668,-0.19201267300003477,-0.24694636303141165,-0.0908153009385457,-0.2424455090111461,-0.3118077351258529,-0.1146682743281332,-158.46111700074906,-203.79590531101496,-74.94658452819164,0.8243108951212976,-0.21313451747213613,-0.2691150837547462,0.7844539422157119,-0.2747721009285419,-0.34694200560225663,0.90881117098907,-0.10033858729056794,-0.12669288692791986,-175.89221160440928,-226.75948078578864,-82.80580844962083,-0.02666957474360012,-0.03513427047640372,-0.01202461259978665,-17.431094603660213,-22.963575474773673,-7.8592239214291855,0.5176
36067004401,36067004401,Census Tract 44.01; Onondaga County; New York,2283,751,408,Syracuse city,New York,53710,0.758420349031082,0.17025806772094867,36067,2283,751,408,0.01312599999999999,0.00825263846,0.002817342485,0.7643111419943242,0.665377820107551,0.8182808857301996,-0.3083676856923618,-0.5029055219158959,-0.2220742503445401,-9.240748975394498,-15.070397781565156,-6.654823110681215,-404.763424239794,-660.1137880668049,-291.4946610022433,0.7440415859017468,0.6388150685778009,0.8020337559756179,-0.34401089797694895,-0.5653982649881882,-0.2468303142472726,-10.30885692794812,-16.94309644069441,-7.396679611080546,-451.5487046845432,-742.1417626234959,-404.763424239794,-1.068107952553623,-1.872698659129256,-0.7418565003993312,-46.78528044474915,-82.027974556691,-32.49480947872673,0.8460941107619628,0.7993282440432483,0.8950739425954914,-0.18190161978486635,-0.25105050078262237,-0.11722613340775973,-0.3848718502941756,-0.5311787265432911,-0.2480298906674714,-51.247916151022046,-70.72952417354077,-33.02661660019593,0.8320712940400027,0.7816236198024039,0.885206930648288,-0.20182009301708223,-0.27938815392093974,-0.1296793612626173,-0.4270158381101418,-0.5911362190012343,-0.27437873160853904,-56.85963223836776,-78.71321158471827,-36.53511739128349,-0.04214398781596623,-0.05995749245794313,-0.02634884094106765,-5.6117160873457035,-7.983687411177513,-3.5085007910875703,0.7993282440432483,0.7546977759611972,0.8950739425954914,-0.25105050078262237,-0.3250337179361384,-0.11722613340775973,-0.8453062394096591,-1.0944133906661195,-0.3947093580078112,-207.1829018160929,-268.23857614365676,-96.74248970779686,0.7816236198024039,-0.27938815392093974,-0.9407212851210696,0.7337538232621156,-0.3628549089587156,-1.2217602338455775,0.885206930648288,-0.1296793612626173,-0.4366403287634368,-230.5689424316347,-299.45103770724944,-107.01968842241098,-0.09541504571141046,-0.1273468431794582,-0.04193097075562557,-23.38604061554178,-31.2124615635927,-10.27719871461411,0.2706
36067001702,36067001702,Census Tract 17.02; Onondaga County; New York,1699,1079,262,Syracuse city,New York,54195,0.6425671039462442,0.21370062868495984,36067,1699,1079,262,0.01312599999999999,0.00825263846,0.002817342485,0.8013265689494264,0.7148263835323051,0.847671890253438,-0.2479306674069761,-0.3989410898049303,-0.17970173542149512,-5.5291201607123615,-8.896814765380395,-4.007541699563183,-325.43379403839674,-523.6500744779514,-235.8764979142545,0.7837733578608667,0.6912268998730868,0.8337782461142712,-0.2758790407590217,-0.4467029569937247,-0.1993596674660036,-6.152398903015958,-9.96195569993587,-4.445934696774738,-362.1188289002918,-586.342301349963,-325.43379403839674,-0.6232787423035964,-1.065140934555476,-0.43839299721155456,-36.68503486189502,-62.69222687201154,-25.803001601621812,0.8713443472193122,0.8314598554404983,0.9127033491129812,-0.14765190500318462,-0.20270388697264405,-0.095646248008029,-0.44884887776823185,-0.6162020881814388,-0.2907562288493322,-41.5985984956656,-57.10862726426681,-26.94682380438668,0.8594266169191191,0.816254171921541,0.9044042792401064,-0.16356647596604543,-0.2251085928858453,-0.10570020836280712,-0.49722778162788006,-0.6843104346714537,-0.321319389021706,-46.08227818608712,-63.42080024758607,-29.77936876938888,-0.04837890385964821,-0.06810834649001485,-0.03056316017237376,-4.483679690421521,-6.312172983319263,-2.832544965002202,0.8314598554404983,0.7930118468077374,0.9127033491129812,-0.20270388697264405,-0.2610152093256761,-0.095646248008029,-0.438284576128947,-0.5643648086430186,-0.2068054830748287,-167.2841893621935,-215.4064155126025,-78.93339048657585,0.816254171921541,-0.2251085928858453,-0.4867278358074668,0.7748321683455986,-0.29060206952322826,-0.6283372596617827,0.9044042792401064,-0.10570020836280712,-0.22854406844840788,-185.7739831326209,-239.82338155029873,-87.23056047649155,-0.04844325967851981,-0.06397245101876403,-0.02173858537357914,-18.489793770427408,-24.416966037696195,-8.297169989915703,0.5112
36067016400,36067016400,Census Tract 164; Onondaga County; New York,2631,1872,812,Syracuse city,New York,316000,0.8566349739797791,0.11686051235280108,36067,2631,1872,812,0.01312599999999999,0.00825263846,0.002817342485,0.7342736588611725,0.6261464780099907,0.7941642170598018,-0.361890063645968,-0.5970703902674418,-0.25918541596126643,-12.497694574322065,-20.619530975113307,-8.95084030262685,-475.0168975416975,-783.7145942650438,-340.20677699075827,0.71194057268902,0.5975077411836746,0.7760708058658223,-0.4046116183868707,-0.673618484036676,-0.28854222120151957,-13.973062362851095,-23.26308157867549,-9.964663069337202,-531.0932102946065,-884.1916221465407,-475.0168975416975,-1.4753677885290326,-2.643550603562179,-1.0138227667103532,-56.07631275290888,-100.47702788149672,-38.53374255835626,0.825262154146091,0.7730631237328007,0.8803955730229368,-0.21173616768445216,-0.2935554281407388,-0.13585305360678723,-1.1167103391509354,-1.5482304478429176,-0.7164978530924151,-59.65333008284912,-82.7046179403268,-38.27445796433842,0.8095638779716618,0.7534188001330541,0.869251872897023,-0.2352329781628476,-0.327283046060703,-0.15041454747428107,-1.2406340480063731,-1.726112101497321,-0.7932961201676312,-66.27318632512679,-92.20684302870303,-42.376929496134146,-0.12392370885543792,-0.17788165365440345,-0.07679826707521609,-6.619856242277667,-9.502225088376251,-4.102471531795731,0.7730631237328007,0.7236704494533257,0.8803955730229368,-0.2935554281407388,-0.3818444580062912,-0.13585305360678723,-1.9671567349298145,-2.5587940990230256,-0.910370661704297,-242.26068164160276,-315.12242598805733,-112.11461351038142,0.7534188001330541,-0.327283046060703,-2.1931703064199253,0.7006399918305273,-0.4272665158426794,-2.863173778026558,0.869251872897023,-0.15041454747428107,-1.007949306096955,-270.0948653226509,-352.6076081313495,-124.13168794297476,-0.22601357149011103,-0.30437967900353247,-0.09757864439265806,-27.834183681048156,-37.48518214329217,-12.017074432593358,0.1729
36067014200,36067014200,Census Tract 142; Onondaga County; New York,2943,1983,734,Syracuse city,New York,191144,0.6926746573688568,0.22600855983982648,36067,2943,1983,734,0.01312599999999999,0.00825263846,0.002817342485,0.7851020134887833,0.6930037718779147,0.8348326414699276,-0.27371982598320893,-0.4429935890394667,-0.19784487372134216,-10.573747060723033,-17.11276171976139,-7.64271146408843,-359.28464358556,-581.4733849732039,-259.69118124663373,0.7663350691704229,0.6680502921164734,0.819897124962569,-0.30491222473026747,-0.49689329052138453,-0.21966521110273848,-11.778703747305329,-19.194897378262205,-8.485627125830366,-400.227786180949,-652.2221331383693,-359.28464358556,-1.2049566865822978,-2.082135658500814,-0.8429156617419356,-40.943142595388984,-70.74874816516527,-28.641374846820774,0.8603322134099818,0.8174071068254826,0.905036258016809,-0.16234169128276155,-0.2233806039240875,-0.104928107732704,-0.906968961428416,-1.247980557202654,-0.5862113185036458,-45.73721439376783,-62.93396657602895,-29.561841578600394,0.8474865274815433,0.8010917334542451,0.896050685314693,-0.17995976050696355,-0.24829649119967565,-0.11600829773239892,-1.0053974169926534,-1.387180390756484,-0.648114014829195,-50.70082788666936,-69.95362535332748,-32.68351058140166,-0.0984284555642373,-0.1391998335538298,-0.06190269632554912,-4.963613492901528,-7.0196587772985275,-3.121669002801267,0.8174071068254826,0.776207577878484,0.905036258016809,-0.2233806039240875,-0.28831517302778875,-0.104928107732704,-1.3531138525608726,-1.746450889979522,-0.6355953632588932,-184.3479363161952,-237.9360885530684,-86.59337374099363,0.8010917334542451,-0.24829649119967565,-1.504040260804001,0.7567904902700573,-0.3213696694882549,-1.9466764076134555,0.896050685314693,-0.11600829773239892,-0.7027129120264161,-204.91011727574949,-265.2147694296261,-95.7374539545526,-0.15092640824312853,-0.20022551763393337,-0.06711754876752285,-20.562180959554297,-27.278680876557683,-9.144080213558972,0.6611
36067002101,36067002101,Census Tract 21.01; Onondaga County; New York,1721,1188,533,Syracuse city,New York,71003,0.5330990836963018,0.2477004104646173,36067,1721,1188,533,0.01312599999999999,0.00825263846,0.002817342485,0.8379476218488818,0.7649216975513119,0.8764123772597137,-0.1933920139227309,-0.3073233550587297,-0.14101537808800563,-4.368695812144345,-6.9423872629800245,-3.1855156746398214,-253.84635747497651,-403.39263585008854,-185.0967852783162,0.8232629293172866,0.744695411973636,0.8649267970068166,-0.2146787671215531,-0.34283088618706625,-0.15616720797716113,-4.849560288745747,-7.744496923009353,-3.5277931784540413,-281.78734972375054,-449.9998212091431,-253.84635747497651,-0.4808644766014014,-0.8021096600293287,-0.34227750381421984,-27.940992248774048,-46.60718535905455,-19.88829191250551,0.8958949432089263,0.8630064878172296,0.9296800506729844,-0.11620230427709428,-0.15873984044924516,-0.07563887089554269,-0.3889294461693687,-0.5313027019130184,-0.25316351813583354,-32.73816886947548,-44.72244965597798,-21.31006044914424,0.8861001167772699,0.8503847565111945,0.92292596227379875,-0.12854064802178558,-0.1759382942171024,-0.08351053158837897,-0.4302259181207947,-0.5888659760710915,-0.279509989083583,-36.21430287212077,-49.567843103627226,-23.527776858887457,-0.04129647195142599,-0.05756327415807305,-0.026346470947749442,-3.476134002645286,-4.845393447649247,-2.2177164097432196,0.8630064878172296,0.8309998566261271,0.9296800506729844,-0.15873984044924516,-0.20336964203581967,-0.07563887089554269,-0.6982419991229004,-0.8945531570028399,-0.3327093959275416,-131.00225124257045,-167.8336129461238,-62.42202550235303,0.8503847565111945,-0.1759382942171024,-0.7738920861250416,0.8157574406401267,-0.22585458640168551,-0.9934566991744676,0.92292596227379875,-0.08351053158837897,-0.3673341258190935,-145.19551334428547,-186.38962461059427,-68.91822248013011,-0.07565008700214115,-0.09890354217162768,-0.03462472989155191,-14.193262101715035,-18.55601166447048,-6.496196977777093,0.9291
36067005500,36067005500,Census Tract 55; Onondaga County; New York,2724,1066,487,Syracuse city,New York,102114,0.7202385717482213,0.22171048380951355,36067,2724,1066,487,0.01312599999999999,0.00825263846,0.002817342485,0.7763174512640627,0.6812846170451023,0.8278529363556573,-0.2881328358285896,-0.4678153226726945,-0.20794401527662873,-10.302254086806446,-16.72684165279447,-7.435084845675282,-378.2031603086067,-614.0543925401787,-272.94731445210283,0.7569083284574345,0.6556339608281262,0.8123599662881541,-0.32116395394668457,-0.5252413080263685,-0.2309813894069808,-11.48328911408939,-18.7801206225358,-8.258791318077826,-421.55980595041814,-689.4317409154112,-378.2031603086067,-1.1810350272829435,-2.0532789697413314,-0.8237064724025442,-43.35664564181144,-75.37734837523243,-30.238857283500156,0.8543339428109831,0.8097782805707827,0.9008461240890948,-0.17050248139473112,-0.23490592918241404,-0.11006749461365152,-0.5120679010169636,-0.7054899442454414,-0.3305642854928573,-48.03638846312979,-66.18104542640164,-31.00978287925491,0.8409892170440584,0.7928713709434242,0.8914883573549671,-0.18907588793449565,-0.2612386279127685,-0.12171964081167064,-0.5678491730767723,-0.7845745983611049,-0.3655590257286251,-53.26915319669534,-73.59986851417494,-34.29259153176596,-0.05578127205980865,-0.07908465411566346,-0.03499474023576776,-5.232764733565539,-7.4188230877733075,-3.282808652511047,0.8097782805707827,0.7671159386550697,0.9008461240890948,-0.23490592918241404,-0.30358391686298364,-0.11006749461365152,-0.9440951346529264,-1.220114366064619,-0.4423651055120537,-193.85937056528263,-250.53683081409017,-90.83472392444634,0.7928713709434242,-0.2612386279127685,-1.0499271706519142,0.7470455910850876,-0.33860638752648925,-1.3608708989968488,0.8914883573549671,-0.12171964081167064,-0.4891954880915923,-215.59079479505425,-279.43960965027696,-100.45081890997788,-0.10583203599898772,-0.14075653293222978,-0.04683038257953859,-21.731424229771605,-28.902778836186815,-9.616094985531538,0.7534
36067013701,36067013701,Census Tract 137.01; Onondaga County; New York,2984,2420,1354,Syracuse city,New York,217709,0.5405283706381142,0.2681906613512602,36067,2984,2420,1354,0.01312599999999999,0.00825263846,0.002817342485,0.8354101581890949,0.7614134976163368,0.8744313842465781,-0.19701680689122072,-0.3133468255167218,-0.14360030760059414,-7.716751140046423,-12.27316344828975,-5.62453455049515,-258.6042607254163,-411.29904317324906,-188.48976375653987,0.820521049703341,0.7409392961197824,0.8627765053969577,-0.21873777688159185,-0.3496382297941141,-0.1590487151013769,-8.56751774509376,-13.694624590364182,-6.229617528311287,-287.11520593477746,-458.9351404277541,-258.6042607254163,-0.8507666050473368,-1.4214611420744312,-0.6050829778161377,-28.510945209361154,-47.63609725450507,-20.277579685527407,0.8942070998100424,0.8608281487403704,0.928517967002125,-0.11830917045104128,-0.16167204971547053,-0.07698508325979592,-0.8066282345099168,-1.102274993007034,-0.5248818967853864,-33.33174522768251,-45.54855343004272,-21.689334577908532,0.8842639606418512,0.8480239264978428,0.921657036317874,-0.13088403973191526,-0.17921201130466435,-0.08500229542554712,-0.8923633011032699,-1.221861904115653,-0.5795429993042943,-36.87451657451528,-50.49016132709311,-23.9480578224915,-0.08573506659335306,-0.1195869111086194,-0.05466110251890788,-3.542771346832771,-4.941607897050389,-2.25872324458297,0.8608281487403704,0.8283651149747872,0.928517967002125,-0.16167204971547053,-0.20719714280874427,-0.07698508325979592,-1.8065352006766031,-2.315235890324682,-0.8602368998265512,-133.42209753889242,-170.9923109545555,-63.53300589560939,0.8480239264978428,-0.17921201130466435,-2.002528002680165,0.8129128361054696,-0.23014418715644097,-2.571647826949212,0.921657036317874,-0.08500229542554712,-0.949821809612824,-147.8971936986828,-189.9296770272682,-70.14932124171521,-0.19599280200356173,-0.2564119366245299,-0.08958490978627287,-14.47509615979038,-18.937366072712692,-6.616315346105826,0.7253
36067005601,36067005601,Census Tract 56.01; Onondaga County; New York,1241,554,345,Syracuse city,New York,82574,0.7739044124817304,0.1796292000192603,36067,1241,554,345,0.01312599999999999,0.00825263846,0.002817342485,0.7594952414521589,0.659033391441844,0.8144306952651457,-0.316663943921485,-0.5173737977254592,-0.22785156037671256,-5.158254881540544,-8.427691149959971,-3.711557460647368,-415.6530927913413,-679.1048468944376,-299.07795815047285,0.7388862127119962,0.6321180062678711,0.7978836153690004,-0.35338836047517513,-0.5819830950618934,-0.25331562240130223,-5.756472343920061,-9.480135641275972,-4.12635088681261,-463.85756195971487,-763.9110105782413,-415.6530927913413,-0.5982174623795169,-1.0524444913160025,-0.4147934261652422,-48.20446916837364,-84.80616368380359,-33.4241278134764,0.8427752594185857,0.7951289162949646,0.8927436726237378,-0.18655595168975492,-0.25765769488005325,-0.12014235515222436,-0.29117797272293533,-0.4021541235864985,-0.18751911742574948,-52.55920085251541,-72.5909970372741,-33.84821614183203,0.8284817683452921,0.7771078614111671,0.8826722209032226,-0.20702716487929168,-0.28682265314377114,-0.13292338460217767,-0.3231296006485947,-0.4476750160847503,-0.20746784707409932,-58.32664271635283,-80.80776463623653,-37.449069868971,-0.03195162792565936,-0.04552089249825186,-0.01994872964834984,-5.76744186383743,-8.21676759896243,-3.600853727138961,0.7951289162949646,0.7497192480341386,0.8927436726237378,-0.25765769488005325,-0.33383263484581743,-0.12014235515222436,-0.733592751787315,-0.9504750143284464,-0.3420645401774579,-212.63558022820723,-275.5000041531729,-99.14914208042258,0.7771078614111671,-0.28682265314377114,-0.8166300621940663,0.7284311796781594,-0.372813284079667,-1.061459170075194,0.8826722209032226,-0.13292338460217767,-0.3784541794204496,-236.70436585335256,-307.66932465947656,-109.69686360013031,-0.08303731040675133,-0.11098415574674758,-0.03638963924299165,-24.068785625145313,-32.16932050630364,-10.547721519707729,0.3595
36067004900,36067004900,Census Tract 49; Onondaga County; New York,1024,747,335,Syracuse city,New York,53078,0.7901068104095478,0.14900269573979227,36067,1024,747,335,0.01312599999999999,0.00825263846,0.002817342485,0.7544884082867526,0.6524593927684461,0.8104212820308809,-0.32540140977214027,-0.5326624324571475,-0.2339261346815115,-4.373728158381171,-7.159528538554898,-3.144206790481428,-427.1218904669112,-699.1727088432518,-307.05144438295196,0.7335299132070857,0.625185412944504,0.7935639326819719,-0.36327092051075777,-0.5995254836324327,-0.26013791556824606,-4.882733161087187,-8.058236414115134,-3.4965199664627686,-476.8294102624206,-786.9371498159311,-427.1218904669112,-0.509005002706016,-0.8987078755602358,-0.3523131759813407,-49.70751979550938,-87.76444097267928,-34.4055835919278,0.839316377856625,0.7907583924234478,0.8903117922482748,-0.19144583184914743,-0.2646087725168324,-0.12320201608779456,-0.4029082513066426,-0.556883671926383,-0.2592853987988624,-53.93684756447691,-74.54935367153722,-34.710227416179706,0.8247422960974424,0.7724105390522312,0.8800276917022387,-0.21249995875299585,-0.2946483112814945,-0.13632787857584197,-0.4472178159061053,-0.6201035285136237,-0.2869094961786257,-59.86851618555627,-83.0125205506859,-38.40823242016408,-0.04430956459946272,-0.06321985658724072,-0.02762409737976329,-5.931668621079347,-8.463166879148691,-3.6980050039843766,0.7907583924234478,0.7445449160333978,0.8903117922482748,-0.2646087725168324,-0.343102314535371,-0.12320201608779456,-0.7315463785301436,-0.9485522844776224,-0.34060846826575014,-218.37205329258015,-283.14993566496196,-101.6741696315672,0.7724105390522312,-0.2946483112814945,-0.8145947052616639,0.722902942892111,-0.3833115632360126,-1.0597161358896203,0.8800276917022387,-0.13632787857584197,-0.3768966724582431,-243.16259858557132,-316.333174892424,-112.50646939052037,-0.0830483267315203,-0.1111638514119978,-0.03628820419249301,-24.790545292991133,-33.18323922746203,-10.832299758953138,0.4666
