geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32031002406,32031002406,Census Tract 24.06; Washoe County; Nevada,3249,1837,965,Reno city,Nevada,78564,0.5995659694705001,0.2685592402328946,32031,3249,1837,965,0.011797,0.007296424454,0.004052580321,0.8155171780676307,0.7341011447691703,0.8588475597830962,-0.22621574001604927,-0.3622101084101136,-0.16435098244041366,-8.670499359065364,-13.882953116321945,-6.29931890597122,-266.8667084969333,-427.29926489141104,-193.884853984956,0.7990545426125469,0.7117565811066111,0.8458779315957949,-0.2514790251119183,-0.4049747154360545,-0.18220367578740984,-9.63880199448798,-15.522054346779193,-6.983585023844976,-296.66980592453,-477.7486717999135,-266.8667084969333,-0.9683026354226172,-1.6391012304572463,-0.6842661178737561,-29.80309742759671,-50.4494069085025,-21.0608223414514,0.8809070215906001,0.8437120682940257,0.9193348352849328,-0.1351935851236161,-0.18523846887953896,-0.08774296547793305,-1.006460818591433,-1.3790244622380183,-0.6532104077261729,-54.7882862597405,-75.06937736733906,-35.55854152020538,0.8698073613673789,0.8294948372574407,0.9116352053010944,-0.1496798537413526,-0.2055530126098201,-0.09692999369163306,-1.1143051497999823,-1.5302579123561977,-0.7216040665519858,-60.65896297223638,-83.30200938248217,-39.28165849493663,-0.1078443312085493,-0.15123345011817912,-0.06839365882581294,-5.87067671249588,-8.23263201514312,-3.7231169747312434,0.8437120682940257,0.8077226485352472,0.9193348352849328,-0.18523846887953896,-0.23804873097645005,-0.08774296547793305,-1.3042732468587894,-1.6761129215723292,-0.6178025718153801,-135.15784941541858,-173.69045819402373,-64.02099189796685,0.8294948372574407,-0.2055530126098201,-1.4473089568266733,0.790657667165777,-0.26476987643038974,-1.86425783203183,0.9116352053010944,-0.09692999369163306,-0.6824888931272778,-149.9802027799661,-193.18734010692535,-70.72423762976972,-0.14303570996788384,-0.18814491045950077,-0.06468632131189767,-14.822353364547547,-19.49688191290163,-6.703245731802866,0.6901
32031000701,32031000701,Census Tract 7.01; Washoe County; Nevada,2275,1219,596,Reno city,Nevada,48886,0.4752336817214058,0.25226077537269725,32031,2275,1219,596,0.011797,0.007296424454,0.004052580321,0.857977097285862,0.7928055024593833,0.8919963791421606,-0.1655322772174402,-0.26134341512246456,-0.12108078393962464,-4.442584224110173,-7.01398031015435,-3.249587268508835,-195.2784274334142,-308.30682681997143,-142.83900081357518,0.8449349301839596,0.7746103959027627,0.8818595057160241,-0.1835230906861426,-0.2909715713724175,-0.13396747840014714,-4.925424824375566,-7.809145952517931,-3.5954426296118687,-216.50219008244247,-343.2591627480409,-195.2784274334142,-0.4828406002653925,-0.7951656423635809,-0.3458553611030335,-21.22376264902824,-34.95233592806949,-15.202433455078395,0.9091507671956776,0.8801629418190778,0.9387812363382432,-0.09992757646187948,-0.13615326490939142,-0.06521089396773977,-0.4936517619415608,-0.6726101192122618,-0.3221480380567369,-40.49645298946356,-55.17720420116995,-26.427238560847982,0.9005327270193249,0.8689992209205468,0.932869385286593,-0.11045381250040973,-0.15074901786526534,-0.07196142972660995,-0.5456523722937542,-0.7447145314140284,-0.3554963287829413,-44.76229469185842,-61.09225032108519,-29.162947398108393,-0.05200061035219339,-0.07210441220176667,-0.03334829072620438,-4.265841702394863,-5.915046119915231,-2.7357088372604084,0.8801629418190778,0.8518102988814958,0.9387812363382432,-0.13615326490939142,-0.17397030924971285,-0.06521089396773977,-0.5920854788997869,-0.7565392863330102,-0.2835805914023969,-99.34320115768236,-126.93612186795472,-47.58063614134176,0.8689992209205468,-0.15074901786526534,-0.6555575769396885,0.8382569740284983,-0.19295160193442412,-0.8390826449285124,0.932869385286593,-0.07196142972660995,-0.31293643681881544,-109.9928820368605,-140.78567867928058,-52.50611356020393,-0.06347209803990161,-0.08254335859550221,-0.02935584541641855,-10.649680879178124,-13.849556811325876,-4.925477418862174,0.3874
32031002414,32031002414,Census Tract 24.14; Washoe County; Nevada,1205,707,190,Reno city,Nevada,32829,0.4744641104537593,0.23154606823429144,32031,1205,707,190,0.011797,0.007296424454,0.004052580321,0.8582466768577817,0.7931831067759503,0.8922054923368428,-0.1651661777022039,-0.2607429374847605,-0.1208180274488386,-2.347900805015244,-3.7065612423768024,-1.7174747751258086,-194.84653983528997,-307.59844335077196,-142.5290269813949,0.845226964613716,0.7750162375778885,0.8820869188386037,-0.18311417153736692,-0.2902955467426588,-0.13367512729544398,-2.603038447359713,-4.12666296073239,-1.9002433994287449,-216.01978816263176,-342.46165649231455,-194.84653983528997,-0.2551376423444687,-0.42010171835558774,-0.18276862430293628,-21.1732483273418,-34.86321314154255,-15.167520689040357,0.909328376014178,0.8803933944907254,0.9389028744600798,-0.0997127400590525,-0.13585586427356436,-0.06507289220416368,-0.2856943788982273,-0.3892507290475782,-0.18644517752064368,-40.40938881163045,-55.05668020474939,-26.3713122377148,0.9007262466574356,0.8692495068443853,0.9330023454819216,-0.11021523321982236,-0.1504176788437591,-0.07180866676543265,-0.31578585225130185,-0.4309728657253903,-0.20574434559626328,-44.66560852210775,-60.957972521271614,-29.101038981083914,-0.03009147335307455,-0.0417221366778121,-0.0192991680756196,-4.256219710477305,-5.9012923165222215,-2.729726743369109,0.8803933944907254,0.8520905468742818,0.9389028744600798,-0.13585586427356436,-0.17358419673624303,-0.06507289220416368,-0.1883397895579386,-0.24064335579991145,-0.09021189397448352,-99.126205030494,-126.65439778942704,-47.479944197096586,0.8692495068443853,-0.1504176788437591,-0.20852713374360923,0.8385603468201657,-0.1925200181382486,-0.2668944759634037,0.9330023454819216,-0.07180866676543265,-0.09954983731732356,-109.75112302295224,-140.47077682284404,-52.39465121964398,-0.02018734418567064,-0.02625112016349229,-0.00933794334284006,-10.624917992458233,-13.816379033416997,-4.914707022547402,0.3749
32031000103,32031000103,Census Tract 1.03; Washoe County; Nevada,869,595,351,Reno city,Nevada,47610,0.48370981565368537,0.29420276546239504,32031,869,595,351,0.011797,0.007296424454,0.004052580321,0.8550135177642022,0.7886584058763478,0.8896964259419433,-0.16957215204611834,-0.267976087681221,-0.12397888857570222,-1.7383846869109223,-2.7471817846401914,-1.2709811062704488,-200.04426776880575,-316.1313906375364,-146.2578948527559,0.8417251022695065,0.770154451954171,0.8793586308816882,-0.18803632837341297,-0.2984408484072572,-0.13719245468410407,-1.9276719076985815,-3.059494112445899,-1.4064412080923785,-221.82645658211527,-352.07066886604133,-200.04426776880575,-0.18928722078765947,-0.31231232780570783,-0.1354601018219297,-21.782188813309492,-35.939278228504925,-15.588043938081668,0.907196859824285,0.877628700991805,0.9374425442294264,-0.1022965844410992,-0.13943402132348637,-0.06673204257226842,-0.24666624938185047,-0.3362152046816059,-0.16090999269256298,-41.45651250115134,-56.50675708934553,-27.04369625085092,0.8984040314977557,0.8662473104869246,0.931406201603966,-0.11308494278779076,-0.15440473857043427,-0.07364541730333028,-0.272680059177211,-0.3723138749748165,-0.17758011149270897,-45.828581374321175,-62.57376049996916,-29.84539688953092,-0.02601380979536052,-0.03609867029321062,-0.01667011880014599,-4.3720688731698365,-6.067003410623634,-2.801700638679998,0.877628700991805,0.8487297114352657,0.9374425442294264,-0.13943402132348637,-0.17823140456450492,-0.06673204257226842,-0.35709680081938944,-0.45645864453606255,-0.1709037628586736,-101.73698029042434,-130.04519787352208,-48.690530728966834,0.8662473104869246,-0.15440473857043427,-0.3954374811218966,0.8349228489289231,-0.197715455125998,-0.50635817448199,0.931406201603966,-0.07364541730333028,-0.18860922653170584,-112.66025103187935,-144.26158817150713,-53.73482237370537,-0.03834068030250709,-0.0498995299459275,-0.01770546367303227,-10.923270741455012,-14.216390297985043,-5.044291644738539,0.8109
32031980200,32031980200,Census Tract 9802; Washoe County; Nevada,0,0,0,Reno city,Nevada,96263,0.4970635246982097,0.18436496764575055,32031,0,0,0,0.011797,0.007296424454,0.004052580321,0.850365305799541,0.7821688360022679,0.8860849941077021,-0.17596519187688128,-0.27849634755468633,-0.12855990864286285,-0,-0,-0,NA,NA,NA,0.8366929051127205,0.7631862884958941,0.875433012926438,-0.1951816417820329,-0.3102960772144165,-0.14229185469845793,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9041270958706444,0.8736509312693682,0.9353373760288932,-0.10603918914412484,-0.14462191272096891,-0.06913294136244301,-0,-0,-0,NA,NA,NA,0.8950605858919014,0.8619294874471636,0.9291056861608856,-0.11724280541694232,-0.1601877120618874,-0.07630382086246114,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8736509312693682,0.8438989923508238,0.9353373760288932,-0.14462191272096891,-0.18497593795476683,-0.06913294136244301,-0,-0,-0,NA,NA,NA,0.8619294874471636,-0.1601877120618874,-0,0.8296969911553341,-0.20525928219592893,-0,0.9291056861608856,-0.07630382086246114,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
32031001015,32031001015,Census Tract 10.15; Washoe County; Nevada,3128,2054,930,Reno city,Nevada,142052,0.6683225280155789,0.2449184049234289,32031,3128,2054,930,0.011797,0.007296424454,0.004052580321,0.7929456544822676,0.7035250055057318,0.8410480065067453,-0.2611204744578907,-0.4214135846971721,-0.18899277123722655,-9.635610805898216,-15.550589431527705,-6.974025275309236,-308.0438237179736,-497.14160586725393,-222.95477222855612,0.7747610262786219,0.6792153497480546,0.8266142053379851,-0.2907205784514734,-0.47228710359819737,-0.20975419191002295,-10.727884716967075,-17.427873966470738,-7.740142791738828,-342.96306639920317,-557.1570961147935,-308.0438237179736,-1.09227391106886,-1.8772845349430352,-0.7661175164295919,-34.919242681229534,-60.01549024753949,-24.492247967697953,0.8656665867327358,0.8242067865244012,0.908754364438944,-0.15517915942011293,-0.21328775296415783,-0.1004073698368316,-1.2917113198060874,-1.775407251265845,-0.8357909444467676,-62.88760076952714,-86.43657503728554,-40.690893108411274,0.8532685140511549,0.8084251293529401,0.9001008267519436,-0.17196402250001258,-0.2369729288355937,-0.11098664758319056,-1.431428519736296,-1.972562654730199,-0.923852852188828,-69.68980135035521,-96.03518280088603,-44.97823038894001,-0.1397171999302087,-0.1971554034643543,-0.08806190774206035,-6.802200580828077,-9.598607763600503,-4.2873372805287415,0.8242067865244012,0.7843294556915096,0.908754364438944,-0.21328775296415783,-0.2749744291043398,-0.1004073698368316,-1.4473013181137449,-1.8658870383296824,-0.6813317534345306,-155.62379764663925,-200.63301487415944,-73.26147886392802,0.8084251293529401,-0.2369729288355937,-1.6080212177895858,0.7655056102162549,-0.30632615444516553,-2.0786296490999425,0.9001008267519436,-0.11098664758319056,-0.7531192912289285,-172.90550728920277,-223.50856441934863,-80.98056894934716,-0.160719899675841,-0.2127426107702599,-0.07178753779439795,-17.28170964256355,-22.875549545189237,-7.719090085419134,0.4456
32031002500,32031002500,Census Tract 25; Washoe County; Nevada,4088,2483,699,Reno city,Nevada,104338,0.5186875998214707,0.2365885905130211,32031,4088,2483,699,0.011797,0.007296424454,0.004052580321,0.8428918432309196,0.7717731319266532,0.8802679539422009,-0.18639183429141204,-0.29571756081168776,-0.13601772678601995,-8.9889579498271015,-14.261315305292726,-6.559609390393441,-219.8864469135788,-348.8580064895481,-160.46011228946773,0.8286078364197343,0.7520359825978115,0.8691132698000561,-0.20684352240840545,-0.32972360783273796,-0.15059801149976118,-9.975263842386807,-15.901295553752288,-7.262760183917047,-244.01330338519588,-388.974940160281,-219.8864469135788,-0.986305892559706,-1.6399802484595618,-0.7031507935236059,-24.12685647161707,-40.11693367073292,-17.200361876800535,0.8991781460105227,0.8672478049226542,0.9319384331731992,-0.11212667304783164,-0.1530729675230315,-0.07303225664280724,-1.1282810317050107,-1.5403054512226386,-0.7348912407089847,-45.44023486528436,-62.034049586090966,-29.596908606886213,0.8896728088562808,0.8549830997331029,0.925392434583426,-0.1240087255061222,-0.1696137623213447,-0.08062262303901292,-1.2478448610954913,-1.70674814066461,-0.8112697347438224,-50.25553206184016,-68.73733953542528,-32.6729655555305,-0.1195638293904806,-0.16644268944197127,-0.07637849403483765,-4.815297196555804,-6.703289949334325,-3.076056948644287,0.8672478049226542,0.8361347015531202,0.9319384331731992,-0.1530729675230315,-0.19597954509303347,-0.07303225664280724,-0.7807028550934951,-0.999535011765123,-0.3724791659662685,-111.6885343481395,-142.99499453006052,-53.28743432993828,0.8549830997331029,-0.1696137623213447,-0.865064228192346,0.8213038768384446,-0.21757613497385933,-1.1096819544492202,0.925392434583426,-0.08062262303901292,-0.4111915579229469,-123.75740031364036,-158.75278318300718,-58.82568782874777,-0.08436137309885083,-0.1101469426840972,-0.03871239195667841,-12.068865965500834,-15.757788652946664,-5.538253498809501,0.3483
32031000202,32031000202,Census Tract 2.02; Washoe County; Nevada,2066,1214,551,Reno city,Nevada,52039,0.4623990307444419,0.27394803642960036,32031,2066,1214,551,0.011797,0.007296424454,0.004052580321,0.8624841453297503,0.7991266274610238,0.8954903150267565,-0.15944160297308865,-0.25136613602426044,-0.1167066613893204,-3.8860067315051063,-6.126446789597162,-2.8444450087906734,-188.09325902735267,-296.5366306678201,-137.67884844098128,0.8498186002709753,0.7814067565475034,0.8856599019029329,-0.1767217141177393,-0.27974322159474174,-0.12910158611832315,-4.307168002949441,-6.818070202126446,-3.1465415760306157,-208.47860614469704,-330.0130785153168,-188.09325902735267,-0.42116127144433424,-0.6916234125292835,-0.30209656723994227,-20.38534711734435,-33.47644784749678,-14.622292702804565,0.912117407790874,0.8840142525090865,0.9408119378105008,-0.096350087673445,-0.13120348134853327,-0.06291168278247437,-0.47402629364768184,-0.6454991529235444,-0.3095149421927737,-39.046646923202786,-53.171264655975655,-25.495464760525017,0.9037656249515348,0.8731828428425615,0.9350893299431828,-0.10648156158143988,-0.14523551189416134,-0.06941654447149045,-0.5238714483513516,-0.7145343929789446,-0.34151777220145807,-43.15250810142929,-58.85785774126397,-28.13161220769836,-0.04984515470366973,-0.06903524005540018,-0.03200283000868437,-4.105861178226502,-5.686593085288318,-2.6361474471733417,0.8840142525090865,0.8564962540798737,0.9408119378105008,-0.13120348134853327,-0.16754742970159403,-0.06291168278247437,-0.5274812756585154,-0.6735959369670357,-0.25292571772368155,-95.7316289761371,-122.24971632795568,-45.90303406963368,0.8731828428425615,-0.14523551189416134,-0.5838946672561455,0.8433309026023019,-0.1857741687328872,-0.7468734404029523,0.9350893299431828,-0.06941654447149045,-0.2790774074992728,-105.96999405737668,-135.54871876641604,-50.64925725939615,-0.05641339159763003,-0.07327750343591666,-0.02615168977559123,-10.238365081239571,-13.299002438460372,-4.746223189762475,0.6501
32031003203,32031003203,Census Tract 32.03; Washoe County; Nevada,2888,2530,1414,Reno city,Nevada,68746,0.5035426376931916,0.2897879017216644,32031,2888,2530,1414,0.011797,0.007296424454,0.004052580321,0.8481191436721398,0.7790394159542929,0.8843380417207162,-0.17907962278773096,-0.2836320980948556,-0.1307893054721841,-6.101195471357578,-9.663270703217831,-4.455957109060667,-211.26023100268625,-334.6007861225011,-154.29214366553555,0.8342621739320418,0.7598281422645147,0.8735346534573034,-0.19866395870113968,-0.31608707861188384,-0.1447742754590994,-6.7684286256627315,-10.769003321318127,-4.932421344482796,-234.36387207973448,-372.88792663843935,-211.26023100268625,-0.667233154305154,-1.105732618100296,-0.4764642354221289,-23.10364107704827,-38.287140515938226,-16.49806909356402,0.9026414157002576,0.871727450055639,0.9343176692012382,-0.1078596468169068,-0.1471475401355938,-0.0702997844993284,-1.1058880017641233,-1.5087078803557747,-0.7207856737782733,-43.71098821202068,-59.63272254370651,-28.489552323251907,0.8934428587975733,0.8598422753369868,0.9279915425876678,-0.11926575958739542,-0.16300399350343997,-0.07759602766587662,-1.2228351977906793,-1.6712845440806252,-0.7955942608074529,-48.33340702729958,-66.05867763164527,-31.44641347065031,-0.116947196026556,-0.16257666372485047,-0.07480858702917959,-4.622418815278894,-6.425955087938754,-2.9568611473984023,0.871727450055639,0.8415650822264299,0.9343176692012382,-0.1471475401355938,-0.18826222845940505,-0.0702997844993284,-1.5181423870104886,-1.942328554278973,-0.7252930123588075,-107.36509101912932,-137.36411274957376,-51.29370667318299,0.8598422753369868,-0.16300399350343997,-1.6817357025575934,0.8271732445309592,-0.20893658808686516,-2.155628903342392,0.9279915425876678,-0.07759602766587662,-0.8005694050655117,-118.93463242981566,-152.44900306523283,-56.61735537945627,-0.16359331554710477,-0.2133003490634191,-0.07527639270670416,-11.569541410686334,-15.08489031565906,-5.3236487062732785,0.0668
32031002412,32031002412,Census Tract 24.12; Washoe County; Nevada,1654,1358,660,Reno city,Nevada,76059,0.4620851391761863,0.19066629252708303,32031,1654,1358,660,0.011797,0.007296424454,0.004052580321,0.8625946683680253,0.7992818502465492,0.8955759359494507,-0.15929304535574845,-0.25112311719769015,-0.11659989941538952,-3.1081638127261586,-4.899974030063223,-2.275124988169141,-187.91800560617648,-296.24994135811505,-137.552901340335,0.8499383910515537,0.781573717124024,0.885753051451463,-0.17655586631730844,-0.2794698415393554,-0.12898284500552742,-3.445000083879506,-5.453082061938189,-2.5167439696649625,-208.2829554945288,-329.6905720639776,-187.91800560617648,-0.33683627115334724,-0.5531080318749657,-0.2416189814958214,-20.36494988835231,-33.440630705862496,-14.608160912685694,0.912190082792228,0.8841086531794166,0.940861656797407,-0.09626274047946724,-0.1310826971366211,-0.06285551417186419,-0.5297727583137367,-0.7214010497040054,-0.345919292887359,-39.011248771261904,-53.12231588394739,-25.472701979923343,0.9038448357768364,0.8732854118159769,0.9351436883081664,-0.10638459215239092,-0.14510100188267555,-0.0693543810461575,-0.5854773980663424,-0.7985494451809021,-0.3816851833321933,-43.11321046143905,-58.80334647871149,-28.10641998027933,-0.05570463975260564,-0.07714839547689667,-0.0357658904448343,-4.101961690177146,-5.681030594764114,-2.6337180003559872,0.8841086531794166,0.856611178838447,0.940861656797407,-0.1310826971366211,-0.1673907890812099,-0.06285551417186419,-0.6312470979433858,-0.8060938029054875,-0.3026895370437401,-95.64349968839178,-122.1354246826496,-45.862051067233345,0.8732854118159769,-0.14510100188267555,-0.6987542089681916,0.8434553774907064,-0.18559917535295867,-0.8937788387137907,0.9351436883081664,-0.0693543810461575,-0.3339857412257637,-105.8718498436654,-135.42103616875616,-50.60390018572177,-0.06750711102480578,-0.08768503580830322,-0.03129620418202361,-10.228350155273604,-13.28561148610655,-4.741849118488426,0.1193
32031001011,32031001011,Census Tract 10.11; Washoe County; Nevada,2338,2065,1100,Reno city,Nevada,46215,0.4683172201697256,0.2641902058474065,32031,2338,2065,1100,0.011797,0.007296424454,0.004052580321,0.8604029650757702,0.7962056542126127,0.8938775281682667,-0.16224611093935085,-0.2559569185538183,-0.11872148978753208,-4.474972612817059,-7.059646570003425,-3.27450323632498,-191.4017370751522,-301.95237681793947,-140.0557415023516,0.8475631925907663,0.7782655075817762,0.8839054695834816,-0.17985302894439828,-0.28490854375288516,-0.1313426994305455,-4.960595814584622,-7.858172519946215,-3.622613691275856,-212.17261824570664,-336.10660906527863,-191.4017370751522,-0.485623201767563,-0.7985259499427899,-0.3481104549508758,-20.77088117055445,-34.15423224733917,-14.88924101586295,0.9107482585101032,0.8822362842637984,0.9398750153119908,-0.097998256549954,-0.13348319246977258,-0.06397125544192783,-0.8201060893624382,-1.1170645563086832,-0.5353484641366271,-39.71458059866529,-54.09513589872557,-25.924865091362086,0.9022734630368804,0.871251235223229,0.9340650350604696,-0.1083114387895116,-0.1477745563755596,-0.07058926569846612,-0.9064127631046835,-1.2366629550664825,-0.5907318015747121,-43.89408053775708,-59.8868259112098,-28.606866904344407,-0.08630667374224543,-0.1195983987577991,-0.05538333743808499,-4.179499939091788,-5.791690012484217,-2.682001812982324,0.8822362842637984,0.8543323177606437,0.9398750153119908,-0.13348319246977258,-0.1705047078415307,-0.06397125544192783,-1.071345032707881,-1.3684821917987773,-0.5134375758155191,-97.39500297344374,-124.40747198170703,-46.67614325595628,0.871251235223229,-0.1477745563755596,-1.1860484754993983,0.8409874574105294,-0.18907837588812976,-1.5175556941080297,0.9340650350604696,-0.07058926569846612,-0.5665541688754108,-107.82258868176348,-137.9596085552754,-51.50492444321915,-0.11470344279151724,-0.1490735023092522,-0.05311659305989169,-10.427585708319748,-13.55213657356838,-4.828781187262881,0.114
32031001501,32031001501,Census Tract 15.01; Washoe County; Nevada,3043,1429,766,Reno city,Nevada,108941,0.4930660830455084,0.26440444749935643,32031,3043,1429,766,0.011797,0.007296424454,0.004052580321,0.8517540948484276,0.784105872916864,0.8871645385786976,-0.1740477751127845,-0.275337979908265,-0.12718662267776512,-6.2480141979457935,-9.884157419339452,-4.565779848461158,-205.32416030055188,-324.8162148977802,-150.0420587729595,0.8381961334938783,0.765265575151712,0.8766063078889345,-0.1930381924236153,-0.30673589988907113,-0.1407629525370692,-6.92973734497309,-11.011288459646746,-5.053146616935847,-227.72715560213905,-361.8563410991373,-205.32416030055188,-0.6817231470272969,-1.1271310403072938,-0.48736676847468896,-22.402995301587143,-37.04012620135701,-16.015996335020997,0.9050449408152929,0.8748397848648585,0.9359670632725148,-0.10491750729987924,-0.14306644176507788,-0.06841366458302561,-0.6075916877135543,-0.8285174042379927,-0.3961929233398532,-42.51866254118645,-57.97882464926471,-27.725187077666423,0.8960601415705219,0.863219768711862,0.9297937504605314,-0.1159965203309936,-0.15845354363495176,-0.07550733644391043,-0.6717517730893435,-0.9176262234879125,-0.43727335089635233,-47.00852155978611,-64.21457127277203,-30.59995457637175,-0.06416008537578921,-0.08910881924991965,-0.0410804275564991,-4.489859018599665,-6.235746623507323,-2.8747674987053253,0.8748397848648585,0.8453421807775043,0.9359670632725148,-0.14306644176507788,-0.1829529186397028,-0.06841366458302561,-0.7996070889289746,-1.0225350465119445,-0.3823681536025278,-104.38734842414812,-133.49021494934,-49.917513525134176,0.863219768711862,-0.15845354363495176,-0.8856065419203798,0.8312579156081423,-0.20299606322353897,-1.1345574068637891,0.9297937504605314,-0.07550733644391043,-0.4220151192816871,-115.6144310601018,-148.11454397699598,-55.09335760857534,-0.08599945299140521,-0.11202236035184487,-0.03964696567915932,-11.227082635953684,-14.624329027655987,-5.175844083441164,0.6037
32031002613,32031002613,Census Tract 26.13; Washoe County; Nevada,4571,3336,1290,Reno city,Nevada,126327,0.33628805014241087,0.12578983184837805,32031,4571,3336,1290,0.011797,0.007296424454,0.004052580321,0.9080484934886174,0.8639812731885962,0.930557446605156,-0.10126277084400588,-0.15743249423614838,-0.07462468184869521,-5.460502464853236,-8.489403515817065,-4.024067836356362,-119.45969076467374,-185.72311345038423,-88.03473717690575,0.8993317923389278,0.8514413978866658,0.9238841313273912,-0.11193667178079006,-0.17447895120212206,-0.08238681247100664,-6.0360828275977685,-9.408618144291983,-4.4426336433392475,-132.05169169979806,-205.8328187331434,-119.45969076467374,-0.5755803627445326,-0.9192146284749204,-0.4185658069828859,-12.592000935124318,-20.10970528275914,-9.156985495140798,0.9417869263000088,0.9227644792954944,0.9610003690382204,-0.06181129942915279,-0.08370014498550342,-0.0405823267277315,-0.8356521729552291,-1.1315764056048148,-0.5486490306271292,-25.049525568202313,-33.920156043309795,-16.446313867719702,0.93615534895863,0.9153769143194962,0.9571850566463048,-0.06819877823951985,-0.09244616546115736,-0.04473005826449698,-0.9220071047700298,-1.2498174243617202,-0.6047239053432926,-27.638102660972116,-37.46455108997962,-18.127215387988382,-0.0863549318148007,-0.1182410187569054,-0.05607487471616335,-2.588577092769805,-3.5443950466698264,-1.6809015202686854,0.9227644792954944,0.9039330892595364,0.9610003690382204,-0.08370014498550342,-0.10627657277062112,-0.0405823267277315,-0.7878182022314887,-1.0003162899416227,-0.3819765866660049,-61.07117846755727,-77.54389844508702,-29.610588113643793,0.9153769143194962,-0.09244616546115736,-0.8701391364306211,0.8948493209165633,-0.11750657526982804,-1.106017425602889,0.9571850566463048,-0.04473005826449698,-0.4210166433253976,-67.45264623493188,-85.7377849304565,-32.63694909499206,-0.08232093419913245,-0.10570113566126628,-0.03904005665939264,-6.381467767374608,-8.193886485369477,-3.0263609813482666,0.2706
32031980000,32031980000,Census Tract 9800; Washoe County; Nevada,29,29,0,Reno city,Nevada,209506,0.4204720168630539,0.31514016343496515,32031,29,29,0,0.011797,0.007296424454,0.004052580321,0.8773729949975356,0.820129229460799,0.9069996302345444,-0.1397661037000675,-0.2193200340603133,-0.1025362818961748,-0.04781580103514119,-0.07503223481247598,-0.03507899500834605,-164.88207253496964,-258.7318441809516,-120.96205175291745,0.8659696856295812,0.8040267898404116,0.8981891840548626,-0.15477483403241243,-0.24373965225522692,-0.11335119343734902,-0.05295048279533072,-0.08338650365199245,-0.03877891684043178,-182.58787170803697,-287.5396677654912,-164.88207253496964,-0.00513468176018952,-0.00835426883951646,-0.00369992183208572,-17.705799173067323,-28.807823584539545,-12.758351145123202,0.9218761760044182,0.8967131786472906,0.9474763023969642,-0.08474437894054809,-0.1151837887656782,-0.0554353681143889,-0.00995956866988512,-0.01353695511385024,-0.00651503217532513,-34.3433402409832,-46.67915556500084,-22.465628190776332,0.9144076502075228,0.8869903760489928,0.9423781156373076,-0.09360414884220658,-0.1274079482737986,-0.06114518515078648,-0.01100081161529456,-0.01497359737348808,-0.00718607744791338,-37.933833156188136,-51.63309439133821,-24.779577406597873,-0.00104124294540943,-0.00143664225963783,-6.710452725882457e-4,-3.5904929152049343,-4.95393882633737,-2.3139492158215367,0.8967131786472906,0.8719842831035535,0.9474763023969642,-0.1151837887656782,-0.14680966088151828,-0.0554353681143889,-0,-0,-0,NA,NA,NA,0.8869903760489928,-0.1274079482737986,-0,0.8601209439526322,-0.16262719450192942,-0,0.9423781156373076,-0.06114518515078648,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
