geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
53033023202,53033023202,Census Tract 232.02; King County; Washington,2964,1944,469,Bellevue city,Washington,73991,0.7111550314439697,0.21324689259462024,53033,2964,1944,469,0.0085,0.00730409985099999,0.00317867361099999,0.7792014440206148,0.6851245427247729,0.8301465902053822,-0.28336517812400736,-0.45958864066225463,-0.20460652588188707,-7.139102297656242,-11.578876212844843,-5.154856813068264,-240.8604014054063,-390.6503445629166,-173.91554699960403,0.7600019797347919,0.6596999903677301,0.8148361108137737,-0.3157860461744549,-0.5158405557086333,-0.2272406521126117,-7.955913647319217,-12.996086960523307,-5.72510098932514,-268.41813924828665,-438.4644723523384,-240.8604014054063,-0.8168113496629745,-1.4172107476784639,-0.5702441762568764,-27.557737842880385,-47.81412778942186,-19.239007296115936,0.8563060064369675,0.8122844210909852,0.902224812758744,-0.16780682662840782,-0.23109587483764937,-0.10837120178759836,-1.036935687731979,-1.4280203298131755,-0.6696626645875725,-53.3403131549372,-73.45783589573948,-34.44766793145949,0.8431248492459682,0.7955709860656967,0.8929892760586129,-0.18606396299946557,-0.2569588603843605,-0.11983427663734147,-1.149752768176872,-1.587836549710281,-0.7404969187217203,-59.14366091444815,-81.67883486163998,-38.09140528403911,-0.11281708044489291,-0.15981621989710582,-0.07083425413414779,-5.803347759510952,-8.220998965900506,-3.6437373525796186,0.8122844210909852,0.7701002140117416,0.902224812758744,-0.23109587483764937,-0.2985322972326212,-0.10837120178759836,-0.7916473047901745,-1.0226590529279382,-0.3712388629710298,-168.7947344968389,-218.0509707735476,-79.1554078829488,0.7955709860656967,-0.2569588603843605,-0.8802441385340258,0.7502430284635726,-0.33290142268686757,-1.1403947137352286,0.8929892760586129,-0.11983427663734147,-0.4105070338796728,-187.6853173846537,-243.1545231844837,-87.52815221314985,-0.0885968337438513,-0.11773566080729037,-0.03926817090864293,-18.890582887814777,-25.10355241093611,-8.372744330201051,0.8328
53033023100,53033023100,Census Tract 231; King County; Washington,2880,2324,885,Bellevue city,Washington,161892,0.7444250009554689,0.25099216165297233,53033,2880,2324,885,0.0085,0.00730409985099999,0.00317867361099999,0.7686902868064913,0.6711647983810427,0.8217765580032276,-0.30091405753867445,-0.4899470329972022,-0.21687579216158712,-7.366376128546751,-11.99390336777151,-5.309119392115653,-255.7769489078733,-416.4549780476219,-184.34442333734904,0.7487322377024622,0.6449292693630919,0.8058034514809368,-0.3355909491336591,-0.5505576308973582,-0.2409974146451734,-8.215266434791975,-13.477650804367329,-5.899616710513845,-285.25230676361025,-467.97398626275447,-255.7769489078733,-0.8488903062452238,-1.4837474365958183,-0.5904973183981923,-29.475357855736934,-51.51900821513258,-20.503379111048343,0.8491051148861268,0.803142906206837,0.8971854017621215,-0.1777104889235176,-0.24510842624869733,-0.11459682473203978,-1.3127895829368523,-1.8106741510785012,-0.846553957828615,-56.48836415390931,-77.91196863504739,-36.426590268012696,0.8353290840704976,0.7857277842349298,0.8875042028051984,-0.19713298515487224,-0.2727054077306289,-0.1267552275687575,-1.4562681748961952,-2.014539606794923,-0.9363709668632496,-62.662141776944715,-86.68414831303454,-40.29134969291091,-0.14347859195934287,-0.20386545571642167,-0.08981700903463463,-6.173777623035408,-8.772179677987165,-3.86475942489822,0.803142906206837,0.7592260822431027,0.8971854017621215,-0.24510842624869733,-0.31713072481063936,-0.11459682473203978,-1.5844123313831298,-2.049973714655668,-0.7407685856485728,-179.02964196419543,-231.63544798369128,-83.70266504503648,0.7857277842349298,-0.2727054077306289,-1.76280276225538,0.7385981767340752,-0.3539161502155181,-2.2877594265492585,0.8875042028051984,-0.1267552275687575,-0.819362062336613,-199.18675279721808,-258.50389000556595,-92.58328387984328,-0.17839043087225015,-0.23778571189359043,-0.07859347668804018,-20.157110833022617,-26.868442021874625,-8.8806188348068,0.3215
53033023603,53033023603,Census Tract 236.03; King County; Washington,4324,2678,560,Bellevue city,Washington,84917,0.7122914566332451,0.24534571536039423,53033,4324,2678,560,0.0085,0.00730409985099999,0.00317867361099999,0.7788400474001282,0.6846429546322219,0.829859287922668,-0.28396068401738345,-0.46061533713902353,-0.20502356791503049,-10.436690980374912,-16.929456101207673,-7.535436215149031,-241.3665814147759,-391.5230365681701,-174.2700327277759,0.7596142477090472,0.6591899199805054,0.8145259122914846,-0.31645766652737545,-0.517013488357913,-0.22770802611635263,-11.631085075547158,-19.00231375110674,-8.369180791880426,-268.98901654826915,-439.46146510422614,-241.3665814147759,-1.194394095172246,-2.072857649899067,-0.8337445767313953,-27.6224351334932,-47.93842853605613,-19.28178947112385,0.8560590362336377,0.811970458427648,0.9020522121196214,-0.1681437350391774,-0.2315718997172194,-0.10858327995252422,-1.431321515069497,-1.9712530013297456,-0.9243138600236878,-53.44740534240092,-73.60914866802636,-34.51508065809141,0.8428573676658536,0.7952327397242226,0.892801360643815,-0.18644036151611923,-0.2574934985030776,-0.12006997758032333,-1.5870713271189028,-2.1919102981273544,-1.0220942349388509,-59.26330571765881,-81.84877886958007,-38.16632692079352,-0.15574981204940608,-0.2206572967976086,-0.0977803749151629,-5.815900375257882,-8.23963020155372,-3.651246262702125,0.811970458427648,0.7697262223101506,0.9020522121196214,-0.2315718997172194,-0.2991632232545453,-0.10858327995252422,-0.9471975958033844,-1.2236661104629942,-0.444137746596501,-169.14242782203291,-218.5118054398204,-79.31031189223233,0.7952327397242226,-0.2574934985030776,-1.0532246054678869,0.7498422551196375,-0.33361382767159437,-1.3645792770330738,0.892801360643815,-0.12006997758032333,-0.4911217389982471,-188.0758224049798,-243.6748708987632,-87.70031053540127,-0.10602700966450262,-0.14091316657007957,-0.04698399240174605,-18.933394582946896,-25.163065458942786,-8.389998643168939,0.7299
53033023401,53033023401,Census Tract 234.01; King County; Washington,2936,1450,523,Bellevue city,Washington,128618,0.7191543722769318,0.22395376634386224,53033,2936,1450,523,0.0085,0.00730409985099999,0.00317867361099999,0.7766611190867195,0.6817418120761604,0.8281263704693987,-0.28756284488131195,-0.4668309648701518,-0.2075451714370354,-7.176418356858022,-11.65023355929951,-5.179497298382656,-244.4284181491152,-396.8063201396291,-176.4133957214801,0.7572769197767624,0.6561179566518517,0.8126551197438193,-0.3205209004584346,-0.5241161895689718,-0.23053430133466593,-7.998919591840696,-13.07984362688326,-5.7532140241079235,-272.4427653896695,-445.498761133626,-244.4284181491152,-0.8225012349826732,-1.4296100675837504,-0.5737167257252676,-28.014347240554265,-48.69244099399695,-19.54076041298595,0.854569086845672,0.810077003377748,0.9010105717757017,-0.17018040482968183,-0.2344505470842119,-0.10986489096261236,-0.7843745448150394,-1.080600562296591,-0.50637571303346,-54.09479619414065,-74.52417671010973,-34.92246296782483,0.8412438387321804,0.7931931114109464,0.8916673723779864,-0.1887159869213157,-0.26072703559059124,-0.1214944394938456,-0.8698064650208804,-1.2017109141738016,-0.5599771946183686,-59.98665276006072,-82.876614770607,-38.61911687023232,-0.085431920205841,-0.12111035187721052,-0.05360148158490863,-5.89185656592007,-8.35243806049728,-3.696653902407492,0.810077003377748,0.7674715291815,0.9010105717757017,-0.2344505470842119,-0.3029799308210027,-0.10986489096261236,-0.8956114577508975,-1.1573967341368483,-0.41968874193040745,-171.24502060246607,-221.2995667565676,-80.24641337101481,0.7931931114109464,-0.26072703559059124,-0.9959888058460594,0.7474265156954855,-0.33792416913319323,-1.290885269796074,0.8916673723779864,-0.1214944394938456,-0.46411413160246257,-190.4376301808909,-246.82318734150556,-88.74075174043261,-0.10037734809516197,-0.13348853565922547,-0.04442538967205511,-19.19260957842485,-25.523620584937948,-8.494338369417804,0.5943
53033023801,53033023801,Census Tract 238.01; King County; Washington,2393,1422,352,Bellevue city,Washington,134224,0.7215974674811473,0.23746705712733843,53033,2393,1422,352,0.0085,0.00730409985099999,0.00317867361099999,0.7758869253952345,0.6807120185608629,0.8275103515859163,-0.2888475978514562,-0.46905001341707514,-0.20844409750706897,-5.875304564097545,-9.540711797910015,-4.239857165342536,-245.52045817373775,-398.6925114045138,-177.1774828810086,0.756446602992479,0.655027842408831,0.811990183179666,-0.3219703757595465,-0.5266526630723843,-0.23154198254479855,-6.549038428137057,-10.712378493223834,-4.709679695952476,-273.6748193956146,-447.65476361152673,-245.52045817373775,-0.6737338640395114,-1.1716666953138173,-0.4698225306099397,-28.154361221876787,-48.962252207012845,-19.633202282070194,0.8540393132950177,0.8094040279454467,0.9006400537917578,-0.17090628549854814,-0.23547692558233635,-0.11032148280540026,-0.7725090361282756,-1.0643730994528322,-0.4986612522625206,-54.32552996682669,-74.85042893479833,-35.067598611991606,0.84067019241374,0.7924682975647109,0.89126403726179515,-0.18952712850302308,-0.2618801320797853,-0.12200196371915915,-0.8566766221203371,-1.1837175433540097,-0.5514578888863928,-60.244488194116535,-83.24314650872078,-38.78044225642706,-0.08416758599206153,-0.11934444390117747,-0.05279663662387218,-5.918958227289841,-8.392717573922466,-3.712843644435456,0.8094040279454467,0.7666704872182886,0.9006400537917578,-0.23547692558233635,-0.30434132612604037,-0.11032148280540026,-0.6054213359250781,-0.7824746810532446,-0.2836412923946001,-171.9946977059881,-222.2939434810354,-80.5799126121023,0.7924682975647109,-0.2618801320797853,-0.6733051190637446,0.7465684283293271,-0.33946194622481257,-0.8727713106959698,0.89126403726179515,-0.12200196371915915,-0.3136723128080319,-191.27986337038195,-247.94639508408235,-89.11145250228178,-0.0678837831386665,-0.09029662964272522,-0.03003102041343175,-19.28516566439389,-25.652451603046934,-8.531539890179475,0.3253
53033024500,53033024500,Census Tract 245; King County; Washington,2822,2550,924,Bellevue city,Washington,1524,0.7448397365098042,0.23515488142343785,53033,2822,2550,924,0.0085,0.00730409985099999,0.00317867361099999,0.7685601560009365,0.6709925866386055,0.8216727535022801,-0.30113432526000145,-0.4903294312230559,-0.2170295239042815,-7.223309060011656,-11.761532066747442,-5.205887189892001,-255.96417647100125,-416.7800165395975,-184.47509531863932,0.7485928115424539,0.6447472436290936,0.8056914866827045,-0.33583970428400023,-0.5509953859923348,-0.24116987274785193,-8.055786986660314,-13.216726323798136,-5.784941737602725,-285.46374864140023,-468.3460780934846,-255.96417647100125,-0.8324779266486582,-1.4551942570506924,-0.5790545477107232,-29.49957217039894,-51.566061553887046,-20.51929651703484,0.8490157334724694,0.8030296018959542,0.8971227596156314,-0.17783447417400128,-0.24528410613880036,-0.1146746521384052,-1.4414582629665451,-1.988179194221876,-0.9295088910375308,-56.52777501829589,-77.96781153811277,-36.45132906029533,0.8352323601783409,0.7856058528973192,0.8874360402253202,-0.19727161886600933,-0.2729029402110408,-0.1268417718826247,-1.5990083271760156,-2.2120469047535223,-1.0281309122922413,-62.70620890886335,-86.7469374413146,-40.31885930557809,-0.1575500642094705,-0.22386771053164645,-0.09862202125471042,-6.17843389056747,-8.779125903201821,-3.867530245282762,0.8030296018959542,0.7590915014014572,0.8971227596156314,-0.24528410613880036,-0.31736424153579695,-0.1146746521384052,-1.6554195532653977,-2.141887541006452,-0.7739378812681844,-179.15796031010797,-231.8060109314342,-83.75951095976022,0.7856058528973192,-0.2729029402110408,-1.8418187402380224,0.738454161250282,-0.3541801948910315,-2.390357978067198,0.8874360402253202,-0.1268417718826247,-0.8560536296082123,-199.33103249329247,-258.6967508730734,-92.64649671084548,-0.1863991869726247,-0.248470437060746,-0.08211574834002788,-20.17307218318449,-26.890739941639175,-8.886985751085268,0.0607
53033025006,53033025006,Census Tract 250.06; King County; Washington,4556,3326,935,Bellevue city,Washington,496833,0.8981206100513395,0.1181724903265144,53033,4556,3326,935,0.0085,0.00730409985099999,0.00317867361099999,0.721943244647793,0.6102782064572163,0.784192139634335,-0.3851504358737502,-0.6385969372971624,-0.2751976836522427,-14.915335779646853,-24.730304993769913,-10.657305497116752,-327.3778704926877,-542.8073967025881,-233.9180311044063,0.698800750408203,0.5808722739529422,0.7653581889759997,-0.43102307691549,-0.7215488582280178,-0.30657777548305326,-16.691799676629266,-27.942701083738225,-11.872530933356725,-366.3696153781665,-613.3165294938153,-327.3778704926877,-1.7764638969824134,-3.212396089968312,-1.2152254362399706,-38.99174488547879,-70.50913279122722,-26.673078056188995,0.8166176030386079,0.7622297244427509,0.8742680044584975,-0.22456336512834416,-0.3119404399127541,-0.14381401915694964,-2.3741441757227246,-3.2979180649879427,-1.520440414551183,-71.38136427308251,-99.15568445544024,-45.71378275860442,0.800240654672023,0.7418130495153026,0.8625991846591144,-0.2496240901555395,-0.34804854222151477,-0.15928697567130692,-2.6390928877653135,-3.679662615100779,-1.684024664229563,-79.34735080472981,-110.6332716506548,-50.63213061423823,-0.26494871204258885,-0.3817445501128365,-0.16358424967838037,-7.96598653164729,-11.477587195214566,-4.918347855633805,0.7622297244427509,0.7109508626710191,0.8742680044584975,-0.3119404399127541,-0.4065669689787459,-0.14381401915694964,-2.1303452528429263,-2.7765813645991324,-0.9821538787627476,-227.84441206876215,-296.9605737539179,-105.04319558959868,0.7418130495153026,-0.34804854222151477,-2.3769395205311725,0.6871056885500109,-0.45538017900897526,-3.1099430483007016,0.8625991846591144,-0.15928697567130692,-1.0878238568746763,-254.21813053809333,-332.6142297647809,-116.34479752670336,-0.24659426768824624,-0.33336168370156916,-0.10566997811192858,-26.37371846933115,-35.65365601086301,-11.30160193710466,0.2819
53033024002,53033024002,Census Tract 240.02; King County; Washington,2583,2107,627,Bellevue city,Washington,86667,0.7066474130652766,0.2152942741316855,53033,2583,2107,627,0.0085,0.00730409985099999,0.00317867361099999,0.7806365723701602,0.6870380957422851,0.8312871516918571,-0.2810058295934189,-0.45552336354738326,-0.2029537542650265,-6.169623491638309,-10.001243208364574,-4.455951151765788,-238.8549551544061,-387.19485901527577,-172.5106911252725,0.7615418650368628,0.6617270696331644,0.8160676739694247,-0.31312544445812507,-0.5111970567478233,-0.22538856996492992,-6.874825695800365,-11.223586979426836,-4.948518747865019,-266.15662778940634,-434.51749823564984,-238.8549551544061,-0.705202204162056,-1.2223437710622616,-0.4925675960992306,-27.301672635000234,-47.32263922037404,-19.06959334491795,0.8572863131081071,0.8135309468532284,0.9029097567085252,-0.166471439832606,-0.22920953882337447,-0.10753039555736814,-1.1149366914497332,-1.535122932326546,-0.7201810927662253,-52.91583727810789,-72.85823124473403,-34.180403073859765,0.8441866484421866,0.7969140542546324,0.8937350302051764,-0.18457215811851843,-0.2548404619809566,-0.11889985980568328,-1.2361656240453296,-1.7067851507398195,-0.7963276850304539,-58.66946483366538,-81.00546515139153,-37.794384671592496,-0.12122893259559642,-0.17166221841327367,-0.0761465922642286,-5.753627555557495,-8.147233906657506,-3.613981597732729,0.8135309468532284,0.7715854387996768,0.9029097567085252,-0.22920953882337447,-0.29603275245273963,-0.10753039555736814,-1.0497041876964777,-1.3557324949918967,-0.4924537918476769,-167.4169358367588,-216.22527830811748,-78.54127461685437,0.7969140542546324,-0.2548404619809566,-1.1670853731006905,0.7518348026278161,-0.330079422374165,-1.5116550284828778,0.8937350302051764,-0.11889985980568328,-0.5445221930782137,-186.1380180383876,-241.0933059781304,-86.8456448290612,-0.1173811854042126,-0.15592253349098106,-0.05206840123053685,-18.721082201628803,-24.868027670012925,-8.304370212206834,0.3679
53033023805,53033023805,Census Tract 238.05; King County; Washington,2764,1269,395,Bellevue city,Washington,34991,0.6043084901873718,0.25154419814643597,53033,2764,1269,395,0.0085,0.00730409985099999,0.00317867361099999,0.8139398710235315,0.7319501164361911,0.8576078207271233,-0.22859198277447376,-0.36621332184346544,-0.1660341426832482,-5.370540043303487,-8.60381578339038,-3.9008061482002336,-194.30318535830273,-311.2813235669457,-141.12902128076098,0.7973546941214984,0.7094628066188747,0.8445349093165373,-0.2541470030495903,-0.40951715956154783,-0.18408367607832463,-5.970929689647075,-9.621196146739006,-4.324861885784159,-216.0249525921518,-348.08958562731567,-194.30318535830273,-0.6003896463435883,-1.017380363348627,-0.4240557375839256,-21.72176723384907,-36.808262060370005,-15.342103385814962,0.8798472426365892,0.8423519828594436,0.918601102518602,-0.13656092960336583,-0.18715218857253152,-0.08861180033228797,-0.5508508488710626,-0.7549226725585737,-0.3574366810097554,-43.40826232238476,-59.489572305640166,-28.166799133944476,0.8686563626258278,0.8280240722859641,0.9108348908934508,-0.15120321801032874,-0.20769435753148344,-0.09789382246774248,-0.6099139866354064,-0.8377843756939964,-0.39487791539066935,-48.06256789877119,-66.01925734389255,-31.117251015813185,-0.0590631377643438,-0.08286170313542274,-0.03744123438091396,-4.65430557638643,-6.529685038252383,-2.9504518818687124,0.8423519828594436,0.8060869218979597,0.918601102518602,-0.18715218857253152,-0.2405610025845168,-0.08861180033228797,-0.5399564177034457,-0.6940472253379218,-0.25565562785354295,-136.6978272666951,-175.70815831339794,-64.72294376039062,0.8280240722859641,-0.20769435753148344,-0.5992230287302033,0.7888965606104321,-0.2675933068160677,-0.7720386518153156,0.9108348908934508,-0.09789382246774248,-0.28243537036968097,-151.70203258992487,-195.4528232443837,-71.50262541004581,-0.05926661102675756,-0.07799142647739377,-0.02677974251613801,-15.004205323229764,-19.744664930985763,-6.779681649655195,0.2102
53033024302,53033024302,Census Tract 243.02; King County; Washington,2323,1845,769,Bellevue city,Washington,0,NA,NA,53033,2323,1845,769,0.0085,0.00730409985099999,0.00317867361099999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1404
53033023901,53033023901,Census Tract 239.01; King County; Washington,2900,2183,655,Bellevue city,Washington,77188,0.7841634273001253,0.2073380607131755,53033,2900,2183,655,0.0085,0.00730409985099999,0.00317867361099999,0.7563211761807416,0.6548632244843501,0.8118897224323379,-0.32218960871859204,-0.5270364293053961,-0.2316943697773425,-7.941973854913295,-12.991447982378014,-5.711266215011493,-273.86116741080326,-447.9809649095867,-196.94021431074117,0.7354901932455276,0.6277195611013516,0.7951457612565217,-0.3596374352556072,-0.5930680864006721,-0.25763105172032774,-8.865062779050719,-14.619128329776569,-6.350605424906079,-305.69181996726616,-504.1078734405713,-273.86116741080326,-0.9230889241374244,-1.6276803473985542,-0.6393392098945858,-31.830652556462905,-56.12690853098463,-22.04617965153744,0.8405835172827741,0.7923587963949421,0.8912030872558174,-0.18964978427431833,-0.26205451942955593,-0.12207869822263388,-1.315988291131882,-1.818407969864417,-0.8471095185915476,-60.28347646046185,-83.2985785554016,-38.804833650551885,0.8261120496203344,0.7741303099908822,0.8809968397008953,-0.21048954613309573,-0.2917721824014075,-0.13507785151591142,-1.4605963258895656,-2.024620155448517,-0.9373112216624973,-66.90775656846384,-92.74485366232328,-42.9368402044204,-0.14460803475768347,-0.2062121855840997,-0.09020170307094966,-6.624280108001991,-9.446275106921654,-4.132006553868514,0.7923587963949421,0.746438810376648,0.8912030872558174,-0.26205451942955593,-0.33969454173397906,-0.12207869822263388,-1.253717406489139,-1.6251616678403586,-0.5840471259813301,-191.40723763192963,-248.11628516646695,-89.1675001498214,0.7741303099908822,-0.2917721824014075,-1.3958922158726628,0.7249259281236724,-0.3794512807512659,-1.8153652782940877,0.8809968397008953,-0.13507785151591142,-0.6462374854106535,-213.11331540040655,-277.15500431970804,-98.66221151307688,-0.14217480938352378,-0.19020361045372905,-0.06219035942932338,-21.706077768476913,-29.038719153241072,-9.494711363255478,0.4704
53033023902,53033023902,Census Tract 239.02; King County; Washington,1759,1670,751,Bellevue city,Washington,109190,0.7773351631203806,0.2014954841120169,53033,1759,1670,751,0.0085,0.00730409985099999,0.00317867361099999,0.7584323122206413,0.6576358852476207,0.8135800764378247,-0.3185092247349851,-0.5205982861222185,-0.22913531066099288,-4.76219067362513,-7.783725274956351,-3.425916597347835,-270.73284102473735,-442.5085432038857,-194.76501406184397,0.7377487972243212,0.6306436885324844,0.79696699310385,-0.35547493098241983,-0.5856814524331675,-0.25475710870461793,-5.3148834305836505,-8.756816236054505,-3.8090009107970952,-302.15369133505686,-497.8292345681925,-270.73284102473735,-0.5526927569585203,-0.973090961098154,-0.3830843134492601,-31.420850310319512,-55.32069136430665,-21.7785283370813,0.842041676513274,0.7942014753398657,0.8922281842860605,-0.18758967387552572,-0.2591263439444835,-0.12078952179724728,-0.9957981978938636,-1.3755423792567694,-0.6411972772551059,-59.62863460442296,-82.3678071411239,-38.395046542221905,0.8276885474268105,0.7761108563285654,0.8821115969278033,-0.2081839275279163,-0.28847572720545933,-0.13364341142637232,-1.1051204236344312,-1.531340203074987,-0.7094306712589925,-66.1748756667324,-91.69701814820282,-42.48087851850254,-0.10932222574056771,-0.1557978238182176,-0.06823339400388662,-6.546241062309444,-9.329211007078898,-4.085831976280636,0.7942014753398657,0.748620624840716,0.8922281842860605,-0.2591263439444835,-0.33579007419515056,-0.12078952179724728,-1.4214062023365022,-1.8419358174029543,-0.6625763048493878,-189.2684690195076,-245.2644230896078,-88.22587281616349,0.7761108563285654,-0.28847572720545933,-1.5823986925899824,0.7272570948416667,-0.3750295557002617,-2.0571792447550687,0.8821115969278033,-0.13364341142637232,-0.7330847609363597,-210.7055516098512,-273.9253321910877,-97.61448214864976,-0.16099249025348028,-0.21524342735211444,-0.07050845608697187,-21.43708259034358,-28.660909101479948,-9.3886093324862685,0.0164
53033024905,53033024905,Census Tract 249.05; King County; Washington,2247,1816,935,Bellevue city,Washington,119598,0.8174099404533088,0.13723992691853712,53033,2247,1816,935,0.0085,0.00730409985099999,0.00317867361099999,0.746125810227805,0.6415293800623568,0.8037095090206402,-0.3402565442611922,-0.5587750632758234,-0.24423064400289288,-6.498729867116641,-10.67232432103659,-4.664683185133253,-289.21806262201335,-474.95880378445,-207.59604740245896,0.7245915579400624,0.6136746810529092,0.7863375541744928,-0.3800878426501337,-0.6295278766988643,-0.271718481066077,-7.259487750696229,-12.02366768100996,-5.1896871291215385,-323.07466625261367,-535.0986951940347,-289.21806262201335,-0.7607578835795881,-1.3513433599733702,-0.5250039439882856,-33.85660363060027,-60.13989140958479,-23.364661503706525,0.833519802716434,0.7834477775764663,0.8862287382507841,-0.1997315441588891,-0.2764092625208802,-0.12837685897410048,-1.1529446018830898,-1.5955645287577451,-0.7410517311334196,-63.4881388702142,-87.86148286110931,-40.806813388404166,0.8184789498821616,0.7645590937366543,0.8755892319446257,-0.22177851995335052,-0.30794337310497183,-0.1420880516987015,-1.2802101364140317,-1.7775942763683192,-0.820199197317488,-70.49615288623522,-97.88514737711009,-45.16515403730661,-0.1272655345309417,-0.1820297476105741,-0.07914746618406843,-7.0080140160210185,-10.023664516000776,-4.3583406489024465,0.7834477775764663,0.735906165725488,0.8862287382507841,-0.2764092625208802,-0.358868897387423,-0.12837685897410048,-1.887690997736185,-2.4508353330401698,-0.8767283657317778,-201.89208531937808,-262.12142599360106,-93.76773965045751,0.7645590937366543,-0.30794337310497183,-2.103047951147652,0.7136819053244098,-0.4011844668325198,-2.739822463127952,0.8755892319446257,-0.1420880516987015,-0.9703666716206772,-224.92491456124617,-293.0291404414922,-103.7825317241366,-0.21535695341146677,-0.28898713008778243,-0.09363830588889932,-23.032829241868104,-30.90771444789117,-10.014792073679072,0.0334
53033024703,53033024703,Census Tract 247.03; King County; Washington,2829,2173,738,Bellevue city,Washington,130848,0.7799252981250442,0.18188936947733217,53033,2829,2173,738,0.0085,0.00730409985099999,0.00317867361099999,0.757630811588088,0.6565827649478823,0.8129384680963414,-0.3199040808594838,-0.5230372367136035,-0.2301054006482197,-7.692573480387578,-12.577214912633666,-5.533229516687415,-271.91846873056124,-444.5816512065629,-195.58959055098677,0.7368912357117088,0.6295328922228608,0.796275662809845,-0.3570523729111446,-0.5884793508867051,-0.2558464947569364,-8.585859885207839,-14.150868711097155,-6.152212736172671,-303.4945169744729,-500.20744825369934,-271.91846873056124,-0.8932864048202607,-1.5736537984634893,-0.6189832194852558,-31.576048243911657,-55.625797047136416,-21.879929992409185,0.8414882619454941,0.7935019962345131,0.8918392000706319,-0.1883707060726335,-0.26023627507605923,-0.12127836488999584,-1.3011250206558187,-1.7975190295946055,-0.8377009266066806,-59.87689924785176,-82.72061802092064,-38.55043380610587,0.8270901876984292,0.7753589887296864,0.8816885750886063,-0.20905799013615736,-0.2897251654209302,-0.13418731766996508,-1.444017423968712,-2.0012063961657796,-0.9268663908270358,-66.45271164145016,-92.09417377661204,-42.6537685608392,-0.14289240331289332,-0.20368736657117403,-0.0891654642203552,-6.575812393598404,-9.373555755691395,-4.103334754733328,0.7935019962345131,0.7477922571595036,0.8918392000706319,-0.26023627507605923,-0.33726979709379457,-0.12127836488999584,-1.4027843026497853,-1.8180277787282937,-0.6537420137488362,-190.0791738007839,-246.34522746995847,-88.58292869225423,0.7753589887296864,-0.2897251654209302,-1.5617419747354913,0.7263719425991828,-0.37670515799617976,-2.030601161232431,0.8816885750886063,-0.13418731766996508,-0.7233267644454698,-211.61815375819663,-275.14920883908275,-98.01175669992816,-0.158957672085706,-0.21257338250413715,-0.06958475069663361,-21.538979957412735,-28.803981369124276,-9.42882800767393,0.1736
