geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
24510060200,24510060200,Census Tract 602; Baltimore city; Maryland,1787,935,327,Baltimore city,Maryland,26914,0.3834898146953853,0.2465281001334758,24510,1787,935,327,0.014642,0.007381444272,0.003640901028,0.8907190718047826,0.8391125217844381,0.9172742752421794,-0.12268843415892224,-0.1917352846474299,-0.09018646547781936,-3.210174042630477,-5.016802423562303,-2.359751776589375,-179.6404052954939,-280.73880378076683,-132.0510227526231,0.8804705343522151,0.8245219508780395,0.9093878247155912,-0.13575634957020544,-0.2128239872026362,-0.09964084939530352,-3.5520993686172164,-5.568593682449726,-2.6071281332038634,-198.77444704069484,-311.61688206209993,-179.6404052954939,-0.34192532598673964,-0.5517912588874232,-0.2473763566144882,-19.134041745200875,-30.87807828133314,-13.843108931980312,0.9305706374196664,0.9080657444830394,0.9533938552899104,-0.07460944907186291,-0.10124184958579029,-0.04888446097223651,-0.2539886545356825,-0.3446518032083461,-0.16641455773358407,-27.164561982425933,-36.86115542335253,-17.798348420704176,0.9238985371786111,0.8993505862919375,0.9488544165013189,-0.0823699353976536,-0.11191343536344872,-0.05390245606619904,-0.28040723160534586,-0.3809804686407755,-0.18349702970244425,-29.990078246561055,-40.746574186179195,-19.625350770314895,-0.02641857706966338,-0.03632866543242941,-0.01708247196886017,-2.8255162641351212,-3.885418762826675,-1.827002349610714,0.9080657444830394,0.8858779831976746,0.9533938552899104,-0.10124184958579029,-0.12882362917564483,-0.04888446097223651,-0.24437072012273153,-0.31094575177431866,-0.11799400128969652,-74.73110707117172,-95.09044396768157,-36.083792443332264,0.8993505862919375,-0.11191343536344872,-0.2701290711604422,0.8752080409703682,-0.1425854804661888,-0.3441631764248081,0.9488544165013189,-0.05390245606619904,-0.13010609801354053,-82.60827864233707,-105.24867780575173,-39.787797557657655,-0.02575835103771068,-0.03321742465048943,-0.01211209672384401,-7.877171571165346,-10.158233838070164,-3.704005114325387,0.6879
24510271002,24510271002,Census Tract 2710.02; Baltimore city; Maryland,2148,1634,674,Baltimore city,Maryland,48416,0.6363862827449474,0.1910792469147132,24510,2148,1634,674,0.014642,0.007381444272,0.003640901028,0.8033509765072635,0.7175654055536629,0.849269245208736,-0.24478593945041216,-0.3936011857043397,-0.1774828838341095,-7.698766498229944,-12.37915718920616,-5.58201701919272,-358.4155725432935,-576.3108561082943,-259.8704385099031,0.7859517015548206,0.6941409120885631,0.8355066999747288,-0.2723428144779573,-0.4406296799178051,-0.1968784930512784,-8.565458215631267,-13.85825111316977,-6.192028635011646,-398.7643489586251,-645.1699773356504,-358.4155725432935,-0.8666917174013227,-1.4790939239636085,-0.6100116158189257,-40.34877641533159,-68.85912122735607,-28.399051015778664,0.872712435332453,0.8332099321953863,0.913653582157285,-0.1458528141850732,-0.20017772395624983,-0.09450673595438334,-0.867712270242508,-1.190903777047807,-0.5622425241938164,-53.103566110312606,-72.88272809350104,-34.40896720892389,0.8609110472279179,0.8181442493012552,0.9054400851353548,-0.16156019047489312,-0.22227834621347112,-0.10443530877088282,-0.9611591002961158,-1.3223855123830732,-0.6213099100856033,-58.822466358391424,-80.9293459230767,-38.02386230634047,-0.09344683005360788,-0.1314817353352662,-0.05906738589178695,-5.718900248078818,-8.046617829575656,-3.614895097416582,0.8332099321953863,0.7951097189820296,0.913653582157285,-0.20017772395624983,-0.25768806005828876,-0.09450673595438334,-0.99590288115435,-1.282022176989152,-0.4701798420189562,-147.76007138788577,-190.21100548800473,-69.75962047758993,0.8181442493012552,-0.22227834621347112,-1.105855541951318,0.777087222995266,-0.2868568294631348,-1.4271395302884728,0.9054400851353548,-0.10443530877088282,-0.519575419500213,-164.07352254470592,-211.7417700724737,-77.08834117213843,-0.10995266079696776,-0.14511735329932085,-0.04939557748125683,-16.31345115682014,-21.53076458446897,-7.328720694548492,0.8931
24510160400,24510160400,Census Tract 1604; Baltimore city; Maryland,951,785,348,Baltimore city,Maryland,33344,0.4611557341999001,0.22363723811621056,24510,951,785,348,0.014642,0.007381444272,0.003640901028,0.8629220002983938,0.7997416279131687,0.8958294998838835,-0.15885329109027851,-0.25040383681087336,-0.11628384656859254,-2.211959323624809,-3.4867587426341524,-1.6191993054659228,-232.5929888143858,-366.6412978584808,-170.2628081457332,0.8502931799098652,0.7820682817397768,0.8860289164214055,-0.17606494280714374,-0.2786607299498398,-0.12863133636644042,-2.451623690845671,-3.8802230379372022,-1.791132445750627,-257.79428925821986,-408.01504079255545,-232.5929888143858,-0.23966436722086204,-0.3934642953030502,-0.1719331402847042,-25.201300443834075,-41.37374293407469,-18.07919456200885,0.9124053009555486,0.8843882242731943,0.941008885697356,-0.0960041540231241,-0.1307251414635439,-0.0626892213232686,-0.27439017411392436,-0.37362648202294896,-0.1791725215329204,-34.95416230750629,-47.59573019400624,-22.824525036040814,0.9040794126880742,0.8735891800670206,0.9353046571158335,-0.106097524139752,-0.14470282235327292,-0.06917034186878233,-0.30323810899631215,-0.41357619390851824,-0.1976962595214714,-38.62905847086779,-52.68486546605328,-25.1842368817161,-0.02884793488238779,-0.03994971188556928,-0.018523737988551,-3.6748961633615025,-5.089135272047042,-2.359711845675287,0.8843882242731943,0.8569515512462901,0.941008885697356,-0.1307251414635439,-0.1669271133772619,-0.0626892213232686,-0.33579924063853805,-0.4287927883382694,-0.16103247379116786,-96.49403466624656,-123.21631848800844,-46.27369936527812,0.8735891800670206,-0.14470282235327292,-0.3717043050822264,0.843824044293859,-0.18508118696337264,-0.4754259306432803,0.9353046571158335,-0.06917034186878233,-0.17768080427530258,-106.81158192018,-136.6166467365748,-51.05770237796052,-0.03590506444368835,-0.04663314230501092,-0.01664833048413472,-10.317547253933434,-13.400328248566357,-4.784003012682391,0.8367
24510240300,24510240300,Census Tract 2403; Baltimore city; Maryland,1599,816,265,Baltimore city,Maryland,25723,0.3490496576621654,0.22143117134177123,24510,1599,816,265,0.014642,0.007381444272,0.003640901028,0.9033302766147244,0.8571858856716462,0.9269473121605936,-0.10701481605105732,-0.16660810299793036,-0.0788099678169736,-2.5054905876547102,-3.9007218747090184,-1.8451429424930277,-156.69109366195812,-243.94758440956969,-115.39355487761274,0.8941929124364457,0.8440778669261205,0.9199422274470702,-0.11832691368046876,-0.1847248212320758,-0.08702478282261045,-2.7703357295049686,-4.324880591135606,-2.037472775271771,-173.2542670109424,-270.47408324800534,-156.69109366195812,-0.2648451418502584,-0.4241587164265872,-0.19232983277874327,-16.563173348984265,-26.526498838435725,-12.02813213125349,0.9387411907466188,0.9187671781384766,0.958937883990044,-0.06525633460768832,-0.08841502373442421,-0.04282041276657116,-0.19387495429742185,-0.26267884625713256,-0.12721838604673372,-23.75918557566444,-32.19103508053095,-15.590488486119328,0.9328256126291844,0.9110160312378482,0.9549255729440996,-0.07201173130472197,-0.09767552459120206,-0.04720203158549088,-0.21394507061290435,-0.29019156500195026,-0.14023606706381464,-26.2187586535422,-35.56269178945469,-17.185792532330225,-0.02007011631548252,-0.0275127187448177,-0.01301768101708092,-2.459573077877761,-3.3716567089237377,-1.5953040462108976,0.9187671781384766,0.8990156722064081,0.958937883990044,-0.08841502373442421,-0.11232766114716468,-0.04282041276657116,-0.17294710118335055,-0.2197221983049024,-0.08376026999322783,-65.26305705032097,-82.91403709618957,-31.60764905404824,0.9110160312378482,-0.09767552459120206,-0.19106140699970575,0.8894959785559232,-0.124232176545056,-0.243008415308498,0.9549255729440996,-0.04720203158549088,-0.09233107890347346,-72.09864415083236,-91.70128879565964,-34.84191656734848,-0.0181143058163552,-0.02328621700359562,-0.00857080891024562,-6.835587100511397,-8.787251699470046,-3.234267513300237,0.0226
24510210100,24510210100,Census Tract 2101; Baltimore city; Maryland,1684,743,251,Baltimore city,Maryland,67707,0.363717270557688,0.23462615941703727,24510,1684,743,251,0.014642,0.007381444272,0.003640901028,0.8979376458925629,0.8494415666362807,0.9228152836050938,-0.113663075130329,-0.17724401451169672,-0.08364048338403587,-2.8026049923621392,-4.370328353048763,-2.0623341047820456,-166.42547460582773,-259.52068604802633,-122.46639577090534,0.8883227767453571,0.8356931836906121,0.9154323518047256,-0.12571694228510796,-0.19661141136005375,-0.09238000823168852,-3.0998187376925195,-4.8478727361655,-2.2778256876097975,-184.07474689385504,-287.87842851339076,-166.42547460582773,-0.29721374533038025,-0.4775443831167365,-0.2154915828277519,-17.649272288027333,-28.357742465364403,-12.796412281933014,0.9352527249269224,0.9141942451027282,0.9565728241505717,-0.06922971016003913,-0.0938594345314762,-0.0453987137759129,-0.1872794825071426,-0.25390755337315074,-0.12281212217685308,-25.205852288982857,-34.17329116731504,-16.5292223656599,0.9290131907545096,0.9060294853568908,0.9523352120945738,-0.07641098097631713,-0.1037168394206218,-0.05005043108780136,-0.20670618065606097,-0.2805737012197174,-0.13539589883756842,-27.820481918716148,-37.762274726745275,-18.222866599941913,-0.01942669814891837,-0.02666614784656668,-0.01258377666071534,-2.6146296297332934,-3.5889835594302397,-1.693644234282012,0.9141942451027282,0.8933968493850218,0.9565728241505717,-0.0938594345314762,-0.11932340111604316,-0.0453987137759129,-0.17389736453427654,-0.22107553795657736,-0.08411212701510232,-69.2818185395524,-88.07790356835751,-33.51080757573797,0.9060294853568908,-0.1037168394206218,-0.19216059763307444,0.8833826356567597,-0.13201228961959385,-0.2445847811205852,0.9523352120945738,-0.05005043108780136,-0.0927305614339097,-76.55800702512926,-97.4441359046156,-36.94444678641821,-0.0182632330987979,-0.02350924316400782,-0.00861843441880738,-7.276188485576855,-9.366232336258095,-3.4336392106802336,0.543
24510030100,24510030100,Census Tract 301; Baltimore city; Maryland,1115,772,332,Baltimore city,Maryland,33702,0.3456448666233191,0.18609847583838676,24510,1115,772,332,0.014642,0.007381444272,0.003640901028,0.904586691573971,0.8589936469127046,0.9279091222507768,-0.10547724094858273,-0.16415296387125103,-0.07769174375003049,-1.7220035045956004,-2.679933382158186,-1.2683822008665602,-154.43977619691483,-240.35276970028576,-113.75625119879464,0.8955610842187486,0.8460362020843996,0.9209922776006896,-0.116618416791033,-0.1819825174576173,-0.0857854341679568,-1.9038924473995504,-2.9710156429850914,-1.400518414702254,-170.75268586543052,-266.4588020614432,-154.43977619691483,-0.18188894280394985,-0.29108226082690525,-0.13213621383569385,-16.312909668515683,-26.10603236115742,-11.8507815099277,0.9395528268722132,0.9198319595115886,0.9594877207148788,-0.06433610904989391,-0.0871550935575004,-0.04222282204397252,-0.18083436510565928,-0.24497340983074117,-0.1186788776947896,-23.424140557727885,-31.732306972893937,-15.37291161849606,0.9337128246368,0.9121774767327852,0.9555278799644856,-0.07099310796013192,-0.09627789055017603,-0.04654193872100012,-0.19954569516928455,-0.27061554496326734,-0.1308189454365586,-25.84788797529593,-35.053827067780745,-16.945459253440237,-0.01871133006362529,-0.02564213513252616,-0.01214006774176902,-2.423747417568044,-3.321520094886809,-1.5725476349441745,0.9198319595115886,0.9003250143248935,0.9594877207148788,-0.0871550935575004,-0.11071000370888008,-0.04222282204397252,-0.21358571475039095,-0.27131030794636385,-0.10347291543081988,-64.33304661156353,-81.71997227300116,-31.166540792415628,0.9121774767327852,-0.09627789055017603,-0.23594240139565087,0.8909211074997161,-0.12243384019310448,-0.3000412047062617,0.9555278799644856,-0.04654193872100012,-0.11405751335732726,-71.066988372184,-90.37385683923546,-34.35467269799014,-0.02235668664525991,-0.02873089675989787,-0.01058459792650737,-6.733941760620457,-8.653884566234298,-3.1881319055745094,0.8576
24510120300,24510120300,Census Tract 1203; Baltimore city; Maryland,2618,1554,461,Baltimore city,Maryland,32581,0.4152662609643668,0.2173230664534475,24510,2618,1554,461,0.014642,0.007381444272,0.003640901028,0.8792394770696834,0.8227751924970922,0.9084389386686466,-0.1373465660718346,-0.21539882232598323,-0.10078945037906437,-5.264872404669514,-8.256830498909268,-3.863537408754782,-201.10284204238025,-315.3869556497047,-147.57591324502604,0.8679963465689465,0.8068806630290914,0.8997571683466445,-0.15207858184293427,-0.23934064331883212,-0.11141098418538573,-5.82959117061123,-9.174586481223823,-4.27069007249825,-222.6734595344244,-350.44256994743404,-201.10284204238025,-0.5647187659417154,-0.9177559823145548,-0.40715266374346815,-21.570617492044136,-35.05561429772936,-15.552049799215744,0.9230951114498244,0.8983025849527605,0.948307053274133,-0.083311987677399793,-0.11321064499952152,-0.05451076900397554,-0.4713759102543382,-0.6405413233419538,-0.30841976136026444,-30.33307015793682,-41.218875375930104,-19.846831490364508,0.9157377044414488,0.8887199193470404,0.9432870643176544,-0.09201575423821458,-0.12521389273542916,-0.06012266872690555,-0.5206214750238641,-0.7084552212725951,-0.34017166662503107,-33.502025419811076,-45.58913907803057,-21.890068637389387,-0.04924556476952591,-0.06791389793064129,-0.03175190526476662,-3.1689552618742542,-4.370263702100469,-2.043237147024879,0.8983025849527605,0.8739267565165352,0.948307053274133,-0.11321064499952152,-0.14426065175758176,-0.05451076900397554,-0.3852383689151872,-0.49089675429344576,-0.1854917418719135,-83.56580670611436,-106.48519615909886,-40.23682036267104,0.8887199193470404,-0.12521389273542916,-0.4260835701724144,0.8622288292366493,-0.15978492726266483,-0.5437234701397645,0.9432870643176544,-0.06012266872690555,-0.204588171326814,-92.42593713067558,-117.9443536094934,-44.37921286915705,-0.04084520125722724,-0.05282671584631876,-0.0190964294549005,-8.860130424561223,-11.459157450394526,-4.14239250648601,0.6271
24510260402,24510260402,Census Tract 2604.02; Baltimore city; Maryland,2138,1203,455,Baltimore city,Maryland,65884,0.6447175705343916,0.25799123844484995,24510,2138,1203,455,0.014642,0.007381444272,0.003640901028,0.8006234223993923,0.7138758610091523,0.8471168341873447,-0.24902666100261597,-0.4008037736230156,-0.18047471097575224,-7.795679015915847,-12.54700020854396,-5.64968791531269,-364.6248370400303,-586.8568853388194,-264.25107181069643,0.7830168726709735,0.6902159112518896,0.8331777114308379,-0.27711168801365477,-0.44882200438734415,-0.20022413739641912,-8.674869440145505,-14.050191523256036,-6.267935730643393,-405.74693358959325,-657.1651788239493,-364.6248370400303,-0.879190424229658,-1.503191314712076,-0.6182478153307036,-41.122096549563054,-70.30829348512984,-28.917110165140485,0.8708688572638411,0.8308518210919004,0.9123729704014454,-0.1482785170913936,-0.20358405026519183,-0.09604299167258168,-0.6494604885859698,-0.8916989416076136,-0.4206686816168163,-53.98674053083706,-74.12293778949406,-34.9683027112898,0.8589107458622786,0.8155975898133618,0.9040441736663336,-0.16426532653992934,-0.22609484443037173,-0.10614063906249102,-0.7194827769055733,-0.9902963086689848,-0.4648964169358662,-59.80737962639844,-82.31889515120406,-38.64475618752005,-0.07002228831960344,-0.09859736706137112,-0.04422773531904989,-5.820639095561384,-8.195957361709986,-3.676453476230248,0.8308518210919004,0.7922832418293941,0.9123729704014454,-0.20358405026519183,-0.2621748728282889,-0.09604299167258168,-0.683748666373755,-0.8805292920518191,-0.3225658757900313,-150.27443217005603,-193.52292133007012,-70.89359907473217,0.8155975898133618,-0.22609484443037173,-0.7593524549289308,0.7740491123305375,-0.29190768915057685,-0.9803886547151432,0.9040441736663336,-0.10614063906249102,-0.3564794015665809,-166.89064943492986,-215.47003400332815,-78.34712122342437,-0.0756037885551758,-0.09985936266332418,-0.0339135257765496,-16.616217264873804,-21.94711267325806,-7.453522148692221,0.9042
24510080102,24510080102,Census Tract 801.02; Baltimore city; Maryland,1019,636,246,Baltimore city,Maryland,33252,0.5641865318632776,0.24799725343247445,24510,1019,636,246,0.014642,0.007381444272,0.003640901028,0.827380824692565,0.7503486674131588,0.8681528035522988,-0.20863328005163295,-0.332713768183955,-0.15187095625126146,-3.1128498477598145,-4.964155298630709,-2.2659447377181587,-305.48084865160104,-487.15949937494696,-222.36945414309704,0.8118503769322394,0.7291039098200394,0.8559645709774848,-0.23175406258814168,-0.3715466156899699,-0.16827265275481115,-3.4578165011194666,-5.543549072324257,-2.510661297087028,-339.3342984415571,-544.0185546932539,-305.48084865160104,-0.34496665335965204,-0.5793937736935479,-0.24471655936886935,-33.85344978995604,-56.85905531830696,-24.015364020497486,0.8888534110275452,0.8539279123702945,0.9248270437339038,-0.12504490346047667,-0.17105903848984766,-0.08128325915145425,-0.28955561076524094,-0.3961065424989364,-0.18822057594716604,-45.52761175554103,-62.28090290863779,-29.59443018037202,0.8784421328298109,0.8405495704388497,0.9176278226018494,-0.13837891265370317,-0.18969783004933485,-0.08976643402615221,-0.3204320165126721,-0.4392667715412912,-0.2078643264247527,-50.38239253343901,-69.06710244359925,-32.68307019257118,-0.03087640574743116,-0.04316022904235483,-0.01964375047758665,-4.854780777897982,-6.786199534961452,-3.0886400121991593,0.8539279123702945,0.8200304513833574,0.9248270437339038,-0.17105903848984766,-0.2194669092020198,-0.08128325915145425,-0.3106150389193395,-0.3985157589164071,-0.14759701052755642,-126.26627598347136,-161.9982759822793,-59.99878476729936,0.8405495704388497,-0.18969783004933485,-0.344460014413009,0.8039202679493468,-0.24390445155813356,-0.4428903107497952,0.9176278226018494,-0.08976643402615221,-0.16300105884401095,-140.02439610284918,-180.03671168690863,-66.26059302602071,-0.03384497549366949,-0.04437455183338812,-0.01540404831645453,-13.75812011937784,-18.038435704629322,-6.261808258721355,0.7168
24510200300,24510200300,Census Tract 2003; Baltimore city; Maryland,802,621,242,Baltimore city,Maryland,29170,0.4789746395464544,0.2561378299740631,24510,802,621,242,0.014642,0.007381444272,0.003640901028,0.8566678515849792,0.7909724918760322,0.8909805583581767,-0.16731356050052812,-0.2642664697835387,-0.12235894556747128,-1.9647437325846837,-3.1032504997576,-1.4368469041611296,-244.9805152848733,-386.9389650570574,-179.1579680998915,0.8435167602993054,0.772640587073355,0.8807548642279177,-0.1855128991689146,-0.29426283932073494,-0.1353896987859548,-2.1784564554442603,-3.455494387654029,-1.5898655276384082,-271.6279869631247,-430.8596493334201,-244.9805152848733,-0.21371272285957657,-0.35224388789642935,-0.15301862347727857,-26.64747167825144,-43.92068427636276,-19.07962886250356,0.9082878881991464,0.8790435489124758,0.9381901665194388,-0.1009725143232839,-0.13760006684215767,-0.0658819882006092,-0.2282988082748206,-0.3111136876122764,-0.14895914490966106,-36.76309311993891,-50.09882248184805,-23.98697985662819,0.8995926021136705,0.8677835839058528,0.93222332323155,-0.1116142992399155,-0.15236104778457257,-0.07270433498005854,-0.252359879058949,-0.3444882587092305,-0.16438446782871888,-40.6376616842108,-55.47314955060072,-26.470928796895148,-0.02406107078412842,-0.03337457109695407,-0.01542532291905782,-3.874568564271887,-5.374327068752669,-2.4839489402669597,0.8790435489124758,0.850449299704126,0.9381901665194388,-0.13760006684215767,-0.17584904867098272,-0.0658819882006092,-0.24579630850296455,-0.31412082863787605,-0.11768562231238872,-101.56872252188616,-129.80199530490745,-48.630422443135835,0.8677835839058528,-0.15236104778457257,-0.272163989193775,0.8367838133326224,-0.19505179721073188,-0.3484228810459999,0.93222332323155,-0.07270433498005854,-0.1298724452711256,-112.46445834453512,-143.97639712644622,-53.66629969881223,-0.02636768069081044,-0.03430205240812384,-0.01218682295873688,-10.895735822648945,-14.174401821538776,-5.0358772556763975,0.8383
24510271300,24510271300,Census Tract 2713; Baltimore city; Maryland,1624,1215,433,Baltimore city,Maryland,94241,0.7689289218222846,0.17570151523250463,24510,1624,1215,433,0.014642,0.007381444272,0.003640901028,0.7610394157294512,0.6610654211948892,0.8156658966650551,-0.31399238900327736,-0.5127095865829431,-0.2259921667543247,-7.466301933092444,-12.191520277197863,-5.373779144321721,-459.74765597859874,-750.7093766747453,-330.8977305616823,0.7405388807381069,0.6342622807475393,0.7992148321726796,-0.35036799013616143,-0.5766348249834492,-0.2512280299922392,-8.33126309319565,-13.711573462430046,-5.973852843797699,-513.0088111573676,-844.3087107407664,-459.74765597859874,-0.8649611601032063,-1.5200531852321824,-0.6000736994759786,-53.26115517876887,-93.59933406602109,-36.950350952954345,0.843840283219181,0.7964758742129556,0.893491795489697,-0.1850583811726581,-0.25553081063272437,-0.11920445721824328,-0.8186417890556293,-1.130390305208807,-0.527324131456122,-67.37792502515468,-93.03623911183595,-43.401163082808395,0.8296334981508806,0.7785560570399742,0.8834859062296465,-0.20535152236359655,-0.2844290285299983,-0.13187996882438974,-0.9084124511831052,-1.2582271999770132,-0.5833967255893742,-74.76645688749836,-103.5577942367912,-48.016191406532855,-0.08977066212747586,-0.12783689476820626,-0.05607259413325216,-7.388531862343692,-10.521555124955247,-4.615028323724458,0.7964758742129556,0.7513154058240583,0.893491795489697,-0.25553081063272437,-0.3309989283437883,-0.11920445721824328,-0.8167187278551025,-1.0579273122053838,-0.38099715808389384,-188.61864384644397,-244.32501436613944,-87.99010579304708,0.7785560570399742,-0.2844290285299983,-0.9090822111466104,0.7301372800274832,-0.369605452775071,-1.1813201486400606,0.8834859062296465,-0.13187996882438974,-0.4215101893236529,-209.94970234332803,-272.82220522865146,-97.346464047033,-0.0923634832915079,-0.1233928364346768,-0.04051303123975908,-21.33105849688404,-28.49719086251196,-9.35635825398593,0.3406
24510150500,24510150500,Census Tract 1505; Baltimore city; Maryland,1072,613,297,Baltimore city,Maryland,50291,0.5973025537408466,0.24620676212053016,24510,1072,613,297,0.014642,0.007381444272,0.003640901028,0.8162710408733985,0.7351299719424995,0.8594398693248835,-0.22508327494996525,-0.3603036716862608,-0.163548533983571,-3.5329575022682436,-5.655407138810008,-2.5670944242777427,-329.56693118173916,-527.5566360830231,-239.46776345874463,0.7998670894046411,0.7128539208796127,0.8465196551719576,-0.2502077073133766,-0.4028119516633488,-0.18130747926563529,-3.9273162205171976,-6.322626623185096,-2.8458428074287667,-366.354125048246,-589.7972596254754,-329.56693118173916,-0.3943587182489541,-0.6672194843750878,-0.278748383151024,-36.78719386650691,-62.24062354245223,-26.002647681998507,0.8814132616576981,0.8443619566770588,0.9196852232017584,-0.13454158622400644,-0.18432621471418056,-0.08732854978210555,-0.300279643549734,-0.411392578344448,-0.19490617389203083,-48.985259959173575,-67.11135046402087,-31.795460667541732,0.8703572246039618,0.8301976952814806,0.9120174112593346,-0.1489535236006451,-0.20453237305235775,-0.0964702950343646,-0.3324452478047102,-0.4564901440383383,-0.2153093821699559,-54.23250372018111,-74.4682127305609,-35.12387963620814,-0.03216560425497616,-0.04509756569389034,-0.02040320827792507,-5.247243761007531,-7.3568622665400225,-3.3284189686664076,0.8443619566770588,0.8085044852139405,0.9196852232017584,-0.18432621471418056,-0.23685151818964545,-0.08732854978210555,-0.4040963234890847,-0.5192469658298722,-0.19144941460064335,-136.05936817814302,-174.83062822554618,-64.46108235711898,0.8301976952814806,-0.20453237305235775,-0.4483940611112503,0.7914995583546494,-0.26342458368363014,-0.5775028036476483,0.9120174112593346,-0.0964702950343646,-0.2114907616897695,-150.97443135058933,-194.4453884335516,-71.20901066995606,-0.04429773762216554,-0.0582558378177761,-0.02004134708912611,-14.915063172446311,-19.61476020800542,-6.747928312837074,0.9161
24510090100,24510090100,Census Tract 901; Baltimore city; Maryland,2468,1697,814,Baltimore city,Maryland,41652,0.6335419083398179,0.1908534310051726,24510,2468,1697,814,0.014642,0.007381444272,0.003640901028,0.8042843134769578,0.7188294097877406,0.8500053487427035,-0.24334141949997048,-0.39115064907442343,-0.176463185177791,-8.793496498738227,-14.134798219649344,-6.376754126797097,-356.30050643185683,-572.7227803747709,-258.3773957373216,0.7869561945329463,0.6954860462185583,0.8363033268311394,-0.2707187603923671,-0.4378433693057121,-0.195738397680574,-9.782816573293315,-15.822107649807617,-7.073291995294564,-396.3864089665039,-641.0902613374237,-356.30050643185683,-0.9893200745550904,-1.6873094301582725,-0.696537868497467,-40.0859025346471,-68.36748096265286,-28.22276614657484,0.8733427422370635,0.8340165435008935,0.9140912056603674,-0.14502583194142596,-0.1990169832871291,-0.09398273805464465,-0.8960579169217519,-1.2296481329501456,-0.5806825953728055,-52.8024700602093,-72.46011390395672,-34.21818475974104,0.8615950337525885,0.8190155206820207,0.905917154884422,-0.1606380733702734,-0.2209780825243308,-0.10385369634332751,-0.992519853019196,-1.3653371793246336,-0.6416713875333017,-58.48673264697679,-80.4559327828305,-37.8121029778021,-0.09646193609744412,-0.13568904637448798,-0.06098879216049613,-5.68426258676748,-7.995818878873775,-3.5939182180610567,0.8340165435008935,0.796077010117924,0.9140912056603674,-0.1990169832871291,-0.25615987811514446,-0.09398273805464465,-1.1957926758508162,-1.5391355101338104,-0.5646948715929911,-146.9032771315499,-189.0829865029251,-69.37283434803331,0.8190155206820207,-0.2209780825243308,-1.3277458448102268,0.7781271886719734,-0.28513694747859414,-1.7132441049889668,0.905917154884422,-0.10385369634332751,-0.6240044814075786,-163.11374014867653,-210.47224877014332,-76.65902719994823,-0.13195316895941067,-0.1741085948551564,-0.05930960981458744,-16.210463017126617,-21.38926226721823,-7.286192851914919,0.755
