geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
47093002200,47093002200,Census Tract 22; Knox County; Tennessee,2488,1403,568,Knoxville city,Tennessee,144971,0.7642109654058256,0.20647831137968356,47093,2488,1403,568,0.01398799999999999,0.007511132516,0.003803074181,0.7625065625604893,0.6629980590117408,0.8168388937095175,-0.3114641225408082,-0.5083000416179067,-0.22423161739849512,-10.839619243498852,-17.68993124359238,-7.803741038055332,-435.67601461008246,-711.0100982151278,-313.65518641701493,0.7421094200657331,0.6363022847794054,0.80047919595361,-0.3475101824087127,-0.571580086886977,-0.2492517045476755,-12.094099409654286,-19.892212491373087,-8.674493713913659,-486.0972431533073,-799.5262255375035,-435.67601461008246,-1.2544801661554337,-2.202281247780707,-0.870752675858327,-50.421228543224814,-88.5161273223757,-34.99809790427359,0.8448514239405568,0.7977552204183855,0.8942017741742174,-0.18364007168952748,-0.2535173376559623,-0.11831583081288978,-0.9798507317809216,-1.352695773509175,-0.6312993255593957,-69.83968152394311,-96.41452412752494,-44.99638813680654,0.8307270926607094,0.7799317860466444,0.8842581675844389,-0.2037647608158917,-0.2821634120963936,-0.13089144851411147,-1.0872302987017513,-1.5055430074754208,-0.6983992133658646,-77.49325008565583,-107.30883873666576,-49.778988835770825,-0.1073795669208295,-0.1528472339662459,-0.06709988780646892,-7.653568561712723,-10.894314609140832,-4.782600698964284,0.7977552204183855,0.7528320844006221,0.8942017741742174,-0.2535173376559623,-0.328317457134102,-0.11831583081288978,-1.0815869167588714,-1.4007084070190212,-0.5047735820985106,-190.42023182374496,-246.60359278503896,-88.8685883976251,0.7799317860466444,-0.2821634120963936,-1.2038003307121106,0.7317587625563662,-0.3665705846917981,-1.5639086152338115,0.8842581675844389,-0.13089144851411147,-0.5584252325203877,-211.936677942273,-275.33602380876965,-98.31430150006824,-0.12221341395323916,-0.1632002082147903,-0.05365165042187703,-21.51644611852802,-28.732431023730687,-9.445713102443138,0.4931
47093006700,47093006700,Census Tract 67; Knox County; Tennessee,1975,1094,494,Knoxville city,Tennessee,92750,0.570411935471661,0.2459544468480606,47093,1975,1094,494,0.01398799999999999,0.007511132516,0.003803074181,0.8252808432453647,0.7474638887781191,0.8665081645206222,-0.2117087270165673,-0.33785727312486263,-0.15405721601391884,-5.8487288051777915,-9.333746384529393,-4.256030866765325,-296.13816735077427,-472.59475364705776,-215.49523376026963,0.8095840449457724,0.7260210917135692,0.8541810355788669,-0.23520220814996673,-0.377370453026069,-0.17071201343438108,-6.497766763013425,-10.425349346434087,-4.716141296742242,-329.0008487601734,-527.8657896928652,-296.13816735077427,-0.6490379578356338,-1.0916029619046963,-0.46011042997691654,-32.86268140939918,-55.271036045807406,-23.29673063174261,0.8874499772511004,0.8521213959720298,0.92385825564298,-0.12682407531016704,-0.17354170981621983,-0.08241712826826163,-0.5276595747773777,-0.722031243545954,-0.342901667132575,-48.23213663412959,-65.999199592866,-31.34384525891911,0.8769165586825916,0.8385937420558385,0.9165705066754128,-0.14035935357671778,-0.1924725285314783,-0.09102354125183776,-0.5839739548125152,-0.8007941103679771,-0.3787091918802696,-53.37970336494655,-73.19873038098511,-34.61692795980526,-0.05631438003513756,-0.07876286682202305,-0.03580752474769455,-5.147566730816962,-7.199530788119109,-3.2730827008861567,0.8521213959720298,0.8178512411138537,0.92385825564298,-0.17354170981621983,-0.22271624683001404,-0.08241712826826163,-0.6439264210645255,-0.8263885142427618,-0.30580871017347483,-130.34947794828452,-167.28512434064004,-61.90459720110827,0.8385937420558385,-0.1924725285314783,-0.7141692137398251,0.8015705428078052,-0.2475508350108779,-0.9185372403492992,0.9165705066754128,-0.09102354125183776,-0.3377428009265641,-144.56866674895244,-185.93871262131563,-68.36898804181459,-0.07024279267529965,-0.09214872610653746,-0.03193409075308928,-14.219188800667943,-18.6535882806756,-6.464390840706333,0.9256
47093004100,47093004100,Census Tract 41; Knox County; Tennessee,3745,2217,929,Knoxville city,Tennessee,141522,0.747763434211648,0.18777378605893372,47093,3745,2217,929,0.01398799999999999,0.007511132516,0.003803074181,0.7676434176283948,0.6697798249669752,0.8209413507523867,-0.30268817140315224,-0.4930279514604773,-0.21811381420062145,-15.856338020244412,-25.82729881893419,-11.425905243728408,-423.4002141587294,-689.6474985029156,-305.0976033038293,0.7476106566809604,0.6434655015279306,0.8049026268776888,-0.33759463039161264,-0.554084869546955,-0.24238630438953432,-17.68491496874245,-29.02576913630941,-12.697421098624018,-472.2273689917877,-775.0539155222807,-423.4002141587294,-1.8285769484980376,-3.1984703173752216,-1.2715158548956111,-48.82715483305841,-85.40641701936507,-33.9523592762513,0.8483859019102629,0.8022313112507224,0.896681284949367,-0.17870888442200206,-0.24652327324515091,-0.11522345429175213,-1.5067688508258148,-2.0785401371107333,-0.9714968137867755,-67.96431442606291,-93.75462954942414,-43.82033440625961,0.8345508182690213,0.7847468289180997,0.8869556734385853,-0.19824937931777972,-0.27429632481428645,-0.12745205870678966,-1.6715228815719978,-2.31270627346204,-1.074601258097106,-75.39570958827234,-104.31692708444022,-48.470963378308795,-0.164754030746183,-0.2341661363513068,-0.1031044443103305,-7.431395162209427,-10.562297535016093,-4.650628972049188,0.8022313112507224,0.7581434440760426,0.896681284949367,-0.24652327324515091,-0.31901160369290077,-0.11522345429175213,-1.720200476495215,-2.22601260098604,-0.8040110711129191,-185.16689736224055,-239.61384294790523,-86.54586341366192,0.7847468289180997,-0.27429632481428645,-1.913996445184321,0.7374397137764419,-0.3560430518163745,-2.484412198998681,0.8869556734385853,-0.12745205870678966,-0.8893403419144654,-206.0276044331885,-267.4286543593844,-95.73093023837087,-0.193795968689106,-0.258399598012641,-0.08532927080154629,-20.8607070709479,-27.814811411479116,-9.185066824708963,0.5188
47093002900,47093002900,Census Tract 29; Knox County; Tennessee,2129,1183,408,Knoxville city,Tennessee,119973,0.7045596948608809,0.22400360516652748,47093,2129,1183,408,0.01398799999999999,0.007511132516,0.003803074181,0.7813021520716705,0.6879261740873402,0.8318159373131869,-0.2799145597493092,-0.45364435555411553,-0.2021890362308484,-8.335982110715433,-13.509733955650267,-6.021280888399041,-391.5444861773336,-634.5577245490966,-282.82202387971074,0.7622561247454437,0.6626680273417539,0.8166387070121064,-0.31189500160979505,-0.509051227371614,-0.2245317193680061,-9.288374124480423,-15.159775642281437,-6.686656091116375,-436.2787282517813,-712.0608568474136,-391.5444861773336,-0.9523920137649906,-1.650041686631166,-0.6653752027173336,-44.73424207444766,-77.50313229831687,-31.25294517225616,0.8577407255322669,0.8141089273168127,0.9032271669060232,-0.16585346857519773,-0.2283368557274735,-0.10714118954755215,-0.7461808512503055,-1.027295906695458,-0.4820321498691786,-63.07530441676294,-86.83820005878765,-40.74658916899227,0.8446788771955385,0.7975368686984853,0.8940806396702401,-0.18388185971946064,-0.2538605288955706,-0.11846734581885776,-0.8272912456621068,-1.142127850429997,-0.5329889432393755,-69.93163530533447,-96.5450423017749,-45.05401041752963,-0.08111039441180123,-0.11483194373453907,-0.05095679337019693,-6.8563308885715335,-9.706842242987245,-4.307421248537357,0.8141089273168127,0.7722742957447201,0.9032271669060232,-0.2283368557274735,-0.29487671091743295,-0.10714118954755215,-0.6997478997155774,-0.9036620850458896,-0.32833868242632364,-171.50683816558268,-221.4858051583063,-80.47516726135383,0.7975368686984853,-0.2538605288955706,-0.777966269831523,0.7525731819221108,-0.3287744288813858,-1.0075430677057249,0.8940806396702401,-0.11846734581885776,-0.3630481647718096,-190.67800731164775,-246.9468303200306,-88.98239332642393,-0.07821837011594557,-0.10388098265983524,-0.03470948234548599,-19.17116914606509,-25.46102516172433,-8.507226065070094,0.8412
47093001900,47093001900,Census Tract 19; Knox County; Tennessee,1085,626,166,Knoxville city,Tennessee,82813,0.6614825160136578,0.22600801638612047,47093,1085,626,166,0.01398799999999999,0.007511132516,0.003803074181,0.7951628345886613,0.706508833613804,0.8428020838332801,-0.2576040485057393,-0.4154104696539801,-0.1865181863952488,-3.909651492090635,-6.304676389729062,-2.830782784556963,-360.33654304982815,-581.0761649519873,-260.90163912967404,0.7771443260035003,0.6823848180352489,0.828510774810543,-0.286762273801245,-0.4654487813478063,-0.2069849064167834,-4.352185294236019,-7.064106845540029,-3.1414057849893933,-401.1230685931815,-651.0697553493114,-360.33654304982815,-0.442533802145384,-0.7594304558109668,-0.3106230004324302,-40.78652554335336,-69.99359039732413,-28.6288479661226,0.8671708433567229,0.8261268314595661,0.9098014490594752,-0.15317530295311826,-0.21046788691421883,-0.09914091809127076,-0.36466818693223857,-0.5010660416448365,-0.23602720643684083,-58.25370398278571,-80.04249866530934,-37.70402658735477,0.8548996396188906,0.8104969790401059,0.9012417176822608,-0.1697279465994328,-0.23381089116991877,-0.1095802384422658,-0.40407547016303746,-0.5566393023165193,-0.2608803515053206,-64.54879715064496,-88.9200163444919,-41.67417755676048,-0.03940728323079889,-0.05557326067168278,-0.02485314506847974,-6.295093167859248,-8.877517679182553,-3.97015096940571,0.8261268314595661,0.7866259732448684,0.9098014490594752,-0.21046788691421883,-0.27125220118902754,-0.09914091809127076,-0.2624214633698832,-0.33821026391232145,-0.12361365520787848,-158.08521889752,-203.74112283874783,-74.46605735414366,0.8104969790401059,-0.23381089116991877,-0.29152664148537816,0.7679715122982824,-0.30213163377289054,-0.3767122225982645,0.9012417176822608,-0.1095802384422658,-0.13662990088440616,-175.61845872613142,-226.9350738543762,-82.30716920747359,-0.02910517811549495,-0.03850195868594303,-0.01301624567652769,-17.53323982861142,-23.193951015628333,-7.841111853329933,0.8169
47093005704,47093005704,Census Tract 57.04; Knox County; Tennessee,4867,3197,1189,Knoxville city,Tennessee,65037,0.5645293029930529,0.2600010972465866,47093,4867,3197,1189,0.01398799999999999,0.007511132516,0.003803074181,0.8272650606929008,0.7501895420737725,0.8680621684694378,-0.20880241111889797,-0.3329964547835052,-0.15199122404239107,-14.21518379280048,-22.6702641110933,-10.347501128351473,-292.07281267311447,-465.795440951167,-212.60532419049665,0.8117254276645179,0.728933829629261,0.8558662725950241,-0.23194366705646063,-0.3718666350121306,-0.16840683179155558,-15.790631147962348,-25.316530277505304,-11.46506907200906,-324.4428014785771,-520.1670490549683,-292.07281267311447,-1.5754473551618666,-2.646266166412005,-1.1175679436575887,-32.36998880546264,-54.37160810380121,-22.962152119531307,0.8887760801675655,0.853828345902753,0.9247736757800754,-0.12514279165958753,-0.171195597802155,-0.08134565914894673,-1.5215396417165898,-2.0814693766134487,-0.989035352618377,-47.592731989883944,-65.10695579022361,-30.93635760457858,0.8783580656167642,0.8404417638329024,0.9175695750017936,-0.13848786633253196,-0.18985043703613613,-0.08983561273601,-1.6837947733728078,-2.3082828992137947,-1.0922598433600383,-52.66796288310316,-72.20152953436956,-34.16514993306345,-0.16225513165621797,-0.22681352260034604,-0.10322449074166128,-5.075230893219204,-7.094573744145951,-3.22879232848487,0.853828345902753,0.8199103130098477,0.9247736757800754,-0.171195597802155,-0.21964559310036297,-0.08134565914894673,-1.5289027844636631,-1.9615969288790351,-0.7264766522827678,-128.58728212478246,-164.97871563322414,-61.09980254691066,0.8404417638329024,-0.18985043703613613,-1.695504239259931,0.803790712928165,-0.24410494413036388,-2.180036949393814,0.9175695750017936,-0.08983561273601,-0.8022981911883956,-142.59917907989328,-183.35045831739396,-67.47671919162283,-0.16660145479626776,-0.21844002051477895,-0.07582153890562782,-14.01189695511083,-18.371742684169803,-6.37691664471218,0.1952
47093004610,47093004610,Census Tract 46.10; Knox County; Tennessee,3023,1409,355,Knoxville city,Tennessee,52751,0.567111733598957,0.2589105428527414,47093,3023,1409,355,0.01398799999999999,0.007511132516,0.003803074181,0.8263934176539168,0.748991779385131,0.8673796297479365,-0.21007740216390183,-0.3351281382833453,-0.15289772286974673,-8.883275046539755,-14.171135960083372,-6.4653909094985975,-293.8562701468658,-468.7772398307434,-213.8733347502017,0.8107846804693175,0.7276537237918741,0.8551260574195111,-0.23337308176710544,-0.37428005561340777,-0.1694182294218361,-9.868349724633251,-15.82670313037321,-7.1639724899004404,-326.442266775827,-523.5429417920348,-293.8562701468658,-0.9850746780934968,-1.655567170289837,-0.698581580401842,-32.58599662896119,-54.76570196129133,-23.10888456506259,0.8881936873086821,0.8530785873078406,0.9243717017093211,-0.12588055318215838,-0.17222494489730006,-0.08181589521923834,-0.6745349121111631,-0.9228727959396652,-0.4384130534534945,-47.8733081697064,-65.49842412630696,-31.115191870368665,0.8777249635519427,0.8396299954698507,0.9171308576305884,-0.1393090563964815,-0.19100080439647396,-0.09035694490043028,-0.7464919698653528,-1.0234838309004002,-0.4841805373928363,-52.980267556093175,-72.63902277504614,-34.36341642248661,-0.0719570577541897,-0.10061103496073508,-0.04576748393934177,-5.1069593863867775,-7.140598648739183,-3.2482245521179394,0.8530785873078406,0.8190057586284486,0.9243717017093211,-0.17222494489730006,-0.2209926358450204,-0.08181589521923834,-0.4592295562079687,-0.5892662653766884,-0.21815816097193885,-129.36043836844186,-165.99049728920798,-61.453003090687,0.8396299954698507,-0.19100080439647396,-0.5092944851320015,0.8028153190251451,-0.24561649024621915,-0.6549245922557316,0.9171308576305884,-0.09035694490043028,-0.240932460345255,-143.4632352484511,-184.48580063541735,-67.86829868880423,-0.0500649289240328,-0.06565832687904327,-0.02277429937331615,-14.10279688000924,-18.495303346209372,-6.415295598117226,0.6286
47093006902,47093006902,Census Tract 69.02; Knox County; Tennessee,2155,112,0,Knoxville city,Tennessee,22392,0.4509015335139418,0.22232922704950395,47093,2155,112,0,0.01398799999999999,0.007511132516,0.003803074181,0.8665417360156602,0.8048319826808235,0.8986318614936173,-0.15401250561568788,-0.2424953549548184,-0.11280274253563476,-4.642574531030081,-7.309813929107739,-3.4003416633781285,-215.4326928552242,-339.2025025108,-157.78847625884586,0.8542174389391973,0.7875456713757943,0.8890782662863834,-0.1706621223301663,-0.2697676291624597,-0.1247603702843044,-5.144462908217659,-8.131913180941268,-3.760794068301911,-238.72217671543663,-377.3509596724486,-215.4326928552242,-0.5018883771875782,-0.8220992518335288,-0.3604524049237825,-23.28948386021244,-38.14845716164867,-16.726329694839094,0.9147831937843413,0.887478629535771,0.9426348042642978,-0.09315519436154888,-0.12678769574776982,-0.06085622499423226,-0.03967892482427365,-0.05400449736268462,-0.02592136265921346,-35.427611450244335,-48.21830121668269,-23.14407380286916,0.9066715636290238,0.876947702154881,0.9370824794045914,-0.10293521944972207,-0.1403188554377285,-0.06714192398025139,-0.04384467084533839,-0.05976801781694204,-0.02859872036581938,-39.14702754048071,-53.36430162226968,-25.53457175519588,-0.00416574602106473,-0.00576352045425742,-0.00267735770660592,-3.7194160902363738,-5.146000405586986,-2.3904979523267187,0.887478629535771,0.8607158974166199,0.9426348042642978,-0.12678769574776982,-0.1618235506064566,-0.06085622499423226,-0,-0,-0,NA,NA,NA,0.876947702154881,-0.1403188554377285,-0,0.8479022874615628,-0.17938117963307426,-0,0.9370824794045914,-0.06714192398025139,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.3888
47093004615,47093004615,Census Tract 46.15; Knox County; Tennessee,2807,1888,632,Knoxville city,Tennessee,123489,0.722756416623922,0.2069072136279686,47093,2807,1888,632,0.01398799999999999,0.007511132516,0.003803074181,0.7755199353342883,0.6802240519181499,0.8272182864211103,-0.2894575038473375,-0.47010385354666656,-0.2088707617023496,-11.365350899633071,-18.458306258474035,-8.201167590641752,-404.8931563816556,-657.5812703410771,-292.1684214692466,0.7560530379116481,0.6545113504172609,0.8116749425947838,-0.3226585303620714,-0.5278573845396032,-0.2320202922652432,-12.668966496231963,-20.72595914949649,-9.110118073914862,-451.33475227046546,-738.3669094939968,-404.8931563816556,-1.3036155965988918,-2.267652891022454,-0.9089504832731096,-46.44159588880982,-80.78563915291963,-32.38156335137547,0.8537881155610433,0.8090849791529303,0.900464341722287,-0.17125078432706645,-0.2359641147298863,-0.1105381453388089,-1.229615575829302,-1.6942704931178685,-0.7936864392532905,-65.1279436350266,-89.73890323717522,-42.03847665536497,0.8403982043776124,0.7921246939166993,0.8910727680060924,-0.18991210927275431,-0.2624275037500108,-0.12224280205268588,-1.3636076968522657,-1.8842830262355472,-0.8777282628377647,-72.22498394344626,-99.80312638959468,-46.489844429966354,-0.13399212102296332,-0.1900125331176792,-0.0840418235844742,-7.097040308419667,-10.064223152419448,-4.451367774601388,0.8090849791529303,0.7662907834528444,0.900464341722287,-0.2359641147298863,-0.3049876386273116,-0.1105381453388089,-1.1201300883662997,-1.4477872239060876,-0.5247285276744019,-177.2357734756803,-229.08025694716576,-83.02666577126614,0.7921246939166993,-0.2624275037500108,-1.245752742113952,0.746161715654089,-0.34019205089260734,-1.6149038274911278,0.8910727680060924,-0.12224280205268588,-0.5802909515379644,-197.11277565094176,-255.52275751441897,-91.81818853448804,-0.12562265374765258,-0.1671166035850402,-0.05556242386356247,-19.877002175261484,-26.4425005672532,-8.791522763221911,0.7823
47093002600,47093002600,Census Tract 26; Knox County; Tennessee,1692,956,209,Knoxville city,Tennessee,107950,0.6250210223392155,0.25570974740162183,47093,1692,956,209,0.01398799999999999,0.007511132516,0.003803074181,0.8070868037664726,0.7226293259368937,0.8522143131461739,-0.2390240991839412,-0.38383534145046416,-0.17341375822266614,-5.657149716159369,-9.084498175505784,-4.104304111831563,-334.346909938497,-536.9088756209092,-242.5711650018654,0.7899730419111194,0.6995312823266379,0.8386943289024344,-0.2658659814273902,-0.4295286361948025,-0.1923295121223245,-6.292435225165117,-10.165953184753183,-4.55199642473949,-371.89333482063336,-600.8246563092898,-334.346909938497,-0.6352855090057483,-1.0814550092473991,-0.4476923129079271,-37.54642488213643,-63.91578068838058,-26.459356554842024,0.8752336770636933,0.8364375836027341,0.915403448330862,-0.1425520134861391,-0.19554646946011672,-0.092414499665028,-0.5182819031333968,-0.7109559091051381,-0.33599499293055274,-54.21358819386996,-74.3677729189475,-35.14591976261012,0.8636473047148561,0.8216311434579889,0.907347816589477,-0.15788006810275693,-0.2170911581945546,-0.10211319376816526,-0.5740107078254875,-0.789286772392361,-0.3712569125257564,-60.04296106961166,-82.56137786530972,-38.834405075915946,-0.05572880469209063,-0.07833086328722294,-0.03526191959520369,-5.829372875741697,-8.193604946362232,-3.6884853133058257,0.8364375836027341,0.7989817705395994,0.915403448330862,-0.19554646946011672,-0.25159301109541105,-0.092414499665028,-0.30697406803653465,-0.39495742530535194,-0.14507474865722736,-146.87754451508837,-188.97484464370905,-69.4137553383863,0.8216311434579889,-0.2170911581945546,-0.34079549556550476,0.78125094861669,-0.2799984457883023,-0.43954903499330594,0.907347816589477,-0.10211319376816526,-0.160300017575157,-163.06004572512188,-210.31054305899804,-76.69857300246746,-0.0338214275289701,-0.044591609687954,-0.01522526891792963,-16.182501210033543,-21.335698415289,-7.284817664081165,0.8886
47093003200,47093003200,Census Tract 32; Knox County; Tennessee,2265,1473,818,Knoxville city,Tennessee,109307,0.7636332341374917,0.1947119508290426,47093,2265,1473,818,0.01398799999999999,0.007511132516,0.003803074181,0.7626864144034964,0.6632351056510746,0.8169826474300306,-0.3111548614408041,-0.5077609605998391,-0.2240162054184189,-9.858263467153936,-16.087299117711794,-7.09746511335479,-435.2434201833968,-710.2560316870549,-313.3538681392843,0.7423019671993143,0.6365525413427929,0.8006341593908405,-0.3471606491533002,-0.57096223021987,-0.24900991079477083,-10.99902835820716,-18.0896935668547,-7.88933618192678,-485.6083160356362,-798.661967631554,-435.2434201833968,-1.1407648910532249,-2.002394449142905,-0.7918710685719903,-50.36489585223951,-88.4059359444991,-34.96119508044107,0.8449753251114587,0.7979120222674871,0.8942887524606854,-0.18346651112929527,-0.2532710024323535,-0.1182070637123012,-1.0277662350390009,-1.418805988145753,-0.6621874917596781,-69.7736751553972,-96.3208410146472,-44.95502320160747,0.8308611063966169,0.7801004161469423,0.8843527802324169,-0.2035705995878492,-0.2818862537456162,-0.13077045988049002,-1.1403878964896703,-1.5791065733909846,-0.7325667359040393,-77.41940913032387,-107.20343335987674,-49.732975960898806,-0.11262166145066964,-0.1603005852452315,-0.07037924414436125,-7.645733974926657,-10.882592345229568,-4.777952759291327,0.7979120222674871,0.753018017609833,0.8942887524606854,-0.2532710024323535,-0.3279894725150357,-0.1182070637123012,-1.5561239864947845,-2.015202216585139,-0.7262767764539456,-190.23520617295657,-246.3572391913373,-88.78689198703492,0.7801004161469423,-0.2818862537456162,-1.731939135171498,0.7319575664221324,-0.3661994162968772,-2.249968176645734,0.8843527802324169,-0.13077045988049002,-0.8034676192326288,-211.72850063221247,-275.0572343087694,-98.2234253340622,-0.17581514867671344,-0.2347659600605949,-0.07719084277868316,-21.49329445925592,-28.69999511743214,-9.43653334702728,0.9331
