geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12057011013,12057011013,Census Tract 110.13; Hillsborough County; Florida,3175,1754,549,Tampa city,Florida,95647,0.7293743513006442,0.1874658309339232,12057,3175,1754,549,0.01029,0.008241179256,0.003436880739,0.7734276391873403,0.6774443154896362,0.825552483741986,-0.29294577712625447,-0.47613608548361686,-0.21131002533878268,-9.570758248047577,-15.555723014813877,-6.903657010337034,-301.4412046629158,-489.9440319626417,-217.43801607360737,0.7538095873637183,0.651569824719805,0.8098771710688322,-0.3265949608007482,-0.5347549288827651,-0.2347551403137515,-10.670102315581042,-17.470844592796595,-7.669626500405497,-336.0662146639698,-550.2628218203652,-301.4412046629158,-1.0993440675334654,-1.9151215779827204,-0.7659694900684624,-34.62501000105402,-60.31878985772348,-24.12502330924291,0.8523551187635486,0.807265526266162,0.8994616315852103,-0.17321991501691145,-0.2387497885922257,-0.11177616129951087,-1.0442196764406009,-1.439252680442061,-0.6738189830802792,-59.53361895328398,-82.05545498529423,-38.416133584964605,0.8388467591434344,0.7901654701246844,0.8899813514096885,-0.19211284909906884,-0.26555770633991976,-0.1236190493385588,-1.1581117396733875,-1.6008585511862554,-0.7452113325976517,-66.02689507830033,-91.26901660126885,-42.486392964518345,-0.11389206323278668,-0.16160587074419452,-0.0713923495173725,-6.493276125016343,-9.213561615974603,-4.070259379553734,0.807265526266162,0.7641261652580963,0.8994616315852103,-0.2387497885922257,-0.30868441033194227,-0.11177616129951087,-1.0802013130112291,-1.3966140339339288,-0.5057208926174446,-196.7579805120636,-254.39235590781945,-92.1167381816839,0.7901654701246844,-0.26555770633991976,-1.201491254756958,0.7438435100368914,-0.34436879062157083,-1.5580647085926789,0.8899813514096885,-0.1236190493385588,-0.5593029430353988,-218.85086607594863,-283.80049336842967,-101.87667450553712,-0.12128994174572894,-0.16145067465875007,-0.05358205041795427,-22.09288556388505,-29.408137460610213,-9.759936323853236,0.6693
12057002900,12057002900,Census Tract 29; Hillsborough County; Florida,1687,940,447,Tampa city,Florida,51991,0.6396108678142811,0.20073233056329975,12057,1687,940,447,0.01029,0.008241179256,0.003436880739,0.8022941892290516,0.7161351284327646,0.8484355168493977,-0.24642557982493904,-0.3963845094269614,-0.17863995570744823,-4.2777583180644765,-6.880929867579791,-3.1010520783154067,-253.57192163986227,-407.8796602003433,-183.82051442296424,0.7848144875041677,0.6926191186213829,0.8346045048519033,-0.2741864681679816,-0.4437949705899548,-0.1981723009959614,-4.759665963815671,-7.703938967314261,-3.440118552618123,-282.13787574485303,-456.6650247370635,-253.57192163986227,-0.4819076457511944,-0.8230090997344703,-0.3390664743027161,-28.565954104990773,-48.78536453672023,-20.09878330188003,0.8719984247699017,0.8322964437188831,0.913157714426407,-0.14679106245389678,-0.20149498120138612,-0.09510108078990744,-0.47423317269283527,-0.6509633667024384,-0.3072400084554209,-50.45033752051439,-69.25142198962111,-32.68510728249158,0.8601362881610752,0.8171576350445882,0.9048995487899828,-0.16260645407479063,-0.22375409237341956,-0.10509503661172544,-0.5253274506439318,-0.7228751625295945,-0.3395271606696187,-55.8858990046736,-76.90161303506325,-36.119910709533904,-0.05109427795109655,-0.07191179582715612,-0.03228715221419781,-5.435561484159208,-7.65019104544214,-3.4348034270423207,0.8322964437188831,0.7940145503863226,0.913157714426407,-0.20149498120138612,-0.25942276437309175,-0.09510108078990744,-0.742268647891443,-0.9556634284157076,-0.3503340392403475,-166.0556259264973,-213.79495042856996,-78.37450542289653,0.8171576350445882,-0.22375409237341956,-0.8242669202772811,0.775909924875798,-0.2888093938997786,-1.0639181037173204,0.9048995487899828,-0.10509503661172544,-0.3871498449280012,-184.3997584512933,-238.01299859447883,-86.61070356331123,-0.08199827238583812,-0.1082546753016127,-0.03681580568765369,-18.344132524796,-24.218048165908883,-8.236198140414697,0.8083
12057000401,12057000401,Census Tract 4.01; Hillsborough County; Florida,1612,1094,490,Tampa city,Florida,64216,0.5995451293163924,0.22595057428306511,12057,1612,1094,490,0.01029,0.008241179256,0.003436880739,0.8155241160007186,0.7341106110127036,0.8588530115463725,-0.22620530819363144,-0.3621925429200686,-0.16434359145983676,-3.7521760255556975,-6.007861561835779,-2.726046036468213,-232.76526213124671,-372.6961266647506,-169.10955561217202,0.7990620202824272,0.7117666770342332,0.8458838379762932,-0.25146731369681613,-0.4049547868225135,-0.1821954210549961,-4.171209036599663,-6.717179427322706,-3.0221629028413264,-258.75986579402377,-416.6984756403664,-232.76526213124671,-0.4190330110439655,-0.709317865486927,-0.2961168663731133,-25.994603662777013,-44.002348975615824,-18.36953265341894,0.8809116814144488,0.8437180497884307,0.919338060834579,-0.13518758020592408,-0.1852300661942201,-0.08773914907014262,-0.5082982080745634,-0.6964553295845515,-0.32989459669599264,-46.46235905617581,-63.66136467866101,-30.15489914954229,0.869812422588444,0.8295013060312565,0.9116387236901716,-0.1496731640416624,-0.20554361123853243,-0.0969257601872766,-0.5627632432161347,-0.7728331930682963,-0.3644357724608389,-51.44088146399768,-70.6428878490216,-33.312227830058404,-0.0544650351415713,-0.07637786348374487,-0.03454117576484628,-4.978522407821874,-6.981523170360591,-3.157328680516114,0.8437180497884307,0.807729843761723,0.919338060834579,-0.1852300661942201,-0.2380377024858276,-0.08773914907014262,-0.7479919477625837,-0.96123857417733,-0.354306287075416,-152.65141791073137,-196.1711375872102,-72.3074055255951,0.8295013060312565,-0.20554361123853243,-0.8300216551197377,0.790665414701242,-0.26475748326219184,-1.06913780067626,0.9116387236901716,-0.0969257601872766,-0.3914034564714332,-169.39217451423218,-218.1913878931143,-79.87825642274147,-0.08202970735715398,-0.10789922649892993,-0.0370971693960172,-16.740756603500813,-22.020250305904064,-7.570850897146368,0.8186
12057004700,12057004700,Census Tract 47; Hillsborough County; Florida,1996,1314,477,Tampa city,Florida,74051,0.5019822060423764,0.24448892597659364,12057,1996,1314,477,0.01029,0.008241179256,0.003436880739,0.8486595670988768,0.7797919599681694,0.8847584631754455,-0.17832878903195187,-0.28239331941921963,-0.1302519745456251,-3.6626664653210144,-5.800031204620245,-2.6752244648766665,-183.50032391387847,-290.582725682377,-134.02928180744823,0.8348469456666636,0.760635565984015,0.8739914782946744,-0.1978243499489048,-0.31469003649116145,-0.14417591570937568,-4.063082671704564,-6.4633683090861265,-2.9612060646083536,-203.561256097423,-323.81604754940514,-183.50032391387847,-0.4004162063835493,-0.6633371044658816,-0.285981599731687,-20.06093218354455,-33.23332186702814,-14.327735457499353,0.902999004057864,0.872190314392812,0.9345631540463492,-0.10742093347416393,-0.14653875822522122,-0.0700186452572315,-0.4851195195106991,-0.6617780136588701,-0.3162084934976648,-36.91929372227543,-50.363623566124055,-24.064573325545265,0.8938322052148231,0.860344497652212,0.928259751084756,-0.11877821605192732,-0.16232509503913015,-0.07728467040761906,-0.5364097037316076,-0.7330700782715788,-0.3490223084190967,-40.82265629616496,-55.78919925963309,-26.56181951439092,-0.05129018422090847,-0.07129206461270865,-0.03281381492143193,-3.903362573889534,-5.42557569350903,-2.4972461888456565,0.872190314392812,0.8421265911340151,0.9345631540463492,-0.14653875822522122,-0.18746992498288312,-0.0700186452572315,-0.5760500872296753,-0.7369522435378716,-0.2752462706565358,-120.76521744856925,-154.49732568928127,-57.70362068271191,0.860344497652212,-0.16232509503913015,-0.6381068482451657,0.8277803618072243,-0.20804992017059076,-0.8178530793757507,0.928259751084756,-0.07728467040761906,-0.3038093243659221,-133.7750205964708,-171.45766863223284,-63.69168225700673,-0.0620567610154904,-0.0809008358378791,-0.02856305370938633,-13.00980314790155,-16.960342942951595,-5.988061574294829,0.623
12057005401,12057005401,Census Tract 54.01; Hillsborough County; Florida,3407,2906,1307,Tampa city,Florida,34611,0.4427832479848692,0.27087729769179963,12057,3407,2906,1307,0.01029,0.008241179256,0.003436880739,0.8694182590859814,0.8088850034481785,0.9008567169373104,-0.1501943852102889,-0.23626967459789897,-0.11005444173159117,-5.265519262533865,-8.28314934014338,-3.858291919859375,-154.5500223813873,-243.12149516123807,-113.2460205418073,0.8573371293677916,0.7919093344497963,0.8914998884553078,-0.16640230050156504,-0.26277082046871086,-0.12170513193522564,-5.833736843052883,-9.21222730711668,-4.2667421665391,-171.22796721611044,-270.39117426230354,-154.5500223813873,-0.5682175805190175,-0.9290779669733008,-0.4084502466797249,-16.677944834723142,-27.26967910106548,-11.988560219539911,0.916670174192213,0.8899329712830168,0.9439240417991288,-0.0909049166797849,-0.12368013352544906,-0.05940727825301489,-0.9079197120730452,-1.235264662472899,-0.5933346724964865,-31.242935721715252,-42.5073868710564,-20.417573038420045,0.9087290485271996,0.8796158107924704,0.9384923837830872,-0.10043802563671282,-0.1368599651466839,-0.06553874840089166,-1.0031323568392627,-1.3668992249121796,-0.6545731930800788,-34.51935157740064,-47.037137815284915,-22.52488620371916,-0.09521264476621748,-0.13163456243928073,-0.06123852058359225,-3.276415855685392,-4.529750944228518,-2.107313165299114,0.8899329712830168,0.8637078674323411,0.9439240417991288,-0.12368013352544906,-0.15779887819342509,-0.05940727825301489,-1.332186087081538,-1.6996866359551577,-0.6398889401567753,-101.9270150789241,-130.0448841587726,-48.95860291941663,0.8796158107924704,-0.1368599651466839,-1.474148970007061,0.8511450212947538,-0.17488791566777823,-1.8837564401833675,0.9384923837830872,-0.06553874840089166,-0.7059323619378205,-112.7887505743734,-144.12826627263718,-54.01165737856317,-0.14196288292552284,-0.1840698042282103,-0.06604342178104516,-10.861735495449338,-14.083382113864596,-5.053054459146531,0.2731
12057005102,12057005102,Census Tract 51.02; Hillsborough County; Florida,3489,2124,781,Tampa city,Florida,39160,0.453171824695318,0.29555926024641954,12057,3489,2124,781,0.01029,0.008241179256,0.003436880739,0.8657390161049784,0.8037021872039705,0.8980106609562588,-0.155082514935126,-0.24424197908299505,-0.1135725258931074,-5.567742985523057,-8.768729127061663,-4.077459245834422,-159.57990786824467,-251.3249964764019,-116.86612914400752,0.8533470456227126,0.7863296742646528,0.8884022336307376,-0.17185616933878342,-0.27173122511898584,-0.1256162604557879,-6.169947538928829,-9.755642815289058,-4.509851115794211,-176.8399982496082,-279.6114306474364,-159.57990786824467,-0.6022045534057723,-0.9869136882273946,-0.4323918699597886,-17.260090381363494,-28.286434171034525,-12.39300286499824,0.9142561921460878,0.8867934809825865,0.9422745821553894,-0.09378531815315432,-0.1276582670544423,-0.06126177967420878,-0.68462669736476,-0.9318970120895398,-0.4472069905925943,-32.232895356156305,-43.8746239213531,-21.054943059914983,0.9060970187526612,0.8762030105598664,0.9366885765777562,-0.1036345769866964,-0.14128802109574037,-0.06759068596048821,-0.7565256435909377,-1.031393326426818,-0.49340759313926086,-35.617968153998945,-48.55900783553757,-23.230112671339963,-0.07189894622617765,-0.09949631433727824,-0.04620060254666658,-3.385072797842639,-4.684383914184474,-2.1751696114249803,0.8867934809825865,0.8598810443895207,0.9422745821553894,-0.1276582670544423,-0.16295155768895664,-0.06126177967420878,-0.8216546912609689,-1.0488150506250702,-0.3943029294204876,-105.2054662305978,-134.29129969591168,-50.486930783673195,0.8762030105598664,-0.14128802109574037,-0.9093807085974702,0.8469976644626642,-0.1806407998000804,-1.1626693986498433,0.9366885765777562,-0.06759068596048821,-0.43503805500741743,-116.4379908575506,-148.86932120996713,-55.7026959036386,-0.08772601733650132,-0.11385434802477312,-0.04073512558692982,-11.232524626952792,-14.578021514055456,-5.215765119965406,0.0132
12057011018,12057011018,Census Tract 110.18; Hillsborough County; Florida,4462,1889,809,Tampa city,Florida,83483,0.7828121335976119,0.16293353405039854,12057,4462,1889,809,0.01029,0.008241179256,0.003436880739,0.7567384969724243,0.6554109966672879,0.8122239596253009,-0.3214604569488952,-0.5257601796199933,-0.231187516878134,-14.759528991142435,-24.13974237186878,-10.614739026192307,-330.78281020041317,-541.0072248289731,-237.89195486759988,0.7359366149623594,0.6282971593638963,0.7955058471459265,-0.3588126744463537,-0.5916035670325566,-0.25706178475965535,-16.474517958276394,-27.162874344661464,-11.802729644219122,-369.2182420052979,-608.7600704765008,-330.78281020041317,-1.7149889671339589,-3.023131972792683,-1.1879906180268147,-38.43543180488477,-67.75284564752764,-26.624621650085498,0.8408718822237349,0.7927231175868992,0.891405857471327,-0.18924181095869383,-0.26147450202293226,-0.12182345630611488,-1.228608499799015,-1.697562468033077,-0.7909104924241933,-65.0401535097414,-89.86566797422324,-41.86926905368943,0.8264237954689722,0.7745218528343822,0.8812173350616958,-0.21003292194960124,-0.2911191547926954,-0.1347938359950534,-1.3635899584644529,-1.8900234901613808,-0.8751176697425749,-72.18581040044748,-100.05418158609744,-46.32703386673239,-0.13498145866543787,-0.19246102212830363,-0.08420717731838157,-7.145656890706081,-10.188513611874198,-4.457764813042963,0.7927231175868992,0.7468700798741841,0.891405857471327,-0.26147450202293226,-0.33892095418852175,-0.12182345630611488,-1.7432803178138545,-2.259624644699477,-0.8122108732723785,-215.4858242044319,-279.3108337082172,-100.3968941004176,0.7745218528343822,-0.2911191547926954,-1.940924597856968,0.7253866654448811,-0.378575107093674,-2.524003403409457,0.8812173350616958,-0.1347938359950534,-0.8986858735166321,-239.9165139501814,-311.9905319418365,-111.08601650391002,-0.19764428004311352,-0.26437875870997996,-0.08647500024425359,-24.430689745749504,-32.67969823361928,-10.689122403492409,0.3929
12057002500,12057002500,Census Tract 25; Hillsborough County; Florida,4346,2428,1380,Tampa city,Florida,77054,0.5895557173018423,0.24186008971587475,12057,4346,2428,1380,0.01029,0.008241179256,0.003436880739,0.8188565131552873,0.7386621927812529,0.8614702196037501,-0.2212151749843392,-0.35379881327720747,-0.16080623246613135,-9.892817838459145,-15.822003221353231,-7.191309390004433,-227.63041505888503,-364.05897886224653,-165.46961320764916,0.8026543958508621,0.7166225302260978,0.8487197249946306,-0.24586622233587807,-0.3954347760800868,-0.17824526819654926,-10.995221057376062,-17.68397763412535,-7.97118899714087,-252.99634278361853,-406.9023845864093,-227.63041505888503,-1.102403218916919,-1.8619744127721152,-0.7798796071364373,-25.365927724733528,-42.8434057241628,-17.94476776660003,0.883148137416977,0.8465900757782553,0.9208854827268956,-0.13231286760654926,-0.18120921637395487,-0.08591135245050578,-1.1041173301707017,-1.5121449621974077,-0.7169084520265614,-45.47435461988062,-62.27944654849289,-29.52670724985838,0.8722418356644251,0.8326078293672553,0.913326774350072,-0.14647103488020133,-0.20104563604687128,-0.0948983738176352,-1.2222636460436191,-1.677674854532096,-0.7919028665348207,-50.34034786011611,-69.0969874189496,-32.61543931362523,-0.11814631587291768,-0.16552989233468862,-0.07499441450825928,-4.865993240235489,-6.817540870456698,-3.088732063766857,0.8465900757782553,0.8111861557108369,0.9208854827268956,-0.18120921637395487,-0.2327626562163242,-0.08591135245050578,-2.060861136268332,-2.647169508094374,-0.977054980824618,-149.33776349770525,-191.82387739814305,-70.80108556700131,0.8326078293672553,-0.20104563604687128,-2.2864573129123458,0.7943878316779039,-0.2588309640743144,-2.943639873276815,0.913326774350072,-0.0948983738176352,-1.0792628234329598,-165.68531252988012,-213.3072371939721,-78.20745097340289,-0.22559617664401355,-0.29647036518244096,-0.1022078426083418,-16.347549032174893,-21.483359795829053,-7.406365406401581,0.9468
12057010819,12057010819,Census Tract 108.19; Hillsborough County; Florida,1297,460,190,Tampa city,Florida,28102,0.6597752973212482,0.2027946271195697,12057,1297,460,190,0.01029,0.008241179256,0.003436880739,0.7957171931942684,0.7072555474565244,0.8432404593389309,-0.2567279035226998,-0.4139160924170352,-0.185901351061787,-3.42632397504141,-5.524177978489766,-2.4810635984462475,-264.1730127248581,-425.9196590971293,-191.2924902425788,0.7777403232063059,0.6831781986590324,0.8289848233554687,-0.285776203395766,-0.4637469432760548,-0.20629470145462475,-3.814006361426334,-6.189226992064854,-2.7532359039246113,-294.0637132942432,-477.19560463106046,-264.1730127248581,-0.3876823863849243,-0.6650490135750875,-0.2721723054783638,-29.89070056938507,-51.275945533931186,-20.984757554230058,0.8675467026382212,0.826606758231516,0.9100629820751214,-0.152675696834518,-0.2097650908872923,-0.0988250480420648,-0.2413749544114208,-0.33163129626915494,-0.1562389559074002,-52.472816176395824,-72.09376005851195,-33.96499041465221,0.8553072430598425,0.8110149255934782,0.9015267014413028,-0.16917050348190948,-0.23302293021084383,-0.10922948638267103,-0.26745266871099727,-0.3684011294700156,-0.17268801022455382,-58.14188450239071,-80.08720205869905,-37.540871787946486,-0.02607771429957647,-0.03676983320086069,-0.01644905431715362,-5.669068325994886,-7.993442000187106,-3.575881373294267,0.826606758231516,0.7872002156463439,0.9100629820751214,-0.2097650908872923,-0.27032485525798955,-0.0988250480420648,-0.3284552259741286,-0.42328116201133575,-0.1547426378205189,-172.87117156533083,-222.7795589533346,-81.4434935897468,0.8110149255934782,-0.23302293021084383,-0.36487291033892905,0.7685882217701911,-0.3010868130360203,-0.4714489755910442,0.9015267014413028,-0.10922948638267103,-0.17103415769087657,-192.03837386259423,-248.13103978476013,-90.01797773204031,-0.03641768436480047,-0.04816781357970845,-0.01629151987035768,-19.167202297263408,-25.351480831425505,-8.574484142293516,0.7602
12057006103,12057006103,Census Tract 61.03; Hillsborough County; Florida,2186,1606,697,Tampa city,Florida,62757,0.5011745042073609,0.25524587196439874,12057,2186,1606,697,0.01029,0.008241179256,0.003436880739,0.8489394332665485,0.7801817730379226,0.8849761578564765,-0.17794033450914246,-0.2817525794099687,-0.12997394463385958,-4.00257920802858,-6.3377256160930715,-2.92362611215736,-183.1006042099076,-289.9234042128578,-133.74318902824157,0.8351497928908196,0.7610538370372292,0.874228031217314,-0.19738998741598388,-0.3139674899912266,-0.14386631895977478,-4.440078533535897,-7.062365881813252,-3.2361203467020365,-203.11429705104743,-323.07254720097217,-183.1006042099076,-0.43749932550731696,-0.7246402657201809,-0.3124942345446766,-20.013692841139843,-33.149142988114406,-14.295253181366723,0.9031841525645466,0.8724299961441162,0.9346902458603654,-0.10719391738722336,-0.14622377086953184,-0.06987315255389034,-0.5916708122698049,-0.8071011806668219,-0.38567398165019307,-36.84127100061052,-50.25536616854433,-24.01456921856744,0.8940338031492043,0.8606045703407129,0.9283986101003254,-0.11852593993373994,-0.16197384311368518,-0.07712354275491334,-0.6542193891684077,-0.8940357592804872,-0.4256934563001943,-40.73595200301418,-55.66847816192323,-26.506441861780463,-0.06254857689860283,-0.08693457861366527,-0.04001947465000122,-3.8946810024036633,-5.413111993378909,-2.4918726432130276,0.8724299961441162,0.8424173833448196,0.9346902458603654,-0.14622377086953184,-0.18706002484124712,-0.06987315255389034,-0.8399242461351858,-1.0744918518549258,-0.40135851123877586,-120.50563072240828,-154.15951963485304,-57.58371753784446,0.8606045703407129,-0.16197384311368518,-0.9303942666905212,0.8280947894283301,-0.20759122357277904,-1.1924251503486445,0.9283986101003254,-0.07712354275491334,-0.4430054916686117,-133.48554758831008,-171.0796485435645,-63.5588940701021,-0.09047002055533548,-0.1179332984937187,-0.04164698042983578,-12.97991686590179,-16.920128908711433,-5.9751765322576444,0.3755
12057010814,12057010814,Census Tract 108.14; Hillsborough County; Florida,2050,818,364,Tampa city,Florida,36678,0.5131352472867737,0.2595505991641273,12057,2050,818,364,0.01029,0.008241179256,0.003436880739,0.8448044926765014,0.7744291496300929,0.8817579249422342,-0.1837058262223603,-0.2912737084827596,-0.1340981143611634,-3.87518255124758,-6.144273243589572,-2.828732673391561,-189.03329518280876,-299.7206460287596,-137.98695967763712,0.830676331474226,0.7548833746128099,0.8707316059106351,-0.20383832078767697,-0.32470793983628776,-0.14845951750444664,-4.299867457855652,-6.849551636876572,-3.13167929199755,-209.7496320905196,-334.1244700915401,-189.03329518280876,-0.42468490660807223,-0.7052783932870001,-0.3029466186059886,-20.71633690771084,-34.403824062780494,-14.777883834438468,0.9004462830820384,0.8688874257725739,0.932809989741572,-0.11056041741569536,-0.15089707865302218,-0.07202968557084422,-0.3108260687334553,-0.4242272852926429,-0.20250198508127248,-37.998296911180354,-51.861526319394,-24.75574389746607,0.8910531107023676,0.8567613442043184,0.9263444572515313,-0.12226755957538338,-0.1671861794006458,-0.07951204562394114,-0.3437391587765012,-0.47002194912382594,-0.22353765602495143,-42.021902050917014,-57.45989598090782,-27.327341812341256,-0.03291309004304588,-0.04579466383118302,-0.021035670943679,-4.02360513973666,-5.598369661513817,-2.5715979148751833,0.8688874257725739,0.8381214738240961,0.932809989741572,-0.15089707865302218,-0.1931444679937634,-0.07202968557084422,-0.4526594342766084,-0.5793926986270546,-0.21607387639752235,-124.35698743862868,-159.17381830413586,-59.36095505426439,0.8567613442043184,-0.1671861794006458,-0.5015233035782048,0.8234508170850062,-0.21440161239984332,-0.643159651884765,0.9263444572515313,-0.07951204562394114,-0.2385193796433263,-137.78112735664968,-176.69221205625414,-65.52730209981492,-0.04886386930159647,-0.06376695325771042,-0.02244550324580396,-13.42413991802101,-17.51839375211825,-6.16634704555054,0.8622
12057004100,12057004100,Census Tract 41; Hillsborough County; Florida,899,613,247,Tampa city,Florida,33957,0.5123863895562352,0.24584695835263415,12057,899,613,247,0.01029,0.008241179256,0.003436880739,0.8450627877575506,0.7747880712965418,0.8819590734521572,-0.18334402423941668,-0.2906755241166597,-0.13383946047043652,-1.6960623984718142,-2.688954977701225,-1.2381100353684718,-188.66100094235975,-299.1051143160429,-137.72080482407918,0.8309557087516305,0.7552682326781175,0.8709501048812606,-0.20343357590301628,-0.3240329153711183,-0.14817139856287545,-1.8819050149417915,-2.9975345305527576,-1.3706906383995776,-209.33314960420375,-333.42986991688076,-188.66100094235975,-0.18584261646997757,-0.3085795528515325,-0.13258060303110586,-20.672148661844,-34.324755600837875,-14.747564297119672,0.9006174562768018,0.8691088020717663,0.9329276008137029,-0.11034934203257694,-0.1506039262474589,-0.07189453836267302,-0.2324848647823622,-0.3172935405359905,-0.15146798088657407,-37.92575281930868,-51.76077333376681,-24.70929541379675,0.8912394388001054,0.8570014627428544,0.9264729335307884,-0.1220329312920906,-0.1668591519079504,-0.07936234703479146,-0.25709994285295734,-0.35154017826012385,-0.16720121914045932,-41.94126310814965,-57.347500531830974,-27.275892192570858,-0.02461507807059515,-0.03424663772413333,-0.01573323825388525,-4.015510288840971,-5.586727198064166,-2.566596778774104,0.8691088020717663,0.8383897951196,0.9329276008137029,-0.1506039262474589,-0.19276260973255951,-0.07189453836267302,-0.30656502635708993,-0.3923820315031172,-0.14634645720901682,-124.11539528627122,-158.85912206603936,-59.24957781741571,0.8570014627428544,-0.1668591519079504,-0.33965369680025576,0.8237408087231255,-0.21397409162002373,-0.4355595147595546,0.9264729335307884,-0.07936234703479146,-0.16154771403837734,-137.51161813775536,-176.3398845180383,-65.40393280905965,-0.03308867044316582,-0.04317748325643744,-0.01520125682936052,-13.396222851484138,-17.480762451998963,-6.154354991643936,0.9994
12057003300,12057003300,Census Tract 33; Hillsborough County; Florida,1268,835,314,Tampa city,Florida,38688,0.5671747277902534,0.22420185963011777,12057,1268,835,314,0.01029,0.008241179256,0.003436880739,0.8263721668193563,0.7489625858197816,0.8673629870336955,-0.21010852029167928,-0.3351801798022312,-0.15291984434326775,-2.7414371423801493,-4.373337135609168,-1.9952553114345415,-216.201667380138,-344.9004050164959,-157.3545198292225,0.8107617460999893,0.727622525797057,0.8551080090760645,-0.23340797072667063,-0.37433898009764544,-0.16944291175624676,-3.045441847809795,-4.88427019739965,-2.210843668580216,-240.17680187774408,-385.1948105204772,-216.201667380138,-0.30400470542964575,-0.5109330617904826,-0.2155883571456747,-23.97513449760613,-40.29440550398128,-17.002236367955415,0.8881794855519798,0.8530603063954774,0.9243618983895312,-0.12589855571650224,-0.1722500654442614,-0.08182736841733657,-0.36130309821032064,-0.4943224484010876,-0.23482780687456176,-43.26983212099648,-59.20029322168713,-28.123090643660095,0.8777095257603259,0.8396102035013716,0.9171201584556434,-0.13932909539034405,-0.19102887962743345,-0.09036966506539292,-0.3998459994150215,-0.54821380328187,-0.2593424506463636,-47.88574843293671,-65.65434769842754,-31.058976125313,-0.03854290120470088,-0.05389135488078239,-0.02451464377180179,-4.615916311940226,-6.4540544767404064,-2.935885481652909,0.8530603063954774,0.8189837059695284,0.9243618983895312,-0.1722500654442614,-0.22102551334178383,-0.08182736841733657,-0.4457367111817413,-0.571954414938105,-0.21174715950864345,-141.95436661838897,-182.15108755990605,-67.43540111740236,0.8396102035013716,-0.19102887962743345,-0.494331217385913,0.8027915406728896,-0.2456533848896973,-0.6356847040318153,0.9171201584556434,-0.09036966506539292,-0.2338523192600954,-157.43032400825254,-202.4473579719157,-74.47526091085841,-0.04859450620417172,-0.06373028909371037,-0.02210515975145194,-15.475957389863606,-20.296270412009672,-7.039859793456033,0.9383
