geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
47125100602,47125100602,Census Tract 1006.02; Montgomery County; Tennessee,2092,1036,340,Clarksville city,Tennessee,92944,0.6997565333702214,0.2087109318979793,47125,2092,1036,340,0.009446,0.007511132516,0.003803074181,0.7828355902419027,0.6899737149799233,0.8330337787623567,-0.27740743071095125,-0.44933057345394345,-0.20043151369648657,-5.481857115316891,-8.879235840601726,-3.960733555964709,-262.03905904956457,-424.43765968459496,-189.3276078377012,0.7639019489625813,0.664837948836106,0.8179539861658486,-0.3090685281770155,-0.50412593286927,-0.22256265867410263,-6.107513075498906,-9.962048691459495,-4.3980678200640195,-291.9461317160089,-476.19735618831254,-262.03905904956457,-0.6256559601820149,-1.0828128508577706,-0.4373342640993103,-29.907072666444304,-51.75969650371752,-20.905079545856132,0.8587870956756026,0.8154402322367413,0.9039578484070276,-0.16443296020104498,-0.22633144707247735,-0.10624627217100856,-0.6478633722820506,-0.8917424728872562,-0.4186087028838197,-62.535074544599475,-86.07552827097066,-40.40624545210615,0.8458124256967362,0.79897161120408,0.8948762823262264,-0.1822952342846608,-0.2516089257451372,-0.11747290631114396,-0.7182404615851239,-0.9913353559420548,-0.4628414713294655,-69.32822988273396,-95.68874092104777,-44.67581769589435,-0.07037708930307329,-0.09959288305479864,-0.04423276844564583,-6.793155338134488,-9.613212650077088,-4.2695722437882075,0.8154402322367413,0.773861467818348,0.9039578484070276,-0.22633144707247735,-0.29222094856224906,-0.10624627217100856,-0.5780018671098021,-0.7462694913247726,-0.27133014206653244,-170.00054914994178,-219.49102686022724,-79.80298296074484,0.79897161120408,-0.2516089257451372,-0.6425551143832441,0.7542747073935329,-0.32577692211846,-0.8319642351133639,0.8948762823262264,-0.11747290631114396,-0.3000005525565027,-188.98679834801297,-244.69536326863647,-88.2354566342655,-0.06455324727344203,-0.08569474378859132,-0.02867041048997026,-18.986249198071185,-25.204336408409212,-8.432473673520667,0.5022
47125101905,47125101905,Census Tract 1019.05; Montgomery County; Tennessee,4478,2479,912,Clarksville city,Tennessee,338400,0.7995097346652307,0.16038887472037713,47125,4478,2479,912,0.009446,0.007511132516,0.003803074181,0.7515978849172499,0.6486743420817263,0.8081035106245911,-0.3304986882847587,-0.5416056025752447,-0.2374652341592852,-13.979826149510409,-22.90947720518356,-10.044586583167629,-312.1890609537831,-511.60065219257615,-224.3096601868608,0.7304392539138029,0.6211970605500704,0.7910677738938688,-0.3690392385702852,-0.609795125422035,-0.26411419223627974,-15.610060131661346,-25.793838651710235,-11.171815870870535,-348.5944647534914,-576.0124754736541,-312.1890609537831,-1.6302339821509388,-2.8843614465266754,-1.1272292877029102,-36.40540379970833,-64.41182328107806,-25.17260579952903,0.8373155587615294,0.7882330206963217,0.8889035100726098,-0.19429286788734296,-0.26866037547704386,-0.12498149536873276,-1.8317583595592843,-2.532881901500153,-1.178303153488065,-73.8910189414798,-102.1735337434511,-47.53138981395987,0.8225798700039911,0.769697519274481,0.878496596433173,-0.21568742011052133,-0.2992116707646436,-0.13830833728912428,-2.0334623660416944,-2.820914041572705,-1.303946232205483,-82.02752585888238,-113.79241797388887,-52.59968665613081,-0.20170400648241005,-0.28803214007255207,-0.12564307871741764,-8.136506917402583,-11.61888423043776,-5.068296842170941,0.7882330206963217,0.7415584284320246,0.8889035100726098,-0.26866037547704386,-0.34851140740781916,-0.12498149536873276,-1.8403646379898304,-2.387356412312548,-0.8561423472713016,-201.7943682006393,-261.7715364377794,-93.8752573762392,0.769697519274481,-0.2992116707646436,-2.049645680615665,0.7197139373314653,-0.3894409266378408,-2.667729875303159,0.878496596433173,-0.13830833728912428,-0.947433251494968,-224.74185094470013,-292.5142407130657,-103.88522494462369,-0.20928104262583447,-0.2803734629906107,-0.09129090422366636,-22.947482744060796,-30.742704275286265,-10.009967568384472,0.09
47125100800,47125100800,Census Tract 1008; Montgomery County; Tennessee,1789,490,177,Clarksville city,Tennessee,116396,0.6289104715140663,0.2674500553962857,47125,1789,490,177,0.009446,0.007511132516,0.003803074181,0.8058063678809039,0.7208923282338604,0.851205296581187,-0.24099292318796547,-0.3871697073679995,-0.17480471986774238,-4.072513863703571,-6.542739844822843,-2.954006431744672,-227.6419152433522,-365.7205055798124,-165.12053838706944,0.7885945377575402,0.6976818806346827,0.8376020837053955,-0.2680787808188676,-0.43331800317115565,-0.1938843270018938,-4.530234900707276,-7.322595003881022,-3.276430690266341,-253.2272163615023,-409.3121857954736,-227.6419152433522,-0.45772103700370526,-0.7798551590581795,-0.3224242585216688,-25.5853011181501,-43.591680215661235,-18.02259689891944,0.8743700323604249,0.8353316034534543,0.9148042276577328,-0.1436805505564137,-0.19712937456905555,-0.09313005970731315,-0.26774961814515147,-0.36735184102272406,-0.17354845751845685,-54.642779213296215,-74.96976347402533,-35.41805255478711,0.8627099180588209,0.8204361799402555,0.906694495751766,-0.1591381750311794,-0.21886384882833956,-0.10290732400539382,-0.2965549994895433,-0.4078541717903392,-0.19176845161075023,-60.521428467253735,-83.23554526333453,-39.13641869607147,-0.02880538134439181,-0.04050233076761517,-0.01821999409229338,-5.878649253957513,-8.265781789309218,-3.718366141284364,0.8353316034534543,0.7976545491982804,0.9148042276577328,-0.19712937456905555,-0.2536755428839418,-0.09313005970731315,-0.26207767936763465,-0.3372541395045064,-0.123813662884178,-148.06648551843764,-190.53906186695275,-69.95122196846214,0.8204361799402555,-0.21886384882833956,-0.2909730207575266,0.7798235225019323,-0.2823414159035221,-0.3753645707603371,0.906694495751766,-0.10290732400539382,-0.1368122469024486,-164.39153715114497,-212.07037896064244,-77.2950547471461,-0.02889534138989197,-0.03811043125583069,-0.0129985840182706,-16.32505163270733,-21.531317093689655,-7.3438327786839555,0.9382
47125102001,47125102001,Census Tract 1020.01; Montgomery County; Tennessee,4932,2263,747,Clarksville city,Tennessee,297876,0.7521897946618216,0.20201499918777432,47125,4932,2263,747,0.009446,0.007511132516,0.003803074181,0.7662575931867895,0.6679479227396122,0.8198352752459206,-0.305044163857612,-0.49712270366597494,-0.2197572246449588,-14.211297451312683,-23.159789462143635,-10.237977501389658,-288.1447171799003,-469.5821058828799,-207.5826743996281,0.74612616547126,0.6415298430340637,0.8037097945412625,-0.34025590614208123,-0.5587739383573812,-0.24423020198574924,-15.851730551410066,-26.031976962341897,-11.378116542605834,-321.40572894180997,-527.8178621723822,-288.1447171799003,-1.6404331000973826,-2.872187500198258,-1.1401390412161767,-33.26101176190962,-58.23575628950239,-23.11717439611064,0.8474332513554791,0.8010242413355396,0.8960133234983895,-0.1800339417889122,-0.2484016692587357,-0.1160548328629819,-1.549436352036779,-2.137833413142576,-0.998809308293062,-68.4682435721069,-94.46899748751991,-44.136513844147686,0.8335200494754548,0.7834480884206972,0.8862289122686732,-0.1997311889849719,-0.27640875608725507,-0.12837663740859254,-1.7189578907942509,-2.3788723973227857,-1.1048551555147272,-75.95925279691785,-105.12030036777664,-48.82258751722171,-0.16952153875747178,-0.24103898418020983,-0.1060458472216651,-7.4910092248109486,-10.651302880256733,-4.686073673074021,0.8010242413355396,0.7567103763177129,0.8960133234983895,-0.2484016692587357,-0.3215095646846785,-0.1160548328629819,-1.3937360576834814,-1.8039310062945464,-0.6511623118807983,-186.5777854997967,-241.4900945508094,-87.17032287560887,0.7834480884206972,-0.27640875608725507,-1.5508786682789086,0.7359065326034251,-0.3588682199385952,-2.013543546537647,0.8862289122686732,-0.12837663740859254,-0.7202976898442127,-207.61427955540944,-269.55067557398223,-96.42539355344212,-0.15714261059542722,-0.20961254024310083,-0.0691353779634144,-21.036494055612746,-28.0605810231728,-9.255070677833253,0.453
47125101305,47125101305,Census Tract 1013.05; Montgomery County; Tennessee,4658,2641,721,Clarksville city,Tennessee,381341,0.7874149553672205,0.17029472453647554,47125,4658,2641,721,0.009446,0.007511132516,0.003803074181,0.7553179478416568,0.6535470321699169,0.8110860332780496,-0.3239457672858553,-0.5301117605565197,-0.2329148314371091,-14.253441421429436,-23.32463544503025,-10.248128672542476,-305.9991717782189,-500.7435690216885,-220.01134977549324,0.7344171078440469,0.6263318999708926,0.794279978374508,-0.3616240543954614,-0.5965975867530823,-0.25900189760101655,-15.911266009403366,-26.24997642721947,-11.395945705435205,-341.5900817819529,-563.5460804469615,-305.9991717782189,-1.6578245879739306,-2.925340982189219,-1.1478170328927302,-35.59091000373402,-62.80251142527306,-24.641842698427013,0.8398900491228379,0.7914828405859612,0.8907153637896968,-0.19063203694861877,-0.26345126984643985,-0.12269310786931244,-1.9146927211453184,-2.646083191606605,-1.23231962650322,-72.49877777907301,-100.19247223046594,-46.661099072443015,0.825362398182004,0.7731889774843362,0.8804665024669749,-0.2115889967881551,-0.29334487314294216,-0.13576155049409008,-2.1251827264161016,-2.946332119104798,-1.3635780045328854,-80.46886506687245,-111.56123131786435,-51.63112474566019,-0.21049000527078343,-0.30024892749819276,-0.13125837802966545,-7.970087287799448,-11.368759087398438,-4.97002567321717,0.7914828405859612,0.7454020955731833,0.8907153637896968,-0.26345126984643985,-0.3415578061006677,-0.12269310786931244,-1.4267273449133862,-1.849715365260867,-0.6644477824365338,-197.88173993250845,-256.54859434963487,-92.15641920062882,0.7731889774843362,-0.29334487314294216,-1.5886169470624765,0.7238184855032092,-0.38156184185429504,-2.066358282753201,0.8804665024669749,-0.13576155049409008,-0.7352202803602286,-220.3352215065848,-286.5961557216645,-101.9722996338736,-0.16188960214909032,-0.2166429174923337,-0.07077249792369478,-22.453481574076328,-30.047561372029634,-9.815880433244768,0.456
47125102003,47125102003,Census Tract 1020.03; Montgomery County; Tennessee,4701,2286,853,Clarksville city,Tennessee,181254,0.7450736430481282,0.18397176568142137,47125,4701,2286,853,0.009446,0.007511132516,0.003803074181,0.7684867732964563,0.6708954804962259,0.8216142146266919,-0.30125857041163895,-0.4905451431277385,-0.21711623557335763,-13.377581432165313,-21.782973972749687,-9.641186697723125,-284.56884561083416,-463.36894219846175,-205.0879961225936,0.7485141880897411,0.6446446056679449,0.8056283465627017,-0.33598002003417954,-0.5512423298165283,-0.24126714789344927,-14.919409832710684,-24.478271758048,-10.713623560786154,-317.366726924286,-520.7035047446926,-284.56884561083416,-1.5418284005453715,-2.695297785298312,-1.0724368630630288,-32.79788131345186,-57.33456254623084,-22.812951777558578,0.848965327434644,0.8029657064931891,0.8970874320256431,-0.17790440632215698,-0.2453831987013784,-0.11471854838271232,-1.5466702338896563,-2.133319219990478,-0.9973432796109076,-67.65836543699285,-93.3210507432405,-43.628314943609254,0.8351778138489476,0.785537093236634,0.8873975995482161,-0.1973498139174259,-0.27301435999631596,-0.1268905849070485,-1.715725254702306,-2.3735397720621068,-1.1031648664237566,-75.05359819345169,-103.82938635442288,-48.25743072719845,-0.16905502081264934,-0.2402205520716287,-0.10582158681284903,-7.395232756458852,-10.50833561118236,-4.629115783589197,0.8029657064931891,0.7590156097283506,0.8970874320256431,-0.2453831987013784,-0.3174959607983517,-0.11471854838271232,-1.5721691814170484,-2.03419536232804,-0.7350012847606903,-184.31057226460123,-238.47542348511604,-86.16662189457097,0.785537093236634,-0.27301435999631596,-1.7492019223078794,0.7383729504005956,-0.35432913605172256,-2.2701853701751316,0.8873975995482161,-0.1268905849070485,-0.8129874745239609,-205.06470367032583,-266.1413095164281,-95.30919982695907,-0.177032740890831,-0.23599000784709157,-0.07798618976327065,-20.754131405724618,-27.66588603131202,-9.142577932388118,0.5628
47125102008,47125102008,Census Tract 1020.08; Montgomery County; Tennessee,4801,3116,631,Clarksville city,Tennessee,220476,0.7680360068422277,0.17407860586629828,47125,4801,3116,631,0.009446,0.007511132516,0.003803074181,0.7613168695012973,0.6614307572825343,0.8158877674259948,-0.31351351856297727,-0.5118740533150679,-0.22565877308695545,-14.217915191156584,-23.21361423885544,-10.233680871551607,-296.1448696345883,-483.51623076141306,-213.15727705793807,0.7408358639836319,0.6346478671420244,0.7994539708895302,-0.34982666014950664,-0.5756769253842233,-0.2508537532027364,-15.864725095138525,-26.107090182698172,-11.376279417767384,-330.44626317722395,-543.7844237179373,-296.1448696345883,-1.6468099039819375,-2.8934759438427307,-1.1425985462157762,-34.301393542635644,-60.26819295652428,-23.799178217366716,0.8440315576562668,0.7967178442937359,0.8936261219738241,-0.18478982323460896,-0.2551494950969336,-0.11903622265564412,-2.189829468021277,-3.0236182563184095,-1.4106243708146544,-70.27694056550952,-97.03524570983345,-45.27035849854475,0.8298403600773201,0.7788162396185181,0.883632011759675,-0.20505105332165977,-0.28399993365549586,-0.13169281634397612,-2.429932726557613,-3.365506891823336,-1.5606098047435215,-77.98243666744587,-108.00728150909292,-50.08375496609504,-0.2401032585363363,-0.34188863550492643,-0.1499854339288671,-7.705496101936339,-10.972035799259514,-4.813396467550292,0.7967178442937359,0.7516022160501263,0.8936261219738241,-0.2551494950969336,-0.3304910212416236,-0.11903622265564412,-1.2092873131791064,-1.5663703310691175,-0.564175107662064,-191.646166906356,-248.23618558940055,-89.40968425706244,0.7788162396185181,-0.28399993365549586,-1.3460246769558533,0.7304438840404786,-0.3690305605250076,-1.749029426253524,0.883632011759675,-0.13169281634397612,-0.6241613450228236,-213.31611362216375,-277.18374425570903,-98.91621949648552,-0.13673736377674683,-0.18265909518440648,-0.05998623736075959,-21.669946715807736,-28.94755866630848,-9.506535239423073,0.2857
47125101808,47125101808,Census Tract 1018.08; Montgomery County; Tennessee,2471,1870,632,Clarksville city,Tennessee,347670,0.7970485726954573,0.17223605347173146,47125,2471,1870,632,0.009446,0.007511132516,0.003803074181,0.7523533913215644,0.6496629308837155,0.8087095328935958,-0.32916261365344013,-0.5392597491128703,-0.2365379154391306,-7.683006290017446,-12.586897395186949,-5.521047095767166,-310.9270048570395,-509.3847590120173,-223.43371492380277,0.7312469560114043,0.6222385242112299,0.7917203696545049,-0.3675270601528552,-0.6071007517055184,-0.2630722137872811,-8.578473367813764,-14.170378714208116,-6.140385904775037,-347.1660610203871,-573.4673700610326,-310.9270048570395,-0.8954670777963178,-1.5834813190211694,-0.6193388090078713,-36.23905616334754,-64.08261104901536,-25.06429821966294,0.8378388004892001,0.7888932421196155,0.8892719045586174,-0.1935470157458889,-0.26759863896562003,-0.12451545458004948,-1.3764577411945182,-1.9030942777280648,-0.8855226245393765,-73.60736583927905,-101.769747472089,-47.35415104488644,0.8231453243405757,0.770406714728887,0.8788970943547921,-0.21485231152968412,-0.29801568558746133,-0.13778963023436872,-1.5279756511815483,-2.119412670060586,-0.9799252262377268,-81.70992787067104,-113.3375759390688,-52.402418515386465,-0.15151790998703007,-0.21631839233252204,-0.09440260169835046,-8.102562031391983,-11.567828466979789,-5.048267470500025,0.7888932421196155,0.7423389652240007,0.8892719045586174,-0.26759863896562003,-0.3470935069375621,-0.12451545458004948,-1.2703003058511122,-1.6476652860643546,-0.5910793143329418,-200.9968838372013,-260.7065326051194,-93.52520796407306,0.770406714728887,-0.29801568558746133,-1.4146911135778164,0.7205472796759296,-0.38783398148384646,-1.8410617752120944,0.8788970943547921,-0.13778963023436872,-0.6540923007172615,-223.84353062940133,-291.3072429133061,-103.49561720209834,-0.1443908077267042,-0.19339648914773977,-0.06301298638431974,-22.846646792200033,-30.60071030818667,-9.970409238025274,0.0601
47125100500,47125100500,Census Tract 1005; Montgomery County; Tennessee,3437,1974,684,Clarksville city,Tennessee,191517,0.7399812812324641,0.21791233527452525,47125,3437,1974,684,0.009446,0.007511132516,0.003803074181,0.7700859680445267,0.6730127520269793,0.8228896035936314,-0.2985563190292796,-0.48585594699090134,-0.21522983840470447,-9.692900195085326,-15.773751561123795,-6.9876308411229715,-282.0162989550575,-458.93952752760543,-203.30610535708385,0.7502277619823314,0.6468828278153345,0.8070040848562318,-0.3329285460693881,-0.5458750132187307,-0.23915110067646136,-10.80882554969124,-17.722324683408015,-7.764256197754127,-314.484304617144,-515.633537486413,-282.0162989550575,-1.1159253546059134,-1.948573122284218,-0.7766253566311558,-32.46800566208651,-56.69400995880762,-22.596024341901536,0.8500633904643865,0.8043579187438147,0.8978568609909617,-0.17638285711104873,-0.2432276436859406,-0.11376327725145768,-1.3241534553639824,-1.8259752115479424,-0.8540514601779416,-67.07970898500417,-92.50127718074684,-43.26501824609633,0.8363661437484765,0.7870354162997439,0.8882348652738042,-0.19564858940623703,-0.27059085180881887,-0.12582835812433846,-1.468786479267942,-2.031398160122481,-0.9446272609600588,-74.40660989199301,-102.90770821289163,-47.85345800202932,-0.1446330239039597,-0.20542294857453824,-0.09057580078211712,-7.32690090698884,-10.406431032144797,-4.588439755932986,0.8043579187438147,0.7606695585151654,0.8978568609909617,-0.2432276436859406,-0.31463128608959984,-0.11376327725145768,-1.2496099032831989,-1.6164543019129685,-0.5844718788088604,-182.69150632795305,-236.3237283498492,-85.44910508901468,0.7870354162997439,-0.27059085180881887,-1.3901915219584962,0.7401430067742416,-0.35109024992114796,-1.803766408287578,0.8882348652738042,-0.12582835812433846,-0.6464576149455462,-203.2443745553357,-263.7085392233301,-94.51134721426114,-0.14058161867529728,-0.1873121063746095,-0.06198573613668579,-20.552868227382643,-27.384810873480916,-9.06224212524646,0.4556
47125100900,47125100900,Census Tract 1009; Montgomery County; Tennessee,1763,1145,402,Clarksville city,Tennessee,190661,0.7184335599146043,0.25490037545454297,47125,1763,1145,402,0.009446,0.007511132516,0.003803074181,0.7768896852339902,0.682045940530762,0.8283082086663419,-0.28718403527112296,-0.46617689597537826,-0.20728007948888835,-4.782561320212522,-7.763382769392974,-3.4518969331921454,-271.27403971710277,-440.35069593834226,-195.79676308520396,0.7575220710421776,0.6564399311085146,0.8128514070571665,-0.32009355004564827,-0.5233686322392418,-0.2302371519788384,-5.330613276788094,-8.715813796532501,-3.8342079025748856,-302.36036737311935,-494.3740100131878,-271.27403971710277,-0.5480519565755726,-0.9524310271395268,-0.38231096938274023,-31.086327656016596,-54.023314074845544,-21.68525067400682,0.8547254543441289,0.8102756653539652,0.9011199187551888,-0.16996632651749802,-0.2341478866493597,-0.10973021368943292,-0.7401217574807387,-1.0196016406784194,-0.47782240322878994,-64.63945480181124,-89.04817822518947,-41.73121425578952,0.8414131624768599,0.793407087572076,0.8917864074941139,-0.18847677288088707,-0.2603870266147028,-0.12134474308703835,-0.8207258652174206,-1.133860498793668,-0.528398103052381,-71.67911486615027,-99.02711779857364,-46.14830594343939,-0.08060410773668192,-0.1142588581152486,-0.05057569982359106,-7.039660064339032,-9.978939573384157,-4.417091687649874,0.8102756653539652,0.7677080289681619,0.9011199187551888,-0.2341478866493597,-0.30257853541541063,-0.10973021368943292,-0.7070037535958046,-0.913628405352944,-0.33132766676419184,-175.87158049646882,-227.27074760023484,-82.4198176030328,0.793407087572076,-0.2603870266147028,-0.7862321878648012,0.7476798747073958,-0.33747079977423433,-1.0189847347486802,0.8917864074941139,-0.12134474308703835,-0.36639745106958144,-195.5801462350252,-253.4787897384777,-91.143644544672,-0.07922843426899662,-0.10535632939573623,-0.03506978430538959,-19.70856573855637,-26.20804213824285,-8.723826941639203,0.9928
47125100601,47125100601,Census Tract 1006.01; Montgomery County; Tennessee,1163,859,337,Clarksville city,Tennessee,174717,0.7878847289363817,0.15990208695440702,47125,1163,859,337,0.009446,0.007511132516,0.003803074181,0.7551731136962354,0.653357090455663,0.8109699838432433,-0.3241996859573644,-0.5305565893569502,-0.233091260987158,-3.5615598416224463,-5.828534462585468,-2.5606701996440995,-306.2390233553264,-501.1637543065751,-220.17800512846944,0.7342622003377689,0.6261316675438594,0.7941549699447349,-0.3619113166114076,-0.5971081672369682,-0.25920007787597155,-3.975848427075307,-6.559649998598827,-2.8474937771219047,-341.86142967113557,-564.0283747720401,-306.2390233553264,-0.4142885854528609,-0.731115536013359,-0.2868235774778052,-35.62240631580919,-62.864620465465094,-24.662388433173273,0.8397899056899275,0.7913563645181981,0.8906449206549328,-0.19077401767344684,-0.26365319701299234,-0.1227819042235746,-0.6232283295357707,-0.8613130003501689,-0.40110892457830793,-72.55277410195235,-100.26926662982174,-46.69486898466914,0.8252541464597917,0.7730530705175038,0.8803899069174628,-0.21174792552068972,-0.2935722502603494,-0.13586036384870864,-0.6917467457796916,-0.9590537818467334,-0.4438341690559148,-80.52930684280462,-111.64770452232054,-51.668704197428966,-0.06851841624392097,-0.09774078149656452,-0.04272524447760689,-7.976532740852266,-11.37843789249878,-4.973835212759825,0.7913563645181981,0.7452524324058226,0.8906449206549328,-0.26365319701299234,-0.34182722057250015,-0.1227819042235746,-0.667372592047663,-0.8652507187867554,-0.31079189862505996,-198.03341010316407,-256.750955129601,-92.22311531900888,0.7730530705175038,-0.2935722502603494,-0.7431052451825946,0.7236586245795451,-0.38186703790203946,-0.9666015727838446,0.8803899069174628,-0.13586036384870864,-0.3438967712338541,-220.50600747257997,-286.8253925174613,-102.04651965396263,-0.0757326531349316,-0.1013508539970892,-0.03310487260879413,-22.472597369415908,-30.074437387860296,-9.823404334953748,0.6075
47125980100,47125980100,Census Tract 9801; Montgomery County; Tennessee,202,0,0,Clarksville city,Tennessee,1540354,0.8576963727270953,0.11743383066684326,47125,202,0,0,0.009446,0.007511132516,0.003803074181,0.7339555786460257,0.6257353945948047,0.7939075103120679,-0.3624802768646616,-0.5981196023721027,-0.25959256841760026,-0.6916457164432459,-1.14126722832939,-0.4953265030570757,-342.39886952635936,-564.9837764006882,-245.2111401272652,0.7116013337247706,0.5970762459767953,0.7757948662969549,-0.4052812334761231,-0.6748279750503822,-0.2890005379556417,-0.7733138793459227,-1.2876338605698336,-0.5514396144688563,-382.8286531415459,-637.4425052325909,-342.39886952635936,-0.08166816290267676,-0.14636663224044355,-0.05611311141178055,-40.42978361518651,-72.45872883190275,-27.778768025633937,0.8250398490837874,0.7727840441281957,0.8802382667849833,-0.21206266716754,-0.29402257668005355,-0.13605604043146086,-0,-0,-0,NA,NA,NA,0.8093239972312409,0.7531196188365602,0.8690810277940598,-0.23559909680310503,-0.32781031723065107,-0.15064069749427686,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.7727840441281957,0.7233422028481142,0.8802382667849833,-0.29402257668005355,-0.3824715273940372,-0.13605604043146086,-0,-0,-0,NA,NA,NA,0.7531196188365602,-0.32781031723065107,-0,0.7002904194102977,-0.42797898169459825,-0,0.8690810277940598,-0.15064069749427686,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
47125101306,47125101306,Census Tract 1013.06; Montgomery County; Tennessee,3730,1635,684,Clarksville city,Tennessee,189623,0.7648514563951656,0.18062801373684467,47125,3730,1635,684,0.009446,0.007511132516,0.003803074181,0.7623072227431981,0.6627353607053718,0.8166795533950936,-0.3118070643505822,-0.5088979090170562,-0.22447047418146832,-10.986079146361384,-17.93029518918517,-7.908898409710698,-294.53295298556,-480.7049648575113,-212.03480991181496,0.7418960146570297,0.6360249575080347,0.8003074336881195,-0.34789779193286124,-0.572265346187091,-0.2495198193919324,-12.25768468388982,-20.162956856110565,-8.7914765181312,-328.6242542597807,-540.5618460083261,-294.53295298556,-1.2716055375284352,-2.232661666925395,-0.8825781084205016,-34.09130127422078,-59.856881150814885,-23.661611485804332,0.8447140844551014,0.7975814209910745,0.8941053572078771,-0.18383251611705828,-0.2537904891984572,-0.11843642579529104,-1.143075417425438,-1.5780759329563097,-0.7364408088073097,-69.91286956730508,-96.5184056854012,-45.04225130319937,0.8305785460986441,0.7797448800391571,0.8841532888690714,-0.20398005064921873,-0.28247074857327975,-0.13102559543618186,-1.2683533167431948,-1.75641053963639,-0.8147205965524639,-77.57512640631161,-107.4257210786783,-49.83000590534947,-0.1252778993177568,-0.1783346066800804,-0.0782797877451542,-7.662256839006532,-10.907315393277088,-4.7877546021501045,0.7975814209910745,0.752626006679473,0.8941053572078771,-0.2537904891984572,-0.3286811658448021,-0.11843642579529104,-1.3038777330383338,-1.6886371698467983,-0.6084807151869648,-190.62539956700783,-246.87677921736815,-88.95916888698315,0.7797448800391571,-0.28247074857327975,-1.4512258535084936,0.7315384254733277,-0.36698219147267547,-1.885413079875732,0.8841532888690714,-0.13102559543618186,-0.6731590174513333,-212.16752244276225,-275.6451871163351,-98.41506103089668,-0.14734812047015988,-0.1967759100289335,-0.06467830226436855,-21.54212287575437,-28.76840789896688,-9.45589214391353,0.2214
