geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
17031171100,17031171100,Census Tract 1711; Cook County; Illinois,2752,1939,959,Chicago city,Illinois,41803,0.4968321915133386,0.18314753303912223,17031,2752,1939,959,0.010544,0.007676560355,0.00345826479,0.850445613686043,0.782280802365823,0.8861474318540231,-0.17585414505902508,-0.27831335880381686,-0.12848039056861144,-5.102775202342497,-8.07584322398593,-3.728126799403769,-185.4206105502361,-293.4536055227445,-135.46972381554392,0.8367798238654547,0.7633064632985688,0.8755008690384973,-0.19505749479063608,-0.3100897844865334,-0.14220332082392054,-5.66000049139943,-8.997902564346775,-4.126326274239935,-205.6686225072467,-326.95866876260084,-185.4206105502361,-0.5572252890569329,-0.922059340360846,-0.3981994748361668,-20.248011957010643,-33.50506323985633,-14.469457661197923,0.904180186457468,0.8737196865317726,0.9353738046732024,-0.10597424603822514,-0.1445318394615746,-0.06909130339541242,-0.7106183002146138,-0.9691691512297144,-0.4632969463236432,-36.6487003720791,-49.98293714438961,-23.893602182756226,0.8951184000804459,0.86200410381975,0.9291454907705146,-0.1171706445874962,-0.1600872844673901,-0.07625771198730973,-0.7856965952065733,-1.0734773610293606,-0.5113518396831163,-40.52071145985422,-55.362421920028915,-26.371936033167422,-0.0750782949919595,-0.10430820979964615,-0.0480548933594731,-3.872011087775116,-5.379484775639307,-2.4783338504111967,0.8737196865317726,0.8439824429049065,0.9353738046732024,-0.1445318394615746,-0.1848587709456325,-0.06909130339541242,-1.0640175859032643,-1.3608972523103424,-0.5086378345391595,-110.95073888459484,-141.90795123152685,-53.03835605205,0.86200410381975,-0.1600872844673901,-1.1785339935294132,0.8297872423800056,-0.20512819301943977,-1.5101171171025607,0.9291454907705146,-0.07625771198730973,-0.5613956545319938,-122.8919701281974,-157.46789542258193,-58.53969286047902,-0.1145164076261489,-0.14921986479221827,-0.05275781999283435,-11.941231243602596,-15.559944191055084,-5.501336808429025,0.4662
17031161000,17031161000,Census Tract 1610; Cook County; Illinois,1403,1022,206,Chicago city,Illinois,34617,0.518231381773544,0.2274694632714227,17031,1403,1022,206,0.010544,0.007676560355,0.00345826479,0.8430488357559737,0.7719910240153188,0.8803902848301508,-0.1861709044450385,-0.2953518485211775,-0.13585987627399235,-2.7540693811052863,-4.369208416802636,-2.0098066692124648,-196.29860164684865,-311.4189890807296,-143.25065354329757,0.8287776032692294,0.7522695376373452,0.869246129516129,-0.20659631251539592,-0.32931077222760147,-0.1504221486228025,-3.056227181384756,-4.871570653662066,-2.225229742515598,-217.83515191623349,-347.2252782367831,-196.29860164684865,-0.3021578002794696,-0.5023622368594296,-0.2154230733031333,-21.536550269384858,-35.80628915605343,-15.354459964585407,0.8992822771700012,0.8673824102803408,0.9320100153150386,-0.11199789586307952,-0.1528940270725536,-0.07294984342199307,-0.3958393841733568,-0.5403804870956979,-0.25783003219102213,-38.731837981737456,-52.87480304263188,-25.22798749422917,0.8897861429244692,0.8551290727966461,0.9254706221621338,-0.12386555797923506,-0.16941410579055935,-0.08053132757876924,-0.43778381560606455,-0.5987681713984927,-0.2846256250600811,-42.83598978532921,-58.58788369848265,-27.84986546576136,-0.04194443143270776,-0.05838768430279484,-0.02679559286905897,-4.1041518035917575,-5.713080655850767,-2.621877971532189,0.8673824102803408,0.8362977701758394,0.9320100153150386,-0.1528940270725536,-0.1957463425852979,-0.07294984342199307,-0.24178224670874113,-0.30954767430406854,-0.1153607984388463,-117.37002267414616,-150.26586131265464,-56.000387591672954,0.8551290727966461,-0.16941410579055935,-0.2679066272664543,0.8214800723933708,-0.21731498256131013,-0.34365570541359997,0.9254706221621338,-0.08053132757876924,-0.12734994090509982,-130.05176080895842,-166.82315796776695,-61.820359662669816,-0.02612438055771318,-0.03410803110953142,-0.01198914246625353,-12.681738134812226,-16.557296655112342,-5.81997207099686,0.4765
17031151100,17031151100,Census Tract 1511; Cook County; Illinois,3405,2305,798,Chicago city,Illinois,41700,0.4561357065906628,0.17490043474935116,17031,3405,2305,798,0.010544,0.007676560355,0.00345826479,0.8646921782935039,0.8022296172965815,0.8972003252696019,-0.15648091321183247,-0.24652590535099067,-0.1145782851778476,-5.618027820023437,-8.85085194220098,-4.113626259506343,-164.99347489055614,-259.93691460208464,-120.81134389152254,0.8522120752689396,0.7847450061800942,0.8875204415394207,-0.17341683956358134,-0.2742992846398643,-0.12673461161692395,-6.226066867400358,-9.847980692911491,-4.550066581346521,-182.85071563584015,-289.22116572427296,-164.99347489055614,-0.6080390473769208,-0.9971287507105124,-0.4364403218401786,-17.857240745284017,-29.284251122188326,-12.817630597362076,0.9135686444909716,0.8858998104527589,0.9418045166886214,-0.09460849606674812,-0.1287958166385967,-0.06179146763491167,-0.754152736953636,-1.0266701370841798,-0.4925583470259724,-32.71812307824885,-44.54100377805552,-21.369125684423967,0.9053474940559614,0.8752317617923827,0.9361745827008274,-0.1045482608230293,-0.14255451373485925,-0.06817683205523345,-0.8333855871443431,-1.1363448439386452,-0.5434580046067734,-36.15555692600187,-49.29912555048352,-23.57735377903572,-0.07923285019070703,-0.10967470685446544,-0.050899657580801,-3.437433847753016,-4.7581217724280025,-2.208228094611757,0.8858998104527589,0.8587923561216472,0.9418045166886214,-0.1287958166385967,-0.16442582758427685,-0.06179146763491167,-0.7889896701983653,-1.007255381918477,-0.378528052717296,-98.87088598977007,-126.22247893715252,-47.43459307234286,0.8752317617923827,-0.14255451373485925,-0.8732740061935321,0.8458181247660581,-0.1822872680537397,-1.1166726936997518,0.9361745827008274,-0.06817683205523345,-0.4176441257355892,-109.43283285633235,-139.93392151625963,-52.336356608469835,-0.08428433599516683,-0.10941731178127467,-0.03911607301829323,-10.56194686656226,-13.711442579107102,-4.901763536126971,0.7097
17031140100,17031140100,Census Tract 1401; Cook County; Illinois,2575,1668,479,Chicago city,Illinois,30336,0.4917511874905646,0.2543554837620341,17031,2575,1668,479,0.010544,0.007676560355,0.00345826479,0.852211410715578,0.7847440786361926,0.8875199251409323,-0.173417754592523,-0.27430079082329734,-0.1267352672011354,-4.708430771390675,-7.447485911485182,-3.4409638927245876,-182.8516804423563,-289.2227538440847,-133.6296657368772,0.8386911868795988,0.7659507612093195,0.8769925884045482,-0.19233397899477211,-0.3055669510937654,-0.14026049161855594,-5.222021396891259,-8.296387175756607,-3.808184555837089,-202.79694745208775,-322.1897932332663,-182.8516804423563,-0.5135906255005844,-0.8489012642714249,-0.36722066311250146,-19.945267009731435,-32.96703938918155,-14.260996625728213,0.9053470550800627,0.8752311930389546,0.9361742816268452,-0.10454879638567642,-0.14255525620359402,-0.06817717558128285,-0.60307777885761,-0.822313697028075,-0.39327224262505633,-36.1557421377464,-49.299382315831835,-23.577472579439828,0.8963891736021921,0.863644608459988,0.9300201897426116,-0.11558687838836988,-0.15788368294587601,-0.075245474269495,-0.6667496929031412,-0.9107339741876072,-0.43404491548744,-39.97300317165115,-54.60035816472465,-26.021877427304556,-0.06367191404553119,-0.08842027715953227,-0.04077267286238367,-3.817261033904748,-5.300975848892822,-2.4444048478647287,0.8752311930389546,0.8458174341378991,0.9361742816268452,-0.14255525620359402,-0.1822882334167677,-0.06817717558128285,-0.5241859994931319,-0.6702870337726395,-0.25069241132472886,-109.4334028169378,-139.93466258301453,-52.336620318315006,0.863644608459988,-0.15788368294587601,-0.580549734556573,0.8317719987250005,-0.2022525422025163,-0.7436972427943347,0.9300201897426116,-0.075245474269495,-0.276683057417111,-121.20036212037014,-155.2603847169801,-57.762642467037786,-0.05636373506344105,-0.07341020902169515,-0.02599064609238216,-11.76695930343237,-15.325722133965584,-5.426022148722789,0.6666
17031110502,17031110502,Census Tract 1105.02; Cook County; Illinois,2310,1682,618,Chicago city,Illinois,42957,0.49635320582024933,0.20870604865787024,17031,2310,1682,618,0.010544,0.007676560355,0.00345826479,0.8506119188623608,0.7825126846758378,0.8862767259831268,-0.17562425099502046,-0.2779345556733794,-0.12831576265383993,-4.277616656755356,-6.76955191609646,-3.125340837285024,-185.1782102491496,-293.0541955020112,-135.29614014220883,0.8369598217300152,0.7635553507534271,0.8756413848697261,-0.19480048389058516,-0.30966274941726835,-0.1420200292940419,-4.744685257948783,-7.542344108966615,-3.459130726304433,-205.397630214233,-326.5084029855677,-185.1782102491496,-0.46706860119342686,-0.7727921928701553,-0.3337898890194091,-20.219419965083414,-33.45420748355651,-14.449778745428963,0.9042901227993316,0.8738620645750239,0.9354492363187172,-0.10583979055791044,-0.1443453612857304,-0.06900509527947252,-0.6156490394353604,-0.8396282962586432,-0.4013889332264709,-36.602202106739625,-49.91844805342706,-23.863789133559504,0.8952381188116776,0.8621586208866587,0.9292279134138366,-0.11702124718212556,-0.15987937228022242,-0.07616224778069564,-0.6806893517215008,-0.92998655279832,-0.4430206677494099,-40.46904588118316,-55.29052038039953,-26.33892198272354,-0.06504031228614038,-0.09035825653967688,-0.04163173452293906,-3.8668437744435424,-5.372072326972466,-2.4751328491640345,0.8738620645750239,0.8441552572382537,0.9354492363187172,-0.1443453612857304,-0.1846162082453996,-0.06900509527947252,-0.6847908925262494,-0.8758403934361624,-0.327368059246115,-110.80758778741898,-141.72174651070588,-52.97217787153964,0.8621586208866587,-0.15987937228022242,-0.7584860162121004,0.8299741427808217,-0.20485681234539188,-0.9718641327752277,0.9292279134138366,-0.07616224778069564,-0.3613224087700825,-122.73236508286412,-157.25956841023103,-58.46640918609749,-0.07369512368585107,-0.09602373933906529,-0.03395434952396747,-11.924777295445155,-15.537821899525126,-5.494231314557844,0.5733
17031081500,17031081500,Census Tract 815; Cook County; Illinois,4357,2414,1188,Chicago city,Illinois,30161,0.4992453744620473,0.3359186640357045,17031,4357,2414,1188,0.010544,0.007676560355,0.00345826479,0.8496082442263702,0.7811135983598967,0.8854963205592294,-0.17701306077905635,-0.2802235194723262,-0.12931016965542724,-8.132016830906492,-12.873526771050718,-5.940536090485616,-186.64257128543704,-295.4676789316208,-136.3446428846825,0.8358735633278702,0.7620537741752712,0.8747932776260846,-0.1963531853055525,-0.31224335327548886,-0.14312721139523074,-9.020506174399626,-14.34452459609344,-6.5752938619568715,-207.03479858617456,-329.2293916936755,-186.64257128543704,-0.8884893434931342,-1.4709978250427227,-0.6347577714712553,-20.39222730073753,-33.761712762054685,-14.568688810448826,0.9036265182520562,0.8730027229536461,0.9349938642001608,-0.10665189633253053,-0.14547179946550645,-0.0695257351827102,-0.8903568218666784,-1.2144351248992171,-0.5804183023826914,-36.88304978735204,-50.30800020295018,-24.043840198123092,0.8945154873292822,0.8612260508446592,0.9287303475566786,-0.11792362923269056,-0.16113533609351036,-0.07673880005194075,-0.9844560796110104,-1.3451982633981252,-0.6406347798549952,-40.78111348844285,-55.7248659237003,-26.538309024647685,-0.09409925774433205,-0.13076313849890786,-0.06021647747230374,-3.898063701090805,-5.416865720750118,-2.494468826524596,0.8730027229536461,0.8431123231296238,0.9349938642001608,-0.14547179946550645,-0.18608158434692407,-0.0695257351827102,-1.3266669816743315,-1.697018217673505,-0.6340575807987163,-111.67230485474172,-142.8466513193186,-53.37185023558219,0.8612260508446592,-0.16113533609351036,-1.46951457781991,0.8288462574446247,-0.20649636892015535,-1.883196024855456,0.9287303475566786,-0.07673880005194075,-0.6998389558407724,-123.69651328450423,-158.51818391039188,-58.90900301690004,-0.14284759614557865,-0.18617780718195087,-0.06578137504205606,-12.02420842976251,-15.671532591073309,-5.53715278131785,0.0832
17031080400,17031080400,Census Tract 804; Cook County; Illinois,4145,2239,605,Chicago city,Illinois,31620,0.4539122774050695,0.25192169735952186,17031,4145,2239,605,0.010544,0.007676560355,0.00345826479,0.865477370826434,0.8033340488733215,0.8978081500370255,-0.15543171168659442,-0.24481216923707283,-0.1138237049404821,-6.793124307457207,-10.69948647904596,-4.974651365579178,-163.88719680234516,-258.1299512435696,-120.01571448924436,0.8530633597407358,0.7859334844641849,0.8881818575870223,-0.17224586964316627,-0.2723723060123292,-0.12589554882010412,-7.527985063250225,-11.903998949592127,-5.502249853716792,-181.61604495175453,-287.18935945939995,-163.88719680234516,-0.7348607557930178,-1.2045124705461667,-0.5275984881376141,-17.728848149409355,-29.05940821583032,-12.728552186673442,0.9140843768681416,0.8865701350248673,0.942157125924654,-0.09399091080215662,-0.12794234826323264,-0.06139408436631816,-0.7277767791345616,-0.9906646221348387,-0.47537776362317546,-32.50454574071289,-44.24585181486551,-21.23170002783276,0.905909710387152,0.8759602670866747,0.9365601414607326,-0.1038627674855559,-0.14160429139767336,-0.06773708994312057,-0.8042151070516635,-1.0964497973847276,-0.5244920038121522,-35.918495178725486,-48.97051350534737,-23.425279312735697,-0.07643832791710192,-0.10578517524988872,-0.04911424018897675,-3.413949438012591,-4.724661690481855,-2.193579284902937,0.8865701350248673,0.8596089332484947,0.942157125924654,-0.12794234826323264,-0.16331969261994764,-0.06139408436631816,-0.5942050808338966,-0.7585087539220311,-0.285133713417192,-98.21571584031348,-125.37334775570764,-47.12953940780034,0.8759602670866747,-0.14160429139767336,-0.6576555031119544,0.8467028315426234,-0.18105191425671943,-0.8408628480438951,0.9365601414607326,-0.06773708994312057,-0.3145926548283593,-108.70338894412473,-138.9855947179992,-51.99878592204286,-0.06345042227805786,-0.08235409412186401,-0.02945894141116728,-10.487673103811217,-13.612246962291572,-4.869246514242526,0.7209
17031071300,17031071300,Census Tract 713; Cook County; Illinois,2999,1666,535,Chicago city,Illinois,26968,0.4770073286271222,0.25554430587863863,17031,2999,1666,535,0.010544,0.007676560355,0.00345826479,0.8573561140625628,0.791935914374981,0.8915146182413449,-0.16637647250396603,-0.26272843780450245,-0.12168659889465394,-5.261066304719373,-8.307855735983813,-3.847907432736949,-175.42735260818182,-277.02086482106745,-128.30634987452314,0.8442622565559023,0.7736758532991825,0.8813356052141212,-0.1844660734679967,-0.29253096853896166,-0.13464155321065138,-5.833085825661026,-9.250255150292162,-4.257561950622272,-194.50102786465575,-308.44465322748124,-175.42735260818182,-0.5720195209416534,-0.9423994143083494,-0.40965451788532325,-19.07367525647394,-31.423788406413784,-13.659703830787704,0.9087415605553314,0.8796320424535606,0.9385009544382112,-0.10042287423159192,-0.1368389869140017,-0.0655290176008422,-0.5785832908494772,-0.7883936002730423,-0.3775434126909433,-34.72888900657126,-47.32254503439629,-22.66166942922829,0.9000868766061031,0.8684226561547667,0.9325630213125664,-0.11100386639413362,-0.1515130252679453,-0.07231358862215789,-0.6395453506660246,-0.8729376194105191,-0.4166325092593418,-38.38807627046966,-52.397216051051565,-25.007953737055335,-0.06096205981654734,-0.08454401913747678,-0.03908909656839848,-3.6591872638984,-5.074671016655269,-2.34628430782704,0.8796320424535606,0.8511647564661834,0.9385009544382112,-0.1368389869140017,-0.17486067462631108,-0.0655290176008422,-0.5619922169498782,-0.7181457595294183,-0.2691250403599465,-105.04527419623892,-134.2328522484894,-50.30374586167224,0.8684226561547667,-0.1515130252679453,-0.6222579024253418,0.8375582023474181,-0.19394687700186988,-0.7965320252282093,0.9325630213125664,-0.07231358862215789,-0.29698900073638046,-116.3098883038022,-148.88449069686155,-55.51196275446363,-0.06026568547546362,-0.07838626569879104,-0.02786396037643396,-11.264614107563297,-14.651638448372156,-5.208216892791395,0.2032
17031070500,17031070500,Census Tract 705; Cook County; Illinois,2162,1234,404,Chicago city,Illinois,31553,0.44408682232873586,0.23021424237427507,17031,2162,1234,404,0.010544,0.007676560355,0.00345826479,0.8689557255438273,0.8082328264217536,0.9004990952009958,-0.1508066183396858,-0.2372672419496335,-0.1104952857024194,-3.4378069749186255,-5.4087744176908155,-2.518864676268923,-159.01049837736474,-250.1745799116936,-116.50622924463104,0.8568354257427111,0.7912070236491285,0.8911105981904487,-0.1670852650999961,-0.2638917124217334,-0.12219515964760123,-3.8088970901334447,-6.015709254505026,-2.785576500307153,-176.17470352143593,-278.24742157747573,-159.01049837736474,-0.3710901152148192,-0.6069348368142107,-0.26671182403823,-17.164205144071193,-28.072841665782175,-12.336347087799725,0.916366914695176,0.8895384142542807,0.9437169067827718,-0.09126593721756542,-0.12417854470997931,-0.05963980597645867,-0.3894772730720277,-0.5299317844334495,-0.25451279750607014,-31.562177720585712,-42.94422888439623,-20.62502410908186,0.9083983584062304,0.8791868391630041,0.9382658488682238,-0.1008386251979619,-0.13741466029224392,-0.06579601208574576,-0.43032870707074217,-0.5864168911470022,-0.2807843993874895,-34.872666699411845,-47.521628131847834,-22.754003191854903,-0.04085143399871449,-0.05648510671355278,-0.02627160188141936,-3.3104889788261342,-4.577399247451603,-2.1289790827730437,0.8895384142542807,0.8632267389836583,0.9437169067827718,-0.12417854470997931,-0.15844418950387834,-0.05963980597645867,-0.3851186936779378,-0.4913877789847342,-0.18496274233606497,-95.32640932622222,-121.63063836255796,-45.78285701387747,0.8791868391630041,-0.13741466029224392,-0.4261682610916739,0.8506234924763995,-0.1756082554088935,-0.544619218078981,0.9382658488682238,-0.06579601208574576,-0.2040551713893929,-105.48719333952324,-134.8067371482626,-50.50870578945368,-0.04104956741373611,-0.05323143909424677,-0.01909242905332789,-10.160784013301017,-13.176098785704646,-4.725848775576211,0.1545
17031010100,17031010100,Census Tract 101; Cook County; Illinois,3004,1873,1223,Chicago city,Illinois,32622,0.44511239719120527,0.30460418816115786,17031,3004,1873,1223,0.010544,0.007676560355,0.00345826479,0.8685920045836145,0.8077201018763465,0.9002178394468087,-0.15128851603852814,-0.238052634417522,-0.11084223860139042,-4.791939083783164,-7.54012103980425,-3.5108365736944345,-159.5186113110241,-251.00269772983523,-116.87205638130608,0.8564409214905688,0.7906549250257875,0.8908044472155545,-0.16762286213458572,-0.26477426289020417,-0.12258083480135865,-5.309316036874604,-8.386506603054597,-3.8826469357251585,-176.74154583470718,-279.17798279143136,-159.5186113110241,-0.51737695309144,-0.8463855632503474,-0.371810362030724,-17.22293452368309,-28.17528506159612,-12.377175833246472,0.916128398652499,0.8892281231734196,0.9435539772032766,-0.0915500507034438,-0.12457082040012964,-0.05982278084824693,-0.5929998854983237,-0.8068863060818641,-0.3874918901805403,-31.660431687043445,-43.07988820511821,-20.68830166473787,0.9081382756446384,0.8788494968078014,0.938087663086716,-0.101153895633519,-0.13785125170151102,-0.06599845552766961,-0.655207157915094,-0.8929080415213975,-0.4274937727533349,-34.981695564073355,-47.67261300167632,-22.82401349457207,-0.06220727241677026,-0.0860217354395334,-0.04000188257279458,-3.3212638770299128,-4.592724796558111,-2.1357118298342006,0.8892281231734196,0.8628484040791788,0.9435539772032766,-0.12457082040012964,-0.158952134896961,-0.05982278084824693,-1.169524840217442,-1.492311518624278,-0.5616421886616735,-95.62754212734605,-122.0205657092623,-45.92331877855057,0.8788494968078014,-0.13785125170151102,-1.2942072838738108,0.8502134091936029,-0.17617528633012783,-1.65400992731433,0.938087663086716,-0.06599845552766961,-0.6196220985594106,-105.8223453698946,-135.2420218572633,-50.66411271949392,-0.12468244365636871,-0.16169840869005214,-0.05797990989773716,-10.194803242548543,-13.221456148000994,-4.740793940943349,0.8248
17031030701,17031030701,Census Tract 307.01; Cook County; Illinois,1273,738,287,Chicago city,Illinois,14849,0.4580359263286016,0.2698844113540949,17031,1273,738,287,0.010544,0.007676560355,0.00345826479,0.8640216900864994,0.80128693517163,0.8966811832652813,-0.1573783522724845,-0.24799239336880877,-0.11522358075863848,-2.1124128219176512,-3.3286808759015565,-1.5465898954157942,-165.93973463610772,-261.483179568072,-121.4917435519084,0.8514852113022656,0.7837307158147417,0.8869555627992695,-0.17441851805105943,-0.2759484601294866,-0.12745219934576824,-2.341134651562562,-3.703921517469556,-1.7107286751449664,-183.90688543303708,-290.9600563605307,-165.93973463610772,-0.22872182964491072,-0.3752406415679994,-0.16413877972917224,-17.96715079692936,-29.476876792458715,-12.893855438269618,0.9131281123175844,0.8853273294939478,0.9415032691872504,-0.09513658216252774,-0.12952573210588564,-0.06213120307404429,-0.24280752934220545,-0.33057549771067857,-0.15857122014006467,-32.900749233361175,-44.79342787407569,-21.48661519513071,0.9048672810007689,0.8746096360715035,0.9358451966001188,-0.10513444457182272,-0.14336723351427286,-0.06855279445035617,-0.26832406793465857,-0.36590176950816294,-0.17496040189418532,-36.35827478789412,-49.58018557021178,-23.707371530377415,-0.02551653859245312,-0.03532627179748437,-0.01638918175412065,-3.457525554532943,-4.786757696136094,-2.2207563352467012,0.8853273294939478,0.8580950957565242,0.9415032691872504,-0.12952573210588564,-0.16537200241002178,-0.06213120307404429,-0.2853675727104446,-0.3643431012104607,-0.13688577800375215,-99.43121000363924,-126.94881575277375,-47.69539303266625,0.8746096360715035,-0.14336723351427286,-0.31586279242748627,0.8450627563077604,-0.1833440682786564,-0.4039386682853635,0.9358451966001188,-0.06855279445035617,-0.15103365359729357,-110.05672210016944,-140.74518058723467,-52.62496641020682,-0.03049521971704166,-0.0395955670749028,-0.01414787559354141,-10.625512096530198,-13.796364834460908,-4.929573377540563,0.8385
17031071800,17031071800,Census Tract 718; Cook County; Illinois,1980,1255,392,Chicago city,Illinois,31458,0.444668033946526,0.23921567484178807,17031,1980,1255,392,0.010544,0.007676560355,0.00345826479,0.8687495796748855,0.8079422163055862,0.9003396917478276,-0.15107969361462328,-0.2377122767177848,-0.1106918968091944,-3.1541088931557244,-4.9627477265104,-2.310928012713169,-159.2984289472588,-250.6438245712323,-116.7135359956146,0.8566118308216393,0.790894092169897,0.8909370840414993,-0.1673899005583738,-0.2643917939207258,-0.12241371238445456,-3.494619040745237,-5.5197392086982635,-2.5556457630957436,-176.49591114874934,-278.77470751001334,-159.2984289472588,-0.3405101475895127,-0.5569914821878639,-0.2447177503825748,-17.19748220149054,-28.130882938781003,-12.359482342554283,0.9162317357647128,0.8893625534580655,0.9436245682221102,-0.0914269403311728,-0.12440083755690892,-0.05974349723016135,-0.3968041035989309,-0.5399148506438075,-0.25929408529267456,-31.617856860472585,-43.021103636956774,-20.66088329025295,0.9082509557099174,0.8789956453221355,0.9381648636438836,-0.1010172835087948,-0.13766206388146404,-0.06591073568449933,-0.4384273659985905,-0.5974701948921973,-0.28606065450837925,-34.934451473991274,-47.607186843999784,-22.793677650070062,-0.04162326239965958,-0.05755534424838982,-0.02676656921570469,-3.3165946135186912,-4.586083207043013,-2.132794359817107,0.8893625534580655,0.8630123094641787,0.9436245682221102,-0.12440083755690892,-0.1587320239045875,-0.05974349723016135,-0.37434845078551954,-0.4776582570157485,-0.1797808284239947,-95.4970537718162,-121.85159617748684,-45.862456230610896,0.8789956453221355,-0.13766206388146404,-0.4142542876561303,0.8503910666672818,-0.17592956840320756,-0.529409308429919,0.9381648636438836,-0.06591073568449933,-0.19833935428560845,-105.67711419799244,-135.0533950076324,-50.59677405245114,-0.03990583687061078,-0.05175105141417047,-0.01855852586161374,-10.18006042617622,-13.201798830145528,-4.734317821840241,0.0724
17031140602,17031140602,Census Tract 1406.02; Cook County; Illinois,3191,1753,534,Chicago city,Illinois,33856,0.46655492847789753,0.2273915266057708,17031,3191,1753,534,0.010544,0.007676560355,0.00345826479,0.8610221639211981,0.7970743303690075,0.894357472622727,-0.16141028872692448,-0.25458813801850516,-0.11812114351487828,-5.430795079118384,-8.565848051309375,-3.974292655071818,-170.19100843366917,-268.4377327267119,-124.54693372208769,0.848234171140315,0.7791995719272274,0.8844275328329111,-0.17891972997935252,-0.2833682615182366,-0.13067488615703604,-6.019916058591217,-9.534181323689484,-4.396674674850564,-188.65296329022928,-298.78349494482865,-170.19100843366917,-0.5891209794728329,-0.9683332723801072,-0.422382019778746,-18.461954856560105,-30.345762218116807,-13.23666624189113,0.9111557425786168,0.8827653454116744,0.9401539102631296,-0.09750721338807514,-0.13280387047098416,-0.0636556303000652,-0.5911217022427375,-0.8051019739923458,-0.385901957740808,-33.72057628309969,-45.92709492255253,-22.013802495197265,0.902717534502513,0.8718259734264653,0.9343699275952048,-0.1077662300545644,-0.14701790320582325,-0.07023992368173478,-0.653315330637141,-0.8912722472880408,-0.425818170876216,-37.26841589487399,-50.842683815632675,-24.29082549208306,-0.06219362839440345,-0.08617027329569493,-0.03991621313540794,-3.5478396117742985,-4.915588893080145,-2.2770229968857927,0.8827653454116744,0.8549761127011659,0.9401539102631296,-0.13280387047098416,-0.16962332063366467,-0.0636556303000652,-0.5444006790436919,-0.6953340336175565,-0.2609424577567652,-101.94769270481122,-130.21236584598435,-48.86562879340173,0.8718259734264653,-0.14701790320582325,-0.6026680250581768,0.8416845962633634,-0.18809350252989493,-0.7710485405118807,0.9343699275952048,-0.07023992368173478,-0.28793334119481206,-112.85918072250502,-144.39111245540835,-53.920101347343085,-0.05826734601448491,-0.07571450689432413,-0.02699088343804684,-10.911488017693804,-14.178746609423994,-5.054472553941356,0.8939
