geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06085505301,06085505301,Census Tract 5053.01; Santa Clara County; California,3898,2023,647,Sunnyvale city,California,52748,0.44867939731802114,0.2020683341982276,06085,3898,2023,647,0.007389,0.009493868073,0.003212018401,0.8673281502614192,0.8059393521546223,0.8992403019295934,-0.1529661520827988,-0.2407881527643118,-0.11204980232113272,-4.405780367389742,-6.935257909702899,-3.227294486489612,-113.02668977398002,-177.91836607755,-82.79359893508496,0.8550702301323393,0.7887376970765632,0.8897404578363204,-0.16949458039865323,-0.2678486190104459,-0.12392326457966164,-4.881837481896898,-7.714662171994184,-3.5692777697146094,-125.23954545656488,-197.91334458681845,-113.02668977398002,-0.4760571145071566,-0.7794042622912851,-0.3419832832249976,-12.212855682584827,-19.99497850926847,-8.77330126282703,0.9152993114079844,0.8881497580806064,0.9429875190860654,-0.09253878762535322,-0.1259362409343159,-0.06045942259043957,-0.6013090119568852,-0.8183227655019616,-0.39286008163976355,-29.723628865886567,-40.45095232337922,-19.4196777874327,0.9072342746757668,0.8776772110697527,0.9374681875997372,-0.10225112511030993,-0.13937104369060094,-0.06670286333701321,-0.6644189381482144,-0.9056209480102884,-0.4334294178378206,-32.843249537726855,-44.76623569007853,-21.42508244378747,-0.06310992619132916,-0.08729818250832688,-0.04056933619805703,-3.1196206718402943,-4.315283366699302,-2.0054046563547714,0.8881497580806064,0.8615338273768337,0.9429875190860654,-0.1259362409343159,-0.16072052915758742,-0.06045942259043957,-0.7735674709048395,-0.9872310967878404,-0.3713739768526728,-119.56220570399374,-152.58595004448844,-57.399378184338914,0.8776772110697527,-0.13937104369060094,-0.8560911853906901,0.8487886582052331,-0.1781495786177255,-1.094289602037226,0.9374681875997372,-0.06670286333701321,-0.4097245154445799,-132.31703019948841,-169.13285966572275,-63.32681846129518,-0.08252371448585061,-0.10705850524938589,-0.03835053859190712,-12.754824495494685,-16.546909621234292,-5.927440276956279,0.3235
06085508306,06085508306,Census Tract 5083.06; Santa Clara County; California,1982,1547,748,Sunnyvale city,California,47454,0.4931329008512588,0.18363135560972144,06085,1982,1547,748,0.007389,0.009493868073,0.003212018401,0.8517308624131011,0.7840734556807489,0.8871464830352971,-0.17407979930048173,-0.27539070830012874,-0.12720956360959026,-2.5493983125959563,-4.0330963722739686,-1.862983804643322,-128.62756370312596,-203.4861943629651,-93.99514655112624,0.838170984636803,0.7652307730684006,0.8765866831800029,-0.1930739888750992,-0.3067953291923016,-0.14078849152977013,-2.8275681809278503,-4.493016982430599,-2.0618471768765003,-142.66237037981082,-226.69106874019167,-128.62756370312596,-0.27816986833189405,-0.4599206101566304,-0.1988633722331783,-14.034806676684866,-23.204874377226563,-10.033469840220905,0.9050295912519628,0.8748198997193647,0.935956534477775,-0.10493624702001296,-0.1430924243044678,-0.0684256834191115,-0.5214274208891722,-0.7110251783602289,-0.34000670541420985,-33.7057156360163,-45.961549990965025,-21.97845542431867,0.8960434246854619,0.8631981856121553,0.929782245181479,-0.11601734073438452,-0.1584825091943732,-0.07552064494930809,-0.5764892920747696,-0.7874983942346097,-0.3752615158067785,-37.264983327393,-50.90487357689784,-24.257370123256532,-0.05506187118559746,-0.07647321587438072,-0.03525481039256867,-3.5592676913766947,-4.943323585932819,-2.278914698937858,0.8748198997193647,0.8453180374072446,0.935956534477775,-0.1430924243044678,-0.18298670529638184,-0.0684256834191115,-1.0161584477470822,-1.2994642261191909,-0.4859190595670592,-135.8500598592356,-173.72516391967793,-64.9624411185908,0.8631981856121553,-0.1584825091943732,-1.125449801558703,0.8312318004167113,-0.2030338583036431,-1.4418273454850483,0.929782245181479,-0.07552064494930809,-0.5363033138725803,-150.46120341693887,-192.7576665086963,-71.69830399366047,-0.10929135381162049,-0.14236311936585744,-0.05038425430552112,-14.61114355770327,-19.032502589018375,-6.735862875069669,0.2935
06085508303,06085508303,Census Tract 5083.03; Santa Clara County; California,1532,1249,602,Sunnyvale city,California,56046,0.5021073782683393,0.1765854499435702,06085,1532,1249,602,0.007389,0.009493868073,0.003212018401,0.848616203570608,0.7797315667800989,0.884724731103241,-0.1783890005781587,-0.2824926456799735,-0.13029506788287937,-2.0193542103167266,-3.197802059479725,-1.4749333930906643,-131.81163252720145,-208.73381589293243,-96.27502565865956,0.8348000222596283,0.7605707657111441,0.8739548246343298,-0.19789167864803117,-0.3148020474662686,-0.14422390244073377,-2.2401235119284233,-3.5635428076116926,-1.6326070759861793,-146.22216135303023,-232.60723287282588,-131.81163252720145,-0.22076930161169672,-0.36574074813196766,-0.15767368289551476,-14.410528825828768,-23.873416979893452,-10.292015854798612,0.90297031437809006,0.8721531760122136,0.9345434597540168,-0.10745611907379034,-0.14658758060407037,-0.07004119451353508,-0.431093638674562,-0.5880816658166725,-0.28099203340126316,-34.515103176506166,-47.08420062583447,-22.49736056054949,0.893800966984465,0.8603042003614378,0.9282382335024374,-0.11881731720858704,-0.1623795392140037,-0.0773096430501364,-0.476672618130063,-0.6514360188086998,-0.3101516750686731,-38.164340923143556,-52.15660679012809,-24.83199960517799,-0.04557897945550099,-0.0633543529920273,-0.02915964166740992,-3.6492377466373886,-5.072406164293619,-2.334639044628496,0.8721531760122136,0.8420815350871074,0.9345434597540168,-0.14658758060407037,-0.18753346123016115,-0.07004119451353508,-0.8377932571399692,-1.0718115999957103,-0.4003070399528737,-139.16831513952977,-178.04179401922102,-66.49618603868335,0.8603042003614378,-0.1623795392140037,-0.9280491736774732,0.8277316446041675,-0.20812102149146852,-1.1894758597973158,0.9282382335024374,-0.0773096430501364,-0.4418484662370072,-154.1609923052281,-197.5873521258,-73.39675518887164,-0.09025591653750388,-0.11766425980160532,-0.04154142628413354,-14.992677165698318,-19.54555810657896,-6.9005691501882955,0.2239
06085508507,06085508507,Census Tract 5085.07; Santa Clara County; California,2666,1028,253,Sunnyvale city,California,32048,0.4541303095069755,0.1862847394637581,06085,2666,1028,253,0.007389,0.009493868073,0.003212018401,0.86540034239545,0.8032256797981185,0.8977485278141759,-0.15553455552371828,-0.24498011598849576,-0.11389767737607363,-3.0638867188188352,-4.825881433385962,-2.2436787750594007,-114.92448307647544,-181.01580770389953,-84.15899381318083,0.8529798441849089,0.7858168613214772,0.8881169765532693,-0.17236064464756576,-0.27256113888716954,-0.1259778006732202,-3.3953450936001017,-5.3692020444626305,-2.4816460178190147,-127.35728033008633,-201.3954255237296,-114.92448307647544,-0.3314583747812665,-0.5433206110766688,-0.237967242759614,-12.432797253610897,-20.37961781983004,-8.926003104261591,0.9140337906673378,0.8865043797788066,0.9421225428076452,-0.09405145653302172,-0.1280260118393458,-0.06143304566290549,-0.31055366927761513,-0.4227361191979921,-0.20284914714549004,-30.209500902491744,-41.12219058346227,-19.73240730987257,0.9058545633511006,0.8758888021864678,0.9365223260905744,-0.10392996895729004,-0.1416974363683099,-0.06778020356909938,-0.3431720719419473,-0.46787854663324513,-0.22380717639792236,-33.38249727061744,-45.5134772989538,-21.77112610874731,-0.03261840266433219,-0.04514242743525304,-0.02095802925243231,-3.172996368125699,-4.391286715491541,-2.0387187988747386,0.8865043797788066,0.8595288244032333,0.9421225428076452,-0.1280260118393458,-0.16342811504232585,-0.06143304566290549,-0.30751190277771656,-0.3925459357986198,-0.14755901940409102,-121.54620663150853,-155.1564963630908,-58.32372308462096,0.8758888021864678,-0.1416974363683099,-0.3403499620922507,0.8466160352400592,-0.1811729974101524,-0.4351682315578953,0.9365223260905744,-0.06778020356909938,-0.16280456659346662,-134.52567671630464,-172.00325358019575,-64.34963106461132,-0.03283805931453415,-0.04262229575927545,-0.01524554718937559,-12.979470084796109,-16.846757217104923,-6.025907979990354,0.1334
06085508305,06085508305,Census Tract 5083.05; Santa Clara County; California,3423,2106,472,Sunnyvale city,California,32541,0.4736929031761575,0.18616244579593572,06085,3423,2106,472,0.007389,0.009493868073,0.003212018401,0.8585169144945545,0.7935616942535803,0.8924150992588277,-0.16479941526689973,-0.2601414700851891,-0.12055477415221257,-4.168196956210579,-6.5796403587787395,-3.049137291319221,-121.77028794071222,-192.21853224594625,-89.07792262106986,0.8455197211290977,0.7754231553316986,0.882314874244596,-0.18270452481535387,-0.28961844010479076,-0.1333822303020353,-4.621062781005004,-7.325188008417105,-3.373576328879052,-135.00037338606498,-213.99906539342987,-121.77028794071222,-0.4528658247944248,-0.7455476496383655,-0.3244390375598307,-13.230085445352756,-21.780533147483656,-9.478207349104023,0.9095063972141024,0.8806243976071171,0.939024786979962,-0.09949748903700652,-0.13555790949837085,-0.06493461500216938,-0.6730518344381785,-0.9169829363889648,-0.43925090139201217,-31.958776564016073,-43.54144997098599,-20.857117824881872,0.9009202194125528,0.8695003971605119,0.9331356073446492,-0.1099761981721894,-0.15008573114590262,-0.07165560088915864,-0.743935175055506,-1.015256542134183,-0.4847150826919921,-35.3245572201095,-48.20781301681781,-23.01591085906895,-0.07088334061732748,-0.09827360574521816,-0.04546418129997992,-3.3657806560934227,-4.6663630458318215,-2.158793034187081,0.8806243976071171,0.852371483135035,0.939024786979962,-0.13555790949837085,-0.17319739079255111,-0.06493461500216938,-0.6074493250617854,-0.7761158203805281,-0.29097887539117534,-128.69689090292064,-164.43131787723053,-61.64806682016427,0.8695003971605119,-0.15008573114590262,-0.6725500298975828,0.8388644746872823,-0.19208767348597863,-0.8607651744079801,0.9331356073446492,-0.07165560088915864,-0.3210963237636768,-142.48941311389467,-182.36550305253817,-68.02888215332136,-0.06510070483579744,-0.084649354027452,-0.03011744837250146,-13.792522210974033,-17.934185175307626,-6.3808153331570905,0.5361
06085508900,06085508900,Census Tract 5089; Santa Clara County; California,3237,2252,688,Sunnyvale city,California,49152,0.4736353994693066,0.1975247395857841,06085,3237,2252,688,0.007389,0.009493868073,0.003212018401,0.858537067694558,0.7935899301974091,0.8924307302009081,-0.16477207289990928,-0.26009663422927437,-0.12053514761294176,-3.941050240630099,-6.22104149614619,-2.88298292388983,-121.75008466574296,-192.1854030320108,-89.06342057120266,0.845541554062771,0.7754535049921532,0.8823318736961562,-0.18267398591478615,-0.28956796708284793,-0.13336039398749472,-4.3692316511891365,-6.925942523305204,-3.189739641948938,-134.97780819243548,-213.96177087751636,-121.75008466574296,-0.4281814105590369,-0.7049010271590133,-0.30675671805910776,-13.227723526692522,-21.776367845505508,-9.476574546157176,0.9095196724461836,0.8806416243739947,0.939033877805557,-0.09948144091316535,-0.13553569615886749,-0.06492430532635911,-0.7195955646724754,-0.9803927739230208,-0.46962771873267833,-31.953621877108148,-43.53431500546274,-20.853806338040776,0.9009346843213654,0.8695191072540165,0.9331455445422774,-0.10995837700849112,-0.1500609838903351,-0.07164418867853652,-0.7953801198251708,-1.085460940720878,-0.5182357627151145,-35.31883302953689,-48.199864152792095,-23.012245236017517,-0.07578455515269533,-0.10506816679785702,-0.04860804398243618,-3.3652111524287447,-4.665549147329353,-2.15843889797674,0.8806416243739947,0.8523924343608389,0.939033877805557,-0.13553569615886749,-0.17316855439929346,-0.06492430532635911,-0.8852895167379765,-1.131099113983003,-0.4240713591757417,-128.67580185145007,-164.40394098590158,-61.63827894996245,0.8695191072540165,-0.1500609838903351,-0.9801655185640809,0.8388871558621844,-0.19205544275168737,-1.2544641368960532,0.9331455445422774,-0.07164418867853652,-0.4679641671516684,-142.46591839594197,-182.3349036186124,-68.01804755111459,-0.09487600182610424,-0.12336502291305028,-0.0438928079759267,-13.790116544491896,-17.9309626327108,-6.379768601152138,0.5181
06085505202,06085505202,Census Tract 5052.02; Santa Clara County; California,6236,3319,932,Sunnyvale city,California,225667,0.3913010171617077,0.23604574582185703,06085,6236,3319,932,0.007389,0.009493868073,0.003212018401,0.8878833695052023,0.8350666972261714,0.9150944625988228,-0.1262740516891062,-0.19750913708052908,-0.09278335829948074,-5.818431004016505,-9.100787306605753,-4.275253398185247,-93.30389679308058,-145.93950138880294,-68.55762344748632,0.8773876431894598,0.8201499837442745,0.907010928982674,-0.1397470750383747,-0.21928917858980695,-0.10252254746436708,-6.439238333191522,-10.104363790382122,-4.724013847643804,-103.25911374585506,-162.03277406000836,-93.30389679308058,-0.6208073291750171,-1.0035764837763708,-0.44876044945855753,-9.955216952774489,-16.093272671205433,-7.196286873934534,0.9287274303473247,0.905655998433135,0.9521409073145224,-0.07674218217719789,-0.1041720054083321,-0.05026471640679977,-0.8181245429684127,-1.110545359760665,-0.5358565129513427,-24.649730128605388,-33.46023982406342,-16.14511940196875,0.9218857460523352,0.8967256545351037,0.94748282618874,-0.0847331182656449,-0.11516827353226292,-0.05542810102691874,-0.903313428008914,-1.227773155192342,-0.590901750950323,-27.216433504336067,-36.992261379702974,-17.803608043095,-0.08518888504050126,-0.11722779543167694,-0.05504523799898031,-2.56670337573068,-3.532021555639558,-1.6584886411262525,0.905655998433135,0.8829250995872029,0.9521409073145224,-0.1041720054083321,-0.13259890387931383,-0.05026471640679977,-0.921743597461782,-1.1732728980508995,-0.44475653842499735,-98.89952762465474,-125.88765000546132,-47.72065862929156,0.8967256545351037,-0.11516827353226292,-1.0190417122429691,0.8719995269200989,-0.14678961298522564,-1.2988363371970044,0.94748282618874,-0.05542810102691874,-0.4904436373358015,-109.3392395110482,-139.36012201684596,-52.62270786864822,-0.097298114781187,-0.1255634391461049,-0.04568709891080413,-10.439711886393455,-13.472472011384648,-4.902049239356667,0.5268
06085509110,06085509110,Census Tract 5091.10; Santa Clara County; California,2183,1409,266,Sunnyvale city,California,39181,0.5351325636649018,0.2046602914176292,06085,2183,1409,266,0.007389,0.009493868073,0.003212018401,0.8372523242198516,0.7639598599895686,0.8758697113874345,-0.19438306836806457,-0.3089692958654325,-0.14172232125247833,-3.135435242410666,-4.983732519567752,-2.2860075438765497,-143.6296492171629,-228.29741271496803,-104.71862317345624,0.8225115363984302,0.7436654319531207,0.8643377057226506,-0.21578841845641075,-0.34469071309884164,-0.1569551963071259,-3.4807075421361566,-5.559925659447665,-2.53171666705565,-159.4460623974419,-254.69196790873409,-143.6296492171629,-0.34527229972549067,-0.5761931398799129,-0.24570912317910043,-15.816413180279003,-26.394555193766053,-11.255571377879086,0.8954326449465831,0.8624097044245859,0.9293618307262752,-0.11677858255844,-0.15954168287938814,-0.07600717711692836,-0.5285087930327534,-0.7220432069793579,-0.3439882601742648,-37.509495602040694,-51.24508211351014,-24.413645150764,0.8855971614093232,0.8497379181013637,0.9225784693210042,-0.12918157778263223,-0.17683344322727026,-0.0839186402604607,-0.5846414493154107,-0.8003011134434769,-0.3797934373352303,-41.49336049080275,-56.79922735581809,-26.95482167034992,-0.05613265628265729,-0.07825790646411901,-0.03580517716096554,-3.9838648887620502,-5.55414524230795,-2.541176519585915,0.8624097044245859,0.8302778661577952,0.9293618307262752,-0.15954168287938814,-0.20441606450092809,-0.07600717711692836,-0.40290160538074943,-0.5162259734673961,-0.19194616183170377,-151.46676894013137,-194.06991483736695,-72.16021121492624,0.8497379181013637,-0.17683344322727026,-0.4465696793178144,0.8149778522325271,-0.22702720970959953,-0.5733274565384885,0.9225784693210042,-0.0839186402604607,-0.2119255248665638,-167.8833380894039,-215.53663779642423,-79.67124994983602,-0.04366807393706495,-0.05710148307109242,-0.01997936303486003,-16.416569149272537,-21.4667229590573,-7.511038734909787,0.1892
06085510001,06085510001,Census Tract 5100.01; Santa Clara County; California,3663,3093,1494,Sunnyvale city,California,113217,0.6134300193941667,0.17313917744928703,06085,3663,3093,1494,0.007389,0.009493868073,0.003212018401,0.8109147282259825,0.7278306384732743,0.8552283968531635,-0.233175283654885,-0.373946007683379,-0.16927829300281372,-6.311100542101737,-10.12118786697962,-4.581670535532907,-172.29321709259452,-276.30870507724876,-125.07973069977906,0.7940954492326414,0.7050718354954214,0.8419577986318099,-0.25929446008830603,-0.41829520008744386,-0.18770798444412576,-7.0180397423653025,-11.321538984113149,-5.0804868501221545,-191.59267655924933,-309.0783233446122,-172.29321709259452,-0.706939200263565,-1.2003511171335255,-0.4988163145892477,-19.299459466654792,-32.76961826736352,-13.617699005985468,0.8778124993593727,0.8397422226950637,0.917191523200016,-0.13919544404961168,-0.19084163327003603,-0.09028482569384312,-1.382875127337069,-1.895968289130592,-0.8969592408748576,-44.70983276227187,-61.29868377402496,-28.999652145970177,0.8664468688643204,0.8252026031809704,0.909297580501398,-0.154138858289986,-0.2118236129469599,-0.09974998443148551,-1.5313345543794,-2.1044194925131414,-0.990993443531071,-49.50968491365665,-68.03813425519371,-32.03987854933951,-0.14845942704233117,-0.2084512033825494,-0.09403420265621344,-4.799852151384777,-6.739450481168749,-3.040226403369332,0.8397422226950637,0.8029501531277027,0.917191523200016,-0.19084163327003603,-0.24540732211674185,-0.09028482569384312,-2.7068669819177447,-3.4808179220448956,-1.280585422851934,-181.18252891015695,-232.9864740324562,-85.71522241311473,0.8252026031809704,-0.2118236129469599,-3.0044720014805897,0.7855203559003558,-0.27304148452500593,-3.872776429809496,0.909297580501398,-0.09974998443148551,-1.4148377095596332,-201.1025436064652,-259.2219832536477,-94.70131924763274,-0.297605019562845,-0.3919585077646008,-0.13425228670769918,-19.920014696308236,-26.23550922119149,-8.986096834518017,0.0522
06085509102,06085509102,Census Tract 5091.02; Santa Clara County; California,3501,1750,495,Sunnyvale city,California,101502,0.5107840309904713,0.2465097032785039,06085,3501,1750,495,0.007389,0.009493868073,0.003212018401,0.845615736597616,0.7755566281319094,0.8823896325045342,-0.18257023458853547,-0.2893964975951653,-0.13328620732050758,-4.722889133274784,-7.486365873278097,-3.447966102405198,-134.90114633746884,-213.83507207306764,-98.48517858912304,0.8315538183058147,0.7560923869238677,0.8714178194007215,-0.2025679853618772,-0.32258969577575153,-0.14755514259245367,-5.240208728280026,-8.345037032566685,-3.817087605103356,-149.67748438389103,-238.36152620870277,-134.90114633746884,-0.5173195950052412,-0.8586711592885878,-0.369121502698158,-14.7763380464222,-24.526454135635188,-10.54331627244096,0.9009838312008668,0.8695826786022515,0.9331793073855243,-0.10989783098233924,-0.1499769080122186,-0.07160541611417226,-0.6177392468542078,-0.8430250294555784,-0.4024963497974707,-35.29938553452616,-48.17285882603306,-22.999791416998324,0.8916382628094535,0.8575154793347878,0.92674789883202,-0.12153105324250071,-0.1661597068495413,-0.07904210115857796,-0.6831299637886903,-0.9339890628346116,-0.4442981959063477,-39.03599793078231,-53.37080359054924,-25.388468337505586,-0.0653907169344825,-0.09096403337903324,-0.04180184610887705,-3.736612396256143,-5.197944764516186,-2.38867692050726,0.8695826786022515,0.8389642207024574,0.9331793073855243,-0.1499769080122186,-0.19194594396732295,-0.07160541611417226,-0.7048111844389077,-0.902043187240741,-0.3365071250806087,-142.386097866446,-182.2309469173214,-67.98123739002196,0.8575154793347878,-0.1661597068495413,-0.7808616762595602,0.8243616576455743,-0.21305981510112823,-1.001267079232803,0.92674789883202,-0.07904210115857796,-0.3714555639030685,-157.74983358778994,-202.27617762278845,-75.04152806122595,-0.07605049182065249,-0.09922389199206194,-0.03494843882245974,-15.363735721343936,-20.04523070546706,-7.060290671203987,0.2446
06085508505,06085508505,Census Tract 5085.05; Santa Clara County; California,3452,2181,892,Sunnyvale city,California,54311,0.4999821979682626,0.1902320094195412,06085,3452,2181,892,0.007389,0.009493868073,0.003212018401,0.849352732346542,0.7807575600588443,0.8852976103873735,-0.17736714313882124,-0.2808073224736136,-0.12956364985830804,-4.524073212893293,-7.162504075474997,-3.3047577319880874,-131.056582065275,-207.48853057575312,-95.7345808803038,0.83559704805558,0.7616716971483021,0.8745773408630066,-0.19674908178168277,-0.31290161331187544,-0.14340945423217807,-5.018444988163315,-7.9811276316685165,-3.6579202826740382,-145.37789652848537,-231.2030020761447,-131.056582065275,-0.4943717752700225,-0.8186235561935193,-0.3531625506859508,-14.321314463210385,-23.71447150039164,-10.230664851852572,0.9034575328530314,0.8727839278409754,0.9348778867322494,-0.10685888781301851,-0.14575895373522954,-0.06965841656109438,-0.7485905491594319,-1.0211015429290895,-0.48798591651347184,-34.32327139658101,-46.8180441508065,-22.37441157787583,0.8943314793303772,0.860988625859761,0.9286036277533058,-0.11815364114068894,-0.16145552910344876,-0.07688573478808486,-0.8277149511556039,-1.1310625224535849,-0.53861625930685475,-37.95116694890435,-51.85981304234686,-24.69583949137344,-0.07912440199617199,-0.10996097952449511,-0.05063034279338291,-3.6278955523233374,-5.041768891540355,-2.3214279134976117,0.8727839278409754,0.8428468259770936,0.9348778867322494,-0.14575895373522954,-0.1864552006121898,-0.06965841656109438,-1.2343641192809354,-1.5790015199140957,-0.5899044127685567,-138.38162772207795,-177.01810761368785,-66.13278170051083,0.860988625859761,-0.16145552910344876,-1.3672910437243826,0.8285591567403899,-0.20691442712922323,-1.7522611000201738,0.9286036277533058,-0.07688573478808486,-0.6511091763141797,-153.28374929645543,-196.4418273565217,-72.9943022773744,-0.13292692444344725,-0.17325958010607811,-0.0612047635456231,-14.902121574377492,-19.42371974283387,-6.861520576863577,0.375
06085508102,06085508102,Census Tract 5081.02; Santa Clara County; California,2443,1484,481,Sunnyvale city,California,86386,0.487405370713579,0.2035439610922587,06085,2443,1484,481,0.007389,0.009493868073,0.003212018401,0.8537246174449533,0.7868570885910102,0.8886955143559729,-0.17133789932498728,-0.27087880950612675,-0.1252447928970229,-3.092876448208425,-4.889721967765802,-2.260834711631438,-126.6015738112331,-200.15235234407703,-92.54337747161024,0.8403294521267198,0.7682197139552165,0.8782704824308717,-0.19000946291860088,-0.30171093221684125,-0.13860139900433188,-3.429922948238039,-5.4462826969210365,-2.501939176084669,-140.39799215055422,-222.934207815024,-126.6015738112331,-0.33704650002961456,-0.5565607291552341,-0.24110446445323144,-13.796418339321104,-22.78185547094696,-9.8691962526906,0.9063462803587866,0.8765260692076847,0.936859478430712,-0.1033310575337051,-0.14086737991024803,-0.06739593612806435,-0.4925414671584869,-0.6714634266966036,-0.3212518487020097,-33.190125819305045,-45.24686163723744,-21.64769869959634,0.8974775060178806,0.8650502199958446,0.9307689789459516,-0.11423405410684116,-0.15600224921600922,-0.07438045596711781,-0.5445120755770131,-0.7436058290975468,-0.35454450756987055,-36.692188381200346,-50.10820950792094,-23.891139324115265,-0.05197060841852624,-0.07214240240094316,-0.03329265886786087,-3.502062561895299,-4.861347870683502,-2.2434406245189265,0.8765260692076847,0.8473900795987485,0.936859478430712,-0.14086737991024803,-0.18009406066390884,-0.06739593612806435,-0.6432780102360484,-0.8224086305361984,-0.3077669487292213,-133.73763206570652,-170.9789252674009,-63.984812625617735,0.8650502199958446,-0.15600224921600922,-0.7123921558842163,0.8334733403377194,-0.19979842378018337,-0.9123896006265176,0.9307689789459516,-0.07438045596711781,-0.3396621115936344,-148.1064773148059,-189.68598765624063,-70.6158236161402,-0.06911414564816798,-0.08998097009031913,-0.03189516286441313,-14.368845249099373,-18.707062388839734,-6.631010990522481,0.1409
06085507805,06085507805,Census Tract 5078.05; Santa Clara County; California,3270,2135,592,Sunnyvale city,California,97339,0.505279766711101,0.2091404683455203,06085,3270,2135,592,0.007389,0.009493868073,0.003212018401,0.8475179295344012,0.7782025109375303,0.8838702483199128,-0.1799160408905656,-0.2850125589999212,-0.13138778220087183,-4.347136777479072,-6.8864820009328636,-3.1745955351709307,-132.9399626140389,-210.59577984504173,-97.08243226822418,0.8336116666543113,0.7589302970675498,0.8730263803658618,-0.1995993338402831,-0.3176440627866955,-0.14544075928258549,-4.822725092228936,-7.67492537437402,-3.5141439890086086,-147.4839477745852,-234.7071979930893,-132.9399626140389,-0.47558831474986363,-0.7884433734411553,-0.33954845383767784,-14.543985160546288,-24.11141814804757,-10.38374476567822,0.9022435019549976,0.8712124616450297,0.934044462430088,-0.10834824283376022,-0.14782563843473115,-0.07061284577215585,-0.7430153336053458,-1.013737862140769,-0.48423883752984315,-34.80165496980542,-47.48186707919293,-22.680975996713965,0.8930096237544093,0.8592835281081354,0.9276930543308032,-0.11980876062206317,-0.16376023429854036,-0.07794274769185994,-0.8216076598402168,-1.1230118914370286,-0.5345048074959606,-38.482794371907104,-52.60008859189829,-25.03535398107544,-0.078592326234871,-0.10927402929625953,-0.05026596996611748,-3.681139402101686,-5.118221512705364,-2.354377984361475,0.8712124616450297,0.8409404305607233,0.934044462430088,-0.14782563843473115,-0.18914487121664345,-0.07061284577215585,-0.8308347685909507,-1.063064140777109,-0.3968703128758065,-140.34371091063358,-179.57164540153872,-67.03890420199434,0.8592835281081354,-0.16376023429854036,-0.9203930915400758,0.8264979033441653,-0.20992442443448767,-1.179852916201838,0.9276930543308032,-0.07794274769185994,-0.4380670729895169,-155.47180600339118,-199.29947908814833,-73.99781638336435,-0.08955832294912502,-0.11678877542472876,-0.04119676011371043,-15.128095092757604,-19.72783368660959,-6.958912181370005,0.3416
