geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
19153011001,19153011001,Census Tract 110.01; Polk County; Iowa,2816,1472,508,Des Moines city,Iowa,0,NA,NA,19153,2816,1472,508,0.010992,0.008238848681,0.00325897486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549
19153005102,19153005102,Census Tract 51.02; Polk County; Iowa,1421,218,118,Des Moines city,Iowa,69018,0.4911000898527871,0.24426167321989797,19153,1421,218,118,0.010992,0.008238848681,0.00325897486,0.852437950979302,0.7850602916195067,0.8876959548195453,-0.17310591210911605,-0.2737875175638963,-0.12651183614245975,-2.703850644168736,-4.276460270541596,-1.976068324189521,-190.2780185903403,-300.9472393062348,-139.06181028779176,0.838936430993819,0.7662902722769247,0.8771839261705635,-0.19198542709056304,-0.3049885091567709,-0.1400117696702477,-2.998741720517425,-4.763808277257391,-2.1869323179180302,-211.0303814579469,-335.24336926512257,-190.2780185903403,-0.29489107634868894,-0.4873480067157949,-0.21086399372850928,-20.75236286760654,-34.29612995888775,-14.839126933744495,0.9054966905161776,0.8754250716851667,0.9362769070486066,-0.10436626712567104,-0.142302216767713,-0.068060092555594,-0.07414769489322419,-0.10109953763907788,-0.04835373647253397,-34.01270407946064,-46.375934696824714,-22.1806130607954,0.8965521453176589,0.8638550540126578,0.9301323362340642,-0.11538409140238942,-0.1576016084584339,-0.07511583141901848,-0.08197537998110378,-0.11196909020982868,-0.0533665321478023,-37.60338531243293,-51.36196798615994,-24.480060618257937,-0.00782768508787959,-0.01086955257075079,-0.00501279567526832,-3.590681232972291,-4.986033289335229,-2.2994475574625355,0.8754250716851667,0.8460528645347377,0.9362769070486066,-0.142302216767713,-0.18195923909544476,-0.068060092555594,-0.1383439588485657,-0.1768978871680377,-0.06616694284608644,-117.24064309200485,-149.91346370172687,-56.07368037803936,0.8638550540126578,-0.1576016084584339,-0.1532177848686071,0.8320266752566686,-0.20188454257372693,-0.1962689512811449,0.9301323362340642,-0.07511583141901848,-0.07302642029583825,-129.84558039712465,-166.32961972978384,-61.88679686087987,-0.01487382602004139,-0.01937106411310721,-0.0068594774497518,-12.604937305119824,-16.41615602805696,-5.813116482840515,0.1481
19153010602,19153010602,Census Tract 106.02; Polk County; Iowa,4152,3060,1332,Des Moines city,Iowa,370930,0.7238450041933059,0.21535453906397084,19153,4152,3060,1332,0.010992,0.008238848681,0.00325897486,0.7751753838984906,0.6797660290677325,0.826944046864699,-0.29003064438247206,-0.47109440195393915,-0.20927165966238057,-13.236645932352456,-21.500175654385007,-9.5509040726529,-318.8016843052133,-517.8269666277699,-230.0314083008887,0.755683553264822,0.6540265863684364,0.8113789522150223,-0.3233052323021244,-0.5289898313654554,-0.2324697322626524,-14.755257663106478,-24.142452651884444,-10.609635897273025,-355.3771113464951,-581.4656226369085,-318.8016843052133,-1.5186117307540226,-2.6422769974994367,-1.058731824620125,-36.575427041281856,-63.63865600913865,-25.499321402218808,0.8535522357179818,0.8087854148418571,0.9002993286233625,-0.17157446041814992,-0.23642190085182407,-0.11074169246475912,-1.711019970549696,-2.357708675562292,-1.1043674385912945,-55.91568531208157,-77.04930312295072,-36.09043916965014,0.8401428092979427,0.7918020866615195,0.890893148384161,-0.19027383074984647,-0.2629418598987365,-0.12246906580629709,-1.8974987506447123,-2.6221779878179703,-1.221318236166648,-62.009763092964455,-85.69209110516243,-39.91236065904078,-0.1864787800950165,-0.26446931225567827,-0.11695079757535363,-6.094077780882892,-8.642787982211708,-3.8219214893906424,0.8087854148418571,0.7659343033593317,0.9002993286233625,-0.23642190085182407,-0.3055950041851806,-0.11074169246475912,-2.5945285623020946,-3.353644328205484,-1.2152955504641243,-194.7844265992563,-251.77509971512643,-91.23840468949884,0.7918020866615195,-0.2629418598987365,-2.885562476547714,0.7457798969272295,-0.34087819223903865,-3.7408472008876767,0.890893148384161,-0.12246906580629709,-1.343993462906975,-216.63381956063915,-280.8443844510268,-100.90041012815126,-0.2910339142456193,-0.38720287268219256,-0.12869791244285045,-21.849392961382833,-29.069284735900343,-9.662005438652436,0.4343
19153005200,19153005200,Census Tract 52; Polk County; Iowa,2096,993,388,Des Moines city,Iowa,160030,0.5660804974840664,0.25521182991792923,19153,2096,993,388,0.010992,0.008238848681,0.00325897486,0.8267413786771939,0.7494698496979236,0.8676521219892033,-0.20956810169587023,-0.33427648944524374,-0.15253564724462648,-4.828288114770747,-7.701473592474521,-3.51430416513911,-230.35725738410056,-367.43671719821185,-167.66718345129345,0.8111602160674672,0.7281646356978088,0.855421569043885,-0.23280207805066497,-0.3733158010917245,-0.1690142453594104,-5.363581086291377,-8.600909350618094,-3.893958410140379,-255.8960441932909,-410.3487285600236,-230.35725738410056,-0.5352929715206294,-0.8994357581435732,-0.37965424500126943,-25.53878680919033,-42.9120113618117,-18.11327504777049,0.8884262071351193,0.8533779077021295,0.924532200137046,-0.12558588655851255,-0.17181378961716542,-0.08162809240366885,-0.4064162783355493,-0.5560172632169255,-0.26416173370622054,-40.928124706500434,-55.99368209636712,-26.60239010133137,0.877977724006484,0.8399540629976843,0.917306024473158,-0.13898106142908798,-0.190541297498024,-0.090148732615526,-0.4497652347170188,-0.6166225132494761,-0.2917359060820773,-45.293578521351336,-62.0969298337841,-29.379245325486128,-0.04334895638146952,-0.06060525003255068,-0.02757417237585674,-4.365453814850908,-6.103247737416988,-2.7768552241547573,0.8533779077021295,0.8193668525166031,0.924532200137046,-0.17181378961716542,-0.2204545460053702,-0.08162809240366885,-0.549232551818418,-0.7047211584837977,-0.2609383425558151,-141.5547813964995,-181.6291645576798,-67.25215014325131,0.8399540629976843,-0.190541297498024,-0.6090982760162379,0.8032046788078406,-0.24501266785977083,-0.7832254506248084,0.917306024473158,-0.090148732615526,-0.28817604551966025,-156.98409175676235,-201.8622295424764,-74.2721766803248,-0.05986572419781988,-0.07850429214101073,-0.02723770296384514,-15.429310360262855,-20.23306498479658,-7.020026537073491,0.9497
19153001900,19153001900,Census Tract 19; Polk County; Iowa,3100,2030,1208,Des Moines city,Iowa,111500,0.7241681908019255,0.1815442875903603,19153,3100,2030,1208,0.010992,0.008238848681,0.00325897486,0.7750731208106371,0.6796301077935375,0.8268626464334311,-0.290200850926317,-0.4713886105584165,-0.20939070632030032,-9.888652035484435,-16.062661182500158,-7.1350301960054985,-318.98877533820763,-518.1503607258115,-230.16226438727412,0.755573893144045,0.6538827357524796,0.8112910975421603,-0.32349729003852284,-0.5293262007433386,-0.23260319634905527,-11.023234857520674,-18.036896155569412,-7.926000436233329,-355.58822121034433,-581.8353598570778,-318.98877533820763,-1.1345828220362364,-1.9742349730692543,-0.7909702402278302,-36.599445872136656,-63.68499913126628,-25.515169039607425,0.8534822187981365,0.8086964996912117,0.9002503443359482,-0.17167057259633145,-0.23655784386581935,-0.11080212997600146,-1.1357242629952955,-1.5650002141718564,-0.7330357527332696,-55.94700802932491,-77.09360660945106,-36.11013560262412,0.8400670009703416,0.7917063343211962,0.8908398287708729,-0.19038124202584267,-0.2630946054731183,-0.122536249170336,-1.2595087936029274,-1.7405599712281772,-0.8106653876341864,-62.04476815777968,-85.74187050385109,-39.934255548482085,-0.12378453060763173,-0.17555975705632076,-0.07762963490091679,-6.097760128454765,-8.648263894400037,-3.82411994585797,0.8086964996912117,0.7658285012740234,0.9002503443359482,-0.23655784386581935,-0.30577537704121965,-0.11080212997600146,-2.354348850136244,-3.0432383706765425,-1.102761434744962,-194.89642799141097,-251.92370618183296,-91.288198240477,0.7917063343211962,-0.2630946054731183,-2.6184567450827423,0.7456665778406915,-0.3410819657437373,-3.3946282259254574,0.8908398287708729,-0.122536249170336,-1.2195455987408657,-216.7596643280416,-281.01227035806767,-100.955761485171,-0.26410789494649833,-0.351389855248915,-0.11678416399590352,-21.863236336630656,-29.088564176234684,-9.667563244694,0.7276
19153003902,19153003902,Census Tract 39.02; Polk County; Iowa,3785,2482,696,Des Moines city,Iowa,42118,0.6730414983073518,0.2673053181306593,19153,3785,2482,696,0.010992,0.008238848681,0.00325897486,0.791419611920859,0.7014737916707627,0.8398399853323864,-0.26355221040440785,-0.4255700097051534,-0.19070301184126948,-10.965015919256476,-17.70572109418019,-7.934145410812701,-289.6965896765251,-467.7865546679046,-209.6207506159234,0.7731210337968083,0.677037297949212,0.8253082807272936,-0.29345853532012434,-0.47702350081607336,-0.2116684436011733,-12.209260193603884,-19.846429184872505,-8.806406328862607,-322.5696220238807,-524.3442320970279,-289.6965896765251,-1.244244274347409,-2.140708090692314,-0.8722609180499061,-32.87303234735558,-56.55767742912323,-23.04520259048629,0.8646303113577903,0.8228847365855348,0.9080326762891262,-0.15656366294819,-0.21523702596475963,-0.1012819539564571,-1.2664083370964838,-1.7410040043827115,-0.8192469981385442,-51.02370415376647,-70.14520565603189,-33.00753417157712,0.8521450040976966,0.8069988344998537,0.899314560453308,-0.17350919760289082,-0.23915916262724335,-0.11195797774689704,-1.403476964383085,-1.934504799778359,-0.905602958906578,-56.546211296659344,-77.94136985408376,-36.48682348535769,-0.13706862728660107,-0.19350079539564757,-0.08635596076803376,-5.522507142892872,-7.796164198051876,-3.4792893137805705,0.8228847365855348,0.7827489823220292,0.9080326762891262,-0.21523702596475963,-0.277548770531128,-0.1012819539564571,-1.2342204800805974,-1.5915308961144743,-0.5807748981632285,-177.33052874721227,-228.66823220035553,-83.44466927632593,0.8069988344998537,-0.23915916262724335,-1.3713957214861277,0.7638089849315814,-0.30922785634627675,-1.7731863354053377,0.899314560453308,-0.11195797774689704,-0.6419937667520652,-197.0396151560528,-254.76815163869793,-92.240483728745,-0.13717524140553028,-0.1816554392908631,-0.06121886858883674,-19.709086408840555,-26.099919438342404,-8.795814452419071,0.8075
19153005101,19153005101,Census Tract 51.01; Polk County; Iowa,5740,2035,791,Des Moines city,Iowa,139015,0.4950159874188425,0.2579533864032029,19153,5740,2035,791,0.010992,0.008238848681,0.00325897486,0.851076376992806,0.7831604108667276,0.8866377854500741,-0.1749826772696956,-0.276877618077368,-0.12785628631017693,-11.040371038268356,-17.469338585182904,-8.066974756957208,-192.34095885484945,-304.3438777906429,-140.53962991214647,0.8374625395221359,0.7642506171689265,0.8760337922812473,-0.19408326081141436,-0.30847130186741417,-0.14150847696860738,-12.245504784296244,-19.46271299772678,-8.928347166535472,-213.33632028390667,-339.07165501266167,-192.34095885484945,-1.2051337460278866,-1.9933744125438757,-0.861372409578264,-20.995361429057255,-34.727777222018744,-15.00648797174676,0.9045971106522074,0.8742596742913875,0.9356598564029426,-0.10546450814883532,-0.14382491770597633,-0.068764458747228,-0.6994420776824152,-0.9538488447772786,-0.4560468421186016,-34.37061806793195,-46.87217910453458,-22.410164231872315,0.8955724308581684,0.8625901437802456,0.929458057266248,-0.1166042695639542,-0.15929912625428877,-0.07589577838642043,-0.7733211295628954,-1.0564740100342804,-0.5033418526639027,-38.00103830775899,-51.915184768269306,-24.734243374147557,-0.07387905188048027,-0.10262516525700184,-0.04729501054530111,-3.63042023982704,-5.043005663734734,-2.324079142275239,0.8742596742913875,0.8446379026091395,0.9356598564029426,-0.14382491770597633,-0.18393929151289232,-0.068764458747228,-0.937296821227622,-1.1987193595086685,-0.4481331164671792,-118.49517335368166,-151.54479892650676,-56.65399702492784,0.8625901437802456,-0.15929912625428877,-1.038141144413658,0.8304961487585787,-0.20409950304380675,-1.3301020328631712,0.929458057266248,-0.07589577838642043,-0.4946074224190708,-131.24413962245995,-168.1544921445223,-62.52938336524283,-0.1008443231860362,-0.1313826733545027,-0.04647430595189161,-12.74896626877828,-16.60969321801551,-5.8753863403149955,0.3538
19153000703,19153000703,Census Tract 7.03; Polk County; Iowa,1796,1266,632,Des Moines city,Iowa,80028,0.7298921740863339,0.1707535317911641,19153,1796,1266,632,0.010992,0.008238848681,0.00325897486,0.7732641650087795,0.6772272937542019,0.8254222839785001,-0.29321911612009877,-0.47660912255398225,-0.2115010939370848,-5.788623885808257,-9.409041905303615,-4.175376764103359,-322.30645243921253,-523.8887475113372,-232.4820024556436,0.7536343288082856,0.6513402223742568,0.8097366718451925,-0.32690346202950965,-0.535295941581518,-0.23496938544384283,-6.453607846912552,-10.567615489795829,-4.638679138698501,-359.332285462837,-588.3972989864046,-322.30645243921253,-0.6649839611042951,-1.1585735844922098,-0.4633023745951421,-37.02583302362445,-64.50855147506736,-25.7963460242284,0.8522430949010719,0.8071233352079135,0.8993832212709059,-0.17337412996708376,-0.23896801935778733,-0.11187308852272558,-0.7153177645663668,-0.9859491115676742,-0.46157294408574434,-56.502193093709856,-77.87907674310223,-36.45915830061172,0.8387254866153456,0.7900123744971648,0.8898960095207762,-0.19228521841570995,-0.2658029573732821,-0.12372680549328076,-0.7933423090422723,-1.0966663672341632,-0.5104797465411612,-62.665269276640785,-86.62451557931779,-40.32225486107119,-0.07802454447590557,-0.11071725566648905,-0.0489068024554169,-6.163076182930929,-8.745438836215564,-3.8630965604594705,0.8071233352079135,0.7639570520561769,0.8993832212709059,-0.23896801935778733,-0.30897410699792305,-0.11187308852272558,-1.2442950938870398,-1.6088134575866904,-0.5825178430189876,-196.8821351087088,-254.5590913902991,-92.17054478148538,0.7900123744971648,-0.2658029573732821,-1.384023337888803,0.7436624252782983,-0.344696149769532,-1.7948164327286755,0.8898960095207762,-0.12372680549328076,-0.644239582649361,-218.9910344760764,-283.9899418874487,-101.93664282426596,-0.1397282440017631,-0.18600297514198535,-0.06172173963037342,-22.108899367367577,-29.430850497149585,-9.766098042780603,0.3912
19153003100,19153003100,Census Tract 31; Polk County; Iowa,1266,979,329,Des Moines city,Iowa,21573,0.7640053844402724,0.15488257318813567,19153,1266,979,329,0.010992,0.008238848681,0.00325897486,0.7625705565124555,0.6630824004157533,0.8168900444007149,-0.3113540661383592,-0.5081081919426591,-0.22415496045568511,-4.332763331060941,-7.070768561225475,-3.1193117378663757,-342.24038949928445,-558.5125245833708,-246.39113253288903,0.7421779306698528,0.6363913252608261,0.8005343349925834,-0.347385793454475,-0.5713601997798261,-0.2491656588461812,-4.834176236330912,-7.950975406030488,-3.467357415299125,-381.846464165159,-628.0391315979848,-342.24038949928445,-0.5014129052699712,-0.8802068448050129,-0.3480456774327494,-39.6060746658745,-69.52660701461397,-27.49175967083329,0.8448955110805485,0.7978110135471814,0.8942327237193417,-0.18357830866101563,-0.2534296757246526,-0.11827712571370153,-0.5857132738194513,-0.8085766021833385,-0.3773674734505185,-59.82770927675703,-82.5920941964595,-38.54621792140128,0.8307747778793925,0.7799917875160227,0.8842918335643454,-0.20369566653499777,-0.28206478068778107,-0.13084839421084074,-0.6498984361456024,-0.8999379465406813,-0.417476563033205,-66.38390563285009,-91.9242029152892,-42.64316272044995,-0.06418516232615112,-0.09136134435734278,-0.0401090895826865,-6.556196356093066,-9.3321087188297,-4.096944799048671,0.7978110135471814,0.752898241956169,0.8942327237193417,-0.2534296757246526,-0.32820073719632414,-0.11827712571370153,-0.6869417186086325,-0.8896147533377905,-0.32059975524782547,-208.79687495703115,-270.39962107531625,-97.44673411788008,0.7799917875160227,-0.28206478068778107,-0.7645594962412801,0.7318294991032841,-0.36643849588641497,-0.9932613037869652,0.8842918335643454,-0.13084839421084074,-0.35467519949807963,-232.38890463260793,-301.9031318501414,-107.80401200549534,-0.07761777763264754,-0.1036465504491747,-0.03407544425025416,-23.59202967557676,-31.503510774825138,-10.357277887615249,0.0667
19153004800,19153004800,Census Tract 48; Polk County; Iowa,1546,1063,369,Des Moines city,Iowa,65440,0.5679070166737971,0.23565797853989368,19153,1546,1063,369,0.010992,0.008238848681,0.00325897486,0.8261251722347326,0.7486233027233213,0.8671695438226568,-0.21047031806926128,-0.33578529597225654,-0.15317703109336614,-3.576655132191977,-5.70621175076361,-2.603034097253222,-231.34897362173203,-369.0951973327044,-168.37219257782806,0.8104951884237239,0.7272599564518711,0.8548982303599849,-0.23381361701212677,-0.375024145257169,-0.1697298748400905,-3.9733425640930218,-6.373022315614874,-2.884327032438557,-257.00792781972973,-412.2265404666801,-231.34897362173203,-0.3966874319010447,-0.6668105648512643,-0.28129293518533505,-25.658954197997716,-43.1313431339757,-18.19488584639942,0.8880144109833298,0.8528478249281334,0.924247945318846,-0.12610785098933766,-0.1725421238944552,-0.08196074988840914,-0.4368742019323189,-0.5977360020390059,-0.28393582886683677,-41.098231602287754,-56.231044406303475,-26.71080233930732,0.8775300859117933,0.8393801619402088,0.9169957928628544,-0.13956206864515075,-0.19135529446934027,-0.09051754411872186,-0.4834835173309614,-0.662910285925696,-0.3135790479141823,-45.482927312414056,-62.3622094003477,-29.499440067185535,-0.04660931539864255,-0.06517428388669011,-0.02964321904734551,-4.384695710126298,-6.131164994044224,-2.7886377278782235,0.8528478249281334,0.8187273938854722,0.924247945318846,-0.1725421238944552,-0.22140776950708105,-0.08196074988840914,-0.5245513780001004,-0.673109545503863,-0.2491717577452876,-142.1548449864771,-182.41451097665663,-67.52622161118906,0.8393801619402088,-0.19135529446934027,-0.5817459593977624,0.8025151760195761,-0.246082354429652,-0.7481236187665316,0.9169957928628544,-0.09051754411872186,-0.2751855687698897,-157.65473154410904,-202.74352812101125,-74.57603489698909,-0.05719458139766198,-0.07501407326266851,-0.02601381102460209,-15.499886557631973,-20.329017144354612,-7.049813285800027,0.9329
19153002800,19153002800,Census Tract 28; Polk County; Iowa,2337,1408,478,Des Moines city,Iowa,63619,0.6598949238558874,0.1870503919152879,19153,2337,1408,478,0.010992,0.008238848681,0.00325897486,0.795678336139435,0.7072031987617959,0.8432097344978386,-0.2567892759930059,-0.41402075351305856,-0.1859445628856924,-6.5964809856482365,-10.635490978552516,-4.776600458554783,-282.26277217151204,-455.0916122615539,-204.39026352395305,0.7776985461938952,0.6831225756381717,0.8289515974608761,-0.2858452737169972,-0.4638661283676682,-0.206343051950264,-7.342880288205434,-11.915934120811684,-5.300603046786175,-314.2011248697233,-509.8816483017409,-282.26277217151204,-0.7463993025571973,-1.280443142259168,-0.5240025882313919,-31.93835269821127,-54.790036040186905,-22.422019179777145,0.8675203604926524,0.8265731201970542,0.9100446537439156,-0.15271069768565934,-0.2098143232163187,-0.09884717841702478,-0.7007338970517586,-0.9627616833188952,-0.4535737809757699,-49.7680324610624,-68.37796046298972,-32.214046944301835,0.8552786755452744,0.8109786217749351,0.9015067294063696,-0.16920955542643454,-0.23307812703048372,-0.1092540603202008,-0.7764411595867897,-1.069510825022792,-0.5013271801985328,-55.14496872065268,-75.9595756408233,-35.605623593645795,-0.07570726253503113,-0.10674914170389682,-0.04775339922276295,-5.37693625959028,-7.581615177833581,-3.3915766493439596,0.8265731201970542,0.7871599642482072,0.9100446537439156,-0.2098143232163187,-0.2703898132764792,-0.09884717841702478,-0.8262844039209527,-1.0648409615920658,-0.3892769599593613,-172.86284600856752,-222.7700756468757,-81.43869455216762,0.8109786217749351,-0.23307812703048372,-0.9179012104995145,0.7685449921852788,-0.3011599973563065,-1.1860191672607272,0.9015067294063696,-0.1092540603202008,-0.4302610266247048,-192.02954194550512,-248.1211646988969,-90.01276707629808,-0.09161680657856164,-0.12117820566866144,-0.0409840666653436,-19.16669593693758,-25.351089052021223,-8.57407252413046,0.5147
19153000701,19153000701,Census Tract 7.01; Polk County; Iowa,2770,1644,710,Des Moines city,Iowa,104966,0.7078493097506192,0.21653621305250517,19153,2770,1644,710,0.010992,0.008238848681,0.00325897486,0.7802536561925291,0.6865273502711481,0.8309828829685315,-0.2816344941974205,-0.4566062074657973,-0.2033942220659063,-8.575162017803986,-13.9026727479254,-6.192914730387184,-309.57263602180456,-501.90154324640434,-223.57092889484417,0.7611309702451488,0.6611859676261935,0.8157391121042676,-0.3138343321884736,-0.5124337916459799,-0.22588212966816792,-9.555577532981497,-15.602502098630133,-6.87762294299563,-344.9666979415702,-563.2672237772612,-309.57263602180456,-0.9804155151775084,-1.6998293507047322,-0.684708212608446,-35.39406191976565,-61.36568053085675,-24.718708036405996,0.8570248176580877,0.8131983903777247,0.9027270746607065,-0.16682735364957965,-0.22971222254326812,-0.107754523011126,-0.8938200330730846,-1.23074173305052,-0.577322298859242,-54.368615150430934,-74.86263583032361,-35.11692815445511,0.8439034030936822,0.7965557214044096,0.893536123878399,-0.1849697445632761,-0.25540495552137554,-0.1191489334079678,-0.9910225127130046,-1.3683970931449274,-0.6383707543729947,-60.281174739233855,-83.2358329163581,-38.83033785723812,-0.09720247963992,-0.13765536009440726,-0.06104845551375271,-5.912559588802921,-8.373197086034505,-3.7134097027830113,0.8131983903777247,0.7711891434697811,0.9027270746607065,-0.22971222254326812,-0.2966987521384692,-0.107754523011126,-1.3437206116142295,-1.7355638471243646,-0.6303189789452196,-189.25642417101827,-244.4456122710373,-88.77732097819994,0.7965557214044096,-0.25540495552137554,-1.4940123744518854,0.7514100472490525,-0.33083128667369704,-1.9352249259900365,0.893536123878399,-0.1191489334079678,-0.6969715233240624,-210.42427809181484,-272.56689098451216,-98.1650032850792,-0.15029176283765566,-0.19966107886567164,-0.06665254437884283,-21.16785392079657,-28.12127871347488,-9.38768230687927,0.9453
19153000704,19153000704,Census Tract 7.04; Polk County; Iowa,2012,1327,626,Des Moines city,Iowa,77301,0.7353680201425254,0.17045614938704465,19153,2012,1327,626,0.010992,0.008238848681,0.00325897486,0.771537579764367,0.674936593850006,0.8240467101972817,-0.2961131463037835,-0.4816206575728122,-0.2135234418454192,-6.548809916792431,-10.651476227297188,-4.722263941602875,-325.48757041711883,-529.3974268040351,-234.7049672764848,0.7517835054253833,0.64891718117892,0.808252418671722,-0.3301701790253669,-0.5410286998153606,-0.2372372502681711,-7.302011982987827,-11.965338786361333,-5.246716252154847,-362.9230607846832,-594.6987468370444,-325.48757041711883,-0.7532020661953966,-1.3138625590641446,-0.5244523105519727,-37.43549036756444,-65.30132003300918,-26.066218218288903,0.8510593713369619,0.8056212323560593,0.8985544700775344,-0.17500615548015364,-0.24127810916238537,-0.1128985868978116,-0.7568420572200805,-1.0434457005218851,-0.48824796208193777,-57.03406610550719,-78.63192920285493,-36.79336564294934,0.8374441325442492,0.7883952408651265,0.8889940411370667,-0.1941095066985398,-0.26839933597604443,-0.12486693242729868,-0.8394575492080794,-1.160735775489048,-0.5400069829415497,-63.25980024175429,-87.47066883866223,-40.69381936258852,-0.08261549198799889,-0.11729007496716282,-0.05175902085961192,-6.225734136247091,-8.838739635807295,-3.900453719639181,0.8056212323560593,0.7621710113126436,0.8985544700775344,-0.24127810916238537,-0.3120415040159518,-0.1128985868978116,-1.2443964984731095,-1.6093600713457046,-0.5822766379673742,-198.78538314266928,-257.08627337790807,-93.0154373749799,0.7883952408651265,-0.26839933597604443,-1.384274748507381,0.7417501952383823,-0.34816277288423486,-1.7956562117462636,0.8889940411370667,-0.12486693242729868,-0.6440036107172579,-221.13015151875095,-286.8460402150581,-102.8759761529166,-0.13987825003427146,-0.18629614040055897,-0.0617269727498837,-22.344768376081703,-29.759766837149993,-9.860538777936693,0.4977
19153001200,19153001200,Census Tract 12; Polk County; Iowa,1936,1304,530,Des Moines city,Iowa,65494,0.6773600986474649,0.19668379303641428,19153,1936,1304,530,0.010992,0.008238848681,0.00325897486,0.7900256167096764,0.699601849669584,0.8387359764816893,-0.2657817402995507,-0.4293844426973591,-0.19227030679520551,-5.655971513825473,-9.137520785434464,-4.091610570999054,-292.1472889372661,-471.97937941293713,-211.34352122928996,0.7716232249966861,0.675050159068185,0.8241149623254593,-0.2959692860518742,-0.481371401171676,-0.2134229394139797,-6.298377943458343,-10.243829879090669,-4.541749423274468,-325.32943922822017,-529.1234441679063,-292.1472889372661,-0.64240642963287,-1.106309093656204,-0.4501388522754146,-33.18215029095403,-57.14406475496922,-23.250973774556535,0.8636830434712092,0.821676711312836,0.9073727203401292,-0.1578321556261223,-0.2170236617784231,-0.10208294517070073,-0.6707398195798228,-0.9222861537203751,-0.433822220537678,-51.43710272851402,-70.72746577610239,-33.26857519460721,0.8511181121539488,0.8056957555994086,0.8985956049788271,-0.17492506118718532,-0.2411632965051876,-0.11284764187508156,-0.7433795953380704,-1.0248724370865323,-0.47956898675705106,-57.00763767929988,-78.59451204651323,-36.776762788117416,-0.07263977575824765,-0.10258628336615729,-0.04574676621937307,-5.570534950785863,-7.8670462704108335,-3.5081875935102045,0.821676711312836,0.7813053915744669,0.9073727203401292,-0.2170236617784231,-0.2799092528784747,-0.10208294517070073,-0.9476533080821444,-1.2222488888050838,-0.4457543472312781,-178.80251095889517,-230.61299788775165,-84.10459381722228,0.8056957555994086,-0.2411632965051876,-1.0530611908782097,0.7622596013319197,-0.31188901819363,-1.361891405866376,0.8985956049788271,-0.11284764187508156,-0.49275936207073234,-198.69079073173765,-256.9606426162974,-92.97346454164762,-0.1054078827960654,-0.13964251706129227,-0.04700501483945424,-19.888279772842527,-26.34764472854571,-8.86887072442533,0.9814
