geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48085030403,48085030403,Census Tract 304.03; Collin County; Texas,4265,3228,1090,Frisco city,Texas,112875,0.5990135351460704,0.21825597359664956,48085,4265,3228,1090,0.006619,0.006897320142,0.003436016044,0.8157011099261449,0.7343521188251194,0.8589920877453157,-0.2259392415078875,-0.36174455600385175,-0.16415507694000095,-6.378272695641117,-10.212061477048197,-4.63410356744392,-149.54918395407074,-239.43872161894947,-108.65424542658664,0.7992527856087079,0.7120242540826806,0.846034512871522,-0.25116861399288554,-0.4044465399403088,-0.1819848774323691,-7.090498763920649,-11.417539978143816,-5.13743945938649,-166.24850560189094,-267.70316478649045,-149.54918395407074,-0.7122260682795316,-1.2054785010956213,-0.5033358919425703,-16.699321647820202,-28.264443167540943,-11.801544945898485,0.8810305533221608,0.8438706410955227,0.919420342525929,-0.13503441649013545,-0.18501574921695152,-0.08764180402262371,-1.4977288007707712,-2.052094742962462,-0.9720755452427956,-46.39804215522835,-63.57170827021258,-30.113864474683876,0.8699415350272761,0.8296663296625368,0.9117284759439352,-0.14950253521191634,-0.2053038242575731,-0.09681777676700844,-1.6582013578108132,-2.2771191114926683,-1.0738504779715683,-51.36931096068194,-70.54272340435774,-33.26674343158514,-0.16047255704004204,-0.22502436853020624,-0.10177493272877292,-4.971268805453595,-6.9710151341451745,-3.152878956901268,0.8438706410955227,0.8079134024851644,0.919420342525929,-0.18501574921695152,-0.23775641909636824,-0.08764180402262371,-1.3909630104908175,-1.7874715307722595,-0.6588980023814405,-127.61128536613003,-163.98821383231743,-60.44935801664592,0.8296663296625368,-0.2053038242575731,-1.543490360486712,0.7908630658128468,-0.2644413972881675,-1.9880913037247891,0.9117284759439352,-0.09681777676700844,-0.7278836899606342,-141.6046202281387,-182.3936975894302,-66.7783201798747,-0.15252734999589457,-0.20061977295252945,-0.06898568757919377,-13.993334862008677,-18.40548375711279,-6.328962163228787,0.3131
48121020132,48121020132,Census Tract 201.32; Denton County; Texas,3208,2948,308,Frisco city,Texas,61834,0.46882239421558775,0.1813212628513252,48121,3208,2948,308,0.006679,0.006897320142,0.003436016044,0.8602255492452858,0.7959568163518741,0.8937399960170549,-0.16248581651329064,-0.256349565022034,-0.118893642957115,-3.481458801323196,-5.492605253261185,-2.547442777324312,-108.52427684922682,-171.21587447821648,-79.4090641310571,0.8473709494887385,0.7779979576264683,0.8837558731009836,-0.18012070227726157,-0.285350417950736,-0.13153420581085476,-3.8593079549955345,-6.113984256309434,-2.818282409639122,-120.302617050983,-190.58554414929657,-108.52427684922682,-0.3778491536723383,-0.6213790030482498,-0.27083963231481034,-11.778340201756182,-19.369669671080104,-8.442631930012793,0.9106314837755322,0.8820846834255692,0.939795083254359,-0.09813905824334196,-0.13367800029868734,-0.06406174901145584,-0.9940873523108272,-1.354074634073061,-0.648905497964867,-33.720737866717336,-45.93197537561265,-22.011719741006345,0.902146206932418,0.871086552117879,0.9339776536920334,-0.1084677764154393,-0.14799154867985598,-0.07068942821809368,-1.098710815020299,-1.4990619374678762,-0.7160397480017437,-37.26970200204542,-50.85013356403922,-24.28900094985562,-0.10462346270947198,-0.14498730339481525,-0.06713425003687679,-3.548964135328086,-4.918158188426569,-2.2772812088492804,0.8820846834255692,0.8541478585594261,0.939795083254359,-0.13367800029868734,-0.1707574865159326,-0.06406174901145584,-0.2839821489127448,-0.3627528677522397,-0.13609115267084657,-92.20199640024182,-117.77690511436352,-44.18543917884629,0.871086552117879,-0.14799154867985598,-0.31438948758304597,0.8407877238685929,-0.1893608477046347,-0.4022733758056464,0.9339776536920334,-0.07068942821809368,-0.15017082605913715,-102.0745089555344,-130.60823889793713,-48.75676170751207,-0.03040733867030115,-0.03952050805340673,-0.0140796733882906,-9.872512555292582,-12.831333783573616,-4.571322528665782,0.1305
48121021538,48121021538,Census Tract 215.38; Denton County; Texas,4917,3345,533,Frisco city,Texas,101562,0.4906322473985059,0.218286335724985,48121,4917,3345,533,0.006679,0.006897320142,0.003436016044,0.8526007673605174,0.7852875833040035,0.8878224614864471,-0.17288189066003468,-0.2734188356737028,-0.1263513183995575,-5.677552452331233,-8.979250371835738,-4.149458540139199,-115.46781477183715,-182.61644034646608,-84.39004555906445,0.8391126940142505,0.766534318909689,0.8773214365932804,-0.19173504004101885,-0.304573031279787,-0.13983308544595888,-6.296702000577805,-10.00237418768732,-4.592208438719231,-128.0598332433965,-203.42432759176975,-115.46781477183715,-0.6191495482465719,-1.023123815851582,-0.4427498985800318,-12.592018471559324,-20.80788724530368,-9.004472210291475,0.9056042254659316,0.875564408585028,0.9363506548997856,-0.10423513040202732,-0.14212043134104593,-0.06797597114622261,-1.1980237264707745,-1.6334574351865745,-0.7812800343700971,-35.815358040979795,-48.832808226803415,-23.356652746490195,0.8966692659981665,0.8640063001119566,0.930212926798472,-0.11523840274240509,-0.1573989678899582,-0.075022686947294,-1.3244895473677163,-1.8090608926845448,-0.8622712768698123,-39.59610007078374,-54.08253789789372,-25.777915601489156,-0.12646582089694203,-0.17560345749797035,-0.08099124249971523,-3.780742029803947,-5.249729671090295,-2.4212628549989605,0.875564408585028,0.8462220721487903,0.9363506548997856,-0.14212043134104593,-0.18172289864848987,-0.06797597114622261,-0.5224733105905467,-0.6680627378560849,-0.24989813463306812,-98.0250113678324,-125.34010091108534,-46.8852034958852,0.8640063001119566,-0.1573989678899582,-0.5786413611401048,0.8322097197547286,-0.2016201881116254,-0.7412105787364441,0.930212926798472,-0.075022686947294,-0.27580377605728723,-108.56310715574196,-139.06389844961427,-51.74554897885314,-0.05616805054955809,-0.0731478408803592,-0.02590564142421911,-10.538095787909583,-13.72379753852893,-4.860345482967938,0.33
48085030539,48085030539,Census Tract 305.39; Collin County; Texas,3760,2648,890,Frisco city,Texas,80574,0.528490904668034,0.19479716790722493,48085,3760,2648,890,0.006619,0.006897320142,0.003436016044,0.839525411076738,0.7671058536537014,0.8776433863826204,-0.19114917405233092,-0.30360105484403616,-0.1394149554543975,-4.757213600276942,-7.555853036367658,-3.4696813389739902,-126.52163830523784,-200.95353820126752,-92.2787590152657,0.8249682427821775,0.7470347878342048,0.8662632549404489,-0.21216787282324204,-0.3386257457958406,-0.1543834905807529,-5.280315204816066,-8.427527930949234,-3.8422098588190527,-140.43391502170388,-224.13638114226683,-126.52163830523784,-0.5231016045391241,-0.8716748945815755,-0.3725285198450625,-13.912276716466067,-23.18284294099935,-9.90767340013464,0.8969434658166779,0.8643604197391247,0.9304015894199168,-0.11489746913924818,-0.15692479336549572,-0.0748046987145371,-1.0454027214554915,-1.4277912932034438,-0.6806158238268999,-39.478954737745156,-53.9196107705228,-25.70301449497356,0.8872409485213774,0.8518524148583194,0.9237139193192264,-0.1270895484102037,-0.17391226761541853,-0.08258626300337257,-1.1563332140550382,-1.582353025020199,-0.7514169349886309,-43.66817273621745,-59.75653417749996,-28.376772469359175,-0.11093049259954646,-0.15456173181675514,-0.07080111116173105,-4.189217998472299,-5.836923406977157,-2.6737579743856132,0.8643604197391247,0.8326383226223258,0.9304015894199168,-0.15692479336549572,-0.20100165081350369,-0.0748046987145371,-0.9633008788725292,-1.2338717339107943,-0.45919724009241625,-108.23605380590216,-138.63727347312297,-51.59519551600183,0.8518524148583194,-0.17391226761541853,-1.067580441864601,0.8175268690656006,-0.22320138681552895,-1.3701473646945224,0.9237139193192264,-0.08258626300337257,-0.5069652667864473,-119.95285863647204,-153.94914210050814,-56.96238952656711,-0.10427956299207208,-0.13627563078372806,-0.04776802669403102,-11.716804830569895,-15.311868627385175,-5.367194010565283,0.1132
48121020111,48121020111,Census Tract 201.11; Denton County; Texas,2662,2265,404,Frisco city,Texas,70489,0.5396160840849482,0.17525579108732794,48121,2662,2265,404,0.006679,0.006897320142,0.003436016044,0.8357213342052875,0.7618434223903886,0.8746744008522414,-0.1965711045906588,-0.3126056754055346,-0.1432825735218126,-3.4949355609274093,-5.5579719806613515,-2.54749222936592,-131.28984075610103,-208.78933060335655,-95.69843085521865,0.820857249049276,0.7413995097453904,0.8630402643702749,-0.2182386171995297,-0.34880046028546413,-0.1586944911888427,-3.880173058021804,-6.201497086044489,-2.8215083887030468,-145.76157242756588,-232.96382742466147,-131.28984075610103,-0.3852374970943946,-0.6435251053831372,-0.27401615933712664,-14.47173167146486,-24.17449682130493,-10.293619809809416,0.894414188807048,0.8610953436004927,0.9286605879318682,-0.11805024172724746,-0.1613115869593559,-0.07681968309541917,-0.9187350181576196,-1.2554197399828897,-0.5978550480785885,-40.56225245729005,-55.4269200875448,-26.395366361085586,0.884489228147267,0.8483134735649106,0.9218127613090183,-0.1305960187832841,-0.17880952167086234,-0.08481900226674235,-1.0163734858365798,-1.3915987526615752,-0.6601103601947169,-44.873001582188955,-61.439238528104866,-29.14394526245991,-0.09763846767896024,-0.13617901267868548,-0.06225531211612845,-4.310749124898907,-6.012318440560065,-2.7485789013743247,0.8610953436004927,0.8286882002025094,0.9286605879318682,-0.1613115869593559,-0.20672648621716405,-0.07681968309541917,-0.449497533780591,-0.5760469379372944,-0.21405937879650097,-111.261765787275,-142.5858757270531,-52.98499475160915,0.8483134735649106,-0.17880952167086234,-0.49825583222233694,0.8132616071604014,-0.2296166340516401,-0.6398307317329786,0.9218127613090183,-0.08481900226674235,-0.23634962035453325,-123.3306515401824,-158.37394349826204,-58.50238127587457,-0.04875829844174595,-0.06378379379568411,-0.02229024155803227,-12.068885752907414,-15.788067771208938,-5.517386524265414,0.0169
48085030521,48085030521,Census Tract 305.21; Collin County; Texas,3078,2479,286,Frisco city,Texas,76705,0.5213162139251408,0.18455737144431728,48085,3078,2479,286,0.006619,0.006897320142,0.003436016044,0.8419878609552693,0.7705188897525508,0.8795634450545043,-0.1876655785339464,-0.29782671560608487,-0.13692764930451662,-3.823363753165237,-6.0677076641765675,-2.789665612878021,-124.21584643161913,-197.1315030596676,-90.63241107465954,0.8276303595509253,0.7506917087727145,0.8683481608767817,-0.20826887083093823,-0.3321047619333279,-0.15161181315831643,-4.24312043726028,-6.766063968410554,-3.088830224005691,-137.85316560299805,-219.82014192366972,-124.21584643161913,-0.41975668409504285,-0.6983563042339869,-0.29916461112767,-13.637319171378907,-22.688638864002172,-9.719448054830083,0.8985784031941441,0.8664726493810451,0.931526101886866,-0.11286894548693388,-0.15410451872236092,-0.07350722430046318,-0.9614045592473536,-1.3126443793828846,-0.6261259930727731,-38.781950756246616,-52.95055987829305,-25.257200204629815,0.8890200874924125,0.8541425247747539,0.9249420660002932,-0.12483397627225688,-0.17076479743671602,-0.08114879489077433,-1.0633213008180111,-1.4545546970988132,-0.6912160032047991,-42.893154530778986,-58.67505837429662,-27.88285611959658,-0.10191674157065755,-0.14191031771592866,-0.06509001013202609,-4.111203774532374,-5.7244984960035765,-2.6256559149667646,0.8664726493810451,0.8351957601968952,0.931526101886866,-0.15410451872236092,-0.19732408574997148,-0.07350722430046318,-0.3039917454736894,-0.3892481138674738,-0.1450028176025276,-106.2908200956956,-136.10073911450132,-50.70028587500964,0.8541425247747539,-0.17076479743671602,-0.336856370394776,0.8202894181065882,-0.21908192148598493,-0.43216835084661703,0.9249420660002932,-0.08114879489077433,-0.16007683620476101,-117.78194769048112,-151.10781498133463,-55.97092174991644,-0.0328646249210866,-0.04292023697914321,-0.01507401860223342,-11.491127594785526,-15.007075866833292,-5.270635874906792,0.1792
48121020112,48121020112,Census Tract 201.12; Denton County; Texas,1756,1466,352,Frisco city,Texas,58942,0.5065927056840499,0.1970505774246716,48121,1756,1466,352,0.006679,0.006897320142,0.003436016044,0.847063808858101,0.7775705666129437,0.8835168497252485,-0.1805486074869228,-0.2860569097361121,-0.13184032688338074,-2.117532566355456,-3.3549681198238774,-1.5462660699541997,-120.58841494051572,-191.05741001274927,-88.05615432541,0.833120343520472,0.7582524009797661,0.8726424188730502,-0.20030678374069408,-0.3188220686249893,-0.14594475167895488,-2.349262859108792,-3.7392485191841094,-1.711687333790327,-133.78490086040955,-212.94125963463037,-120.58841494051572,-0.231730292753336,-0.3842803993602319,-0.1654212638361272,-13.19648591989385,-21.88384962188109,-9.420345320963964,0.9019428712800522,0.8708234302864126,0.9338380231107052,-0.10871767142056732,-0.14833841766418868,-0.07084952127875745,-0.5476326023499931,-0.7472102063303733,-0.35688317461329494,-37.35556632673895,-50.969318303572535,-24.344009182353,0.8926823199019329,0.8588614624613714,0.9274675177152382,-0.12021934086233124,-0.16433213470091693,-0.0782048760731172,-0.6055688061470418,-0.8277737501188575,-0.3939335642565807,-41.30755840020749,-56.46478513771197,-26.871320890626244,-0.05793620379704867,-0.08056354378848418,-0.03705038964328577,-3.951992073468531,-5.49546683413944,-2.5273117082732455,0.8708234302864126,0.8404686204309647,0.9338380231107052,-0.14833841766418868,-0.18981241618185915,-0.07084952127875745,-0.3601444197076412,-0.460837344469154,-0.17201248421879503,-102.31375559876172,-130.9197001332824,-48.86718301670314,0.8588614624613714,-0.16433213470091693,-0.398974872612973,0.8259878398001668,-0.21067157628123487,-0.5114803958638706,0.9274675177152382,-0.0782048760731172,-0.18987023156348723,-113.34513426504915,-145.30693064314508,-53.94040669417251,-0.03883045290533177,-0.05064305139471664,-0.0178577473446922,-11.031378666287434,-14.387230509862682,-5.073223677469374,0.1109
48085030533,48085030533,Census Tract 305.33; Collin County; Texas,1925,1500,619,Frisco city,Texas,58344,0.557127077677427,0.17721339458963345,48085,1925,1500,619,0.006619,0.006897320142,0.003436016044,0.8297686179584627,0.7536334085085429,0.8700215608463734,-0.2051552425064826,-0.326905082378211,-0.1493968023357733,-2.614000909039536,-4.165285625003153,-1.9035505617214303,-135.7922550150408,-216.37847402613784,-98.88574346604835,0.8144280187133709,0.7326155908741588,0.8579915624092281,-0.22785559561150015,-0.36497231625496446,-0.165512627177841,-2.9032391606536,-4.650322140486349,-2.1088915526334993,-150.81761873525195,-241.57517612916095,-135.7922550150408,-0.2892382516140639,-0.4850365154831957,-0.2053409909120687,-15.025363720211113,-25.196702103023156,-10.667064462964609,0.8904475558766003,0.8559810917454891,0.9259268547775134,-0.12303076514770248,-0.16825010463821366,-0.07999891658859526,-0.6341035244296527,-0.8671650884123714,-0.4123163413515466,-42.27356829531018,-57.81100589415809,-27.487756090103105,0.8801753077743081,0.8427729513316327,0.9188282685963663,-0.1361373026115577,-0.1865592012889581,-0.08834265790236774,-0.7016549339402931,-0.961530613177028,-0.4553201848832084,-46.77699559601954,-64.10204087846854,-30.354678992213895,-0.06755140951064043,-0.09436552476465676,-0.04300384353166181,-4.503427300709362,-6.291034984310451,-2.8669229021107876,0.8559810917454891,0.8225086485869387,0.9259268547775134,-0.16825010463821366,-0.2157926870653452,-0.07999891658859526,-0.7183339232455357,-0.9213141818881152,-0.34155066787058685,-116.04748356147589,-148.83912469921083,-55.177813872469606,0.8427729513316327,-0.1865592012889581,-0.7965035342332473,0.8065931334470064,-0.23978243619117107,-1.023737004413461,0.9188282685963663,-0.08834265790236774,-0.3771737805298984,-128.6758536725763,-165.3856226839194,-60.932759374781654,-0.07816961098771158,-0.10242282252534596,-0.03562311265931156,-12.628370111100416,-16.546497984708555,-5.7549455023120455,0.0352
48085030510,48085030510,Census Tract 305.10; Collin County; Texas,2072,1649,411,Frisco city,Texas,56992,0.5107020592704078,0.17984638223183866,48085,2072,1649,411,0.006619,0.006897320142,0.003436016044,0.8456440334800921,0.7755959656197313,0.8824116642277063,-0.1825306635046952,-0.28933110063428596,-0.1332579118559226,-2.503329196720261,-3.968051054163758,-1.8275746936860569,-120.81704617375776,-191.50825550983387,-88.20341185743517,0.8315844273175943,0.7561345722838456,0.871441752984444,-0.20252372116401515,-0.3225159074258142,-0.1475236257331944,-2.777525345516925,-4.423166343473034,-2.0232227967244443,-134.05045103846163,-213.47327912514643,-120.81704617375776,-0.2741961487966642,-0.45511528930927625,-0.19564810303838764,-13.233404864703871,-21.96502361531256,-9.4424760153662,0.9010025778183082,0.8696069276091962,0.9331921857428548,-0.10987473800730366,-0.14994484088264162,-0.07159062760899959,-0.6225492169659733,-0.8495860374508554,-0.40563181281144617,-37.7531362623392,-51.521287898778375,-24.59865450645519,0.8916586702130511,0.8575417831252721,0.9267619674023484,-0.12150538474667892,-0.1661239366734358,-0.07902572092263671,-0.6884483503948479,-0.9412566397972004,-0.4477589805701174,-41.74944514219818,-57.08045117023654,-27.153364497884624,-0.06589913342887455,-0.09167060234634516,-0.04212716775867126,-3.996308879858978,-5.559163271458167,-2.5547099914294273,0.8696069276091962,0.8389936171224592,0.9331921857428548,-0.14994484088264162,-0.1919041809039655,-0.07159062760899959,-0.4250634217668287,-0.5440096992082853,-0.20294500937003537,-103.4217571208829,-132.36245722829327,-49.37834777859741,0.8575417831252721,-0.1661239366734358,-0.4709278995137547,0.8243934309390194,-0.2130130620533417,-0.6038491254813495,0.9267619674023484,-0.07902572092263671,-0.2240220013255227,-114.58099744860212,-146.92192834096096,-54.506569665577295,-0.04586447774692598,-0.05983942627306415,-0.02107699195548731,-11.159240327719218,-14.559471112667678,-5.128221886979882,0.061
48121021528,48121021528,Census Tract 215.28; Denton County; Texas,1596,1267,276,Frisco city,Texas,49252,0.5353826184987067,0.17779331476202068,48121,1596,1267,276,0.006679,0.006897320142,0.003436016044,0.8371668640659535,0.7638416674013063,0.8758030035559612,-0.1945049940739391,-0.30917183845460616,-0.14180928352582772,-2.0733617732500633,-3.2956740996251503,-1.5116421506517297,-129.90988554198393,-206.49587090383145,-94.71442046690036,0.8224191857869524,0.7435388748215992,0.8642652935121856,-0.2159249410543906,-0.34491959178319326,-0.1570521314540101,-2.301691639358431,-3.676733853817837,-1.674126092826208,-144.21626813022752,-230.37179535199476,-129.90988554198393,-0.2283298661083677,-0.38105975419268656,-0.1624839421744786,-14.30638258824359,-23.875924448163317,-10.180698131232994,0.8953758131024553,0.8623363471155411,0.9293227070847692,-0.11684946741527948,-0.15964032287973814,-0.07605247604133256,-0.5086962489258142,-0.6949833424367807,-0.3310893078036174,-40.14966447717555,-54.85267106841205,-26.13175278639443,0.8855353332456539,0.8496584110598842,0.9225357475227348,-0.12926041735095029,-0.17694356577083273,-0.08396883555491291,-0.5627264795938255,-0.7703118394137477,-0.36555264322811354,-44.41408678720012,-60.79809308711505,-28.85182661626784,-0.05403023066801127,-0.07532849697696697,-0.03446333542449614,-4.2644223100245675,-5.945422018702997,-2.720073829873413,0.8623363471155411,0.830189127091977,0.9293227070847692,-0.15964032287973814,-0.2045448047517124,-0.07605247604133256,-0.30390095439476916,-0.3893838364845023,-0.14477808385828408,-110.10904144738014,-141.08110017554432,-52.455827484885546,0.8496584110598842,-0.17694356577083273,-0.3368404519720167,0.8148820385432762,-0.2271714833568425,-0.4324573476052662,0.9225357475227348,-0.08396883555491291,-0.15984814365339947,-122.0436420188466,-156.68744478451674,-57.91599407731864,-0.03293949757724751,-0.04307351112076391,-0.01507005979511538,-11.93460057146649,-15.606344608972432,-5.4601665924331115,0.0138
48121021900,48121021900,Census Tract 219; Denton County; Texas,3763,3273,695,Frisco city,Texas,165894,0.5411241110715399,0.2303328026036776,48121,3763,3273,695,0.006679,0.006897320142,0.003436016044,0.8352070168826098,0.7611328795341146,0.874272726233802,-0.19730794855205608,-0.313831036457254,-0.14380784164205462,-4.958955863670864,-7.887539604269972,-3.6143335571935657,-131.78197883791827,-209.60774924979995,-96.04925743272828,0.8203015794722476,0.7406389220833288,0.8626043092898543,-0.21906384800985496,-0.3501855900134433,-0.15928008848374262,-5.505748559947982,-8.801241398098302,-4.003198728428717,-146.31274408578216,-233.8889555699788,-131.78197883791827,-0.5467926962771177,-0.9137017938283298,-0.3888651712351514,-14.530765247863876,-24.281206320178843,-10.33391366556342,0.8940718926444574,0.8606537101757612,0.92842484465021,-0.1184782881857876,-0.16190749912154767,-0.07709310641806055,-1.3324163678627277,-1.8208247706194376,-0.8669952816986181,-40.70932990720219,-55.63167646255537,-26.489315053425543,0.8841168876519014,0.8478349001101853,0.9215553591421092,-0.13107216247827697,-0.1794749188433258,-0.08512200605172118,-1.4740480921142212,-2.018389387198862,-0.9572889334016292,-45.036605319713445,-61.66787006412655,-29.24805784911791,-0.1416317242514935,-0.19756461657942448,-0.09029365170301108,-4.327275412511259,-6.036193601571172,-2.758742795692364,0.8606537101757612,0.8281542021779064,0.92842484465021,-0.16190749912154767,-0.2075045895681844,-0.07709310641806055,-0.7761258591081691,-0.9947017817043264,-0.36955640581611376,-111.6727854831898,-143.12255851860812,-53.17358357066385,0.8478349001101853,-0.1794749188433258,-0.860337701041711,0.8126851627193179,-0.23048881150224249,-1.1048798098456405,0.9215553591421092,-0.08512200605172118,-0.40804404017324775,-123.78959727218864,-158.97551220800582,-58.711372686798235,-0.08421184193354192,-0.11017802814131404,-0.03848763435713398,-12.116811788998836,-15.852953689397706,-5.537789116134386,0.0768
48085030511,48085030511,Census Tract 305.11; Collin County; Texas,8581,6927,1026,Frisco city,Texas,253736,0.5418431445687318,0.2173091370216716,48085,8581,6927,1026,0.006619,0.006897320142,0.003436016044,0.8349618997084718,0.7607943231205324,0.8740812710649658,-0.19765943853144857,-0.3144156963452661,-0.1440583766102401,-11.226589434651906,-17.858069216952043,-8.18217566963446,-130.8307823639658,-208.1117494109316,-95.35223947831793,0.8200367663716687,0.7402765455060487,0.862396521646094,-0.2194575182581092,-0.3508465263024183,-0.15955940788264797,-12.464668897859996,-19.92725434532876,-9.062597647972392,-145.2589313350425,-232.22531575957063,-130.8307823639658,-1.2380794632080896,-2.0691851283767164,-0.8804219783379317,-14.428148971076675,-24.113566348639043,-10.260132599206756,0.8939087305440688,0.8604432172868823,0.9283124623500574,-0.11868244019874352,-0.16219174015127105,-0.077223500230152,-2.824794362535204,-3.8603715297887486,-1.8380183937916608,-40.77947686639532,-55.729342136404625,-26.534118576463992,0.8839394093545268,0.8476068093739718,0.9214326540322564,-0.13129926035340295,-0.17979231518749034,-0.08526650930366662,-3.125090871322187,-4.279287799596086,-2.029452330022137,-45.114636513962566,-61.776927957212166,-29.297709398327378,-0.3002965087869831,-0.4189162698073377,-0.19143393623047644,-4.335159647567245,-6.04758582080753,-2.7635908218633816,0.8604432172868823,0.8278997108766742,0.9283124623500574,-0.16219174015127105,-0.2078757690845023,-0.077223500230152,-1.147774253472888,-1.4710641580979258,-0.5464837188660714,-111.86883562113918,-143.37857291402784,-53.2635203573169,0.8476068093739718,-0.17979231518749034,-1.2723273709993963,0.8124104554987261,-0.23090488709443743,-1.6340331767874092,0.9214326540322564,-0.08526650930366662,-0.6034012827717237,-124.00851569194894,-159.26249286426992,-58.81104120582102,-0.12455311752650822,-0.16296901868948344,-0.05691756390565228,-12.139680070809767,-15.88391995024205,-5.547520848504121,0.062
48085030525,48085030525,Census Tract 305.25; Collin County; Texas,3594,3115,930,Frisco city,Texas,109991,0.58539449966638335,0.19455896330845585,48085,3594,3115,930,0.006619,0.006897320142,0.003436016044,0.8202486802889389,0.7405665287533183,0.8625628028984768,-0.21914246743773153,-0.35031757603657326,-0.1593358728659431,-5.213111347141419,-8.333594816615165,-3.790391048143841,-145.0503991970345,-231.8752035786078,-105.46441424996776,0.8041556068585267,0.7186550593580304,0.8499038533937475,-0.24354041863433495,-0.39148815134383536,-0.1766036781771305,-5.793506547200742,-9.312988705038975,-4.201169446600809,-161.1994030940663,-259.12600737448463,-145.0503991970345,-0.5803952000593231,-0.9793938884238128,-0.4107783984569684,-16.149003897031804,-27.250803795876816,-11.429560335474914,0.8840814362400979,0.8477893375838073,0.9215308493751054,-0.13111751814729997,-0.17953830706339372,-0.08515086681916821,-1.4033757060511636,-1.921632608659236,-0.911385904276892,-45.05218960035838,-61.68965035824193,-29.25797445511692,0.8732558397364255,0.8339053215540428,0.914030875380817,-0.14513977977156114,-0.19917690192506232,-0.0940549459922405,-1.5534586361236689,-2.13182822034619,-1.006687955237068,-49.87026119177107,-68.43750306087286,-32.317430344689186,-0.15008293007250528,-0.2101956116869532,-0.09530205096017597,-4.818071591412689,-6.747852702630922,-3.0594558895722623,0.8477893375838073,0.8126302867483285,0.9215308493751054,-0.17953830706339372,-0.2305719049697441,-0.08515086681916821,-1.1516498588591015,-1.479005267224227,-0.5462008936031658,-123.83331815689264,-159.03282443271257,-58.73127888206084,0.8339053215540428,-0.19917690192506232,-1.2776217774460683,0.7959436180963948,-0.25637039768172676,-1.6444898982007332,0.914030875380817,-0.0940549459922405,-0.6033161783057124,-137.3786857468891,-176.8268707742724,-64.87270734470026,-0.125971918586967,-0.16548463097650612,-0.05711528470254656,-13.54536758999645,-17.7940463415598,-6.141428462639415,0.1024
