geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48303001717,48303001717,Census Tract 17.17; Lubbock County; Texas,2105,1068,457,Lubbock city,Texas,34142,0.514206756053426,0.16878377739546618,48303,2105,1068,457,0.01192,0.006897320142,0.003436016044,0.8444350464931972,0.7739158729833973,0.8814701898508697,-0.18422370572235125,-0.29213010730102046,-0.13446831386230274,-4.622467534502949,-7.330011800354285,-3.374025144107355,-219.5946572210427,-348.21908790281634,-160.28623012386487,0.8302767457230003,0.754333038560663,0.8704190603273487,-0.204417689826066,-0.3256744022614894,-0.14887190041991755,-5.129166906039718,-8.171691831784388,-3.735434176576403,-243.6658862726707,-388.2038874956954,-219.5946572210427,-0.5066993715367687,-0.8416800314301032,-0.36140903246904754,-24.071229051627967,-39.984799592879014,-17.16907517667684,0.9002014151950091,0.8685707658763119,0.9326417308314552,-0.11086250601302568,-0.15131666789531828,-0.07222309161364078,-0.40682827309384134,-0.5552815005186128,-0.2650345612359107,-38.09253493388027,-51.99264986129334,-24.81597015317515,0.8907865694743978,0.8564178857692051,0.9261606569758768,-0.12260336456357078,-0.1676542685722104,-0.07972627909419644,-0.44991329237164934,-0.6152350241120256,-0.29256874673461425,-42.12671276888102,-57.606275665919995,-27.394077409608077,-0.043085019277808,-0.05995352359341277,-0.02753418549870356,-4.034177835000749,-5.613625804626664,-2.578107256432918,0.8685707658763119,0.8377376936001738,0.9326417308314552,-0.15131666789531828,-0.1936910654007995,-0.07222309161364078,-0.47696153209167946,-0.6105288240284688,-0.22765262351845403,-104.36795012947034,-133.59492867143737,-49.814578450427575,0.8564178857692051,-0.1676542685722104,-0.5284588797265307,0.8230360578840685,-0.21501359560222125,-0.6777390449142268,0.9261606569758768,-0.07972627909419644,-0.2513032354839034,-115.63651635153845,-148.30176037510432,-54.989767064311465,-0.05149734763485125,-0.06721022088575801,-0.02365061196544934,-11.268566222068108,-14.70683170366696,-5.175188613883884,0.1851
48303010422,48303010422,Census Tract 104.22; Lubbock County; Texas,1442,1301,728,Lubbock city,Texas,564905,0.5854713133797597,0.16320316240096447,48303,1442,1301,728,0.01192,0.006897320142,0.003436016044,0.8202229602446615,0.7405313313548466,0.8625426218834857,-0.2191806965531829,-0.3503817565293826,-0.15936299798884876,-3.7674180880019015,-6.022585875551206,-2.7392332017510452,-261.263390291394,-417.655053783024,-189.96069360270772,0.8041278699362098,0.718617487850091,0.8498819800965082,-0.24358331229003227,-0.3915609025765978,-0.1766339602663951,-4.18686586496094,-6.730399392464212,-3.0360975547933693,-290.3513082497185,-466.7405958713046,-261.263390291394,-0.4194477769590388,-0.7078135169130055,-0.29686435304232406,-29.087917958324468,-49.08554208828055,-20.586987034835232,0.884064199142072,0.8477671845091737,0.9215189321770568,-0.1311395721831472,-0.17956912967675626,-0.08516490012585441,-0.5862275739059915,-0.8027201361599627,-0.3807089801467395,-45.05976740245899,-61.700241057645094,-29.26279632180934,0.8732371111223611,0.8338813522776465,0.9140178731596528,-0.14516433997486897,-0.1992113713403237,-0.09407050930319032,-0.6489218885225867,-0.8905260019624448,-0.4205193407821502,-49.87870011703203,-68.4493468072594,-32.322777923301324,-0.06269431461659525,-0.08780586580248206,-0.03981036063541071,-4.818932714573039,-6.749105749614301,-3.0599816014919843,0.8477671845091737,0.8126036056328555,0.9215189321770568,-0.17956912967675626,-0.2306123097019736,-0.08516490012585441,-0.9016613242006558,-1.157961844094011,-0.427634174989457,-123.85457750009007,-159.06069287005644,-58.74095810294739,0.8338813522776465,-0.1992113713403237,-1.000289911756449,0.7959148715778687,-0.25641577473925187,-1.2875274687442997,0.9140178731596528,-0.09407050930319032,-0.4723514567299477,-137.40246040610563,-176.85816878355766,-64.8834418585093,-0.09862858755579318,-0.12956562465028876,-0.04471728174049072,-13.547882906015545,-17.797475913501202,-6.142483755561913,0.1348
48303001806,48303001806,Census Tract 18.06; Lubbock County; Texas,2059,1044,434,Lubbock city,Texas,5004,0.5354555384825459,0.15339955012232492,48303,2059,1044,434,0.01192,0.006897320142,0.003436016044,0.8371419441628052,0.7638072039984164,0.8757835514435667,-0.1945405519013423,-0.3092309090110039,-0.1418346443612529,-4.774663236669177,-7.589540784511592,-3.4810873902586508,-231.89233786640003,-368.6032435411166,-169.06689607861344,0.8223922568262914,0.7435019727967405,0.8642441780974419,-0.2159647561117828,-0.3449863438000336,-0.1570804008207642,-5.300483479383196,-8.467096432060488,-3.855268259856245,-257.4299892852451,-411.22372180964,-231.89233786640003,-0.5258202427140191,-0.8775556475488964,-0.37418086959759433,-25.537651418845027,-42.62047826852338,-18.17294169973746,0.8953592407082086,0.8623149561275947,0.929311298316136,-0.11687013941914864,-0.1596690894597361,-0.07606568629042644,-0.4192366517694948,-0.5727650774515636,-0.2728628869054142,-40.156767410871154,-54.862555311452454,-26.136291849177606,0.885517303978443,0.8496352269376068,0.9225232895365104,-0.12928340926508194,-0.17697568120422957,-0.08398347374234305,-0.4637655426699847,-0.6348472963362467,-0.3012655799907633,-44.42198684578398,-60.8091280015562,-28.85685632095434,-0.04452889090048989,-0.06208221888468313,-0.02840269308534909,-4.265219434912825,-5.946572690103748,-2.720564471776733,0.8623149561275947,0.8301632511491005,0.929311298316136,-0.1596690894597361,-0.20458235005682776,-0.07606568629042644,-0.47795935082487995,-0.6124043642651794,-0.227697835332049,-110.12888267854376,-141.10699637446533,-52.46493901660116,0.8496352269376068,-0.17697568120422957,-0.5297655418865209,0.8148540998624574,-0.22721355905160712,-0.6801494613038558,0.9225232895365104,-0.08398347374234305,-0.25139923278657483,-122.06579306141036,-156.71646573821562,-57.92609050381908,-0.05180619106164097,-0.06774509703867637,-0.02370139745452582,-11.936910382866582,-15.609469363750316,-5.46115148721793,0.4327
48303002103,48303002103,Census Tract 21.03; Lubbock County; Texas,1552,857,387,Lubbock city,Texas,62397,0.5234959747485917,0.20742938374965408,48303,1552,857,387,0.01192,0.006897320142,0.003436016044,0.8412389750012427,0.7694803638399437,0.8789796633914292,-0.18872285963512664,-0.29957832193363904,-0.13768274927047744,-3.491342707592301,-5.542151023240812,-2.547108832263949,-224.95764868507095,-357.09735974489774,-164.11783713040907,0.8268206679504027,0.7495788012683117,0.8677142102490799,-0.2094521082532804,-0.3340825518384025,-0.15245317892505997,-3.8748304903483666,-6.1804737558021525,-2.820359417604981,-249.6669130379102,-398.22640179137585,-224.95764868507095,-0.38348778275606543,-0.6383227325613401,-0.2732505853410321,-24.709264352839263,-41.1290420464781,-17.606352148262374,0.8980813738447945,0.8658303822947052,0.9311843172698544,-0.11348484572047143,-0.15496062560164017,-0.07390124753379293,-0.3341749383039687,-0.4563072467624744,-0.21761447247345284,-38.99357506464046,-53.24471957555127,-25.392587219772796,0.8884791858452339,0.853446110382215,0.9245687670816164,-0.12551876952376032,-0.17172014475776454,-0.08158531372034213,-0.3696108215621093,-0.505658428803089,-0.2402414789914736,-43.128450590677865,-59.00331724656814,-28.032844689786884,-0.03543588325814056,-0.04935118204061456,-0.02262700651802077,-4.134875526037406,-5.758597671016868,-2.640257470014092,0.8658303822947052,0.8344179490461766,0.9311843172698544,-0.15496062560164017,-0.19844018353524187,-0.07390124753379293,-0.413630648097317,-0.5296890187784828,-0.19726185793276427,-106.88130441791137,-136.87054748798008,-50.97205631337578,0.853446110382215,-0.17172014475776454,-0.4583662107180305,0.8194491353542491,-0.22033199726020633,-0.5881240248577752,0.9245687670816164,-0.08158531372034213,-0.21777265068689072,-118.44088132248852,-151.970032262991,-56.272002761470475,-0.04473556262071354,-0.0584350060792923,-0.02051079275412645,-11.559576904577142,-15.099484775010932,-5.299946448094691,0.7249
48303001200,48303001200,Census Tract 12; Lubbock County; Texas,1187,899,391,Lubbock city,Texas,0,NA,NA,48303,1187,899,391,0.01192,0.006897320142,0.003436016044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8851
48303002207,48303002207,Census Tract 22.07; Lubbock County; Texas,1863,1312,452,Lubbock city,Texas,55329,0.4730326678580255,0.19275937487560227,48303,1863,1312,452,0.01192,0.006897320142,0.003436016044,0.8587483342102277,0.7938859488990136,0.8925945841644555,-0.16448551940386405,-0.25962677811193396,-0.12032945050421198,-3.6527233499808327,-5.765521476460592,-2.6721512941690153,-196.06673912940593,-309.47511950942527,-143.43270500102068,0.8457704323543213,0.77577168987944,0.8825100750809928,-0.18235393641789888,-0.2890390472426321,-0.13313153949910944,-4.049526571874823,-6.41867856055524,-2.956446772395143,-217.36589221013543,-344.5345443132174,-196.06673912940593,-0.3968032218939906,-0.6531570840946479,-0.2842954782261278,-21.299153080729496,-35.059424803792155,-15.260090081917754,0.9096588299536782,0.88082220895956,0.9391291696188264,-0.09931324478092755,-0.13530289067213072,-0.06481624929814468,-0.4477093760130439,-0.609952608931513,-0.29219509032043145,-34.12419024489664,-46.490290314901905,-22.27096725003289,0.9010863138756624,0.8697152434443098,0.9332497087717864,-0.10977159968050126,-0.14980162477057082,-0.0715245776139176,-0.49485619471320486,-0.6753136714011813,-0.32243659024292826,-37.71769776777476,-51.47207861289491,-24.57595962217441,-0.04714681870016096,-0.06536106246966822,-0.0302414999224968,-3.593507522878122,-4.981788297993004,-2.3049923721415246,0.88082220895956,0.8526120679954621,0.9391291696188264,-0.13530289067213072,-0.17286634512581445,-0.06481624929814468,-0.42181876360287746,-0.538926164897812,-0.20207040665947,-93.32273531037112,-119.23145241102034,-44.70584218129867,0.8697152434443098,-0.14980162477057082,-0.4670198532531417,0.8391249280681802,-0.19171766509449767,-0.597696827091137,0.9332497087717864,-0.0715245776139176,-0.22298421524068132,-103.32297638343844,-132.2338113033489,-49.33279098245162,-0.04520108965026426,-0.05877066219332505,-0.02091380858121133,-10.000241073067317,-13.002358892328552,-4.626948801152951,0.9036
48303010409,48303010409,Census Tract 104.09; Lubbock County; Texas,824,628,466,Lubbock city,Texas,38684,0.5453155730204722,0.15533868695150344,48303,824,628,466,0.01192,0.006897320142,0.003436016044,0.8337791675331063,0.7591614511262269,0.8731572666013039,-0.19935834204000263,-0.3172428585730817,-0.14526905776369645,-1.958113584184269,-3.1159847363334943,-1.4268443068796477,-237.6351437116831,-378.1534874191134,-173.16071685432615,0.8187591072810103,0.7385290144050762,0.8613937570944314,-0.22136046012467148,-0.3540429427888521,-0.16090927263404076,-2.174220148181333,-3.4774381075075285,-1.580463748553359,-263.8616684686084,-422.01918780431174,-237.6351437116831,-0.21610656399706407,-0.3614533711740342,-0.15361944167371155,-26.22652475692525,-43.86570038519832,-18.643136125450432,0.8931211908371294,0.8594274083883567,0.927769925959235,-0.1196688761384021,-0.16356540440716494,-0.0778534332917563,-0.25822366402201097,-0.3529443861778385,-0.16799354560696186,-41.118417837899834,-56.201335378636706,-26.75056458709584,0.8830828147660045,0.8465061542134109,0.9208403041806692,-0.1323966260910374,-0.18132631998312923,-0.08596462976255613,-0.28568783293193173,-0.39126921084742816,-0.18549603196665623,-45.491693142027344,-62.30401446615098,-29.53758470806628,-0.02746416890992076,-0.03832482466958964,-0.01750248635969437,-4.373275304127509,-6.102679087514274,-2.787020120970441,0.8594274083883567,0.8266717964017022,0.927769925959235,-0.16356540440716494,-0.20966991296032184,-0.0778534332917563,-0.5257239385919921,-0.6739107994459985,-0.2502327049622612,-112.81629583519144,-144.6160513832615,-53.69800535670841,0.8465061542134109,-0.18132631998312923,-0.5828102064579784,0.8110851183993152,-0.23291622212661264,-0.7486279516269531,0.9208403041806692,-0.08596462976255613,-0.27630331672015657,-125.06656790943742,-160.64977502724315,-59.2925572360851,-0.05708626786598636,-0.07471715218095454,-0.02607061175789538,-12.250272074246,-16.03372364398166,-5.594551879376691,0.0992
48303010412,48303010412,Census Tract 104.12; Lubbock County; Texas,1126,914,312,Lubbock city,Texas,39,0.4331299162063843,0.08841059297389346,48303,1126,914,312,0.01192,0.006897320142,0.003436016044,0.8728511199303298,0.8137309624608261,0.903509429498256,-0.14567075319765768,-0.22890739830751017,-0.10679531098566183,-1.9551811957587055,-3.0723767874915366,-1.4333981204246744,-173.63953781160794,-272.8576187825521,-127.30001069490892,0.8610615385590803,0.7971295800801226,0.8943879891591399,-0.16135717973586702,-0.2545011814760232,-0.1180829931986804,-2.165723157840428,-3.415894497676665,-1.5849004880732322,-192.33775824515348,-303.3654083194196,-173.63953781160794,-0.2105419620817226,-0.34351771018512833,-0.15150236764855785,-18.69822043354553,-30.507789536867527,-13.454917197918103,0.9189190209669666,0.8928602278545134,0.9454593499697058,-0.08823517326664201,-0.1199961301926694,-0.05768693284596715,-0.2771042084842219,-0.3768500865037714,-0.18116688928413488,-30.317747098930187,-41.23086285599248,-19.82132267878937,0.911181650599352,0.882798986080105,0.9401716411096184,-0.09747600749227717,-0.1327607029096205,-0.06363557064938728,-0.3061252208427551,-0.4169374653620986,-0.19984869733243665,-33.49291256485286,-45.61679052101735,-21.86528417203902,-0.02902101235853321,-0.04008737885832725,-0.01868180804830177,-3.1751654659226713,-4.385927665024863,-2.043961493249647,0.8928602278545134,0.8672791134539577,0.9454593499697058,-0.1199961301926694,-0.15303134191422935,-0.05768693284596715,-0.25822733843086537,-0.32931792096599855,-0.12414019608079148,-82.76517257399532,-105.5506156942303,-39.78852438486906,0.882798986080105,-0.1327607029096205,-0.2856962379163163,0.8550170521336029,-0.16956731740566786,-0.3649027430153103,0.9401716411096184,-0.06363557064938728,-0.13694144979455708,-91.56930702446036,-116.956007376702,-43.8914903187683,-0.02746889948545095,-0.03558482204931174,-0.0128012537137656,-8.804134450465048,-11.405391682471713,-4.102965933899231,0.1227
48303001713,48303001713,Census Tract 17.13; Lubbock County; Texas,2140,1654,894,Lubbock city,Texas,61390,0.5427564455288195,0.1817452151791378,48303,2140,1654,894,0.01192,0.006897320142,0.003436016044,0.8346506608334716,0.760364513119052,0.8738381492536728,-0.19810604235478904,-0.31515869395055235,-0.14437667988526193,-5.053447413219843,-8.03932009224585,-3.68287585185717,-236.14240248690857,-375.6691631890584,-172.09700242323223,0.8197005296887666,0.7398165181496101,0.8621326663906287,-0.21995773307562896,-0.35168649991912454,-0.1599142904381078,-5.6108578214796045,-8.971100589136965,-4.079221651927605,-262.18961782614974,-419.2103079035965,-236.14240248690857,-0.557410408259762,-0.9317804968911148,-0.3963458000704354,-26.047215339241216,-43.54114471453808,-18.52083177899231,0.8937015284652903,0.8601759279460209,0.9281697363702788,-0.11894180344219717,-0.16255287727925527,-0.07738914641908293,-0.6759665529136972,-0.9238157228216284,-0.439815716795176,-40.86859449296839,-55.85342943298842,-26.59103487274341,0.8837140315844757,0.8473171818706328,0.9212768201832976,-0.13158778095559562,-0.1801955883772916,-0.08545008198625874,-0.7478357997265751,-1.024082258722839,-0.4856273883093993,-45.21377265577842,-61.91549327223938,-29.36078526659004,-0.07186924681287787,-0.10026653590121082,-0.04581167151422327,-4.345178162810028,-6.062063839250956,-2.7697503938466306,0.8601759279460209,0.8275765742224612,0.9281697363702788,-0.16255287727925527,-0.20834739787014508,-0.07738914641908293,-1.0023342357308458,-1.2847126012535572,-0.47719728022146385,-112.11792345982616,-143.70387038630392,-53.37777183685278,0.8473171818706328,-0.1801955883772916,-1.1111227951255254,0.812061662141123,-0.23143358025713132,-1.4270667162105606,0.9212768201832976,-0.08545008198625874,-0.5269026550277202,-124.28666612142342,-159.6271494642685,-58.93765716193737,-0.10878855939467956,-0.14235411495700334,-0.04970537480625631,-12.168742661597268,-15.92327907796458,-5.559885325084598,0.2955
48303010410,48303010410,Census Tract 104.10; Lubbock County; Texas,1469,1072,474,Lubbock city,Texas,54406,0.530143521719832,0.18474992132902993,48303,1469,1072,474,0.01192,0.006897320142,0.003436016044,0.838959232008217,0.7663218401481526,0.8772017146432242,-0.1919530316226447,-0.30493475144421106,-0.13998865176263411,-3.3611897211676887,-5.33955386646883,-2.4512684869165695,-228.80801369419257,-363.4822237214996,-166.86647290105986,0.8243562655971148,0.7461949807030285,0.8657837278188089,-0.213067749628444,-0.34013230571163694,-0.15502286294907117,-3.730918568513877,-5.955879936517505,-2.714524741212452,-253.97675755710532,-405.4377084082713,-228.80801369419257,-0.36972884734618816,-0.6163260700486752,-0.2632562542958823,-25.168743862912734,-41.95548468677163,-17.920779734232966,0.8965672963271364,0.8638746191888603,0.9301427618205644,-0.11536524262772511,-0.15757539090447562,-0.07510378088918769,-0.424937395959211,-0.5804146444200391,-0.2766379574195318,-39.63968245888162,-54.14315712873499,-25.80577961003095,0.8868316467240013,0.851325781981303,0.9234312593727336,-0.12760973708374984,-0.1746384535338343,-0.08291763988938164,-0.470038879477694,-0.6432648862749987,-0.30541959754184783,-43.84691039903862,-60.00605282416033,-28.49063409905297,-0.04510148351848303,-0.06285024185495958,-0.02878164012231604,-4.207227940157,-5.862895695425333,-2.684854489022019,0.8638746191888603,0.8320503534068014,0.9301427618205644,-0.15757539090447562,-0.20185033983284129,-0.07510378088918769,-0.5151659129276885,-0.6599153205197369,-0.24553902499632335,-108.68479175689632,-139.22264145986009,-51.80148206673488,0.851325781981303,-0.1746384535338343,-0.5709506911620303,0.8168918634360335,-0.22415223453661537,-0.7328275682961162,0.9234312593727336,-0.08291763988938164,-0.2710851066669278,-120.4537323126646,-154.6049722143705,-57.19095077361346,-0.0557847782343418,-0.07291224777637928,-0.02554608167060443,-11.768940555768314,-15.382330754510397,-5.389468706878572,0.6242
48303002302,48303002302,Census Tract 23.02; Lubbock County; Texas,1189,738,415,Lubbock city,Texas,12457,0.3994595268686673,0.20106722587729828,48303,1189,738,415,0.01192,0.006897320142,0.003436016044,0.884931222530713,0.830861810294861,0.9128232600949104,-0.1300313228187554,-0.20356957993425445,-0.09550232089399804,-1.842918334551482,-2.885167228058596,-1.3535429337521268,-154.99733679995643,-242.6549392816313,-113.83876650564564,0.8741792028015196,0.8156083762039125,0.904534982813642,-0.143930211100032,-0.2260786293714905,-0.10554043679925472,-2.0399056102954214,-3.20418528464661,-1.4958119459034214,-171.56481163123814,-269.48572621081667,-154.99733679995643,-0.19698727574393948,-0.3190180565880141,-0.14226901215129462,-16.567474831281704,-26.830786929185376,-11.965434159065987,0.9268061671694132,0.9031459358609192,0.9508340079095025,-0.07897426174248512,-0.10724076840002088,-0.05170828102645758,-0.20026134084275288,-0.2719389785854996,-0.13112081661235195,-27.135683041023427,-36.848100079335985,-17.7670483214569,0.9197881424500168,0.8939921907628993,0.9460523680628984,-0.08720688368119732,-0.11857800362510736,-0.05702393837622635,-0.2211374575891668,-0.30068771111596293,-0.1446001533587524,-29.964425147583576,-40.743592292135894,-19.593516715278103,-0.0208761167464139,-0.02874873253046334,-0.01347933674640045,-2.8287421065601497,-3.89549221279991,-1.826468393821199,0.9031459358609192,0.8798514312333098,0.9508340079095025,-0.10724076840002088,-0.13655551892241052,-0.05170828102645758,-0.3069646734505438,-0.3908748594333938,-0.14800915581627266,-73.96739119290211,-94.18671311648043,-35.664856823198235,0.8939921907628993,-0.11857800362510736,-0.33941623791266484,0.8686609114805264,-0.15119718958646614,-0.4327849997766381,0.9460523680628984,-0.05702393837622635,-0.1632246288764828,-81.7870452801602,-104.28554211485256,-39.33123587385128,-0.03245156446212105,-0.0419101403432443,-0.01521547306021015,-7.819654087258085,-10.098828998372122,-3.666379050653048,0.7873
48303002205,48303002205,Census Tract 22.05; Lubbock County; Texas,1359,766,243,Lubbock city,Texas,42771,0.4368469964345564,0.18298829174601383,48303,1359,766,243,0.01192,0.006897320142,0.003436016044,0.8715276719551412,0.8118615656917018,0.9024870611533952,-0.1474104978866023,-0.2317370870340503,-0.10804912673427304,-2.3879439302044787,-3.7539739592489503,-1.750318057723975,-175.71331348082992,-276.230607744588,-128.7945590672535,0.8596255180732452,0.7951154276522419,0.8932748005137027,-0.16329724859888828,-0.2576790302669968,-0.11947633519374108,-2.645297853282999,-4.174214761423556,-1.935430607177266,-194.6503203298749,-307.1534040782602,-175.71331348082992,-0.25735392307852045,-0.4202408021746056,-0.18511254945329103,-18.93700684904492,-30.922796333672228,-13.621232483685874,0.9180524349676852,0.8917319298098397,0.9448678738160216,-0.08926240148276424,-0.12141324827658492,-0.05834903240102479,-0.23493759541349243,-0.3195582476788959,-0.15357396999505654,-30.67070436207473,-41.71778690325012,-20.048821148179705,0.9102364769765628,0.8815719215102277,0.9395246763518924,-0.0986156073656764,-0.13433739845853107,-0.0643679992343885,-0.25955512376850787,-0.353574459612154,-0.16941582021658658,-33.884480909726875,-46.15854564127337,-22.11694780895386,-0.02461752835501543,-0.0340162119332581,-0.01584185022153003,-3.213776547652145,-4.440758738023251,-2.068126660774156,0.8917319298098397,0.8659022362742497,0.9448678738160216,-0.12141324827658492,-0.15486478508559795,-0.05834903240102479,-0.20349452841102783,-0.2595609363541472,-0.09779582541632913,-83.74260428437358,-106.81520014573958,-40.24519564457989,0.8815719215102277,-0.13433739845853107,-0.22515603474349316,0.8535240195553845,-0.1716131908284402,-0.2876320816093353,0.9395246763518924,-0.0643679992343885,-0.10788390752155998,-92.6568044211906,-118.367111773389,-44.39666976195883,-0.02166150633246533,-0.02807114525518811,-0.01008808210523085,-8.914200136817009,-11.55191162764943,-4.1514741173789504,0.3943
48303002001,48303002001,Census Tract 20.01; Lubbock County; Texas,1386,759,348,Lubbock city,Texas,15539,0.4495822703855993,0.2151684118728442,48303,1386,759,348,0.01192,0.006897320142,0.003436016044,0.8670085373398823,0.8054892347554716,0.898993037671127,-0.15339118005476202,-0.24148152061098305,-0.1123556669476941,-2.53419409262633,-3.989545179796523,-1.856241456322888,-182.84228662527633,-287.84597256829176,-133.92795500165138,0.85472363109237115,0.7882531493143067,0.8894713442433912,-0.16996882222849016,-0.26862797931082133,-0.12426331266537592,-2.808075308295553,-4.438035081551597,-2.0529691001421955,-202.60283609636028,-320.2045513384991,-182.84228662527633,-0.2738812156692232,-0.4484899017550732,-0.19672764381930752,-19.760549471083923,-32.3585787702073,-14.193913695476732,0.9150895732624124,0.887877011584015,0.9428441921020412,-0.09278919705627398,-0.12628211672690143,-0.06062062891911297,-0.2419883038745833,-0.3293357007702307,-0.15809473125465287,-31.88251697952349,-43.3907379143914,-20.829345356344252,0.9070055982232698,0.8773807321517624,0.9373114518948972,-0.1025290273388573,-0.13975605270874344,-0.0668812356643779,-0.26738915963022947,-0.36447486586919425,-0.1744219940780787,-35.22913829120283,-48.02040393533521,-22.980499878534744,-0.02540085575564615,-0.03513916509896353,-0.01632726282342583,-3.346621311679336,-4.629666020943811,-2.1511545221904926,0.887877011584015,0.8612014016864904,0.9428441921020412,-0.12628211672690143,-0.16116856990908324,-0.06062062891911297,-0.3031108491716486,-0.38684766577495666,-0.14550571993284792,-87.10081872748522,-111.16312234912547,-41.81198848645055,0.8773807321517624,-0.13975605270874344,-0.3354518985854215,0.8484284064394788,-0.17864983351583866,-0.4288073730856617,0.9373114518948972,-0.0668812356643779,-0.1605328502666773,-96.39422373144296,-123.22050950737405,-46.13012938697624,-0.03234104941377291,-0.04195970731070503,-0.01502713033382938,-9.293405003957734,-12.057387158248572,-4.318140900525684,0.6177
48303002203,48303002203,Census Tract 22.03; Lubbock County; Texas,1712,1343,507,Lubbock city,Texas,62325,0.48924458818434713,0.1920709833599755,48303,1712,1343,507,0.01192,0.006897320142,0.003436016044,0.8530838770814548,0.7859621362761917,0.8881977967214361,-0.1722176762045606,-0.2723259223884471,-0.1258753440858042,-3.514453007013516,-5.557365991217935,-2.5687431817727693,-205.28347003583625,-324.61249948702897,-150.04341015027856,0.8396357224913031,0.7672586385573767,0.8777294306277058,-0.1909926807697941,-0.30334146759198527,-0.13930325804941135,-3.897595276176418,-6.190301462808347,-2.842767159144659,-227.6632754775945,-361.58302936964645,-205.28347003583625,-0.38314226916290206,-0.6329354715904119,-0.27402397737188977,-22.379805441758297,-36.97052988261751,-16.00607344461973,0.9059232580959944,0.8759778237537047,0.9365694312634236,-0.10384625967295465,-0.14158141094809967,-0.0677264990925542,-0.4792057874662245,-0.6533372673954185,-0.31252864024365457,-35.68174143456623,-48.647599954982766,-23.270933748596768,0.8970167455736637,0.8644550642602459,0.930452006117259,-0.11480639010866626,-0.15679812791165285,-0.0747464602424387,-0.5297820716070155,-0.7235558661021493,-0.34492273918768046,-39.44765983671002,-53.876088317360335,-25.683003662522744,-0.05057628414079107,-0.07021859870673075,-0.03239409894402589,-3.765918402143788,-5.228488362377568,-2.4120699139259787,0.8759778237537047,0.8467241549285371,0.9365694312634236,-0.14158141094809967,-0.18102217136394227,-0.0677264990925542,-0.4951018849548093,-0.6330239094294269,-0.2368355925934769,-97.6532317465107,-124.85678686970944,-46.71313463382187,0.8644550642602459,-0.15679812791165285,-0.5483138511375782,0.8327528816909142,-0.20083643297575696,-0.7023132194264385,0.930452006117259,-0.0747464602424387,-0.2613839847471009,-108.14868858729352,-138.52331744111214,-51.55502657733746,-0.05321196618276896,-0.06928930999701166,-0.024548392153624,-10.495456840782833,-13.666530571402694,-4.8418919435155825,0.8152
