geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12011070501,12011070501,Census Tract 705.01; Broward County; Florida,2893,2504,977,Pembroke Pines city,Florida,117147,0.7128191965368191,0.23933272280458612,12011,2893,2504,977,0.010462,0.008241179256,0.003436880739,0.7786722768811617,0.6844194270005158,0.8297259025867787,-0.28423732254258305,-0.4610923660985536,-0.20521728547026144,-8.602887682398379,-13.955682530618036,-6.211222515026509,-297.3690868440504,-482.39483341230687,-214.6983240589875,0.7594342576652497,0.658953184568888,0.8143819006079683,-0.3167696741444458,-0.5175584903717215,-0.22792512855880073,-9.587530249291362,-15.664718207696074,-6.898510946583428,-331.40443308991917,-541.469692626895,-297.3690868440504,-0.9846425668929832,-1.7090356770780382,-0.6872884315569188,-34.03534624586876,-59.07485921458826,-23.756945439229824,0.8559443709591622,0.8118246998395925,0.9019720700336276,-0.16830022362248914,-0.23179302156929796,-0.10868177987231646,-1.4483832035315642,-1.9947990080503937,-0.9353098950721992,-57.84277969375257,-79.66449712661317,-37.35263159234023,0.8427331818305028,0.7950757117737034,0.892714108809535,-0.1866151963162261,-0.2577418542557903,-0.12017945065697964,-1.6060009312551489,-2.2181133483727806,-1.0342582677231815,-64.13741738239412,-88.58280145258708,-41.30424391865742,-0.15761772772358462,-0.22331434032238695,-0.09894837265098244,-6.294637688641558,-8.918304325973919,-3.95161232631719,0.8118246998395925,0.7695526075760829,0.9019720700336276,-0.23179302156929796,-0.29945632066633415,-0.10868177987231646,-1.8663121406984824,-2.4111121339405477,-0.8750657111037483,-191.02478410424592,-246.78732179534776,-89.56660297888928,0.7950757117737034,-0.2577418542557903,-2.075242595773791,0.7496562144069291,-0.3339447880000886,-2.6888005857467885,0.892714108809535,-0.12017945065697964,-0.9676407266494854,-212.40968226957943,-275.20988595156484,-99.04203957517764,-0.20893045507530883,-0.2776884518062408,-0.0925750155457371,-21.384898165333553,-28.42256415621707,-9.475436596288342,0.3322
12011110350,12011110350,Census Tract 1103.50; Broward County; Florida,1986,1453,859,Pembroke Pines city,Florida,39352,0.6013560045741894,0.24817875859548133,12011,1986,1453,859,0.010462,0.008241179256,0.003436880739,0.8149214744802512,0.7332885107362431,0.8583794175275736,-0.22711209768743673,-0.3637197165355431,-0.16498599521449628,-4.718828877287843,-7.557198049348176,-3.4280017951210433,-237.60467660059632,-380.5235674394852,-172.60834819340602,0.798412519967615,0.7108899400982872,0.8453707654001761,-0.2524853693934581,-0.4066875103925941,-0.18291291931135867,-5.246022842104397,-8.449962761182457,-3.8004790342051726,-264.1501934594359,-425.476473372732,-237.60467660059632,-0.5271939648165542,-0.892764711834281,-0.3724772390841294,-26.54551685883959,-44.952905933246775,-18.755147990137427,0.880506864687073,0.8431984546405298,0.9190578235597,-0.1357094874614001,-0.18596042781686248,-0.08807082031769685,-0.6777043711263565,-0.9286468996787028,-0.43980698044389555,-46.6417323555648,-63.912381257997446,-30.268890601782218,0.8693727449368998,0.828939399434681,0.9113330489931216,-0.15025460117522013,-0.2063608035544923,-0.0972936854477528,-0.7503395812857748,-1.030522045393509,-0.48586401101609905,-51.640714472524074,-70.92374710209972,-33.43867935417062,-0.07263521015941832,-0.10187514571480603,-0.0460570305722035,-4.9989821169592785,-7.011365844102275,-3.1697887523884036,0.8431984546405298,0.8071048640204767,0.9190578235597,-0.18596042781686248,-0.2389963740506333,-0.08807082031769685,-1.3164460361184815,-1.6918966737132692,-0.6234685715990906,-153.25332201612125,-196.9611960085296,-72.58074174611066,0.828939399434681,-0.2063608035544923,-1.4608638248406,0.7899924869604726,-0.26583482312286233,-1.881890697234761,0.9113330489931216,-0.0972936854477528,-0.6887588292343043,-170.06563735047732,-219.07924298425627,-80.18147022518095,-0.14441778872211852,-0.18999402352149183,-0.06529025763521368,-16.812315334356057,-22.11804697572664,-7.600728479070277,0.236
12011110358,12011110358,Census Tract 1103.58; Broward County; Florida,4406,3028,1325,Pembroke Pines city,Florida,74131,0.6339849313456907,0.2640119174414294,12011,4406,3028,1325,0.010462,0.008241179256,0.003436880739,0.8041388711456563,0.7186323896407475,0.8498906556574488,-0.2435662991583785,-0.3915320467254633,-0.1766219493570397,-11.227327879628575,-18.04789365014096,-8.141489783367778,-254.81906217949563,-409.6208272841797,-184.78188341733497,0.7867996562573947,0.6952763647954838,0.8361791990030834,-0.27097157713152165,-0.43827699406142034,-0.1959159007928306,-12.490589843619611,-20.202628735701776,-9.030855510940782,-283.490463994998,-458.525391187058,-254.81906217949563,-1.2632619639910343,-2.154735085560816,-0.8893657275730044,-28.671401815502374,-48.90456390287825,-20.185331992124475,0.8732445394236882,0.8338908591538684,0.9140230302218266,-0.14515459857323143,-0.19919769958226796,-0.09406433638472698,-1.510605745273229,-2.0730255354767424,-0.9789157792089848,-49.887904401361595,-68.4618736947405,-32.328790594748504,0.8614884643221205,0.8188797556043702,0.905842832786722,-0.16078164875587758,-0.22118051295816304,-0.10394426472814748,-1.6732345012314416,-2.3017979237393367,-1.0817349572795243,-55.2587351793739,-76.01710448280504,-35.72440413736871,-0.16262875595821247,-0.22877238826259427,-0.10281917807053977,-5.3708307780123015,-7.55523078806454,-3.395613542620203,0.8338908591538684,0.7959262732147401,0.9140230302218266,-0.19919769958226796,-0.2563977765943166,-0.09406433638472698,-2.1751517332734065,-2.799751550023526,-1.027141401509764,-164.16239496403068,-211.30200377536048,-77.5201057743218,0.8188797556043702,-0.22118051295816304,-2.4151944381694848,0.7779651182846192,-0.2854046749614667,-3.1164941900866676,0.905842832786722,-0.10394426472814748,-1.1350258966915605,-182.27882552222528,-235.20710868578624,-85.66233182577815,-0.24004270489607824,-0.3167426400631417,-0.10788449518179656,-18.116430558194587,-23.905104910425788,-8.142226051456344,0.2528
12011110330,12011110330,Census Tract 1103.30; Broward County; Florida,2638,2079,785,Pembroke Pines city,Florida,68836,0.5779460866618309,0.2596603257469161,12011,2638,2079,785,0.010462,0.008241179256,0.003436880739,0.82274651636196094,0.7439874811686688,0.8645219444503534,-0.21544118402569784,-0.3441086379964112,-0.1567086369748324,-5.945908670276332,-9.496970337555284,-4.324963434960978,-225.3945667276851,-360.00645707184543,-163.94857600306966,0.8068497287025606,0.7223076103235174,0.8520275225420049,-0.23938815919047415,-0.3844517013355373,-0.17367100656152815,-6.606815394787054,-10.61038869894437,-4.7931037343660154,-250.44789214507404,-402.2133699372391,-225.3945667276851,-0.6609067245107214,-1.113418361389087,-0.4681402994050377,-25.053325417388983,-42.20691286539374,-17.746031061601123,0.8857544672046563,0.8499402117502365,0.9226871593758004,-0.12898104048618575,-0.17655334595918623,-0.08379095757277245,-0.9216050113320108,-1.2615222190027786,-0.5987094390950097,-44.3292453743151,-60.67927941331307,-28.797952818422782,0.8750738107687581,0.83623283141327,0.9152925436788656,-0.1427607450867412,-0.1958391998433694,-0.09254686592405424,-1.0200647908986582,-1.3993249497024411,-0.6612728126333816,-49.065165507390965,-67.3075973882848,-31.807254094919745,-0.09845977956664732,-0.1378027306996625,-0.06256337353837182,-4.735920133075869,-6.628317974971743,-3.009301276496961,0.8499402117502365,0.815221646050536,0.9226871593758004,-0.17655334595918623,-0.226660264536216,-0.08379095757277245,-1.142181101252546,-1.4663390781504386,-0.5420709965904501,-145.50077722962368,-186.7947870255336,-69.05363013891083,0.83623283141327,-0.1958391998433694,-1.2669475717397392,0.7987360255774539,-0.25197808534683325,-1.630128307392632,0.9152925436788656,-0.09254686592405424,-0.5987158196539863,-161.3945951260814,-207.659656992692,-76.26953116611291,-0.12476647048719314,-0.1637892292421934,-0.05664482306353624,-15.893817896457724,-20.864869967158395,-7.215901027202069,0.0792
12011110351,12011110351,Census Tract 1103.51; Broward County; Florida,2021,1672,1106,Pembroke Pines city,Florida,26822,0.6222721807348671,0.23151258148214815,12011,2021,1672,1106,0.010462,0.008241179256,0.003436880739,0.8079929699947772,0.7238594608139908,0.8529281499958715,-0.2376345304173425,-0.3814836361681107,-0.17243169897117402,-5.024473696054226,-8.065976321014956,-3.6458444584002105,-248.61324572262376,-399.1081801590775,-180.3980434636423,0.7909487433689852,0.7008412902424384,0.839467124634241,-0.26430442981750885,-0.4268565706995877,-0.1912318787179471,-5.588374101341322,-9.025328127614015,-4.043349856512417,-276.5152944750778,-446.5773442659087,-248.61324572262376,-0.5639004052870957,-0.9593518065990594,-0.3975053981122061,-27.90204875245402,-47.46916410683125,-19.668748051074022,0.875844566489007,0.8372201105473503,0.915827180153954,-0.14175509931938515,-0.19442902458020137,-0.091909065018027,-0.8145906594857425,-1.1172795061087246,-0.5281521881415259,-48.71953705058269,-66.82293696822516,-31.588049529995565,0.8643104105466998,0.8224767253001809,0.907809830520753,-0.15699173329113655,-0.2158398763624929,-0.10155229253946645,-0.90214743716065,-1.2403162078374734,-0.5835666536808704,-53.95618643305323,-74.18159137783931,-34.902311823018564,-0.08755677767490744,-0.1230367017287488,-0.05541446553934448,-5.2366493824705405,-7.3586544096141635,-3.314262293022995,0.8372201105473503,0.7999211068292958,0.915827180153954,-0.19442902458020137,-0.25012328273693274,-0.091909065018027,-1.7721708352129442,-2.2798097549024616,-0.8377276225518008,-160.2324444134669,-206.1310809134233,-75.74390800649194,0.8224767253001809,-0.2158398763624929,-1.9673252735359763,0.7822613478142911,-0.2783451499861144,-2.537044857337595,0.907809830520753,-0.10155229253946645,-0.9256231752230968,-177.87751116961817,-229.3892276073775,-83.69106466754944,-0.19515443832303236,-0.25723510243513337,-0.087895552671296,-17.645066756151206,-23.258146693954192,-7.947156661057505,0.8199
12011110345,12011110345,Census Tract 1103.45; Broward County; Florida,3071,2226,586,Pembroke Pines city,Florida,111259,0.659265337959306,0.26148742927379653,12011,3071,2226,586,0.010462,0.008241179256,0.003436880739,0.7958828593279194,0.707478749670213,0.8433714496985139,-0.25646631068854364,-0.41347001654275,-0.18571715980838252,-8.239955315782703,-13.28429629443874,-5.96686985548588,-268.3150542423544,-432.572331307025,-194.2972925915298,0.7779184407989261,0.6834153664296386,0.8291264779078635,-0.2854818031733442,-0.4632389745994327,-0.20608860848745533,-9.172188328759349,-14.883313293588202,-6.621380096548972,-298.6710624799527,-484.6406152259264,-268.3150542423544,-0.9322330129766438,-1.5990169991494625,-0.6545102410630914,-30.356008237598303,-52.068283918901415,-21.31260960804596,0.8676590062939927,0.8267501701237047,0.910141118581213,-0.15252650263064935,-0.2095552394629352,-0.09873071283590044,-1.1669034783483214,-1.6032016313096622,-0.7553389754632114,-52.421539907831146,-72.02163662666946,-33.93256852934463,0.8554290350357162,0.8111697044070975,0.9016118457614424,-0.16900404246653564,-0.2327876578316284,-0.10912473555121208,-1.2929648396035494,-1.780941167307021,-0.8348584101276197,-58.084673836637435,-80.0063417478446,-37.504870176442935,-0.12606136125522793,-0.1777395359973588,-0.07951943466440836,-5.663133928806286,-7.984705121175148,-3.572301647098309,0.8267501701237047,0.7873718275682258,0.910141118581213,-0.2095552394629352,-0.27004798112788714,-0.09873071283590044,-1.0120116233745595,-1.3041510986347524,-0.476803296496243,-172.69822924480542,-222.55138201958232,-81.36575025533156,0.8111697044070975,-0.2327876578316284,-1.1242086626300574,0.7687725336778389,-0.30077487968509947,-1.4525414637234284,0.9016118457614424,-0.10912473555121208,-0.526999473067505,-191.84448167748417,-247.87396991867377,-89.9316506941135,-0.11219703925549762,-0.14839036508867598,-0.05019617657126207,-19.146252432678775,-25.322587899091467,-8.565900438781924,0.2998
12011110311,12011110311,Census Tract 1103.11; Broward County; Florida,4592,3131,1264,Pembroke Pines city,Florida,58959,0.6459930575054668,0.25708039254054355,12011,4592,3131,1264,0.010462,0.008241179256,0.003436880739,0.8002066629275658,0.7133126833670458,0.8467877904884465,-0.24967717257125532,-0.40190974213399056,-0.18093341830445756,-11.994866884790651,-19.308348484369077,-8.692313539207271,-261.21225794404734,-420.47797222058097,-189.2925422301235,0.7825685303994079,0.6896169713806811,0.8328217260532538,-0.27784335959640405,-0.4500803221212806,-0.2007371670513507,-13.348012871424084,-21.62253559551079,-9.643715413846133,-290.6797228097579,-470.8740330032837,-261.21225794404734,-1.3531459866334306,-2.314187111141713,-0.9514018746388616,-29.467464865710596,-50.39606078270281,-20.7186819389996,0.870586956767806,0.8304913932261494,0.9121770723415518,-0.14865033553070997,-0.20410639791867424,-0.09627837655797183,-1.5996074703232648,-2.196363147690534,-1.0360394399574786,-51.08934750313845,-70.14893477133612,-33.089729797428255,0.8586049181954825,0.8152084067056484,0.9038306552211172,-0.16468002780799992,-0.226680186041157,-0.10640195065673604,-1.7721009626668385,-2.439276828209998,-1.144977941151839,-56.59856156712994,-77.90727653177892,-36.56908148041645,-0.17249349234357347,-0.24291368051946405,-0.10893850119436044,-5.509214063991488,-7.7583417604428,-3.479351682988197,0.8304913932261494,0.7918514072054179,0.9121770723415518,-0.20410639791867424,-0.26286319743899283,-0.09627837655797183,-2.1261458494559444,-2.738206650593676,-1.0029174626493156,-168.20774125442597,-216.63027299000603,-79.34473596909142,0.8152084067056484,-0.226680186041157,-2.361293627343035,0.7735850392735372,-0.2926827035578221,-3.0488319901905117,0.9038306552211172,-0.10640195065673604,-1.108373221367489,-186.8112046948604,-241.20506251507217,-87.68775485502286,-0.2351477778870907,-0.31062533959683547,-0.10545575871817348,-18.603463440434393,-24.574789525066095,-8.343018885931446,0.5816
12011110308,12011110308,Census Tract 1103.08; Broward County; Florida,3778,2384,668,Pembroke Pines city,Florida,46680,0.6798577253206377,0.25278006101398465,12011,3778,2384,668,0.010462,0.008241179256,0.003436880739,0.7892205320769252,0.6985215083702296,0.8380981446210944,-0.26707296548454484,-0.4315951449128193,-0.1931776802251503,-10.556175404589588,-17.058986278162365,-7.635432036367646,-279.4117364899309,-451.5348406077916,-202.1024890515523,0.7707583044710696,0.6739035768308079,0.8234256041920655,-0.29742358168459404,-0.48389181239063633,-0.21443879678867536,-11.755796742765195,-19.126034861570105,-8.475786938387795,-311.1645511584223,-506.24761412308374,-279.4117364899309,-1.1996213381756071,-2.0670485834077397,-0.8403549020201497,-31.75281466849145,-54.712773515292206,-22.24338014875992,0.8631356726862843,0.8209788694970668,0.906991259234628,-0.15856641272601005,-0.21805814638396467,-0.10254645766251164,-1.299217657804831,-1.7866645864011923,-0.8402168293400291,-54.49738497503485,-74.94398432890908,-35.24399451929652,0.8505247826105099,0.8049430912855813,0.8981800654051402,-0.17574469368277176,-0.24232384975550472,-0.11336249658238866,-1.4399683096362594,-1.9854862016308572,-0.9288383003730524,-60.40135526997732,-83.28381718250239,-38.96133810289649,-0.14075065183142876,-0.1988216152296649,-0.08862147103302331,-5.903970294942482,-8.339832853593327,-3.717343583599971,0.8209788694970668,0.7804717182846951,0.906991259234628,-0.21805814638396467,-0.28127640832108525,-0.10254645766251164,-1.2004335900843357,-1.5484569333738862,-0.5645292980959349,-179.7056272581341,-231.80493014579136,-84.51037396645732,0.8049430912855813,-0.24232384975550472,-1.3340189016045363,0.7613649630531437,-0.31343054714510077,-1.7254689319837282,0.8981800654051402,-0.11336249658238866,-0.6240727577024258,-199.7034283839126,-258.30373233289345,-93.42406552431522,-0.1335853115202006,-0.17701199860984196,-0.05954345960649088,-19.99780112577853,-26.49880218710209,-8.913691557857916,0.6658
12011110328,12011110328,Census Tract 1103.28; Broward County; Florida,3678,2875,886,Pembroke Pines city,Florida,98533,0.6575428147633072,0.25878327842096643,12011,3678,2875,886,0.010462,0.008241179256,0.003436880739,0.7964426957513077,0.708233195364301,0.8438140548945846,-0.25558311393222183,-0.4119643170433716,-0.1850952164158101,-9.834642958612852,-15.85207217909072,-7.12232251493503,-267.39105379589046,-430.99706849077535,-193.6466154142205,0.7785203819326119,0.6842170724733758,0.8296051327722292,-0.2844878865182482,-0.4615244784598851,-0.20539273504537636,-10.94687652447689,-17.759109326434835,-7.903355524496508,-297.63122687539123,-482.84690936473174,-267.39105379589046,-1.112233565864038,-1.9070371473441163,-0.7810330095614777,-30.24017307950076,-51.8498408739564,-21.23526399025225,0.8680384492162978,0.8272347658667084,0.9104050949886476,-0.15202270233863802,-0.2088466796391015,-0.09841213049501848,-1.5021412054803862,-2.0636207506352275,-0.9724134228740652,-52.248389755839526,-71.77811306557314,-33.823075578228355,0.8558405480214238,0.8116927293909211,0.9018995027769774,-0.16844195137967158,-0.23199329474144872,-0.10877098492788614,-1.6643803327170572,-2.2923331980378507,-1.0747695962995447,-57.89148983363677,-79.73332862740351,-37.383290306071125,-0.162239127236671,-0.2287124474026232,-0.10235617342547954,-5.643100077797253,-7.955215561830372,-3.5602147278427663,0.8272347658667084,0.7879517690703508,0.9104050949886476,-0.2088466796391015,-0.26911321130712107,-0.09841213049501848,-1.5249326305986497,-1.9649798500822544,-0.7185743594196399,-172.1142923926241,-221.78102145397904,-81.10320083743113,0.8116927293909211,-0.23199329474144872,-1.6939419187447284,0.7693954229506215,-0.29972179476323496,-2.188474079290441,0.9018995027769774,-0.10877098492788614,-0.7942114495931522,-191.18983281543208,-247.00610375738617,-89.6401184642384,-0.16900928814607896,-0.2234942292081865,-0.07563709017351228,-19.07554042280801,-25.225082303407056,-8.536917626807256,0.3582
12011110353,12011110353,Census Tract 1103.53; Broward County; Florida,4873,3295,1239,Pembroke Pines city,Florida,49821,0.6496789211228259,0.26476179715872344,12011,4873,3295,1239,0.010462,0.008241179256,0.003436880739,0.7990035428985826,0.7116877254721274,0.8458376481226139,-0.2515589059495947,-0.40511064643781614,-0.1822599788736745,-12.824806592419629,-20.653077932117043,-9.291855399711912,-263.180927404466,-423.82675830324325,-190.6803898976383,0.7812743667595103,0.6878890925324745,0.8317938648990336,-0.27996007874634027,-0.45372271614088866,-0.2022209374210567,-14.272736041552845,-23.13138570518411,-10.309491534688492,-292.8942343844212,-474.68470562659775,-263.180927404466,-1.447929449133218,-2.4783077730670655,-1.0176361349765788,-29.71330697995522,-50.85794732335451,-20.883154832271263,0.8697728420046519,0.8294507182161348,0.9116112084280624,-0.1497254819950467,-0.20561713678500207,-0.09695886881903389,-1.6955695200546508,-2.328515796296393,-1.0980128464303085,-51.45886252062674,-70.6681577024702,-33.32360687193652,0.8577217585453552,0.8140848005671556,0.9032139194680412,-0.16587924934531245,-0.22837325952200707,-0.10715742798667456,-1.8785032143610796,-2.5862180096628844,-1.2135066544495574,-57.01071970746827,-78.48916569538345,-36.828730028818136,-0.1829336943064288,-0.25770221336649124,-0.11549380801924912,-5.551857186841542,-7.821007992913239,-3.5051231568816124,0.8294507182161348,0.7906048269872076,0.9116112084280624,-0.20561713678500207,-0.26485440749298705,-0.09695886881903389,-2.0995197984324845,-2.704380971976415,-0.990029663393446,-169.45276823506734,-218.27126488913763,-79.90554183966472,0.8140848005671556,-0.22837325952200707,-2.33187849658836,0.7722455381470661,-0.2949249307408241,-3.011425705188862,0.9032139194680412,-0.10715742798667456,-1.0941653265134692,-188.2064968997869,-243.05292212985168,-88.31035726500961,-0.2323586981558754,-0.3070447332124471,-0.10413566312002331,-18.753728664719564,-24.78165724071405,-8.404815425344902,0.4489
12011110355,12011110355,Census Tract 1103.55; Broward County; Florida,2459,2385,1917,Pembroke Pines city,Florida,49915,0.6743889245122812,0.2493749609228553,12011,2459,2385,1917,0.010462,0.008241179256,0.003436880739,0.7909844142303277,0.7008891988791273,0.8394953728383171,-0.26424741374083355,-0.42675903923075903,-0.19119179492201363,-6.798044292246681,-10.978827795274784,-4.918611205287829,-276.4556442556601,-446.4753068432202,-200.0248558474107,0.7726533977235926,0.6764166730653053,0.8249357737193986,-0.2942413803475408,-0.47837869736166905,-0.21221558314932448,-7.569670816820896,-12.306798114290746,-5.459470400603345,-307.83533211959724,-500.4797931797782,-276.4556442556601,-0.7716265245742147,-1.3279703190159626,-0.540859195315516,-31.379687863937157,-54.00448633655806,-21.995087243412605,0.8643346472992798,0.8225076357976612,0.907826715031822,-0.15695929015992052,-0.2157941841235409,-0.10153180496009878,-1.2865891113612171,-1.768856416880765,-0.8322522010988944,-53.94503611577431,-74.16588750024172,-34.89527048632681,0.8518244754593426,0.8065920409360513,0.8990901808160963,-0.17395077132616366,-0.23978411544886863,-0.11223548130879238,-1.4258676123796283,-1.9655009378519197,-0.9199898140030603,-59.78480555050852,-82.41094079043688,-38.5739963942583,-0.13927850101841122,-0.1966445209711547,-0.08773761290416604,-5.839769434734222,-8.245053290195164,-3.67872590793149,0.8225076357976612,0.7822982883097538,0.907826715031822,-0.2157941841235409,-0.27828478592304734,-0.10153180496009878,-3.409190027566297,-4.396437841203055,-1.6040340399193114,-177.839855376437,-229.33948050094187,-83.6741804861404,0.8065920409360513,-0.23978411544886863,-3.788191134424142,0.7633252313212346,-0.3100575730597907,-4.898395155273021,0.8990901808160963,-0.11223548130879238,-1.7731343649094078,-197.6103878155525,-255.52400392660516,-92.49527203491957,-0.37900110685784494,-0.5019573140699656,-0.16910032499009642,-19.77053243911554,-26.184523425663304,-8.821091548779156,0.7714
12011070314,12011070314,Census Tract 703.14; Broward County; Florida,3448,2736,1264,Pembroke Pines city,Florida,325525,0.7670110386938472,0.220201653579432,12011,3448,2736,1264,0.010462,0.008241179256,0.003436880739,0.7616354806020946,0.6618503718183871,0.8161425250473113,-0.3129640431266036,-0.5109155219669526,-0.22527618560499657,-11.289544416568935,-18.43024336194135,-8.126382436700588,-327.4229819190527,-534.5198190818259,-235.68394537994743,0.741176914899333,0.635090766877622,0.7997285640351448,-0.3492055404016738,-0.5745780794711092,-0.25042426264526185,-12.59688307797661,-20.726741270887416,-9.033548416220228,-365.3388363682312,-601.1235867426745,-327.4229819190527,-1.3073386614076732,-2.296497908946062,-0.9071659795196396,-37.915854449178454,-66.60376766084866,-26.309918199525512,0.8442511731129831,0.7969956899453791,0.893780338892815,-0.18448162329787315,-0.2547119295821205,-0.11884313906341494,-1.7347371002533962,-2.395134139782524,-1.1175183671871796,-63.40413378119138,-87.54145247743143,-40.84496956093493,0.8300778783936992,0.7791150077808454,0.8837997546184481,-0.20470624025678244,-0.28350755666779115,-0.1314780240369241,-1.9249153562219323,-2.665908224147112,-1.2363280531014795,-70.3550934291642,-97.43816608724823,-45.18742884142834,-0.1901782559685361,-0.27077408436458805,-0.11880968591429995,-6.950959647972811,-9.896713609816816,-4.34245928049342,0.7969956899453791,0.7519315776077832,0.893780338892815,-0.2547119295821205,-0.3299082387009585,-0.11884313906341494,-2.653296111294471,-3.436604827521616,-1.2379712220323158,-209.91266703279044,-271.88329331658355,-97.94076123673383,0.7791150077808454,-0.28350755666779115,-2.953255855991324,0.7307959904352528,-0.3683709449533415,-3.837265091439122,0.8837997546184481,-0.1314780240369241,-1.369586930891592,-233.64365949298448,-303.58109900625965,-108.35339643129684,-0.29995974469685294,-0.40066026391750587,-0.1316157088592762,-23.73099246019406,-31.697805689676095,-10.412635194562991,0.3352
12011110326,12011110326,Census Tract 1103.26; Broward County; Florida,2799,1949,827,Pembroke Pines city,Florida,74499,0.6090404276660286,0.2765651131221493,12011,2799,1949,827,0.010462,0.008241179256,0.003436880739,0.812369124340269,0.7298101700332096,0.8563726317968924,-0.23096751222802497,-0.3702193269716912,-0.1677159718448032,-6.763453534089943,-10.841183641979155,-4.911249948335486,-241.63821129295977,-387.32345987778336,-175.4644497440331,0.7956622429910547,0.707181518263552,0.8431970092986951,-0.256814695945353,-0.4140641040159657,-0.18596246069672528,-7.520340181795812,-12.12509629874588,-5.445564399401782,-268.6795348980283,-433.19386562150333,-241.63821129295977,-0.7568866477058691,-1.2839126567667218,-0.5343144510662956,-27.041323605068563,-45.87040574371997,-19.08947663688087,0.8787910993552133,0.8409971177040305,0.9178695907668544,-0.1379268642271413,-0.18906471728471116,-0.08947938798640008,-0.9239004187701604,-1.2664463333723328,-0.5993759409754266,-47.403818305292994,-64.97928852603042,-30.75299851079664,0.8675094504122179,0.8265591884928226,0.9100370626761022,-0.1527251945495533,-0.20983471470861695,-0.09885634444310228,-1.023026746759898,-1.4055737573540752,-0.662187301515529,-52.48982795073875,-72.11768893556055,-33.97574661444479,-0.09912632798973764,-0.13912742398174238,-0.06281136054010239,-5.086009645445748,-7.138400409530138,-3.222748103648147,0.8409971177040305,0.8044581469395121,0.9178695907668544,-0.18906471728471116,-0.24307274878675675,-0.08947938798640008,-1.2885621190080765,-1.6566514405652637,-0.6098427641455304,-155.81162261282662,-200.32060950003188,-73.7415676113096,0.8265591884928226,-0.20983471470861695,-1.4301191068834895,0.7871432936417458,-0.2704167183759709,-1.8430130415133188,0.9100370626761022,-0.09885634444310228,-0.6737509912077975,-172.9285498045332,-222.85526499556457,-81.46928551484855,-0.14155698787541326,-0.1863616009480551,-0.06390822706226706,-17.116927191706562,-22.534655495532657,-7.727717903538943,0.369
