geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
22071010200,22071010200,Census Tract 102; Orleans Parish; Louisiana,1433,816,292,New Orleans city,Louisiana,31110,0.5637097422549653,0.2013433613054377,22071,1433,816,292,0.012384,0.00721975350599999,0.003708017999,0.8275418776551279,0.7505700645529078,0.8682788913585135,-0.20839806057131385,-0.3323206549619991,-0.15170368639895754,-3.6982886671710102,-5.897452734173786,-2.692174882238602,-258.080158211515,-411.5458991049397,-187.86984523646905,0.8120242115131723,0.7293405548616089,0.8561013213583458,-0.23149037408200293,-0.3711015976476837,-0.16808603730845223,-4.108091143840975,-6.5856698914903555,-2.982900537477941,-286.6776792631524,-459.5722185268915,-258.080158211515,-0.40980247666996394,-0.6882171573165694,-0.2907256552393398,-28.597521051637404,-48.02631942195181,-20.2879033663182,0.8889609883071692,0.8540664271723751,0.9249012828955452,-0.12490875657466162,-0.17086911296909144,-0.08119646765906374,-0.3779417567710288,-0.5170059690318451,-0.24567961824458429,-46.316391761155494,-63.35857463625553,-30.107796353502977,0.8785590824687417,0.8406995508411039,0.9177088503070236,-0.13822737702512916,-0.18948558851913147,-0.0896702147586846,-0.4182404752024102,-0.5733346337885186,-0.27131899656430875,-51.2549601963738,-70.26159727800473,-33.249877029939796,-0.04029871843138138,-0.05632866475667342,-0.02563937831972446,-4.938568435218307,-6.903022641749194,-3.1420806764368208,0.8540664271723751,0.8201975913703303,0.9249012828955452,-0.17086911296909144,-0.2192184060541656,-0.08119646765906374,-0.3602208002083067,-0.4621492338612738,-0.17117579676045158,-123.3632877425708,-158.2702855689294,-58.6218482056341,0.8406995508411039,-0.18948558851913147,-0.3994674586778621,0.8041005118065897,-0.24362562306207064,-0.5136037483061151,0.9177088503070236,-0.0896702147586846,-0.18903987943723352,-136.80392420474726,-175.8916946253819,-64.73968473877859,-0.03924665846955533,-0.05145451444484128,-0.01786408267678194,-13.440636462176483,-17.621409056452492,-6.117836533144501,0.5455
22071003000,22071003000,Census Tract 30; Orleans Parish; Louisiana,995,725,324,New Orleans city,Louisiana,28027,0.586181554716964,0.21071178701663765,22071,995,725,324,0.012384,0.00721975350599999,0.003708017999,0.8199851836348642,0.740205965477991,0.8623560448714287,-0.21953423056640944,-0.35097533205402626,-0.15961383461873113,-2.705118351777742,-4.324746119596276,-1.9667744392787747,-271.87119113344147,-434.64785121570617,-197.66577279183664,0.8038714518157649,0.7182701840856648,0.8496797600630355,-0.2439799892647323,-0.39223376127322945,-0.1769139939567499,-3.006340946119173,-4.8331357851096355,-2.179948386654589,-302.1448187054445,-485.7422899607674,-271.87119113344147,-0.3012225943414304,-0.5083896655133593,-0.21317394737581408,-30.273627572003058,-51.09443874506123,-21.42451732420242,0.8839048359735123,0.8475623783293869,0.9214087496906116,-0.1313435104115288,-0.17985416244062163,-0.08529466464886237,-0.3530924729768997,-0.4835042918555487,-0.22929876000907176,-48.70241006577927,-66.69024715248948,-31.62741517366507,0.873063960081303,0.8336597581966065,0.913897659703428,-0.14539145552048235,-0.19953013224870636,-0.0942144225694958,-0.3908577471287985,-0.5363994582477638,-0.25327786162348465,-53.91141339707565,-73.98613217210536,-34.934877465308226,-0.03776527415189873,-0.05289516639221509,-0.02397910161441288,-5.209003331296377,-7.295885019615874,-3.307462291643157,0.8475623783293869,0.8123569459801105,0.9214087496906116,-0.17985416244062163,-0.2309859661426267,-0.08529466464886237,-0.4207148812311964,-0.5403224034019886,-0.19952129114191677,-129.85027198493714,-166.76617388950265,-61.58064541417183,0.8336597581966065,-0.19953013224870636,-0.4667409124810982,0.7956491223059046,-0.2568354215006955,-0.6007894528896615,0.913897659703428,-0.0942144225694958,-0.22038639008245003,-144.05583718552415,-185.4288434844634,-68.02049076618829,-0.04602603124990184,-0.0604670494876729,-0.02086509894053329,-14.20556520058699,-18.66266959496077,-6.439845352016447,0.7135
22071012000,22071012000,Census Tract 120; Orleans Parish; Louisiana,843,570,311,New Orleans city,Louisiana,73254,0.6046155532053603,0.30899196517293204,22071,843,570,311,0.012384,0.00721975350599999,0.003708017999,0.8138378506666957,0.7318110616994064,0.8575276133089719,-0.2287459955085652,-0.36647292222914374,-0.16614320574618574,-2.388042314262714,-3.8258717638706585,-1.7344872187469242,-283.27904083780714,-453.8400668885716,-205.75174599607644,0.797244759108064,0.7093145471311013,0.8444480264653881,-0.25431994199469315,-0.4098117739789874,-0.18420550307365496,-2.655026950281302,-4.2783168945497225,-1.9230524009040728,-314.949816166228,-507.510900895578,-283.27904083780714,-0.2669846360185879,-0.452445130679064,-0.18856518215714835,-31.670775328420863,-53.6708340070064,-22.368349010337884,0.8797786693096961,0.8422639972983083,0.918553615863782,-0.13664951752539492,-0.18727620224496633,-0.0886680785199763,-0.28881835620713325,-0.3958214113639586,-0.1874062137206259,-50.66988705388302,-69.44235287086994,-32.87828310888174,0.868581891667842,0.8279289349063691,0.9107830973247732,-0.15130192051299876,-0.2078331337859215,-0.09795625647564382,-0.319787239390916,-0.43926993049406,-0.2070374304120181,-56.10302445454667,-77.0649000866772,-36.32235621263476,-0.03096888318378277,-0.04344851913010139,-0.0196312166913922,-5.433137400663644,-7.622547215807262,-3.4440731037530177,0.8422639972983083,0.805981128093383,0.918553615863782,-0.18727620224496633,-0.24072383973255704,-0.0886680785199763,-0.4204993735197713,-0.5405076704108293,-0.1990902796078783,-135.20880177484608,-173.7966785886911,-64.01616707648822,0.8279289349063691,-0.2078331337859215,-0.46665674285361475,0.7887826699114855,-0.267776331992964,-0.6012498037480368,0.9107830973247732,-0.09795625647564382,-0.21994542812477072,-150.0503996313874,-193.32791117300215,-70.72200261246647,-0.04615736933384345,-0.06074213333720757,-0.02085514851689238,-14.841597856541306,-19.531232584311116,-6.705835535978257,0.1569
22071001702,22071001702,Census Tract 17.02; Orleans Parish; Louisiana,1978,1251,435,New Orleans city,Louisiana,64986,0.6257090716302699,0.24019451434973657,22071,1978,1251,435,0.012384,0.00721975350599999,0.003708017999,0.8068601447351743,0.7223217440647461,0.8520357295898465,-0.23937215950630153,-0.3844246116317438,-0.17365970143221646,-5.863553180538904,-9.416693064305186,-4.253890246737333,-296.4384823326038,-476.0714390447516,-215.0601742536569,0.789729007180221,0.6992037639027291,0.8385010054758827,-0.2662571475885954,-0.4301982506763461,-0.1926044136732552,-6.522115804128115,-10.537943619751472,-4.717951430562734,-329.73285157371663,-532.7575136375871,-296.4384823326038,-0.6585626235892104,-1.1212505554462862,-0.4640611838254012,-33.29436924111276,-56.686074592835496,-23.461131639302387,0.8750808349617127,0.8362418275319239,0.9152974167422132,-0.14275157225189697,-0.19582633524968537,-0.09254104918078532,-0.6621860745187742,-0.908385597305836,-0.42927298888687887,-52.93253992955829,-72.61275757840414,-34.314387600869615,0.8634814055129936,0.8214196260109778,0.907232208907684,-0.1581025296148686,-0.21740456197309743,-0.1022536349365388,-0.7333950288997034,-1.0084811761050565,-0.4743270568286343,-58.62470254993633,-80.61400288609563,-37.915831880786115,-0.07120895438092922,-0.10009557879922036,-0.04505406794175543,-5.692162620378036,-8.001245307691477,-3.601444279916501,0.8362418275319239,0.7987468224557447,0.9152974167422132,-0.19582633524968537,-0.25196116201815116,-0.09254104918078532,-0.6150107736614305,-0.7913074050425256,-0.2906337504582735,-141.3817870486047,-181.90974828563807,-66.8123564271893,0.8214196260109778,-0.21740456197309743,-0.6827791966086639,0.7809982447462758,-0.28041260876952634,-0.8806618131513213,0.907232208907684,-0.1022536349365388,-0.32113702711042924,-156.96073485256642,-202.45099152903936,-73.82460393343202,-0.0677684229472334,-0.08935440810879569,-0.03050327665215574,-15.578947803961702,-20.541243243401308,-7.0122475062427,0.692
22071001741,22071001741,Census Tract 17.41; Orleans Parish; Louisiana,1062,793,492,New Orleans city,Louisiana,64197,0.8340098359287161,0.20608004098185947,22071,1062,793,492,0.012384,0.00721975350599999,0.003708017999,0.7410868493148693,0.6349737945848233,0.7996560519032929,-0.3493695117171414,-0.5748681418480405,-0.2505376500557465,-4.594840739157594,-7.5605554269021935,-3.2950230703043677,-432.6592033105079,-711.9167068646133,-310.2658258290365,0.7192104970333918,0.606780174508437,0.7819762288631453,-0.39041352166690024,-0.6480432980693825,-0.2788112516589188,-5.134643677566912,-8.522941031895291,-3.6668720500577816,-483.4881052322893,-802.5368203291234,-432.6592033105079,-0.5398029384093181,-0.9623856049930976,-0.3718489797534139,-50.82890192178137,-90.62011346451014,-35.01402822536854,0.8300151579761266,0.7790361105592459,0.8837554610698287,-0.2047972743514193,-0.2836375444549431,-0.13153473336328994,-0.6021978396968747,-0.8340243641846558,-0.3867723949321627,-75.9391979441204,-105.1733120031092,-48.7733158804745,0.8146942029050392,0.759824595993616,0.8729016643098743,-0.22745441962664856,-0.3160932210838855,-0.14560441443379665,-0.6688202299686754,-0.9294589270407604,-0.428143705037318,-84.34050819277118,-117.20793531409338,-53.99037894543733,-0.06662239027180072,-0.09543456285610474,-0.04137131010515527,-8.401310248650784,-12.034623310984204,-5.217063064962834,0.7790361105592459,0.730703004550478,0.8837554610698287,-0.2836375444549431,-0.36854507751092547,-0.13153473336328994,-1.0075142327578086,-1.3091158708154444,-0.46722698936131074,-204.7793156011806,-266.08046154785455,-94.96483523603877,0.759824595993616,-0.3160932210838855,-1.1228006494424618,0.7081332426617404,-0.4121636151992909,-1.4640540952933117,0.8729016643098743,-0.14560441443379665,-0.5172041669459603,-228.21151411432152,-297.5719705880715,-105.12279815974804,-0.11528641668465324,-0.1549382244778672,-0.04997717758464953,-23.4321985131409,-31.49150904021691,-10.157962923709254,0.5017
22071001401,22071001401,Census Tract 14.01; Orleans Parish; Louisiana,1153,714,387,New Orleans city,Louisiana,44726,0.6101245160804264,0.2434739570080348,22071,1153,714,387,0.012384,0.00721975350599999,0.003708017999,0.8120096927553891,0.7293207891402956,0.8560899001773594,-0.23151239316701272,-0.37113875662145046,-0.1681016208611107,-3.30570804695827,-5.299398263386049,-2.400281355073826,-286.70494769802855,-459.6182362000043,-208.17704727439948,0.7952750079455545,0.7066599080086171,0.8428907945008843,-0.25742666374404816,-0.4151078739106929,-0.18639331040760448,-3.6757314897886553,-5.927222384818055,-2.6614638537692032,-318.79718038062924,-514.0695910510022,-286.70494769802855,-0.3700234428303859,-0.6278241214320062,-0.26118249869537724,-32.09223268260069,-54.45135485099794,-22.652428334377905,0.8785493151343607,0.8406870246019839,0.9177020832195733,-0.13824003134879825,-0.18950331185787184,-0.08967824993019637,-0.3659939184384991,-0.5017147275447167,-0.23742539531003187,-51.259652442366814,-70.2681691239099,-33.25285648599886,0.8672469057276955,0.8262239481826336,0.9098543783868812,-0.1530741630734481,-0.21032560506095851,-0.09907697732129574,-0.4052676508267596,-0.5568422662606521,-0.2623087596484299,-56.76017518582067,-77.98911292165997,-36.737921519387946,-0.03927373238826048,-0.05512753871593545,-0.02488336433839805,-5.50052274345385,-7.720943797750064,-3.4850650333890822,0.8406870246019839,0.8040854576730481,0.9177020832195733,-0.18950331185787184,-0.2436489062915169,-0.08967824993019637,-0.5294807064713944,-0.6807659125818915,-0.25056503056670054,-136.8167200184482,-175.90850454312442,-64.74548593454794,0.8262239481826336,-0.21032560506095851,-0.587659122497145,0.7867421685271025,-0.2710644478001574,-0.7573661584772133,0.9098543783868812,-0.09907697732129574,-0.2768254941447919,-151.84990245404265,-195.70184973571403,-71.53113543793071,-0.05817841602575058,-0.07660024589532188,-0.02626046357809136,-15.033182435594464,-19.793345192589634,-6.785649503382781,0.8125
22071000617,22071000617,Census Tract 6.17; Orleans Parish; Louisiana,2510,1482,486,New Orleans city,Louisiana,61011,0.8040362286586934,0.20633592992497005,22071,2510,1482,486,0.012384,0.00721975350599999,0.003708017999,0.7502103608216902,0.6468600856435524,0.8069901183919183,-0.33295946340266513,-0.5459293627695602,-0.23917254649002487,-10.3496586868943,-16.969580963630968,-7.434401167488495,-412.3369994778605,-676.0789228538234,-296.19128157324684,0.7289560814214265,0.6192861813129211,0.7898689437896559,-0.37182475801567066,-0.6147623347253517,-0.26603281197785966,-11.557741286197825,-19.10917405062928,-8.269321362269874,-460.46778032660654,-761.3216753238756,-412.3369994778605,-1.2080825993035251,-2.1395930869983104,-0.8349201947813789,-48.13078084874602,-85.24275247005221,-33.26375278013462,0.8363540815472997,0.7870202038570754,0.8882263685800177,-0.1956658334828074,-0.2706154112678945,-0.1258391276974491,-1.0752390647331955,-1.487108180998024,-0.69152157821225,-72.55324323435867,-100.34468157881405,-46.66137504806006,0.8215409175965732,0.7683948926883732,0.8777604892970167,-0.21722482542380328,-0.30141416804751653,-0.13926294495310773,-1.1937118196266234,-1.6563560555257746,-0.7652892486031668,-80.54735625010954,-111.7649160273802,-51.63895064798697,-0.1184727548934279,-0.1692478745277506,-0.0737676703909168,-7.994113015750869,-11.420234448566166,-4.97757559992691,0.7870202038570754,0.7401250310823666,0.8882263685800177,-0.2706154112678945,-0.3511230643525048,-0.1258391276974491,-0.9495354102396004,-1.232020679799679,-0.4415443569254208,-195.3776564279013,-253.50219748964597,-90.85274833856394,0.7683948926883732,-0.30141416804751653,-1.057602094308297,0.7181837950359339,-0.39240123059302057,-1.3768575179216798,0.8777604892970167,-0.13926294495310773,-0.48864584964940705,-217.61359965191303,-283.30401603326743,-100.54441350810843,-0.10806668406869702,-0.14483683812200043,-0.04710149272398628,-22.23594322401173,-29.801818543621486,-9.691665169544502,0.7232
22051026900,22051026900,Census Tract 269; Jefferson Parish; Louisiana,1904,1298,614,New Orleans city,Louisiana,121784,0.5065645432742658,0.28395887999311653,22051,1904,1298,614,0.013324,0.00721975350599999,0.003708017999,0.8470735471470545,0.7775841163683592,0.8835244286066655,-0.18053503543818844,-0.28603449961197164,-0.13183061794569584,-4.5799745383877175,-7.25637947306815,-3.344397236280092,-240.54488121784232,-381.1123672829911,-175.65111535084517,0.8331308793128631,0.7582669354263698,0.8726506530361857,-0.2002916046333136,-0.3187967894679528,-0.14593393876545185,-5.081176887615651,-8.08752259714639,-3.702182915411116,-266.86853401342705,-424.7648422871003,-240.54488121784232,-0.5012023492279338,-0.831143124078241,-0.35778567913102455,-26.323652795584756,-43.6524750041093,-18.791264660242888,0.9019493187265856,0.8708317731467521,0.9338424507345974,-0.10870974592214006,-0.1483274161971586,-0.07084444406372882,-0.5232208075207238,-0.7139009462474882,-0.3409748308852568,-40.30976945460121,-55.00007290042282,-26.26924737174551,0.8926893392777118,0.8588705135512444,0.9274723548776086,-0.12021053237749528,-0.16431986454537317,-0.07819925277660952,-0.5785741774072118,-0.7908727178950763,-0.3763735793716164,-44.57428177251247,-60.93010153274856,-28.99642368040188,-0.05535336988648809,-0.07697177164758806,-0.0353987484863596,-4.2645123179112545,-5.930028632325737,-2.7271763086563636,0.8708317731467521,0.8404787379324766,0.9338424507345974,-0.1483274161971586,-0.1897980934769812,-0.07084444406372882,-0.6575248532389693,-0.841361406798906,-0.3140483659735724,-107.08873831253572,-137.0295450812551,-51.1479423409727,0.8588705135512444,-0.16431986454537317,-0.7284182357483383,0.8259987773079444,-0.21065554510764783,-0.9338210017544588,0.9274723548776086,-0.07819925277660952,-0.34665170825191116,-118.63489181569028,-152.08811103492815,-56.45793294005068,-0.07089338250936905,-0.09245959495555288,-0.03260334227833877,-11.546153503154567,-15.05856595367311,-5.3099905990779765,0.8003
22071001743,22071001743,Census Tract 17.43; Orleans Parish; Louisiana,1147,831,375,New Orleans city,Louisiana,53555,0.6419381992618929,0.20955472218089632,22071,1147,831,375,0.012384,0.00721975350599999,0.003708017999,0.8015323210803942,0.7151046032793885,0.8478342853111085,-0.24761032549765313,-0.3983968155345575,-0.1794757741284962,-3.517167992794488,-5.659006849626215,-2.5493543008679698,-306.64062709629366,-493.37461635799616,-222.2627986807297,0.7839947303031328,0.691522843603996,0.8339539544765795,-0.27551877754758425,-0.4460838268021917,-0.19910697063321345,-3.913592148698229,-6.336374521452739,-2.828204610797007,-341.2024541149284,-552.4302111118343,-306.64062709629366,-0.39642415590374025,-0.6773676718265236,-0.27885030992903737,-34.56182701863472,-59.05559475383815,-24.311273751441792,0.8714834534763636,0.8316377593725276,0.9127999910868198,-0.14746871671628595,-0.202446604582387,-0.09553024733200982,-0.4544046410308124,-0.6238114681648073,-0.29436336541804775,-54.681665587342046,-75.06756536279269,-35.42278765560141,0.859577542132523,0.8164462894569124,0.9045096193434944,-0.16336217616749665,-0.2248203132445916,-0.10557143740031628,-0.5033781582450405,-0.6927529852510156,-0.3253039165404205,-60.574988958488625,-83.36377680517636,-39.146079006067446,-0.0489735172142281,-0.06894151708620833,-0.03094055112237276,-5.893323371146583,-8.296211442383674,-3.723291350466036,0.8316377593725276,0.7932250541846824,0.9127999910868198,-0.202446604582387,-0.2606762667473377,-0.09553024733200982,-0.5481054687043065,-0.7057568965425309,-0.2586393142891219,-146.16145832114842,-188.20183907800825,-68.97048381043251,0.8164462894569124,-0.2248203132445916,-0.6086802167878719,0.7750613230183554,-0.29022049004542766,-0.7857451501944429,0.9045096193434944,-0.10557143740031628,-0.28582490823914736,-162.31472447676583,-209.53204005185145,-76.2199755304393,-0.06057474808356533,-0.07998825365191198,-0.02718559395002545,-16.153266155617423,-21.33020097384319,-7.249491720006787,0.8647
22071000620,22071000620,Census Tract 6.20; Orleans Parish; Louisiana,1030,744,504,New Orleans city,Louisiana,38986,0.7046859319464809,0.25179691852010366,22071,1030,744,504,0.012384,0.00721975350599999,0.003708017999,0.7812618906589087,0.6878724424743947,0.8317839539266781,-0.2799805186409511,-0.4537579037224243,-0.20223526226877672,-3.5712971051350246,-5.787918016089459,-2.579615932574627,-346.7278742849539,-561.9337879698503,-250.44814879365308,0.7622129169131807,0.6626110929021811,0.8166041672755848,-0.3119693694641287,-0.5091808916450277,-0.2245835131313056,-3.979331531587083,-6.494867046995983,-2.8646794934166313,-386.342867144377,-630.5696162132023,-346.7278742849539,-0.40803442645205834,-0.7069490309065243,-0.28506356084200446,-39.61499285942314,-68.63582824335187,-27.676073868155772,0.8577132419470356,0.8140739671798313,0.9032079710421136,-0.16589082585453513,-0.2283896062470416,-0.10716471960074556,-0.4576538690943675,-0.6300733414369235,-0.2956423195981903,-61.51261681375908,-84.68727707485532,-39.73687091373526,0.8446491056776031,0.7974991954448063,0.8940597380676952,-0.1839235882429186,-0.25391976031054,-0.11849349369122728,-0.5074020298801828,-0.7005050469007366,-0.326895749484369,-68.1991975645407,-94.15390415332482,-43.937600737146376,-0.04974816078581523,-0.07043170546381305,-0.03125342988617868,-6.686580750781617,-9.466627078469497,-4.2007298234111135,0.8140739671798313,0.7722326254886093,0.9032079710421136,-0.2283896062470416,-0.2949465834433984,-0.10716471960074556,-0.8310539968597631,-1.0732385814686911,-0.3899462414687227,-164.8916660436038,-212.94416298981972,-77.37028600569896,0.7974991954448063,-0.25391976031054,-0.9239519921913292,0.7525285140934929,-0.3288533009338723,-1.1966168452780066,0.8940597380676952,-0.11849349369122728,-0.4311688835237752,-183.32380797447004,-237.42397723769972,-85.54938165154269,-0.09289799533156597,-0.12337826380931528,-0.04122264205505244,-18.43214193086626,-24.479814247880014,-8.179095645843738,0.9994
22071003900,22071003900,Census Tract 39; Orleans Parish; Louisiana,814,585,273,New Orleans city,Louisiana,34690,0.5131845083846915,0.22322235479530167,22071,814,585,273,0.012384,0.00721975350599999,0.003708017999,0.8447875043673664,0.7744055449996521,0.8817446946694152,-0.18372963003148013,-0.2913130677550214,-0.13411513110937542,-1.852100498984218,-2.936603519297643,-1.3519577718980234,-227.53077383098503,-360.7621031078185,-166.08817836585055,0.83065795686866,0.7548580648894739,0.8707172346092804,-0.20386495034576027,-0.324752356121968,-0.1484784729783522,-2.055076125696663,-3.273690807066564,-1.496748531222226,-252.46635450818957,-402.1733178214452,-227.53077383098503,-0.20297562671244496,-0.33708728776892105,-0.1447907593242026,-24.93558067720454,-41.41121471362667,-17.78756257054086,0.9004350241671831,0.8688728652509222,0.9328022536108322,-0.11057430370937094,-0.15091636532026986,-0.0720385763746266,-0.23985673240302532,-0.3273663503864637,-0.15626539762437916,-41.00115083812399,-55.96005989512201,-26.712033781945152,0.8910408550980927,0.856745551168986,0.9263360064943218,-0.12228299553100988,-0.1672076950216439,-0.07952189377206266,-0.26525511581436334,-0.3627053484862616,-0.17249813885150397,-45.342754840062106,-62.00091427115582,-29.48686134213743,-0.02539838341133801,-0.03533899809979785,-0.01623274122712481,-4.341604001938123,-6.04085437603382,-2.774827560192276,0.8688728652509222,0.8381038262168484,0.9328022536108322,-0.15091636532026986,-0.19316959154564584,-0.0720385763746266,-0.29745505543402606,-0.3807358561772942,-0.14198750866699283,-108.95789576337953,-139.46368358142644,-52.010076434795906,0.856745551168986,-0.1672076950216439,-0.329565147465015,0.8234317445353362,-0.2144297406997608,-0.4226394551127209,0.9263360064943218,-0.07952189377206266,-0.15673707268253825,-120.71983423626922,-154.81298722077688,-57.41284713646088,-0.03211009203098891,-0.04190359893542667,-0.01474956401554539,-11.76193847288971,-15.349303639350428,-5.402770701664979,0.6533
22071006400,22071006400,Census Tract 64; Orleans Parish; Louisiana,1866,862,221,New Orleans city,Louisiana,33600,0.5174973609750825,0.23114229721142643,22071,1866,862,221,0.012384,0.00721975350599999,0.003708017999,0.8433014863867806,0.7723417252456729,0.8805871417821717,-0.1858155311508007,-0.2947636613597584,-0.13560595261038588,-4.29392637748165,-6.811559038133077,-3.133656122559018,-230.1139537771517,-365.0353182279248,-167.9344117127019,0.8290508184662141,0.7526454625113892,0.8694599335136204,-0.2061986765178648,-0.32864681953073993,-0.1501392547887138,-4.7649511890548455,-7.594549489586163,-3.4694995754122036,-255.35644099972376,-406.99622130686834,-230.1139537771517,-0.4710248115731952,-0.7829904514530863,-0.3358434528531862,-25.24248722257209,-41.96090307894353,-17.998041417641275,0.8994498417459442,0.8675990241066035,0.932125197179918,-0.1117907342769391,-0.15260618351862984,-0.07281725998335052,-0.35731801125511276,-0.48777690166185944,-0.23274664658558075,-41.45220548203165,-56.58664752457766,-27.000771065612614,0.8899685192856474,0.8553639848724162,0.9255964340074692,-0.12363525038242006,-0.16909294485803886,-0.08038445618290967,-0.39517677447429905,-0.5404737267783445,-0.25693376293554016,-45.84417337288853,-62.699968303752264,-29.80670103660559,-0.0378587632191863,-0.05269682511648504,-0.0241871163499594,-4.391967890856879,-6.113320779174599,-2.8059299709929704,0.8675990241066035,0.8365602021721493,0.932125197179918,-0.15260618351862984,-0.1953712325825149,-0.07281725998335052,-0.2434931652975955,-0.3117276032514229,-0.11618470964172596,-110.17790284959072,-141.05321414091534,-52.57226680621084,0.8553639848724162,-0.16909294485803886,-0.26979887330679064,0.8217636372308398,-0.2168949253702403,-0.34607006543046354,0.9255964340074692,-0.08038445618290967,-0.12825866701733685,-122.08093814786906,-156.59278978754008,-58.03559593544654,-0.02630570800919515,-0.03434246217904063,-0.01207395737561088,-11.90303529827835,-15.53957564662472,-5.463329129235695,0.1995
22071002502,22071002502,Census Tract 25.02; Orleans Parish; Louisiana,1529,1003,484,New Orleans city,Louisiana,44925,0.67455207462336,0.18008676292572848,22071,1529,1003,484,0.012384,0.00721975350599999,0.003708017999,0.7909317355292487,0.7008184478329713,0.8394536557980227,-0.26433161685041523,-0.426903077526198,-0.1912509917529095,-5.005155114162504,-8.083467831777103,-3.6213635389762193,-327.3482743075542,-528.6767712084436,-236.84522818680313,0.7725967942492192,0.6763415647024467,0.824890680948229,-0.29433620155227636,-0.47854287269768103,-0.2122818490936025,-5.573296006115764,-9.061274376361276,-4.01958568291884,-364.50595200233903,-592.6274935488082,-327.3482743075542,-0.5681408919532602,-0.9778065445841744,-0.39822214394262057,-37.15767769478485,-63.95072234036457,-26.04461373071423,0.8642988543358362,0.8224619871165387,0.9078017798411068,-0.15700720298702964,-0.21586166371760235,-0.10156206146129251,-0.5839320912524981,-0.8028201911620316,-0.377723733769759,-58.21855346485525,-80.04189343589547,-37.65939519140169,0.8517856731445185,0.8065427991600437,0.8990630161057335,-0.17400424957644797,-0.23985980786317612,-0.11226908691169644,-0.647146521999953,-0.8920726982477187,-0.4175446823848653,-64.52108893319571,-88.94044847933387,-41.62957949998657,-0.06321443074745492,-0.0892525070856871,-0.03982094861510632,-6.30253546834047,-8.898555043438394,-3.970184308584878,0.8224619871165387,0.7822437346415867,0.9078017798411068,-0.21586166371760235,-0.2783739334878613,-0.10156206146129251,-0.7542985136630977,-0.9727389322225508,-0.354894475866889,-155.84680034361523,-200.97911822779977,-73.32530493117541,0.8065427991600437,-0.23985980786317612,-0.8381566853640275,0.7632666778877479,-0.3101580731486721,-1.0838041806381955,0.8990630161057335,-0.11226908691169644,-0.3923086847815313,-173.1728688768652,-223.92648360293293,-81.0555133846139,-0.0838581717009298,-0.11106524841564468,-0.03741420891464231,-17.32606853324996,-22.9473653751332,-7.730208453438494,0.6685
