geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037900705,06037900705,Census Tract 9007.05; Los Angeles County; California,2492,1761,411,Lancaster city,California,133874,0.3762130524131707,0.21681635967777968,06037,2492,1761,411,0.009245,0.009493868073,0.003212018401,0.893368903917162,0.8428991660992117,0.9193096171951493,-0.11935841466530994,-0.18638152725648455,-0.08777280395590822,-2.74984361060333,-4.29395827095961,-2.02215725485035,-110.34685435807904,-172.30972194862,-81.14595725723716,0.8833522402588964,0.8286157550721805,0.9116076977677694,-0.13205124119786696,-0.2068319892286989,-0.09696309327869278,-3.042267802386706,-4.765107057124949,-2.2338881030248947,-122.081372487428,-191.2161740419321,-110.34685435807904,-0.29242419178337586,-0.4711487861653385,-0.21173084817454457,-11.73451812934895,-18.90645209331214,-8.49642247891431,0.9322910239217505,0.9103163848228112,0.9545625603203556,-0.07262643781919811,-0.09851917055699864,-0.04760027427054692,-0.4108015976815245,-0.5572603294660735,-0.26924449701222236,-23.32774546743467,-31.644538868033703,-15.289295684964358,0.9257775674080562,0.9018028337319572,0.9501339493551266,-0.08017307310626237,-0.1088898399904894,-0.05248317953349459,-0.4534881168904601,-0.6159206148969913,-0.29686398853045,-25.7517386082033,-34.97561697313977,-16.857693840457127,-0.04268651920893557,-0.05866028543091783,-0.02761949151822762,-2.42399314076863,-3.3310781051060663,-1.5683981554927668,0.9103163848228112,0.8886377159947224,0.9545625603203556,-0.09851917055699864,-0.12531798054578516,-0.04760027427054692,-0.3844198112590372,-0.48898822590982705,-0.18573530763107057,-93.53280079295308,-118.97523744764648,-45.191072416318875,0.9018028337319572,-0.1088898399904894,-0.424885953672872,0.8782076502554019,-0.1386828612904684,-0.5411377203110026,0.9501339493551266,-0.05248317953349459,-0.2047883052249968,-103.3785775359786,-131.66367890778653,-49.826838254257126,-0.04046614241383484,-0.05214949440117555,-0.01905299759392623,-9.845776743025509,-12.688441460140035,-4.635765837938256,0.9259
06037900602,06037900602,Census Tract 9006.02; Los Angeles County; California,2983,1784,616,Lancaster city,California,131670,0.314306389632636,0.1711048909490949,06037,2983,1784,616,0.009245,0.009493868073,0.003212018401,0.9162334005855304,0.8758127699892565,0.9368088423352734,-0.09142495717896502,-0.14179655089097057,-0.06745363067582062,-2.521302383963563,-3.9104418840402895,-1.8602250969287195,-84.52237291195317,-131.0909112987023,-62.36088155979617,0.9082527710615308,0.8642758950668864,0.93071364149287406,-0.10101508287306252,-0.15703793858859144,-0.07444433541985043,-2.785777287984644,-4.330766359136308,-2.053013598893291,-93.3884441161463,-145.1815742251528,-84.52237291195317,-0.264474904021081,-0.4203244750960185,-0.1927885019645712,-8.866071204193126,-14.0906629264505,-6.462906535855554,0.947056344296629,0.9296905852794708,0.9645633723869548,-0.05590338528663976,-0.0756266825046892,-0.03673851675017686,-0.3203398607584812,-0.4333591037279773,-0.21052054861939443,-17.95627022188796,-24.29142958116465,-11.800479182701482,0.9419186575956552,0.922937466160607,0.9610895229916598,-0.06166280064204636,-0.08349702625029504,-0.04048579874975686,-0.35334269776989446,-0.47845806878459424,-0.2319933769251089,-19.806205031944756,-26.819398474472777,-13.004113056340184,-0.03300283701141326,-0.04509896505661692,-0.02147282830571448,-1.8499348100567976,-2.527968893308124,-1.203633873638704,0.9296905852794708,0.9124664091397892,0.9645633723869548,-0.0756266825046892,-0.095930754253991,-0.03673851675017686,-0.44228168384287664,-0.5610244178189568,-0.21485502883390997,-71.79897464981764,-91.0753925030774,-34.87906312238798,0.922937466160607,-0.08349702625029504,-0.48830920705220127,0.90414601852639,-0.10601604111450516,-0.6200054217051191,0.9610895229916598,-0.04048579874975686,-0.23676996861069552,-79.2709751708119,-100.65023079628556,-38.436683216022,-0.04602752320932463,-0.05898100388616223,-0.02191493977678554,-7.472000520994257,-9.574838293208154,-3.557620093634017,0.9635
06037980004,06037980004,Census Tract 9800.04; Los Angeles County; California,0,0,0,Lancaster city,California,606980,0.42018895334989986,0.2337639518222998,06037,0,0,0,0.009245,0.009493868073,0.003212018401,0.8774743832103127,0.8202728849620022,0.907077834118768,-0.13963440886036718,-0.2191064928914764,-0.10244122652551273,-0,-0,-0,NA,NA,NA,0.866079763771009,0.8041817096588314,0.8982743730690325,-0.15462806294640477,-0.2435000547628013,-0.11324560733421916,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.921942414344304,0.8967995304341975,0.9475214558453716,-0.08466644384856868,-0.1150764090117628,-0.0553850721066864,-0,-0,-0,NA,NA,NA,0.9144799223524042,0.8870843335506751,0.942427517290098,-0.09351772035366764,-0.12728853636425377,-0.06108956036794091,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8967995304341975,0.872089794208344,0.9475214558453716,-0.1150764090117628,-0.14667091237751376,-0.0553850721066864,-0,-0,-0,NA,NA,NA,0.8870843335506751,-0.12728853636425377,-0,0.8602354278350023,-0.16247246700446905,-0,0.942427517290098,-0.06108956036794091,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
06037900611,06037900611,Census Tract 9006.11; Los Angeles County; California,3102,1795,981,Lancaster city,California,72944,0.4012462836928172,0.20750148282254371,06037,3102,1795,981,0.009245,0.009493868073,0.003212018401,0.8842859980859891,0.8299437478020837,0.9123266076546712,-0.13085585677537637,-0.2049009377421921,-0.09609869054538668,-3.7526829520456753,-5.876147043561207,-2.7559172864736934,-120.97623958883544,-189.43091694265655,-88.84323940920997,0.8734781049874233,0.8146171019938203,0.9039936403290296,-0.14484838748694043,-0.22757059427361004,-0.10620247243777814,-4.153960607866602,-6.526267226872646,-3.0456734425458767,-133.91233423167645,-210.38901440595248,-120.97623958883544,-0.4012776558209268,-0.6501201833114392,-0.2897561560721833,-12.936094642840969,-20.95809746329591,-9.340946359515904,0.926385931183553,0.9025971481537044,0.9505480295546967,-0.079463716296293,-0.10791398138752913,-0.05202469407934075,-0.45815385952518833,-0.6221859406257375,-0.2999521730671827,-25.523891895553668,-34.6621693941915,-16.710427468923825,0.9193293936210812,0.8933946608440559,0.9457393785490626,-0.08774940400977627,-0.11932614311263748,-0.05737375716995424,-0.5059255971393513,-0.6879835924796811,-0.3307925869570957,-28.18527003561845,-38.32777673981511,-18.42855637643987,-0.04777173761416292,-0.0657976518539436,-0.03084041388991298,-2.661378140064787,-3.6656073456235982,-1.718128907516044,0.9025971481537044,0.8791797111885863,0.9505480295546967,-0.10791398138752913,-0.13742388191382804,-0.05202469407934075,-1.0050552015773966,-1.279895205074995,-0.4845311860670238,-102.45211025253788,-130.46842049694138,-49.39155821274453,0.8933946608440559,-0.11932614311263748,-1.1113421938242432,0.8679314449913619,-0.1521647311786849,-1.417183877393639,0.9457393785490626,-0.05737375716995424,-0.5343496026768295,-113.28666603712978,-144.46318831739438,-54.469888142388335,-0.10628699224684655,-0.13728867231864397,-0.04981841660980574,-10.834555784591902,-13.994767820453,-5.0783299296438065,0.5832
06037900608,06037900608,Census Tract 9006.08; Los Angeles County; California,2206,1655,599,Lancaster city,California,56153,0.38151957786141066,0.18549107900336417,06037,2206,1655,599,0.009245,0.009493868073,0.003212018401,0.891435756394942,0.8401361009346431,0.9178249137350966,-0.12178583013553662,-0.1902833349114625,-0.08953242065579937,-2.4837574591242975,-3.8807277653517738,-1.8259662670920804,-112.5909999603036,-175.91694312564704,-82.77272289628651,0.8812498480221277,0.8256283774931623,0.9099883374303503,-0.1347519687457473,-0.2111986788005985,-0.09891518260973214,-2.748194984026081,-4.307285118838442,-2.0173227242787037,-124.57819510544338,-195.2531785511533,-112.5909999603036,-0.2644375249017834,-0.42655735348666823,-0.1913564571866233,-11.987195145139774,-19.336235425506267,-8.67436342641085,0.9310361310384608,0.9086745719681556,0.95371014942467,-0.07407217256393489,-0.10050399873525336,-0.04853660265989047,-0.3937595550141073,-0.5342682474308876,-0.25801526273255765,-23.792118127740626,-32.28206933117146,-15.590046086559376,0.9244069215743862,0.9000138912146206,0.9492006892081144,-0.08177467807885826,-0.11109396172812663,-0.05351798768105152,-0.4347052305501134,-0.5905633306092624,-0.28449575981252767,-26.26617707251441,-35.683584931073256,-17.19007612160288,-0.04094567553600609,-0.05629508317837473,-0.02648049707997002,-2.4740589447737817,-3.401515599901796,-1.600030035043506,0.9086745719681556,0.8866243538876499,0.95371014942467,-0.10050399873525336,-0.1278733723196562,-0.04853660265989047,-0.5715488511760711,-0.7271937431846031,-0.27601926131640797,-95.41717048014544,-121.40129268524258,-46.0800102364621,0.9000138912146206,-0.11109396172812663,-0.6317721383958934,0.876019194276028,-0.14152749909370868,-0.804842399653281,0.9492006892081144,-0.05351798768105152,-0.30434753603122905,-105.47114163537452,-134.36434050972971,-50.80927145763423,-0.06022328721982228,-0.07764865646867791,-0.02832827471482107,-10.053971155229096,-12.963047824487129,-4.729261221172133,0.8848
06037901008,06037901008,Census Tract 9010.08; Los Angeles County; California,2167,1398,576,Lancaster city,California,82866,0.3273258130212306,0.1816004320154047,06037,2167,1398,576,0.009245,0.009493868073,0.003212018401,0.9113767315420463,0.868785721597978,0.9331011772815576,-0.09724109184574338,-0.15103180812027683,-0.07169514340700076,-1.948119768544816,-3.025758406177936,-1.4363344089286636,-89.89938941138976,-139.62890660719594,-66.2821600797722,0.9029583740473954,0.8566510315653699,0.926662548389084,-0.10747076359414874,-0.16733648026161432,-0.07914148655128682,-2.1530601428302703,-3.3524048219603593,-1.5855138145421233,-99.3567209427905,-154.70257600186244,-89.89938941138976,-0.2049403742854543,-0.32664641578242337,-0.14917940561345966,-9.457331531400753,-15.073669394666512,-6.884144236892463,0.943931794019092,0.9255820996773272,0.962451464532358,-0.05939857766860427,-0.0804011879104144,-0.03901343273022744,-0.2667234756017689,-0.3610336328526527,-0.17518598561430138,-19.07893244647846,-25.82500950305098,-12.531186381566624,0.9385008621587448,0.9184519523512088,0.9587750445011992,-0.0655291223705373,-0.08878858326778086,-0.04299752662028047,-0.2942520841040541,-0.3986964074302563,-0.19307616768915584,-21.04807468555466,-28.519056325483284,-13.81088467018282,-0.02752860850228522,-0.03766277457760364,-0.01789018207485446,-1.9691422390761963,-2.6940468224323064,-1.279698288616199,0.9255820996773272,0.9074025676513748,0.962451464532358,-0.0804011879104144,-0.1020466942123545,-0.03901343273022744,-0.43967132405795906,-0.5580390828314109,-0.21334370884740836,-76.33182709339567,-96.8817852137866,-37.03883834156395,0.9184519523512088,-0.08878858326778086,-0.4855375272573426,0.8986281194867443,-0.11280737639409144,-0.6168835291085328,0.9587750445011992,-0.04299752662028047,-0.23513059883419105,-84.29470959328866,-107.09783491467584,-40.82128451982483,-0.04586620319938361,-0.05884444627712193,-0.02178688998678266,-7.96288249989299,-10.216049700889224,-3.7824461782608783,0.7727
06037900610,06037900610,Census Tract 9006.10; Los Angeles County; California,1730,1287,704,Lancaster city,California,99126,0.3822518824414877,0.17528600438805964,06037,1730,1287,704,0.009245,0.009493868073,0.003212018401,0.8911693092273881,0.8397555077091966,0.9176202118900618,-0.1221212284195067,-0.19082279403911373,-0.08977547251303128,-1.9531886091573272,-3.051991144442479,-1.4358554410525453,-112.90107567383394,-176.41567308916063,-82.99742433829742,0.8809601094557236,0.8252169636838524,0.9097650904552496,-0.13512517680036829,-0.2118025246789624,-0.09918484506763892,-2.1611718089685703,-3.387537809336622,-1.5863475342850568,-124.92322595194048,-195.81143406570072,-112.90107567383394,-0.2079831998112429,-0.33554666489414364,-0.15049209323251156,-12.022150278106526,-19.395760976540096,-8.698964926734773,0.930863087544145,0.9084482331700646,0.953592575853516,-0.07427183801890332,-0.10077818799917966,-0.04866588239211807,-0.307029950875545,-0.4166036944290968,-0.20117831844102368,-23.856251039280888,-32.37013942728025,-15.631570974438514,0.924217930811178,0.8997672945951124,0.9490719705931396,-0.08199588718464772,-0.11139847603595268,-0.05366087186731672,-0.33896014809666686,-0.460506559918768,-0.2218269440049121,-26.33722984434086,-35.781395487083756,-17.235970785152453,-0.03193019722112184,-0.0439028654896712,-0.02064862556388841,-2.4809788050599715,-3.411256059803512,-1.6043998107139403,0.9084482331700646,0.8863468667964726,0.953592575853516,-0.10077818799917966,-0.12822647369906598,-0.04866588239211807,-0.6735694743361432,-0.8570251182345153,-0.32526733682917935,-95.67748215002034,-121.73652247649365,-46.20274670869025,0.8997672945951124,-0.11139847603595268,-0.744552114253085,0.8757176142055292,-0.1419206189054706,-0.9485524454398412,0.9490719705931396,-0.05366087186731672,-0.35865226368608527,-105.76024350185868,-134.73756327270473,-50.94492381904621,-0.07098263991694176,-0.09152732720532596,-0.03338492685690592,-10.082761351838318,-13.001040796211075,-4.7421771103559545,0.8449
06037900806,06037900806,Census Tract 9008.06; Los Angeles County; California,2551,1993,909,Lancaster city,California,65216,0.2942390183759335,0.1965973041235891,06037,2551,1993,909,0.009245,0.009493868073,0.003212018401,0.9237699211441458,0.8867553280802033,0.9425524930912432,-0.08252063323455971,-0.12770678487488513,-0.06094886738917732,-1.94616620160069,-3.011836175955366,-1.4374177837620208,-76.29032542535046,-118.06492261683128,-56.347227901294424,0.9164741056857004,0.8761615436587151,0.9369924708210864,-0.09113830254026233,-0.14134203588091146,-0.0672444348711791,-2.1494052714180336,-3.333409867505236,-1.5858924157797136,-84.25736069847251,-130.67071217190264,-76.29032542535046,-0.20323906981734363,-0.32157369154987014,-0.14847463201769284,-7.967035273122055,-12.60578955507135,-5.820252137110656,0.9518926104658416,0.9360589086765884,0.9678276223486504,-0.05053867317093193,-0.06830883262872016,-0.03324184690376604,-0.32352597833700664,-0.4372825901170768,-0.21279943390867595,-16.233114818715837,-21.94092273542784,-10.67734239381214,0.9472110393939204,0.9298941145390948,0.964667871000516,-0.05573093894667563,-0.07539125623529012,-0.03662621101171227,-0.3567645411936473,-0.4826210978884,-0.2344646190109576,-17.90088014017297,-24.215810230225788,-11.764406372852864,-0.03323856285664067,-0.04533850777132314,-0.02166518510228163,-1.6677653214571335,-2.2748874947979503,-1.087063979040724,0.9360589086765884,0.9203269181361876,0.9678276223486504,-0.06830883262872016,-0.08657041350606522,-0.03324184690376604,-0.5895001760847155,-0.7470962691301412,-0.2868746814875614,-64.85150451977069,-82.18880848516405,-31.559370900721824,0.9298941145390948,-0.07539125623529012,-0.6506209682650249,0.9127174150061892,-0.0956293629975483,-0.8252743335892099,0.964667871000516,-0.03662621101171227,-0.316081493561382,-71.5754640555583,-90.78925562037512,-34.772441535905614,-0.06112079218030941,-0.07817806445906872,-0.02920681207382058,-6.723959535787614,-8.60044713521108,-3.213070635183783,0.9849
06037900607,06037900607,Census Tract 9006.07; Los Angeles County; California,3045,1778,643,Lancaster city,California,67306,0.3470906740266418,0.20536325200161304,06037,3045,1778,643,0.009245,0.009493868073,0.003212018401,0.9040529553205554,0.8582255355381633,0.9275005782253904,-0.10612989439918824,-0.16519488012313094,-0.07816644374855765,-2.987665310478908,-4.6504052002182625,-2.20046551212674,-98.11708737204953,-152.72266667383457,-72.26487724554156,0.8949798494405179,0.8452040619785295,0.9205462389110872,-0.11734359228884732,-0.18314623057905127,-0.08631153735731775,-3.3033424001131486,-5.155754115686637,-2.429758245934286,-108.48415107103936,-169.31869017033293,-98.11708737204953,-0.31567708963424046,-0.5053489154683746,-0.2292927338075459,-10.367063698989837,-16.596023496498344,-7.530139041298715,0.93920808874833694,0.919379661044254,0.9592542000402364,-0.06472677565275142,-0.0876899309086035,-0.0424765405854406,-0.3696525909037167,-0.5007944522129969,-0.24258219448889767,-20.79035944340364,-28.166167166085312,-13.643542997125854,0.933335976692234,0.911684100787476,0.9552720704587548,-0.07142553696903989,-0.09687116308844308,-0.04682218911703893,-0.4079090072235425,-0.5532281819753724,-0.26740005730783717,-22.942013904586194,-31.11519583663512,-15.039373301903105,-0.03825641631982579,-0.05243372976237548,-0.02481786281893949,-2.1516544611825528,-2.949028670549802,-1.3958303047772496,0.919379661044254,0.8997687836731801,0.9592542000402364,-0.0876899309086035,-0.11139663671998036,-0.0424765405854406,-0.5353081965472609,-0.6800271375074429,-0.25930047042753285,-83.25166353767665,-105.75849727954012,-40.32666725156032,0.911684100787476,-0.09687116308844308,-0.5913555532887564,0.8903156633096414,-0.12319713244471098,-0.752063938304482,0.9552720704587548,-0.04682218911703893,-0.285828730333482,-91.96820424397455,-116.96173224019935,-44.4523686366224,-0.05604735674149552,-0.07203680079703911,-0.02652825990594914,-8.716540706297904,-11.203234960659271,-4.125701385062076,0.7049
06037901102,06037901102,Census Tract 9011.02; Los Angeles County; California,3620,2349,1143,Lancaster city,California,130815,0.420781192542684,0.18501386153452148,06037,3620,2349,1143,0.009245,0.009493868073,0.003212018401,0.8772622672664442,0.8199723507109714,0.9069142198682736,-0.13990996457194896,-0.2195533168074905,-0.1026401153410593,-4.682352793332959,-7.3477688982646034,-3.4350464761076975,-129.34676224676684,-202.97704138852495,-94.89078663280932,0.8658494689380053,0.8038576130115723,0.8980961457186144,-0.15493516583954833,-0.24400140499211023,-0.11346653113609224,-5.185199701635581,-8.165970620730455,-3.7973730508784858,-143.23756081866244,-225.57929891520592,-129.34676224676684,-0.5028469083026215,-0.8182017224658518,-0.3623265747707882,-13.89079857189562,-22.602257526680987,-10.009021402507962,0.921803832718996,0.8966188705436581,0.9474269860721964,-0.08482950982136067,-0.115301085949326,-0.05549030658896333,-0.6400413003144547,-0.8699502936428921,-0.4186760958402313,-27.247394649402075,-37.03492097245177,-17.823588584088178,0.9143287175966492,0.8868877624857656,0.9423241597182536,-0.09369855802904384,-0.12753839019855662,-0.06120594456475677,-0.7069585459681331,-0.9622811363003008,-0.4618007628323815,-30.09614925364551,-40.965565615168195,-19.65946201925847,-0.0669172456536784,-0.09233084265740876,-0.04312466699215017,-2.8487546042434397,-3.9306446427164223,-1.8358734351702928,0.8966188705436581,0.8718690533503957,0.9474269860721964,-0.115301085949326,-0.14696122790139882,-0.05549030658896333,-1.2511887203872794,-1.594748472406468,-0.60215257404823,-109.46532986765348,-139.52305095419666,-52.68176500859404,0.8868877624857656,-0.12753839019855662,-1.3839817198505613,0.8599959165201446,-0.16279621890108814,-1.7665817380094724,0.9423241597182536,-0.06120594456475677,-0.6641757692874569,-121.08326507878924,-154.55658250301596,-58.10811629811521,-0.13279299946328194,-0.17183326560300438,-0.06202319523922695,-11.617935211135777,-15.033531548819282,-5.426351289521168,0.4643
06037901003,06037901003,Census Tract 9010.03; Los Angeles County; California,3207,2151,611,Lancaster city,California,81303,0.4262941722104486,0.2157649903755061,06037,3207,2151,611,0.009245,0.009493868073,0.003212018401,0.8752902011974645,0.8171800439539658,0.9053925984361244,-0.14247823022801226,-0.22372053429186897,-0.10449323500908876,-4.224296441734721,-6.633026360867349,-3.0980901442124944,-131.72112384579734,-206.82963395283284,-96.60399576590254,0.8637086583649298,0.8008469530659744,0.8964387757311569,-0.15779781795065095,-0.2486780353868927,-0.11552515026402783,-4.678502532040734,-7.372984197945897,-3.4251722555103363,-145.8840826953768,-229.9028437151823,-131.72112384579734,-0.45420609030601344,-0.7399578370785473,-0.3270821112978419,-14.162958849579466,-23.073209762349464,-10.199005653191206,0.9205148163696566,0.8949389062147826,0.946548046658574,-0.08634861950817754,-0.11739471047200524,-0.0564704068960024,-0.596587066091371,-0.8110861099349348,-0.3901569540191835,-27.73533547612139,-37.707397021614824,-18.1383986061917,0.91292239620456,0.8850600291958596,0.9413625783300312,-0.09538335805700668,-0.129866864407572,-0.06228994334360627,-0.6590085407420241,-0.8972568647963378,-0.4303644315105752,-30.637310122827714,-41.71347581572933,-20.007644421691086,-0.06242147465065306,-0.08617075486140302,-0.04020747749139175,-2.9019746467063254,-4.006078794114505,-1.8692458154993845,0.8949389062147826,0.8698169208630941,0.946548046658574,-0.11739471047200524,-0.14966721848516,-0.0564704068960024,-0.6809777650441312,-0.8681826253892463,-0.3275709043836577,-111.4529893689249,-142.0920827150976,-53.612259309927616,0.8850600291958596,-0.129866864407572,-0.7533256542989369,0.8577695736057328,-0.1658142591796364,-0.9618476264782287,0.9413625783300312,-0.06228994334360627,-0.3613286001754727,-123.29388777396676,-157.4218701273697,-59.137250437884234,-0.07234788925480573,-0.09366500108898256,-0.03375769579181498,-11.840898405041854,-15.329787412272106,-5.524991127956625,-999
06037900701,06037900701,Census Tract 9007.01; Los Angeles County; California,2967,2028,782,Lancaster city,California,71247,0.3534669006121015,0.2207105340573267,06037,2967,2028,782,0.009245,0.009493868073,0.003212018401,0.9017028531616192,0.8548462352382534,0.9257009828592304,-0.10901279339831736,-0.1698010224274906,-0.08026243734913287,-2.990211656828406,-4.65762761209916,-2.2015918341795397,-100.7823274967444,-156.98104523421506,-74.20262332927334,0.8924210142304019,0.8415439531146542,0.9185817172968828,-0.12054734710877592,-0.18829206281963184,-0.0886347737713606,-3.3066034846692194,-5.1648352783171605,-2.4312443105926507,-111.44602240206336,-174.07601207674958,-100.7823274967444,-0.31639182784081354,-0.5072076662180001,-0.22965247641311093,-10.66369490531896,-17.094966842534546,-7.740225022349542,0.9376892505074352,0.9173876089945536,0.9582250168223524,-0.06645138510316183,-0.09005178421364184,-0.04359621429649283,-0.4328625494548384,-0.5865949195364366,-0.28398457665950816,-21.34430717232931,-28.92479879370989,-14.003184253427424,0.9316758346180648,0.909511420755949,0.9541447290847062,-0.07333469737351746,-0.09949141613729327,-0.04805903079219646,-0.477700261918083,-0.6480844300115557,-0.3130552442322066,-23.555239739550444,-31.95682593745344,-15.436649123876066,-0.04483771246324464,-0.06148951047511908,-0.02907066757269844,-2.210932567221136,-3.0320271437435444,-1.433464870448641,0.9173876089945536,0.8973198201609931,0.9582250168223524,-0.09005178421364184,-0.11442985826456444,-0.04359621429649283,-0.6685628915869373,-0.8495507067771253,-0.323667224884275,-85.49397590625796,-108.63819779758634,-41.38967070131394,0.909511420755949,-0.09949141613729327,-0.7386446525370631,0.887650468633931,-0.1265695623852615,-0.9396783567822384,0.9541447290847062,-0.04805903079219646,-0.3568000886808539,-94.45583792034056,-120.16347273430162,-45.62660980573579,-0.07008176095012586,-0.09012765000511325,-0.03313286379657887,-8.961862014082591,-11.525274936715247,-4.23693910442185,0.9467
06037900606,06037900606,Census Tract 9006.06; Los Angeles County; California,2922,1807,628,Lancaster city,California,68113,0.3304714026774755,0.21001711933322137,06037,2922,1807,628,0.009245,0.009493868073,0.003212018401,0.910207190633744,0.8670964082517078,0.932207580969318,-0.0986509558375785,-0.1532742962414762,-0.07272244982194921,-2.6649460693912035,-4.140534978494651,-1.9645162600206556,-91.20280867184132,-141.70208687524473,-67.23190486039205,0.9016838441760504,0.8548189200017514,0.9256864218404092,-0.10903617322076983,-0.16983840273206766,-0.08027942984390311,-2.945491189406822,-4.587995929179775,-2.168659687065916,-100.8039421426017,-157.01560332579655,-91.20280867184132,-0.2805451200156184,-0.4474609506851239,-0.20414342704526045,-9.601133470760384,-15.31351645055181,-6.986428030296387,0.9431784268861046,0.9245921852690284,0.9619419058095688,-0.0602447760616104,-0.0815579191911838,-0.03956381769063437,-0.3496677439981486,-0.4733717257011617,-0.2296330367580814,-19.350732927401697,-26.196553718935345,-12.707971043612694,0.9376769591655446,0.9173714926002644,0.9582166857712592,-0.06646536445762491,-0.0900709342575356,-0.04360528766529433,-0.38577276841638214,-0.5227822633024514,-0.25309020235581553,-21.34879736670626,-28.930949823046564,-14.006098636182374,-0.03610502441823354,-0.04941053760128972,-0.02345716559773414,-1.998064439304568,-2.7343961041112186,-1.2981275925696814,0.9245921852690284,0.9061833268621156,0.9619419058095688,-0.0815579191911838,-0.10352946292087256,-0.03956381769063437,-0.4862604785687621,-0.6172580993374861,-0.2358853820087987,-77.43001251094937,-98.2895062639309,-37.56136656191062,0.9173714926002644,-0.0900709342575356,-0.5370163441092206,0.897300012752,-0.11445445869661958,-0.6823945536139056,0.9582166857712592,-0.04360528766529433,-0.25998122878233765,-85.5121567052899,-108.66155312323338,-41.398284837951856,-0.05075586554045852,-0.06513645427641945,-0.02409584677353896,-8.082144194340529,-10.37204685930246,-3.836918276041235,0.8197
