geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
55025003001,55025003001,Census Tract 30.01; Dane County; Wisconsin,2948,2269,1032,Madison city,Wisconsin,118075,0.7218537222528241,0.21447913466045357,55025,2948,2269,1032,0.008719,0.007731232826,0.0031699323,0.7758057654211866,0.6806040943218571,0.8274457642982744,-0.28898242907114496,-0.4692829625075703,-0.20853842408397885,-7.427892231662231,-12.062267186505132,-5.360190739746048,-251.96377990713128,-409.1678150103506,-181.82465195882116,0.7563595643404432,0.654913605990253,0.8119204699215423,-0.32212250250582203,-0.5269189567194348,-0.2316477254190084,-8.279711820878678,-13.543720418961144,-5.954183254852729,-280.85860993482623,-459.4206383636751,-251.96377990713128,-0.8518195892164471,-1.48145323245601,-0.5939925151066809,-28.894830027694947,-50.25282335332463,-20.148999834012244,0.8539837647033279,0.8093334723653322,0.9006011992155627,-0.17098244876750998,-0.2355846312366545,-0.11036938532950565,-1.2298043238872998,-1.6944604561733574,-0.7938402349563344,-54.20027870812252,-74.678733194066,-34.98634794871461,0.8406100456711559,0.7923923106702723,0.8912217422597452,-0.18961224071690064,-0.26200114076588604,-0.12205521093374716,-1.3638005255888803,-1.884463218885177,-0.877891428279868,-60.10579663238784,-83.0525878750629,-38.69067555221983,-0.13399620170158055,-0.1900027627118197,-0.08405119332353361,-5.9055179242653395,-8.373854680996903,-3.704327603505228,0.8093334723653322,0.7665865148757277,0.9006011992155627,-0.2355846312366545,-0.30448420445031077,-0.11036938532950565,-1.8796431426161015,-2.4293675012909697,-0.8805967401199541,-182.1359634317928,-235.40382764447375,-85.32914148449169,0.7923923106702723,-0.26200114076588604,-2.090410758176702,0.7464784811704482,-0.33962334511242737,-2.709729783143817,0.8912217422597452,-0.12205521093374716,-0.9738336454627112,-202.5591819938665,-262.5707154209125,-94.36372533553404,-0.2107676155606004,-0.2803622818528475,-0.09323690534275696,-20.42321856207369,-27.166887776438713,-9.034583851042342,0.1389
55025001901,55025001901,Census Tract 19.01; Dane County; Wisconsin,4300,1540,432,Madison city,Wisconsin,61194,0.4879674091809143,0.2779476622316022,55025,4300,1540,432,0.008719,0.007731232826,0.0031699323,0.8535287653392534,0.7865834959357763,0.8885433894037879,-0.17160667643407249,-0.2713208517175003,-0.1254374428141314,-6.433826030863314,-10.172279976337006,-4.70286297475457,-149.62386118286778,-236.5646506124885,-109.36890638964115,0.8401173975115481,0.7679258954435553,0.8781051093865138,-0.19030983403275392,-0.3022089838790999,-0.1388158311692866,-7.135039204605799,-11.330328560900048,-5.204441497449542,-165.9311442931581,-263.4960130441872,-149.62386118286778,-0.7012131737424845,-1.1580485845630424,-0.501578522694972,-16.30728311029034,-26.93136243169866,-11.664616806859817,0.906216989871335,0.8763584968673999,0.9367708346491148,-0.10348847039601444,-0.1410855301506914,-0.06749694056665295,-0.5051992252783166,-0.6887366317944428,-0.3294995273622568,-32.80514449859199,-44.72315790873005,-21.396073205341352,0.89733667913196,0.8648683054811268,0.9306721051425604,-0.1144089205930504,-0.1562454002100347,-0.07449228839497662,-0.5585095405059103,-0.7627425049124122,-0.3636486870695934,-36.26685327960456,-49.52873408522158,-23.613551108415155,-0.05331031522759366,-0.07400587311796947,-0.03414915970733662,-3.4617087810125753,-4.805576176491524,-2.217477903073806,0.8763584968673999,0.8471865270255275,0.9367708346491148,-0.1410855301506914,-0.1803776005633619,-0.06749694056665295,-0.4712105154130437,-0.6024418098698505,-0.22543253102742267,-109.0765081974638,-139.454122655058,-52.183456256347846,0.8648683054811268,-0.1562454002100347,-0.5218428529506215,0.8332531124044962,-0.2001155292589629,-0.6683643714812791,0.9306721051425604,-0.07449228839497662,-0.24879624133958017,-120.79695670153276,-154.71397487992573,-57.59172253231022,-0.05063233753757784,-0.06592256161142862,-0.02336371031215747,-11.720448504068946,-15.259852224867736,-5.4082662759623785,0.2741
55025001200,55025001200,Census Tract 12; Dane County; Wisconsin,5417,1551,565,Madison city,Wisconsin,0,NA,NA,55025,5417,1551,565,0.008719,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3054
55025001902,55025001902,Census Tract 19.02; Dane County; Wisconsin,2935,1629,472,Madison city,Wisconsin,45835,0.5671537057052128,0.257842190818527,55025,2935,1629,472,0.008719,0.007731232826,0.0031699323,0.8263792584736019,0.7489723280139688,0.8673685409158945,-0.2100981356273286,-0.3351628125590099,-0.1529124620360957,-5.3764669667092795,-8.576905191530392,-3.913070425306128,-183.1845644534678,-292.2284562702007,-133.32437564927184,0.8107693995630955,0.7276329368765347,0.8551140320304855,-0.2333963276597223,-0.3743193158526312,-0.1694346748415294,-5.972673874839123,-9.578930487287533,-4.33587822938357,-203.4982580865119,-326.36901149190913,-183.1845644534678,-0.5962069081298438,-1.0020252957571412,-0.4228078040774417,-20.31369363304408,-34.14055522170839,-14.40571734505764,0.8881842248611233,0.8530664069603522,0.9243651698894892,-0.1258925479748982,-0.17224168228966122,-0.08182353962942292,-0.65008642141838,-0.8894249950449298,-0.42252200722859784,-39.90708541549294,-54.5994472096335,-25.937508117163773,0.8777146775474973,0.839616808319507,0.9171237289132808,-0.1393224080451648,-0.1910195104377435,-0.09036542014338782,-0.7194357976417447,-0.9863903142728014,-0.46663073824430534,-44.164260137614775,-60.551891606679035,-28.64522641155957,-0.06934937622336468,-0.09696531922787166,-0.0441087310157075,-4.257174722121834,-5.952444397045529,-2.707718294395795,0.8530664069603522,0.8189910651990551,0.9243651698894892,-0.17224168228966122,-0.22101454154075645,-0.08182353962942292,-0.6285343387141937,-0.8065134226912878,-0.298585706366623,-133.16405481232917,-170.8714878583237,-63.259683552250635,0.839616808319507,-0.1910195104377435,-0.6970572980852897,0.8027994757792944,-0.24564107248485537,-0.8963791284601343,0.9171237289132808,-0.09036542014338782,-0.3297562404025812,-147.68163095027325,-189.9108323008759,-69.86361025478416,-0.06852295937109598,-0.08986570576884656,-0.03117053403595821,-14.517576137944063,-19.039344442552235,-6.603926702533519,0.1171
55025001707,55025001707,Census Tract 17.07; Dane County; Wisconsin,1544,219,154,Madison city,Wisconsin,12953,0.3962045912869205,0.2321255306614088,55025,1544,219,154,0.008719,0.007731232826,0.0031699323,0.88610783839108,0.8325368559548151,0.9137287070211308,-0.1285308138292917,-0.2011480246758875,-0.09441674789897364,-1.7302992959606056,-2.7078820643181527,-1.2710511008936975,-112.06601657775944,-175.38096271490625,-82.32196249311512,0.8754578395878887,0.8174172820561743,0.905521979934978,-0.14225946102754422,-0.2233653752518513,-0.10433542438341048,-1.9151162116395,-3.0069750593314564,-1.404577672667188,-124.0360240699158,-194.75227068208915,-112.06601657775944,-0.18481691567889436,-0.29909299501330366,-0.13352657177349037,-11.97000749215637,-19.37130796718288,-8.648094026780464,0.9275722012352258,0.9041465203533892,0.951355195935986,-0.07808319251948674,-0.1060154272441884,-0.05113211581942863,-0.05420653705796603,-0.07359751823920396,-0.03549669066523316,-24.75184340546394,-33.60617271196528,-16.20853455033478,0.9206244337966524,0.8950817385798675,0.9466228074258912,-0.08621926954078647,-0.1172164025897739,-0.0563869707716581,-0.05985472518054419,-0.08137340528434901,-0.03914469070866345,-27.330924739974517,-37.15680606591279,-17.874287994823494,-0.00564818812257816,-0.00777588704514505,-0.00364800004343028,-2.579081334510579,-3.5506333539475112,-1.665753444488715,0.9041465203533892,0.8810764232051244,0.951355195935986,-0.1060154272441884,-0.134975325253016,-0.05113211581942863,-0.12622301248059337,-0.1607029524556062,-0.06087840101204409,-81.96299511726842,-104.3525665296144,-39.531429228600054,0.8950817385798675,-0.1172164025897739,-0.13955900411494448,0.8699913569569869,-0.14943670647229293,-0.17792081545513935,0.9466228074258912,-0.0563869707716581,-0.06713488310583604,-90.62272994476916,-115.5329970487918,-43.59407993885457,-0.01333599163435111,-0.01721786299953315,-0.00625648209379195,-8.659734827500726,-11.18043051917737,-4.062650710254515,0.1739
55025001604,55025001604,Census Tract 16.04; Dane County; Wisconsin,3977,629,363,Madison city,Wisconsin,5310,0.4441579459119315,0.24653329817066516,55025,3977,629,363,0.008719,0.007731232826,0.0031699323,0.868930496592857,0.8081972584907432,0.900479587288266,-0.15084003141917163,-0.23732169280979273,-0.11051934337726968,-5.230447928394323,-8.229239578123334,-3.8323094020628097,-131.51742339437573,-206.92078396085827,-96.36181549064142,0.8568080610224823,0.7911687231899182,0.891089363235356,-0.16712253944791072,-0.2639528973896917,-0.12222190193047822,-5.795051433092069,-9.152688927179051,-4.238101038179926,-145.71414214463337,-230.14053123407223,-131.51742339437573,-0.5646035046977458,-0.9234493490557174,-0.405791636117117,-14.196718750257627,-23.219747273213915,-10.203460802542546,0.916350371611672,0.8895168920843566,0.943705606713919,-0.09128563809190748,-0.12420574460003156,-0.05965249425835661,-0.1820132851168845,-0.2476522712398569,-0.11894035767650624,-28.936929271364782,-39.37238016531906,-18.909436832512917,0.9083803192717946,0.8791634403036758,0.9382534905979656,-0.10086048627919691,-0.13744493248557463,-0.06581005029108113,-0.20110445443433375,-0.2740497213721683,-0.13121783116778082,-31.972091325013313,-43.56911309573423,-20.861340408232245,-0.01909116931744925,-0.02639745013231145,-0.01227747349127458,-3.0351620536485298,-4.196732930415176,-1.9519035757193304,0.8895168920843566,0.8632004961179408,0.943705606713919,-0.12420574460003156,-0.1584794083150851,-0.05965249425835661,-0.3485756613281216,-0.4447625569832635,-0.16741099779996288,-96.02635298295364,-122.52412038106436,-46.11873217629831,0.8791634403036758,-0.13744493248557463,-0.3857306148893377,0.8505950468323248,-0.1756475701616999,-0.492943930467582,0.9382534905979656,-0.06581005029108113,-0.1846917940560756,-106.26187737998282,-135.79722602412727,-50.87928210911173,-0.03715495356121606,-0.04818137348431844,-0.0172807962561127,-10.235524397029218,-13.273105643062932,-4.760549932813416,0.43120000000000003
55025001802,55025001802,Census Tract 18.02; Dane County; Wisconsin,3032,1298,497,Madison city,Wisconsin,27313,0.492361146546277,0.2590074292917236,55025,3032,1298,497,0.008719,0.007731232826,0.0031699323,0.8519992386617367,0.7844479606246424,0.8873550492893385,-0.17370996900271066,-0.2747818213507971,-0.1269446213225204,-4.592198130235411,-7.264134427484242,-3.3559090248391197,-151.4577219734634,-239.58227003575996,-110.68301533110554,0.8384615031702185,0.7656328380837781,0.8768133778788303,-0.19266060065847423,-0.30610907769159273,-0.14049354769104958,-5.09317718029223,-8.092302026727566,-3.714088550708968,-167.98077771412366,-266.89650483929967,-151.4577219734634,-0.5009790500568192,-0.828167599243324,-0.3581795258698479,-16.523055740660265,-27.31423480353971,-11.813308900720578,0.9052068965575396,0.8750496032649866,0.9360781506363994,-0.10471982019022844,-0.14279235859178527,-0.06828687254386062,-0.43087725313161407,-0.5875294583818808,-0.2809712622997115,-33.19547404711973,-45.26421096932825,-21.646476294276695,0.8962365258746514,0.86344750608999,0.9299151413182278,-0.11577688604476834,-0.15814799735582105,-0.0753669400225287,-0.476372348085416,-0.6507113416080942,-0.3101027105933902,-36.70048906667304,-50.131844499853166,-23.89080975295764,-0.04549509495380194,-0.06318188322621343,-0.02913144829367869,-3.505015019553308,-4.867633530524918,-2.244333458680947,0.8750496032649866,0.8455969384761998,0.9360781506363994,-0.14279235859178527,-0.1825965238261634,-0.06828687254386062,-0.5486686021132464,-0.7016130307424079,-0.2623870301661988,-110.39609700467736,-141.16962389183257,-52.794171059597346,0.86344750608999,-0.15814799735582105,-0.607671457296172,0.8315334842524754,-0.20259739257399972,-0.7784648231292673,0.9299151413182278,-0.0753669400225287,-0.28959164226658146,-122.2678988523485,-156.63276119301156,-58.2679360697347,-0.05900285518292558,-0.07685179238685946,-0.02720461210038266,-11.871801847671144,-15.463137301178966,-5.473765010137357,0.1476
55025010400,55025010400,Census Tract 104; Dane County; Wisconsin,2056,1605,791,Madison city,Wisconsin,87632,0.6837052408282223,0.24322922740771136,55025,2056,1605,791,0.008719,0.007731232826,0.0031699323,0.7879819295539473,0.6968605400269129,0.8371165336526666,-0.2690646352335385,-0.43500735450077255,-0.194576811948283,-4.823323684260113,-7.798056678722436,-3.4880352992632755,-234.59745546012223,-379.2829123892235,-169.65152233770797,0.7694278182337981,0.6721411124661004,0.8223647977881551,-0.2996670724688307,-0.4877828203827291,-0.21600535758536268,-5.37191105318339,-8.744123612845382,-3.872169065489614,-261.2797204855734,-425.2978410917014,-234.59745546012223,-0.5485873689232772,-0.9460669341229452,-0.38413376622633866,-26.682265025451223,-46.01492870247789,-18.68354894096978,0.8622931438983836,0.8199050256134055,0.9064039441481028,-0.15969842399424708,-0.21965345834032163,-0.10326086559548787,-0.8125042739279265,-1.1175399808015023,-0.5253645748492387,-50.623319247845885,-69.628659239969,-32.73299531770957,0.8496115863220528,0.803785011140311,0.8975403157094157,-0.17700843079244585,-0.2441137694037407,-0.11415608023089208,-0.9005731111367683,-1.2419877166248092,-0.5807966087743006,-56.110474214128864,-77.38241225076693,-36.18670459652963,-0.08806883720884184,-0.12444773582330693,-0.05543203392506191,-5.487154966282981,-7.753753010797939,-3.4537092788200563,0.8199050256134055,0.7791892110448717,0.9064039441481028,-0.21965345834032163,-0.28338532647163706,-0.10326086559548787,-1.3432698937249083,-1.7330160892935795,-0.631482030842811,-169.8192027465118,-219.09179384242472,-79.833379373301,0.803785011140311,-0.2441137694037407,-1.4928546063486003,0.7599888550333277,-0.3158087692695798,-1.9312985788590675,0.8975403157094157,-0.11415608023089208,-0.698110682701933,-188.73003872927944,-244.1591123715635,-88.25672347685625,-0.149584712623692,-0.198282489565488,-0.06662865185912203,-18.910835982767633,-25.067318529138813,-8.423344103555252,0.2936
55025991703,55025991703,Census Tract 9917.03; Dane County; Wisconsin,0,0,0,Madison city,Wisconsin,261895,0.44648673219878593,0.310138357896621,55025,0,0,0,0.008719,0.007731232826,0.0031699323,0.8681048342477445,0.8070335285884968,0.899841076724471,-0.15193460576285017,-0.23910589160899176,-0.11130734733750924,-0,-0,-0,NA,NA,NA,0.8559125456856881,0.7899156820375198,0.8903943505070722,-0.168343664362205,-0.2659579025201597,-0.1230978716683325,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9158088694465564,0.888812483251415,0.9433356853928144,-0.09193089667751532,-0.12509670919769672,-0.0600680282582439,-0,-0,-0,NA,NA,NA,0.9077898650880664,0.8783976397112505,0.9378489359556724,-0.10157651947677124,-0.138436574497995,-0.0662698028025113,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.888812483251415,0.8623416714158758,0.9433356853928144,-0.12509670919769672,-0.15963316298759336,-0.0600680282582439,-0,-0,-0,NA,NA,NA,0.8783976397112505,-0.138436574497995,-0,0.8496641816872867,-0.1769355723742199,-0,0.9378489359556724,-0.0662698028025113,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
55025002301,55025002301,Census Tract 23.01; Dane County; Wisconsin,2004,1283,536,Madison city,Wisconsin,104638,0.7164980529149998,0.2348360307577036,55025,2004,1283,536,0.008719,0.007731232826,0.0031699323,0.777503758094446,0.6828632499467314,0.8287966735352859,-0.28616741667057843,-0.4644220494777068,-0.2065685492370949,-5.00016778672535,-8.114788882189837,-3.6093466463196537,-249.50937059507737,-404.9295849396126,-180.107118079823,0.758180737706345,0.6573052706743678,0.8133787073576796,-0.3189467237392614,-0.5213631239774505,-0.22943960907038416,-5.5729165545023704,-9.10971321623062,-4.008969838775298,-278.08964842826197,-454.5765077959392,-249.50937059507737,-0.5727487677770204,-0.9949243340407836,-0.3996231924556444,-28.580277833184656,-49.646922856326526,-19.94127706864493,0.855145469945488,0.8108093485148604,0.9014136001419186,-0.16939168263821344,-0.23333555765196276,-0.10936866255685504,-0.6889198931656029,-0.9489811125653386,-0.4448048815080128,-53.69601661462221,-73.96579209394689,-34.66912560467754,0.8418679949253263,0.7939819365504567,0.8921061161852599,-0.18783467957907113,-0.259474496793481,-0.12094288096141044,-0.7639279885116189,-1.05528878293247,-0.4918774955971703,-59.54232178578479,-82.25165884119018,-38.338074481463,-0.07500809534601605,-0.1063076703671314,-0.04707261408915747,-5.846305171162592,-8.285866747243288,-3.6689488767854614,0.8108093485148604,0.7683434328136755,0.9014136001419186,-0.23333555765196276,-0.3015013303855512,-0.10936866255685504,-0.9669287362164424,-1.2494036626518623,-0.4532172624350674,-180.397152279187,-233.0976982559445,-84.55545940952749,0.7939819365504567,-0.259474496793481,-1.0752469524561017,0.7483606128728997,-0.33625418387677536,-1.3934174299676296,0.8921061161852599,-0.12094288096141044,-0.5011801382488886,-200.6057747119592,-259.9659384267966,-93.50375713598667,-0.10831821623965908,-0.1440137673157671,-0.04796287581382125,-20.20862243277222,-26.86824017085207,-8.948297726459188,0.7534
55025002700,55025002700,Census Tract 27; Dane County; Wisconsin,2379,1539,709,Madison city,Wisconsin,106556,0.6298619135691474,0.27161153118936737,55025,2379,1539,709,0.008719,0.007731232826,0.0031699323,0.8054934553737171,0.7204680576095206,0.8509586515717702,-0.2414750155059169,-0.3879865865503509,-0.1751452296218409,-5.008795750606496,-8.047812159507238,-3.632950100576264,-210.5420660196089,-338.28550481325084,-152.70912570728305,0.7882576926501915,0.6972302224274797,0.8373351138927715,-0.2686206672311846,-0.4342464910921328,-0.1942649763617333,-5.571864458663513,-9.007358275725055,-4.0295414664482285,-234.2103597588698,-378.61951558323057,-210.5420660196089,-0.5630687080570169,-0.9595461162178172,-0.39659136587196464,-23.668293739260907,-40.3340107699797,-16.670507182512175,0.8741588962477469,0.8350612798615062,0.914657705248642,-0.14395678439287798,-0.1975169057842661,-0.09330517226458893,-0.7022968881420734,-0.9635913227206252,-0.4551916910713017,-45.63332606511198,-62.61152194416018,-29.57710793185846,0.8624807682554143,0.8201441310918729,0.9065347511930744,-0.15944614280820793,-0.2192978795918245,-0.10310167225681922,-0.7778621229469544,-1.0698503656011988,-0.502984169128123,-50.543347819815104,-69.51594318396353,-32.682532107090516,-0.07556523480488109,-0.10625904288057364,-0.04779247805682135,-4.910021754703124,-6.904421239803355,-3.1054241752320566,0.8350612798615062,0.7973302183714628,0.914657705248642,-0.1975169057842661,-0.2541855017642349,-0.09330517226458893,-1.0826778726536903,-1.39330361224925,-0.5114470835491305,-152.7049185689267,-196.51672951329337,-72.13640106475748,0.8201441310918729,-0.2192978795918245,-1.202069062449109,0.7794747408996077,-0.28291520883137233,-1.5507838947896513,0.9065347511930744,-0.10310167225681922,-0.5651460503738968,-169.54429653725091,-218.72833494917504,-79.71030329674143,-0.11939118979541874,-0.15748028254040136,-0.05369896682476627,-16.83937796832422,-22.211605435881715,-7.57390223198396,0.2459
55025003100,55025003100,Census Tract 31; Dane County; Wisconsin,3955,2639,1269,Madison city,Wisconsin,243798,0.7135946282600755,0.23567409794397065,55025,3955,2639,1269,0.008719,0.007731232826,0.0031699323,0.7784258297530482,0.6840911202937561,0.8295299524709039,-0.28464390797161127,-0.4617935686266316,-0.20550197979147164,-9.815559473905711,-15.924325483803898,-7.086457317926281,-248.18102336044785,-402.63781248555995,-179.1771761801841,0.7591698676531543,0.6586054929238134,0.8141703440238914,-0.3172282549771522,-0.5183596413090934,-0.2282441964880208,-10.939186528601596,-17.87492985323011,-7.870691845003155,-276.5913155145789,-451.95777125739846,-248.18102336044785,-1.123627054695886,-1.9506043694262123,-0.7842345270768742,-28.410292154131124,-49.31995877183849,-19.82893873772122,0.8557759160319954,0.8116105777272526,0.9018543266174984,-0.16853019729362467,-0.23211799777214945,-0.10882652606503256,-1.4098311647298578,-1.9417718154315091,-0.9103830082656236,-53.422931592643344,-73.57983385492645,-34.497272007033864,0.8425507432503786,0.7948450398685819,0.8925859212759928,-0.1868721356083744,-0.25810686340237843,-0.1203403237309119,-1.5632697571776757,-2.1591804062351914,-1.006701122374689,-59.237201863496615,-81.81812831508873,-38.147067918707414,-0.15343859244781788,-0.21740859080368224,-0.0963181141090651,-5.814270270853274,-8.238294460162269,-3.649795911673554,0.8116105777272526,0.7692975787609567,0.9018543266174984,-0.23211799777214945,-0.2998871016994703,-0.10882652606503256,-2.2772944622455435,-2.942172699031488,-1.0676899143193226,-179.4558283881437,-231.84970047529455,-84.13632106535245,0.7948450398685819,-0.25810686340237843,-2.532269519534553,0.7493829402439811,-0.33443123174704775,-3.281082894774512,0.8925859212759928,-0.1203403237309119,-1.1806510285611442,-199.54842549523667,-258.55657169223895,-93.0379061119893,-0.2549750572890095,-0.33891019574302383,-0.11296111424182163,-20.092597107092946,-26.70687121694435,-8.901585046636852,0.1966
55025001804,55025001804,Census Tract 18.04; Dane County; Wisconsin,3929,1343,545,Madison city,Wisconsin,45726,0.5394103421416548,0.26592753545584824,55025,3929,1343,545,0.008719,0.007731232826,0.0031699323,0.8357915276869642,0.7619404140184687,0.8747292161100635,-0.19647061123900045,-0.312438586537242,-0.14321092925993478,-6.730484102154488,-10.703193349515558,-4.905969786322053,-171.3027259392845,-272.4152036018213,-124.86560922173716,0.8209330888952492,0.7415033381715944,0.8630997593264207,-0.21812607327806188,-0.3486115955537152,-0.15861462037762453,-7.472334204108975,-11.94237034691544,-5.433653278159885,-190.18412329114216,-303.95445016328426,-171.3027259392845,-0.741850101954487,-1.2391769973998803,-0.5276834918378324,-18.881397351857647,-31.53924656146298,-13.430478285513678,0.8944608988440192,0.8611556137474731,0.9286927553126308,-0.11799185553261976,-0.16123030963976498,-0.07678238500241635,-0.5023171785282815,-0.6863927502953622,-0.32687943435573213,-37.40261939897851,-51.10891662660924,-24.33949622901952,0.8845400391655155,0.8483787868577372,0.9218478845706358,-0.1305310734643631,-0.1787187698361061,-0.08477766965399576,-0.5556993763417841,-0.7608449567038088,-0.36091711271567234,-41.37746659283575,-56.652640111973845,-26.8739473354931,-0.05338219781350262,-0.07445220640844663,-0.0340376783599402,-3.974847193857232,-5.543723485364604,-2.5344511064735817,0.8611556137474731,0.828761080885909,0.9286927553126308,-0.16123030963976498,-0.2066203675141744,-0.07678238500241635,-0.6793474390260369,-0.8705994414759441,-0.323524259987142,-124.65090624330952,-159.74301678457692,-59.362249538925134,0.8483787868577372,-0.1787187698361061,-0.753035448888687,0.8133402838623981,-0.22949768976299867,-0.9669935395598384,0.9218478845706358,-0.08477766965399576,-0.3572125668847121,-138.1716419979242,-177.43000725868598,-65.54359025407561,-0.07368800986265012,-0.09639409808389432,-0.03368830689757007,-13.5207357546147,-17.68699047410905,-6.181340715150473,0.3625
55025001101,55025001101,Census Tract 11.01; Dane County; Wisconsin,4279,216,86,Madison city,Wisconsin,0,NA,NA,55025,4279,216,86,0.008719,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4837
55025001704,55025001704,Census Tract 17.04; Dane County; Wisconsin,3005,1176,560,Madison city,Wisconsin,16715,0.4583083955724279,0.2636792869698404,55025,3005,1176,560,0.008719,0.007731232826,0.0031699323,0.8639255925622714,0.8011518564365496,0.8966067690132852,-0.15750709159356266,-0.2482028119461756,-0.1153161392039221,-4.126779516470839,-6.503061353662908,-3.021351460245585,-137.33043316042725,-216.40803173587045,-100.54414177189967,0.8513810383593055,0.7835853859679771,0.8868745952844773,-0.17456221708566333,-0.2761851074655789,-0.12755513047392697,-4.5736339521635445,-7.236214145737108,-3.342020313719518,-152.20079707698983,-240.8057951992382,-137.33043316042725,-0.4468544356927051,-0.7331527920742005,-0.32066885347393326,-14.870363916562566,-24.397763463367735,-10.671176488317249,0.91306496258215,0.8852452727643121,0.941460081725109,-0.09521232440241452,-0.12963043211442288,-0.06217992606507954,-0.3549363480379994,-0.4832415599352205,-0.23179683950928168,-30.1816622481292,-41.09196938224664,-19.710615604530755,0.9047984449588856,0.8745204667907195,0.9357979759941109,-0.1052185219498696,-0.1434838153871462,-0.06860671389857045,-0.3922378553536891,-0.5348847615653912,-0.25575487873951036,-33.353559128715055,-45.483398092295175,-21.747863838393737,-0.03730150731568971,-0.05164320163017077,-0.02395803923022868,-3.171896880585859,-4.391428710048535,-2.037248233862983,0.8852452727643121,0.8579951632078988,0.941460081725109,-0.12963043211442288,-0.16550773580257622,-0.06217992606507954,-0.5612337091264908,-0.7165641503965352,-0.2692073918870538,-100.22030520115906,-127.9578839993813,-48.0727485512596,0.8745204667907195,-0.1434838153871462,-0.621211798771664,0.8449545006353892,-0.18349567846318304,-0.794442775147673,0.9357979759941109,-0.06860671389857045,-0.2970321080029063,-110.93067835208284,-141.8647812763702,-53.041447857661836,-0.05997808964517315,-0.07787862475113783,-0.02782471611585252,-10.710373150923775,-13.906897276988898,-4.968699306402236,0.3931
