geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39035117102,39035117102,Census Tract 1171.02; Cuyahoga County; Ohio,535,416,174,Cleveland city,Ohio,54006,0.5841417825145062,0.26740402502432414,39035,535,416,174,0.01415599999999999,0.007698481651,0.00363660615,0.8206682497157372,0.7411407820215958,0.8628919918174431,-0.21851917671529236,-0.34927131829437147,-0.1588935921096878,-1.654946244086198,-2.64519235824969,-1.203374264099036,-309.33574655816784,-494.42847817751215,-224.929768990474,0.8046080897668793,0.7192680719599829,0.8502606537272581,-0.24284109583055777,-0.3903022238635332,-0.17610993242640913,-1.8391473256288955,-2.9559382803415137,-1.3337615288341125,-343.7658552577375,-552.5118281012175,-309.33574655816784,-0.18420108154269776,-0.3107459220918236,-0.13038726473507634,-34.43010869956968,-58.08334992370535,-24.37145135235072,0.8843625950505433,0.8481507029188448,0.9217252228620848,-0.13075791038272916,-0.1790357498479665,-0.08492203011962857,-0.1978142487605364,-0.27085032373026224,-0.12847243843346703,-47.55150210589817,-65.10825089669765,-30.882797700352658,0.8735613322097117,0.8342963219741415,0.91424294833133,-0.1447393138046257,-0.19861489696342496,-0.09380116283663252,-0.2189657095511316,-0.3004702088039839,-0.1419050404299213,-52.63598787286817,-72.22841557788074,-34.111788564884925,-0.02115146079059521,-0.02961988507372165,-0.01343260199645426,-5.084485766970003,-7.12016468118309,-3.2289908645322765,0.8481507029188448,0.8130655396304408,0.9217252228620848,-0.1790357498479665,-0.22991315122582331,-0.08492203011962857,-0.23982479770350176,-0.30797689863019245,-0.1137561001716436,-137.8303435077596,-176.99821760355889,-65.37706906416298,0.8342963219741415,-0.19861489696342496,-0.2660517663405438,0.7964125775226576,-0.25563059678267125,-0.3424263378252099,0.91424294833133,-0.09380116283663252,-0.12565001638360848,-152.90331398881827,-196.79674587655745,-72.21265309402786,-0.02622696863704204,-0.03444943919501747,-0.01189391621196488,-15.072970481058649,-19.798528272998546,-6.835584029864874,0.4127
39035107802,39035107802,Census Tract 1078.02; Cuyahoga County; Ohio,3458,1425,790,Cleveland city,Ohio,73978,0.4457546876972911,0.28276093897151977,39035,3458,1425,790,0.01415599999999999,0.007698481651,0.00363660615,0.8683642932660492,0.8073991616579484,0.9000417411175281,-0.1515904186235583,-0.23854475888550172,-0.11105958125715336,-7.420570494549344,-11.677111360256172,-5.436527316811317,-214.5913966035091,-337.68396067831617,-157.21594322762627,0.8561939463786947,0.7903093564136116,0.8906127664945692,-0.1679596710880035,-0.2653272947924534,-0.12282244048215964,-8.221869105361506,-12.988155274013453,-6.012336308495532,-237.76371039217773,-375.597318508197,-214.5913966035091,-0.8012986108121618,-1.3110439137572794,-0.5758089916842151,-23.17231378866865,-37.91335782988084,-16.651503518918886,0.915979053957404,0.8890338511690117,0.9434519530268672,-0.0917280211589896,-0.12481656202975432,-0.05993738927744053,-0.4753496273706091,-0.646819864866447,-0.31060536680733014,-33.35786858741117,-45.39086770992611,-21.796867846128432,0.907975430587749,0.8786382941005774,0.9379760872609556,-0.10135138717650304,-0.1381247627314664,-0.06612526010142158,-0.5252194860318705,-0.7157851403035717,-0.3426719267661306,-36.85750779171021,-50.23053616165415,-24.04715275551794,-0.04986985866126137,-0.0689652754371246,-0.03206655995880048,-3.499639204299043,-4.839668451728042,-2.250284909389507,0.8890338511690117,0.8626115473460465,0.9434519530268672,-0.12481656202975432,-0.159270361122164,-0.05993738927744053,-0.7591094298963039,-0.9686505625912272,-0.3645272443333638,-96.08980125269667,-122.61399526471232,-46.142689156122,0.8786382941005774,-0.1381247627314664,-0.8400472516351689,0.8499566855258673,-0.1765305421196858,-1.073623540086092,0.9379760872609556,-0.06612526010142158,-0.4021606402311332,-106.33509514369229,-135.90171393494836,-50.90641015583964,-0.08093782173886499,-0.10497297749486478,-0.03763339589776937,-10.245293890995567,-13.28771867023605,-4.763720999717642,0.888
39035108400,39035108400,Census Tract 1084; Cuyahoga County; Ohio,747,468,281,Cleveland city,Ohio,41154,0.45392161909076784,0.2604988998830922,39035,747,468,281,0.01415599999999999,0.007698481651,0.00363660615,0.8654740703672947,0.8033294054506611,0.897805595414271,-0.15543611789041167,-0.24481936452831363,-0.1138268742227808,-1.643664202587931,-2.5888502044243173,-1.2036659239287706,-220.0353684856667,-346.56629242628077,-161.1333231497685,0.8530597813106668,0.7859284873371094,0.888179077632099,-0.17225078700061297,-0.27238039606912556,-0.12589907281538032,-1.8214714591631656,-2.8802952144056424,-1.3313237742565691,-243.83821407806772,-385.5816886754542,-220.0353684856667,-0.1778072565752351,-0.29144500998132505,-0.12765785032779875,-23.80284559240095,-39.01539624917337,-17.0894043276839,0.914082209421694,0.8865673176110972,0.942155644169068,-0.09399350484313984,-0.12794593274039606,-0.06139575365166722,-0.1599705234375848,-0.2177552360277266,-0.10449137804673578,-34.18173577726171,-46.52889658712107,-22.3272175313538,0.9059073475181864,0.8759572050205937,0.9365585212124946,-0.1038656466796397,-0.14160828208096085,-0.0677389371305621,-0.17677223436080744,-0.24100762116906868,-0.11528704295010184,-37.771844948890475,-51.4973549506557,-24.633983536346552,-0.01680171092322263,-0.02325238514134209,-0.01079566490336607,-3.590109171628768,-4.968458363534635,-2.3067660049927508,0.8865673176110972,0.8596055007950817,0.942155644169068,-0.12794593274039606,-0.163324337821317,-0.06139575365166722,-0.27678202576168737,-0.3533151864240367,-0.13281579730520607,-98.4989415522019,-125.7349417879134,-47.26540829366764,0.8759572050205937,-0.14160828208096085,-0.3063374219056045,0.8466991125326591,-0.18105710186560256,-0.3916760021952577,0.9365585212124946,-0.0677389371305621,-0.14653783704076284,-109.01687612299092,-139.38647764955792,-52.148696455787494,-0.02955539614391711,-0.03836081577122102,-0.01372203973555677,-10.517934570789008,-13.651535861644492,-4.8832881621198485,0.9177
39035117800,39035117800,Census Tract 1178; Cuyahoga County; Ohio,1246,892,468,Cleveland city,Ohio,92661,0.5284312104471831,0.2588727019434892,39035,1246,892,468,0.01415599999999999,0.007698481651,0.00363660615,0.8395458691931574,0.7671341880295862,0.8776593441790307,-0.19112014804032856,-0.30355290587235934,-0.13939423835953996,-3.371049032310978,-5.354180289669281,-2.458687988419189,-270.5496815658891,-429.7094935529118,-197.32648382176473,0.8249903565244939,0.7470651402084106,0.8662805809204381,-0.21213538084588512,-0.3385713590129871,-0.15436040242005963,-3.741723610262919,-5.971848933102055,-2.7226668173963215,-300.2988451254349,-479.2816158187845,-270.5496815658891,-0.37067457795194114,-0.6176686434327738,-0.263978828977133,-29.749163559545835,-49.5721222658727,-21.18610184407167,0.8969570563970071,0.8643779724639071,0.9304109398855862,-0.11488057635323906,-0.1569012999596723,-0.07479389711708596,-0.37265566614970647,-0.5089647032796945,-0.24262038404470815,-41.777541048173376,-57.05882323763391,-27.19959462384621,0.8872557364560406,0.8518714434723293,0.923724130904957,-0.1270707631536912,-0.1738860454388294,-0.08257429522850815,-0.4121988363427569,-0.5640607155198876,-0.2678588493550383,-46.21063187699068,-63.235506224202645,-30.02901898599084,-0.03954317019305042,-0.05509601224019311,-0.02523846531033011,-4.4330908288173125,-6.176682986568735,-2.8294243621446316,0.8643779724639071,0.8326595684459362,0.9304109398855862,-0.1569012999596723,-0.20097100651396527,-0.07479389711708596,-0.5652980324585495,-0.7240763116223972,-0.26947414005532866,-120.79017787575845,-154.7171606030763,-57.5799444562668,0.8518714434723293,-0.1738860454388294,-0.6264921921222653,0.8175498153541377,-0.2231670550458511,-0.8040462198809937,0.923724130904957,-0.08257429522850815,-0.2975060540373138,-133.86585301757805,-171.80474783781915,-63.56966966609269,-0.06119415966371577,-0.07996990825859651,-0.02803191398198512,-13.07567514181961,-17.087587234742845,-5.989725209825881,0.7914
39035138107,39035138107,Census Tract 1381.07; Cuyahoga County; Ohio,1296,990,615,Cleveland city,Ohio,85890,0.5120044200065798,0.24875142230554473,39035,1296,990,615,0.01415599999999999,0.007698481651,0.00363660615,0.8451945666340003,0.7749712103800994,0.8820616908596866,-0.1831595226440163,-0.29037051519569473,-0.13370755170805215,-3.3602768385031077,-5.327188576990889,-2.453022276165025,-259.2806202548694,-411.0485013110254,-189.27641019791855,0.8310982467872836,0.7554646126288426,0.8710615756749898,-0.2032271802589257,-0.32368873840461,-0.14802446569301975,-3.728441617013976,-5.9384505639889325,-2.7156828999101017,-287.68839637453516,-458.2137780855658,-259.2806202548694,-0.36816477851086793,-0.6112619869980431,-0.2626606237450768,-28.407776119665733,-47.16527677454037,-20.267023437120123,0.9007047790480325,0.8692217411090403,0.9329875963548302,-0.11024169435063289,-0.15045442688087818,-0.07182561044432569,-0.3968965674253125,-0.5416720591488297,-0.2585894421026456,-40.090562366193176,-54.714349408972694,-26.120145666933904,0.8913344941000029,0.8571239658214596,0.9265384722350024,-0.121913273433582,-0.1666923804208524,-0.07928599833290591,-0.43891705433584394,-0.6001325904386453,-0.285448629654872,-44.33505599351959,-60.61945357966114,-28.833194914633538,-0.04202048691053145,-0.05846053128981565,-0.02685918755222638,-4.24449362732641,-5.905104170688451,-2.713049247699635,0.8692217411090403,0.8385266907315376,0.9329875963548302,-0.15045442688087818,-0.19256788251736115,-0.07182561044432569,-0.7123364464623094,-0.9117253907310744,-0.34006310860767186,-115.82706446541616,-148.24803101318284,-55.29481440775152,0.8571239658214596,-0.1666923804208524,-0.789216112699338,0.8238887639650456,-0.21375608424054937,-1.0120423347740195,0.9265384722350024,-0.07928599833290591,-0.375384809058462,-128.3278232031444,-164.55972923154792,-61.03818033470926,-0.07687966623702858,-0.10031694404294522,-0.03532170045079014,-12.500758737728225,-16.311698218365077,-5.743365926957747,0.3335
39035102102,39035102102,Census Tract 1021.02; Cuyahoga County; Ohio,1788,1084,387,Cleveland city,Ohio,47386,0.6141188796167819,0.2172687584308254,39035,1788,1084,387,0.01415599999999999,0.007698481651,0.00363660615,0.8106867258071716,0.7275204776546091,0.8550489704883892,-0.23352210930102005,-0.37453175644459413,-0.16952365831025706,-5.910661294926248,-9.479746321082658,-4.290801109787518,-330.57389792652395,-530.1871544229674,-239.97769070399988,0.7938498519528479,0.7047413340235458,0.841763494248175,-0.2596840542830974,-0.4189603358309468,-0.18798214324221163,-6.572844400707568,-10.604274895072914,-4.758002492889305,-367.6087472431526,-593.0802514022882,-330.57389792652395,-0.6621831057813203,-1.124528573990256,-0.46720138310178694,-37.03484931662866,-62.89309697932081,-26.129831269674884,0.8776590262635877,0.8395454616199128,0.9170851592927004,-0.13939465108363117,-0.1911207262921632,-0.0904112773684478,-0.5495050148220956,-0.75341339655117745,-0.35640858472127923,-50.69234454078373,-69.50308086265474,-32.87902073074532,0.8662802357473722,0.8249899159668059,0.909181587856084,-0.15436086237990038,-0.21213602814538612,-0.09989028963737866,-0.6085030330118535,-0.8362574200956514,-0.3937756195167006,-56.13496614500493,-77.14551845900843,-36.32616416205725,-0.05899801818975792,-0.08284402354447395,-0.03736703479542136,-5.44262160422121,-7.642437596353686,-3.447143431311934,0.8395454616199128,0.8027137598606706,0.9170851592927004,-0.1911207262921632,-0.2457740853645924,-0.0904112773684478,-0.5694083495360865,-0.7322377798641307,-0.2693634396675488,-147.13394044860115,-189.2087286470622,-69.60295598644672,0.8249899159668059,-0.21213602814538612,-0.6320194989147973,0.78526597163038,-0.2734538820315698,-0.8147045412741116,0.909181587856084,-0.09989028963737866,-0.2976043784500504,-163.31253201932745,-210.51796932147585,-76.90035618864351,-0.0626111493787107,-0.08246676140998088,-0.02824093878250161,-16.178591570726283,-21.309240674413665,-7.2974002021967985,0.8451
39035183604,39035183604,Census Tract 1836.04; Cuyahoga County; Ohio,1278,909,341,Cleveland city,Ohio,43109,0.6675829626041695,0.16376211190076947,39035,1278,909,341,0.01415599999999999,0.007698481651,0.00363660615,0.7931850851598612,0.7038470186115628,0.8412374871687254,-0.26073979290527965,-0.4207632817322158,-0.18872496203849265,-4.717139545693203,-7.612183370705193,-3.4142927390244,-369.1032508367138,-595.6325016201246,-267.1590562616902,0.7750183639567997,0.6795573324382378,0.8268190593853412,-0.2902920066236534,-0.4715461849436904,-0.2094544612256542,-5.251779519286951,-8.530915560812362,-3.789317737275041,-410.93736457644377,-667.5207794062882,-369.1032508367138,-0.5346399735937482,-0.9187321901071694,-0.37502499825064106,-41.8341137397299,-71.88827778616348,-29.344679049345935,0.8658291061900296,0.8244141729777364,0.9088675206676008,-0.15496232784362293,-0.21298254297115937,-0.10027036642860626,-0.5122550915990818,-0.7040510656809056,-0.33146124257627396,-56.35369544544354,-77.45336256115573,-36.464383121702305,0.8534447267449978,0.8086488891974949,0.900224114098176,-0.17172204439525662,-0.23663064818205887,-0.1108344959208043,-0.5676572674491722,-0.7822240156457417,-0.3663828212334519,-62.448544273836326,-86.05324704573617,-40.30614094977469,-0.05540217585009044,-0.07817294996483615,-0.03492157865717793,-6.094848828392788,-8.599884484580434,-3.84175782807238,0.8244141729777364,0.7845774393775141,0.9088675206676008,-0.21298254297115937,-0.2745714442074739,-0.10027036642860626,-0.5591179898749551,-0.7208000797658546,-0.26322798544657805,-163.9642199046789,-211.37832251198083,-77.19295760896718,0.8086488891974949,-0.23663064818205887,-0.6211985757549915,0.7657718497313448,-0.30587197786237413,-0.8029696849128408,0.900224114098176,-0.1108344959208043,-0.2909607506021539,-182.16967030938167,-235.47498091285655,-85.32573331441462,-0.0620805858800364,-0.08216960514698624,-0.02773276515557582,-18.20545040470276,-24.09665840087573,-8.132775705447456,0.4466
39035118101,39035118101,Census Tract 1181.01; Cuyahoga County; Ohio,1159,839,354,Cleveland city,Ohio,41164,0.7245017397479446,0.18677056813384113,39035,1159,839,354,0.01415599999999999,0.007698481651,0.00363660615,0.7749675930063149,0.6794898569722405,0.8267786444609799,-0.290376538353974,-0.47169231407799134,-0.2095135822623383,-4.764150950972133,-7.738963345384043,-3.4374482795160604,-411.05702769388546,-667.7276398088045,-296.587427050566,0.7554607336757517,0.6537343060291759,0.811200435958655,-0.32369553495444275,-0.5296734327345678,-0.23274095485196175,-5.3108091976726906,-8.690248194883237,-3.818535229028985,-458.2233992815091,-749.8057113790541,-411.05702769388546,-0.5466582467005576,-0.951284849499194,-0.38108694951292454,-47.16637158762361,-82.07807157024969,-32.88066863787097,0.8534099629473386,0.8086047439028404,0.900199792259273,-0.1717697746888233,-0.23669816129616603,-0.11086450874450188,-0.5240889169556734,-0.7221927328241334,-0.3382600950719498,-62.465901901748914,-86.07779890633294,-40.31705543169843,0.8399887691720025,0.7916075240141872,0.8907848029162452,-0.1904921073953459,-0.2632522679029993,-0.12260559085225396,-0.5812128614262349,-0.8032123010078382,-0.3740834581571423,-69.27447692803753,-95.7344816457495,-44.58682457176904,-0.05712394447056146,-0.08101956818370482,-0.03582336308519246,-6.808575026288613,-9.656682739416546,-4.269769140070615,0.8086047439028404,0.7657193221800869,0.900199792259273,-0.23669816129616603,-0.30596155932553765,-0.11086450874450188,-0.6450646238536463,-0.8338255654341657,-0.30213488875610356,-182.22164515639727,-235.54394503789993,-85.34883863166768,0.7916075240141872,-0.2632522679029993,-0.7174315349285232,0.745549643457913,-0.3412923053144093,-0.9301111227320262,0.8907848029162452,-0.12260559085225396,-0.334132419586076,-202.66427540353763,-262.74325500904695,-94.38768914860904,-0.07236691107487692,-0.09628555729786048,-0.03199753082997242,-20.44263024714037,-27.19930997114703,-9.03885051694136,0.7019
39035101101,39035101101,Census Tract 1011.01; Cuyahoga County; Ohio,1490,901,326,Cleveland city,Ohio,32637,0.5877402222644236,0.24080315335572627,39035,1490,901,326,0.01415599999999999,0.007698481651,0.00363660615,0.8194636100847345,0.7394924314112847,0.8619467317980035,-0.22031044172492012,-0.35227888416863096,-0.16016450101738902,-4.646884773456374,-7.430421227593797,-3.378260127839216,-311.87146130579686,-498.68598842911393,-226.72886764021584,0.8033090133303451,0.71750859323655225,0.8492361446221662,-0.2448509644554051,-0.3937115310203879,-0.17752877845879975,-5.164504276717764,-8.30433684535567,-3.7445151079155257,-346.61102528307146,-557.338043312461,-311.87146130579686,-0.5176195032613906,-0.8739156177618721,-0.3662549800763095,-34.739563977274535,-58.65205488334712,-24.58087114606104,0.8835552045576116,0.847113092206523,0.9211669937410856,-0.13179119407789724,-0.18047992552593412,-0.08557949513448623,-0.43182467287647175,-0.5913573008143578,-0.2804082454062909,-47.92726668995247,-65.6334407119154,-31.12189183199677,0.872684089995658,0.8331736629836543,0.9136338994258654,-0.14589003221655547,-0.2002299693666849,-0.09453031529194326,-0.4780206741325638,-0.6560699417498914,-0.30973634288286006,-53.05445883824238,-72.8157538013198,-34.37695259521199,-0.04619600125609208,-0.06471264093553364,-0.02932809747656917,-5.127192148289909,-7.1823130894044,-3.255060763215224,0.847113092206523,0.8118158988799966,0.9211669937410856,-0.18047992552593412,-0.23180637553369837,-0.08557949513448623,-0.4529513747814915,-0.5817656239337033,-0.2147792883962676,-138.94213950352503,-178.4557128630992,-65.88321729946858,0.8331736629836543,-0.2002299693666849,-0.5025181589188074,0.7950662304559193,-0.25775685306941587,-0.6468936676304546,0.9136338994258654,-0.09453031529194326,-0.23724320666267595,-154.14667451497158,-198.43364037744007,-72.77398977382698,-0.0495667841373158,-0.06512804369675129,-0.02246391826640834,-15.204535011446564,-19.977927514340887,-6.8907724743583865,0.8908
39035183100,39035183100,Census Tract 1831; Cuyahoga County; Ohio,2134,1241,371,Cleveland city,Ohio,85821,0.7673944313000941,0.1697658022261744,39035,2134,1241,371,0.01415599999999999,0.007698481651,0.00363660615,0.7615162874964534,0.6616933825071417,0.8160472228350725,-0.31316954925229656,-0.5112739925114891,-0.22541927969051537,-9.460508849085898,-15.44502695747629,-6.809669379919928,-443.32281392155096,-723.7594637992639,-319.10353232989354,0.7410493253395087,0.6349250626457448,0.7996258405531601,-0.34943783875905166,-0.5749890165509943,-0.25058489769193343,-10.55613412503967,-17.369788002043396,-7.569895118225438,-494.6642045473135,-813.9544518295875,-443.32281392155096,-1.095625275953772,-1.9247610445671055,-0.7602257383055102,-51.34139062576251,-90.1949880303236,-35.62444884280742,0.8441690185617533,0.7968917495512713,0.8937226504468037,-0.1845968970808033,-0.2548755844982693,-0.11891535869664324,-0.8330910080929531,-1.1502607085264225,-0.536668371034195,-67.13062111949662,-92.68821180712509,-43.24483247656688,0.8299890259519865,0.7790032391812229,0.8837370061393929,-0.2048352071318209,-0.283691709743155,-0.13155836301175422,-0.9244270727242008,-1.2803086952977618,-0.5937266064474851,-74.49049739921038,-103.16750163559723,-47.84259520124779,-0.09133606463124776,-0.13004798677133955,-0.05705823541329014,-7.359876279713761,-10.479289828472163,-4.597762724680914,0.7968917495512713,0.7518083619730744,0.8937226504468037,-0.2548755844982693,-0.3301262004795504,-0.11891535869664324,-0.7279595089132436,-0.9428855543521876,-0.3396385192777789,-196.21550105478264,-254.1470496906166,-91.5467706948191,0.7790032391812229,-0.283691709743155,-0.8102623015614422,0.7306642640490362,-0.36861763904863454,-1.0528223643972667,0.8837370061393929,-0.13155836301175422,-0.37574866780586874,-218.39954219984963,-283.7796130450854,-101.2799643681587,-0.08230279264819862,-0.10993681004507916,-0.03611014852808986,-22.184041145067013,-29.632563354468775,-9.733193673339583,0.2438
39035106800,39035106800,Census Tract 1068; Cuyahoga County; Ohio,1795,1294,673,Cleveland city,Ohio,39732,0.6087269348723479,0.2141665905471049,39035,1795,1294,673,0.01415599999999999,0.007698481651,0.00363660615,0.8124730931280798,0.7299517486420148,0.8564544085147314,-0.23080999045756473,-0.3699535645477617,-0.16760447498216074,-5.864886473726528,-9.400527474229914,-4.258833061386204,-326.73462249172854,-523.7062659738114,-237.2608947847467,0.7957742573726321,0.7073324273982918,0.8432855801282926,-0.25663778481808375,-0.41376241391646246,-0.18583789829284855,-6.521171244983203,-10.513711212865587,-4.722144712379246,-363.2964481884793,-585.7220731401441,-326.73462249172854,-0.6562847712566757,-1.1131837386356729,-0.4633116509930426,-36.56182569675074,-62.01580716633275,-25.811234038609616,0.8788610300501483,0.8410868106319643,0.91791803569663,-0.1378363197455,-0.1889379162284493,-0.08942188856881557,-0.6486257920553282,-0.8890980678331852,-0.4207986937486764,-50.12564080798518,-68.70927881245636,-32.51921899139694,0.8675853869552249,0.8266561574339016,0.9100898974995,-0.15262430077284006,-0.20969279791514617,-0.0987925508760517,-0.7182146052539682,-0.9867657333505524,-0.46489485992850854,-55.50344708299599,-76.25701185089277,-35.926959809003755,-0.06958881319863996,-0.09766766551736716,-0.04409616617983214,-5.377806275010816,-7.547733038436411,-3.407740817606811,0.8410868106319643,0.8045659520779546,0.91791803569663,-0.1889379162284493,-0.2429061873887373,-0.08942188856881557,-0.9789021096899264,-1.2585159402523758,-0.46330179309604586,-145.4535081262892,-187.00088265265617,-68.84127683447933,0.8266561574339016,-0.20969279791514617,-1.0864347737260145,0.7872593276786919,-0.27022947184200913,-1.4000800123501411,0.9100898974995,-0.0987925508760517,-0.5118519268376188,-161.43161570966038,-208.0356630535128,-76.0552640174768,-0.10753266403608797,-0.14156407209776556,-0.04855013374157296,-15.978107583371168,-21.034780400856693,-7.213987182997469,0.8343
39035120802,39035120802,Census Tract 1208.02; Cuyahoga County; Ohio,1293,962,270,Cleveland city,Ohio,42915,0.6629455714782441,0.16048725003709316,39035,1293,962,270,0.01415599999999999,0.007698481651,0.00363660615,0.7946880666321219,0.7058695407301284,0.842426585316603,-0.2583553748805963,-0.41669238052917346,-0.1870470583785973,-4.7288613420449686,-7.627015659030875,-3.423654738820798,-365.7278686809721,-589.8697338770979,-264.7838158407423,0.7766339306356619,0.6817056383923853,0.8281047395078496,-0.28760791996496565,-0.4669088000478097,-0.20757671377935769,-5.264291385526101,-8.546162338705493,-3.7994235566169383,-407.1377715024053,-660.9560973476792,-365.7278686809721,-0.5354300434811323,-0.9191466796746176,-0.37576881779614046,-41.40990282143328,-71.0863634705814,-29.06178018531635,0.866848868340887,0.8257157646417087,0.90957737981202,-0.15360362863939447,-0.2110704952253346,-0.09941168524514912,-0.5373692563505892,-0.7384122111012376,-0.3477833423984873,-55.8595900572338,-76.75802610199975,-36.15211459443735,0.8545504854260952,0.8100533714458472,0.9009975634512216,-0.17020587672053203,-0.2344865600832215,-0.10988091484904228,-0.5954508120022035,-0.8203313263643303,-0.38440905350076265,-61.897173804802854,-85.27352664909878,-39.959361070765354,-0.05808155565161432,-0.0819191152630927,-0.03662571110227536,-6.037583747569057,-8.515500547099034,-3.807246476328,0.8257157646417087,0.7861341912452094,0.90957737981202,-0.2110704952253346,-0.27204745848292705,-0.09941168524514912,-0.4387290303311248,-0.5654751391796395,-0.2066361393837873,-162.49223345597215,-209.43523673319984,-76.53190347547678,0.8100533714458472,-0.2344865600832215,-0.4874014296558332,0.7674433972245216,-0.3030276937902199,-0.6298703479049906,0.9009975634512216,-0.10988091484904228,-0.22839737582532027,-180.51904802067895,-233.28531403888545,-84.59162067604454,-0.0486723993247084,-0.0643952087253511,-0.02176123644153296,-18.026814564706815,-23.85007730568559,-8.059717200567764,0.8518
39035116700,39035116700,Census Tract 1167; Cuyahoga County; Ohio,804,428,241,Cleveland city,Ohio,55198,0.6441650746251937,0.23388634817906925,39035,804,428,241,0.01415599999999999,0.007698481651,0.00363660615,0.8008040152504853,0.7141199476694349,0.8472594039811951,-0.24874498748262117,-0.4003249779866093,-0.18027607047037852,-2.8310721704144037,-4.556268312256266,-2.051798395077258,-352.12340428039846,-566.7000388378441,-255.19880535786783,0.7832111584291452,0.6904755122894327,0.8333319589516391,-0.27679488377777883,-0.4482772845691031,-0.2000019791129037,-3.150319933305622,-5.102033845249619,-2.276307325123101,-391.8308374758236,-634.5813240360222,-352.12340428039846,-0.3192477628912185,-0.5457655329933528,-0.2245089300458436,-39.70743319542518,-67.8812851981782,-27.92399627435866,0.8709909949344428,0.8310079942635683,0.9124578395805932,-0.14811749583618533,-0.2033578580506808,-0.09594104694157168,-0.2305400584080416,-0.31651988313783525,-0.14932911497572773,-53.8644996280471,-73.95324372379328,-34.889980134515824,0.8590432534169302,0.8157662278566806,0.904136677972017,-0.16408573843330967,-0.22584138182254687,-0.10602746726634836,-0.2553941079599344,-0.3515147556498393,-0.1650282997187228,-59.67152055138654,-82.12961580603722,-38.558013952972615,-0.0248540495518928,-0.03499487251200406,-0.01569918474299506,-5.807020923339439,-8.17637208224394,-3.6680338184567898,0.8310079942635683,0.7924703704285863,0.9124578395805932,-0.2033578580506808,-0.26187683138131324,-0.09594104694157168,-0.3772967640483487,-0.4858690094718657,-0.178002693859238,-156.55467387898287,-201.6053981211061,-73.8600389457419,0.8157662278566806,-0.22584138182254687,-0.4190112118933642,0.7742502187931973,-0.29157212452412695,-0.5409636987926909,0.904136677972017,-0.10602746726634836,-0.1967163732117286,-173.8635733997362,-224.46626505920787,-81.62505112519858,-0.04171444784501549,-0.05509468932082523,-0.0187136793524906,-17.308899520753315,-22.86086693810175,-7.765012179456681,0.8761
