geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003003227,32003003227,Census Tract 32.27; Clark County; Nevada,2557,1959,763,Las Vegas city,Nevada,76173,0.3206193693499472,0.1860486215368344,32003,2557,1959,763,0.01109,0.007296424454,0.004052580321,0.9138752298414192,0.8723983591821004,0.9350091987918838,-0.09424127861910168,-0.14626533793292543,-0.06950819445636487,-2.6724121891680865,-4.147665202257898,-1.9710529062644175,-104.51357798858376,-162.20825976761432,-77.08458765210864,0.9056817087108991,0.8605702414531904,0.9287471026223716,-0.10414066043505356,-0.16202019525026037,-0.07671937514145853,-2.9531302462426705,-4.594427739337015,-2.175541294405108,-115.4919924224744,-179.6803965325387,-104.51357798858376,-0.28071805707458397,-0.4467625370791168,-0.20448838814069004,-10.978414433890652,-17.472136764924397,-7.997199379768871,0.9455399936037108,0.9276961518471812,0.9635387526511376,-0.05759672437410848,-0.07793914851198964,-0.03784097655495507,-0.4572606740832907,-0.6187592779510688,-0.30041969635459126,-23.34153517525731,-31.585465949518568,-15.335359691403331,0.9402598533624036,0.9207597591078484,0.9599665601034044,-0.0635357836708263,-0.08605962642082651,-0.04170295254064207,-0.5044108946374758,-0.6832277914442146,-0.3310799424310601,-25.74838665837038,-34.87635484656532,-16.9004564793803,-0.04715022055418511,-0.06446851349314586,-0.03066024607646883,-2.406851483113073,-3.2908888970467514,-1.5650967879769695,0.9276961518471812,0.91000748688052,0.9635387526511376,-0.07793914851198964,-0.0988920579411624,-0.03784097655495507,-0.4339006342637629,-0.5505490819894994,-0.21066721977119576,-56.8677109126819,-72.15584298682822,-27.610382669881492,0.9207597591078484,-0.08605962642082651,-0.4791087303546146,0.9014662295036528,-0.10930389544442484,-0.6085135707319165,0.9599665601034044,-0.04170295254064207,-0.23216750379653672,-62.792756271902306,-79.75276156381605,-30.42824427215422,-0.04520809609085169,-0.05796448874241711,-0.02150028402534096,-5.925045359220405,-7.596918576987826,-2.817861602272734,0.5408
32003003321,32003003321,Census Tract 33.21; Clark County; Nevada,1746,1480,761,Las Vegas city,Nevada,82671,0.3398609257314241,0.20014946978074571,32003,1746,1480,761,0.01109,0.007296424454,0.004052580321,0.9067250528042288,0.8620733525628976,0.9295453000793928,-0.10287015551991165,-0.15999409682140606,-0.07579479979575991,-1.9918892231538217,-3.09798809592644,-1.4676253197172704,-114.083002471582,-177.4334533749393,-84.05643297349773,0.8978900873296095,0.849373374554862,0.9227788145407462,-0.11372206254562048,-0.17733852974150288,-0.08368330984894327,-2.2020162181596055,-3.4338307787788835,-1.6203716442684672,-126.11776736309312,-196.66842948332663,-114.083002471582,-0.2101269950057838,-0.33584268285244345,-0.15274632455119683,-12.0347648915111,-19.234976108387368,-8.748357648980347,0.9409332150776304,0.921643602611176,0.9604224870427912,-0.0627746836607276,-0.08501811021833906,-0.04120844054690022,-0.37651118253748805,-0.5099232261911859,-0.24716076252481017,-25.43994476604649,-34.454272039944996,-16.70005152194663,0.935221924338819,0.91415389527382,0.9565519291952794,-0.06926492415901994,-0.09390771638124042,-0.0454215495036137,-0.4154384695019545,-0.5632414738270631,-0.2724302269481549,-28.070166858240167,-38.05685633966643,-18.40744776676722,-0.03892728696446645,-0.05331824763587722,-0.02526946442334474,-2.6302220921936796,-3.602584299721434,-1.7073962448205904,0.921643602611176,0.9025536520413908,0.9604224870427912,-0.08501811021833906,-0.10796737428096996,-0.04120844054690022,-0.47206977422519686,-0.5994973761426963,-0.2288131219946996,-62.032821842995645,-78.777578993784,-30.067427331760783,0.91415389527382,-0.09390771638124042,-0.5214300148079913,0.8933473030487751,-0.11938548041421902,-0.6628973125863495,0.9565519291952794,-0.0454215495036137,-0.25220674235245805,-68.51905582233789,-87.10871387468455,-33.14149045367386,-0.04936024058279448,-0.06339993644365327,-0.02339362035775843,-6.486233979342245,-8.33113488090056,-3.074063121913067,0.0685
32003005825,32003005825,Census Tract 58.25; Clark County; Nevada,3686,2161,1055,Las Vegas city,Nevada,57105,0.2877789630454724,0.1870299141850565,32003,3686,2161,1055,0.01109,0.007296424454,0.004052580321,0.9262092314173768,0.890306946967213,0.94440896221354,-0.07966965355085179,-0.12320812884415984,-0.05886331029320574,-3.256715383741796,-5.036469856778067,-2.4061990937049877,-88.35364578789462,-136.63781488817327,-65.27941111516516,0.919136506286014,0.8800224234597825,0.939022740423866,-0.08797767596103206,-0.13633468118747374,-0.0649369359773005,-3.5963285637393185,-5.573053650564442,-2.654475185276736,-97.56724264078454,-151.19516143690836,-88.35364578789462,-0.3396131799975226,-0.5365837937863756,-0.24827609157174813,-9.213596852889925,-14.557346548735094,-6.7356508836610995,0.953454742213984,0.9381182563976368,0.968880793040926,-0.04881747997596093,-0.06596369186970988,-0.03211871592727468,-0.4275252354888755,-0.5776853478344307,-0.28128370405785397,-19.78367586713908,-26.7323159571694,-13.016367610266265,0.948921073436504,0.932144725478112,0.965822639351743,-0.05382842471662529,-0.07279478461575152,-0.03538678765202355,-0.4714092158034924,-0.6375095037788981,-0.3099042542051743,-21.814401471702563,-29.50067116052282,-14.340779926199644,-0.04388398031461688,-0.05982415594446744,-0.02862055014732034,-2.0307256045634836,-2.768355203353422,-1.32441231593338,0.9381182563976368,0.9228717404193816,0.968880793040926,-0.06596369186970988,-0.08357419151828083,-0.03211871592727468,-0.5077705446281571,-0.6433313773267131,-0.2472411324606028,-48.12990944342721,-60.97927747172636,-23.435178432284623,0.932144725478112,-0.07279478461575152,-0.5603544371567042,0.9154939576413608,-0.0923064992983207,-0.710550305674288,0.965822639351743,-0.03538678765202355,-0.27239785902523,-53.11416465940324,-67.35073987434009,-25.819702277272988,-0.05258389252854711,-0.06721892834757492,-0.02515672656462719,-4.98425521597603,-6.371462402613737,-2.38452384498836,0.7084
32003003228,32003003228,Census Tract 32.28; Clark County; Nevada,4882,2755,1241,Las Vegas city,Nevada,56837,0.2256769910999416,0.12272692649396642,32003,4882,2755,1241,0.01109,0.007296424454,0.004052580321,0.9499899680221044,0.9251835343630628,0.9624432116156072,-0.05264269482973322,-0.08086662036029876,-0.03902234223393597,-2.8501481450006216,-4.378230422242672,-2.1127234593775763,-58.38074856617414,-89.68108197957133,-43.27577753743499,0.9451286342410106,0.9180169172209204,0.9587660009740434,-0.05805703453589056,-0.08930454465617468,-0.04300736465838958,-3.143287968480774,-4.835071287956922,-2.3284780727684407,-64.38525130030263,-99.03874002369771,-58.38074856617414,-0.293139823480153,-0.4568408657142502,-0.21575461339086432,-6.004502734128492,-9.357658044126389,-4.4193898687190565,0.9686032636514912,0.9581478202600308,0.9790638076411255,-0.03241444410392304,-0.0436802953103947,-0.02138388958459842,-0.3619026909936694,-0.48768432879948087,-0.2387481074722811,-13.136213829171304,-17.701790519037417,-8.665993011698044,0.9655183249685632,0.9540601747946909,0.9769944491756952,-0.0357131233449758,-0.04815191580048427,-0.02354726871141888,-0.39873197889490675,-0.5376093401085592,-0.2629019299202528,-14.473030086929466,-19.51395063914915,-9.54271977931952,-0.03682928790123735,-0.04992501130907834,-0.0241538224479717,-1.3368162577581617,-1.8121601201117363,-0.8767267676214775,0.9581478202600308,0.9476975280737802,0.9790638076411255,-0.0436802953103947,-0.05518899266575695,-0.02138388958459842,-0.3955190788021355,-0.49972875375646714,-0.1936281851943945,-31.870997486070547,-40.26823156780557,-15.602593488669983,0.9540601747946909,-0.04815191580048427,-0.43600898859842063,0.9426201572974374,-0.06087270918020137,-0.5511940266899716,0.9769944491756952,-0.02354726871141888,-0.21321728625837416,-35.133681595360244,-44.41531238436516,-17.181086725090584,-0.04048990979628514,-0.0514652729335045,-0.01958910106397965,-3.2626841092896974,-4.14708081655959,-1.5784932364206006,0.3752
32003007500,32003007500,Census Tract 75; Clark County; Nevada,843,764,364,Las Vegas city,Nevada,3308569,0.22133873809741417,0.11756920375693854,32003,843,764,364,0.01109,0.007296424454,0.004052580321,0.9516738541972904,0.927670351421782,0.9637158222802988,-0.05078015497596221,-0.07796912822250142,-0.03765028744038595,-0.4747370674501238,-0.7289232437654968,-0.35198764274280103,-56.31519186834209,-86.46776319875407,-41.754168771388024,0.9469715937190296,0.9207315908801016,0.960160616369988,-0.05599788487077285,-0.08609285258055277,-0.04149241590498671,-0.5235169459318222,-0.8048708867047524,-0.3879072022816531,-62.10165432168709,-95.47697351183302,-56.31519186834209,-0.0487798784816984,-0.0759476429392556,-0.03591955953885212,-5.786462453345006,-9.009210313078956,-4.2609204672422445,0.9696704427092552,0.9595628998646102,0.9797791481285758,-0.03127821160146357,-0.04214116671361023,-0.02063817331696328,-0.09684270311649416,-0.13047627367665357,-0.06389932125492452,-12.675746481216512,-17.078046292755705,-8.363785504571272,0.966688547587304,0.9556102360580292,0.9777796892454246,-0.03445934318331999,-0.04645174598074875,-0.02272527339131308,-0.10669203162931136,-0.14382256577118235,-0.07036134074152497,-13.964925605930809,-18.824943163767323,-9.209599573498032,-0.00984932851281721,-0.01334629209452878,-0.00646201948660045,-1.2891791247142943,-1.7468968710116208,-0.845814068926761,0.9595628998646102,0.9494565315694268,0.9797791481285758,-0.04214116671361023,-0.05323410472202049,-0.02063817331696328,-0.11192266151585664,-0.1413843789469192,-0.05481289358118436,-30.74798393292764,-38.84186234805472,-15.058487247578125,0.9556102360580292,-0.04645174598074875,-0.12337112253099504,0.9445448732348868,-0.05871094993633277,-0.15593032394322223,0.9777796892454246,-0.02272527339131308,-0.06035601954062127,-33.89316553049314,-42.838001083302814,-16.581324049621227,-0.01144846101513839,-0.01454594499630304,-0.0055431259594369,-3.145181597565494,-3.9961387352480897,-1.5228368020431065,0.2738
32003005873,32003005873,Census Tract 58.73; Clark County; Nevada,2990,2619,745,Las Vegas city,Nevada,61553,0.2813236244503872,0.14408931536812145,32003,2990,2619,745,0.01109,0.007296424454,0.004052580321,0.9286531948509754,0.8938701819808172,0.9462677283872452,-0.0768282557413415,-0.11873068389416344,-0.05678337113359279,-2.5475558149527164,-3.9370026203149537,-1.8828854817559169,-85.2025356171477,-131.67232843862723,-62.9727585871544,0.9218046888904652,0.8838974789296911,0.941055922005266,-0.0848285022325662,-0.13135292705088056,-0.06263610548152329,-2.8128367883798857,-4.3555448433728525,-2.0769568852723785,-94.07480897591591,-145.6703960994265,-85.2025356171477,-0.2652809734271693,-0.4185422230578988,-0.1940714035164619,-8.872273358768204,-13.998067660799292,-6.490682391854913,0.9550182941644136,0.9401806261512308,0.9699343395568564,-0.04710036039146536,-0.0636254057836192,-0.03099762449577763,-0.4999094653286517,-0.6753014695057626,-0.328999730773831,-19.08779936344604,-25.78470673943347,-12.5620363029336,0.9506329427214384,0.9343991343169852,0.9669779453787466,-0.05193072432061458,-0.07020647095415708,-0.03414974951504122,-0.5511775369334997,-0.7451509726380731,-0.3624554648686949,-21.04534314369987,-28.451736259567507,-13.839460285173535,-0.05126807160484797,-0.06984950313231042,-0.03345573409486385,-1.9575437802538365,-2.6670295201340366,-1.2774239822399334,0.9401806261512308,0.9254217336810572,0.9699343395568564,-0.0636254057836192,-0.08058841024004512,-0.03099762449577763,-0.34585728515817776,-0.4380653991524147,-0.16849800991324151,-46.42379666552721,-58.80072471844493,-22.617182538690138,0.9343991343169852,-0.07020647095415708,-0.3816308775667196,0.9182769101750128,-0.08899612842210296,-0.4837683781591156,0.9669779453787466,-0.03414974951504122,-0.18563244525734343,-51.22562114989525,-64.93535277303566,-24.91710674595214,-0.03577359240854183,-0.04570297900670089,-0.01713443534410191,-4.801824484368031,-6.134628054590724,-2.2999242072620025,0.0566
32003002998,32003002998,Census Tract 29.98; Clark County; Nevada,3212,2370,1110,Las Vegas city,Nevada,56516,0.27851435971040783,0.1793036329109921,32003,3212,2370,1110,0.01109,0.007296424454,0.004052580321,0.929718783273498,0.8954252975650006,0.9470777770667664,-0.07559405918319181,-0.11678774624681428,-0.05587948974702086,-2.69274202968921,-4.160105652077471,-1.9904877746378096,-83.83381163415972,-129.51761058771703,-61.97035412944613,0.9229682586925972,0.8855891680673287,0.9419421057716222,-0.08346087807669557,-0.12919176979361272,-0.06163637220656765,-2.9729666148402187,-4.601950367159862,-2.1955541452799228,-92.55811378705538,-143.2736727011165,-83.83381163415972,-0.28022458515100857,-0.4418447150823912,-0.20506637064211297,-8.724302152895659,-13.756062113399478,-6.38438264763739,0.9556995285515634,0.9410795532577068,0.9703931845899344,-0.04635397436637582,-0.06260942184784496,-0.03051012298955577,-0.44521209423203206,-0.6013394148087405,-0.29303799592446933,-18.78532043173131,-25.372971088976396,-12.364472401876345,0.9513788861670052,0.9353819205107196,0.967481148382146,-0.05110594163896548,-0.0690820274289659,-0.03361187106563591,-0.490852912092223,-0.6635063017973802,-0.3228290931412274,-20.7110933372246,-27.99604648934094,-13.62148072325854,-0.04564081786019092,-0.0621668869886397,-0.02979109721675804,-1.9257729054932875,-2.623075400364544,-1.257008321382196,0.9410795532577068,0.9265336509812724,0.9703931845899344,-0.06260942184784496,-0.07929161443939024,-0.03051012298955577,-0.5070756574497738,-0.6421852547979041,-0.247102436297852,-45.68249166214178,-57.85452745927064,-22.26148074755423,0.9353819205107196,-0.0690820274289659,-0.5594974916337121,0.9194906489394152,-0.08755864037709152,-0.7091401553351065,0.967481148382146,-0.03361187106563591,-0.272223590566681,-50.40517942646055,-63.88650048064023,-24.524647798800093,-0.05242183418393831,-0.06695490053720243,-0.02512115426882899,-4.722687764318767,-6.031973021369589,-2.2631670512458553,0.6466
32003003235,32003003235,Census Tract 32.35; Clark County; Nevada,1746,904,302,Las Vegas city,Nevada,80740,0.1974456923950813,0.12026537408064882,32003,1746,904,302,0.01109,0.007296424454,0.004052580321,0.96100153260604,0.9414868335060416,0.9707549748529682,-0.0405810668045494,-0.06214974486266444,-0.03012606260551097,-0.7857768778858427,-1.2034142107400525,-0.5833351678792738,-45.00440308624529,-68.92406705269485,-33.40980342951167,0.9571863314894952,0.9358272260158108,0.967877930807917,-0.04472866682486114,-0.06857331374873343,-0.03318814095210311,-0.8660874377431416,-1.32779467438065,-0.6426266195953058,-49.60409150877099,-76.04780494734537,-45.00440308624529,-0.08031055985729885,-0.12438046364059784,-0.059291451716032,-4.599688422525707,-7.123737894650507,-3.3958448863706767,0.9755690654639638,0.9673940239873164,0.9837282815585712,-0.02504275238003497,-0.0337049591006272,-0.01654086676825912,-0.09174493999302112,-0.12347921679006574,-0.06059800480622615,-10.148776547900566,-13.659205397131164,-6.703319115732981,0.973159043328378,0.9641924806208224,0.982115743640276,-0.02758126418865834,-0.03713731448737475,-0.01820992736908479,-0.10104486078525,-0.13605376267915611,-0.06671266274572428,-11.177528847925885,-15.050194986632317,-7.379719330279235,-0.00929992079222889,-0.01257454588909037,-0.00611465793949812,-1.0287523000253205,-1.390989589501148,-0.676400214546253,0.9673940239873164,0.9592029610984568,0.9837282815585712,-0.0337049591006272,-0.04253222785595186,-0.01654086676825912,-0.07426955771647162,-0.0937206225982027,-0.03644813380304112,-24.592568780288612,-31.03331874112672,-12.068918477828184,0.9641924806208224,-0.03713731448737475,-0.08183282209363404,0.9552159417504328,-0.04688370062951479,-0.10330918068969652,0.982115743640276,-0.01820992736908479,-0.04012594252712896,-27.096960958156966,-34.2083379767207,-13.286735936135418,-0.00756326437716242,-0.00958855809149381,-0.00367780872408784,-2.504392177868353,-3.175019235593977,-1.2178174583072328,0.2303
32003003408,32003003408,Census Tract 34.08; Clark County; Nevada,3354,2281,1183,Las Vegas city,Nevada,71225,0.26895819182603475,0.1713094558070907,32003,3354,2281,1183,0.01109,0.007296424454,0.004052580321,0.9333527167009316,0.9007355575324356,0.949838483499866,-0.07140632057583,-0.11020375696003316,-0.05281057503092954,-2.6560195032536917,-4.099123515359419,-1.9643347553699504,-79.18960951859546,-122.21596646867675,-58.56692770930085,0.9269373362011994,0.8913679982731445,0.9449628552905408,-0.0788215782721926,-0.1218711036713336,-0.0582426540909245,-2.931836390391518,-4.5331005102044095,-2.1663856075944548,-87.41313030386159,-135.15505397150892,-79.18960951859546,-0.27581688713782615,-0.4339769948449907,-0.20205085222450417,-8.223520785266134,-12.939087502832162,-6.02417567753441,0.95802049742987,0.944143838478884,0.9719556457704004,-0.04381900249812032,-0.05916064824519351,-0.02885353292780243,-0.4050600420653993,-0.5468772290707058,-0.26672020345448044,-17.758002720973227,-23.97532788560744,-11.693125973453768,0.9539207181105644,0.9387327716665226,0.9691948359269812,-0.04830514844116712,-0.06526588842180331,-0.0317842841615592,-0.44652968675847526,-0.6033136767708335,-0.2938118794477818,-19.57604939756577,-26.44952550507819,-12.880836451020686,-0.04146964469307596,-0.05643644770012768,-0.02709167599330136,-1.8180466765925456,-2.474197619470744,-1.1877104775669165,0.944143838478884,0.9303260288587571,0.9719556457704004,-0.05916064824519351,-0.07489199375267701,-0.02885353292780243,-0.5106552002751643,-0.6464429853823779,-0.24905417829139617,-43.16612005707221,-54.64437746258477,-21.05276232387119,0.9387327716665226,-0.06526588842180331,-0.5633536195384784,0.9236314004742354,-0.08268298315383538,-0.713692235872351,0.9691948359269812,-0.0317842841615592,-0.27435145617158474,-47.620762429288114,-60.32901402133144,-23.19116282092855,-0.05269841926331409,-0.0672492504899731,-0.02529727788018856,-4.4546423722159,-5.68463655874667,-2.13840049705736,0.5013
32003003414,32003003414,Census Tract 34.14; Clark County; Nevada,1953,1438,680,Las Vegas city,Nevada,100932,0.235976214171032,0.13953646927416988,32003,1953,1438,680,0.01109,0.007296424454,0.004052580321,0.9460042638515632,0.9193063768693216,0.959428698683168,-0.05707768792563202,-0.08777663808389832,-0.04228693739567801,-1.2362325149130409,-1.901134015632394,-0.915883051057389,-63.2991559095259,-97.34429163504322,-46.89621357180691,0.9407677112352284,0.9116041632719578,0.955463223873152,-0.0629616514867413,-0.09696734645305824,-0.04661275809895628,-1.3636719283714875,-2.1001934543371035,-1.0095750067309313,-69.82447149879609,-107.53678721644155,-63.2991559095259,-0.12743941345844667,-0.19905943870470932,-0.09369195567354228,-6.525315589270183,-10.192495581398326,-4.7973351599356,0.966074430365351,0.9547967049297827,0.977367645667292,-0.03511693154099832,-0.04734337145993982,-0.02315643906675039,-0.2046477990322199,-0.27589872870100035,-0.1349467074850088,-14.231418569695403,-19.18628155083452,-9.384332926634826,0.9627458301942998,0.95039031664627,0.9751327758897886,-0.03869574776364557,-0.0521992727459516,-0.02550137245414659,-0.2255037460346083,-0.3041970300300858,-0.14861206591894668,-15.681762589332983,-21.15417455007551,-10.334636016616598,-0.02085594700238838,-0.02829830132908545,-0.01366535843393787,-1.4503440196375788,-1.9678929992409913,-0.9503030899817716,0.9547967049297827,0.9435346091397244,0.977367645667292,-0.04734337145993982,-0.059844535974953,-0.02315643906675039,-0.2348973866134752,-0.2969227722936323,-0.114892261626455,-34.54373332551106,-43.66511357259298,-16.895920827419854,0.95039031664627,-0.0521992727459516,-0.2589902740983123,0.938066481664567,-0.06602252563755835,-0.32757529199217145,0.9751327758897886,-0.02550137245414659,-0.12652680955779813,-38.086805014457696,-48.17283705767227,-18.606883758499723,-0.02409288748483712,-0.03065251969853916,-0.01163454793134313,-3.543071688946635,-4.507723485079288,-1.7109629310798729,0.5948
32003000109,32003000109,Census Tract 1.09; Clark County; Nevada,2259,1557,740,Las Vegas city,Nevada,47016,0.2330229661826345,0.13253322975194956,32003,2259,1557,740,0.01109,0.007296424454,0.004052580321,0.9471454304310016,0.9209877925607324,0.9602921275565632,-0.05580406965057795,-0.08579072174190339,-0.04134978440828441,-1.3980208521478703,-2.1492557562019035,-1.0359076174295077,-61.88671324249094,-95.14191041177084,-45.85691090878741,0.9420161211900686,0.913438392042456,0.9564091126215574,-0.06155295807112,-0.09476458260528275,-0.045577657932344653,-1.5420437870147,-2.374071700448151,-1.1418256155950572,-68.26223050087208,-105.09392210925856,-61.88671324249094,-0.14402293486682982,-0.2248159442462474,-0.1059179981655496,-6.375517258381134,-9.95201169748771,-4.688711738182806,0.966798884081,0.9557564192534976,0.9778537104663731,-0.03434128489976448,-0.04629169091122529,-0.02264785549881945,-0.21668895955077047,-0.29209443876889013,-0.14290496871097094,-13.917081538264,-18.760079561264615,-9.178225350736732,0.9635400133432211,0.9514411832063224,0.9756662378407528,-0.0378396186477743,-0.0510371189000207,-0.02494066230384302,-0.23876298218068073,-0.322037460892743,-0.15737227599087103,-15.33480938861148,-20.683202369476103,-10.107403724526078,-0.02207402262991026,-0.02994302212385285,-0.01446730727990008,-1.41772785034748,-1.9231228082114873,-0.929178373789344,0.9557564192534976,0.9447264307150418,0.9778537104663731,-0.04629169091122529,-0.05850748691673937,-0.02264785549881945,-0.24994523093043855,-0.3159026391282228,-0.122283791352261,-33.77638255816738,-42.68954582813822,-16.52483666922446,0.9514411832063224,-0.0510371189000207,-0.2755674769788243,0.939369969940633,-0.06454329178012652,-0.3484920868397675,0.9756662378407528,-0.02494066230384302,-0.13466346716621,-37.23884824038166,-47.09352524861723,-18.19776583327162,-0.0256222460483857,-0.0325894477115447,-0.01237967581394899,-3.4624656822142836,-4.403979420479015,-1.6729291640471615,0.9529
32003005824,32003005824,Census Tract 58.24; Clark County; Nevada,2930,2173,805,Las Vegas city,Nevada,61403,0.2851041024596146,0.17348131127454586,32003,2930,2173,805,0.01109,0.007296424454,0.004052580321,0.9272211407661056,0.8917816969676805,0.9451787247690352,-0.07849137172795864,-0.12135066620036436,-0.05800096192850814,-2.5504750855167693,-3.9431321423147794,-1.8846658566163648,-87.04693124630612,-134.57788881620408,-64.32306677871551,0.9202411670263484,0.8816260418068292,0.9398646843551394,-0.08667166372417684,-0.13426776499316176,-0.06398295057348678,-2.8162830395542846,-4.3628564753583,-2.0790428010497073,-96.1188750701121,-148.90295137741637,-87.04693124630612,-0.26580795403751534,-0.41972433304352075,-0.19437694443334252,-9.071943823805984,-14.325062561212311,-6.634025407281316,0.9541023111815022,0.9389722789114504,0.9693172059770204,-0.04810562586486228,-0.06499416698360795,-0.03165402804549706,-0.423630506317373,-0.5723553403979924,-0.2787535072419255,-19.49519127093295,-26.33940820975575,-12.828049113756348,0.9496300362676624,0.9330782108698203,0.9663011891249604,-0.05304167076507724,-0.07172152168015457,-0.03487402401476471,-0.4670985864574698,-0.6315981550384367,-0.3071096194071165,-21.495563113551302,-29.06572273531692,-14.132978343631684,-0.04346808014009684,-0.05924281464044434,-0.02835611216519101,-2.0003718426183545,-2.7263145255611754,-1.3049292298753343,0.9389722789114504,0.9239275124335494,0.9693172059770204,-0.06499416698360795,-0.08233599123602443,-0.03165402804549706,-0.381751148623978,-0.48361046361858095,-0.18592378556050712,-47.42250293465565,-60.07583398988584,-23.09612242987666,0.9330782108698203,-0.07172152168015457,-0.4212650850554626,0.916646088471732,-0.09093358121152174,-0.5341094545414414,0.9663011891249604,-0.03487402401476471,-0.20483682371272352,-52.33106646651709,-66.34900056415421,-25.445568163071243,-0.03951393643148465,-0.05049899092286047,-0.0189130381522164,-4.908563531861447,-6.273166574268382,-2.349445733194584,0.316
32003003423,32003003423,Census Tract 34.23; Clark County; Nevada,4082,2658,750,Las Vegas city,Nevada,74346,0.25157644588361866,0.1428468198365716,32003,4082,2658,750,0.01109,0.007296424454,0.004052580321,0.9399989427689448,0.9104752729607972,0.9548805888720152,-0.06383098373952487,-0.09832746665164786,-0.04725136488666451,-2.889589058678372,-4.451223452290774,-2.1390399925730725,-70.78856096713307,-109.04516051667748,-52.40176365931094,0.9342005134722038,0.901975977628365,0.9504821635491985,-0.07043400809450959,-0.10867697677423416,-0.05209759672490521,-3.18850387735343,-4.919739358843981,-2.3584259032264896,-78.11131497681113,-120.52276724262568,-70.78856096713307,-0.2989148186750583,-0.46851590655320674,-0.21938591065341703,-7.322754009678058,-11.47760672594823,-5.374471108608943,0.9622565754233662,0.949743079406443,0.9748040640740704,-0.03922386766754778,-0.05291633251485853,-0.0258471798123475,-0.42251002968476664,-0.5700019541968752,-0.27841957866938705,-15.895787422301227,-21.444768780920818,-10.474777226086797,0.9585614875354804,0.944858450004115,0.9723196535442374,-0.04322989500763338,-0.05835958814322389,-0.02846836053849568,-0.4656619887093972,-0.6286353892424765,-0.306654304418533,-17.519262178683114,-23.650691845089412,-11.537031768944056,-0.04315195902463059,-0.05863343504560137,-0.02823472574914592,-1.6234747563818883,-2.205923064168599,-1.0622545428572585,0.949743079406443,0.9372638365911596,0.9748040640740704,-0.05291633251485853,-0.06693543585017928,-0.0258471798123475,-0.2895750169330568,-0.36629201323229726,-0.1414439961373106,-38.61000225774091,-48.838935097639634,-18.85919948497475,0.944858450004115,-0.05835958814322389,-0.31936224454019047,0.9312108908634352,-0.07387060204244636,-0.404243450380656,0.9723196535442374,-0.02846836053849568,-0.15578793149877637,-42.58163260535873,-53.899126717420806,-20.77172419983685,-0.02978722760713365,-0.03795143714835874,-0.01434393536146577,-3.97163034761782,-5.0601916197811665,-1.9125247148621032,0.9489
