geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
40109101800,40109101800,Census Tract 1018; Oklahoma County; Oklahoma,1215,761,234,Oklahoma City city,Oklahoma,37805,0.503728118587338,0.2109138076280677,40109,1215,761,234,0.013355,0.00771700047899999,0.003791914842,0.8480549290656607,0.7789500130274285,0.8842880815608087,-0.1791689025400086,-0.28377942522068855,-0.13085319236119802,-2.9072528425075053,-4.604697181944089,-2.1232664265403165,-239.28006934218152,-378.9874223822295,-174.75443839837996,0.8341926922132691,0.7597322247595684,0.8734803687989515,-0.19876379802226887,-0.31625323687759715,-0.14484542036704826,-3.225205984943692,-5.131627803877876,-2.350308865637344,-265.44905225874004,-422.3561978500309,-239.28006934218152,-0.31795314243618655,-0.5269306219337873,-0.2270424390970276,-26.16898291655857,-43.36877546780142,-18.686620501812968,0.902598920334938,0.8716724479678015,0.9342884939040806,-0.10791180608649333,-0.1472199245615467,-0.0703332070604154,-0.3113954005151904,-0.4248247623241005,-0.2029568216525026,-40.91923791264,-55.82454169830493,-26.669753173784834,0.8933965903683758,0.8597825981199112,0.927959667106342,-0.11932372563417576,-0.16308471721421502,-0.07763304316695285,-0.34432617414480976,-0.4706049567377536,-0.22402157323555472,-45.246540623496685,-61.840335970795486,-29.43778886143952,-0.03293077362961938,-0.04578019441365311,-0.02106475158305215,-4.327302710856686,-6.015794272490553,-2.768035687654685,0.8716724479678015,0.8414983633045745,0.9342884939040806,-0.1472199245615467,-0.18835644085270423,-0.0703332070604154,-0.26584651743619314,-0.3401299381622345,-0.12700616586251065,-113.60962283597996,-145.35467442830537,-54.27613925748318,0.8597825981199112,-0.16308471721421502,-0.2944948127611644,0.8271011090795193,-0.2090420252402997,-0.3774835136850623,0.927959667106342,-0.07763304316695285,-0.14018805012551103,-125.8524840859677,-161.31774089105227,-59.909423130560285,-0.02864829532497126,-0.03735357552282775,-0.0131818842630004,-12.242861249987715,-15.963066462746903,-5.6332838730770955,0.1131
40109103300,40109103300,Census Tract 1033; Oklahoma County; Oklahoma,998,649,151,Oklahoma City city,Oklahoma,51854,0.4315468947022622,0.22873753270749492,40109,998,649,151,0.013355,0.00771700047899999,0.003791914842,0.8734153569029561,0.814528403192069,0.9039451849311896,-0.14493063591863142,-0.22770427167558951,-0.10626176970689044,-1.931677545407936,-3.0349085671310436,-1.4162876825666506,-193.55486426933228,-304.09905482274985,-141.91259344355217,0.861673835764484,0.7979889110366001,0.8948624924577188,-0.1605319304058849,-0.2531502457859776,-0.11749012661545748,-2.1396161227094517,-3.3740598894067877,-1.565942479667536,-214.39039305705927,-338.0821532471731,-193.55486426933228,-0.20793857730151544,-0.33915132227574407,-0.14965479710088525,-20.835528787726997,-33.983098424423254,-14.995470651391306,0.9192883289235448,0.8933411781647517,0.9457113588675916,-0.08779799387964153,-0.11939315509262027,-0.05740508520212183,-0.21606671294243457,-0.29382091126196563,-0.141271201285146,-33.292251609003785,-45.27286768289147,-21.76751945842003,0.911584476882904,0.883322083932511,0.9404473042083772,-0.09699103633206475,-0.13208988905614594,-0.06332379871273197,-0.23869035588532792,-0.3250669734027964,-0.15583687547171812,-36.778175020851755,-50.087361079013306,-24.011845219062884,-0.02262364294289334,-0.03124606214083075,-0.01456567418657212,-3.4859234118479727,-4.814493396121842,-2.2443257606428535,0.8933411781647517,0.8678661592613388,0.9457113588675916,-0.11939315509262027,-0.1522514034319801,-0.05740508520212183,-0.13912491229089988,-0.1774135471351649,-0.0668922555702733,-92.1357035039072,-117.49241532130128,-44.29950700018099,0.883322083932511,-0.13208988905614594,-0.1539199983047176,0.85565369409485,-0.16869711064339662,-0.19657718822979217,0.9404473042083772,-0.06332379871273197,-0.07378913753473608,-101.9337737117335,-130.18356836410078,-48.86697849982522,-0.01479508601381771,-0.01916364109462726,-0.00689688196446278,-9.798070207826298,-12.69115304279951,-4.567471499644226,0.8776
40109104100,40109104100,Census Tract 1041; Oklahoma County; Oklahoma,2022,1323,321,Oklahoma City city,Oklahoma,98076,0.5066059478341158,0.2521945158955045,40109,2022,1323,321,0.013355,0.00771700047899999,0.003791914842,0.8470592298893663,0.7775641955105574,0.8835132861078955,-0.18055498920731805,-0.28606744725866484,-0.13184489211844072,-4.8756726231064675,-7.724910992958007,-3.5603144162368707,-241.13118808637327,-382.0430758139469,-176.0788534241776,0.8331153895677383,0.7582455668838003,0.8726385471423134,-0.2003139211230388,-0.3188339552181623,-0.14594983601717518,-5.409239066361526,-8.609731548259765,-3.9412016413389552,-267.5192416598183,-425.8027471938558,-241.13118808637327,-0.5335664432550589,-0.8848205553017578,-0.3808872251020845,-26.38805357344505,-43.759671379908895,-18.837152576759863,0.9019398396642726,0.8708195074463077,0.9338359412201244,-0.10872139806156932,-0.14834359066268077,-0.07085190862693438,-0.5454230003463623,-0.7441957861466455,-0.35544300636829995,-41.22622829526548,-56.25062631493919,-26.86644039065003,0.8926790193644129,0.8588572066124301,0.9274652432584386,-0.12022348269370065,-0.16433790425334613,-0.07820752019420911,-0.6031255466909388,-0.8244345124934227,-0.3923439274559172,-45.58772083831737,-62.31553382414381,-29.655625658043625,-0.0577025463445765,-0.0802387263467772,-0.03690092108761722,-4.36149254305189,-6.064907509204626,-2.789185267393592,0.8708195074463077,0.8404638631573944,0.9338359412201244,-0.14834359066268077,-0.1898191508713672,-0.07085190862693438,-0.36747038682435645,-0.4702118675014662,-0.17551131231268952,-114.47675602004874,-146.4834478197714,-54.67642128121168,0.8588572066124301,-0.16433790425334613,-0.40709081515493795,0.825982696962227,-0.2106791143177312,-0.521885275179778,0.9274652432584386,-0.07820752019420911,-0.19373231812683653,-126.81956858409282,-162.58108261052274,-60.35274708001138,-0.03962042833058149,-0.0516734076783118,-0.01822100581414701,-12.34281256404408,-16.09763479075134,-5.6763257987996925,0.8797
40109104900,40109104900,Census Tract 1049; Oklahoma County; Oklahoma,2203,1648,602,Oklahoma City city,Oklahoma,68452,0.5361622283180396,0.21567821852025637,40109,2203,1648,602,0.013355,0.00771700047899999,0.003791914842,0.8369004761961482,0.7634732891798972,0.8755950574621894,-0.19488520850790564,-0.3098035179124256,-0.14208045314735324,-5.733730387049645,-9.114749437730138,-4.180158247277735,-260.269195962308,-413.7425981720444,-189.74844517829027,0.8221313257195236,0.7431444388702343,0.8640395688880179,-0.21635068354171633,-0.34563342964693444,-0.15735440367268985,-6.365267523275267,-10.168903599815389,-4.629534138490447,-288.9363378699622,-461.59344529348095,-260.269195962308,-0.6315371362256217,-1.0541541620852488,-0.4493758912127124,-28.667141907654187,-47.85084712143662,-20.398360926587035,0.8951986484638577,0.862107677017509,0.929200739710393,-0.1170704979458797,-0.15994791214426277,-0.07619371925131406,-0.7315823991727218,-0.999526604587111,-0.4761403163890018,-44.39213587213118,-60.65088620067421,-28.892009489623895,0.8853425958586798,0.8494105752981348,0.9224025641021636,-0.12950625518036415,-0.1772869670818612,-0.08412534712906733,-0.8092943870156322,-1.107879670758402,-0.5257056591010014,-49.107669115026226,-67.2257081770875,-31.899615236711252,-0.07771198784291034,-0.10835306617129103,-0.04956534271199964,-4.715533242895045,-6.574821976413292,-3.0076057470873567,0.862107677017509,0.8299125212624442,0.929200739710393,-0.15994791214426277,-0.20494627370945384,-0.07619371925131406,-0.74305950500866,-0.9521054364158424,-0.3539681547114276,-123.43181146323256,-158.15704923851203,-58.79869679591821,0.8494105752981348,-0.1772869670818612,-0.8236104131544905,0.8145833871932899,-0.22762140220607413,-1.057445790852665,0.9224025641021636,-0.08412534712906733,-0.3908155971428144,-136.81236098911802,-175.65544698549257,-64.9195344091054,-0.08055090814583044,-0.10534035443682288,-0.03684744243138682,-13.380549525885456,-17.498397746980547,-6.12083761318718,0.9197
40109105600,40109105600,Census Tract 1056; Oklahoma County; Oklahoma,2511,1573,563,Oklahoma City city,Oklahoma,100011,0.5122923275325509,0.2518688592221736,40109,2511,1573,563,0.013355,0.00771700047899999,0.003791914842,0.8450952370965255,0.7748331662484012,0.8819843424239896,-0.18329858707484536,-0.29060040736487186,-0.13380697581508497,-6.146809054895629,-9.745111753738597,-4.487137318808264,-244.79526303845591,-388.0968440357863,-178.69921620104597,0.830990807228558,0.755316587542456,0.8709775538303595,-0.2033827465975291,-0.3239481516666552,-0.1481352138206426,-6.820319394413914,-10.86340851699104,-4.967626255023026,-271.6176580810002,-432.632756550818,-244.79526303845591,-0.6735103395182858,-1.1182967632524452,-0.4804889362147619,-26.822395042544233,-44.53591251503167,-19.13536185642222,0.9006389591857654,0.8691366125456259,0.9329423746752532,-0.11032283225240803,-0.15056710943413895,-0.07187756408651572,-0.6580406168512184,-0.8980849344300901,-0.4287268160505496,-41.833478502938235,-57.09376569803496,-27.25536020664651,0.8912628457300819,0.8570316281494614,0.9264890723533978,-0.12200346372662448,-0.1668180813341065,-0.07934354526154878,-0.7277118696968629,-0.99501681475945,-0.47325901992452246,-46.2626744880396,-63.25599585247615,-30.08639668941656,-0.06967125284564446,-0.09693188032935984,-0.04453220387397283,-4.429195985101364,-6.162230154441185,-2.8310364827700463,0.8691366125456259,0.8384235043144421,0.9329423746752532,-0.15056710943413895,-0.19271465417429456,-0.07187756408651572,-0.6541645945168163,-0.8372818212367963,-0.31228438762105215,-116.19264556248956,-148.71790785733504,-55.46791964849949,0.8570316281494614,-0.1668180813341065,-0.7247697252349335,0.8237772410186338,-0.21392040251495617,-0.9294138268044694,0.9264890723533978,-0.07934354526154878,-0.3447216215321677,-128.73352135611609,-165.08238486757892,-61.229417678893014,-0.07060513071811725,-0.09213200556767308,-0.03243723391111552,-12.54087579362651,-16.36447701024389,-5.761498030393522,0.8986
40109106301,40109106301,Census Tract 1063.01; Oklahoma County; Oklahoma,1721,969,426,Oklahoma City city,Oklahoma,80878,0.5266889484007256,0.23064247149696135,40109,1721,969,426,0.013355,0.00771700047899999,0.003791914842,0.8401431885312367,0.7679616289069164,0.8781252233531668,-0.1902732934706401,-0.30214839174107827,-0.13878974593332832,-4.373232814830986,-6.944565039099315,-3.1899372749930515,-254.10998343003985,-403.51917717021,-185.35370569396,0.8256360392228173,0.7479515615521297,0.8667864173516904,-0.2111874391303388,-0.33698497523666626,-0.1536867444869749,-4.853922597536947,-7.7452475065156525,-3.5323292193851294,-282.0408249585675,-450.0434344285678,-254.10998343003985,-0.4806897827059613,-0.8006824674163378,-0.342391944392078,-27.930841528527672,-46.52425725835781,-19.894941568395,0.8973538078384167,0.8648904311373119,0.9306838881301638,-0.11438764873449613,-0.15621582110120236,-0.07447868471119572,-0.420302028065506,-0.5739940207806111,-0.2736619082399819,-43.37482229778183,-59.2357090588866,-28.241682996902153,0.8876874522797561,0.8524270083390467,0.9240222205166002,-0.12652262621466956,-0.17312097131753149,-0.08222505671013226,-0.4648903704422648,-0.6361097212017914,-0.3021249101228155,-47.97630241922238,-65.64599806004038,-31.179041292344223,-0.04458834237675885,-0.06211570042118031,-0.02846300188283362,-4.601480121440542,-6.4102890011537985,-2.937358295442067,0.8648904311373119,0.8332798973594385,0.9306838881301638,-0.15621582110120236,-0.20007695273686185,-0.07447868471119572,-0.5135504832290421,-0.6577414184856771,-0.2448443714220162,-120.5517566265357,-154.39939401072235,-57.47520455915873,0.8524270083390467,-0.17312097131753149,-0.569125187516075,0.8182198197165934,-0.222165457133964,-0.7303561000651431,0.9240222205166002,-0.08222505671013226,-0.2703101216596223,-133.59746185823357,-171.44509391200543,-63.45308020178928,-0.05557470428703293,-0.07261468157946593,-0.02546575023760611,-13.045705231697871,-17.045699901283083,-5.977875642630543,0.9437
40109106601,40109106601,Census Tract 1066.01; Oklahoma County; Oklahoma,2521,1590,634,Oklahoma City city,Oklahoma,68881,0.4826459534209048,0.2251249297924995,40109,2521,1590,634,0.013355,0.00771700047899999,0.003791914842,0.8553849220414582,0.7891777262046683,0.8899847734510098,-0.16906432908988392,-0.2671416929228642,-0.12361472896035576,-5.6920502239034025,-8.99411449595081,-4.161855131974455,-225.78541149953995,-356.7677308984852,-165.0874705265551,0.8421273062046669,0.7707123196293476,0.8796721327336664,-0.187468916673466,-0.2975009929527555,-0.1367871764817684,-6.311695050461003,-10.01625004318869,-4.605344502365236,-250.36473821741384,-397.31257608840497,-225.78541149953995,-0.6196448265576002,-1.0221355472378786,-0.4434893703907816,-24.579326717873865,-40.54484518991982,-17.591803664846555,0.9074418693232628,0.8779463794548455,0.9376104622361782,-0.10199896412732612,-0.1390217254736477,-0.06654099999590907,-0.6149665036494233,-0.8381820852525189,-0.4011853107227551,-38.67713859430335,-52.71585441839741,-25.231780548600955,0.89867093337307,0.8665922312982984,0.9315897236789245,-0.11275436076095352,-0.15394526270081452,-0.07343391042455658,-0.6798123451707946,-0.928158249120384,-0.4427436644035097,-42.75549340696821,-58.37473264908076,-27.845513484497463,-0.0648458415213713,-0.08997616386786522,-0.0415583536807545,-4.078354812664862,-5.658878230683347,-2.61373293589651,0.8779463794548455,0.8491157519572555,0.9376104622361782,-0.1390217254736477,-0.17769573546945577,-0.06654099999590907,-0.6801746777933599,-0.8693903000153859,-0.32555705288555487,-107.28307220715456,-137.1278075734047,-51.34969288415692,0.8665922312982984,-0.15394526270081452,-0.7531892522452467,0.8353405950204639,-0.1971164887245811,-0.9644078560326514,0.9315897236789245,-0.07343391042455658,-0.35928115689800666,-118.79956660019664,-152.11480379063903,-56.66895219211462,-0.07301457445188675,-0.09501755601726558,-0.03372410401245179,-11.516494393042072,-14.98699621723432,-5.319259307957696,0.7945
40109106610,40109106610,Census Tract 1066.10; Oklahoma County; Oklahoma,882,635,186,Oklahoma City city,Oklahoma,48737,0.4061180145882292,0.20941060948698204,40109,882,635,186,0.013355,0.00771700047899999,0.003791914842,0.8825291327183216,0.8274457296548671,0.9109738187014494,-0.13310707026730167,-0.2085384746829335,-0.09772638847673276,-1.567882822456276,-2.456397632522489,-1.1511298797701677,-177.7644923419814,-278.5031329390577,-130.5135918106766,0.8715693628021255,0.8119204325288067,0.9025192734926092,-0.14735561239207123,-0.23164778214215004,-0.1080095787097771,-1.7357179674835703,-2.7286047071084214,-1.2722567086761225,-196.79342034961115,-309.36561305084143,-177.7644923419814,-0.16783514502729435,-0.2722070745859324,-0.12112682890595484,-19.028928007629744,-30.86248011178372,-13.733200556230706,0.9252410930061996,0.9011025295028768,0.9497687243188968,-0.08079938035490992,-0.1097516289868626,-0.05288790249134118,-0.1945540746910382,-0.2642672076144907,-0.12734697823617,-30.63843695921861,-41.616883088896174,-20.054642241916536,0.9180797414796606,0.8917674774583673,0.9448865143617476,-0.08923000347258422,-0.12136854648490548,-0.05832815348780847,-0.21485388481982132,-0.29223918740773075,-0.14044637323221562,-33.835257451940365,-46.02191927680799,-22.117539091687497,-0.02029981012878312,-0.02797197979324006,-0.01309939499604562,-3.196820492721752,-4.405036187911821,-2.062896849770964,0.9011025295028768,0.8773508186512259,0.9497687243188968,-0.1097516289868626,-0.1397949129828429,-0.05288790249134118,-0.15753332746405269,-0.20065631834376732,-0.07591329020777123,-84.69533734626488,-107.87974104503618,-40.813596885898505,0.8917674774583673,-0.12136854648490548,-0.17420781043287614,0.8659456087302124,-0.15480694158881353,-0.22220401508517215,0.9448865143617476,-0.05832815348780847,-0.08372202024325623,-93.66011313595492,-119.46452423933988,-45.01183884046034,-0.01667448296882345,-0.02154769674140486,-0.007808730035485,-8.96477578969003,-11.584783194303688,-4.19824195456183,0.6014
40109106909,40109106909,Census Tract 1069.09; Oklahoma County; Oklahoma,1272,836,342,Oklahoma City city,Oklahoma,55538,0.5934944333182418,0.20330025849177852,40109,1272,836,342,0.013355,0.00771700047899999,0.003791914842,0.8175409624227162,0.7368641936220781,0.8604373320332247,-0.2231803003932442,-0.35710217521151344,-0.16219968935679124,-3.791288743748259,-6.066294627536098,-2.755376954929853,-298.0572911751776,-476.90995499497626,-216.61768513599475,0.8012360368722277,0.7147039769735507,0.8476004321753424,-0.24807167174317823,-0.39918068489635306,-0.1798011917402265,-4.214132408037546,-6.781105835517892,-3.054383532758602,-331.29971761301465,-533.1058046790796,-298.0572911751776,-0.42284366428928655,-0.7148112079817945,-0.2990065778287492,-33.242426437837,-56.19584968410335,-23.506806433077767,0.8822656500349902,0.8454565017259387,0.9202750404015118,-0.1334454650482431,-0.1827929620963017,-0.08663166564172446,-0.4230275698337251,-0.5794611492443879,-0.2746259153416545,-50.60138395140252,-69.31353459861099,-32.84998987340364,0.8712831354161893,0.8313815743132431,0.9126608214900676,-0.14773253303281947,-0.20281713102198945,-0.0956973022763669,-0.46831815837024526,-0.6429385818833414,-0.30336435342317303,-56.01891846534035,-76.90652893341404,-36.2876020841116,-0.04529058853652018,-0.06347743263895356,-0.02873843808151854,-5.417534513937821,-7.592994334803057,-3.43761221070796,0.8454565017259387,0.8098216070970573,0.9202750404015118,-0.1827929620963017,-0.23483986008309823,-0.08663166564172446,-0.48242977461080616,-0.6197926849603501,-0.2286395189967843,-141.0613376054989,-181.22593127495617,-66.85366052537555,0.8313815743132431,-0.20281713102198945,-0.5352778448581655,0.7929180351977132,-0.26116440238447997,-0.6892687898581829,0.9126608214900676,-0.0956973022763669,-0.25256567560696,-156.5139897246098,-201.540581829878,-73.8496127505731,-0.05284807024735938,-0.06947610489783274,-0.023926156610175692,-15.45265211911093,-20.314650554921855,-6.99595222519757,0.5883
40109107104,40109107104,Census Tract 1071.04; Oklahoma County; Oklahoma,1410,799,244,Oklahoma City city,Oklahoma,59915,0.5529030466539715,0.19433740089162593,40109,1410,799,244,0.013355,0.00771700047899999,0.003791914842,0.8312006502562985,0.7556057084179547,0.8711416565383887,-0.20307894332331505,-0.32344156331712276,-0.14791893200659137,-3.824088196196851,-6.090582530121247,-2.7853948450967194,-271.21192880828727,-431.9562078100175,-197.5457336948028,0.8159742649426295,0.7347248912717895,0.8592067092390223,-0.2255288468813526,-0.36105365678985807,-0.16386428230486555,-4.246832227641655,-6.7988389368642625,-3.0856545611558865,-301.19377501004647,-482.18715864285554,-271.21192880828727,-0.4227440314448043,-0.7082564067430157,-0.3002597160591671,-29.98184620175917,-50.230950832838,-21.295015323345183,0.8914027807851119,0.8572119734332959,0.926585553068782,-0.12182732829175157,-0.16657259930097693,-0.07923115862110626,-0.36910512459424866,-0.5046716601363547,-0.24004980725305905,-46.195885431069925,-63.16291115598933,-30.04378063242291,0.8812139893896763,0.844106124681749,0.9195473074099564,-0.13479814442414173,-0.18468516073974384,-0.08749162978536758,-0.40840332452825406,-0.559548011282846,-0.26507688681758973,-51.11430845159625,-70.03104021061903,-33.17608095339045,-0.03929819993400541,-0.05487635114649136,-0.0250270795645307,-4.918423020526333,-6.868129054629708,-3.1323003209675475,0.8572119734332959,0.8239950600502044,0.926585553068782,-0.16657259930097693,-0.21359950864155905,-0.07923115862110626,-0.313647562176915,-0.4021967925622625,-0.14918816092351567,-128.54408285939138,-164.83475105010757,-61.142688903080185,0.844106124681749,-0.18468516073974384,-0.347752575629842,0.8081966926461878,-0.23732255909859293,-0.4468660657468887,0.9195473074099564,-0.08749162978536758,-0.16474219954677002,-142.5215473892795,-183.1418302241347,-67.51729489621722,-0.03410501345292705,-0.04466927318462627,-0.01555403862325435,-13.977464529888136,-18.30707917402716,-6.374605993137031,0.9152
40109107215,40109107215,Census Tract 1072.15; Oklahoma County; Oklahoma,1859,1300,441,Oklahoma City city,Oklahoma,55406,0.5309012709987231,0.188745755133627,40109,1859,1300,441,0.013355,0.00771700047899999,0.003791914842,0.8386997582505994,0.7659626263812628,0.8769992759685741,-0.1923217935412888,-0.30554672716138975,-0.1402517965543149,-4.7747625905509326,-7.58579179016583,-3.482023639205166,-256.8457552743912,-408.0576541240361,-187.3062742982876,0.8240758168556146,0.745810232502058,0.8655639463324973,-0.21348057975496795,-0.3408236524795073,-0.15531614300378965,-5.300070612144704,-8.461610074807842,-3.856025339967221,-285.10331426275974,-455.1699878863821,-256.8457552743912,-0.5253080215937711,-0.875818284642012,-0.37400170076205486,-28.257558988368537,-47.11233376234599,-20.118434683273524,0.8963948698268622,0.8636519637815525,0.9300241096282134,-0.11557978928767074,-0.15787382178978596,-0.07524094230176487,-0.5697493339656966,-0.778237314410338,-0.37089941959216616,-43.82687184351512,-59.86440880079523,-28.53072458401278,0.8866440389581957,0.8510844219207889,0.9233016845440654,-0.127848331529976,-0.17497157067347988,-0.08306961499134376,-0.6302269816094882,-0.8625204844942663,-0.4094907778063727,-48.47899858534525,-66.34772957648202,-31.499290600490205,-0.0604776476437916,-0.08428317008392827,-0.03859135821420656,-4.6521267418301235,-6.483320775686789,-2.968566016477428,0.8636519637815525,0.8317808997032842,0.9300241096282134,-0.15787382178978596,-0.20223967676671048,-0.07524094230176487,-0.5372757500426424,-0.6882615039743458,-0.25605976501236066,-121.83123583733386,-156.068368248151,-58.06343877831307,0.8510844219207889,-0.17497157067347988,-0.5954627613620942,0.8166008689428991,-0.22458845934674743,-0.7643188185253144,0.9233016845440654,-0.08306961499134376,-0.28270228207723846,-135.02556946986263,-173.3149248356722,-64.10482586785453,-0.05818701131945181,-0.07605731455096854,-0.0266425170648778,-13.194333632528757,-17.24655658752121,-6.041387089541452,0.9578
40109107302,40109107302,Census Tract 1073.02; Oklahoma County; Oklahoma,1880,1095,371,Oklahoma City city,Oklahoma,67312,0.4513641150636195,0.2445398663024345,40109,1880,1095,371,0.013355,0.00771700047899999,0.003791914842,0.8663781180429493,0.8046016532538294,0.8985052543755137,-0.1542304441609023,-0.2428510380956524,-0.11295954601292572,-3.872325453725439,-6.097358153882784,-2.836120505564931,-205.97475817688505,-324.3275613767438,-150.8574737002623,0.8540400205873192,0.7872977543118362,0.888940480020621,-0.17090531578637827,-0.2701674741522453,-0.12493470876340644,-4.2909881255749145,-6.783202840530084,-3.1367857068063514,-228.2440492327082,-360.8086617303237,-205.97475817688505,-0.4186626718494755,-0.6858446866473003,-0.3006652012414204,-22.269291055823164,-36.4811003535798,-15.99282985326704,0.9146757903073812,0.8873389846566625,0.9425613962979632,-0.09328355532832586,-0.12696502384252772,-0.06093884592307146,-0.38732701127058766,-0.5271774113640845,-0.2530270311695002,-35.3723297964007,-48.14405583233648,-23.107491431004583,0.9065544681050652,0.87679591672919,0.937002206582044,-0.10307768058356202,-0.14051626030651693,-0.0672333458506533,-0.4279936566376998,-0.5834441338334856,-0.27916271859921044,-39.08617868837441,-53.28256929986169,-25.494312200841133,-0.04066664536711212,-0.05626672246940112,-0.02613568742971023,-3.7138488919737096,-5.138513467525216,-2.3868207698365507,0.8873389846566625,0.8605457268115971,0.9425613962979632,-0.12696502384252772,-0.16205329809154254,-0.06093884592307146,-0.3635017745791512,-0.4639597556075024,-0.17446835327905638,-97.97891498090328,-125.05653789959636,-47.02651031780496,0.87679591672919,-0.14051626030651693,-0.4022990618423842,0.8477178883105941,-0.17963772357439206,-0.5143040919807896,0.937002206582044,-0.0672333458506533,-0.192489551751812,-108.43640480926798,-138.6264398870053,-51.883976213426415,-0.038797287263233,-0.05034433637328722,-0.0180211984727556,-10.457489828364691,-13.569901987408954,-4.857465895621456,0.9106
40027202002,40027202002,Census Tract 2020.02; Cleveland County; Oklahoma,2748,1721,793,Oklahoma City city,Oklahoma,155357,0.5145547629951412,0.23237665889136325,40027,2748,1721,793,0.010503,0.00771700047899999,0.003791914842,0.8443150917215884,0.773749243077519,0.8813767588247889,-0.18439195248892756,-0.29240837254016383,-0.13458857405473346,-5.3219655243718345,-8.439561795897108,-3.8845282639797865,-193.66686769912064,-307.11651367893404,-141.35837932968653,0.8301470087521892,0.7541543855522347,0.870317575231836,-0.20460591853859755,-0.32598844368947505,-0.14900586689131165,-5.9053859447051265,-9.40875800294589,-4.3006436876485585,-214.89759624108905,-342.38566240705563,-193.66686769912064,-0.583420420333292,-0.9691962070487818,-0.4161154236687721,-21.230728541968418,-35.269148728121614,-15.14248266625808,0.9001219007979213,0.8684679452175808,0.9325870898672244,-0.11096063667992172,-0.15145297590628518,-0.07228591395402365,-0.7241164036646118,-0.9883647707782752,-0.47172959361244093,-42.075328510436485,-57.42967872041112,-27.410202998979717,0.8907000187899853,0.8563063662169289,0.926100969769578,-0.12271244965111663,-0.1678063359704943,-0.07979586745148179,-0.800807388863155,-1.0950849251667762,-0.5207386898197258,-46.53151591302469,-63.63073359481558,-30.257913411953854,-0.07669098519854312,-0.10672015438850092,-0.04900909620728488,-4.4561874025882116,-6.20105487440447,-2.8477104129741364,0.8684679452175808,0.8376130864367509,0.9325870898672244,-0.15145297590628518,-0.19386864435708775,-0.07228591395402365,-0.926828811278519,-1.1863949461438144,-0.4423595330582655,-116.87626876147782,-149.6084421366727,-55.783043260815326,0.8563063662169289,-0.1678063359704943,-1.0269045290253866,0.82290139643902,-0.2152124231740851,-1.317009937567884,0.926100969769578,-0.07979586745148179,-0.4883173046448272,-129.4961575063539,-166.07943727211654,-61.57847473453054,-0.10007571774686765,-0.13061499142406974,-0.04595777158656172,-12.61988874487612,-16.47099513544385,-5.795431473715223,0.7697
