geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003004919,32003004919,Census Tract 49.19; Clark County; Nevada,2576,1787,809,Sunrise Manor CDP,Nevada,56706,0.23415038038059752,0.12663681506159602,32003,2576,1787,809,0.01109,0.007296424454,0.004052580321,0.9467096231781268,0.920345542805038,0.959962418481488,-0.05629009731936204,-0.08654842501023081,-0.04170744682051759,-1.6080864938039634,-2.472501557944272,-1.1914916675770553,-62.425717927172485,-95.98220333634596,-46.253558523954005,0.9415393403301038,0.9127377327694984,0.95604790536496,-0.06209051195821505,-0.09560497402219116,-0.0459726906867305,-1.773791811140374,-2.7312276010701138,-1.313340471908007,-68.85837776166049,-106.02591619061,-62.425717927172485,-0.1657053173364107,-0.2587260431258418,-0.1218488043309518,-6.432659834487993,-10.043712854264044,-4.730155447630116,0.9665222568978812,0.9553899306972944,0.9776681247710016,-0.03463732248605223,-0.04669304947577458,-0.02284197946438026,-0.25084213975316255,-0.3381492448447771,-0.16542072521194995,-14.037053147910608,-18.92273334330034,-9.256895647003354,0.9632367534764628,0.951039873653367,0.9754625521824528,-0.0381663660474471,-0.05148062421247958,-0.02515467945196695,-0.2763993357107564,-0.3728206745335718,-0.18216920840452244,-15.467226396796669,-20.86293645962909,-10.194135892810436,-0.02555719595759387,-0.03467142968879472,-0.01674848319257249,-1.4301732488860588,-1.9402031163287476,-0.9372402458070784,0.9553899306972944,0.9442712705227512,0.9776681247710016,-0.04669304947577458,-0.05901771155909188,-0.02284197946438026,-0.2756200771937407,-0.3483701835356511,-0.13483180503121098,-34.06923080268736,-43.06182738388765,-16.666477754166994,0.951039873653367,-0.05148062421247958,-0.3038802086975965,0.9388721444844512,-0.0651077528230589,-0.384318524073112,0.9754625521824528,-0.02515467945196695,-0.14848322759326318,-37.562448541112055,-47.505379984315454,-18.3539218285863,-0.02826013150385581,-0.03594834053746093,-0.0136514225620522,-3.4932177384246983,-4.443552600427804,-1.6874440744193089,0.7045
32003004910,32003004910,Census Tract 49.10; Clark County; Nevada,1761,1285,498,Sunrise Manor CDP,Nevada,42330,0.2517899148040331,0.14182213520473658,32003,1761,1285,498,0.01109,0.007296424454,0.004052580321,0.9399170326953068,0.910355020998134,0.9548185036556588,-0.06392369242676584,-0.09847254854878174,-0.04731946037006774,-1.248397112011599,-1.9231186521579473,-0.9241249281026342,-70.89137490128331,-109.20605634059892,-52.47728155040513,0.934110968574264,0.901844936143384,0.95041418461071,-0.0705366210679472,-0.10883807173810002,-0.05217284862977946,-1.377544235780264,-2.125552033628507,-1.0189091255867917,-78.22511276435344,-120.70142155755292,-70.89137490128331,-0.129147123768665,-0.20243338147055967,-0.09478419748415744,-7.33373786307013,-11.495365216953983,-5.382407580020298,0.962204437812238,0.949674112936596,0.9747690314630516,-0.03928017862160104,-0.05299279655816425,-0.02588404814120819,-0.2045541113701359,-0.2759634703649893,-0.13479288160046687,-15.91860788872653,-21.4757564486373,-10.489718412487695,0.9585043565486364,0.944782977333373,0.972281215954694,-0.04329207600138645,-0.05844413372314951,-0.02850901939732389,-0.22544633060711483,-0.3043516668725617,-0.14846259191007372,-17.544461525845513,-23.68495462043282,-11.553509098060212,-0.02089221923697892,-0.028388196507572402,-0.01366971030960684,-1.625853637118983,-2.2091981717955176,-1.063790685572517,0.949674112936596,0.9371783188841332,0.9747690314630516,-0.05299279655816425,-0.06703279391980214,-0.02588404814120819,-0.19255565247303263,-0.24357165895464067,-0.09405277890936029,-38.665793669283666,-48.90997167763868,-18.88610018260247,0.944782977333373,-0.05844413372314951,-0.2123637368322362,0.9311174293224096,-0.07397839252962683,-0.2688093206557485,0.972281215954694,-0.02850901939732389,-0.10359092533251682,-42.64332064904341,-53.97777523207801,-20.80139062901944,-0.01980808435920353,-0.0252376617011078,-0.00953814642315653,-3.9775269797597455,-5.067803554439319,-1.9152904464169749,0.8707
32003006001,32003006001,Census Tract 60.01; Clark County; Nevada,5454,2473,726,Sunrise Manor CDP,Nevada,214690,0.1491513652231675,0.1058677910981724,32003,5454,2473,726,0.01109,0.007296424454,0.004052580321,0.9801353862563909,0.9700452048186295,0.98514039367705,-0.02026721412383833,-0.03087979305765563,-0.01508374483304478,-1.225859608870384,-1.8677599599212729,-0.9123381945024374,-22.476340463336708,-34.24569050094009,-16.72787301984667,0.9781707586124754,0.9670995261481508,0.9836666320031656,-0.02231639127966692,-0.03401973939837211,-0.01660457665781828,-1.3498038022558747,-2.0576791747470216,-1.004325494507407,-24.74887792915062,-37.72789099279467,-22.476340463336708,-0.12394419338549056,-0.1899192148257487,-0.09198730000496956,-2.2725374658139086,-3.482200491854578,-1.6866024936738098,0.9876015715184696,0.983418538237581,0.9917592208770328,-0.01255407933633349,-0.01686104249380458,-0.00830925384861011,-0.12581737396534376,-0.1689818928217907,-0.08327560076969227,-5.087641486669784,-6.83307290019372,-3.3673918629070876,0.9863702149607816,0.9817755898509528,0.990938887309262,-0.01381812308653343,-0.01856270448913258,-0.0091439672080505,-0.13848565978437466,-0.1860360023182284,-0.0916411240458302,-5.599905369364119,-7.522685091719708,-3.70566615632148,-0.0126682858190309,-0.01705410949643768,-0.00836552327613791,-0.5122638826943348,-0.6896121915259878,-0.33827429341439214,0.983418538237581,0.9792096991949644,0.9917592208770328,-0.01686104249380458,-0.02123171453686367,-0.00830925384861011,-0.08931638433227518,-0.11246872643280872,-0.04401581400020753,-12.30253227717289,-15.491560114711945,-6.062784297549247,0.9817755898509528,-0.01856270448913258,-0.09833043532195676,0.977154591884474,-0.02337952285673441,-0.1238461055859732,0.990938887309262,-0.0091439672080505,-0.04843746107490392,-13.54413709668826,-17.058692229472893,-6.671826594339382,-0.00901405098968159,-0.01137737915316448,-0.00442164707469638,-1.2416048195153713,-1.567132114760949,-0.6090422967901352,0.9493
32003004914,32003004914,Census Tract 49.14; Clark County; Nevada,1465,996,408,Sunrise Manor CDP,Nevada,57385,0.24582457996260867,0.1431335381447462,32003,1465,996,408,0.01109,0.007296424454,0.004052580321,0.9422086783376454,0.9137214186632394,0.9565549799827502,-0.06133601079149129,-0.0944254775848254,-0.04541821528965671,-0.9965169669277402,-1.5341165704990205,-0.73790293107875915,-68.02163596776383,-104.71785464157136,-50.3688007562293,0.9366165123914012,0.9055140347515293,0.952315670482713,-0.06767282742727415,-0.1043451140703716,-0.05007197822662791,-1.099470276286809,-1.6952794165342169,-0.8135119194512895,-75.04916561684703,-115.71873150404208,-68.02163596776383,-0.10295330935906875,-0.16116284603519615,-0.07560898837253038,-7.027529649083193,-11.000876862470726,-5.16102309710105,0.9636624742328428,0.9516032502131772,0.9757484830505044,-0.03770773142960139,-0.05085811736769598,-0.02485427071705775,-0.15220235589979117,-0.20528217918500333,-0.1003210326871518,-15.28136103411558,-20.610660560743305,-10.072392840075484,0.9601021501642024,0.9468943133661568,0.9733559169320792,-0.04155583843758097,-0.05608406966249001,-0.02737342281937358,-0.16773473958249685,-0.22637605624765697,-0.11048926265766092,-16.840837307479603,-22.728519703580016,-11.093299463620577,-0.01553238368270568,-0.02109387706265364,-0.01016822997050911,-1.5594762733640242,-2.117859142836711,-1.0209066235450923,0.9516032502131772,0.9395710297185006,0.9757484830505044,-0.05085811736769598,-0.06431548905845275,-0.02485427071705775,-0.1514016237883921,-0.19146342771192212,-0.07398970192768074,-37.108241124605904,-46.9273107137064,-18.134730864627635,0.9468943133661568,-0.05608406966249001,-0.1669589763650145,0.9337327233287112,-0.07097028412482873,-0.2112743611710571,0.9733559169320792,-0.02737342281937358,-0.0814890695527753,-40.92131773652317,-51.78293165957283,-19.972811164895905,-0.01555735257662241,-0.01981093345913501,-0.00749936762509455,-3.813076611917258,-4.855620945866424,-1.8380803002682728,0.5861
32003004915,32003004915,Census Tract 49.15; Clark County; Nevada,2091,1244,566,Sunrise Manor CDP,Nevada,57995,0.2379791097649817,0.1416412591214718,32003,2091,1244,566,0.01109,0.007296424454,0.004052580321,0.9452311061383574,0.9181677863934242,0.9588435622391812,-0.05794233125208416,-0.08912555506658956,-0.04292299534733948,-1.3436357284475176,-2.066749430294608,-0.9953494944785712,-64.25804535856133,-98.84024056884782,-47.601601840199486,0.9399219800683178,0.9103622840700218,0.9548222536451578,-0.06391809235838428,-0.09846378469154984,-0.04731534710504522,-1.482208788136121,-2.2832954113314403,-1.0972045739348435,-70.88516442544817,-109.19633722292876,-64.25804535856133,-0.13857305968860345,-0.2165459810368322,-0.10185507945627248,-6.627119066886822,-10.356096654080927,-4.87111809929567,0.9655834141195264,0.9541463742366498,0.977038133560664,-0.03564330681037687,-0.04805722371479393,-0.02350150485493857,-0.17969252051134263,-0.24227616433093468,-0.11848071969472848,-14.444736375509857,-19.47557591084684,-9.524173608901002,0.9622075869756158,0.94967827854364,0.9747711474856104,-0.03927677721100937,-0.0529881777790367,-0.02588182116332294,-0.1980103342306615,-0.26713512506213916,-0.13048086994294614,-15.917229439763789,-21.473884651297357,-10.48881591181239,-0.01831781371931887,-0.02485896073120447,-0.01200015024821767,-1.472493064253929,-1.99830874045052,-0.9646423029113882,0.9541463742366498,0.94272717036536,0.977038133560664,-0.04805722371479393,-0.06075228489748885,-0.02350150485493857,-0.19846558070404768,-0.2508933427539255,-0.09705595637682544,-35.06459023039712,-44.32744571624126,-17.147695472937354,0.94967827854364,-0.0529881777790367,-0.21882931764384236,0.9371834841484435,-0.06702691299413333,-0.27680615278833304,0.9747711474856104,-0.02588182116332294,-0.10688613011317036,-38.66242361198629,-48.90568070465248,-18.88447528501243,-0.02036373693979468,-0.02591281003440754,-0.00983017373634492,-3.5978333815891665,-4.578234988411226,-1.7367798120750757,0.7329
32003001615,32003001615,Census Tract 16.15; Clark County; Nevada,2920,1831,534,Sunrise Manor CDP,Nevada,48478,0.23379238549596248,0.14489030691416738,32003,2920,1831,534,0.01109,0.007296424454,0.004052580321,0.946847986049865,0.9205494318452162,0.9600671007993188,-0.05613574167473153,-0.08630776947580893,-0.04159386272838073,-1.817832495504496,-2.794887237381225,-1.3469257379606074,-62.25453751727726,-95.71531634867208,-46.12759376577423,0.9416907093870056,0.9129601592388134,0.956162586981526,-0.06191978962068235,-0.09533804939939186,-0.04584723729555523,-2.005136163328632,-3.0873129860906263,-1.4846619158945058,-68.66904668933672,-105.72989678392555,-62.25453751727726,-0.1873036678241362,-0.2924257487094013,-0.13773617793389836,-6.41450917205946,-10.01458043525347,-4.716992394996519,0.9666100874809148,0.955506288872064,0.9777270511413289,-0.03454331063945621,-0.04656558689996586,-0.02278033407449584,-0.25632084942387945,-0.34552944020621584,-0.169036333577853,-13.998954091965016,-18.871078110661703,-9.23191335761076,0.9633330391360913,0.951167285642486,0.975527225156124,-0.0380626007562156,-0.05133977492143146,-0.02508671640605363,-0.2824349483738066,-0.3809552261635584,-0.1861503237362215,-15.425174679071908,-20.805856153116245,-10.16659332256808,-0.02611409894992716,-0.03542578595734258,-0.01711399015836853,-1.4262205871068905,-1.9347780424545375,-0.9346799649573204,0.955506288872064,0.9444157766205312,0.9777270511413289,-0.04656558689996586,-0.05885567009307044,-0.02278033407449584,-0.18143306124292677,-0.22931879757962145,-0.08875880285050944,-33.9762286971773,-42.94359505236357,-16.62149866114409,0.951167285642486,-0.05133977492143146,-0.2000346854325802,0.9390301935233824,-0.06492848355370745,-0.2529802439367258,0.975527225156124,-0.02508671640605363,-0.09774513878373992,-37.45967891995884,-47.374577516240784,-18.30433310556927,-0.01860162418965344,-0.02366144635710435,-0.00898633593323047,-3.483450222781544,-4.430982463877219,-1.682834444425183,0.9501
32003004926,32003004926,Census Tract 49.26; Clark County; Nevada,2782,1801,488,Sunrise Manor CDP,Nevada,57210,0.2282321694142123,0.16048415830896268,32003,2782,1801,488,0.01109,0.007296424454,0.004052580321,0.9489995740895932,0.9237219500164876,0.9616944459289574,-0.05374125268637045,-0.08257685116408761,-0.0398313146480128,-1.6580455495559216,-2.547692391317873,-1.228890855420057,-59.599049229184814,-91.57772794097316,-44.17292794464619,0.9440448323306782,0.916421754337952,0.9579455375360756,-0.0592717270970898,-0.09120063471477392,-0.04390068204930758,-1.8286738476557112,-2.8137566384613963,-1.354440524844416,-65.73234535067257,-101.14150389868428,-59.599049229184814,-0.17062829809978952,-0.2660642471435235,-0.12554966942435897,-6.133296121487762,-9.563775957711126,-4.512928448035908,0.967975257835019,0.9573153322908936,0.9786427252050784,-0.03308425696397215,-0.04458788684284456,-0.02182336234139589,-0.24147197228148845,-0.3254334829864904,-0.15928211270179105,-13.407660870710076,-18.069599277428672,-8.844092876279348,0.9648297410717542,0.9531483843628415,0.9765322474410572,-0.03645229560313705,-0.04915458747640599,-0.02403172308998349,-0.26605426632560303,-0.35876444792265455,-0.17540026902161338,-14.772585581654806,-19.9202913893756,-9.739048807418843,-0.02458229404411457,-0.03333096493616416,-0.01611815631982233,-1.3649247109447296,-1.8506921119469275,-0.8949559311394965,0.9573153322908936,0.946663021720508,0.9786427252050784,-0.04458788684284456,-0.05634209539795375,-0.02182336234139589,-0.15876208818121018,-0.20061477121380053,-0.07770546715225668,-32.53321479123159,-41.10958426512306,-15.923251465626368,0.9531483843628415,-0.04915458747640599,-0.17502253423549585,0.9414883588081496,-0.06214802407745289,-0.22128768097149595,0.9765322474410572,-0.02403172308998349,-0.08556867818844988,-35.86527340891308,-45.34583626465081,-17.534565202551203,-0.01626044605428567,-0.02067290975769542,-0.00786321103619319,-3.33205861768149,-4.2362519995277506,-1.6113137369248351,0.8299
32003004712,32003004712,Census Tract 47.12; Clark County; Nevada,2869,1722,944,Sunrise Manor CDP,Nevada,78957,0.16588258893682278,0.12502347002863506,32003,2869,1722,944,0.01109,0.007296424454,0.004052580321,0.9734638520113368,0.9600546031230476,0.9801326939825218,-0.02725951039048347,-0.04160742185601795,-0.02027001664106564,-0.8673215665911947,-1.323832078751513,-0.64493537617228,-30.230797023046176,-46.14263083832391,-22.479448454941792,0.9708492786699052,0.9561488954562612,0.9781678030477924,-0.03002600091543799,-0.04586221325164395,-0.02231948024069334,-0.9553435765866828,-1.4592076700923382,-0.7101435899089905,-33.29883501522073,-50.86119449607314,-30.230797023046176,-0.08802200999548815,-0.13537559134082522,-0.06520821373671049,-3.0680379921745606,-4.718563657749224,-2.2728551319871206,0.9834162871602672,0.9778371308343632,0.9889695641706908,-0.01686337012743623,-0.02266519491515493,-0.01115346339152382,-0.1176817588334506,-0.15817004440760177,-0.07783492736505436,-6.834016192418734,-9.185252288478615,-4.520030625148337,0.98177311780303,0.9756480410587276,0.9878732347271342,-0.01856526917110691,-0.02495977844105204,-0.01227562894364217,-0.12955853502365466,-0.17418289492782488,-0.08566600827460173,-7.523724449689586,-10.115150692672756,-4.974797228490228,-0.01187677619020406,-0.01601285052022311,-0.00783108090954737,-0.6897082572708517,-0.929898404194141,-0.4547666033418915,0.9778371308343632,0.9722317031093892,0.9889695641706908,-0.02266519491515493,-0.02856139827759387,-0.01115346339152382,-0.1561138890173306,-0.1967259040824175,-0.07682310046665253,-16.53748824336129,-20.839608483306936,-8.138040303670818,0.9756480410587276,-0.02495977844105204,-0.1719185780678261,0.9694976407540788,-0.03146202524247137,-0.21670491409184747,0.9878732347271342,-0.01227562894364217,-0.08455238005671416,-18.211713778371408,-22.956029035153332,-8.956819921262094,-0.0158046890504955,-0.01997901000942997,-0.00772927959006163,-1.6742255350101174,-2.116420551846396,-0.8187796175912743,0.9847
32003005015,32003005015,Census Tract 50.15; Clark County; Nevada,2985,2246,994,Sunrise Manor CDP,Nevada,105465,0.25805049139589675,0.1934639478258568,32003,2985,2246,994,0.01109,0.007296424454,0.004052580321,0.9375179609852076,0.9068353484050564,0.9529994741567188,-0.0666462314483364,-0.10273601680702192,-0.04931852232643746,-2.2062335196847207,-3.4009371427737705,-1.632623101611571,-73.91067067620504,-113.93424263898729,-54.69424126001915,0.931488626184246,0.8980102310507145,0.948422671749767,-0.07355041370328311,-0.11357305899505464,-0.0543822177458883,-2.4347871525886875,-3.75968279440164,-1.8002499024836751,-81.56740879694097,-125.9525224255156,-73.91067067620504,-0.2285536329039668,-0.35874565162786975,-0.1676268008721038,-7.6567381207359055,-12.0182797865283,-5.615638220170982,0.9606766113826102,0.9476537028824242,0.9737421613164616,-0.04093301341103269,-0.05523779093392135,-0.02696590506879016,-0.3725761931162403,-0.502779642819167,-0.24544624050952063,-16.58843246287802,-22.38555845143219,-10.928149621973317,0.9568303431028332,0.9425722079747588,0.9711546010243036,-0.04511735775140139,-0.06092667653402638,-0.02970216991740794,-0.4106624944927684,-0.5545604222765047,-0.27035198420394946,-18.28417161588461,-24.691025034572785,-12.03704292982856,-0.03808630137652807,-0.05178077945733772,-0.0249057436944288,-1.6957391530065926,-2.305466583140593,-1.1088933078552448,0.9476537028824242,0.9346737386635748,0.9737421613164616,-0.05523779093392135,-0.06989204749652071,-0.02696590506879016,-0.40062013834387206,-0.5069022722267807,-0.19557416103315411,-40.30383685552032,-50.99620444937432,-19.67546891681631,0.9425722079747588,-0.06092667653402638,-0.4418796112084352,0.9283805744252968,-0.07714446806369082,-0.5595015105711114,0.9711546010243036,-0.02970216991740794,-0.215419321088705,-44.45468925638181,-56.287878327073585,-21.671963892223847,-0.04125947286456311,-0.05259923834433067,-0.01984516005555089,-4.15085240086148,-5.291673877699263,-1.996494975407535,0.355
32003007801,32003007801,Census Tract 78.01; Clark County; Nevada,879,343,122,Sunrise Manor CDP,Nevada,54093,0.169498507994237,0.12745031941860965,32003,879,343,122,0.01109,0.007296424454,0.004052580321,0.9720279914725646,0.957909012151244,0.979053789404752,-0.02877695783745846,-0.04394048632471799,-0.02139434096668283,-0.28052095046490716,-0.42833669414684666,-0.20855438912073057,-31.91364624174143,-48.72999933411225,-23.726324132051257,0.9692741904493908,0.953798609817086,0.9769834524134128,-0.03169981193491131,-0.0484393557585225,-0.02355878958822704,-0.30901325372082833,-0.4721921682632107,-0.2296536723728919,-35.155091435816644,-53.71924553620145,-31.91364624174143,-0.02849230325592117,-0.04385547411636409,-0.02109928325216134,-3.2414451940752183,-4.989246202089203,-2.4003735212925306,0.9825141051477596,0.9766350570700713,0.9883677010004118,-0.01779709294820831,-0.02392392405001735,-0.01176920187478215,-0.02473858298795049,-0.03325509296552623,-0.01635960311768513,-7.212414865291688,-9.695362380619894,-4.769563591161847,0.9807824212273244,0.9743288012398664,0.9872119392863437,-0.01959413051941454,-0.02634757253143519,-0.01295371358950638,-0.02723652819827911,-0.03662404930382595,-0.01800611591840941,-7.940678775008488,-10.677565394701444,-5.2495964776703845,-0.00249794521032862,-0.00336895633829972,-0.00164651280072428,-0.7282639097168,-0.9822030140815512,-0.4800328865085368,0.9766350570700713,0.9707301792217542,0.9883677010004118,-0.02392392405001735,-0.0301523754023098,-0.01176920187478215,-0.02129621074585061,-0.02684055256625536,-0.01047651726831322,-17.455910447418532,-22.000452923160132,-8.587309236322318,0.9743288012398664,-0.02634757253143519,-0.0234536548476721,0.9678507364842984,-0.03321717110272937,-0.02956872270225212,0.9872119392863437,-0.01295371358950638,-0.01153092669775955,-19.224307252190243,-24.236657952665674,-9.451579260458647,-0.00215744410182149,-0.00272817013599676,-0.00105440942944632,-1.7683968047717131,-2.2362050295055416,-0.8642700241363318,0.8522
32003001607,32003001607,Census Tract 16.07; Clark County; Nevada,2606,1810,615,Sunrise Manor CDP,Nevada,64703,0.21930334804549648,0.12370521072735575,32003,2606,1810,615,0.01109,0.007296424454,0.004052580321,0.9524649160512824,0.9288394008531592,0.9643134763297848,-0.04990743821387997,-0.07661238216367451,-0.03700718132244674,-1.4423519143977668,-2.2141392152165618,-1.0695275240966249,-55.34734897919289,-84.96313181951504,-41.04096408659343,0.94783749819951,0.9220080070035892,0.9608156308704722,-0.05503316960932283,-0.08458927948996334,-0.0407824018162859,-1.5904883196210189,-2.444675855470865,-1.1786334349876433,-61.031785096739014,-93.80951095436932,-55.34734897919289,-0.1481364052232521,-0.2305366402543032,-0.1091059108910184,-5.684436117546128,-8.846379134854306,-4.186719527667628,0.9701715391863784,0.9602275367389812,0.9801149464942132,-0.0307455533468203,-0.04141983200782757,-0.02028849123963874,-0.22552387225735915,-0.3038215249302268,-0.14881954001637898,-12.459882445157964,-16.785719609404794,-8.222074034054087,0.9672380728595388,0.9563383502559244,0.978148319964898,-0.03387162691353122,-0.04565502338413099,-0.02233984313941902,-0.24845415449275535,-0.3348873752715966,-0.1638665557126759,-13.726748867003057,-18.50206493213241,-9.05340086810364,-0.0229302822353962,-0.03106585034136982,-0.0150470156962969,-1.2668664218450938,-1.7163453227276149,-0.8313268340495529,0.9602275367389812,0.9502829329162488,0.9801149464942132,-0.04141983200782757,-0.052318173210981,-0.02028849123963874,-0.1858632552126283,-0.23476739301920385,-0.09104056782363391,-30.221667514248505,-38.17355984052095,-14.803344361566491,0.9563383502559244,-0.04565502338413099,-0.20486783387676785,0.9454492514764942,-0.05769823016763166,-0.25890932819179135,0.978148319964898,-0.02233984313941902,-0.1002456013353034,-33.31184290679152,-42.099077754762824,-16.30009777809811,-0.01900457866413954,-0.0241419351725875,-0.00920503351166945,-3.090175392543015,-3.9255179142418704,-1.4967534165316192,0.9732
32003001502,32003001502,Census Tract 15.02; Clark County; Nevada,2582,2051,1182,Sunrise Manor CDP,Nevada,57113,0.1838755579253519,0.09931139590663587,32003,2582,2051,1182,0.01109,0.007296424454,0.004052580321,0.9663398687339316,0.9494253804384956,0.9747757541144372,-0.0348326011946177,-0.05326866187013691,-0.02587697301568452,-0.9974099389951372,-1.5253151060810108,-0.7409710785808565,-38.629354724831025,-59.07494601398183,-28.697563074394132,0.963036810374952,0.9445107843103856,0.97228859200038,-0.03838190734438978,-0.05874916052983851,-0.02850121684818574,-1.0990421200240477,-1.682245787292397,-0.8161146736933527,-42.565535244928256,-65.15281902759091,-38.629354724831025,-0.10163218102891058,-0.1569306812113862,-0.07514359511249613,-3.9361805200972344,-6.077873013609071,-2.910286410243847,0.9789351707470016,0.9718701606231116,0.9859782883356576,-0.02151810444906611,-0.02894403030015157,-0.0142211160531852,-0.17885508944942666,-0.24057821359748985,-0.11820367308764072,-8.720384663550787,-11.729800760482195,-5.763221505979557,0.9768532485967654,0.969101069777019,0.9845869764235308,-0.02369521874087493,-0.03188411527611925,-0.01565430372891622,-0.19695091997784436,-0.265015736085138,-0.13011610294629455,-9.602677717106015,-12.921293812049637,-6.3440323230762825,-0.0180958305284177,-0.02443752248764816,-0.01191242985865384,-0.882293053555227,-1.1914930515674385,-0.5808108170967258,0.9718701606231116,0.9647829607896928,0.9859782883356576,-0.02894403030015157,-0.03650255097942596,-0.0142211160531852,-0.2496241338265833,-0.3148116408188043,-0.12264821933955364,-21.11879304793429,-26.63381055996652,-10.376329893363254,0.969101069777019,-0.03188411527611925,-0.2749805253826908,0.961330203048076,-0.04022530118092025,-0.34691802976547026,0.9845869764235308,-0.01565430372891622,-0.13500856544392517,-23.26400383948315,-29.350087120598165,-11.422044453800776,-0.0253563915561075,-0.03210638894666595,-0.01236034610437152,-2.1452107915488576,-2.7162765606316372,-1.0457145604375229,0.9678
32003004717,32003004717,Census Tract 47.17; Clark County; Nevada,2138,1447,436,Sunrise Manor CDP,Nevada,56878,0.20788185127858105,0.13596482468655763,32003,2138,1447,436,0.01109,0.007296424454,0.004052580321,0.9569161361298754,0.93542684886581,0.967674066157782,-0.04502365697831348,-0.06903067964371969,-0.03340580777427512,-1.0675298168917435,-1.636746407238044,-0.7920657327673283,-49.93123558894965,-76.55502372488513,-37.047040821671104,0.9527111890607458,0.9292034510245424,0.9644995119873678,-0.04963604026302561,-0.07619057903562147,-0.03680716016069599,-1.1768913617732475,-1.80651062897778,-0.8727132264173694,-55.0463686516954,-84.4953521505042,-49.93123558894965,-0.10936154488150418,-0.16976422173973593,-0.08064749365004109,-5.115133062745752,-7.94032842561908,-3.772099796540743,0.9729882261518163,0.963965664400484,0.982001399425197,-0.02776166568326899,-0.0373813476249974,-0.01832848770412977,-0.162796731897907,-0.21920735220713805,-0.10747978644024753,-11.250638002619697,-15.149091375752455,-7.427766858344681,0.9703275081764794,0.9604344324002442,0.980219453633702,-0.03057987285064569,-0.04119549056657266,-0.02017971209709321,-0.1793229346803533,-0.24157380575369647,-0.11833552127339772,-12.392739093320891,-16.69480343840335,-8.177990412812559,-0.01652620278244629,-0.02236645354655841,-0.0108557348331502,-1.142101090701195,-1.545712062650893,-0.7502235544678788,0.963965664400484,0.954933606438072,0.982001399425197,-0.0373813476249974,-0.04719322187227953,-0.01832848770412977,-0.11891907801544456,-0.15013301526552933,-0.05830733768771336,-27.275017893450592,-34.4341778131948,-13.373242588925082,0.9604344324002442,-0.04119549056657266,-0.13105278615730764,0.950540214399231,-0.05203334362032125,-0.16553060931520786,0.980219453633702,-0.02017971209709321,-0.06419652874148099,-30.05797847644671,-37.96573608146969,-14.723974481991052,-0.01213370814186307,-0.01539759404967852,-0.00588919105376763,-2.782960582996117,-3.531558268274891,-1.3507318930659704,0.8794
