geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
72021030903,72021030903,Census Tract 309.03; Bayamón Municipio; Puerto Rico,1091,698,308,Bayamón zona urbana,Puerto Rico,29928,0.3946988835337825,0.19579982976884808,72021,1091,698,308,0.012828,0.0073709,0.002928,0.8866526608018382,0.83331286096375,0.9141478634666104,-0.1278373642906083,-0.2000294809364535,-0.09391493429500906,-1.7891284006498365,-2.7994821959650333,-1.3143721878557866,-163.98977091199234,-256.59781814528264,-120.47407771363764,0.8760499594852161,0.8182554244162756,0.9059789213483384,-0.1414874108180078,-0.22211227712101844,-0.10377843947156416,-1.980165552016984,-3.1085386133810915,-1.4524153753014768,-181.5000505973404,-284.9256290908425,-163.98977091199234,-0.1910371513671476,-0.30905641741605816,-0.13804318744569022,-17.510279685348085,-28.32781094555987,-12.652904440484898,0.927926776763342,0.9046097578512042,0.9515963900770964,-0.07767123984508048,-0.10544905283288591,-0.05086569308967433,-0.15874013040594415,-0.21551086903289365,-0.1039564550578634,-22.742139026639567,-30.875482669469005,-14.893474936656649,0.9210115528220412,0.8955862039949459,0.9468868045607264,-0.0857627105066521,-0.11658709741094148,-0.05609244440143342,-0.17527702502170722,-0.2382741808110272,-0.11463859669076316,-25.11132163634774,-34.13670212192367,-16.423867720739707,-0.01653689461576304,-0.02276331177813359,-0.01068214163289976,-2.3691826097081727,-3.26121945245467,-1.5303927840830611,0.9046097578512042,0.8816436717344714,0.9515963900770964,-0.10544905283288591,-0.1342450834277348,-0.05086569308967433,-0.23939436244598297,-0.30476818231474706,-0.1154771886559616,-77.72544235259188,-98.95070854374906,-37.492593719468054,0.8955862039949459,-0.11658709741094148,-0.26468036558234304,0.8706074997870843,-0.1486232317600755,-0.33740998952594486,0.9468868045607264,-0.05609244440143342,-0.1273431539190659,-85.93518363063086,-109.54869789803404,-41.34517984385256,-0.02528600313636006,-0.0326418072111978,-0.01186596526310428,-8.209741278038981,-10.597989354285,-3.852586124384507,0.6972
72021031307,72021031307,Census Tract 313.07; Bayamón Municipio; Puerto Rico,1250,950,401,Bayamón zona urbana,Puerto Rico,41411,0.5105142342087046,0.2512073925861604,72021,1250,950,401,0.012828,0.0073709,0.002928,0.8457088748227176,0.7756861086936652,0.8824621484653883,-0.18243999769971173,-0.2891812664843288,-0.1331930799967017,-2.9254253631148774,-4.637021608076212,-2.135751037747112,-234.0340290491902,-370.96172864609696,-170.86008301976898,0.8316545672120358,0.7562312421520894,0.8714965954352355,-0.20242230299090444,-0.3223468487683627,-0.1474514131642573,-3.2458416284591527,-5.168831720000696,-2.364383410088866,-259.66733027673223,-413.5065376000557,-234.0340290491902,-0.32041626534427525,-0.531810111924484,-0.22863237234175404,-25.633301227542017,-42.54480895395872,-18.290589787340323,0.90104553415913,0.8696624928728948,0.9332216951052794,-0.10982182596711466,-0.149871367565296,-0.07155674288860926,-0.30548039111012615,-0.4168821960196274,-0.19904223601895552,-32.15583064317117,-43.88233642311867,-20.95181431778479,0.8917054322696534,0.8576020570888665,0.9267942040822932,-0.12144657171674396,-0.16604197918379984,-0.07898818917431062,-0.33781578388729494,-0.46186236929765767,-0.2197135470072624,-35.55955619866263,-48.61709150501659,-23.127741790238147,-0.03233539277716879,-0.04498017327803028,-0.0206713109883069,-3.4037255554914516,-4.734755081897924,-2.1759274724533584,0.8696624928728948,0.8390609781925727,0.9332216951052794,-0.149871367565296,-0.1918084930538745,-0.07155674288860926,-0.4429794321380032,-0.5669342898017723,-0.21150247605921768,-110.46868631870404,-141.38012214508038,-52.743759615765015,0.8576020570888665,-0.16604197918379984,-0.490775408570714,0.8244662389676392,-0.212905941730442,-0.6292926707662669,0.9267942040822932,-0.07898818917431062,-0.23346783147755543,-122.38788243658703,-156.9308405900915,-58.22140435849262,-0.04779597643271077,-0.06235838096449464,-0.02196535541833774,-11.919196117882986,-15.550718445011132,-5.477644742727617,0.1678
72137121200,72137121200,Census Tract 1212; Toa Baja Municipio; Puerto Rico,1846,1302,543,Bayamón zona urbana,Puerto Rico,40111,0.5205791151876736,0.25131967362309865,72137,1846,1302,543,0.012828,0.0073709,0.002928,0.8422412518812364,0.7708703903309453,0.8797609419129908,-0.18730826561438593,-0.2972349340992151,-0.1366724212893063,-4.435551136182279,-7.038668290117254,-3.236469632272362,-240.27904313013428,-381.2929734624731,-175.3233820299221,0.8279043408124516,0.7510684186111135,0.8685626397254304,-0.20786901421324225,-0.33143662444123845,-0.1513274394534395,-4.922439696648512,-7.848581007841254,-3.5835076140479005,-266.6543714327471,-425.16690183322066,-240.27904313013428,-0.48688856046623297,-0.809912717724,-0.34703798177553846,-26.37532830261284,-43.87392837074756,-18.79945730095008,0.8987465387735379,0.866689943489036,0.9316417067141336,-0.11266075234585736,-0.15381516482618604,-0.07337401577583255,-0.4294916290950089,-0.5863827849996167,-0.2797205318855123,-32.98706828686704,-45.03708026110727,-21.483911819163772,0.8892030710093438,0.8543781498827576,0.9250683332880644,-0.12460250375079047,-0.1704419174779053,-0.0810012233859506,-0.4750166425389736,-0.6497682225566493,-0.30879739986043053,-36.48361309823146,-49.90539343753067,-23.71715820740634,-0.0455250134439647,-0.06338543755703263,-0.0290768679749182,-3.496544811364416,-4.868313176423397,-2.233246388242566,0.866689943489036,0.8354589455484331,0.9316417067141336,-0.15381516482618604,-0.19694690604282733,-0.07337401577583255,-0.6156296157406128,-0.7882600407148344,-0.29367206535497176,-113.37561984173348,-145.16759497510762,-54.083253288208425,0.8543781498827576,-0.1704419174779053,-0.6821765089390756,0.8205737594878347,-0.21865949092029835,-0.8751624622020641,0.9250683332880644,-0.0810012233859506,-0.32419919117833834,-125.63103295378924,-161.17172416244273,-59.705191745550344,-0.06654689319846274,-0.08690242148722971,-0.03052712582336658,-12.255413112055754,-16.00412918733512,-5.621938457341913,0.9216
72135510101,72135510101,Census Tract 5101.01; Toa Alta Municipio; Puerto Rico,6886,4250,2168,Bayamón zona urbana,Puerto Rico,76618,0.6493190414642478,0.2497866375909056,72135,6886,4250,2168,0.012828,0.0073709,0.002928,0.7991209331753137,0.7118462195996687,0.8459303709602026,-0.25137505286777007,-0.4047977954597899,-0.1821303907849003,-22.20486538100088,-35.757249783409264,-16.088234544480198,-322.4639178187754,-519.2746120158185,-233.6368652988701,0.7814006317272956,0.6880576079511918,0.83189416710403985,-0.27975325255303146,-0.4533666780862574,-0.20207598459448772,-24.711614147744484,-40.047514422333656,-17.85010080938352,-358.8674723750288,-581.5787746490511,-322.4639178187754,-2.5067487667436055,-4.290264638924391,-1.761866264903322,-36.40355455625335,-62.304162633232515,-25.586207738938743,0.8698522968399899,0.8295522699740987,0.9116664426751876,-0.14962046273006613,-0.20546954808673265,-0.09689240844009452,-1.861877038212943,-2.5568630563913013,-1.2057291306285365,-43.80887148736336,-60.16148367979533,-28.37009719125967,0.8578079482882149,0.8141944387548968,0.9032741176541292,-0.16576210560363092,-0.22820784864269705,-0.1070836421141738,-2.0627436421315832,-2.8398184685097223,-1.3325488424687788,-48.53514452074313,-66.8192580825817,-31.35409041103009,-0.2008666039186402,-0.282955412118421,-0.12681971184024254,-4.726273033379769,-6.6577744027863774,-2.983993219770413,0.8295522699740987,0.790726453852102,0.9116664426751876,-0.20546954808673265,-0.26465985187216284,-0.09689240844009452,-3.2834262266397354,-4.229293863092691,-1.548351461308529,-151.4495491992498,-195.07813021645256,-71.41842533710927,0.8141944387548968,-0.22820784864269705,-3.646786798023068,0.7723762218657456,-0.2947058333624102,-4.709431988419985,0.9032741176541292,-0.1070836421141738,-1.7112085086855005,-168.20972315604558,-217.22472271309897,-78.93028176593637,-0.3633605713833328,-0.4801381253272945,-0.1628570473769715,-16.760173956795793,-22.146592496646424,-7.511856428827098,0.0697
72021031304,72021031304,Census Tract 313.04; Bayamón Municipio; Puerto Rico,1311,873,422,Bayamón zona urbana,Puerto Rico,82943,0.7525678769140444,0.20081785837747007,72021,1311,873,422,0.012828,0.0073709,0.002928,0.766139337567062,0.6677916813322999,0.8197408677486058,-0.30524560085320984,-0.4974729814018001,-0.21989770102162973,-5.133470334313663,-8.366255844508624,-3.698131346112866,-391.56905677449754,-638.1583405422291,-282.0847708705466,0.7459995028121282,0.641364776889396,0.8036079894893945,-0.3404834671208072,-0.5591751153687865,-0.2443878272481976,-5.726083432171912,-9.40393197611549,-4.109994239849181,-436.7721916225715,-717.3098379950794,-391.56905677449754,-0.5926130978582487,-1.037676131606867,-0.4118628937363149,-45.20313484807389,-79.15149745285026,-31.41593392344126,0.8473519293076386,0.8009212224147134,0.8959562919368093,-0.180147191990332,-0.24856224559149528,-0.1161258746654673,-0.4604821639229353,-0.6353608926952271,-0.29683445777088624,-52.74709781476922,-72.77902550918982,-34.00165610204883,0.8334320643094426,0.783337254816985,0.8861668628077314,-0.19985784423661537,-0.2765893538838964,-0.12845564641358814,-0.510865429398359,-0.7070022173941984,-0.3283511298462149,-58.518376792480986,-80.98536281720486,-37.61181326989861,-0.05038326547542371,-0.07164132469897133,-0.03151667207532865,-5.7712789777117655,-8.206337308015044,-3.610157167849789,0.8009212224147134,0.7565880949647575,0.8959562919368093,-0.24856224559149528,-0.3217231498290768,-0.1161258746654673,-0.7731577864448087,-1.00072622766171,-0.3612118324392544,-183.21274560303524,-237.1389165075142,-85.59522095716929,0.783337254816985,-0.2765893538838964,-0.8603366617250666,0.7357757221713631,-0.359109807332157,-1.1170181660808596,0.8861668628077314,-0.12845564641358814,-0.3995638315912649,-203.8712468542812,-264.6962478864596,-94.68337241499168,-0.08717887528025792,-0.11629193841914964,-0.03835199915201048,-20.65850125124595,-27.557331378945413,-9.08815145782239,0.2582
72021031641,72021031641,Census Tract 316.41; Bayamón Municipio; Puerto Rico,1093,736,477,Bayamón zona urbana,Puerto Rico,29239,0.412403036129736,0.2042765096802476,72021,1093,736,477,0.012828,0.0073709,0.002928,0.8802677553998782,0.824234139272609,0.9092315480057132,-0.1360179830121474,-0.213247489217694,-0.09982985323526894,-1.907108683885251,-2.9899438993112444,-1.399714771531119,-174.48386860798269,-273.55387916845785,-128.06173573020305,0.869113054171007,0.8084546413087597,0.9006207439883996,-0.1505982969659084,-0.23692777418057595,-0.1103452887077631,-2.1115393241521896,-3.3219652694969524,-1.5471517343527017,-193.1874953478673,-303.93094871884284,-174.48386860798269,-0.2044306402669387,-0.332021370185708,-0.14743696282158258,-18.7036267398846,-30.377069550384995,-13.489200624115515,0.9237662266583352,0.8991779770042936,0.9487642861371354,-0.08252496263847586,-0.1121268820791248,-0.05400257430796564,-0.1778419546856166,-0.24163432789557057,-0.11637597965426044,-24.163309060545732,-32.83075107276774,-15.81195375737234,0.9164700738485434,0.8896726249146777,0.943787370061242,-0.0911431027973324,-0.12400895789718498,-0.05956069314120005,-0.1964141156730737,-0.26724029634009683,-0.12835377020483124,-26.68670049905893,-36.30982287229576,-17.439370951743374,-0.01857216098745712,-0.02560596844452625,-0.01197779055057081,-2.5233914385131957,-3.479071799528024,-1.6274171943710345,0.8991779770042936,0.8749969828241905,0.9487642861371354,-0.1121268820791248,-0.14286108367178893,-0.05400257430796564,-0.39422906875081903,-0.5022880413005576,-0.18986869325906056,-82.64760351170212,-105.30147616363892,-39.8047574966584,0.8896726249146777,-0.12400895789718498,-0.4360054884436001,0.8633903912284414,-0.15822461097486726,-0.5563049634615277,0.943787370061242,-0.05956069314120005,-0.20941059053652292,-91.40576277643608,-116.62577850346491,-43.90159130744715,-0.04177641969278106,-0.05401692216097009,-0.01954189727746236,-8.758159264733976,-11.324302339826016,-4.096833810788755,0.6198
72021030901,72021030901,Census Tract 309.01; Bayamón Municipio; Puerto Rico,1058,771,360,Bayamón zona urbana,Puerto Rico,37683,0.4340484831775288,0.22443171820992391,72021,1058,771,360,0.012828,0.0073709,0.002928,0.8725238818801693,0.8132685960264958,0.9032566735642756,-0.14610043434586248,-0.2296060672769671,-0.10710502260002414,-1.98287860135247,-3.1162190556286125,-1.4536319372480702,-187.4176371788724,-294.53866310289345,-137.394322991311,0.8607064453581884,0.7966313674565695,0.8941127683678,-0.16183630945605815,-0.2552857455170665,-0.11842715525190056,-2.1964462760090484,-3.4647442650155194,-1.6072961933305203,-207.6036177702314,-327.48055434929296,-187.4176371788724,-0.21356767465657844,-0.3485252093869069,-0.15366425608245016,-20.18598059135902,-32.94189124639952,-14.524031765827049,0.9187047936781688,0.8925812694665143,0.9453131496130508,-0.08848893233304447,-0.12034616253788148,-0.05785051272092683,-0.1997627028746599,-0.271680017775317,-0.13059683826133966,-25.909559387115426,-35.237356391091694,-16.93863012468738,0.910947987497254,0.8824955943960584,0.94001172138055,-0.09775751604370776,-0.13315013281664767,-0.0638165219167142,-0.22068641937847772,-0.3005848270319883,-0.14406503242871932,-28.623400697597628,-38.986358888714435,-18.68547761721392,-0.02092371650381783,-0.02890480925667132,-0.01346819416737965,-2.713841310482209,-3.74900249762274,-1.7468474925265445,0.8925812694665143,0.8669386552505856,0.9453131496130508,-0.12034616253788148,-0.15348415247553304,-0.05785051272092683,-0.3193414306021694,-0.4072738822134863,-0.15350772391728465,-88.70595294504706,-113.13163394819064,-42.64103442146797,0.8824955943960584,-0.13315013281664767,-0.3533170730321622,0.8546478502980652,-0.17007256222693598,-0.4512916256106681,0.94001172138055,-0.0638165219167142,-0.16933867250252715,-98.14363139782284,-125.35878489185222,-47.03852013959088,-0.03397564242999279,-0.04401774339718173,-0.0158309485852425,-9.437678452775776,-12.227150943661591,-4.397485718122918,0.4129
72021031503,72021031503,Census Tract 315.03; Bayamón Municipio; Puerto Rico,1098,831,403,Bayamón zona urbana,Puerto Rico,35329,0.39623985869778405,0.19913957361795948,72021,1098,831,403,0.012828,0.0073709,0.002928,0.8860950813119471,0.8325186886562728,0.913718891641228,-0.12854706124697804,-0.20117423623732764,-0.0944285043770882,-1.8106038684405057,-2.8335680864927784,-1.3300390818559178,-164.90017016762346,-258.0663102452439,-121.13288541492877,0.8754439754688107,0.8173976609760546,0.9055112799962092,-0.14227755061594669,-0.22339474131342624,-0.10434847371993672,-2.003999788392898,-3.146547100242358,-1.4697632785255248,-182.51364193013643,-286.5707741568632,-164.90017016762346,-0.19339591995239247,-0.3129790137495796,-0.139724196669607,-17.613471762512976,-28.504463911619272,-12.725336673006105,0.9275638978208548,0.9041356730256654,0.95134954730364,-0.07809284336024812,-0.10602869661532896,-0.05113835691018863,-0.1900130074931682,-0.2579856316861268,-0.12442821360644986,-22.86558453588065,-31.045202368968333,-14.973310903303233,0.920615368459211,0.895069926154772,0.9466166248403448,-0.086229965586661,-0.11723114672839977,-0.05639387029427978,-0.2098119929065648,-0.285243074822847,-0.13721576059619214,-25.248133923774347,-34.325279762075446,-16.51212522216512,-0.01979898541339658,-0.02725744313672018,-0.01278754698974228,-2.3825493878936927,-3.280077393107122,-1.5388143188618877,0.9041356730256654,0.8810631412126112,0.95134954730364,-0.10602869661532896,-0.13499243496180702,-0.05113835691018863,-0.31495534871241715,-0.4009913427605733,-0.15190509312457168,-78.15269198819284,-99.50157388599833,-37.69357149493094,0.895069926154772,-0.11723114672839977,-0.3482319209464058,0.869976930590961,-0.14945576697156374,-0.4439542756465918,0.9466166248403448,-0.05639387029427978,-0.16751645215649907,-86.40990594203619,-110.16235127706992,-41.56735785521069,-0.03327657223398866,-0.04296293288601849,-0.01561135903192739,-8.257213953843342,-10.660777391071584,-3.873786360279751,0.4303
72021031125,72021031125,Census Tract 311.25; Bayamón Municipio; Puerto Rico,1771,1249,713,Bayamón zona urbana,Puerto Rico,44461,0.5314749827750612,0.26226049920228645,72021,1771,1249,713,0.012828,0.0073709,0.002928,0.8385033572719793,0.7656907682622398,0.8768460354358303,-0.1926010687106136,-0.30601026086488237,-0.14045107075492094,-4.375585808182379,-6.952059838309613,-3.190821920425747,-247.06865094197508,-392.5499626374711,-180.17063356441255,0.8238635452528907,0.7455190615524331,0.8653975811398326,-0.21379323768117808,-0.34134732640859383,-0.15553824252995935,-4.857037725417223,-7.754861004113081,-3.533578142633718,-274.2539652974152,-437.88035031694415,-247.06865094197508,-0.4814519172348444,-0.8028011658034684,-0.3427562222079712,-27.185314355440113,-45.33038767947309,-19.353823953019266,0.8962643432769667,0.8634834237293415,0.9299342850215268,-0.11574225562042308,-0.15809982278646448,-0.07534480243069146,-0.4232777622462919,-0.5781824351173412,-0.27554136731481366,-33.88933244565988,-46.2916281118768,-22.060958151706455,0.8865020226174931,0.8509017274314091,0.92320359215031,-0.12802901119998783,-0.1752238452008662,-0.08318469349844829,-0.4682113120471619,-0.6408062180164221,-0.30421241342175726,-37.48689447935644,-51.30554187481362,-24.356478256345657,-0.04493354980087,-0.06262378289908088,-0.0286710461069436,-3.5975620336965575,-5.01391376293682,-2.2955201046391993,0.8634834237293415,0.8315769473103478,0.9299342850215268,-0.15809982278646448,-0.2025345378252724,-0.07534480243069146,-0.8308859824328235,-1.064410481122542,-0.39597097002054155,-116.53379837767513,-149.28618248563004,-55.53590042363837,0.8509017274314091,-0.1752238452008662,-0.9208804551414292,0.8163806183633712,-0.22491883994592804,-1.1820500997558554,0.92320359215031,-0.08318469349844829,-0.437173138860399,-129.15574405910647,-165.7854277357441,-61.31460573077125,-0.08999447270860561,-0.11763961863331328,-0.04120216883985744,-12.621945681431365,-16.499245250114065,-5.778705307132881,0.6329
72021031032,72021031032,Census Tract 310.32; Bayamón Municipio; Puerto Rico,1519,1059,568,Bayamón zona urbana,Puerto Rico,57665,0.5988587994110054,0.2749336084318811,72021,1519,1059,568,0.012828,0.0073709,0.002928,0.8157526363037806,0.7344224315308963,0.8590325740947945,-0.2258618060139581,-0.3616141842447676,-0.16410021011572223,-4.401082621023977,-7.046317081592164,-3.1976127154586527,-289.7355247547055,-463.8786755491879,-210.5077495364485,0.799308321887215,0.712099246786178,0.8460783761657066,-0.2510816822711665,-0.40429863465404,-0.1819235997164257,-4.892510370845103,-7.878054842834537,-3.544914508549547,-322.08758201745246,-518.6342885342026,-289.7355247547055,-0.4914277498211259,-0.8317377612423726,-0.34730179309089415,-32.35205726274693,-54.75561298501465,-22.863844179782365,0.8810651574154299,0.8439150623587335,0.9194442943566552,-0.13498983767949785,-0.1849533733940129,-0.08761347059063591,-0.4185700091643783,-0.5734945424582323,-0.2716676441608555,-39.52502447255697,-54.154347729766975,-25.653224188938196,0.8699791205079649,0.829714370693678,0.9117546025727624,-0.14945287355415876,-0.20523403633946416,-0.0967863470918923,-0.4634162965788049,-0.6363798486476662,-0.3001104593178792,-43.75980137665769,-60.09252584019511,-28.339042428506065,-0.04484628741442659,-0.06288530618943389,-0.02844281515702373,-4.234776904100716,-5.9381781104281295,-2.68581823956787,0.8439150623587335,0.8079668403558368,0.9194442943566552,-0.1849533733940129,-0.23767455550476535,-0.08761347059063591,-0.7743389617315601,-0.9950652165046028,-0.3668087940538624,-136.32728199499297,-175.1875381170075,-64.57901303765183,0.829714370693678,-0.20523403633946416,-0.8592474292021881,0.7909206071231547,-0.2643494062410861,-1.1067440458466555,0.9117546025727624,-0.0967863470918923,-0.40521261192282926,-151.27595584545566,-194.84930384624215,-71.3402485779629,-0.08490846747062797,-0.11167882934205288,-0.03840381786896685,-14.94867385046267,-19.66176572923466,-6.761235540311065,0.3137
72021031034,72021031034,Census Tract 310.34; Bayamón Municipio; Puerto Rico,2008,1441,546,Bayamón zona urbana,Puerto Rico,43060,0.5371977175792262,0.2575295939344263,72021,2008,1441,546,0.012828,0.0073709,0.002928,0.8365467869561466,0.7629842784701152,0.8753189367320326,-0.19539040205819588,-0.31064299516778093,-0.1424407242158601,-5.032987899825894,-8.001736110760687,-3.669077057364035,-250.6468077602537,-398.4928342012294,-182.72296102410536,0.8217491415130042,0.7426208667300562,0.8637398492634303,-0.21691639148998737,-0.3465821454805706,-0.15775600819247604,-5.587467767827385,-8.927479170547317,-4.06357769877091,-278.26034700335583,-444.595576222476,-250.6468077602537,-0.5544798680014908,-0.9257430597866296,-0.3945006414068746,-27.61353924310213,-46.10274202124649,-19.646446285202916,0.8949633899778877,0.8618040477746624,0.9290387655947826,-0.11736414159321924,-0.1603565828939713,-0.07638134923227569,-0.4951884196889071,-0.6765841916622227,-0.32227185498558075,-34.364220658494595,-46.9524074713548,-22.36445905521032,0.8850866640784619,0.8490815079553289,0.9222256976469267,-0.129832863362803,-0.17774323269399372,-0.08433326305210927,-0.5477970490777799,-0.7499427790576677,-0.35582295146608595,-38.01506239262873,-52.04321853280137,-24.69277942165759,-0.05260862938887284,-0.07335858739544499,-0.03355109648050519,-3.650841734134132,-5.090811061446564,-2.328320366447272,0.8618040477746624,0.8295452718119672,0.9290387655947826,-0.1603565828939713,-0.2054797175996317,-0.07638134923227569,-0.6453568959218327,-0.8269554659484986,-0.3073976107326748,-118.19723368531731,-151.45704504551256,-56.29992870561809,0.8490815079553289,-0.17774323269399372,-0.7153296662498305,0.8141868832954751,-0.2282192461175917,-0.9184709576996536,0.9222256976469267,-0.08433326305210927,-0.3394001785524126,-131.01275938641584,-168.2181241208157,-62.161204863079234,-0.06997277032799787,-0.09151549175115514,-0.03200256781973781,-12.81552570109851,-16.76107907530314,-5.8612761574611385,0.7767
72033980002,72033980002,Census Tract 9800.02; Cataño Municipio; Puerto Rico,0,0,0,Bayamón zona urbana,Puerto Rico,54631,0.6295331177735547,0.30400311074959885,72033,0,0,0,0.012828,0.0073709,0.002928,0.8056015767680462,0.7206146472264383,0.8510438781515102,-0.2413083946680583,-0.387704238109624,-0.17502754637284562,-0,-0,-0,NA,NA,NA,0.7883740820528071,0.6973862717135255,0.837427362701315,-0.2684333779671586,-0.4339255597087278,-0.1941334192547393,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8742318541121537,0.8351546873864556,0.9147083372622076,-0.14386131699075766,-0.19738297000932073,-0.0932446543485948,-0,-0,-0,NA,NA,NA,0.8625599501061898,0.820245044485947,0.9065899519389448,-0.1593397072016733,-0.21914787138605216,-0.10303450624097148,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8351546873864556,0.797442284493851,0.9147083372622076,-0.19738297000932073,-0.25400924862507823,-0.0932446543485948,-0,-0,-0,NA,NA,NA,0.820245044485947,-0.21914787138605216,-0,0.7795952539015076,-0.28271689058581395,-0,0.9065899519389448,-0.10303450624097148,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
72021031124,72021031124,Census Tract 311.24; Bayamón Municipio; Puerto Rico,882,488,156,Bayamón zona urbana,Puerto Rico,33564,0.631072284331244,0.2587466849846849,72021,882,488,156,0.012828,0.0073709,0.002928,0.8050955613895878,0.7199286853772123,0.8506449870286322,-0.24208857675728437,-0.3890264693037507,-0.17557854951109067,-2.739061815650636,-4.40156062553755,-1.986547680419135,-310.5512262642444,-499.0431548228515,-225.2321633128271,0.7878293852959692,0.6966560709558661,0.8369956129735939,-0.2693103591513322,-0.4354285302185374,-0.1947493923502185,-3.0470571193044815,-4.926567277737477,-2.203452270870508,-345.471328719329,-558.5677185643398,-310.5512262642444,-0.30799530365384564,-0.5250066521999273,-0.21690459045137245,-34.92010245508454,-59.52456374148836,-24.592357194033156,0.8738903745106853,0.8347175159057539,0.9144713416449992,-0.14430828988124153,-0.1980100823868511,-0.09352798109686776,-0.2061969203128703,-0.28292947835960564,-0.13363876518199486,-42.25346727722752,-57.97735212287001,-27.38499286516288,0.8621893448019922,0.8197727533102482,0.9063315738766626,-0.15983804025049397,-0.21985025235590333,-0.10334896060465854,-0.22838682154448176,-0.31413611098226546,-0.1476716092454148,-46.80057818534462,-64.3721538898085,-30.260575665044016,-0.02218990123161146,-0.03120663262265982,-0.01403284406341995,-4.547110908117103,-6.394801766938488,-2.875582799881138,0.8347175159057539,0.7969178136244911,0.9144713416449992,-0.1980100823868511,-0.2548345424126779,-0.09352798109686776,-0.22768395253737764,-0.2930241488724588,-0.1075441217552368,-145.95125162652414,-187.8359928669608,-68.93853958669027,0.8197727533102482,-0.21985025235590333,-0.25279709911405995,0.779031266116811,-0.2836455268151665,-0.32615275892189816,0.9063315738766626,-0.10334896060465854,-0.11883687718045692,-162.04942250901277,-209.0722813601911,-76.17748537208777,-0.02511314657668231,-0.03312861004943934,-0.01129275542522011,-16.098170882488667,-21.23628849323035,-7.238945785397507,0.6373
