geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48201310800,48201310800,Census Tract 3108; Harris County; Texas,2044,1304,335,Houston city,Texas,68452,0.5662533328271712,0.2304287429132703,48201,2044,1304,335,0.008491,0.006897320142,0.003436016044,0.8266830501339241,0.749389703754405,0.8676064462739198,-0.20965344558352597,-0.33441918802733744,-0.15259632324617495,-3.6386621787832256,-5.80404699740401,-2.648401358116607,-178.0167406449719,-283.9553325540122,-129.56953806832715,0.8110972641082684,0.7280789817616116,0.8553720341242784,-0.2328977599245312,-0.3734773631020997,-0.16908194341867896,-4.042081293737233,-6.481925216964254,-2.934519253524998,-197.75348795191945,-317.1196290099929,-178.0167406449719,-0.4034191149540076,-0.6778782195602444,-0.2861178954083914,-19.736747306947535,-33.16429645598065,-13.99794008847316,0.8883872325281683,0.853327734229748,0.9245052986303052,-0.12563526735318403,-0.171882689249102,-0.08165956591221665,-0.5629169717903717,-0.770131548041298,-0.36588098652106926,-43.16847943177697,-59.059167794578066,-28.058357862045188,0.8779353562358031,0.8398997405029475,0.9172766641478772,-0.13903602685231392,-0.19061829856166113,-0.09018362625519344,-0.6229599447219694,-0.854077661907756,-0.4040735922815034,-47.773001895856545,-65.49675321378497,-30.987238671894435,-0.06004297293159766,-0.083946113866458,-0.03819260576043415,-4.604522464079575,-6.437585419206902,-2.928880809849245,0.853327734229748,0.8193063220179537,0.9245052986303052,-0.171882689249102,-0.2205447134070652,-0.08165956591221665,-0.3971525280973509,-0.5095911104880463,-0.18868277653235835,-118.5529934618958,-152.1167493994168,-56.32321687533085,0.8398997405029475,-0.19061829856166113,-0.44044306908454345,0.8031394088741254,-0.24511384816969956,-0.5663606084914395,0.9172766641478772,-0.09018362625519344,-0.20837848951926288,-131.47554301031147,-169.06286820639986,-62.20253418485458,-0.04329054098719254,-0.05676949800339326,-0.0196957129869045,-12.922549548415684,-16.946118806983062,-5.879317309523733,0.8657
48201432200,48201432200,Census Tract 4322; Harris County; Texas,2284,1786,548,Houston city,Texas,60712,0.4757023386210905,0.23690867108894428,48201,2284,1786,548,0.008491,0.006897320142,0.003436016044,0.8578129690175319,0.7925756353953077,0.8918690564805539,-0.16575528246596383,-0.26170923674841023,-0.12124082872226404,-3.214565788207852,-5.075443427163036,-2.35127722233882,-140.74281034184992,-222.21731292307516,-102.9455876680744,0.8447571352067245,0.7743633487783876,0.8817210433962789,-0.1837721853101428,-0.29138343334246103,-0.1341455525980478,-3.5639755845698775,-5.650928297054752,-2.601544262159295,-156.04096254684228,-247.4136732510837,-140.74281034184992,-0.3494097963620253,-0.5754848698917154,-0.25026703982047493,-15.29815220499235,-25.196360328008556,-10.957401042927977,0.9090426231912416,0.8800226292911115,0.9387071683397792,-0.10005842904202653,-0.13633441540649285,-0.06529494364959931,-0.6140310284011478,-0.8366467682933214,-0.4006970905141691,-34.38023675258386,-46.844723868607026,-22.435447397209916,0.9004148969481681,0.8688468360043806,0.9327884238844756,-0.1105991286787478,-0.15095084491388783,-0.07205447065437462,-0.6787163997383799,-0.9263437716133412,-0.4421784465377,-38.00203805925979,-51.86695249794743,-24.75803172103583,-0.06468537133723218,-0.08969700332001973,-0.04148135602353092,-3.6218013066759336,-5.02222862934041,-2.3225843238259194,0.8800226292911115,0.8516396773838304,0.9387071683397792,-0.13633441540649285,-0.17420550798187415,-0.06529494364959931,-0.515307475968187,-0.6584500351597959,-0.2467973512428147,-94.03421094309982,-120.15511590507226,-45.036013000513634,0.8688468360043806,-0.15095084491388783,-0.5705536540859092,0.8380722785031968,-0.1932145062547676,-0.7302989435332411,0.9327884238844756,-0.07205447065437462,-0.27234654796753016,-104.11563030764766,-133.26623057175934,-49.6982751765566,-0.05524617811772214,-0.07184890837344515,-0.02554919672471545,-10.081419364547838,-13.11111466668707,-4.662262176042965,0.6399
48201210700,48201210700,Census Tract 2107; Harris County; Texas,1618,1246,641,Houston city,Texas,48567,0.574302290545498,0.20732504737285667,48201,1618,1246,641,0.008491,0.006897320142,0.003436016044,0.8239712379717781,0.7456667778015462,0.865481985310344,-0.21363459537922744,-0.3410816061140687,-0.1554255512798693,-2.9350056432726026,-4.685928498538553,-2.135304299874305,-181.39713493650203,-289.6123917514557,-131.97183559173703,0.808170990808994,0.7241012105197359,0.8530683628675221,-0.23736190901752316,-0.3810224116076717,-0.17223899458488742,-3.260981870598883,-5.234652778482478,-2.3662947482868115,-201.5439969467789,-323.52612969607407,-181.39713493650203,-0.3259762273262803,-0.5487242799439249,-0.2309904484125065,-20.1468620102769,-33.91373794461835,-14.276294710290882,0.8865740741436543,0.8509944156390177,0.9232533596668232,-0.12793733672609847,-0.17509584272546955,-0.08312630496234823,-0.547735048055411,-0.7496336275536479,-0.35588665364121536,-43.95947416175048,-60.163212484241406,-28.56233175290653,0.87596454826353,0.8373738246214478,0.9159103915342252,-0.14159871193686083,-0.19420976700826623,-0.09180986398125446,-0.606223165746886,-0.8314656126760132,-0.3930633663837618,-48.65354460247881,-66.73078753419047,-31.5460165637048,-0.05848811769147499,-0.08183198512236523,-0.03717671274254647,-4.69407044072833,-6.567575049949055,-2.9836848107982723,0.8509944156390177,0.8164923587589571,0.9232533596668232,-0.17509584272546955,-0.2247512046774924,-0.08312630496234823,-0.7741306250817519,-0.9936660280258938,-0.36751654076752377,-120.76920828108454,-155.01810109608329,-57.33487375468389,0.8373738246214478,-0.19420976700826623,-0.8586367671036739,0.8001056498975834,-0.24983494383273497,-1.1045658093649682,0.9159103915342252,-0.09180986398125446,-0.40590813743027165,-133.95269377592416,-172.31915902729614,-63.324202407218664,-0.08450614202192197,-0.1108997813390744,-0.03839159666274788,-13.18348549483962,-17.301057931212856,-5.9893286525347715,0.8388
48201423301,48201423301,Census Tract 4233.01; Harris County; Texas,3340,2353,985,Houston city,Texas,63276,0.6217110866826866,0.2306603518681303,48201,3340,2353,985,0.008491,0.006897320142,0.003436016044,0.80817806180622,0.7241108133994365,0.8530739319691375,-0.23735108295945545,-0.3810040970184719,-0.17223134188582612,-6.731262471665179,-10.805253331198042,-4.884470522001516,-201.53480454087364,-323.5105787783845,-146.24163239525498,0.7911480517783225,0.7011089906342397,0.8396249553280557,-0.2639859224227696,-0.4263117623058527,-0.1910079537944213,-7.486624920754401,-12.090176000288244,-5.4169741091325605,-224.15044672917367,-361.98131737389963,-201.53480454087364,-0.7553624490892217,-1.2849226690902036,-0.5325035871310444,-22.61564218830005,-38.47073859551508,-15.943221171588156,0.8759693137402679,0.8373799300369903,0.9159136964727492,-0.1415925013744354,-0.19420105991294315,-0.09180592434753776,-1.1447676924360306,-1.570105034286161,-0.7422459180190938,-48.65141064326522,-66.7277957622678,-31.544662899239007,0.864445826386314,0.8226494325365592,0.9079041657961288,-0.15681048999952943,-0.21558462262181063,-0.10143783636361392,-1.2678043049173466,-1.7429899787618377,-0.8201194041525988,-53.880335950588474,-74.07522221682268,-34.85420332140241,-0.12303661248131605,-0.17288494447567637,-0.07787348613350498,-5.228925307323248,-7.347426454554882,-3.309540422163407,0.8373799300369903,0.800112979998657,0.9159136964727492,-0.19420105991294315,-0.24982349367920323,-0.09180592434753776,-1.3193748789032622,-1.6972659256749023,-0.6237166283898424,-133.94668821352914,-172.31126148983782,-63.32148511572004,0.8226494325365592,-0.21558462262181063,-1.46465181751616,0.7824677512196635,-0.27800794146629093,-1.8887471276967345,0.9079041657961288,-0.10143783636361392,-0.6891544934329795,-148.69561599148832,-191.75097743114057,-69.96492319116544,-0.1452769386128978,-0.19148120202183191,-0.06543786504313709,-14.74892777795917,-19.439715941302737,-6.643438075445389,0.8253
48201220100,48201220100,Census Tract 2201; Harris County; Texas,882,724,332,Houston city,Texas,62544,0.5795531629455598,0.22091112938173615,48201,882,724,332,0.008491,0.006897320142,0.003436016044,0.8222069382618266,0.7432480389289198,0.8640988621830004,-0.21623882439381265,-0.3454458641304731,-0.15727498757916228,-1.6194259626923753,-2.5870654941166893,-1.1778421330295763,-183.60838579278632,-293.3180832331847,-133.5421919534667,0.8062676799525373,0.721517965278747,0.8515688692849386,-0.2402828798233201,-0.385966875563058,-0.17430314337312364,-1.7994933845353935,-2.8905298610380266,-1.3053670475162122,-204.02419325798115,-327.72447404059255,-183.60838579278632,-0.18006742184301827,-0.30346436692133727,-0.12752491448663594,-20.415807465194817,-34.40639080740785,-14.4586070846526,0.8853932248859808,0.8494756760093582,0.9224375502008736,-0.1294416671516523,-0.17719674411134462,-0.08408422855534893,-0.322008879048914,-0.44080801953486726,-0.2091742850552043,-44.47636450951851,-60.88508557111427,-28.891475836354186,0.8746812437731322,0.8357300968013236,0.915020177735348,-0.1432736292438117,-0.1965585585913486,-0.0928720746628506,-0.3564183138650235,-0.4889739332955008,-0.23103559553273129,-49.229048876384454,-67.53783609053878,-31.910993858112057,-0.03440943481610947,-0.0481659137606335,-0.02186131047752698,-4.7526843668659495,-6.652750519424517,-3.0195180217578708,0.8494756760093582,0.8146618338176667,0.9224375502008736,-0.17719674411134462,-0.22750319026706087,-0.08408422855534893,-0.405764647188991,-0.5209618957506215,-0.1925453399554608,-122.2182672255997,-156.91623365982574,-57.995584323933976,0.8357300968013236,-0.1965585585913486,-0.45010146534452583,0.7981327055739021,-0.25292447360736076,-0.5791743539839765,0.915020177735348,-0.0928720746628506,-0.21266871915886723,-135.57273052545958,-174.45010662167968,-64.05684312014074,-0.04433681815553481,-0.05821245823335508,-0.02012337920340642,-13.354463299859884,-17.53387296185394,-6.061258796206755,0.8843
48201420300,48201420300,Census Tract 4203; Harris County; Texas,2402,1321,507,Houston city,Texas,75468,0.6323166658408597,0.20256066003311143,48201,2402,1321,507,0.008491,0.006897320142,0.003436016044,0.8046866917159694,0.7193745780566848,0.8503226292212768,-0.2427196948759411,-0.3900963844196378,-0.17602421202855364,-4.950360895918262,-7.95616477705736,-3.5900810455713468,-206.09329291916163,-331.2308400107144,-149.4621584334449,0.787389285367199,0.6960662790563243,0.8366467157745112,-0.27001982194061735,-0.4366447996241489,-0.1952476250077278,-5.507157416050872,-8.905537486647974,-3.9821498966253617,-229.2738308097782,-370.7550993608649,-206.09329291916163,-0.5567965201326102,-0.949372709590614,-0.3920688510540149,-23.180537890616577,-39.524259350150466,-16.322599960616774,0.8736143934543621,0.8343642399083794,0.914279780914809,-0.1446697850820613,-0.19851732872661093,-0.09375709807278158,-0.6566528551662967,-0.9010656277285042,-0.4255613299396028,-49.70877026239945,-68.21087265166572,-32.21508932169589,0.8618898351690105,0.8193911153399109,0.9061227348646748,-0.1602410878925229,-0.22041840737456184,-0.10360325541257442,-0.7273306435057808,-1.000474124238269,-0.47025281355467913,-55.05909489067229,-75.73611841319223,-35.59824478082355,-0.07067778833948413,-0.09940849650976512,-0.04469148361507635,-5.350324628272833,-7.525245761526505,-3.3831554591276576,0.8343642399083794,0.7964940429156053,0.914279780914809,-0.19851732872661093,-0.2555021709132327,-0.09375709807278158,-0.6942034479707789,-0.893476096770635,-0.3278630695433829,-136.92375699620885,-176.22802697645662,-64.66727209928658,0.8193911153399109,-0.22041840737456184,-0.7707902346720281,0.7785755929821125,-0.28439679976324994,-0.994518918090994,0.9061227348646748,-0.10360325541257442,-0.36229450390929746,-152.02963208521265,-196.15757753274045,-71.458482033392,-0.07658678670124919,-0.10104282132035902,-0.03443143436591456,-15.105875089003783,-19.929550556283832,-6.791209934105435,0.5352
48201222900,48201222900,Census Tract 2229; Harris County; Texas,5028,3008,1316,Houston city,Texas,3504,0.5660457863965705,0.26049250892636705,48201,5028,3008,1316,0.008491,0.006897320142,0.003436016044,0.8267530934856508,0.7494859467035583,0.8676612954825155,-0.209550962529729,-0.3342478326622003,-0.15252346186986432,-8.946306436439162,-14.269958489393488,-6.511645721697726,-177.92972228399287,-283.8098347134743,-129.50767147370178,0.8111728595045691,0.7281818390731273,0.8554315176497737,-0.23278286284227848,-0.373283356356235,-0.16900064980936888,-9.93814010204396,-15.93649226551094,-7.215102154147634,-197.65592883937867,-316.95489788207914,-177.92972228399287,-0.9918336656047976,-1.6665337761174506,-0.703456432449908,-19.726206555385794,-33.14506316860483,-13.990780279433332,0.8884340347391424,0.8533879845604869,0.9245376029490606,-0.1255759695131615,-0.1717999527671126,-0.08162177158639283,-1.2978949863321378,-1.775644641351253,-0.8436047798653317,-43.14810459880778,-59.0307394066241,-28.04537167105491,0.8779862331110451,0.8399649731857081,0.917311921116675,-0.13897002286312957,-0.1905258337229614,-0.09014172494636934,-1.436329710403822,-1.969186662977463,-0.9316630667538768,-47.75032281927599,-65.46498214685715,-30.972841314956007,-0.1384347240716841,-0.19354202162621004,-0.088058286888545,-4.602218220468222,-6.434242740233046,-2.927469643901097,0.8533879845604869,0.8193790095939506,0.9245376029490606,-0.1717999527671126,-0.22043643819428263,-0.08162177158639283,-1.5594064053936745,-2.000873621707623,-0.7408704797721325,-118.4959274615254,-152.04206851881634,-56.29714891885506,0.8399649731857081,-0.1905258337229614,-1.7293788543894812,0.8032177878218092,-0.2449923484785252,-2.2237645082926085,0.917311921116675,-0.09014172494636934,-0.8182050170010976,-131.41176705087244,-168.97906597968148,-62.17363351072171,-0.16997244899580677,-0.22289088658498543,-0.0773345372289651,-12.91583958934702,-16.936997460865157,-5.8764845918666495,0.8534
48201222800,48201222800,Census Tract 2228; Harris County; Texas,2701,1579,751,Houston city,Texas,6623,0.5303259476463582,0.2108038862151866,48201,2701,1579,751,0.008491,0.006897320142,0.003436016044,0.838896757122932,0.7662353450892574,0.8771529738530003,-0.192041799553005,-0.3050820565886474,-0.14005199755223918,-4.404323310932331,-6.996810156476848,-3.2119792617945864,-163.06269200045654,-259.04517424942054,-118.9181511216063,0.8242887396598115,0.7461023355606341,0.8657308109678443,-0.2131671244383436,-0.3402987128415606,-0.15509346246098063,-4.888815546789741,-7.804475677362504,-3.55694309093146,-181.0002053605976,-288.9476370737691,-163.06269200045654,-0.4844922358574095,-0.8076655208856556,-0.34496382913687373,-17.93751336014104,-29.902462824348593,-12.771707854012355,0.8965257821195817,0.8638210103039826,0.9301141952682662,-0.11541689033837133,-0.15764723023823576,-0.07513680049961727,-0.6261907990959961,-0.8553102131649786,-0.4076524069261777,-39.65742869512325,-54.167841239074,-25.817125201151217,0.8867864770744297,0.8512676689964596,0.9234000629492026,-0.1276671733866191,-0.1747186418801476,-0.0829542255023771,-0.6926543341006651,-0.9479306335073164,-0.45006560654539973,-43.8666456048553,-60.033605668607755,-28.503204974376168,-0.06646353500466906,-0.09262042034233786,-0.04241319961922202,-4.209216909732049,-5.865764429533747,-2.6860797732249537,0.8638210103039826,0.8319854752377754,0.9301141952682662,-0.15764723023823576,-0.20194406003807605,-0.07513680049961727,-0.8165949057559739,-1.0460474974762672,-0.38920016818607583,-108.7343416452695,-139.2872832857879,-51.82425674914459,0.8512676689964596,-0.1747186418801476,-0.9050228962749428,0.8168217978856734,-0.2242572401819829,-1.1616272587520884,0.9234000629492026,-0.0829542255023771,-0.4296935496665883,-120.50904078228268,-154.67739796965225,-57.21618504215556,-0.08842799051896899,-0.11557976127582116,-0.04049338148051246,-11.77469913701318,-15.390114683864336,-5.39192829301098,0.8607
48201332500,48201332500,Census Tract 3325; Harris County; Texas,2636,1918,883,Houston city,Texas,74083,0.6981416711757947,0.18557495470865495,48201,2636,1918,883,0.008491,0.006897320142,0.003436016044,0.7833518204384985,0.690663482994021,0.833443627396571,-0.2765656170176868,-0.4478831219872918,-0.19984119756689653,-6.190167972200163,-10.024643652061236,-4.472900840112807,-234.83186540971784,-380.2975588794095,-169.68516085405187,0.764456086362378,0.6655690890852473,0.8183966694471091,-0.3081196131990323,-0.5024736220463482,-0.22190135582489376,-6.896418223633984,-11.24650329136105,-4.96665739084698,-261.6243635672983,-426.6503524795543,-234.83186540971784,-0.7062502514338211,-1.2218596392998151,-0.4937565507341733,-26.792498157580468,-46.352793600144736,-18.73128037686545,0.8591391805282177,0.8158883166853723,0.9042036422561904,-0.1639557625403348,-0.22565794796841773,-0.10594555614128733,-1.0805141814809118,-1.4871487843178015,-0.6982107496671907,-56.335463059484454,-77.53643296756005,-36.40306306919659,0.8461938755734144,0.7994545629052277,0.8951439429081138,-0.18176227560422897,-0.2508528269148753,-0.11713876625387566,-1.1978640665362144,-1.6531900602116274,-0.7719771246671051,-62.45380951700805,-86.19343379622667,-40.249068022268254,-0.11734988505530251,-0.16604127589382567,-0.07376637499991445,-6.118346457523593,-8.657000828666614,-3.846004953071661,0.8158883166853723,0.7743958204279293,0.9042036422561904,-0.22565794796841773,-0.29132928357929716,-0.10594555614128733,-1.3743322018871358,-1.7742925493223638,-0.6452437893842357,-155.64351097249556,-200.9391335585916,-73.07404183286927,0.7994545629052277,-0.2508528269148753,-1.5277774218339688,0.754847637880636,-0.32477065544998085,-1.9779616629119088,0.8951439429081138,-0.11713876625387566,-0.7134141739805357,-173.02122557576092,-224.00471833656948,-80.79435718918864,-0.15344521994683302,-0.20366911358954476,-0.0681703845963001,-17.37771460326535,-23.06558477797789,-7.720315356319376,0.6539
48201313600,48201313600,Census Tract 3136; Harris County; Texas,2458,1647,510,Houston city,Texas,77089,0.5982356082970992,0.21740504132191044,48201,2458,1647,510,0.008491,0.006897320142,0.003436016044,0.8159601893928008,0.734705680909569,0.8591956503398993,-0.2255499876092643,-0.3610892442835006,-0.16387926266200048,-4.707426274294468,-7.536249564553138,-3.4203040977485673,-191.51449447902635,-306.6008773211204,-139.1498819263046,0.799532030785797,0.7124013564503734,0.8462550566062566,-0.2507316298725128,-0.4037031105367653,-0.1816768386712016,-5.23298925781037,-8.425638368233344,-3.791755135332331,-212.8962269247506,-342.78431115676744,-191.51449447902635,-0.5255629835159024,-0.8893888036802053,-0.3714510375837636,-21.38173244572426,-36.18343383564709,-15.111921789412678,0.8812045375827922,0.8440939906441446,0.9195407655794028,-0.13481031627807138,-0.1847021908506664,-0.08749936645810363,-0.762907544657592,-1.045251571282611,-0.4951692768523316,-46.32104096281676,-63.463969112483966,-30.064922698987953,0.8701305107573906,0.8299078819190243,0.9118598339583466,-0.14925288521323854,-0.20495300958904725,-0.09665977462680918,-0.8446397526152457,-1.159853352715544,-0.5470091114955002,-51.2835308205978,-70.42218292140521,-33.21245364271404,-0.08173220795765368,-0.11460178143293298,-0.05183983464316866,-4.962489857781037,-6.95821380892125,-3.1475309437260877,0.8440939906441446,0.8081820947279676,0.9195407655794028,-0.1847021908506664,-0.23734490843502024,-0.08749936645810363,-0.649714572025173,-0.8348923469505055,-0.30779068276869587,-127.39501412258296,-163.7043817550011,-60.351114268371745,0.8299078819190243,-0.20495300958904725,-0.7209495258130478,0.791152394512979,-0.26397898424561334,-0.9285812582020044,0.9118598339583466,-0.09665977462680918,-0.34001363933188244,-141.36265212020544,-182.07475651019695,-66.66934104546715,-0.07123495378787481,-0.09368891125149892,-0.03222295656318658,-13.96763799762251,-18.370374755195865,-6.318226777095407,0.9663
48201453601,48201453601,Census Tract 4536.01; Harris County; Texas,868,666,325,Houston city,Texas,49831,0.5529065642954659,0.2200478668185477,48201,868,666,325,0.008491,0.006897320142,0.003436016044,0.831199456676779,0.7556040638024555,0.8711407231578883,-0.20308067091153187,-0.3234444438634454,-0.1479201619400783,-1.496742723784121,-2.383846358829039,-1.0901994024888215,-172.4357976709817,-274.6366772844515,-125.59900950332047,0.8159729760563528,0.7347231321879463,0.8592056965869315,-0.22553078268971735,-0.3610569154425295,-0.16386565402481995,-1.6622042682103626,-2.6610573455115456,-1.20772067690588,-191.498187581839,-306.5734269022518,-172.4357976709817,-0.16546154442624128,-0.27721098668250654,-0.11752127441705816,-19.062389910857288,-31.93674961780029,-13.53931732915417,0.8914019848773878,0.8572109476573321,0.9265850043304512,-0.12182832993977448,-0.16657399527257027,-0.0792317977589097,-0.27879032812700255,-0.3811857128996412,-0.18131299104418827,-41.86040962867906,-57.23509202697315,-27.2241728294577,0.8812131238982227,0.8441050135795671,0.9195467083827846,-0.13479925897642078,-0.18468672015029783,-0.08749233821815243,-0.308472829430487,-0.4226346313444075,-0.2002163018445343,-46.31724165622928,-63.458653355016146,-30.06250778446461,-0.02968250130348443,-0.04144891844476628,-0.01890331080034601,-4.456832027550215,-6.223561328042985,-2.8383349550069097,0.8572109476573321,0.8239938210961413,0.9265850043304512,-0.16657399527257027,-0.2136013334052936,-0.0792317977589097,-0.3733971061362463,-0.4788149532576764,-0.17760829923505447,-114.89141727269116,-147.3276779254389,-54.64870745693984,0.8441050135795671,-0.18468672015029783,-0.4139991163270841,0.808195355926583,-0.23732460557573493,-0.5319937292246596,0.9195467083827846,-0.08749233821815243,-0.1961253666653902,-127.38434348525664,-163.6903782229722,-60.34626666627391,-0.04060201019083775,-0.05317877596698317,-0.01851706743033573,-12.492926212565465,-16.362700297533284,-5.697559209334073,0.975
48201423500,48201423500,Census Tract 4235; Harris County; Texas,1160,911,493,Houston city,Texas,48648,0.5935291858564797,0.22195751886398815,48201,1160,911,493,0.008491,0.006897320142,0.003436016044,0.8175293643135739,0.7368483488002687,0.8604282240530726,-0.22319765338292744,-0.3571313576642913,-0.1622119917097447,-2.198398678854347,-3.5175867351958976,-1.5977167450646332,-189.51712748744373,-303.2402357927498,-137.73420216074425,0.8012235334032595,0.714687071851016,0.8475905628729611,-0.24809114848689223,-0.3992137809489584,-0.17981492928665654,-2.4435886524905546,-3.932080088283623,-1.771097934904681,-210.65419418022023,-338.9724214037606,-189.51712748744373,-0.2451899736362075,-0.4144933530877255,-0.1733811898400477,-21.13706669277651,-35.73218561101082,-14.946654296555836,0.8822578674954038,0.8454465066015093,0.920269656076976,-0.1334554633543232,-0.1828069454326074,-0.0866380233190641,-0.41774370816611167,-0.5722242412870361,-0.2711952603498676,-45.855511324490855,-62.81275974610714,-29.768963814475033,0.8712746811918279,0.8313707627184538,0.9126549477388076,-0.14774366980581488,-0.20283277310613465,-0.09570435406897024,-0.46246880368537086,-0.6349092996665798,-0.29957478511215263,-50.764961985221824,-69.69366626416902,-32.884169606163844,-0.04472509551925918,-0.06268505837954375,-0.02837952476228505,-4.909450660730975,-6.880906518061882,-3.11520579168881,0.8454465066015093,0.8098095774742131,0.920269656076976,-0.1828069454326074,-0.2348582034791298,-0.0866380233190641,-0.6216128672271002,-0.7986068631636745,-0.29460210036771173,-126.0878026829818,-161.98922173705364,-59.75701833016465,0.8313707627184538,-0.20283277310613465,-0.6897082677015105,0.7929050788286613,-0.2611850102880849,-0.8881279796985031,0.9126549477388076,-0.09570435406897024,-0.32543105951552503,-139.9002571402658,-180.1476632248485,-66.01035689970081,-0.06809540047441032,-0.08952111653482864,-0.0308289591478133,-13.81245445728404,-18.158441487794857,-6.253338569536168,0.3205
48201452300,48201452300,Census Tract 4523; Harris County; Texas,1642,1179,608,Houston city,Texas,65477,0.4597586517118948,0.235050706219496,48201,1642,1179,608,0.008491,0.006897320142,0.003436016044,0.8634142796945077,0.8004332638064922,0.8962107925185129,-0.15819256586052635,-0.24932339173969395,-0.11580892391378245,-2.20555587197708,-3.4761220774277795,-1.6146337267870638,-134.32130767217294,-211.70049192617415,-98.33335729519268,0.8508267775300593,0.7828123006142538,0.8864437585733699,-0.1753273714574298,-0.27744543515134384,-0.1281031541238284,-2.44445313553595,-3.86820584976664,-1.786042613694631,-148.87047110450365,-235.5789189870061,-134.32130767217294,-0.23889726355887,-0.3920837723388604,-0.17140888690756717,-14.549163432330694,-23.878427060831935,-10.43903087135001,0.9127289126506544,0.8848086421558122,0.9412302436732616,-0.09561556135644012,-0.13018787606270116,-0.06243929869633443,-0.3873446547917409,-0.5273992768142695,-0.2529455274420251,-32.85366028767946,-44.73276308857247,-21.45424320967134,0.9044321434807608,0.8740460036144757,0.9355466777197092,-0.10566614334541514,-0.14410453896552575,-0.06889375358308009,-0.42806019477024887,-0.5837765538126495,-0.27909293027591503,-36.30705638424503,-49.51455078987697,-23.672004264284567,-0.04071553997850802,-0.05637727699838002,-0.02614740283388994,-3.453396096565566,-4.781787701304497,-2.2177610546132267,0.8848086421558122,0.8574634538595441,0.9412302436732616,-0.13018787606270116,-0.16623046206678785,-0.06243929869633443,-0.5459520555653727,-0.6970991862501514,-0.26184361019075375,-89.79474598114683,-114.65447142272228,-43.066383255058184,0.8740460036144757,-0.14410453896552575,-0.6043125646096112,0.8443785277943102,-0.18430297204762533,-0.7728875336114059,0.9355466777197092,-0.06889375358308009,-0.28891082274191027,-99.39351391605447,-127.11966013345491,-47.518227424656295,-0.05836050904423851,-0.0757883473612545,-0.02706721255115651,-9.598767934907649,-12.46518871073265,-4.451844169598111,0.8161
