geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
53053061800,53053061800,Census Tract 618; Pierce County; Washington,2254,1321,476,Tacoma city,Washington,69614,0.5407606308560738,0.24242271824262657,53053,2254,1321,476,0.011285,0.00730409985099999,0.00317867361099999,0.8353309539888966,0.7613040812621188,0.8743695251172294,-0.19713030532960743,-0.3135355827098182,-0.1436812140335368,-5.014283327182973,-7.975213360684192,-3.6547313958305145,-222.46154956446196,-353.8249050880298,-162.14425003684624,0.8204354782684673,0.7408221753652557,0.8627093675320675,-0.21886489125324568,-0.34985160171124596,-0.15913891472011785,-5.567132731225146,-8.89896178325192,-4.047919498997659,-246.9890297792878,-394.80753253114113,-222.46154956446196,-0.5528494040421732,-0.9237484225677282,-0.393188103167144,-24.527480214825783,-40.98262744311128,-17.444015224806744,0.894154384411453,0.8607601364960635,0.92848166045264,-0.11837510102711885,-0.16176383826363833,-0.0770271967595938,-0.49706034479119166,-0.6792508603954656,-0.32343934364078264,-37.62758098343616,-51.41944439026992,-24.484431766902546,0.8842066186584054,0.8479502261187678,0.921617394291741,-0.13095737907649488,-0.1793145036085354,-0.08504896521456785,-0.5498936806127909,-0.7529465927915108,-0.35712297271030335,-41.62707650361778,-56.99822806900158,-27.034290137040372,-0.05283333582159921,-0.07369573239604521,-0.03368362906952071,-3.999495520181622,-5.578783678731659,-2.549858370137829,0.8607601364960635,0.8282828804059595,0.92848166045264,-0.16176383826363833,-0.20731699719530375,-0.0770271967595938,-0.5624126720323073,-0.7207896870022171,-0.2678044241143556,-118.15392269586286,-151.42640483239856,-56.261433637469665,0.8479502261187678,-0.1793145036085354,-0.6234319746064793,0.8128240659196084,-0.23027853372995977,-0.8006212442590167,0.921617394291741,-0.08504896521456785,-0.2956941198560803,-130.97310390892423,-168.1977403905497,-62.12061341514293,-0.06101930257417198,-0.07983155725679958,-0.02788969574172467,-12.81918121306134,-16.771335558151172,-5.85917977767325,0.6296
53053063100,53053063100,Census Tract 631; Pierce County; Washington,2927,2207,1043,Tacoma city,Washington,95465,0.6355371406621939,0.1997754133637994,53053,2927,2207,1043,0.011285,0.00730409985099999,0.00317867361099999,0.8036294957361192,0.7179425207206808,0.8494889302700562,-0.24435452569346863,-0.3928691658995012,-0.17717837674717626,-8.071321987313473,-12.976938028313771,-5.852413512119444,-275.75408224507936,-443.35285371758704,-199.94579815918837,0.7862514424012664,0.6945422075463791,0.8357444405817092,-0.2718577621249643,-0.43979730696672387,-0.19653802220205363,-8.97978675301331,-14.527030606892714,-6.491885736270362,-306.7914845580222,-496.31126091194784,-275.75408224507936,-0.9084647656998364,-1.5500925785789406,-0.6394722241509179,-31.03740231294282,-52.9584071943608,-21.847359895829104,0.8729005556425087,0.8334506512696112,0.9137842056509892,-0.14560586946119913,-0.199831085951737,-0.09435027856231104,-1.021473611442695,-1.4018815436559755,-0.6618985906289333,-46.283353486302445,-63.51977995722591,-29.990874065651713,0.8611151834945732,0.8184042562210546,0.9055824802996576,-0.16128483060977417,-0.22189002855075032,-0.10426164568587888,-1.1314667396549642,-1.5566323641043625,-0.7314301281109652,-51.26718349138941,-70.53159782983064,-33.141374178113516,-0.10999312821226924,-0.15475082044838673,-0.06953153748203189,-4.983830005086962,-7.0118178726047455,-3.150500112461798,0.8334506512696112,0.7953983650143776,0.9137842056509892,-0.199831085951737,-0.2572316514403749,-0.09435027856231104,-1.522348411945636,-1.9596360306373255,-0.7187770413791024,-145.95862051252502,-187.88456669581265,-68.91438555887846,0.8184042562210546,-0.22189002855075032,-1.6903973222283857,0.7773975423515002,-0.2863431455869591,-2.181412520878292,0.9055824802996576,-0.10426164568587888,-0.7942835819601699,-162.07069244759208,-209.1478927016579,-76.15374707192426,-0.1680489102827496,-0.2217764902409665,-0.07550654058106754,-16.112071935067075,-21.263326005845297,-7.239361513045785,0.6573
53053061502,53053061502,Census Tract 615.02; Pierce County; Washington,2550,1190,511,Tacoma city,Washington,45250,0.5855631241595466,0.2680070634515565,53053,2550,1190,511,0.011285,0.00730409985099999,0.00317867361099999,0.8201922196913776,0.7404892642306317,0.8625185013578655,-0.21922639107242525,-0.3504584715877009,-0.15939541983817973,-6.308623049293413,-10.08505582226137,-4.586882147828338,-247.39698232523187,-395.4923851867204,-179.8777312873858,0.8040947189278141,0.7185725834788955,0.8498558370074816,-0.24363458242010025,-0.3916478627094322,-0.17667015563628666,-7.011011469657619,-11.270352633223652,-5.083992901206512,-274.9416262610831,-441.9746130675942,-247.39698232523187,-0.7023884203642066,-1.1852968109622817,-0.49711075337817423,-27.54464393585124,-46.48222788087378,-19.494539348163695,0.8840435971235766,0.8477407070400738,0.921504688474114,-0.13116593260073614,-0.17960597113655974,-0.08518167352557218,-0.49615108945799574,-0.6793814253874739,-0.32221003795409875,-41.69336886201645,-57.090876082981005,-27.076473777655355,0.8732147264711262,0.8338527041569967,0.914002332634755,-0.14519369598958098,-0.1992525718447766,-0.09408911147671056,-0.5492128102115087,-0.7536970815357787,-0.3559035051228139,-46.152336992563754,-63.33588920468729,-29.907857573345705,-0.05306172075351295,-0.07431565614830482,-0.03369346716871513,-4.458968130547307,-6.245013121706288,-2.8313837956903467,0.8477407070400738,0.8125717164605964,0.921504688474114,-0.17960597113655974,-0.23066060477197572,-0.08518167352557218,-0.6703604329258179,-0.860916493451691,-0.31793165439099785,-131.1859947017256,-168.47680889465576,-62.217544890606234,0.8338527041569967,-0.1992525718447766,-0.7436893076449506,0.7958805139672064,-0.25647001333821345,-0.9572474015531122,0.914002332634755,-0.09408911147671056,-0.35117773147517733,-145.53606803227996,-187.3282586209613,-68.72362651177639,-0.07332887471913263,-0.0963309081014212,-0.03324607708417948,-14.35007333055433,-18.85144972630552,-6.506081621170153,0.3866
53053061900,53053061900,Census Tract 619; Pierce County; Washington,1362,993,360,Tacoma city,Washington,57254,0.6087388215662606,0.21614454219940216,53053,1362,993,360,0.011285,0.00730409985099999,0.00317867361099999,0.8124691507049581,0.7299463799105556,0.8564513076477125,-0.23081596283665215,-0.3699636405108765,-0.1676087024101246,-3.547680587513026,-5.686404048471059,-2.576174249523025,-260.47581406116194,-417.50396831652415,-189.14642066982563,0.7957700098401205,0.70732670479524,0.843282221621946,-0.25664449229609915,-0.4137738519139955,-0.18584262108197577,-3.944669476154734,-6.359774445472937,-2.8564326792755512,-289.6233095561479,-466.94379188494395,-260.47581406116194,-0.3969888886417081,-0.6733703970018778,-0.28025842975252635,-29.14749549498591,-49.43982356841981,-20.57697722118402,0.8788583783892451,0.8410834095742774,0.917916198765499,-0.13783975278563196,-0.18894272389246125,-0.08942406871661605,-0.4350805516333669,-0.5963831396744338,-0.28226017792583374,-43.8147584726452,-60.05872504274257,-28.424992741775807,0.8675825075510785,0.8266524804588948,0.9100878941076334,-0.152628126197122,-0.2096981786649642,-0.09879496966666935,-0.4817589120598952,-0.6618961323295053,-0.3118387042381345,-48.515499703916944,-66.65620667970849,-31.40369629789874,-0.0466783604265284,-0.06551299265507149,-0.02957852631230073,-4.700741231271742,-6.59748163696591,-2.978703556122934,0.8410834095742774,0.8045618641712712,0.917916198765499,-0.18894272389246125,-0.24291250248361873,-0.08942406871661605,-0.4968203477149657,-0.6387325823507892,-0.2351384377159857,-138.005652143046,-177.42571731966368,-65.3162326988849,0.8266524804588948,-0.2096981786649642,-0.5513963167950251,0.7872549277087139,-0.27023657115805605,-0.7105805636869109,0.9100878941076334,-0.09879496966666935,-0.25977899635987295,-153.16564355417364,-197.3834899130308,-72.16083232218693,-0.0545759690800594,-0.07184798133612169,-0.02464055864388728,-15.159991411127614,-19.95777259336714,-6.844599623302023,0.8761
53053060903,53053060903,Census Tract 609.03; Pierce County; Washington,1920,1371,712,Tacoma city,Washington,91668,0.6503306413317265,0.2527680575415203,53053,1920,1371,712,0.011285,0.00730409985099999,0.00317867361099999,0.7987910001250722,0.7114007920443438,0.845669758561413,-0.25189192147060135,-0.4056773779043908,-0.18249469119141903,-5.457792640887814,-8.789892882530017,-3.9541489729827153,-284.26003337957366,-457.80692096510506,-205.94525900951643,0.7810457604975873,0.6875840263809749,0.8316122544760446,-0.28033471350375383,-0.45436770144791344,-0.20248348267793112,-6.074068304428535,-9.84487586081223,-4.38725011587927,-316.3577241889862,-512.7539510839704,-284.26003337957366,-0.6162756635407209,-1.054982978282213,-0.4331011428965543,-32.09769080941255,-54.94703011886527,-22.55735119252887,0.8696289725943731,0.8292668457893478,0.9115111910777246,-0.1499156899254284,-0.20588445694839969,-0.09707923477895068,-0.653326808041361,-0.8972365410874295,-0.4230675696238237,-47.653304744081765,-65.44394902169435,-30.85832017679239,0.8575656961958618,0.8138862900421884,0.9031049144193368,-0.16609141950986725,-0.22867286528215663,-0.10729106223828176,-0.7238200151392868,-0.9965475477235088,-0.46757032074742205,-52.795041220954545,-72.68764024241493,-34.10432682329847,-0.07049320709792584,-0.09931100663607928,-0.04450275112359841,-5.141736476872782,-7.24369122072059,-3.246006646506084,0.8292668457893478,0.790384615734959,0.9115111910777246,-0.20588445694839969,-0.2652068120912562,-0.09707923477895068,-1.0707060494998557,-1.3792130901161097,-0.5048624140902989,-150.38006313200216,-193.70970366799293,-70.90764242841276,0.8138862900421884,-0.22867286528215663,-1.189217602159422,0.7720089341435031,-0.29532179716215207,-1.5358266449901783,0.9031049144193368,-0.10729106223828176,-0.5579692177762849,-167.02494412351433,-215.7059894649127,-78.36646317082653,-0.1185115526595666,-0.1566135548740688,-0.05310680368598608,-16.644880991512164,-21.996285796919775,-7.458820742413776,0.4858
53053071808,53053071808,Census Tract 718.08; Pierce County; Washington,2785,1663,539,Tacoma city,Washington,84784,0.5417175790731139,0.26650762417261703,53053,2785,1663,539,0.011285,0.00730409985099999,0.00317867361099999,0.8350046995661129,0.7608534346906617,0.8741147020393101,-0.1975980500704036,-0.31431357789239334,-0.1440146214987569,-6.210254776198946,-9.878475003346107,-4.526195935063519,-222.9893995044505,-354.7028726515659,-162.52050036134716,0.8200830047707007,0.7403398148882693,0.8624328041901614,-0.21938876209196037,-0.3507310830647655,-0.159510625223743,-6.895109071878648,-11.023030758594674,-5.0132155747350815,-247.58021802077727,-395.8000272385879,-222.9893995044505,-0.6848542956797017,-1.1445557552485646,-0.4870196396715629,-24.59081851632681,-41.09715458702207,-17.48724020364678,0.8939372215490237,0.8604799721475065,0.9283320867963768,-0.1186467862555154,-0.16214209786230388,-0.07720072829858238,-0.6271828363361057,-0.8571048912168819,-0.40809341128923465,-37.71394085003642,-51.53968077070847,-24.53959177926847,0.8839703999886951,0.8476466366509606,0.9214540809634384,-0.13125959875216273,-0.17973688181078057,-0.08524127317818908,-0.6938558560231857,-0.9501132806540936,-0.4505968106853144,-41.72314227439481,-57.13248831353541,-27.09541856195517,-0.06667301968707995,-0.0930083894372118,-0.04250339939607978,-4.009201424358385,-5.592807542826926,-2.5558267826866974,0.8604799721475065,0.8279441472951518,0.9283320867963768,-0.16214209786230388,-0.20781094143481213,-0.07720072829858238,-0.6383388172590789,-0.8181329359735275,-0.30393230532583143,-118.43020728368812,-151.7871866370181,-56.3881828062767,0.8476466366509606,-0.17973688181078057,-0.7076078949611432,0.8124584211860202,-0.2308322172846804,-0.9087656229286432,0.9214540809634384,-0.08524127317818908,-0.33558720541800513,-131.2816131653327,-168.60215638750338,-62.26107707198611,-0.06926907770206425,-0.09063268695511573,-0.0316549000921737,-12.851405881644572,-16.814969750485293,-5.872894265709406,0.9868
53053061601,53053061601,Census Tract 616.01; Pierce County; Washington,1688,869,432,Tacoma city,Washington,51248,0.4658487390242607,0.28100318234329896,53053,1688,869,432,0.011285,0.00730409985099999,0.00317867361099999,0.861270415705874,0.7974226941404126,0.894549869348044,-0.1610755249040186,-0.254040055980545,-0.1178806618448326,-3.068340559938642,-4.839229349577881,-2.2455181579351637,-181.77372985418495,-286.6842031740451,-133.02832689189358,0.8485031962132532,0.779574186821281,0.8846368217091266,-0.17854594356609976,-0.2827515545088874,-0.13040738917920086,-3.4011359626661197,-5.386156981964157,-2.484140789065731,-201.4890973143436,-319.08512926327944,-181.77372985418495,-0.3327954027274771,-0.546927632386276,-0.2386226311305677,-19.715367460158596,-32.40092608923436,-14.136411796834578,0.9113190816647838,0.8829774410045483,0.9402656928941504,-0.09731050311512762,-0.13253176532156596,-0.06352917856865192,-0.2687976273145896,-0.3660881705657619,-0.17548457687342744,-30.93183283251894,-42.12752250469067,-20.193852344468063,0.9028955451421896,0.8720563901909648,0.9344921327399972,-0.10754782807408587,-0.14671483547184125,-0.07009996656465069,-0.29707585598391223,-0.4052656024193406,-0.19363485013655157,-34.18594430194617,-46.63585758565485,-22.282491385103743,-0.02827822866932261,-0.03917743185357875,-0.0181502732631241,-3.254111469427228,-4.508335080964183,-2.0886390406356847,0.8829774410045483,0.8552342317788472,0.9402656928941504,-0.13253176532156596,-0.16927031547842375,-0.06352917856865192,-0.4181869068500232,-0.5341106675799407,-0.20045813632593532,-96.80252473380168,-123.63672860646776,-46.40234637174429,0.8720563901909648,-0.14671483547184125,-0.4629397570168457,0.8419641174574773,-0.18769907085797408,-0.5922602303701968,0.9344921327399972,-0.07009996656465069,-0.22119141110686705,-107.16198079093652,-137.09727554865668,-51.20171553399699,-0.04475285016682245,-0.05814956279025607,-0.02073327478093173,-10.359456057134828,-13.460546942188904,-4.799369162252716,0.9061
53053062902,53053062902,Census Tract 629.02; Pierce County; Washington,3047,1923,775,Tacoma city,Washington,92785,0.5562371646579598,0.2414720401924524,53053,3047,1923,775,0.011285,0.00730409985099999,0.00317867361099999,0.8300701112644582,0.7540485014261773,0.8702574212495745,-0.20471751292994408,-0.32617464010423713,-0.1490852885392604,-7.039292545513734,-11.215643838967036,-5.126356535111442,-231.0237133414419,-368.08808135763167,-168.24274811655536,0.8147535359190546,0.7330594712866524,0.8582474248919084,-0.22736503238612457,-0.36414580149250175,-0.16516516216281632,-7.818036447784687,-12.521297221911263,-5.679269341207494,-256.5814390477416,-410.9385369842883,-231.0237133414419,-0.7787439022709526,-1.305653382944227,-0.5529128060960522,-25.557725706299724,-42.85045562665661,-18.146137384182875,0.8906487161934127,0.8562402651570052,0.9260655894779312,-0.12277711943935556,-0.16789648968053858,-0.07983712100106126,-0.7504861131940206,-1.0262822953873396,-0.4880115358813445,-39.026838959647456,-53.36881411270617,-25.377614970428727,0.8803940339380564,0.8430536472656912,0.9189797079360432,-0.13585503927933135,-0.18616413468269669,-0.08816330911802399,-0.8304260667797073,-1.137944907749324,-0.5389061047241008,-43.18388282785789,-59.175502223053776,-28.02423841518985,-0.07993995358568673,-0.11166261236198438,-0.05089456884275639,-4.1570438682104385,-5.806688110347602,-2.6466234447611225,0.8562402651570052,0.822821580592667,0.9260655894779312,-0.16789648968053858,-0.21533030195891784,-0.07983712100106126,-0.9504078620757596,-1.2189153705017852,-0.4519321852962933,-122.63327252590447,-157.27940264539166,-58.31383036081204,0.8430536472656912,-0.18616413468269669,-1.053815107008007,0.8069307043277167,-0.23926378639060003,-1.35439510455709,0.9189797079360432,-0.08816330911802399,-0.49906405006928506,-135.97614283974286,-174.76065865252772,-64.39536129926259,-0.1034072449322474,-0.13547973405530467,-0.04713186477299175,-13.342870313838375,-17.481256007136086,-6.081530938450548,0.4846
53053060800,53053060800,Census Tract 608; Pierce County; Washington,3910,2863,1089,Tacoma city,Washington,100424,0.6512929465797395,0.16578914790356772,53053,3910,2863,1089,0.011285,0.00730409985099999,0.00317867361099999,0.7984772709281571,0.710977328571752,0.8454219201553631,-0.2523838015296178,-0.4065146099789872,-0.18284134366451027,-11.136271193023392,-17.937192930826324,-8.067755442323133,-284.8151200261737,-458.7517373612871,-206.3364563253998,0.7807083314939082,0.6871338246650688,0.8313441679370405,-0.2808880854216975,-0.4553205854586365,-0.20287125184443733,-12.39400419197688,-20.090724874981788,-8.951562121322098,-316.98220439838565,-513.8292806900713,-284.8151200261737,-1.2577329989534878,-2.153531944155464,-0.8838066789989654,-32.16708437221197,-55.077543328784245,-22.603751381047708,0.869416584010732,0.8289954212887397,0.9113635293294908,-0.15019660125054174,-0.2062792801019576,-0.09725698672155653,-1.3668705602895526,-1.8772533653991148,-0.8850913457782923,-47.74259728569866,-65.569450415617,-30.914821717718908,0.857335312389073,0.8135932654604331,0.9029439857672588,-0.1664047724960422,-0.22911538535668016,-0.10748841097852783,-1.514373712339249,-2.0850743129070146,-0.978202857558497,-52.8946459077628,-72.82830293073751,-34.16705754657691,-0.14750315204969633,-0.2078209475078998,-0.09311151178020471,-5.15204862206414,-7.258852515120497,-3.2522358288580064,0.8289954212887397,0.7900595723265736,0.9113635293294908,-0.2062792801019576,-0.2657273388324277,-0.09725698672155653,-1.6407793759131772,-2.1136390283941195,-0.7735980942793549,-150.66844590570958,-194.08990159725616,-71.03747422216298,0.8135932654604331,-0.22911538535668016,-1.8224215190775876,0.7716597062173014,-0.295908017410977,-2.353701117704651,0.9029439857672588,-0.10748841097852783,-0.8549805283210037,-167.3481652045535,-216.13417058812223,-78.5106086612492,-0.1816421431644104,-0.2400620893105314,-0.0813824340416488,-16.67971929884393,-22.044268990866065,-7.473134439086207,0.1183
53053063200,53053063200,Census Tract 632; Pierce County; Washington,3433,2310,1071,Tacoma city,Washington,92350,0.6418169795970257,0.1697882134408426,53053,3433,2310,1071,0.011285,0.00730409985099999,0.00317867361099999,0.8015719853155369,0.7151582418240034,0.8478655900921729,-0.24754858992028325,-0.39829193249526246,-0.17943222568012027,-9.590380179280611,-15.430389065031624,-6.951456525124939,-279.35858372503964,-449.4724458209037,-202.4892666800157,0.7840374064251074,0.691579900515139,0.8339878260409558,-0.2754493494890689,-0.4459645216049907,-0.19905827012742464,-10.671294805542562,-17.277292147130197,-7.71179706160596,-310.84459089841425,-503.270962631232,-279.35858372503964,-1.080914626261951,-1.8469030820985728,-0.7603405364810207,-31.48600717337462,-53.79851681032836,-22.14799115878301,0.8715102683811573,0.8316720542461796,0.9128186197402798,-0.147433411034289,-0.2023970204293943,-0.09550788992946437,-1.0825646209094886,-1.4861478965809098,-0.701289225624097,-46.86426930344106,-64.33540677839437,-30.3588409361081,0.8596066356028075,0.8164833247859757,0.9045299247718128,-0.16332280206136418,-0.2247647559270477,-0.1055466188719756,-1.19923622508005,-1.6503882741842548,-0.7750009624402201,-51.914988098703475,-71.44537983481624,-33.54982521386234,-0.11667160417056156,-0.16424037760334498,-0.07371173681612309,-5.050718795262405,-7.109973056421861,-3.1909842777542456,0.8316720542461796,0.7932661559145485,0.9128186197402798,-0.2023970204293943,-0.26061094696156567,-0.09550788992946437,-1.583289338081227,-2.0386788937707774,-0.7471287052899468,-147.8328046761183,-190.35283788709404,-69.75991646031248,0.8164833247859757,-0.2247647559270477,-1.7582652199164532,0.7751054997470679,-0.2901469546098171,-2.269729953216959,0.9045299247718128,-0.1055466188719756,-0.8256585792418717,-164.17042202768005,-211.9262327933669,-77.09230431763508,-0.17497588183522628,-0.23105105944618165,-0.0785298739519249,-16.337617351561743,-21.573394906272796,-7.332387857322587,0.5349
53053072309,53053072309,Census Tract 723.09; Pierce County; Washington,4206,2797,1176,Tacoma city,Washington,63478,0.7510626663019393,0.16921903332044513,53053,4206,2797,1176,0.011285,0.00730409985099999,0.00317867361099999,0.7666102419015106,0.6684139222678621,0.8201167847938367,-0.3044438299175161,-0.49607895150822,-0.219338536341971,-14.450338098324226,-23.54624357044172,-10.410840019296112,-343.5648620619169,-559.8250967770261,-247.52353826191427,0.7465038963262839,0.6420221858084215,0.804013369489758,-0.33957773686276566,-0.5575785729909317,-0.24376041238545423,-16.11795880264748,-26.46530526922841,-11.570017283355996,-383.21347604963097,-629.2274196202663,-343.5648620619169,-1.6676207043232534,-2.9190616987866846,-1.1591772640598812,-39.648613987714064,-69.40232284324024,-27.56008711507088,0.8476757327145554,0.8013314371358179,0.8961833659575649,-0.17969638790725878,-0.24792308607569297,-0.11584307183776824,-1.597635676953206,-2.2042221998323632,-1.0299318013636916,-57.119616623282305,-78.80665712664867,-36.822731546789115,0.833782403545206,0.7837785955650833,0.8864139181904483,-0.19935368718270385,-0.2758705145284388,-0.12814113077266392,-1.7724038122548773,-2.45269580186296,-1.1392707699455349,-63.36803047032096,-87.69023245845405,-40.73188308707669,-0.17476813530167146,-0.24847360203059665,-0.10933896858184332,-6.248413847038665,-8.883575331805387,-3.9091515402875703,0.8013314371358179,0.7570750354010958,0.8961833659575649,-0.24792308607569297,-0.3208730353527024,-0.11584307183776824,-2.129565451852356,-2.756177899098479,-0.9950481317695592,-181.08549760649285,-234.36886897095903,-84.61293637496252,0.7837785955650833,-0.2758705145284388,-2.3696232820574563,0.7362966390729948,-0.35814826108538333,-3.076357976665277,0.8864139181904483,-0.12814113077266392,-1.100683802279897,-201.49857840624628,-261.59506604296575,-93.5955614183586,-0.2400578302051004,-0.320180077566798,-0.10563567051033784,-20.41308079975344,-27.22619707200663,-8.982625043396075,0.2579
53053060904,53053060904,Census Tract 609.04; Pierce County; Washington,3799,2575,1379,Tacoma city,Washington,86681,0.650332908957543,0.16381679338794558,53053,3799,2575,1379,0.011285,0.00730409985099999,0.00317867361099999,0.7987902606925045,0.7113997938767227,0.8456691744567916,-0.25189308033507873,-0.4056793502153985,-0.1824955079417924,-10.7990883505976,-17.392169483819757,-7.82389540526076,-284.26134115813636,-457.8091467180773,-205.94618071231272,0.7810449651910428,0.6875829651557435,0.8316116226414623,-0.28033601721688456,-0.4543699461395053,-0.2024843962902813,-12.018485834357367,-19.479618835458226,-8.680853329703998,-316.35919542925427,-512.7564842184318,-284.26134115813636,-1.219397483759769,-2.0874493516384653,-0.8569579244432379,-32.097854271117896,-54.94733750035444,-22.557460501269752,0.8696284720499565,0.8292662060861793,0.9115108430918296,-0.1499163517987417,-0.20588538717816465,-0.09707965360896492,-1.2270780146491354,-1.6851893013179056,-0.7946051727114819,-47.65351513200525,-65.44424471137498,-30.85845330918377,0.8575651532347894,0.8138855994198836,0.9031045351650326,-0.16609215781207692,-0.2286739078720325,-0.1072915272397129,-1.3594783545055882,-1.871715269928468,-0.8781902217759648,-52.79527590312964,-72.68797164770749,-34.104474632076304,-0.13240033985645283,-0.18652596861056225,-0.08358504906448294,-5.141760771124382,-7.243726936332514,-3.2460213228925414,0.8292662060861793,0.7903838496287048,0.9115108430918296,-0.20588538717816465,-0.26520803843571156,-0.09707965360896492,-2.0737504401935203,-2.671269165756728,-0.9778206076918532,-150.38074258111098,-193.7105994022283,-70.90794834603722,0.8138855994198836,-0.2286739078720325,-2.3032844807972506,0.7720081110190197,-0.2953231782500837,-2.974599505527277,0.9031045351650326,-0.1072915272397129,-1.080678210784581,-167.02570564157,-215.70699822532828,-78.36680281251493,-0.22953404060373028,-0.3033303397705489,-0.10285760309272772,-16.644963060459048,-21.996398823099995,-7.458854466477718,0.5196
53053940005,53053940005,Census Tract 9400.05; Pierce County; Washington,4422,3030,1107,Tacoma city,Washington,82,0.3864435774342316,0.26934452005089804,53053,4422,3030,1107,0.011285,0.00730409985099999,0.00317867361099999,0.8896457034861496,0.8375803161822089,0.9164493813845136,-0.12404297135524632,-0.19391535436042656,-0.09116773966202428,-6.190025848171769,-9.676816370439685,-4.549477159904044,-139.9824931743955,-218.83347739574137,-102.8827942085944,0.8793034846420057,0.8228659823564325,0.9084882833426248,-0.1372637746421919,-0.21526472286083664,-0.10072966083907396,-6.849773943413814,-10.74219832167664,-5.026638732199895,-154.90216968371357,-242.92623974845412,-139.9824931743955,-0.6597480952420449,-1.065381951236958,-0.4771615722958504,-14.919676509318066,-24.092762352712754,-10.790628048300553,0.92987320920772365,0.9071537594757688,0.952919866246213,-0.07541543309116985,-0.10234895634218152,-0.04940618348030379,-0.7263547724979843,-0.9857617977139989,-0.4758497788966693,-23.972104702903778,-32.533392663828344,-15.704613164906576,0.9231368952351816,0.8983570807417981,0.9483355239629624,-0.08326295391458324,-0.11314311584684406,-0.05447911074884018,-0.8019372357780504,-1.0897244609242975,-0.5247090744148967,-26.46657543821949,-35.964503660867905,-17.31713116880847,-0.07558246328006613,-0.10396266321029868,-0.04885929551822743,-2.494470735315714,-3.43111099703956,-1.6125180039018954,0.9071537594757688,0.8847602073313805,0.952919866246213,-0.10234895634218152,-0.13024974644396192,-0.04940618348030379,-0.8275566654232094,-1.053152369028702,-0.3994805410184408,-74.75669967689335,-95.135715359413,-36.08676973969655,0.8983570807417981,-0.11314311584684406,-0.9148343374676604,0.8739933735185139,-0.14417343460421198,-1.1657342785673366,0.9483355239629624,-0.05447911074884018,-0.4404983972264601,-82.64086155986094,-105.30571622107828,-39.7920864703216,-0.08727767204445114,-0.11258190953863469,-0.04101785620801929,-7.884161882967583,-10.17000086166528,-3.705316730625048,0.455
