geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06065040904,06065040904,Census Tract 409.04; Riverside County; California,2585,1701,571,Riverside city,California,61473,0.5461729240910065,0.21886597579685996,06065,2585,1701,571,0.010586,0.009493868073,0.003212018401,0.8334874060501707,0.758758830798411,0.8729292780382819,-0.1997781763001303,-0.3179418273758221,-0.14556817506142286,-5.46689183659957,-8.70041769719217,-3.983445452602574,-211.48517743131796,-336.57321846004527,-154.09847012002223,0.8184439566743912,0.7380981800969836,0.8611463516096604,-0.22183075804399743,-0.35483330939605273,-0.1612427993578484,-6.070356546029962,-9.709946093294198,-4.412378568295644,-234.8300404653757,-375.6265413266614,-211.48517743131796,-0.6034647094303924,-1.0095283961020272,-0.42893311569306913,-23.344863034057735,-39.05332286661614,-16.593157280196095,0.8929268521846087,0.859176787342791,0.9276360212137196,-0.11991256344618748,-0.16390481532064935,-0.07800902199938207,-0.6551594738706983,-0.8955174460809576,-0.4262134703943554,-38.51613603002342,-52.64652828224325,-25.056641410602907,0.8828714472778617,0.8462346198430208,0.9206941101808394,-0.1326677321860144,-0.1817053764421776,-0.08613706652645325,-0.7248491660977114,-0.9927733625906338,-0.4706222064176105,-42.61311970004183,-58.36410126929064,-27.6673842691129,-0.06968969222701316,-0.09725591650967612,-0.04440873602325507,-4.09698367001841,-5.717572987047391,-2.6107428585099983,0.859176787342791,0.8263689017623859,0.9276360212137196,-0.16390481532064935,-0.21011330153798555,-0.07800902199938207,-0.8885277858078778,-1.1390239281201229,-0.42288680448192206,-155.60906931836735,-199.4787965184103,-74.0607363365888,0.8462346198430208,-0.1817053764421776,-0.9850246039672934,0.8107582223837255,-0.2334133313626856,-1.265333358803396,0.9206941101808394,-0.08613706652645325,-0.4669489230502991,-172.5086872096836,-221.59953744367704,-81.77739457973715,-0.09649681815941558,-0.12630943068327327,-0.04406211856837705,-16.89961789131621,-22.120740925266773,-7.716658243148346,0.8824
06065030502,06065030502,Census Tract 305.02; Riverside County; California,1197,850,287,Riverside city,California,81046,0.3643941870974418,0.22075158368613107,06065,1197,850,287,0.010586,0.009493868073,0.003212018401,0.8976895523146334,0.8490858569164693,0.922625034013865,-0.11397085709816474,-0.17773720037169008,-0.08386393511296406,-1.4441751054096827,-2.2521866257522496,-1.0626769896756876,-120.64954932411716,-188.1526003134711,-88.77836171058377,0.888052799709146,0.8353082440166651,0.9152247536837478,-0.12605917162528946,-0.19716285235184283,-0.09262779003194002,-1.597351481817901,-2.4983376481309403,-1.173727668977906,-133.4462390825314,-208.71659549966083,-120.64954932411716,-0.15317637640821835,-0.2461510223786907,-0.11105067930221856,-12.796689758414232,-20.563995186189697,-9.27741681722795,0.935092044065402,0.9139837526250938,0.9564638165591136,-0.06941344046988605,-0.09411135277608064,-0.04551785722277311,-0.18951366085609328,-0.2569442873308074,-0.1242735657275923,-22.29572480659921,-30.228739685977335,-14.6204194973638,0.9288376224948772,0.9058000141956662,0.9522158356174798,-0.0766144434524293,-0.10399644990951078,-0.05018207279816322,-0.20917395182884035,-0.2839327341358199,-0.13700788004381856,-24.60870021515769,-33.40385107480234,-16.118574122802183,-0.01966029097274707,-0.0269884468050125,-0.01273431431622626,-2.3129754085584793,-3.175111388825,-1.498154625438384,0.9139837526250938,0.893138387765839,0.9564638165591136,-0.09411135277608064,-0.11964731747951445,-0.04551785722277311,-0.25642898025174177,-0.32600784821495193,-0.12402433252289488,-89.34807674276716,-113.59158474388568,-43.21405314386581,0.9058000141956662,-0.10399644990951078,-0.28336330116885816,0.8831015187892491,-0.1323726420163122,-0.36068105073609213,0.9522158356174798,-0.05018207279816322,-0.13673310790855228,-98.7328575501248,-125.67283997773244,-47.64219787754435,-0.02693432091711639,-0.0346732025211402,-0.01270877538565741,-9.384780807357629,-12.08125523384676,-4.4281447336785416,0.9843
06065031200,06065031200,Census Tract 312; Riverside County; California,3770,2672,1047,Riverside city,California,105361,0.5205570156415922,0.22888579754219932,06065,3770,2672,1047,0.010586,0.009493868073,0.003212018401,0.8422488501743212,0.770880931426078,0.8797668639087423,-0.18729755439028373,-0.2972171955921481,-0.13666476997902646,-7.474899303623799,-11.861706446670068,-5.454184371342362,-198.27319107755432,-314.6341232538479,-144.6733254997974,0.8279125566638079,0.7510797159680758,0.8685690710050238,-0.20785702783593843,-0.33141659765247133,-0.1513189145025589,-8.29541185245059,-13.22657790736396,-6.039019849043814,-220.0374496671244,-350.8376102749061,-198.27319107755432,-0.820512548826791,-1.3648714606938928,-0.5848354777014517,-21.764258589570055,-36.20348702105816,-15.51287739261145,0.8987515802663886,0.8666964591985974,0.9316451729763228,-0.1126545109423914,-0.15380649059610044,-0.07337002219987278,-0.9668588235381927,-1.3200462307836904,-0.6296991816281212,-36.18483621026171,-49.402927798790806,-23.56658613877699,0.8892085577658297,0.8543852153508826,0.9250721192746252,-0.12459556452373552,-0.17043223833094498,-0.08099679923780198,-1.0693430731335676,-1.4627369296370616,-0.6951560959815216,-40.02032459332214,-54.74314856426128,-26.01632095739228,-0.10248424959537485,-0.14269069885337116,-0.0654569143534004,-3.835488383060435,-5.340220765470478,-2.4497348186152843,0.8666964591985974,0.8354668375991112,0.9316451729763228,-0.15380649059610044,-0.19693559935150656,-0.07337002219987278,-1.5288488014235455,-1.9575555872790456,-0.729303880908771,-146.02185304904927,-186.9680599120387,-69.65653112786732,0.8543852153508826,-0.17043223833094498,-1.6941100618467893,0.8205822860756068,-0.21864682795244017,-2.173366933700934,0.9250721192746252,-0.08099679923780198,-0.80511465383501,-161.80611861000853,-207.58041391603956,-76.89729262989589,-0.16526126042324352,-0.21581134642188823,-0.07581077292623906,-15.784265560959266,-20.61235400400079,-7.240761502028564,0.5377
06065030800,06065030800,Census Tract 308; Riverside County; California,4650,3449,811,Riverside city,California,129636,0.6008185521215307,0.2295739237282524,06065,4650,3449,811,0.010586,0.009493868073,0.003212018401,0.8151002868975243,0.7335324070237387,0.8585199489661924,-0.22684290028439352,-0.36326628574930553,-0.1647952982387587,-11.166319082209242,-17.881746589380988,-8.112032076273072,-240.135894241059,-384.5536900942148,-174.45230271554993,0.7986052310541265,0.7111500354462732,0.8455230085153164,-0.2521831326850196,-0.4061730298198785,-0.1826999264702864,-12.41368948810682,-19.993826775580537,-8.9933856105072,-266.9610642603617,-429.9747693673234,-240.135894241059,-1.247370405897577,-2.112080186199549,-0.8813535342341279,-26.825170019302732,-45.421079273108575,-18.953839445895223,0.880626991449403,0.8433526326829616,0.9191409866961104,-0.135554564769953,-0.18574361571469275,-0.08797237254595804,-1.5017075557568114,-2.0577144829147933,-0.974580065041096,-43.54037563806354,-59.66119115438658,-28.256887939724443,0.869503214345636,0.8291061288252937,0.9114237599594796,-0.15008200487513115,-0.20611821000145628,-0.09718447546776517,-1.6626461903854128,-2.2834293619219106,-1.076634057730788,-48.206616131789296,-66.20554833058598,-31.215832349399477,-0.16093863462860147,-0.22571487900711729,-0.10205399268969197,-4.66624049372576,-6.5443571761994,-2.958944409675035,0.8433526326829616,0.807290302239334,0.9191409866961104,-0.18574361571469275,-0.23871177100246427,-0.08797237254595804,-1.4301379856108123,-1.8379677277707316,-0.6773456583053277,-176.34253829973025,-226.62980613695825,-83.51980990201328,0.8291061288252937,-0.20611821000145628,-1.587012724582552,0.7901921464321492,-0.2655149820397085,-2.044339775031755,0.9114237599594796,-0.09718447546776517,-0.7482744935449153,-195.6859093196735,-252.0764210889957,-92.26565888346674,-0.15687473897173976,-0.2063720472610235,-0.0709288352395876,-19.343371019943252,-25.44661495203743,-8.745848981453463,0.6708
06065030300,06065030300,Census Tract 303; Riverside County; California,3030,1448,449,Riverside city,California,90478,0.4281887153976048,0.23592723538457125,06065,3030,1448,449,0.010586,0.009493868073,0.003212018401,0.8746135219344526,0.8162226608024313,0.9048702807312812,-0.1433621535923891,-0.2251558894688081,-0.10513078094667742,-4.598424226524965,-7.222005745127912,-3.3721307747176277,-151.76317579290313,-238.35002459168027,-111.29144471015272,0.8629741885232618,0.7998149409626124,0.8958699246381625,-0.1587832096244031,-0.25028922164976825,-0.11623347597464569,-5.093063542964311,-8.028171952164874,-3.7282561573028254,-168.0879057083931,-264.95617003844467,-151.76317579290313,-0.4946393164393461,-0.8061662070369611,-0.35612538258519777,-16.32472991548997,-26.60614544676439,-11.753312956607187,0.9200722603755774,0.8943623111372463,0.946246186190958,-0.08687115465452216,-0.11811509446146914,-0.05680742981424713,-0.404037970041808,-0.5493536167131413,-0.264211506301719,-27.9031747266442,-37.93878568460921,-18.24665098768778,0.9124396114478552,0.8844327961067385,0.941032356130117,-0.09596294094817334,-0.13066815749256108,-0.06266271662791738,-0.4463238921381541,-0.607737946069183,-0.29144446075727193,-30.823473213960913,-41.970852629087226,-20.127379886551928,-0.04228592209634602,-0.05838432935604165,-0.0272329544555529,-2.920298487316714,-4.032066944478015,-1.880728898864151,0.8943623111372463,0.869112818385864,0.946246186190958,-0.11811509446146914,-0.15059860911638914,-0.05680742981424713,-0.5034947367869573,-0.6419637337908038,-0.2421556876559784,-112.1369124247121,-142.97633269282937,-53.932224422266906,0.8844327961067385,-0.13066815749256108,-0.5570052656107862,0.8570058191440644,-0.1668532204352489,-0.7112530256029808,0.941032356130117,-0.06266271662791738,-0.2671152925777927,-124.05462485763611,-158.40824623674405,-59.4911564761231,-0.05351052882382889,-0.06928929181217691,-0.02495960492181428,-11.91771243292403,-15.43191354391468,-5.558932053856188,0.8975
06065042212,06065042212,Census Tract 422.12; Riverside County; California,5210,2987,1099,Riverside city,California,131219,0.4699895106754226,0.2289641857056536,06065,5210,2987,1099,0.010586,0.009493868073,0.003212018401,0.8598158008157609,0.7953822172529169,0.8934223328989642,-0.1630398034686471,-0.2572571756177677,-0.1192914741175252,-8.992144063094502,-14.188520442277277,-6.579289829492314,-172.59393595190983,-272.33244610896884,-126.28195450081216,0.8469269720804625,0.777380181819128,0.8834103533484186,-0.18073934703427383,-0.28637187233140526,-0.13197677184749756,-9.968328051342128,-15.794285057006334,-7.278922816311344,-191.3306727704823,-303.1532640500256,-172.59393595190983,-0.9761839882476248,-1.6057646147290576,-0.6996329868190294,-18.736736818572457,-30.82081794105677,-13.42865617694874,0.910361753384957,0.8817345357584903,0.9396104401803403,-0.09846442502856168,-0.13412819782518196,-0.06427084804216193,-0.944697131021412,-1.286866029408761,-0.616633730772626,-31.62695450356251,-43.082223950745266,-20.643914655929898,0.9018522725431144,0.8707061995702681,0.9337758055494912,-0.10882905154756764,-0.14849302841020787,-0.07092087207329009,-1.04413845649275,-1.424686508605651,-0.6804360494436376,-34.956091613416476,-47.69623396738035,-22.779914611437484,-0.099441325471338,-0.13782047919689,-0.0638023186710116,-3.329137109853967,-4.614010016635086,-2.1359999555075864,0.8817345357584903,0.8537218500518905,0.9396104401803403,-0.13412819782518196,-0.17134169629044693,-0.06427084804216193,-1.3994615611086536,-1.7877383105241045,-0.6705866685250751,-127.33954150215229,-162.66954599855364,-61.01789522521157,0.8707061995702681,-0.14849302841020787,-1.5493407704139428,0.8403264557580793,-0.19001370615884663,-1.982557599108931,0.9337758055494912,-0.07092087207329009,-0.7399714299914327,-140.9773221486754,-180.39650583338772,-67.3313403085926,-0.1498792093052892,-0.19481928858482656,-0.06938476146635764,-13.63778064652313,-17.726959834834084,-6.313445083381041,0.7057
06065041202,06065041202,Census Tract 412.02; Riverside County; California,2726,1625,535,Riverside city,California,59725,0.4976044627250663,0.21676093425243423,06065,2726,1625,535,0.010586,0.009493868073,0.003212018401,0.8501775474254909,0.7819070819657495,0.8859390099542485,-0.17622489917335704,-0.27892434160585305,-0.1287458716279373,-5.0853987495016035,-8.049041336733042,-3.715275750767416,-186.55167826491575,-295.26930802395606,-136.29037970533443,0.8364896938571218,0.762905351550534,0.8752743620917328,-0.1954719912793174,-0.3107785886776039,-0.14249890469794813,-5.640820478135461,-8.968273232934278,-4.112153022391137,-206.92664996828543,-328.99021397411144,-186.55167826491575,-0.5554217286338572,-0.9192318962012358,-0.3968772716237208,-20.37497170336967,-33.720905950155384,-14.558960807913454,0.9040029636468662,0.8734901784967116,0.9352521986342028,-0.10619106376141647,-0.1448325632247102,-0.06923031184567312,-0.5542674325880803,-0.7559578944803682,-0.3613496827773143,-34.1087650823434,-46.5204858141765,-22.236903555527032,0.8949254106399097,0.8617550334373386,0.9290126156948094,-0.11741156090869909,-0.1604225808942881,-0.07641164727574667,-0.6128331529594198,-0.8373304578735922,-0.3988328777881822,-37.712809412887374,-51.52802817683644,-24.54356171004199,-0.05856572037133945,-0.08137256339322396,-0.037483195010868,-3.604044330543966,-5.007542362659936,-2.306658154514954,0.8734901784967116,0.8437038879255447,0.9352521986342028,-0.1448325632247102,-0.18524996069266436,-0.06923031184567312,-0.735636367642459,-0.9409251977293562,-0.35163594431377626,-137.50212479298298,-175.8738687344591,-65.72634473154696,0.8617550334373386,-0.1604225808942881,-0.8148214881331897,0.8294859904868113,-0.2055658702724044,-1.0441141601825374,0.9290126156948094,-0.07641164727574667,-0.3881115226849536,-152.30308189405417,-195.161525267764,-72.54420984765487,-0.07918512049073068,-0.1031889624531812,-0.03647557837117732,-14.800957101071154,-19.287656533304897,-6.81786511610791,0.7799
06065040404,06065040404,Census Tract 404.04; Riverside County; California,2204,1351,488,Riverside city,California,86484,0.4965937564347608,0.28091261102903886,06065,2204,1351,488,0.010586,0.009493868073,0.003212018401,0.8505283949495385,0.7823962228532478,0.8862117910340302,-0.17573970009470363,-0.27812477973525135,-0.12839843716500532,-4.100278545306382,-6.489080535883326,-2.995733786246557,-186.0380465202533,-294.4228918277371,-135.92258558287463,0.8368694204602316,0.7634303472531035,0.8755708138272258,-0.1949295500008301,-0.3098771925927454,-0.14211207615393118,-4.548007372744567,-7.229913353574113,-3.315694157716796,-206.3524216308787,-328.0359960786803,-186.0380465202533,-0.4477288274381852,-0.7408328176907872,-0.31996037147023904,-20.314375110625463,-33.61310425094316,-14.517258233676907,0.9042349101797834,0.8737905582329927,0.9354113531561628,-0.10590731317946596,-0.1444390083846089,-0.06904838884615767,-0.45957809852816744,-0.6267839569700556,-0.2996311236654364,-34.01762387329145,-46.39407527535571,-22.178469553326163,0.8951779930639053,0.862081017663635,0.9291865191602612,-0.11709627330909105,-0.15998378285853634,-0.07621018964387834,-0.5081318845369469,-0.6942395242987328,-0.33070930602925963,-37.61153845573256,-51.38708544032071,-24.47885314798369,-0.04855378600877946,-0.06745556732867719,-0.0310781823638232,-3.593914582441115,-4.993010164965003,-2.300383594657528,0.8737905582329927,0.8440684640144234,0.9354113531561628,-0.1444390083846089,-0.1847380190511561,-0.06904838884615767,-0.6691870264168278,-0.8558926498982498,-0.31990171164700926,-137.12848901984177,-175.38783809390364,-65.55362943586256,0.862081017663635,-0.15998378285853634,-0.7412060849998703,0.829880274577488,-0.2049930943461983,-0.949734568076238,0.9291865191602612,-0.07621018964387834,-0.35308238931307834,-151.88649282784226,-194.6177393598849,-72.35294862972917,-0.07201905858304247,-0.09384191817798836,-0.03318067766606908,-14.758003808000508,-19.229901265981223,-6.799319193866614,0.6234
06065031602,06065031602,Census Tract 316.02; Riverside County; California,3181,2008,676,Riverside city,California,65421,0.46050704451029095,0.218804605560221,06065,3181,2008,676,0.010586,0.009493868073,0.003212018401,0.8631505392656073,0.8000626921293685,0.8960065205049783,-0.15854645801510836,-0.24990205122363335,-0.11606330658889875,-5.3389038912669875,-8.41521816644001,-3.908323446252811,-167.8372804547937,-264.5463114253383,-122.8646163550082,0.8505408969317919,0.7824136546549852,0.8862215106958344,-0.17572241806050837,-0.2780963037269104,-0.12838606142027642,-5.91728830344915,-9.364633286056026,-4.323280705746441,-186.01975175885417,-294.3927471253073,-167.8372804547937,-0.5783844121821629,-0.9494151196160168,-0.4149572594936304,-18.18247130406045,-29.84643569996909,-13.044868264496396,0.9125555452204204,0.8845834067568581,0.9411116595792618,-0.0958237065541672,-0.13047564804125475,-0.0625731705917501,-0.6180373174776509,-0.841533086240947,-0.4035802401020237,-30.778750870400945,-41.90901823909099,-20.09861753496134,0.9042431746164702,0.8738012614820317,0.93541702370281965,-0.10589720560970176,-0.1444249900760338,-0.06904190821921395,-0.6830086962499478,-0.9315026171824335,-0.4453018703176589,-34.01437730328425,-46.3895725688463,-22.176387964026837,-0.06497137877229686,-0.08996953094148663,-0.04172163021563518,-3.23562643288331,-4.48055432975531,-2.077770429065497,0.8845834067568581,0.857189198512811,0.9411116595792618,-0.13047564804125475,-0.1666035943231204,-0.0625731705917501,-0.8373737663281688,-1.06923768041413,-0.4015855243190016,-123.87185892428532,-158.17125449913163,-59.406142650739874,0.8738012614820317,-0.1444249900760338,-0.9268986183049104,0.8440814553264198,-0.18471978467206587,-1.1855047599171031,0.93541702370281965,-0.06904190821921395,-0.4431009432635807,-137.1151802226199,-175.37052661495608,-65.54747681413915,-0.08952485197674165,-0.1162670795029732,-0.04151541894457911,-13.243321298334564,-17.199272115824442,-6.141334163399276,0.9136
06065040813,06065040813,Census Tract 408.13; Riverside County; California,3427,2704,957,Riverside city,California,298952,0.5372942076169351,0.22928729791938557,06065,3427,2704,957,0.010586,0.009493868073,0.003212018401,0.8365138367316044,0.7629387269214664,0.8752932113982975,-0.1954374884068417,-0.31072124760935843,-0.14247430115730136,-7.0901245915458295,-11.272414400889277,-5.168714326679436,-206.89012522748263,-328.9295127192668,-150.82329520511922,0.8217135374769732,0.7425720974781014,0.8637119257734568,-0.21696911927536905,-0.3466705837671072,-0.1577934380198546,-7.871253876216318,-12.57659239877271,-5.724465374627526,-229.6835096649057,-366.9854799758597,-206.89012522748263,-0.781129284670488,-1.3041779978834356,-0.5557510479480898,-22.793384437423057,-38.055967256592815,-16.216838282698856,0.8949414710261114,0.8617757601258244,0.9290236737923666,-0.1173915081322936,-0.16039467140964153,-0.07639883483044194,-1.019580202190553,-1.393075479717277,-0.6635466287370773,-37.70636842420683,-51.51906359901172,-24.53944632903392,0.8850628193455884,0.8490508509536682,0.9222092184202842,-0.12986330251608091,-0.17778575791636417,-0.08435263932079202,-1.127901449969145,-1.544122244333804,-0.7326277890311956,-41.712331729628154,-57.105112586309325,-27.094222967130012,-0.10832124777859264,-0.151046764616527,-0.06908116029411837,-4.005963305421325,-5.5860489872975965,-2.5547766380960937,0.8617757601258244,0.8295110586699965,0.9290236737923666,-0.16039467140964153,-0.20552943755006511,-0.07639883483044194,-1.4572869184263826,-1.8673647825138275,-0.6941316790822543,-152.27658499753213,-195.12693652182105,-72.53204588111329,0.8490508509536682,-0.17778575791636417,-1.6152959260868769,0.8141499456883009,-0.2282749698577665,-2.0740223129251856,0.9222092184202842,-0.08435263932079202,-0.7663970176601508,-168.78745309162764,-216.7212448197686,-80.08328293209517,-0.15800900766049408,-0.20665753041135804,-0.07226533857789652,-16.510868094095514,-21.59430829794755,-7.551237050981872,0.1465
06065042217,06065042217,Census Tract 422.17; Riverside County; California,3497,2162,835,Riverside city,California,177357,0.5488615011170956,0.24569285853905493,06065,3497,2162,835,0.010586,0.009493868073,0.003212018401,0.8325731297936743,0.7574976333065587,0.8722147120702993,-0.20109569263641375,-0.32013613776572786,-0.1465066871279756,-7.444410110865018,-11.851197156894818,-5.423566505408814,-212.87990022490757,-338.8961154387995,-155.09197899367496,0.8174564587242905,0.7367487510756722,0.8603709706366657,-0.22330674536547673,-0.35731482210180093,-0.16228933114748198,-8.266646446916962,-13.227523869573515,-6.0078280237667725,-236.3925206438937,-378.25347067696646,-212.87990022490757,-0.8222363360519438,-1.3763267126786989,-0.5842615183579589,-23.512620418986096,-39.35735523816697,-16.70750695904944,0.8923176975681444,0.858391335789923,0.9272162331086196,-0.12067708925344064,-0.16496982006436908,-0.0784970800687589,-0.8380280215866511,-1.145613743133164,-0.545113849839359,-38.76170312611707,-52.98860976564125,-25.213406560562397,0.8822089455790116,0.8453836768156746,0.920235809243006,-0.13351831786706686,-0.18289485286340293,-0.08667799052789402,-0.9272024413244246,-1.2700920502118365,-0.601925231761641,-42.88632938595859,-58.746163284543776,-27.841130053729927,-0.08917441973777351,-0.12447830707867258,-0.05681138192228208,-4.124626259841513,-5.757553518902524,-2.6277234931675335,0.858391335789923,0.8254197705174808,0.9272162331086196,-0.16496982006436908,-0.21150478304277773,-0.0784970800687589,-1.307778425944253,-1.676678753358877,-0.6222761701109097,-156.62017077176685,-200.7998507016619,-74.52409222885146,0.8453836768156746,-0.18289485286340293,-1.449876969603771,0.8097339595784908,-0.23497352206958527,-1.8627243620126248,0.920235809243006,-0.08667799052789402,-0.6871293547653153,-173.6379604315893,-223.0807619176796,-82.29094069045694,-0.1420985436595179,-0.18604560865374783,-0.0648531846544056,-17.017789659822505,-22.28091121601771,-7.76684846160546,0.3781
06065041301,06065041301,Census Tract 413.01; Riverside County; California,2470,1554,563,Riverside city,California,70951,0.5086831021907731,0.2164359601312923,06065,2470,1554,563,0.010586,0.009493868073,0.003212018401,0.8463412824414314,0.776565474899331,0.8829544775141746,-0.18155644861764397,-0.28772142507318343,-0.13256121970789422,-4.747232715713956,-7.523172944387058,-3.4661338874145877,-192.1956565066379,-304.581900582472,-140.32930718277683,0.8323386806184081,0.7571743376381259,0.8720314428087254,-0.2014340115216362,-0.3206998049079775,-0.14674764109319363,-5.266979701541061,-8.385472492846949,-3.837072205672993,-213.2380445968041,-339.49281347558497,-192.1956565066379,-0.5197469858271049,-0.862299548459891,-0.3709383182584052,-21.042388090166188,-34.91091289311299,-15.017745678477942,0.901464428680213,0.8702043922390885,0.9335094347833396,-0.10930611146137816,-0.1491553121525157,-0.07122645228764318,-0.5455988970667636,-0.7445052496521714,-0.35552516954962404,-35.109324135570375,-47.90896072407795,-22.87806753858585,0.8921614504241658,0.8581898981657827,0.9271085426107862,-0.12087335708639262,-0.1652432662483086,-0.0786223554622284,-0.6033365328744207,-0.8248078959852333,-0.3924416471455913,-38.82474471521368,-53.07644118309094,-25.253645247464046,-0.05773763580765712,-0.08030264633306194,-0.03691647759596728,-3.715420579643314,-5.167480459012995,-2.3755777088782035,0.8702043922390885,0.8397179738534843,0.9335094347833396,-0.1491553121525157,-0.1908760216373337,-0.07122645228764318,-0.79724226190723535,-1.0202414452285775,-0.3807087867669397,-141.6060855963118,-181.21517677239393,-67.62145413267135,0.8581898981657827,-0.1652432662483086,-0.8832331443484501,0.8251763913322155,-0.2118621067012575,-1.132413071458238,0.9271085426107862,-0.0786223554622284,-0.4202402422053088,-156.87977697130552,-201.13908906895875,-74.64302703469073,-0.08599088244121478,-0.11217162622966016,-0.03953145543836917,-15.273691374993744,-19.923912296564858,-7.021572902019391,0.8208
06065042300,06065042300,Census Tract 423; Riverside County; California,6619,4342,1653,Riverside city,California,251441,0.49403483431098,0.2613159640072488,06065,6619,4342,1653,0.010586,0.009493868073,0.003212018401,0.8514173237123044,0.7836360059871227,0.8869027980452434,-0.1745121600766277,-0.2761026705764114,-0.12751927517200953,-12.227846124174649,-19.3461645813082,-8.935114171900342,-184.7385726571181,-292.2822870721891,-134.9919046970893,0.8378315891339331,0.7647611554738021,0.8763218239983889,-0.19355728880275389,-0.3075977942164929,-0.1411332830184525,-13.56231418288134,-21.552988021942184,-9.889030466366666,-204.89974592659527,-325.62302495757945,-184.7385726571181,-1.334468058706694,-2.206823440633986,-0.9539162944663246,-20.16117326947717,-33.34073788539033,-14.411788706244517,0.9048224221805043,0.8745515262984618,0.9358144241854204,-0.10518923435841704,-0.1434432048074957,-0.06858793170499572,-1.4670304820557951,-2.0005426903226615,-0.9565673438551684,-33.786975634633706,-46.07422133400879,-22.03056987229775,0.8958178040014408,0.8629069011020525,0.92962695625455,-0.1162984208766536,-0.1588735687741754,-0.07570030459205031,-1.6219656838613803,-2.215743555947397,-1.055760649032233,-37.35526678630539,-51.03048263351904,-24.31507713109704,-0.15493520180558495,-0.21520086562473528,-0.09919330517706482,-3.5682911516716938,-4.956261299510255,-2.284507258799282,0.8745515262984618,0.844992208007378,0.9358144241854204,-0.1434432048074957,-0.18344286553618563,-0.06858793170499572,-2.25110641556486,-2.8788356482434816,-1.0763753730868408,-136.18308624106834,-174.15823643336248,-65.11647750071633,0.8629069011020525,-0.1588735687741754,-2.4932607327840635,0.8308793673927634,-0.2035441476154648,-3.1942923832660366,0.92962695625455,-0.07570030459205031,-1.1879924291713373,-150.83247022287134,-193.242128449246,-71.86887048828416,-0.24215431721920355,-0.315456735022555,-0.11161705608449646,-14.649383981802998,-19.083892015883546,-6.752392987567843,0.7718
