geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037651222,06037651222,Census Tract 6512.22; Los Angeles County; California,4056,3015,697,Torrance city,California,61122,0.4409291233176495,0.24064692224141412,06037,4056,3015,697,0.009245,0.009493868073,0.003212018401,0.8700765627551806,0.8098135269625715,0.9013656209697892,-0.14932414319195586,-0.2348521810332994,-0.1094277136109197,-5.599314910651867,-8.806421325775972,-4.103289765222456,-138.0501703809632,-217.1208413652853,-101.16592123329526,0.8580512281203545,0.7929093325782487,0.8920538841811226,-0.16543158173737274,-0.261178244362907,-0.12100851499342834,-6.203307131145117,-9.793588677211863,-4.537543412839378,-152.9414973162011,-241.45928691350753,-138.0501703809632,-0.6039922204932493,-0.9871673514358932,-0.43425364761692187,-14.891326935237904,-24.338445548222214,-10.706450878129235,0.9171016849080352,0.8904944666462649,0.9442187363398268,-0.09039162881952152,-0.12297160449087272,-0.05907663289589424,-0.875373818819965,-1.19088597512191,-0.5721120242711637,-29.033957506466503,-39.49870564251775,-18.97552319307342,0.9091996093870536,0.8802263144737779,0.938814687459286,-0.09986848836655388,-0.13607146657257793,-0.06517293919452805,-0.967149958274978,-1.317748124263763,-0.6311500900193359,-32.07794223134256,-43.70640544821768,-20.933667994007823,-0.09177613945501306,-0.1268621491418529,-0.05903806574817216,-3.043984724876055,-4.207699805699931,-1.9581448009344,0.8904944666462649,0.8643926572003123,0.9442187363398268,-0.12297160449087272,-0.15688164593959797,-0.05907663289589424,-0.8137309042637515,-1.0381213137890704,-0.3909234339607382,-116.747618976148,-148.9413649625639,-56.08657589106717,0.8802263144737779,-0.13607146657257793,-0.9004156528413599,0.8518873629780148,-0.1738641086354601,-1.150498108280314,0.938814687459286,-0.06517293919452805,-0.43126407078982254,-129.18445521396845,-165.06429100147977,-61.87432866425,-0.08668474857760844,-0.11237679449124371,-0.04034063682908434,-12.436836237820437,-16.122926038915885,-5.787752773182833,0.4405
06037650802,06037650802,Census Tract 6508.02; Los Angeles County; California,2048,1695,385,Torrance city,California,36120,0.4214822357509632,0.23271043454618537,06037,2048,1695,385,0.009245,0.009493868073,0.003212018401,0.8770112484286212,0.8196167457174535,0.9067205851491864,-0.14023623048363748,-0.22008244124471568,-0.1028755896563946,-2.655199131281876,-4.1669881227415475,-1.947821724412658,-129.64839508212285,-203.4662169307396,-95.1084826373368,0.8655769443255807,0.8034741433251906,0.8978852207954895,-0.1552987941229832,-0.24459512270237344,-0.11372809891451494,-2.9403900962139744,-4.63110535041729,-2.153300530103686,-143.57373516669796,-226.12819093834423,-129.64839508212285,-0.2851909649320983,-0.46411722767574215,-0.20547880569102817,-13.925340084575112,-22.6619740076046,-10.033144809132237,0.921639818307648,0.8964050675163496,0.9473151728315656,-0.08502256536207403,-0.11556709822120778,-0.05561488792685256,-0.46289440533123594,-0.629190180032196,-0.3027880935470724,-27.309404444320705,-37.12036460366938,-17.86360433906032,0.914149766369111,0.8866551344013388,0.9422018283221808,-0.0939126571916934,-0.12783421783847287,-0.06134372693878444,-0.5112953651621586,-0.6959769326569765,-0.3339780196140351,-30.164918298652424,-41.060585997461736,-19.703717971329507,-0.04840095983092263,-0.06678675262478051,-0.03118992606696269,-2.8555138543317184,-3.94022139379236,-1.8401136322691851,0.8964050675163496,0.8716078310027959,0.9473151728315656,-0.11556709822120778,-0.14730497412980703,-0.05561488792685256,-0.4224138318752581,-0.5384201864907503,-0.2032801574158042,-109.71787840915796,-139.84939908850657,-52.80004088722187,0.8866551344013388,-0.12783421783847287,-0.46725186175883776,0.8597124892505921,-0.1631795658472939,-0.5964440290899955,0.9422018283221808,-0.06134372693878444,-0.2242198615052379,-121.36411993736046,-154.92052703636247,-58.23892506629556,-0.04483802988357965,-0.0580238425992452,-0.02093970408943371,-11.646241528202507,-15.071127947855896,-5.438884179073692,0.4836
06037620602,06037620602,Census Tract 6206.02; Los Angeles County; California,3808,2893,1498,Torrance city,California,58774,0.3878179596470841,0.21248962373649377,06037,3808,2893,1498,0.009245,0.009493868073,0.003212018401,0.8891467075521322,0.836868336854476,0.9160658122016796,-0.12467379286940482,-0.1949310972364953,-0.09162462639730268,-4.389135891015682,-6.862541480966927,-3.2256413073319847,-115.26092150776478,-180.2137993951399,-84.70696710430633,0.8787609852962927,0.822096596405165,0.9080700312225612,-0.13796585958220378,-0.216402068045002,-0.10123665093723098,-4.857082567957101,-7.618426149441572,-3.5640322467791794,-127.5494371837474,-200.06371190760433,-115.26092150776478,-0.4679466769414189,-0.7558846684746454,-0.33839093944719467,-12.288515675982635,-19.849912512464428,-8.886316687163726,0.9295488749197864,0.906729726254411,0.9526994000600122,-0.07579066252572585,-0.10286447112622751,-0.04964902878810279,-0.7042748206855801,-0.9558546467746044,-0.46135710761316406,-24.344100265661258,-33.0402574066576,-15.94735940591649,0.922782718241164,0.89789517803514,0.9480941806398182,-0.08367872548156642,-0.113715748188219,-0.05474753502352827,-0.7775736142130217,-1.0566887198960728,-0.5087343100950631,-26.87776060190189,-36.52570756640418,-17.58500899049648,-0.07329879352744162,-0.1008340731214684,-0.04737720248189903,-2.5336603362406365,-3.485450159746575,-1.6376495845799872,0.906729726254411,0.8842405884864565,0.9526994000600122,-0.10286447112622751,-0.1309139311413961,-0.04964902878810279,-1.46291941397044,-1.8618336275789824,-0.7060992712417068,-97.65817182713218,-124.28795911742208,-47.1361329266827,0.89789517803514,-0.113715748188219,-1.6172442620599168,0.8734287650588144,-0.14491305989065134,-2.060926638039574,0.9480941806398182,-0.05474753502352827,-0.7786092805033159,-107.960231112144,-137.57854726565915,-51.976587483532434,-0.15432484808947677,-0.19909301046059125,-0.07251000926160911,-10.3020592850118,-13.290588148237068,-4.84045455684974,0.2132
06037650004,06037650004,Census Tract 6500.04; Los Angeles County; California,2937,1901,664,Torrance city,California,40598,0.4112445273078694,0.22958924217097035,06037,2937,1901,664,0.009245,0.009493868073,0.003212018401,0.8806841557229167,0.8248251885040969,0.9095524475263116,-0.1354808571287875,-0.2123781062186039,-0.099441821875887,-3.678652779445115,-5.766610333677546,-2.7001005322034435,-125.25205241556404,-196.3435591990993,-91.93396432425752,0.8695653009606343,0.809092371488335,0.9009703966722056,-0.1499998894795717,-0.23595282224758607,-0.10991438086486167,-4.072881749086887,-6.406724343011026,-2.9844573708679127,-138.67489782386406,-218.1383841678933,-125.25205241556404,-0.3942289696417718,-0.6401140093334803,-0.28435683866446926,-13.422845408300027,-21.794824968794018,-9.68188078530709,0.9240379097649576,0.8995324176853707,0.9489493528679152,-0.08220668160071969,-0.11168867329222792,-0.05379701980701019,-0.5019578599486403,-0.6819762862898332,-0.32848713034178767,-26.404937398665982,-35.874607379791335,-17.279701753907823,0.9167665692169484,0.8900583957329062,0.9439898775586162,-0.0907902115738632,-0.12352178777726588,-0.05933339305103503,-0.5543692972214763,-0.7542298392587553,-0.36229248547028486,-29.16198302059318,-39.67542552649949,-19.057995027369007,-0.05241143727283604,-0.07225355296892211,-0.03380535512849719,-2.757045621927198,-3.800818146708159,-1.7782932734611885,0.8995324176853707,0.875430386692338,0.9489493528679152,-0.11168867329222792,-0.14229528149956816,-0.05379701980701019,-0.704077399577914,-0.8970192662982857,-0.3391325610221662,-106.03575294848102,-135.09326299672978,-51.07418087683226,0.8900583957329062,-0.12352178777726588,-0.7786725060461814,0.8638608232521785,-0.15759387748977674,-0.9934605200483084,0.9439898775586162,-0.05933339305103503,-0.37403346155078776,-117.2699557298466,-149.61754820004646,-56.330340594998155,-0.07459510646826739,-0.09644125375002288,-0.03490090052862155,-11.234202781365571,-14.5242852033167,-5.256159718165896,0.5779
06037293204,06037293204,Census Tract 2932.04; Los Angeles County; California,2106,1458,524,Torrance city,California,41156,0.3432214942490393,0.1920225191205301,06037,2106,1458,524,0.009245,0.009493868073,0.003212018401,0.9054820138737758,0.8602826495233276,0.9285943019566412,-0.10438416741362244,-0.1624086578452886,-0.07689654986348708,-2.032356608018206,-3.1620916959880336,-1.4971735189455977,-96.50316277389392,-150.1468041779693,-71.09086034879381,0.8965361604983041,0.8474328214073186,0.9217403846574884,-0.11540397817773422,-0.18003454048347511,-0.08490418413379192,-2.24691199300114,-3.505267102177046,-1.6530819179594043,-106.69097782531529,-166.44193267697275,-96.50316277389392,-0.2145553849829338,-0.3431754061890122,-0.15590839901380682,-10.187815051421358,-16.29512849900343,-7.403057882896809,0.9401309392756528,0.9205905731536476,0.9598792610395914,-0.06368161946725716,-0.08625922224504347,-0.04179769330254729,-0.2982288458930237,-0.40396253287804706,-0.1957437316904048,-20.454653353430977,-27.706620910702817,-13.425496000713636,0.934344814993114,0.9130050416796056,0.955956805580762,-0.07026868876815025,-0.0952842036450912,-0.04607236871176507,-0.32907690050998845,-0.4462276293008244,-0.21576256168441557,-22.570432133744063,-30.60546154326642,-14.798529607984609,-0.03084805461696477,-0.04226509642277731,-0.02001882999401078,-2.1157787803130845,-2.898840632563602,-1.3730336072709726,0.9205905731536476,0.901258104827946,0.9598792610395914,-0.08625922224504347,-0.1095600634747182,-0.04179769330254729,-0.4291212462627914,-0.5450379652780037,-0.20793461584833217,-81.89336760740294,-104.01487886984803,-39.68217859700996,0.9130050416796056,-0.0952842036450912,-0.47401860523601735,0.8919368389117621,-0.12115562041375488,-0.6027233896915828,0.955956805580762,-0.04607236871176507,-0.2292002149486979,-90.46156588473612,-115.0235476510654,-43.74049903601105,-0.04489735897322594,-0.05768542441357904,-0.02126559910036574,-8.568198277333195,-11.008668781217375,-4.058320439001095,0.7254
06037650604,06037650604,Census Tract 6506.04; Los Angeles County; California,3809,2556,548,Torrance city,California,33493,0.32154521441333606,0.2176041594920183,06037,3809,2556,548,0.009245,0.009493868073,0.003212018401,0.913529897404306,0.8718987311353278,0.9347455586340858,-0.09465492354589496,-0.14692218750894082,-0.06980984371968393,-3.3331978820044723,-5.173748029988281,-2.4582981477629127,-87.5084768181799,-135.82956235201578,-64.53920051884779,0.9053052559012292,0.8600281175701906,0.9284590447735812,-0.1045997949106154,-0.16275268165099926,-0.0770534313054864,-3.683398620940367,-5.731206295958026,-2.7133753259448157,-96.70251039486394,-150.46485418634882,-87.5084768181799,-0.35020073893589476,-0.5574582659697453,-0.255077178181903,-9.194033576684031,-14.635291834333035,-6.696696723074377,0.9453178138188344,0.9274040134419516,0.9633885761502712,-0.05784529327789139,-0.07827870648156547,-0.03800275896568031,-0.4749051742490823,-0.6426618422181806,-0.31199957413717805,-18.58001464198287,-25.143264562526625,-12.206556108653288,0.9400168232350096,0.9204408146382732,0.9598019796705674,-0.06381074815082782,-0.086435959918827715,-0.04188157680527998,-0.5238810757506432,-0.7096322324694057,-0.3438443545438767,-20.49612972420357,-27.76338937673731,-13.452439536145407,-0.04897590150156095,-0.06697039025122509,-0.03184478040669863,-1.9161150822206945,-2.620124814210684,-1.245883427492122,0.9274040134419516,0.909647425373209,0.9633885761502712,-0.07827870648156547,-0.09932702727072666,-0.03800275896568031,-0.4072559063190678,-0.5167627357593706,-0.19771466265654236,-74.31677122610726,-94.29976929915522,-36.079318003018685,0.9204408146382732,-0.086435959918827715,-0.44969515692739137,0.9010738870678796,-0.1097869046610916,-0.571181709169497,0.9598019796705674,-0.04188157680527998,-0.21789475435344263,-82.0611600232466,-104.23023889954324,-39.761816487854496,-0.0424392506083236,-0.05441897341012636,-0.02018009169690027,-7.744388797139342,-9.930469600388022,-3.682498484835816,0.6289
06037980005,06037980005,Census Tract 9800.05; Los Angeles County; California,0,0,0,Torrance city,California,117397,0.29079293975580456,0.23211372507322683,06037,0,0,0,0.009245,0.009493868073,0.003212018401,0.9250703563787972,0.8886481516424688,0.9435423610695942,-0.08099885928084011,-0.1253047656169903,-0.05983582853281302,-0,-0,-0,NA,NA,NA,0.9178933865577474,0.8782189947414538,0.9380749593731168,-0.08945114393967472,-0.13866815223507925,-0.06601289162250497,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9527256017246336,0.9371568924515432,0.968389287538174,-0.04962016155521556,-0.06705718973486212,-0.03264256726980771,-0,-0,-0,NA,NA,NA,0.9481228631895292,0.9310940126985005,0.965283703485724,-0.0547156268713463,-0.07400540263576183,-0.03596486337530875,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9371568924515432,0.9216835641766318,0.968389287538174,-0.06705718973486212,-0.08497106693372654,-0.03264256726980771,-0,-0,-0,NA,NA,NA,0.9310940126985005,-0.07400540263576183,-0,0.9141974958693184,-0.09385554491055716,-0,0.965283703485724,-0.03596486337530875,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
06037293302,06037293302,Census Tract 2933.02; Los Angeles County; California,2927,2152,953,Torrance city,California,50124,0.3418256595843973,0.19251726395328053,06037,2927,2152,953,0.009245,0.009493868073,0.003212018401,0.9059981113861184,0.8610259779609502,0.9289891872128886,-0.10375506022861863,-0.1614051440911957,-0.07643879365286785,-2.807623861618347,-4.367641760699326,-2.068442546707874,-95.92155318135794,-149.21905571231042,-70.66766473207633,0.8970982750240244,0.8482383042737811,0.922171561510444,-0.11470507506350948,-0.17891398556464577,-0.08439691890094622,-3.103932522302199,-4.841433024487655,-2.2837903311052785,-106.04484189621452,-165.40597965451502,-95.92155318135794,-0.2963086606838523,-0.47379126378832925,-0.21534778439740432,-10.123288714856589,-16.186923942204622,-7.357286791848456,0.9404640868194578,0.9210278098368576,0.96010485628591,-0.0633048236662453,-0.08574354576452017,-0.04155290274066635,-0.4375796282662625,-0.5926819902331678,-0.2872246170451008,-20.33362584880402,-27.540984676262443,-13.346868821798369,0.934709028317005,0.913482050314228,0.9562039491948064,-0.06985165404955487,-0.09471226025296348,-0.04580199741077533,-0.48283304561332624,-0.6546761089210279,-0.31659547946179606,-22.43647981474564,-30.421752273281967,-14.711685848596472,-0.04525341734706373,-0.06199411868786009,-0.02937086241669523,-2.102853965941623,-2.880767597019521,-1.3648170267981057,0.9210278098368576,0.9017959931002724,0.96010485628591,-0.08574354576452017,-0.10889825154591036,-0.04155290274066635,-0.7757781297544115,-0.9852739487800508,-0.3759563811665923,-81.40379115995924,-103.38656335572414,-39.44977766700864,0.913482050314228,-0.09471226025296348,-0.8569239756616248,0.8925224140587945,-0.12042004127654932,-1.0895191419192094,0.9562039491948064,-0.04580199741077533,-0.4144007292155924,-89.91857037372769,-114.32519852247738,-43.48381208977885,-0.0811458459072133,-0.10424519313915848,-0.03844434804900004,-8.514779213768447,-10.93863516675325,-4.034034422770204,0.6824
06037650606,06037650606,Census Tract 6506.06; Los Angeles County; California,2904,1525,654,Torrance city,California,47075,0.3548817042559801,0.20845364747063816,06037,2904,1525,654,0.009245,0.009493868073,0.003212018401,0.901182224076995,0.8540982170835751,0.9253021490924894,-0.10965348991899582,-0.1708255327058575,-0.08072806377978496,-2.943919877530442,-4.586235072809855,-2.1673450777665013,-101.37465143011164,-157.92820498656525,-74.6330949644112,0.8918542337101713,0.8407339725139983,0.9181463835639944,-0.12125946393721244,-0.18943688811546144,-0.08915094357641784,-3.2555110328650323,-5.085903064942088,-2.3934781746490064,-112.10437440995292,-175.1344030627441,-101.37465143011164,-0.3115911553345905,-0.4996679921322329,-0.22613309688250505,-10.72972297984127,-17.20619807617882,-7.786952371987088,0.937352572706546,0.9169461834042596,0.9579968038752692,-0.06683443254715073,-0.09057654429335694,-0.04384481864116896,-0.32737697642180824,-0.4436736286281125,-0.21476630550251236,-21.467342716184145,-29.093352696925404,-14.083036426394257,0.931307870675826,0.9090300330127508,0.9538947667669307,-0.07375877675588194,-0.10007366498745068,-0.04833366828223133,-0.3612946859670944,-0.4901936414276816,-0.2367541636632946,-23.691454817514387,-32.1438453395201,-15.52486319103571,-0.03391770954528617,-0.04652001279956913,-0.02198785816078224,-2.2241121013302405,-3.050492642594697,-1.4418267646414589,0.9169461834042596,0.896777330501569,0.9579968038752692,-0.09057654429335694,-0.11510401298915345,-0.04384481864116896,-0.5623888323672092,-0.7146796333507033,-0.27223202820697046,-85.99217620293719,-109.2782313991901,-41.62569238638691,0.9090300330127508,-0.10007366498745068,-0.6213563571239861,0.8870601782003021,-0.1273192333228553,-0.7905238108270416,0.9538947667669307,-0.04833366828223133,-0.3001032494817943,-95.00861729724558,-120.87520043226937,-45.88734701556488,-0.05896752475677691,-0.07584417747633831,-0.02787122127482383,-9.016441094308396,-11.596969033079253,-4.261654629177956,0.8861
06037293203,06037293203,Census Tract 2932.03; Los Angeles County; California,1926,1237,435,Torrance city,California,33195,0.35853705515691964,0.2086294036251627,06037,1926,1237,435,0.009245,0.009493868073,0.003212018401,0.8998384943448431,0.8521686321836756,0.924272499393541,-0.11131053659588412,-0.17347665970467335,-0.08193200669299093,-1.9819809442565548,-3.0889028507356517,-1.4588706600145265,-102.90659108289483,-160.3791718969705,-75.74614018767011,0.8903915397113026,0.8386448771542035,0.9170225904495156,-0.12310141707347812,-0.1923998193291625,-0.09048567659582918,-2.1919278292261315,-3.4258461709985544,-1.6111761943273768,-113.80726008443052,-177.8736329698107,-102.90659108289483,-0.2099468849695767,-0.33694332026290263,-0.15230553431285054,-10.900669001535654,-17.49446107284022,-7.907867825173963,0.936483276181096,0.915806679275801,0.9574074341343792,-0.06782472835811876,-0.09193350805300655,-0.04448739830825524,-0.2694857388295016,-0.3652763518644719,-0.1767603010276916,-21.7854275529104,-29.529211953473876,-14.289434197873211,0.9303578549763276,0.907787476995848,0.9532492558906408,-0.0748552233435429,-0.10157941736463688,-0.04904356737806092,-0.29741977087575516,-0.4036021227219958,-0.1948631761549716,-24.043635479042457,-32.62749577380726,-15.752884086901505,-0.02793403204625355,-0.03832577085752392,-0.01810287512727998,-2.258207926132058,-3.098283820333381,-1.463449889028293,0.915806679275801,0.895377247434723,0.9574074341343792,-0.09193350805300655,-0.11684767829987153,-0.04448739830825524,-0.3796699996703474,-0.4825613524506664,-0.1837255083455667,-87.28045969433273,-110.93364424153252,-42.23574904495786,0.907787476995848,-0.10157941736463688,-0.41950599051554954,0.8855368936711026,-0.12925842745453156,-0.5338156690458923,0.9532492558906408,-0.04904356737806092,-0.20254172395471967,-96.43815873920678,-122.71624575767638,-46.56131585165969,-0.03983599084520212,-0.05125431659522589,-0.01881621560915297,-9.15769904487405,-11.782601516143885,-4.325566806701834,0.8528
06037650501,06037650501,Census Tract 6505.01; Los Angeles County; California,1782,1426,724,Torrance city,California,46747,0.367514132515078,0.2073379011265878,06037,1782,1426,724,0.009245,0.009493868073,0.003212018401,0.8965469611736258,0.847448295797924,0.9217486700947108,-0.11539054093825596,-0.1800129930740368,-0.08489443212025341,-1.9010118518359824,-2.9656402555675956,-1.3986009624640057,-106.67855509741764,-166.422012096947,-78.48490249517428,0.886809520977249,0.8335363266761358,0.9142685309487976,-0.12763787075494754,-0.1997077607735055,-0.09377055662435756,-2.102781589160751,-3.2901034785615857,-1.544831474458075,-118.001211512949,-184.6298248351058,-106.67855509741764,-0.20176973732476888,-0.3244632229939901,-0.14623051199406922,-11.322656415531362,-18.207812738158815,-8.205977104044289,0.9343518139355842,0.9130142075686096,0.9559615551468856,-0.07026067171411485,-0.09527320791977226,-0.04606717144221103,-0.3218176414080212,-0.4363835174658262,-0.21100322695737944,-22.56785704123571,-30.601929696060747,-14.796860235440352,0.928028847555778,0.9047431200644652,0.9516658162931144,-0.07755271038586578,-0.10528610588246044,-0.05078903001387065,-0.35521764498253205,-0.4822459768958027,-0.23263093633620216,-24.91007328068247,-33.818090946409725,-16.31352989734938,-0.03340000357451084,-0.04586245942997646,-0.02162770937882271,-2.342216239446763,-3.2161612503489807,-1.5166696619090263,0.9130142075686096,0.8919480902052134,0.9559615551468856,-0.09527320791977226,-0.12114147782964228,-0.04606717144221103,-0.6548661572224351,-0.8326732750864038,-0.31664548927408426,-90.45112668818165,-115.01012086828784,-43.73556481686247,0.9047431200644652,-0.10528610588246044,-0.7236904169976237,0.8818069916720492,-0.13403500929816584,-0.921297743498643,0.9516658162931144,-0.05078903001387065,-0.3491014697673035,-99.957239916798855,-127.25106954401149,-48.21843505073253,-0.06882425977518858,-0.08862446841223925,-0.03245598049321924,-9.506113228617206,-12.240948675723654,-4.48287023387006,0.0914
06037621301,06037621301,Census Tract 6213.01; Los Angeles County; California,4501,3567,1220,Torrance city,California,60619,0.41185363209190534,0.19950748987955497,06037,4501,3567,1220,0.009245,0.009493868073,0.003212018401,0.8804652019559117,0.8245143819746554,0.9093837152869774,-0.13576322809640562,-0.2128351207229018,-0.09964581857992316,-5.649344827924466,-8.856440770565605,-4.1464363930640245,-125.513104375127,-196.7660691083227,-92.12255927713896,0.8693274955531846,0.8087570118233454,0.9007865441883532,-0.15031447310160573,-0.23646532318217148,-0.11014091679293722,-6.2548475245133766,-9.839734729599108,-4.583155743653921,-138.9657303824345,-218.61219128191755,-125.513104375127,-0.6055026965889105,-0.983293959033503,-0.4367193505898967,-13.4526260073075,-21.846122173594825,-9.7027182979315,0.9238950580097944,0.8993460473399653,0.9488520465356532,-0.08237401134512712,-0.11191904713179458,-0.05390508841825516,-0.9437812590102758,-1.282286700434237,-0.6176051327801533,-26.458684020473108,-35.94860388097105,-17.314413590696756,0.9166106700165694,0.8898555496255747,0.9438834005442454,-0.09097573562167154,-0.12377789903178207,-0.05945289367669532,-1.0423335333843289,-1.4181567642301371,-0.681167833516157,-29.221573686132015,-39.75768893272041,-19.09637884822419,-0.09855227437405312,-0.13587006379589983,-0.06356270073600367,-2.7628896656589044,-3.809085051749365,-1.781965257527437,0.8993460473399653,0.8752024908301359,0.9488520465356532,-0.11191904713179458,-0.1425927262289813,-0.05390508841825516,-1.2963044953566545,-1.6515829678045733,-0.6243567134457039,-106.25446683251268,-135.3756530987355,-51.17677979063147,0.8898555496255747,-0.12377789903178207,-1.433659873388241,0.8636134540470817,-0.1579254530065287,-1.829174567779548,0.9438834005442454,-0.05945289367669532,-0.6886142735320623,-117.51310437608532,-149.93234162127442,-56.443792912464126,-0.1373553780315866,-0.17759159997497487,-0.06425756008635841,-11.258637543572672,-14.556688522538924,-5.267013121832656,0.4527
06037603302,06037603302,Census Tract 6033.02; Los Angeles County; California,2957,2040,1067,Torrance city,California,51083,0.3108271751698308,0.19098713911710316,06037,2957,2040,1067,0.009245,0.009493868073,0.003212018401,0.9175356374549044,0.8777002313620074,0.937802143445184,-0.08987592326532245,-0.13934116030504964,-0.0663230053263912,-2.456979906608438,-3.809234092898684,-1.8131028368050328,-83.0902910587906,-128.82090270201837,-61.31561842424866,0.9096728553841704,0.8663249738171758,0.9317992212097116,-0.09929629545523044,-0.1543012497883205,-0.07319256899758554,-2.7145090016370212,-4.218205015544468,-2.00089929323158,-91.79942514836054,-142.65150542930226,-83.0902910587906,-0.2575290950285831,-0.4089709226457843,-0.18779645642654708,-8.70913408956994,-13.830602727283878,-6.350911614019178,0.94789307585959,0.9307915911673292,0.9651285272796942,-0.0549713100216048,-0.07435435546412128,-0.03613142885600357,-0.36020047300559943,-0.487208218208315,-0.23675182125340796,-17.65688593164703,-23.882755794525245,-11.605481433990589,0.9428341096385788,0.9241398465272342,0.9617089725878938,-0.06063197096606393,-0.08208730935889817,-0.03981560794745176,-0.397292053121066,-0.5378785342246953,-0.2608924693634025,-19.47510064318951,-26.366594814936047,-12.78884653742169,-0.03709158011546654,-0.05067031601638033,-0.02414064810999452,-1.8182147115424776,-2.4838390204108007,-1.1833651034311043,0.9307915911673292,0.9138244111335772,0.9651285272796942,-0.07435435546412128,-0.0943021304930167,-0.03613142885600357,-0.7532064410050782,-0.9552765489590676,-0.3660098291106914,-70.59104414293141,-89.5291985903531,-34.30270188478833,0.9241398465272342,-0.08208730935889817,-0.8315409332508189,0.9056263094735127,-0.10420820325035766,-1.055624642346744,0.9617089725878938,-0.03981560794745176,-0.403330405749057,-77.93260855209174,-98.93389337832652,-37.80041290993974,-0.07833449224574074,-0.10034809338767658,-0.03732057663836558,-7.341564409160332,-9.40469478797344,-3.4977110251514127,0.8214
