geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04019004513,04019004513,Census Tract 45.13; Pima County; Arizona,2228,1673,702,Tucson city,Arizona,51946,0.30202303611235526,0.15504610340496397,04019,2228,1673,702,0.013668,0.00781773244399999,0.00314654663299999,0.9208392166417476,0.8824946352781801,0.9403203952931464,-0.08596591231957706,-0.1331513643533707,-0.06346730859565003,-2.6178600955931057,-4.054765825303607,-1.9327257754165477,-117.49820895839794,-181.99128479818705,-86.74711738853446,0.9132762995148755,0.8715318869418432,0.9345519360718054,-0.09495888651790396,-0.14740494866911202,-0.07003148931807032,-2.891716879744713,-4.488820307976194,-2.13262020228663,-129.78980609267114,-201.47308384094228,-117.49820895839794,-0.2738567841516071,-0.43405448267258695,-0.1998944268700822,-12.291597134273209,-19.48179904275525,-8.971922211404049,0.9500137256427,0.9335835103425068,0.9665601292051592,-0.05261637069873207,-0.07114145539387977,-0.03459678273956904,-0.27698165257702295,-0.3745008943044835,-0.18212343287457064,-16.555986406277523,-22.38499069363321,-10.886039024182343,0.9451546339251892,0.9271894673331048,0.9632782714823566,-0.05802792908821727,-0.07852821373858095,-0.03812162030929401,-0.30546902952514043,-0.4133860645724464,-0.2006787859360377,-18.25875848924928,-24.709268653463617,-11.995145602871348,-0.02848737694811748,-0.03888517026796284,-0.01855535306146702,-1.702772082971756,-2.324277959830415,-1.109106578689003,0.9335835103425068,0.9172698649854706,0.9665601292051592,-0.07114145539387977,-0.09019170712191646,-0.03459678273956904,-0.39042773449017104,-0.49497643373262,-0.18986881039856593,-55.616486394611265,-70.5094634946752,-27.046839088114805,0.9271894673331048,-0.07852821373858095,-0.4309666201480564,0.909383015144246,-0.09964666520781726,-0.5468656992071543,0.9632782714823566,-0.03812162030929401,-0.2092132887926916,-61.391256431347074,-77.90109675315588,-29.80246279098171,-0.04053888565788538,-0.05188926547453437,-0.01934447839412567,-5.774770036735809,-7.39163325848068,-2.7556237028669055,0.9488
04019002704,04019002704,Census Tract 27.04; Pima County; Arizona,1774,875,329,Tucson city,Arizona,52409,0.38372183202537585,0.1845258784065935,04019,1774,875,329,0.013668,0.00781773244399999,0.00314654663299999,0.8906347121430864,0.8389920660448162,0.917209453172681,-0.12279477362133548,-0.1919063844241207,-0.09026351237543584,-2.977408805429277,-4.6531602441359565,-2.1886222729995883,-167.83589658564134,-262.29764623088823,-123.37216871474568,0.8803788068572944,0.8243917544448447,0.9093171337418224,-0.1358746850912049,-0.21301552885304148,-0.09972633627282412,-3.2945578373963684,-5.164994344596621,-2.418067666849927,-185.71351958265888,-291.1496248363371,-167.83589658564134,-0.3171490319670913,-0.5118341004606641,-0.22944539385033869,-17.877622997017546,-28.851978605448934,-12.93378770295032,0.9305158356813314,0.9079940751186976,0.9533566150373848,-0.07467273704997365,-0.10132877229322788,-0.04892543275717047,-0.2055910931738028,-0.27898124387461987,-0.1347028862463748,-23.49612493414889,-31.88357072852798,-15.394615571014263,0.9238386876580752,0.899272506930446,0.9488136473482984,-0.08244005513018007,-0.11200997727971763,-0.05394774073365699,-0.22697629315742715,-0.30838903976291426,-0.14853044671801469,-25.940147789420244,-35.2444616871902,-16.974908196344536,-0.02138519998362434,-0.02940779588829439,-0.01382756047163988,-2.4440228552713537,-3.3608909586622167,-1.580292625330272,0.9079940751186976,0.8857901310981678,0.9533566150373848,-0.10132877229322788,-0.12893558518228154,-0.04892543275717047,-0.260621044889593,-0.33162670555619816,-0.12583787524781326,-79.21612306674558,-100.79839074656478,-38.24859430024719,0.899272506930446,-0.11200997727971763,-0.2880934669989146,0.8751125680807492,-0.14271013407240546,-0.36705531327916774,0.9488136473482984,-0.05394774073365699,-0.13875542199160948,-87.56640334313512,-111.56696452254336,-42.17490030140105,-0.0274724221093216,-0.03542860772296957,-0.01291754674379622,-8.350280276389546,-10.768573775978597,-3.926306001153866,0.9348
04019002300,04019002300,Census Tract 23; Pima County; Arizona,2607,1927,877,Tucson city,Arizona,80445,0.264274510419621,0.14302734540063453,04019,2607,1927,877,0.013668,0.00781773244399999,0.00314654663299999,0.9351389682047472,0.9033497174630124,0.9511945017301952,-0.06935977860036277,-0.10699099215796797,-0.05130969342340506,-2.47146064634274,-3.8123539602849807,-1.8282914194768385,-94.80094539097584,-146.2352880815106,-70.13008897111003,0.9288888939362556,0.8942140810795184,0.9464469245719284,-0.07655501807369462,-0.11830043963608146,-0.05658328432129814,-2.7278448441904897,-4.215337576122121,-2.0162025205798324,-104.6353987031258,-161.6930408945961,-94.80094539097584,-0.2563841978477499,-0.4029836158371398,-0.18791110110299392,-9.83445331214998,-15.457752813085532,-7.207944039240274,0.95916011117804,0.9456493514856944,0.9727223597043736,-0.04257880237721789,-0.05747442054384764,-0.02804257558540819,-0.25817211284463853,-0.34849013494719117,-0.1700332227372376,-13.397618725720733,-18.084594444586983,-8.823727178891415,0.9551690028636158,0.9403794759733012,0.9700358588068227,-0.04693514655728979,-0.0634004947470713,-0.03088972528297476,-0.28458634994045173,-0.3844222657846467,-0.18729661700778735,-14.76836273692017,-19.949261327693137,-9.719596108343922,-0.02641423709581319,-0.03593213083745555,-0.01726339427054976,-1.3707440111994391,-1.864666883106152,-0.8958689294525046,0.9456493514856944,0.9321904184462646,0.9727223597043736,-0.05747442054384764,-0.07274219967499508,-0.02804257558540819,-0.3940533261968921,-0.4987315307501376,-0.1922641425523817,-44.93196421857378,-56.86790544471353,-21.922935296736796,0.9403794759733012,-0.0634004947470713,-0.4346833878656016,0.9256676751467756,-0.08030130774679825,-0.550557919787037,0.9700358588068227,-0.03088972528297476,-0.21178463180465093,-49.56481047498308,-62.77741388677732,-24.148760753095885,-0.04063006166870953,-0.05182638903689945,-0.01952048925226923,-4.632846256409296,-5.9095084420637924,-2.225825456359092,0.9997
04019004112,04019004112,Census Tract 41.12; Pima County; Arizona,1963,1229,441,Tucson city,Arizona,78073,0.3316295672826797,0.17430745725024574,04019,1963,1229,441,0.013668,0.00781773244399999,0.00314654663299999,0.9097769592271976,0.8664752530612766,0.931878786186528,-0.09917050531752472,-0.15410105074204655,-0.0731009384731683,-2.6607728220926985,-4.13457495610752,-1.961318939901632,-135.5462466679928,-210.62531615422924,-99.91436270512644,0.9012150323525032,0.8541453480673028,0.9253272839675,-0.10961309354730968,-0.17076092759004818,-0.08069870771812519,-2.940950429992886,-4.581564183344428,-2.165169246510291,-149.81917626046285,-233.39603583007784,-135.5462466679928,-0.28017760790018764,-0.4469892272369078,-0.2038503066086592,-14.272929592470078,-22.77071967584859,-10.384631004007092,0.9429011985194136,0.9242279785696974,0.9617543609696662,-0.06055650535840402,-0.08198412424991147,-0.03976653559623434,-0.23417841382328936,-0.31704128337503745,-0.15378140092559273,-19.05438680417326,-25.796687011801257,-12.51272586864058,0.9373737911687596,0.9169740017993088,0.9580111873663308,-0.06681028360431884,-0.0905434592886772,-0.04382914645193314,-0.25836243602475684,-0.3501411376499355,-0.16949194697738515,-21.022167292494455,-28.48992169649597,-13.79104531955941,-0.02418402220146748,-0.03309985427489803,-0.01571054605179242,-1.9677804883211945,-2.6932346846947137,-1.2783194509188305,0.9242279785696974,0.9057348312399855,0.9617543609696662,-0.08198412424991147,-0.1040759011453294,-0.03976653559623434,-0.28265010708628385,-0.3588141591188688,-0.13709990376262748,-64.09299480414599,-81.36375490223783,-31.08841355161621,0.9169740017993088,-0.0905434592886772,-0.3121594418194304,0.8968115159205668,-0.11506150651233704,-0.3966883519800034,0.9580111873663308,-0.04382914645193314,-0.1511062422326564,-70.78445392730848,-89.95200725170146,-34.26445402101052,-0.02950933473314654,-0.03787419286113458,-0.01400633847002891,-6.69145912316248,-8.588252349463623,-3.1760404693943114,0.8517
04019001303,04019001303,Census Tract 13.03; Pima County; Arizona,1945,1177,519,Tucson city,Arizona,44892,0.30044749215937994,0.18293117540693293,04019,1945,1177,519,0.013668,0.00781773244399999,0.00314654663299999,0.9214316618889112,0.883355376002351,0.9407717616561122,-0.08526767785472616,-0.13204722263142543,-0.06295707498662993,-2.2667781176862825,-3.510377698711698,-1.6736672502840666,-116.54386209183971,-180.48214389263228,-86.04973009172579,0.9139226577007776,0.8724669855627392,0.9350454050813516,-0.09418449315587966,-0.14617517516150175,-0.0694667815762351,-2.5038250540241256,-3.885958862038905,-1.846722982785844,-128.73136524545632,-199.79222941074065,-116.54386209183971,-0.23704693633784313,-0.37558116332720726,-0.17305573250177742,-12.187503153616612,-19.31008551810834,-8.897466966672361,0.950393726520425,0.9340840206893618,0.966816545326019,-0.05219549760833668,-0.07056750554622661,-0.03432239015188888,-0.19330526266180836,-0.26134572559038494,-0.1271124703758404,-16.423556725727135,-22.204394697568812,-10.799700116893831,0.945570505232443,0.9277362726161325,0.96355937524495,-0.05756259788811514,-0.07789253208790724,-0.0378187641480696,-0.21318224011875153,-0.28847385434718664,-0.14006124037832585,-18.11233985715816,-24.5092484577049,-11.899850499432953,-0.01987697745694316,-0.0271281287568017,-0.01294877000248545,-1.688783131431025,-2.304853760136084,-1.100150382539121,0.9340840206893618,0.917887814853385,0.966816545326019,-0.07056750554622661,-0.08945775705686958,-0.03432239015188888,-0.28632081847485963,-0.3629661842399878,-0.13925977352089877,-55.16778776008856,-69.93568097109592,-26.832326304604777,0.9277362726161325,-0.07789253208790724,-0.3160414041542016,0.9100569381266976,-0.0988323456534986,-0.40100266943349666,0.96355937524495,-0.0378187641480696,-0.15344597234614846,-60.894297524894334,-77.26448351319782,-29.565697947234774,-0.02972058567934199,-0.03803648519350888,-0.01418619882524968,-5.72650976480578,-7.328802542101904,-2.733371642629997,0.9976
04019004038,04019004038,Census Tract 40.38; Pima County; Arizona,1948,1142,597,Tucson city,Arizona,53840,0.3203166085918106,0.1658518345053771,04019,1948,1142,597,0.013668,0.00781773244399999,0.00314654663299999,0.9139881853846236,0.8725618047504076,0.9350954279392996,-0.0941060464355795,-0.14605062306852357,-0.06940957053306597,-2.505598330343563,-3.8886363965639297,-1.848048139569502,-128.62414426815008,-199.621991610058,-94.86900100459457,0.9058048465726838,0.8607475956160735,0.9288413198602564,-0.10399056020038394,-0.16178076487597698,-0.07661015785823296,-2.7687761188431153,-4.307455574944814,-2.039765678057127,-142.13429768188476,-221.1219494324853,-128.62414426815008,-0.2631777884995521,-0.4188191783808839,-0.19171753848762485,-13.510153413734706,-21.499957822427305,-9.841762756038236,0.9456126599840908,0.9277917040444474,0.9635878669744514,-0.05751545248645921,-0.07782813280263313,-0.03778807753140172,-0.20667351094481676,-0.27966420781244006,-0.13578602475757948,-18.097505336673972,-24.488984922280213,-11.8901948123975,0.9403393403195692,0.920864081172945,0.9600203857028824,-0.0634458829087757,-0.08593658982361008,-0.04164454723307412,-0.2279836601970139,-0.3088007825662418,-0.14964369428186233,-19.963542924432044,-27.040348736098235,-13.10365098790388,-0.02131014925219718,-0.02913657475380177,-0.01385766952428285,-1.866037587758072,-2.5513638138180186,-1.2134561755063795,0.9277917040444474,0.9101252615783428,0.9635878669744514,-0.07782813280263313,-0.0987498558888433,-0.03778807753140172,-0.3632383927636501,-0.4608839714768532,-0.1763639965890351,-60.84395188670856,-77.19999522225346,-29.541707971362655,0.920864081172945,-0.08593658982361008,-0.4010820720352817,0.9015945665354326,-0.10914599213115388,-0.5094046757983253,0.9600203857028824,-0.04164454723307412,-0.19436285902775727,-67.18292663907566,-85.32741638162902,-32.55659280196939,-0.03784367927163157,-0.0485207043214721,-0.0179988624387222,-6.338974752367097,-8.12742115937556,-3.014884830606734,0.7782
04019001801,04019001801,Census Tract 18.01; Pima County; Arizona,3609,2183,897,Tucson city,Arizona,81100,0.35445184732101737,0.15387099070406288,04019,3609,2183,897,0.013668,0.00781773244399999,0.00314654663299999,0.9013403739615078,0.8543254166800685,0.9254233077742482,-0.10945878925279956,-0.1705141629591531,-0.0805865722197094,-5.3993625780097165,-8.411090573786467,-3.975159284178248,-149.60827315072643,-233.05875793257044,-110.14572690989884,0.8920263994116691,0.8409799848009654,0.9182786283094072,-0.121043055070505,-0.1890889415598516,-0.08899409086874366,-5.970789064423518,-9.327343760543348,-4.389883783484304,-165.44164767036625,-258.44676532400524,-149.60827315072643,-0.5714264864138014,-0.9162531867568812,-0.41472449930605615,-15.833374519639827,-25.388007391434783,-11.491396489500032,0.9374548520566032,0.9170802783820736,0.9580661356055372,-0.06671803746728101,-0.09041708078622564,-0.04376927942240515,-0.4582802814620883,-0.6210669079109611,-0.3006472980103694,-20.99314161530409,-28.450156111358726,-13.772207879540511,0.9314196530454144,0.9091762651266376,0.953970705387068,-0.07362991185589855,-0.099896728893062,-0.0482502181178153,-0.5057573335531311,-0.6861817699105066,-0.33142646844915796,-23.167995123826437,-31.4329715946178,-15.182156136012734,-0.0474770520910428,-0.06511486199954553,-0.03077917043878858,-2.1748535085223457,-2.982815483259071,-1.409948256472221,0.9170802783820736,0.8969421193448524,0.9580661356055372,-0.09041708078622564,-0.1148991428013477,-0.04376927942240515,-0.634050321720958,-0.8057309285498988,-0.3069323346645614,-70.68565459542452,-89.8250756465885,-34.21765157910383,0.9091762651266376,-0.099896728893062,-0.7005264109695363,0.8872394834242056,-0.12709140957141282,-0.8912292724562331,0.953970705387068,-0.0482502181178153,-0.33835494416191997,-78.09658985167628,-99.3566635960126,-37.72072956097213,-0.06647608924857829,-0.08549834390633426,-0.03142260949735859,-7.41093525625176,-9.53158794942411,-3.503077981868293,0.9466
04019004069,04019004069,Census Tract 40.69; Pima County; Arizona,2217,1225,422,Tucson city,Arizona,67698,0.3198817244262408,0.17282975846627815,04019,2217,1225,422,0.013668,0.00781773244399999,0.00314654663299999,0.9141504586395004,0.87279663079972,0.9352193010067128,-0.0939118287904887,-0.145742277996338,-0.06926792349511424,-2.845712103888922,-4.416276095184802,-2.098953569960318,-128.35868759083996,-199.20054556539475,-94.67539783312216,0.905981750529043,0.8610024102818438,0.9289766697938188,-0.10377499261553076,-0.16143693450597454,-0.07645329803809238,-3.1445852601361377,-4.891854886174922,-2.3166844732051617,-141.83965990690743,-220.652002082766,-128.35868759083996,-0.29887315624721555,-0.4755787909901201,-0.2177309032448438,-13.480972316067458,-21.451456517371227,-9.820969925342526,0.9457170474118782,0.9279289720043432,0.9636584189440766,-0.05739872484764514,-0.07766869035243286,-0.03771209833432943,-0.22124451139961776,-0.2993754912445098,-0.14536202314563024,-18.060776440785123,-24.43881561179672,-11.866287603724915,0.9404535267787926,0.9210139495917804,0.9600977058283237,-0.06331676316336848,-0.08575988500850444,-0.04156065984685451,-0.2440557062315905,-0.3305631598394716,-0.16019637902531347,-19.92291479441555,-26.98474774199768,-13.077255430637836,-0.02281119483197274,-0.0311876685949618,-0.01483435587968323,-1.8621383536304288,-2.545932130200963,-1.2109678269129172,0.9279289720043432,0.9102944592867964,0.9636584189440766,-0.07766869035243286,-0.0985456297113868,-0.03771209833432943,-0.2562354630704081,-0.32511022070904816,-0.12441534595479352,-60.7193040451204,-77.04033666091189,-29.48230946796055,0.9210139495917804,-0.08575988500850444,-0.282928986549221,0.901778941230702,-0.1089192198647387,-0.359333556580753,0.9600977058283237,-0.04156065984685451,-0.13711207016685467,-67.04478354246943,-85.15013189117369,-32.491011887880255,-0.02669352347881287,-0.03422333587170484,-0.01269672421206113,-6.325479497349022,-8.109795230261811,-3.008702419919701,0.9413
04019004407,04019004407,Census Tract 44.07; Pima County; Arizona,3554,2131,566,Tucson city,Arizona,108409,0.33351305255102454,0.14473603032310794,04019,3554,2131,566,0.013668,0.00781773244399999,0.00314654663299999,0.9090777221755204,0.8654660387626552,0.9313443256023132,-0.10001595639907757,-0.1554468404441221,-0.0737167474051945,-4.858382299190452,-7.550996913586187,-3.580870029560541,-136.70180920625918,-212.4647415190261,-100.75605035341984,0.9004531394676821,0.8530510732747497,0.9247435273008154,-0.11055196119496752,-0.17226275346109451,-0.08138091316934834,-5.370180026747948,-8.367847915044376,-3.9531650975400128,-151.1024205612816,-235.44873143062395,-136.70180920625918,-0.5117977275574965,-0.8168510014581889,-0.3722950679794717,-14.400611355022413,-22.983989911597888,-10.47538176644546,0.9424505250843516,0.9236359874556528,0.9614494410031657,-0.06106365627044214,-0.08267760630971908,-0.04009629352596142,-0.4094495771796303,-0.5543773991490356,-0.2688573110978633,-19.213964203642902,-26.014894375834615,-12.616485738989365,0.9368809682655695,0.9163279432580468,0.957677086132333,-0.06737145258834915,-0.09131234876942984,-0.04419330323396577,-0.45174518627096505,-0.6122758589714444,-0.2963289529074158,-21.198741730218913,-28.73185635717712,-13.905628949198302,-0.04229560909133473,-0.05789845982240882,-0.02747164180955247,-1.984777526576008,-2.7169619813425068,-1.2891432102089382,0.9236359874556528,0.905005931434914,0.9614494410031657,-0.08267760630971908,-0.10496513366986449,-0.04009629352596142,-0.36583489536569846,-0.46445356133450816,-0.17741954564664358,-64.635140523975,-82.05893309796964,-31.346209478205584,0.9163279432580468,-0.09131234876942984,-0.4040422195161402,0.8960176573342197,-0.11604943475683574,-0.5134997820628088,0.957677086132333,-0.04419330323396577,-0.19554814400283263,-71.38555115126152,-90.72434312063758,-34.549142049970435,-0.03820732415044176,-0.04904622072830061,-0.01812859835618907,-6.75041062728653,-8.665410022667954,-3.202932571764854,0.9353
04019004065,04019004065,Census Tract 40.65; Pima County; Arizona,2569,1913,633,Tucson city,Arizona,70570,0.32430416981475707,0.14121379089526037,04019,2569,1913,633,0.013668,0.00781773244399999,0.00314654663299999,0.9125016038251028,0.8704115696522274,0.9339603696073742,-0.095888484807165,-0.14888178749686148,-0.07070924264204927,-3.366941188774587,-5.227699901501747,-2.482820142140599,-131.0603810344331,-203.49162715071023,-96.64539284315292,0.9041843797364176,0.8584146495565056,0.9276011816443804,-0.10596911693112177,-0.1649381805362287,-0.07804951070380967,-3.720903351961237,-5.791489507481208,-2.7405596498978535,-144.83858902145724,-225.43750515691735,-131.0603810344331,-0.35396216318664964,-0.5637896059794603,-0.2577395077572544,-13.77820798702412,-21.945878006207092,-10.032678386814109,0.9446560426892524,0.926534006260535,0.962941199163212,-0.05858635821901293,-0.07929120058525614,-0.03848500912515928,-0.35265142677467626,-0.47728098941628894,-0.23165449756560264,-18.4344708193767,-24.949346022806527,-12.10948758837442,0.9392929823978744,0.919491036775909,0.959311708462532,-0.06463054525026864,-0.08755818165056453,-0.04241404663211944,-0.3890334659568555,-0.5270427898835881,-0.2553047247652694,-20.33630245461869,-27.550590166418612,-13.34577756222004,-0.03638203918217925,-0.04976180046729916,-0.02365022719966675,-1.901831635241989,-2.601244143612084,-1.236289973845622,0.926534006260535,0.9085753111305402,0.962941199163212,-0.07929120058525614,-0.100624227567553,-0.03848500912515928,-0.3923823887176304,-0.49795153162511974,-0.1904478643139342,-61.98773913390686,-78.66532885072981,-30.08655044453937,0.919491036775909,-0.08755818165056453,-0.4332925748914579,0.8999057455569147,-0.11122748680878912,-0.5504230815393502,0.959311708462532,-0.04241404663211944,-0.20989119612077867,-68.45064374272637,-86.95467322896526,-33.158166843724906,-0.04091018617382752,-0.05247154991423042,-0.01944333180684446,-6.462904608819515,-8.289344378235453,-3.071616399185539,0.1274
04019003506,04019003506,Census Tract 35.06; Pima County; Arizona,2144,1252,538,Tucson city,Arizona,60106,0.3649505650638826,0.21505803273250604,04019,2144,1252,538,0.013668,0.00781773244399999,0.00314654663299999,0.8974856881015889,0.8487935999836259,0.9224686915480228,-0.11422389599911616,-0.17814271928922534,-0.08404763127718681,-3.3472389793461317,-5.220328449453563,-2.4629479240918877,-156.12122105159196,-243.48546872451317,-114.87630242965894,0.8878309589383503,0.8349919833420825,0.9150541578243042,-0.12634053806343845,-0.19761628847916313,-0.0928314913924536,-3.7023073847943087,-5.790985659920785,-2.720351847410808,-172.68224742510768,-270.1019430933202,-156.12122105159196,-0.35506840544817697,-0.5706572104672221,-0.2574039233189205,-16.561026373515716,-26.616474368807,-12.005780005546663,0.9349599963255814,0.9138107788461436,0.9563742292578375,-0.06956447754987129,-0.09431845536193637,-0.04561579495509479,-0.27404761650891135,-0.3715653275223747,-0.17970234698652,-21.888787261095157,-29.67774181488616,-14.353222602757189,0.928693342530355,0.905611448496197,0.95211772772198,-0.07678170414720545,-0.1042263231770522,-0.05029028541731102,-0.30247971025081005,-0.4105971388009297,-0.1981173917720661,-24.159721266039146,-32.79529862627234,-15.824072825244896,-0.0284320937418987,-0.03903181127855498,-0.01841504478554612,-2.2709340049439857,-3.117556811386181,-1.4708502224877091,0.9138107788461436,0.8929260064119684,0.9563742292578375,-0.09431845536193637,-0.1199136242187474,-0.04561579495509479,-0.3966977693204248,-0.5043495152264987,-0.19185729913646124,-73.73564485509756,-93.74526305325256,-35.6612080179296,0.905611448496197,-0.1042263231770522,-0.4383696674223976,0.8828705274048334,-0.13266891232564362,-0.557997492386726,0.95211772772198,-0.05029028541731102,-0.21151792580761364,-81.48135082200699,-103.71700601983756,-39.31559959249324,-0.0416718981019728,-0.05364797716022729,-0.01966062667115239,-7.745705966909442,-9.971742966584998,-3.6543915745636433,0.9049
04019004506,04019004506,Census Tract 45.06; Pima County; Arizona,3411,2248,896,Tucson city,Arizona,105246,0.30820722702783987,0.15560139690079236,04019,3411,2248,896,0.013668,0.00781773244399999,0.00314654663299999,0.918517480616429,0.8791242281815506,0.9385508227249252,-0.08871090763442739,-0.13749566664597376,-0.0654724025457326,-4.135839838402023,-6.410260822327264,-3.052424757961194,-121.25006855473536,-187.92907717171693,-89.4876797995073,0.910743684885562,0.8678711947111352,0.9326175295022548,-0.09800377054017492,-0.1522447179881837,-0.07225091569285408,-4.569087492419751,-7.09788442743257,-3.3684495340183496,-133.95155357431108,-208.08808054624947,-121.25006855473536,-0.4332476540177277,-0.6876236051053057,-0.3160247760571555,-12.701485019575715,-20.159003374532563,-9.26487176948565,0.9485236465972922,0.9316215406718272,0.9655543236525632,-0.05426997375065209,-0.0733972502169309,-0.03567450893610355,-0.3838752311443973,-0.5191708129773873,-0.2523413854359026,-17.076300317811267,-23.09478705415424,-11.2251505976825,0.9435240584574062,0.9250463071792044,0.96217569938518,-0.05985638737705102,-0.08102696290886904,-0.03931122001832859,-0.4233903750424784,-0.5731391037423686,-0.27806543154856095,-18.834091416480355,-25.49551173231177,-12.369458698779402,-0.03951514389808108,-0.05396829076498133,-0.02572404611265832,-1.7577910986690872,-2.400724678157532,-1.1443081010969007,0.9316215406718272,0.914848359363098,0.9655543236525632,-0.0733972502169309,-0.09307732780565196,-0.03567450893610355,-0.5141248576318729,-0.6519776662668134,-0.249888814276456,-57.38000643212867,-72.76536453870685,-27.889376593354463,0.9250463071792044,-0.08102696290886904,-0.5675686166272192,0.9067426103937992,-0.1028488002407862,-0.7204237846121069,0.96217569938518,-0.03931122001832859,-0.2753628417348567,-63.344711677145,-80.40444024688694,-30.73246001505097,-0.05344375899534637,-0.06844611834529346,-0.02547402745840071,-5.964705245016336,-7.639075708180074,-2.8430834216965084,0.8922
04019003102,04019003102,Census Tract 31.02; Pima County; Arizona,2567,1847,861,Tucson city,Arizona,71632,0.3359847733387834,0.15721919442076557,04019,2567,1847,861,0.013668,0.00781773244399999,0.00314654663299999,0.9081609201568231,0.8641434177245653,0.9306434114812636,-0.10112643894357168,-0.1572153180697342,-0.07452541721468238,-3.5480975619230533,-5.516018289257085,-2.6147806041925454,-138.21961674807378,-214.8818967377127,-101.86134024902788,0.8994542752834089,0.8516171698125672,0.9239780149959564,-0.1117852541030061,-0.17423654130891988,-0.08227683318241749,-3.922070149856071,-6.113220774648683,-2.886744893491003,-152.78808530798875,-238.14650466103168,-138.21961674807378,-0.3739725879330176,-0.5972024853915983,-0.27196428929845773,-14.56846855991498,-23.26460792331898,-10.59463534470034,0.9418594276212108,0.9228596855412312,0.9610494374681676,-0.06172956459716165,-0.0835883457337594,-0.04052919757639693,-0.35875195937262744,-0.48578801759573115,-0.2355423877880599,-19.423495363975498,-26.30146278266005,-12.752701017220351,0.9362346238295152,0.9154808032923252,0.9572388177667468,-0.06810832941604206,-0.09232219441819016,-0.04467138339940663,-0.3958232459122987,-0.5365462782258029,-0.25961541162660123,-21.430603460330197,-29.049608999772765,-14.056059102685502,-0.03707128653967129,-0.05075826063007177,-0.02407302383854134,-2.007108096354699,-2.748146217112711,-1.3033580854651514,0.9228596855412312,0.904050277214554,0.9610494374681676,-0.0835883457337594,-0.1061331711341034,-0.04052919757639693,-0.5626388085718489,-0.7143895531446881,-0.2728047700499869,-65.34713223830998,-82.97207353596842,-31.68464228222844,0.9154808032923252,-0.09232219441819016,-0.6214269347743546,0.8949769330896665,-0.11734723323848097,-0.7898721636243148,0.9572388177667468,-0.04467138339940663,-0.3006861029784375,-72.17502146043608,-91.73892725021078,-34.92289233199042,-0.05878812620250573,-0.07548261047962668,-0.02788133292845063,-6.827889222126101,-8.766853714242355,-3.238250049761978,0.8143
