geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059052429,06059052429,Census Tract 524.29; Orange County; California,5861,3822,630,Irvine city,California,72225,0.5272022518358787,0.239979913883878,06059,5861,3822,630,0.009319,0.009493868073,0.003212018401,0.8399671627821919,0.7677177564400375,0.8779879408239191,-0.19052273030261965,-0.30256203091754974,-0.13896780753227966,-10.406096038147746,-16.525532393033103,-7.590235291583213,-177.5481323690112,-281.95755661206454,-129.50409983933142,0.8254457563641424,0.7476902957831368,0.8666373576638927,-0.21146664367713297,-0.33745215852051674,-0.15388517602749038,-11.550024500875828,-18.431184375046048,-8.40500195460047,-197.06576524272015,-314.47166652526954,-177.5481323690112,-1.1439284627280824,-1.9056519820129445,-0.8147666630172568,-19.51763287370896,-32.51410991320499,-13.901495700686857,0.8972368991085803,0.8647394195335517,0.9306034640824744,-0.11453285190735751,-0.15641773395667458,-0.07457154265586902,-1.406043581625273,-1.9202363969775873,-0.9154651890445448,-36.788162784544035,-50.24166397115613,-23.95251672016077,0.887560238789222,0.8522632907567456,0.9239343876705822,-0.12668409004459724,-0.17334632483357976,-0.0823279372912983,-1.55521624350473,-2.1280574382949355,-1.0106852827738046,-40.691162833718735,-55.679158511118146,-26.443884949602424,-0.14917266187945688,-0.20782104131734824,-0.09522009372926,-3.903000049174696,-5.437494539962016,-2.4913682294416533,0.8647394195335517,0.8330970886934725,0.9306034640824744,-0.15641773395667458,-0.20034028875107168,-0.07457154265586902,-0.9355558781912368,-1.1982626907989222,-0.4460226044241949,-148.50093304622808,-190.20042711094004,-70.79723879749125,0.8522632907567456,-0.17334632483357976,-1.036808097512928,0.8180223666919172,-0.22246046161793892,-1.3305664726574171,0.9239343876705822,-0.0823279372912983,-0.49241466248045584,-164.57271389094095,-211.20102740593924,-78.16105753658029,-0.10125221932169126,-0.1323037818584949,-0.04639205805626101,-16.071780844712897,-21.000600294999188,-7.363818739089049,0.3714
06059052521,06059052521,Census Tract 525.21; Orange County; California,4186,2790,651,Irvine city,California,66006,0.47967019292529867,0.23148101946537292,06059,4186,2790,651,0.009319,0.009493868073,0.003212018401,0.8564246449051217,0.790632149177041,0.8907918151696355,-0.1676450531275687,-0.26481069741584284,-0.12259675377637792,-6.539721870901071,-10.33008894226755,-4.782417715378487,-156.22842500958126,-246.77708892182392,-114.24791484420656,0.8432533436229663,0.772274894688314,0.8805496316997035,-0.1858832313709958,-0.294875706666076,-0.13565432770634905,-7.251181057550452,-11.502904929822984,-5.291784978042424,-173.22458331463096,-274.7946710421162,-156.22842500958126,-0.7114591866493809,-1.1728159875554347,-0.509367262663937,-16.99615830504971,-28.017582120292275,-12.168353145340108,0.9081275440918352,0.8788355780703594,0.9380803104036244,-0.10116690822327268,-0.13786927265243262,-0.06600681083449418,-0.9066104184913502,-1.235519807530958,-0.591522103866903,-32.494997078543015,-44.28386406920997,-21.20150909917215,0.8994179136569992,0.8675577490166836,0.9321032507546084,-0.11183020130657376,-0.15266102012624577,-0.07284251952820033,-1.0021698536320554,-1.3680765160730026,-0.6527805215483898,-35.920066438424925,-49.03500057609328,-23.39715130997813,-0.0955594351407052,-0.1325567085420445,-0.06125841768148687,-3.425069359881906,-4.751136506883315,-2.1956422108059814,0.8788355780703594,0.8501964900344676,0.9380803104036244,-0.13786927265243262,-0.17619869256277362,-0.06600681083449418,-0.852102158509613,-1.0889974493287644,-0.4079556300423828,-130.8912685882662,-167.2807141826059,-62.66599539821548,0.8675577490166836,-0.15266102012624577,-0.943522673814282,0.8365101952763514,-0.19544269232682543,-1.2079351460456094,0.9321032507546084,-0.07284251952820033,-0.4502037830991847,-144.9343584968175,-185.550713678281,-69.155727050566,-0.091420515304669,-0.11893769671684495,-0.04224815305680191,-14.043089908551304,-18.26999949567511,-6.489731652350524,0.4279
06059052514,06059052514,Census Tract 525.14; Orange County; California,3635,2545,1103,Irvine city,California,58816,0.5288108146347367,0.2228162580712814,06059,3635,2545,1103,0.009319,0.009493868073,0.003212018401,0.8394157815652167,0.7669540234654995,0.8775578711866557,-0.1913047407035283,-0.30385912245622876,-0.13952598778217892,-6.4803648737698145,-10.29309559448648,-4.726382142316625,-178.276887861618,-283.16631621695956,-130.0242680142125,0.8248497421374992,0.7468721460810529,0.8661704084113633,-0.21234201687281848,-0.3389172500904551,-0.15450723124343693,-7.192993452789386,-11.480674417810375,-5.233865247725834,-197.88152552377952,-315.83698535929506,-178.276887861618,-0.7126285790195714,-1.1875788233238946,-0.507483105409209,-19.60463766216153,-32.67066914233548,-13.96102078154633,0.8968706354390746,0.8642663582207785,0.9303514805226882,-0.11498800438531144,-0.15705070605623195,-0.07486258788794743,-0.9399794263188176,-1.2838246334550678,-0.6119707250493328,-36.934358597988904,-50.44497577426592,-24.046000984256693,0.8871617020395648,0.851750445005119,0.9236591958773206,-0.12719022665318228,-0.17405280603521145,-0.08265040229493792,-1.0397275517731377,-1.422809776034843,-0.6756328901394458,-40.853734843738216,-55.90608157307832,-26.54746130213933,-0.09974812545432,-0.13898514257977523,-0.06366216509011302,-3.919376245749312,-5.461105798812386,-2.5014603178826333,0.8642663582207785,0.8325244724164698,0.9303514805226882,-0.15705070605623195,-0.2011658913730415,-0.07486258788794743,-1.644593608528513,-2.1065562041318646,-0.7839412929117292,-149.10186840693683,-190.98424334831049,-71.07355330115405,0.851750445005119,-0.17405280603521145,-1.8226351191918324,0.8174039075590318,-0.223385392157281,-2.339232961161984,0.9236591958773206,-0.08265040229493792,-0.8654932331720743,-165.24343782337556,-212.07914425765944,-78.4672015568517,-0.1780415106633193,-0.2326767570301191,-0.08155194026034507,-16.141569416438738,-21.094900909348972,-7.3936482556976495,0.4763
06059062626,06059062626,Census Tract 626.26; Orange County; California,1731,569,219,Irvine city,California,34295,0.5731656633457597,0.238594806941283,06059,1731,569,219,0.009319,0.009493868073,0.003212018401,0.8243536443046043,0.7461913842339037,0.8657816736576314,-0.2130716069600987,-0.34013876483802513,-0.15502560336642623,-3.4370983624070672,-5.486842701828738,-2.500747307742858,-198.56143052611597,-316.9753149525556,-144.46835977717262,0.8085835811365332,0.7246616078395733,0.853393297396152,-0.23673052895090296,-0.37995443553480135,-0.17179265767749757,-3.818744904576987,-6.129116811000197,-2.7712198298080137,-220.6091799293464,-354.07953847488136,-198.56143052611597,-0.3816465421699195,-0.642274109171459,-0.2704725220651558,-22.047749403230476,-37.10422352232577,-15.625217912487338,0.8868298933073748,0.8513235261054349,0.9234300483853262,-0.12761196656391968,-0.17464156614432824,-0.08291906002903097,-0.23322853934613977,-0.3191816447759383,-0.15154606401930965,-40.98919847911068,-56.09519240350409,-26.63375466068711,0.8762425858615168,0.8377300586867236,0.91610320517319,-0.14123647507591244,-0.1937019444755995,-0.0915800690937974,-0.2581292152398027,-0.35401712547014524,-0.16737525737655923,-45.36541568362086,-62.21742099651059,-29.41568670941287,-0.02490067589366296,-0.03483548069420694,-0.01582919335724958,-4.376217204510186,-6.122228593006492,-2.7819320487257615,0.8513235261054349,0.8168891435531228,0.9234300483853262,-0.17464156614432824,-0.224156310427168,-0.08291906002903097,-0.36310725359896184,-0.4660561861247868,-0.17240175304696043,-165.80239890363555,-212.8110438925967,-78.72226166527875,0.8377300586867236,-0.1937019444755995,-0.4027367746873458,0.8005333639006568,-0.24916717415427583,-0.5180577012198972,0.91610320517319,-0.0915800690937974,-0.19040935160630945,-183.89807063349124,-236.55602795429095,-86.94490940927372,-0.03962952108838397,-0.05200151509511047,-0.01800759855934899,-18.095671729855695,-23.74498406169428,-8.222647743994976,0.7353
06059052434,06059052434,Census Tract 524.34; Orange County; California,4565,3593,1040,Irvine city,California,87460,0.5415706241114366,0.22525777873279396,06059,4565,3593,1040,0.009319,0.009493868073,0.003212018401,0.8350547929558211,0.7609226214597218,0.8741538294399986,-0.19752620838247847,-0.31419407413810657,-0.143963415044033,-8.403008849457985,-13.366203943516611,-6.124381470790743,-184.07467359163164,-292.79745768930144,-134.15950647953434,0.8201371229653348,0.7404138687669518,0.8624752692262438,-0.21930829857371004,-0.35059598716775786,-0.15945353528470946,-9.329645867074362,-14.91478628016057,-6.783350316127616,-204.37340344084035,-326.7204004416335,-184.07467359163164,-0.9266370176163772,-1.5485823366439586,-0.6589688453368732,-20.2987298492087,-33.92294275233206,-14.43524305228638,0.8939705670101572,0.8605229900122723,0.9283550546977172,-0.11860506028118271,-0.16208400194600098,-0.077174077891579,-1.3687951584170193,-1.8705761507524816,-0.8906492178567768,-38.09616360748731,-52.06167967582749,-24.7884558267959,0.8840066711052444,0.8476932506858964,0.9214791585000152,-0.13121318275769675,-0.17967200893821816,-0.0852117389478468,-1.514302752795092,-2.073555507283116,-0.98341011281972035,-42.145915747149786,-57.71097988541932,-27.37016734816923,-0.1455075943780726,-0.20297935653063437,-0.0927608949629436,-4.049752139662471,-5.649300209591828,-2.5817115213733257,0.8605229900122723,0.8279961562685838,0.9283550546977172,-0.16208400194600098,-0.2077350751319453,-0.077174077891579,-1.6003562964679767,-2.051097773334929,-0.7619877347244001,-153.88041312192084,-197.22093974374317,-73.2680514158077,0.8476932506858964,-0.17967200893821816,-1.7740136432411326,0.8125145611894542,-0.2307471739781286,-2.2783105570845685,0.9214791585000152,-0.0852117389478468,-0.8413485681554442,-170.578234927032,-219.06832279659315,-80.89890078417733,-0.17365734677315592,-0.2272127837496396,-0.07936083343104416,-16.697821805111147,-21.84738305284996,-7.630849368369631,0.0906
06059052527,06059052527,Census Tract 525.27; Orange County; California,5062,3535,1645,Irvine city,California,98209,0.43836943762011943,0.2225145208648961,06059,5062,3535,1645,0.009319,0.009493868073,0.003212018401,0.8709861937544028,0.8110971387036097,0.9020686536972418,-0.14812382466073395,-0.2328979505442677,-0.10856307433073337,-6.987412297231727,-10.986443317679718,-5.121221804401183,-138.03659220133795,-217.03760011220305,-101.16992896881042,0.859038044566058,0.7942919412306485,0.8928192609201584,-0.16409279696704088,-0.2589829357334717,-0.12004752111796836,-7.740713082725292,-12.216944533143328,-5.662975063148232,-152.91807749358537,-241.3461978100223,-138.03659220133795,-0.7533007854935647,-1.230501215463608,-0.5417532587470486,-14.881485292247426,-24.3085976978192,-10.702355961024272,0.917697734751389,0.8912702133490773,0.9446257239255912,-0.08968341332008108,-0.12199418876835874,-0.05862033466999961,-1.018308975554762,-1.3851811922564916,-0.6656037134920081,-28.806477384858898,-39.18475791390358,-18.828959363281697,0.9098496359773928,0.8810698330618222,0.9392598211514,-0.09908270604050362,-0.13498381453474737,-0.06466813280072074,-1.1250331042062045,-1.5326717037940265,-0.7342733469377913,-31.82554750229715,-43.357049612277976,-20.771523251422668,-0.10672412865144244,-0.1474905115375349,-0.06866963344578325,-3.019070117438258,-4.172291698374396,-1.9425638881409688,0.8912702133490773,0.8653389263148085,0.9446257239255912,-0.12199418876835874,-0.15561656778653007,-0.05862033466999961,-1.9052336271659052,-2.430328205665632,-0.9154979755721784,-115.8196733839456,-147.7403164538378,-55.65337237520842,0.8810698330618222,-0.13498381453474737,-2.1080979772163495,0.8529132563417116,-0.17245217208742683,-2.6932567908020317,0.9392598211514,-0.06466813280072074,-1.0099489365998366,-128.1518527183191,-163.72381707003234,-61.39507213372867,-0.20286435005044431,-0.26292858513639983,-0.09445096102765815,-12.332179334373516,-15.98350061619452,-5.7416997585202525,0.2362
06059052417,06059052417,Census Tract 524.17; Orange County; California,4438,3459,1193,Irvine city,California,70126,0.49089979294756464,0.2213864791396871,06059,4438,3459,1193,0.009319,0.009493868073,0.003212018401,0.8525076535813386,0.7851575937183514,0.8877501137809228,-0.17300999680067855,-0.27362966110306264,-0.1264431110473256,-7.155299350903352,-11.316699454854676,-5.229399035510421,-161.22801601855232,-254.99548118194403,-117.83233518500276,0.8390118897651045,0.7663947461958435,0.8772427957266822,-0.1918782227030975,-0.30481061484790156,-0.13993526634964196,-7.935646192408796,-12.606272671528584,-5.787403843684446,-178.81131573701657,-284.0530119767595,-161.22801601855232,-0.7803468415054438,-1.289573216673908,-0.558004808174025,-17.583299718464257,-29.057530794815413,-12.573339526228592,0.9055427277795506,0.8754847231330508,0.9363084799286407,-0.10431012178968602,-0.1422243856196062,-0.06802407693265075,-1.158924219842019,-1.5801657817929076,-0.7557727758059313,-33.50460305990226,-45.6827343681095,-21.849458681871383,0.8966022862003996,0.8639198036070623,0.93016683853414,-0.11532171553764024,-0.15751484781894315,-0.07507595258492647,-1.2812671188302451,-1.750048499513429,-0.8341217351256649,-37.04154723417881,-50.59405896251601,-24.11453411753874,-0.12234289898822603,-0.16988271772052133,-0.07834895931973362,-3.536944174276555,-4.911324594406515,-2.2650754356673497,0.8754847231330508,0.8461253030729464,0.9363084799286407,-0.1422243856196062,-0.18185804911898215,-0.06802407693265075,-1.6108596477263717,-2.0597578373340832,-0.7704532533381231,-135.02595538360197,-172.65363263487706,-64.58116121861887,0.8639198036070623,-0.15751484781894315,-1.7840422453849396,0.8321050369788587,-0.20177135765302065,-2.285299646008177,0.93016683853414,-0.07507595258492647,-0.8503240988302415,-149.5425184731718,-191.55906504678765,-71.27611892960952,-0.17318259765856814,-0.22554180867409368,-0.07987084549211843,-14.516563089569836,-18.90543241191062,-6.694957710990648,0.6495
06059052513,06059052513,Census Tract 525.13; Orange County; California,3038,1938,776,Irvine city,California,61392,0.5178088916581903,0.2237998552344823,06059,3038,1938,776,0.009319,0.009493868073,0.003212018401,0.843194247993541,0.7721928623323487,0.8805035870288387,-0.18596634450435687,-0.29501326518297183,-0.1357137151188545,-5.264915867156876,-8.352156542213468,-3.842207545803134,-173.30203644361015,-274.9228618240114,-126.4716111192605,0.8289348503750933,0.7524858907777248,0.8693691851045441,-0.20636742386630225,-0.32892857162605316,-0.15025931115760355,-5.842493313904594,-9.312336920590928,-4.254009689818875,-192.31380230100703,-306.5285358983189,-173.30203644361015,-0.5775774467477177,-0.9601803783774604,-0.4118021440157409,-19.011765857396895,-31.605674074307448,-13.555040948510234,0.8993787207287239,0.8675070829752054,0.9320763103346528,-0.1118786523987886,-0.15272834035014032,-0.07287352860728742,-0.6964324903765761,-0.9507173722650348,-0.453629820545205,-35.935629018399176,-49.05662395588415,-23.407111483240712,0.8898911111473412,0.8552642763838255,0.9255430352706518,-0.12373299100683773,-0.16922924014567398,-0.08044678841711027,-0.7702244639261273,-1.053433685803526,-0.5007725423830028,-39.74326439247303,-54.35674333351527,-25.839656469711187,-0.07379197354955125,-0.10271631353849107,-0.04714272183779783,-3.807635374073852,-5.300119377631119,-2.432544986470476,0.8675070829752054,0.8364488115937481,0.9320763103346528,-0.15272834035014032,-0.1955304211558693,-0.07287352860728742,-1.1251865862909602,-1.440519857624474,-0.5368768932905846,-144.99827142924747,-185.6340022711951,-69.18516666115782,0.8552642763838255,-0.16922924014567398,-1.2467527021087614,0.8216432756251882,-0.21707318694855765,-1.5992306184824108,0.9255430352706518,-0.08044678841711027,-0.5926709281957853,-160.66400800370636,-206.0864199075272,-76.37511961285892,-0.1215661158178012,-0.15871076085793678,-0.05579403490520063,-15.665736574458917,-20.45241763633206,-7.189952951701112,0.3593
06059075518,06059075518,Census Tract 755.18; Orange County; California,6766,5086,1785,Irvine city,California,158666,0.44645987355660055,0.2620073074583794,06059,6766,5086,1785,0.009319,0.009493868073,0.003212018401,0.868114352403978,0.807046940704033,0.8998484382910388,-0.15192197575216312,-0.23908529921152172,-0.11129825584757988,-9.579038195504804,-15.074890922080789,-7.017617027284176,-141.5760892034408,-222.80359033521705,-103.71884462435968,0.8559228686153904,0.7899301224463771,0.8904023632219248,-0.1683295734552348,-0.26593476003047745,-0.12308776493078442,-10.613575854168468,-16.767812630346715,-7.760973327484605,-156.8663295029333,-247.82460287240193,-141.5760892034408,-1.0345376586636623,-1.6929217082659278,-0.7433563002004284,-15.2902402994925,-25.021012537184863,-10.986643514638317,0.9158151129410412,0.8888206042448082,0.9433399509878784,-0.09192345252810702,-0.1250864293921899,-0.0600632348421018,-1.5016914496249696,-2.043452637126893,-0.9812125602182084,-29.525982100372975,-40.17799129231012,-19.292421553641535,0.9077966727981148,0.8784064681326602,0.937853600820189,-0.10156825858117066,-0.1384251326448296,-0.06626449919844804,-1.659252141535973,-2.261358036376874,-1.0825184337975524,-32.62391155202464,-44.46240732160586,-21.28427907584649,-0.1575606919110033,-0.2179053992499811,-0.10130587357934397,-3.097929451651658,-4.284416029295735,-1.991857522204954,0.8888206042448082,0.862351571645482,0.9433399509878784,-0.1250864293921899,-0.15961984981585453,-0.0600632348421018,-2.1197839941941634,-2.7050064858310763,-1.0178648833169288,-118.75540583720804,-151.5409795983796,-57.02324276285316,0.8784064681326602,-0.1384251326448296,-2.345829055961805,0.8496749118458234,-0.1769207093894442,-2.998196445670046,0.937853600820189,-0.06626449919844804,-1.1229549477645615,-131.4189947317538,-167.96618743249556,-62.910641331348,-0.22604506176764172,-0.29318995983896956,-0.10509006444763291,-12.663588894545756,-16.42520783411594,-5.8873985684948416,0.629
06059052432,06059052432,Census Tract 524.32; Orange County; California,4701,3287,684,Irvine city,California,63116,0.5242022808232875,0.23842594151278465,06059,4701,3287,684,0.009319,0.009493868073,0.003212018401,0.84099645702307535,0.7691441515130338,0.8787905842364697,-0.18906565140566567,-0.3001464004281051,-0.137927531243228,-8.28270508841762,-13.14899930057629,-6.042414665845172,-176.1902805449398,-279.70643055895107,-128.53466636556416,0.8265584742203603,0.7492185408222042,0.8675088910558455,-0.20983576019014985,-0.3347240431377797,-0.15272593780900562,-9.19261487074564,-14.663798075962552,-6.690712420892421,-195.54594492120057,-311.92933580009685,-176.1902805449398,-0.90990978232802,-1.5147987753862626,-0.6482977550472491,-19.35566437626079,-32.222905241145774,-13.79063507864814,0.8979203808220827,0.865622371169569,0.931073595989356,-0.11368448846707238,-0.15523816540100424,-0.07402895357310944,-1.2002699705576405,-1.638989722588702,-0.7815906208818005,-36.51566688645087,-49.86278438055072,-23.778236108360225,0.888303988542476,0.8532205736346967,0.9244478396669228,-0.12574075192524364,-0.17202987234593614,-0.08172679635478236,-1.327558848584001,-1.8162749606380737,-0.8628637097042218,-40.38816089394588,-55.2563115496828,-26.250797374634065,-0.1272888780263608,-0.17728523804937146,-0.08127308882242124,-3.872494007495004,-5.39352716913208,-2.4725612662738436,0.865622371169569,0.8341660709687572,0.931073595989356,-0.15523816540100424,-0.19880205489375985,-0.07402895357310944,-1.0080864929527942,-1.2909819295530194,-0.48072964526285455,-147.38106622116874,-188.74004818026597,-70.28211188053429,0.8532205736346967,-0.17202987234593614,-1.1171285762644665,0.819177043924246,-0.22073733317711935,-1.4334253660590812,0.9244478396669228,-0.08172679635478236,-0.5307179410729288,-163.32289126673487,-209.56511199694168,-77.5903422621241,-0.10904208331167232,-0.14244343650606184,-0.04998829581007424,-15.941825045566128,-20.825063816675705,-7.308230381589802,0.4024
06059052410,06059052410,Census Tract 524.10; Orange County; California,3346,2301,765,Irvine city,California,144781,0.4583609138620233,0.2635032128655501,06059,3346,2301,765,0.009319,0.009493868073,0.003212018401,0.8639070710485438,0.8011258227059606,0.8965924264190313,-0.1575319076695102,-0.24824337408361483,-0.11533398067389006,-4.912061329976465,-7.740569490323101,-3.5962719863013377,-146.80398475721654,-231.33800030852063,-107.47973658999815,0.8513609605497071,0.7835573768218018,0.886858989692356,-0.17458991701277865,-0.2762307261481146,-0.12757497146969404,-5.443953499004413,-8.613253582315942,-3.9779628984358593,-162.70034366420842,-257.419413697428,-146.80398475721654,-0.5318921690279481,-0.8726840919928405,-0.3816909121345215,-15.896358906991876,-26.081413388907364,-11.40737932260973,0.9130527910091002,0.8852294572512769,0.9414517575944156,-0.09522692427762725,-0.1296506140962556,-0.06218931765041893,-0.7038083266489068,-0.9582288039678613,-0.4596321883018321,-30.587063305037233,-41.64401581781231,-19.97532326387797,0.904785177453476,0.8745032805083367,0.9357888745234288,-0.1052347285512644,-0.14350628784229807,-0.06861710715386746,-0.777774550305604,-1.060634070417136,-0.507139044254507,-33.80158845309014,-46.09448372086641,-22.039941080161103,-0.07396622365669725,-0.10240526644927483,-0.04750685595267484,-3.2145251480529007,-4.4504679030541,-2.064617816283131,0.8852294572512769,0.8579759026046301,0.9414517575944156,-0.1296506140962556,-0.16553390015292427,-0.06218931765041893,-0.9416276567471628,-1.2022411123906782,-0.4516691406520702,-123.08858258132848,-157.15570096610173,-59.04171773229676,0.8745032805083367,-0.14350628784229807,-1.0422587697818673,0.8449336360111667,-0.18352490347157155,-1.3329063345769072,0.9357888745234288,-0.06861710715386746,-0.4983529485953374,-136.24297644207417,-174.23612216691598,-65.14417628697221,-0.1006311130347044,-0.130665222186229,-0.04668380794326721,-13.154393860745673,-17.080421200814246,-6.102458554675452,0.5743
06059052533,06059052533,Census Tract 525.33; Orange County; California,4523,3515,1737,Irvine city,California,71719,0.48784574501744254,0.21899612965966123,06059,4523,3515,1737,0.009319,0.009493868073,0.003212018401,0.8535711575281234,0.7866427123215152,0.8885763176015095,-0.17154848916863977,-0.2712251500415373,-0.1253957371936842,-7.230740856054432,-11.43209586455134,-5.285409883208626,-159.8660370562554,-252.7547173237086,-116.85628749079429,0.8401632963210598,0.7679894886465519,0.8781409049591794,-0.19024480643089203,-0.30210115474669624,-0.13876940972984883,-8.01878758115865,-12.733514430085023,-5.849108000699342,-177.28913511294826,-281.52806610844624,-159.8660370562554,-0.788046725104218,-1.3014185655336838,-0.5636981174907163,-17.423098056692858,-28.77334878473765,-12.462925436451831,0.9062449757491452,0.8763947684443567,0.9367900226093276,-0.10345439341426686,-0.14103830374871884,-0.06747507537986783,-1.168025414817878,-1.5923569585067934,-0.7618101108074263,-33.22974153109184,-45.30176268867122,-21.67311837289975,0.8973671619777741,0.8649076811733384,0.93069307450737,-0.1143710650120356,-0.15619276110878638,-0.07446807910257125,-1.2912773082425992,-1.7634544900872329,-0.8407628338815072,-36.736196536062565,-50.1694022784419,-23.91928403645824,-0.12325189342472108,-0.1710975315804395,-0.078952723074080855,-3.506455004970728,-4.867639589770683,-2.246165663558488,0.8763947684443567,0.8472305857941094,0.9367900226093276,-0.14103830374871884,-0.18031621705760284,-0.06747507537986783,-2.3258413481651763,-2.973567479402624,-1.1127212687460035,-133.8999049030038,-171.18983761673138,-64.05994638721955,0.8649076811733384,-0.15619276110878638,-2.575751213784723,0.8333007800908596,-0.20004687850041877,-3.298942834824583,0.93069307450737,-0.07446807910257125,-1.2280418360942504,-148.28734679244232,-189.9218672898436,-70.69901186495396,-0.24990986561954687,-0.32537535542195917,-0.11532056734824692,-14.387441889438508,-18.732029673112216,-6.639065477734422,0.4406
06059052408,06059052408,Census Tract 524.08; Orange County; California,3047,2531,898,Irvine city,California,112402,0.4814931258704441,0.26958764921591677,06059,3047,2531,898,0.009319,0.009493868073,0.003212018401,0.855787567080491,0.7897408606795788,0.8902973394792933,-0.16851428843665958,-0.26623814188807626,-0.12322024974809904,-4.784962040558929,-7.559830175244931,-3.4988381290555237,-157.03846539412302,-248.10732442549823,-114.82895074025348,0.842563361351303,0.7713172951110233,0.880011977309389,-0.186854361191543,-0.2964833102258651,-0.13634817000726618,-5.305728278053334,-8.418641518480268,-3.871605332919133,-174.1295791943989,-276.29279679948365,-157.03846539412302,-0.5207662374944055,-0.8588113432353364,-0.37276720386360873,-17.091113800275863,-28.18547237398544,-12.233908889517844,0.90770744240705,0.8782907535499239,0.937792456317062,-0.10167654607767623,-0.13857511986565377,-0.06633402013835993,-0.8265915374245516,-1.1265628682059583,-0.53927028213399,-32.65869369516205,-44.51058349292606,-21.306609329671673,0.8989602443937943,0.8669661511095923,0.9317886335828598,-0.11239624470194558,-0.15344756968901666,-0.07320476335374236,-0.9137385984566344,-1.247470212514954,-0.5951268037876026,-36.101880618594805,-49.28764174298514,-23.513504693307095,-0.0871470610320828,-0.1209073443089954,-0.05585652165361265,-3.4431869234327466,-4.777058250059084,-2.206895363635427,0.8782907535499239,0.8495342732897347,0.937792456317062,-0.13857511986565377,-0.17711554605984534,-0.06633402013835993,-1.181421287771801,-1.5099974419166349,-0.5655302594788922,-131.56139062046785,-168.15116279695266,-62.976643594531424,0.8669661511095923,-0.15344756968901666,-1.308216262509498,0.8357935110334123,-0.19646777200214863,-1.6749847189702085,0.9317886335828598,-0.07320476335374236,-0.6241067363048622,-145.68109827499978,-186.5239107984642,-69.4996365595615,-0.12679497473769685,-0.16498727705357363,-0.05857647682597,-14.119707654531942,-18.37274800151154,-6.522992965030068,0.0722
