geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51700031400,51700031400,Census Tract 314; Newport News city; Virginia,3434,2171,951,Newport News city,Virginia,112816,0.6636795417016413,0.22596084565107372,51700,3434,2171,951,0.012557,0.00741752448699999,0.003469242894,0.7944499968400891,0.7055490449499712,0.8422382722049788,-0.2587324614229749,-0.4173359132970092,-0.1873124660816008,-11.156734681115209,-17.995832575271052,-8.077051774038596,-324.8903518088296,-524.0487063270546,-235.20826365866617,0.776378007150681,0.681365169385328,0.8279011189622838,-0.28803236411862715,-0.46764179463725497,-0.20787371474196112,-12.420168108679922,-20.165059304402877,-8.963667990474844,-361.68223962376015,-587.217801526001,-324.8903518088296,-1.2634334275647134,-2.1692267291318252,-0.8866162164362485,-36.791887814930504,-63.16909519894657,-25.81875994281446,0.8666873883460342,0.8255096220298014,0.9094649919042144,-0.15381856647109685,-0.2113729183933115,-0.09954754597670191,-1.1585193460371042,-1.592002973405602,-0.7497648724102357,-53.36339686951194,-73.33039951200378,-34.53546164948114,0.8543753791527524,0.8098309185336399,0.9008751036490146,-0.1704457132082356,-0.23482566189334825,-0.11003178570423118,-1.2837504647915008,-1.7686426189684408,-0.8287292967413891,-59.131757936043336,-81.46672588523448,-38.17269906685348,-0.12523111875439663,-0.17663964556283873,-0.07896442433115336,-5.768361066531397,-8.13632637323071,-3.6372374173723334,0.8255096220298014,0.7858875950623595,0.9094649919042144,-0.2113729183933115,-0.27244660213863137,-0.09954754597670191,-1.4910384719655596,-1.9218562549678455,-0.7022149382677005,-156.78637980710403,-202.0879342763245,-73.83963599029448,0.8098309185336399,-0.23482566189334825,-1.6564756675036685,0.7671785948402254,-0.3034774519592306,-2.140749911033121,0.9008751036490146,-0.11003178570423118,-0.7761714550338071,-174.1825097269893,-225.1051431159959,-81.61634648094713,-0.16543719553810865,-0.2188936560652752,-0.0739565167661066,-17.39612991988524,-23.017208839671422,-7.776710490652639,0.6309
51700032212,51700032212,Census Tract 322.12; Newport News city; Virginia,2569,1567,572,Newport News city,Virginia,61588,0.6418878201129371,0.24552361314970725,51700,2569,1567,572,0.012557,0.00741752448699999,0.003469242894,0.8015488053820088,0.7151268950833466,0.8478472955039268,-0.2475846676902122,-0.3983532249663915,-0.1794576751060339,-7.98681720684582,-12.85044999452475,-5.789113117581315,-310.89206721859944,-500.2121445902978,-225.34500263064675,0.7840124663075368,0.6915465560052025,0.8339680314032716,-0.27548992264077066,-0.4460342421146798,-0.19908673035986243,-8.887010956643804,-14.388588732083234,-6.422325495867868,-345.93269586001577,-560.0851978234034,-310.89206721859944,-0.9001937497979844,-1.5381387375584836,-0.6332123782865535,-35.04062864141629,-59.87305323310563,-24.64820468223252,0.8714945977072835,0.8316520122227709,0.9128077331484076,-0.14745404346829777,-0.20242599705528583,-0.09552095549284338,-0.8016049495380341,-1.1004491795409823,-0.5192809156442555,-51.15538924939592,-70.22649518449154,-33.13853960716372,0.8595896333206928,0.8164616812139476,0.90451805826707,-0.16334581204392368,-0.22479722319994297,-0.10556112269981673,-0.8879974284928317,-1.2220659571008825,-0.573862312925705,-56.66862976980419,-77.98761691773342,-36.62171748090013,-0.08639247895479762,-0.1216167775599002,-0.0545813972814495,-5.513240520408273,-7.761121733241875,-3.4831778737364076,0.8316520122227709,0.7932421358918729,0.9128077331484076,-0.20242599705528583,-0.2606491192952846,-0.09552095549284338,-0.8588578798588202,-1.105888340635797,-0.40527860309496727,-150.14997899629725,-193.33712248877575,-70.8529026389803,0.8164616812139476,-0.22479722319994297,-0.9537750552016436,0.7750796826544205,-0.2901899280539691,-1.23122479321046,0.90451805826707,-0.10556112269981673,-0.44787726555063034,-166.74389076951812,-215.2490897221084,-78.3002212501102,-0.0949171753428234,-0.12533645257466275,-0.04259866245566307,-16.593911773220874,-21.911967233332646,-7.447318611129908,0.8701
51700032130,51700032130,Census Tract 321.30; Newport News city; Virginia,3762,2181,1001,Newport News city,Virginia,101787,0.6748553306371669,0.22559709703798717,51700,3762,2181,1001,0.012557,0.00741752448699999,0.003469242894,0.7908338280741277,0.7006869579775298,0.8393761195666365,-0.2644881446652866,-0.427170848000954,-0.1913610319486959,-12.49427025369826,-20.1793090808651,-9.039786838912311,-332.11776325620036,-536.398433834798,-240.29204781797748,0.7724915932997597,0.6762019788474153,0.8248068711026639,-0.2945124693570061,-0.47884808279398666,-0.21240503084452328,-13.912602358367312,-22.62051240317307,-10.033893435847824,-369.81930777159255,-601.2895375644091,-332.11776325620036,-1.4183321046690534,-2.4412033223079703,-0.9941065969355112,-37.701544515392165,-64.89110372961113,-26.424949413490463,0.864232327939641,0.8223771441530836,0.907755433261177,-0.1570962664449659,-0.2159871016719943,-0.10161830307908784,-1.1886561362691588,-1.634248856240935,-0.7688866339451286,-54.50051060381288,-74.9311717671222,-35.25385758574638,0.851713553860696,0.8064512787709198,0.89901252575691,-0.1741036589909162,-0.24000051376204656,-0.1123315541772514,-1.3173411901482988,-1.815944387774143,-0.8499475779471654,-60.40078817736354,-83.26200769253292,-38.97054461014055,-0.12868505387913998,-0.18169553153320803,-0.08106094400203678,-5.900277573550664,-8.330835925410732,-3.716687024394167,0.8223771441530836,0.7821423428691386,0.907755433261177,-0.2159871016719943,-0.2785396534493868,-0.10161830307908784,-1.6036917051437043,-2.068140774761382,-0.754510007667938,-160.20896155281764,-206.607470006132,-75.37562514165215,0.8064512787709198,-0.24000051376204656,-1.781989897410283,0.7631578533590708,-0.31034489863199166,-2.304292875903349,0.89901252575691,-0.1123315541772514,-0.8340552758263018,-178.02096877225603,-230.1990885018331,-83.32220537725293,-0.1782981922665785,-0.2361521011419674,-0.07954526815836382,-17.81200721943841,-23.59161849570104,-7.946580235600781,0.0916
51199050203,51199050203,Census Tract 502.03; York County; Virginia,4555,3183,1254,Newport News city,Virginia,140788,0.7371318522494188,0.1964984661533655,51199,4555,3183,1254,0.010558,0.00741752448699999,0.003469242894,0.7709822483971647,0.6742003845545665,0.8236041105984224,-0.29704672458925263,-0.4832385488191082,-0.21417558160729688,-14.285478994461714,-23.239758485858417,-10.300065676227822,-313.6219318213329,-510.2032598432144,-226.12657906098403,0.7511883026261431,0.6481386131160557,0.8077749034512248,-0.3312241371491208,-0.5428798404592815,-0.23796864166922232,-15.929128524293,-26.108008994617222,-11.444314144877325,-349.7064440020417,-573.1725355569095,-313.6219318213329,-1.6436495298312863,-2.8682505087588055,-1.1442484686495007,-36.08451218070881,-62.96927571369496,-25.120712813380916,0.8506784307554791,0.8051379835008132,0.8982876825647038,-0.1755323326017681,-0.24202313204987425,-0.11322911291057342,-1.9383333590886904,-2.6725646698246694,-1.250343817127476,-60.896429754592845,-83.96370310476499,-39.281929535893056,0.8370318108456979,0.7878750489699596,0.8887037016023931,-0.1946977247969186,-0.26923679244236143,-0.12523442649887936,-2.1499691214650634,-2.9730742396561207,-1.3829136945376264,-67.54536982296774,-93.40478289840154,-43.446864421540255,-0.21163576237637316,-0.3005095698314513,-0.13256987741015047,-6.648940068374903,-9.441079793636543,-4.164934885647203,0.8051379835008132,0.7615965969216549,0.8982876825647038,-0.24202313204987425,-0.31303107713711265,-0.11322911291057342,-2.251196485534072,-2.9116822625400745,-1.0532091659399545,-179.52125084003762,-232.19156798565183,-83.9879717655466,0.7878750489699596,-0.26923679244236143,-2.5043264079311607,0.7411352918725411,-0.34928131336643714,-3.248866579212823,0.8887037016023931,-0.12523442649887936,-1.1648774991642326,-199.70705007425525,-259.08026947470677,-92.89294251708394,-0.25312992239708887,-0.3371843166727486,-0.11166833322427804,-20.185799234217612,-26.888701489054913,-8.904970751537324,0.0518
51700032114,51700032114,Census Tract 321.14; Newport News city; Virginia,1365,530,219,Newport News city,Virginia,69517,0.6328534402939994,0.2582619759810268,51700,1365,530,219,0.012557,0.00741752448699999,0.003469242894,0.8045103864451429,0.7191356908729303,0.8501836151790585,-0.24299203198439612,-0.39055815570235386,-0.17621650446578938,-4.164957540782305,-6.694285908975835,-3.0204046325774923,-305.1250945628063,-490.4238761154458,-221.27506465769173,0.7871995204587708,0.6958120215210927,0.8364962609285126,-0.270325977100712,-0.4371697657852068,-0.19546260600136803,-4.63346969692922,-7.493223122337009,-3.3502886829582788,-339.4483294453641,-548.9540748964841,-305.1250945628063,-0.46851215614691455,-0.7989372133611745,-0.3298840503807865,-34.32323488255784,-58.53019878103843,-24.167329698226116,0.8734953736076334,0.8342118974906654,0.9141971619676096,-0.1448257543367269,-0.19873620000869113,-0.0938559444307598,-0.26629093112346613,-0.3654159993201787,-0.17257280618631837,-50.24357191008795,-68.94641496607146,-32.56090682760724,0.8617606712863612,0.8192265474381011,0.9060326652528764,-0.16041498912602628,-0.2206635675164784,-0.10371296571398687,-0.29495483739177364,-0.40573382219275295,-0.19069689873902476,-55.651856111655405,-76.5535513571232,-35.98054693189147,-0.0286639062683075,-0.04031782287257424,-0.01812409255270639,-5.408284201567454,-7.607136391051743,-3.419640104284224,0.8342118974906654,0.7963113154226328,0.9141971619676096,-0.19873620000869113,-0.2557902677412814,-0.0938559444307598,-0.3228346079738973,-0.4155153958170857,-0.15246314976838218,-147.4130630017796,-189.7330574507241,-69.61787660656721,0.8192265474381011,-0.2206635675164784,-0.3584542539818541,0.7783791168264115,-0.2847210034066379,-0.4625115782262964,0.9060326652528764,-0.10371296571398687,-0.1684752683538327,-163.67774154422565,-211.1925014731947,-76.9293462802889,-0.03561964600795681,-0.04699618240921072,-0.01601211858545051,-16.264678542446028,-21.45944402247065,-7.311469673721696,0.167
51700030900,51700030900,Census Tract 309; Newport News city; Virginia,1419,933,316,Newport News city,Virginia,59000,0.6348678111123963,0.25258276293243737,51700,1419,933,316,0.012557,0.00741752448699999,0.003469242894,0.803849104375151,0.7182399184543548,0.8496621353371577,-0.24401457258240183,-0.3922924280677551,-0.17693840693887827,-4.347945111854535,-6.9900167313112105,-3.152756302246791,-306.409098791722,-492.60160192468015,-222.18155759314945,0.78648779132337,0.694858689026603,0.8359318854166349,-0.2714755537620837,-0.439141534519567,-0.1962697170016338,-4.837255392069898,-7.824792053277366,-3.4972089888367233,-340.8918528590485,-551.4300248962203,-306.409098791722,-0.4893102802153635,-0.8347753219661556,-0.34445268658993244,-34.48275406732653,-58.828422971540206,-24.274326045802145,0.8730488685724271,0.8336404451946579,0.913887181751431,-0.14541125473899075,-0.19955792184062832,-0.09422696801976908,-0.47066767574273943,-0.6459298038337778,-0.30499419119762394,-50.44669622108676,-69.23149022870074,-32.68962392257492,0.8612761264106524,0.8186092628602659,0.9056947379476128,-0.1610678263746564,-0.22158402716571377,-0.10412477637453398,-0.5213449234914482,-0.7172239812867623,-0.3370314531114028,-55.878341210230246,-76.87288116685556,-36.12341405266911,-0.0506772477487088,-0.0712941774529845,-0.03203726191377887,-5.431644989143494,-7.641390938154823,-3.433790130094198,0.8336404451946579,0.7956259618226466,0.913887181751431,-0.19955792184062832,-0.25687200768206025,-0.09422696801976908,-0.4677513438975509,-0.6020919926140648,-0.22086214626867937,-148.02257718276928,-190.53544070065345,-69.89308426224031,0.8186092628602659,-0.22158402716571377,-0.5193791633878025,0.7776422364723293,-0.2859383828434617,-0.6702217662586002,0.9056947379476128,-0.10412477637453398,-0.24406199279383553,-164.3604947429755,-212.09549565145576,-77.23480784615049,-0.05162781949025163,-0.06812977364453543,-0.02319984652515619,-16.337917560206215,-21.56005495080235,-7.341723583910188,0.8426
51700031300,51700031300,Census Tract 313; Newport News city; Virginia,2918,2203,979,Newport News city,Virginia,79640,0.6619999341964665,0.23308751257773205,51700,2918,2203,979,0.012557,0.00741752448699999,0.003469242894,0.7949948976954707,0.7062826777725306,0.8426692674456245,-0.25786970821925725,-0.4158636923586927,-0.1867051981512161,-9.448688044386683,-15.23779712327857,-6.841126031353307,-323.8069926109214,-522.2000384948104,-234.44571731848205,0.7769637833502331,0.6821445448517948,0.8283671552851687,-0.28706127805345666,-0.4659649594020629,-0.20719416942086027,-10.51830587113335,-17.073573982027753,-7.591869107048972,-360.4628468517255,-585.1121995211705,-323.8069926109214,-1.069617826746665,-1.835776858749183,-0.7507430756956657,-36.655854240804146,-62.91216102635994,-25.728001223292175,0.8670569613298142,0.8259814318745431,0.9097221993422951,-0.1533267646756329,-0.21068096861514957,-0.0992366688676754,-1.1718369187505222,-1.610180307551926,-0.758440266570391,-53.192778881094966,-73.09034532691447,-34.4276108293414,0.8547761428803589,0.8103400668432117,0.9011553635395472,-0.16989694708871608,-0.2340498031840311,-0.10968656511371376,-1.2984785494088087,-1.7887822832338718,-0.8383061285034078,-58.941377639982235,-81.19756165382985,-38.05293365880199,-0.12664163065828649,-0.1786019756819459,-0.07986586193301681,-5.748598758887267,-8.107216326915383,-3.625322829460591,0.8259814318745431,0.786452016492727,0.9097221993422951,-0.21068096861514957,-0.27153339177590863,-0.0992366688676754,-1.5299138875311475,-1.9718093653027111,-0.7206325224862726,-156.27312436477504,-201.41055825359663,-73.60904213342927,0.8103400668432117,-0.2340498031840311,-1.6996126732228845,0.7677846997685345,-0.30244846022781113,-2.1963070637395345,0.9011553635395472,-0.10968656511371376,-0.796517124190748,-173.60701462950811,-224.34188597952345,-81.36027826258918,-0.1696987856917369,-0.2244976984368232,-0.07588460170447542,-17.333890264733085,-22.931327725926785,-7.7512361291599,0.7158
51700030300,51700030300,Census Tract 303; Newport News city; Virginia,3792,2340,1341,Newport News city,Virginia,70676,0.6445429687070748,0.2178161646108489,51700,3792,2340,1341,0.012557,0.00741752448699999,0.003469242894,0.8006804896268549,0.7139529891720255,0.8471618870347842,-0.24893763861541696,-0.4006524451416674,-0.18041193224612131,-11.853450447331657,-19.077524521817736,-8.590520545149555,-312.5909928093791,-503.09927536439176,-226.54326332145453,0.7830782663749005,0.6902979407940953,0.8332264542243784,-0.27701156185740405,-0.4486498378506445,-0.20015392565861984,-13.19022241906706,-21.362975284672935,-9.530558146326138,-347.84341822434226,-563.3696013890543,-312.5909928093791,-1.336771971735404,-2.285450762855202,-0.9400376011765824,-35.252425414963184,-60.2703260246625,-24.790021128074432,0.870907453816974,0.8309011723504609,0.9123997902242574,-0.14822762811047835,-0.20351256355938308,-0.09601077369188284,-1.203316090509199,-1.6521207650253849,-0.7794181848445358,-51.42376455167518,-70.60345149681132,-33.30846943780068,0.858952619187023,0.8156508796716244,0.9040734062006948,-0.16420856943945844,-0.22601473856387344,-0.10610487283596808,-1.3330498256284875,-1.834794060142647,-0.861362368085597,-56.96794126617469,-78.41000257019859,-36.81035761049559,-0.12973373511928865,-0.18267329511726205,-0.08194418324106112,-5.544176714499515,-7.806551073387267,-3.5018881726949194,0.8309011723504609,0.7923423741343486,0.9123997902242574,-0.20351256355938308,-0.2620806770463613,-0.09601077369188284,-2.0243191870661965,-2.6068903748511985,-0.9550095971978528,-150.95594236138678,-194.39898395609237,-71.21622648753564,0.8156508796716244,-0.22601473856387344,-2.2481460792031025,0.774112661102242,-0.2918016333386435,-2.902521765012854,0.9040734062006948,-0.10610487283596808,-1.055414595376542,-167.64698577204345,-216.44457606359836,-78.70354924508145,-0.22382689213690601,-0.2956313901616556,-0.1004049981786892,-16.691043410656672,-22.045592107506017,-7.487322757545802,0.9003
51700032007,51700032007,Census Tract 320.07; Newport News city; Virginia,2228,1416,580,Newport News city,Virginia,81380,0.7153271229969259,0.18707986103873783,51700,2228,1416,580,0.012557,0.00741752448699999,0.003469242894,0.7778754913536937,0.6833581756688666,0.8290923215386884,-0.285552779481142,-0.4633614341720671,-0.20613829608761663,-7.988908969332791,-12.963460990386189,-5.767130285090066,-358.56862519447,-581.8429528898648,-258.8478583972202,0.7585794914145197,0.6578293316479655,0.8136978759738921,-0.3182534082687953,-0.5201511271849848,-0.2289573679950045,-8.903774330122452,-14.55226600464981,-6.405539368566767,-399.6308047631262,-653.1537704061855,-358.56862519447,-0.9148653607896612,-1.588805014263624,-0.6384090834767013,-41.06217956865624,-71.31081751632064,-28.65390859410688,0.8553996683357318,0.8111323831755671,0.9015913159835198,-0.1690441755087456,-0.23284437995807775,-0.1091499909902404,-0.8304207113926192,-1.1438358941775946,-0.5361936481622467,-58.64553046558046,-80.77937105773972,-37.86678306230556,0.842143275733943,0.7943299069754247,0.8922995870261199,-0.18744639874786395,-0.25892276146029386,-0.12069983505520487,-0.9208206749964752,-1.27194458561203,-0.5929316558222942,-65.02970868619175,-89.82659502909816,-41.87370450722417,-0.09039996360385603,-0.12810869143443537,-0.05673800766004755,-6.384178220611303,-9.04722397135843,-4.006921444918612,0.8111323831755671,0.7687280904173102,0.9015913159835198,-0.23284437995807775,-0.3008500827088835,-0.1091499909902404,-1.0017347561996366,-1.2943064561372888,-0.46958118393704373,-172.71288899993732,-223.15628554091185,-80.96227309259375,0.7943299069754247,-0.25892276146029386,-1.1139282355565658,0.7487727420999126,-0.33551870116896537,-1.4434565454249968,0.8922995870261199,-0.12069983505520487,-0.519270509617329,-192.05659233733897,-248.8718181767236,-89.52939820988432,-0.11219347935692923,-0.149150089287708,-0.04968932568028528,-19.343703337401596,-25.715532635811726,-8.567125117290566,0.5276
51199050306,51199050306,Census Tract 503.06; York County; Virginia,2927,2119,1216,Newport News city,Virginia,429903,0.8132493467384572,0.15941778542439183,51199,2927,2119,1216,0.010558,0.00741752448699999,0.003469242894,0.7473941349430886,0.6431830508139575,0.8047286827741881,-0.33798213452149506,-0.5547673383720007,-0.24265484927496525,-10.444751806365543,-17.144122625821943,-7.498827353334158,-356.8415376277944,-585.7233558531583,-256.1949898645083,0.7259465640047337,0.6154149617879358,0.787434482753364,-0.3775118577370652,-0.6249198704801516,-0.2699469249852684,-11.666349357802684,-19.312064986133674,-8.342241628701794,-398.5770193987935,-659.7903992529441,-356.8415376277944,-1.2215975514371404,-2.1679423603117307,-0.8434142753676364,-41.73548177099899,-74.0670433997858,-28.814973534938037,0.8344005228548776,0.7845574268019506,0.8868497239169569,-0.1984652125798393,-0.2746039561135077,-0.1275867523341962,-1.458982416283022,-2.0187031178080668,-0.937931770442466,-68.8524028448807,-95.26678234110744,-44.26294339039482,0.819430310437135,0.7657503635766811,0.8762641391363852,-0.2203600321625129,-0.3059086192648754,-0.1412084043352093,-1.6199383660112867,-2.2488338923242055,-1.0380689707702548,-76.44824757014095,-106.12713035980204,-48.988625331300376,-0.16095594972826466,-0.23013077451613873,-0.10013720032778872,-7.595844725260249,-10.860348018694609,-4.725681940905556,0.7845574268019506,0.7372160813848891,0.8868497239169569,-0.2746039561135077,-0.35645440360099173,-0.1275867523341962,-2.4768479875380036,-3.2151152689265534,-1.1507954773413367,-203.68815686990163,-264.4009267209337,-94.63778596557046,0.7657503635766811,-0.3059086192648754,-2.7592069638047927,0.7150794216604993,-0.3984460602682165,-3.5938678250864182,0.8762641391363852,-0.1412084043352093,-1.2736588250627598,-226.90846741815727,-295.5483408788173,-104.74167969266118,-0.2823589762667891,-0.3787525561598648,-0.12286334772142316,-23.22031054825568,-31.147414157883617,-10.10389372709072,0.4014
51650011900,51650011900,Census Tract 119; Hampton city; Virginia,1748,1108,553,Newport News city,Virginia,110172,0.6567546397093424,0.2248793889975194,51650,1748,1108,553,0.013396,0.00741752448699999,0.003469242894,0.7966989914440885,0.7085786753662752,0.8440166552352685,-0.255179196583907,-0.4112758889943797,-0.1848107425335717,-5.975329144481655,-9.630521762077306,-4.327566787800561,-341.8380517438018,-550.9451808968711,-247.5724706979726,0.7787959674769794,0.6845842227141108,0.8298242430479089,-0.2840333563097952,-0.4607406463961264,-0.20507445808891148,-6.650984150288277,-10.788798810066147,-4.802066166097234,-380.4910841126017,-617.208169912251,-341.8380517438018,-0.6756550058066217,-1.1582770479888411,-0.4744993782966729,-38.65303236879987,-66.26298901537994,-27.14527335793323,0.8682121262703764,0.8274565970832558,0.9105259082213386,-0.1517922518495009,-0.20852260230319183,-0.09826638755776212,-0.5834774437311985,-0.8015444363568399,-0.3777282431632284,-52.66041910931394,-72.34155562787365,-34.090996675381625,0.8560289100546917,0.8119321624125918,0.9020311566196916,-0.16818484545821,-0.23162998867858564,-0.10860915685821872,-0.6464892806226966,-0.890367407024616,-0.4174850325843071,-58.34740799843832,-80.35806922604837,-37.67915456537067,-0.06301183689149814,-0.08882297066777611,-0.03975678942107868,-5.686988889124381,-8.01651359817474,-3.588157889989051,0.8274565970832558,0.7882172753677478,0.9105259082213386,-0.20852260230319183,-0.2686857180762039,-0.09826638755776212,-0.8553369942983189,-1.1021195399049937,-0.403078014785179,-154.67215086768877,-199.2982893137421,-72.88933359587324,0.8119321624125918,-0.23162998867858564,-0.9501209754596586,0.7696806067109205,-0.29924021896992353,-1.2274507733926712,0.9020311566196916,-0.10860915685821872,-0.44550292752106846,-171.81211129469412,-221.96216517046497,-80.56110805082612,-0.09478398116133968,-0.1253312334876775,-0.04242491273588944,-17.139960427005366,-22.663875856722875,-7.6717744549528835,0.7791
51700030100,51700030100,Census Tract 301; Newport News city; Virginia,2684,1522,632,Newport News city,Virginia,36134,0.5270903640424994,0.2583049435057085,51700,2684,1522,632,0.012557,0.00741752448699999,0.003469242894,0.8400055290147974,0.7677709081662079,0.8780178632814674,-0.1904683546224422,-0.30247185633597745,-0.13892899201690692,-6.419352670219913,-10.194205344429172,-4.682322150797909,-239.17111289940064,-379.81391000108687,-174.45313527563,0.8254872297090328,0.7477472376524703,0.8666698469029585,-0.21140577832134289,-0.33735030989812753,-0.15384191981929032,-7.125006409894879,-11.369713446292872,-5.184932377566503,-265.46223583811025,-423.6107841390787,-239.17111289940064,-0.7056537396749656,-1.1755081018637004,-0.5026102267685939,-26.291122938709595,-43.79687413799182,-18.726163441452822,0.8972623810993994,0.8647723341807979,0.9306209939966644,-0.11450119949832074,-0.15637371880924447,-0.07455130117512089,-0.604587823470747,-0.8256825842623094,-0.39364486234084833,-39.72324727140256,-54.24984127873256,-25.8636571840242,0.8875879667141372,0.8522989745687263,0.9239535324052132,-0.12664889284384248,-0.17329719950210223,-0.08230551096744489,-0.6687299242708943,-0.9150417385984536,-0.43458854539060954,-43.9375771531468,-60.12100779227685,-28.55378090608473,-0.06414210080014726,-0.08935915433614428,-0.0409436830497612,-4.214329881744235,-5.871166513544302,-2.690123722060526,0.8647723341807979,0.8331369331638174,0.9306209939966644,-0.15637371880924447,-0.2002828829140056,-0.07455130117512089,-0.7330605214630003,-0.9389012150318852,-0.3494872164666361,-115.99058883908232,-148.56031883415903,-55.29861020041711,0.8522989745687263,-0.17329719950210223,-0.8123956915679522,0.8180654026368828,-0.22239615167281815,-1.042565465335743,0.9239535324052132,-0.08230551096744489,-0.3858379863861559,-128.54362208353675,-164.96289008476947,-61.050314301606946,-0.07933517010495195,-0.10366425030385784,-0.0363507699195198,-12.553033244454422,-16.402571250610418,-5.7517041011898415,0.9112
51700032400,51700032400,Census Tract 324; Newport News city; Virginia,2400,1626,757,Newport News city,Virginia,392210,0.7728674029608825,0.22240041319636197,51700,2400,1626,757,0.012557,0.00741752448699999,0.003469242894,0.7598168250936491,0.6594563984375074,0.814687985952677,-0.31610668120799745,-0.5164004813197121,-0.22746378643429177,-9.526443830229178,-15.5626580254359,-6.8550306390129645,-396.9351595928824,-648.4440843931625,-285.6262766255402,0.7392303631548113,0.6325643247914879,0.7981608892908744,-0.3527582873250808,-0.580866894966974,-0.2528802318144773,-10.631005953458496,-17.505469440240702,-7.621000970146539,-442.958581394104,-729.3945600100293,-396.9351595928824,-1.104562123229318,-1.9428114148048028,-0.7659703311335742,-46.02342180122157,-80.95047561686678,-31.91543046389892,0.8429971245399916,0.7954094660354889,0.8928995473709328,-0.186243666662187,-0.25721410506243947,-0.11994681030404308,-1.050598464837603,-1.4509419233209355,-0.6766186309903649,-64.61245171202971,-89.23382062244376,-41.61246193052675,0.8287216840142315,0.7774094771306302,0.8828417502609163,-0.20667772943519017,-0.28632339766545867,-0.13270583284542062,-1.1658667870547093,-1.6151471211100836,-0.7485921361034983,-71.70152441910881,-99.33254127368288,-46.038876759132734,-0.11526832221710626,-0.1642051977891481,-0.07197350511313338,-7.089072707079106,-10.09872065123912,-4.4264148286059894,0.7954094660354889,0.7500516449677694,0.8928995473709328,-0.25721410506243947,-0.3332415263791217,-0.11994681030404308,-1.4442741854857435,-1.8711731767758104,-0.673509260743812,-190.78919227024355,-247.1827182002392,-88.97084025677833,0.7774094771306302,-0.28632339766545867,-1.6077247857321255,0.7287864420296635,-0.3721440772347648,-2.0896135688247313,0.8828417502609163,-0.13270583284542062,-0.7451520148768677,-212.38108133845785,-276.03878055808866,-98.43487646986364,-0.16345060024638203,-0.21844039204892085,-0.07164275413305565,-21.59188906821427,-28.85606235784952,-9.46403621308529,0.5383
