geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
28049000500,28049000500,Census Tract 5; Hinds County; Mississippi,2871,2127,1170,Jackson city,Mississippi,80658,0.7545310146794428,0.18705779232688943,28049,2871,2127,1170,0.014834,0.00746626930099999,0.00395401996,0.7655256055907251,0.666981007627836,0.8192508451307345,-0.3062920334693971,-0.49929306616476093,-0.22062736455330947,-13.044491926296542,-21.264099809154235,-9.396169541325271,-454.3536024485037,-740.6513343488065,-327.27863257837936,0.7453421707545101,0.6405083772010702,0.8030795886645223,-0.3416656661029922,-0.5612598298399415,-0.24520659485686297,-14.550998837580002,-23.903165994792985,-10.442959977294352,-506.8268490971787,-832.5728315845693,-454.3536024485037,-1.5065069112834593,-2.6390661856387503,-1.046790435969081,-52.473246648675,-91.9214972357628,-36.46083023229122,0.8469298017020526,0.8003865244331377,0.8956602221021935,-0.18073540214351447,-0.24939634723140253,-0.1164948217225856,-1.5200209613275346,-2.097473272940928,-0.9797448026471136,-71.46313875540831,-98.61181349040564,-46.062285032774504,0.8329753632676131,0.7827620192774644,0.8858447497338992,-0.20051569842015393,-0.2775274928682145,-0.12886597826582163,-1.6863772180717802,-2.3340618467730647,-1.083788709034924,-79.28430738466291,-109.7349246249678,-50.95386502279849,-0.1663562567442456,-0.23658857383213672,-0.10404390638781014,-7.821168629254612,-11.12311113456214,-4.891579990023984,0.8003865244331377,0.7559534842129285,0.8956602221021935,-0.24939634723140253,-0.32283271508585465,-0.1164948217225856,-2.1786105406049674,-2.8201165083046753,-1.0176446020487862,-186.20602911153568,-241.03559900039963,-86.97817111528086,0.7827620192774644,-0.2775274928682145,-2.424351150216972,0.7350968815184896,-0.36036490582615455,-3.147980277227261,0.8858447497338992,-0.12886597826582163,-1.1257132740392417,-207.20950001854465,-269.0581433527574,-96.21480974694371,-0.2457406096120045,-0.32786376892258584,-0.10806867199045532,-21.003470907008932,-28.02254435235777,-9.23663863166285,0.8966
28089030105,28089030105,Census Tract 301.05; Madison County; Mississippi,1966,1041,448,Jackson city,Mississippi,68106,0.6139729233239626,0.2558870350926532,28089,1966,1041,448,0.011611,0.00746626930099999,0.00395401996,0.8107350298014543,0.7275861837564694,0.8550869843566712,-0.23344861544331685,-0.3744076266499176,-0.16947166580059084,-5.3289843041116836,-8.546687509661291,-3.868568015826558,-271.0571873912352,-434.7246953032193,-196.773551161066,0.7939018829716139,0.7048113480204584,0.8418046598827893,-0.2596014966697782,-0.4188193802619835,-0.1879240489583859,-5.925982034419275,-9.560484646420235,-4.28978473640814,-301.4232977832795,-486.2911824221891,-271.0571873912352,-0.5969977303075913,-1.0137971367589458,-0.42121672058158177,-30.36611039204432,-51.566487118969775,-21.425062084515854,0.8776915420338038,0.8395871476750093,0.9171076947383868,-0.1393524400187116,-0.19106158636325857,-0.0903844834550852,-0.5735934248103447,-0.7864352404384413,-0.3720347157735802,-55.10023293086885,-75.5461326069588,-35.73820516556967,0.866315539438744,0.82503497573813,0.90920616324146,-0.15431382039835695,-0.21206982662199853,-0.09986056015595642,-0.6351764829232759,-0.8729079887995835,-0.4110395246444431,-61.01599259589586,-83.85283273771216,-39.485064807343235,-0.06158305811293119,-0.08647274836114227,-0.03900480887086283,-5.915759665027012,-8.30670013075334,-3.746859641773567,0.8395871476750093,0.8027638412566814,0.9171076947383868,-0.19106158636325857,-0.24569636623711963,-0.0903844834550852,-0.6390797310752321,-0.8218269859983496,-0.30232603256013535,-142.65172568643573,-183.4435236603459,-67.4834894107445,0.82503497573813,-0.21206982662199853,-0.7093499554069466,0.7853198639078258,-0.2733664917424927,-0.9143804746581312,0.90920616324146,-0.09986056015595642,-0.33402245393354035,-158.33704361762202,-204.1027845219043,-74.55858346730813,-0.07027022433171448,-0.09255348865978176,-0.031696421373405,-15.685317931186267,-20.659260861558423,-7.075094056563617,0.7222
28121020216,28121020216,Census Tract 202.16; Rankin County; Mississippi,2995,2103,776,Jackson city,Mississippi,288601,0.7760956984784536,0.1749808363047418,28121,2995,2103,776,0.011446,0.00746626930099999,0.00395401996,0.7588161564935861,0.6581404352785871,0.8138872862116766,-0.31784226184758685,-0.519432550253056,-0.2286713614296698,-10.8958774746769,-17.806547785738452,-7.83903034675738,-363.8022529107479,-594.5424970196478,-261.7372402924,0.7381595215461212,0.6311759341919921,0.797298029650469,-0.35472072202691035,-0.5843443100855273,-0.254236136063693,-12.160099486038446,-20.03177289485064,-8.715410506088164,-406.01333843200155,-668.8404973238944,-363.8022529107479,-1.2642220113615463,-2.2252251091121877,-0.8763801593307834,-42.21108552125365,-74.29800030424667,-29.26144104610295,0.8423066322950766,0.7945364171538325,0.8924143860193448,-0.1872161059390546,-0.25859555133064105,-0.12055566972709372,-1.5567588300637922,-2.1503006161245604,-1.0024570397965786,-74.02562197164966,-102.24919715285594,-47.667952439209635,0.8279750353221627,0.7764709075418446,0.8823140985607711,-0.20776588343741903,-0.287878258267016,-0.13338322671166408,-1.7276364765993912,-2.393795225537128,-1.109122075391204,-82.15104501185884,-113.82763792378164,-52.7399940747125,-0.170877646535599,-0.2434946094125676,-0.10666503559462526,-8.125423040209178,-11.578440770925708,-5.072041635502866,0.7945364171538325,0.7490173505336591,0.8924143860193448,-0.25859555133064105,-0.33508255755026367,-0.12055566972709372,-1.4982573643895043,-1.941409691484765,-0.6984784504532384,-193.07440262751348,-250.1816612738099,-90.01010959448949,0.7764709075418446,-0.287878258267016,-1.667916243248512,0.7276810507547261,-0.37422844660148,-2.1682141212391213,0.8823140985607711,-0.13338322671166408,-0.7727990705117216,-214.9376602124371,-279.4090362421548,-99.58750908656206,-0.16965887885900743,-0.22680442975435633,-0.07432062005848317,-21.86325758492364,-29.22737496834489,-9.577399492072573,0.3558
28049010104,28049010104,Census Tract 101.04; Hinds County; Mississippi,1235,695,407,Jackson city,Mississippi,55038,0.6715845693246402,0.19914910665317673,28049,1235,695,407,0.014834,0.00746626930099999,0.00395401996,0.7918904467323784,0.7021064418665749,0.8402127630085777,-0.26280093935512877,-0.424285464952386,-0.19017473195630452,-4.814510580976566,-7.772905475073062,-3.483999187692179,-389.838913439398,-629.3850587103694,-282.10519738398216,0.7736269922396923,0.6777090005895142,0.8257112499464002,-0.2926126027543913,-0.47555956779404823,-0.21107711692787695,-5.3606599563344215,-8.712246526391286,-3.866930671347537,-434.0615349258641,-705.4450628656913,-389.838913439398,-0.5461493753578557,-0.939341051318224,-0.3829314836553577,-44.222621486466046,-76.06000415532178,-31.006597866830575,0.8649501172770004,0.8232926781820838,0.9082554282058224,-0.15613603608513046,-0.2146348759084125,-0.10101186180126769,-0.4290686771933409,-0.5898260555005204,-0.27758502784248695,-61.73650031558862,-84.86705834539862,-39.94029177589741,0.8524917172042799,0.807438918257664,0.8995572380073494,-0.17303192490769176,-0.23848377553791297,-0.1116579999013136,-0.4754993209375529,-0.6553638779860821,-0.30684108241091307,-68.41716848022345,-94.29696086130676,-44.1497960303472,-0.04643064374421202,-0.06553782248556173,-0.02925605456842611,-6.680668164634822,-9.429902515908164,-4.209504254449801,0.8232926781820838,0.7832365955495968,0.9082554282058224,-0.2146348759084125,-0.2767534173991199,-0.10101186180126769,-0.6522263664620023,-0.8409904265194724,-0.3069519774610894,-160.2521784918925,-206.6315544273888,-75.41817628036594,0.807438918257664,-0.23848377553791297,-0.7246977254787148,0.7643323972494973,-0.30833130140573495,-0.9369484038007678,0.8995572380073494,-0.1116579999013136,-0.33930315962781515,-178.05840920852944,-230.20845302230168,-83.36686968742387,-0.07247135901671253,-0.0959579772812954,-0.03235118216672578,-17.806230716636986,-23.576898594912876,-7.948693407057931,0.75
28049010103,28049010103,Census Tract 101.03; Hinds County; Mississippi,2823,1330,471,Jackson city,Mississippi,210151,0.7759705683239999,0.21720789507089863,28049,2823,1330,471,0.014834,0.00746626930099999,0.00395401996,0.7588549182869436,0.658191393635116,0.8139183070207409,-0.3177749473607192,-0.5193149130636819,-0.22862453316769701,-13.307265085707373,-21.747029677751534,-9.57396828550215,-471.3873569148909,-770.3517420386659,-339.14163250096175,0.7382009989259043,0.6312296920105155,0.7973314570859962,-0.354644604186418,-0.5842093815563754,-0.25418355329249853,-14.851232919149243,-24.464575230038538,-10.644287575794028,-526.0798058501326,-866.6161966007274,-471.3873569148909,-1.5439678334418725,-2.717545552286996,-1.0703192902918772,-54.69244893524167,-96.26445456206147,-37.91425045313061,0.8423333855391139,0.7945702390541873,0.8924331861749513,-0.1871783989185893,-0.2585419775982863,-0.12053206390283372,-0.9843424767885762,-1.359632586095591,-0.6338596280340941,-74.01071254049445,-102.22801399214968,-47.65861864918001,0.8280039632181989,0.7765072657938897,0.8823345446966545,-0.20772368783514628,-0.2878179561882329,-0.1333569630822952,-1.0923869984604202,-1.5135904650075225,-0.7013038047970632,-82.13436078649777,-113.80379436146784,-52.72960938323784,-0.10804452167184396,-0.15395787891193158,-0.0674441767629691,-8.123648246003306,-11.575780369318164,-5.070990734057827,0.7945702390541873,0.7490574136584824,0.8924331861749513,-0.2585419775982863,-0.3350111510356531,-0.12053206390283372,-0.9091920383004616,-1.1781045155334504,-0.4238646036453358,-193.03440303619143,-250.12834724701705,-89.99248485038976,0.7765072657938897,-0.2878179561882329,-1.012144320536005,0.7277238649568054,-0.3741475965740875,-1.315732242456044,0.8823345446966545,-0.1333569630822952,-0.46896480878142344,-214.89263705647667,-279.34867143440425,-99.56789995359308,-0.10295228223554331,-0.13762772692259362,-0.04510020513608764,-21.85823402028521,-29.220324187387178,-9.57541510320332,0.5546
28049000301,28049000301,Census Tract 3.01; Hinds County; Mississippi,1350,631,238,Jackson city,Mississippi,54618,0.7489494966517858,0.18086747342349951,28049,1350,631,238,0.014834,0.00746626930099999,0.00395401996,0.767271834342799,0.6692884666519985,0.8206448267602054,-0.3033190523102449,-0.49412405834860657,-0.21855395585428164,-6.0742370096597345,-9.89527898008336,-4.376739664542259,-449.9434821970173,-732.9836281543231,-324.2029381142414,0.7472125914040612,0.6429462613774434,0.8045828287678334,-0.3383072120357806,-0.5553399406314414,-0.242880116558584,-6.7749063975073405,-11.121182117091186,-4.863892926190549,-501.84491833387705,-823.7912679326805,-449.9434821970173,-0.700669387847606,-1.2259031370078244,-0.4871532616482898,-51.90143613685971,-90.80763977835736,-36.08542678876221,0.8481305300866674,0.801907693358965,0.896502252965053,-0.17906379327933594,-0.24702632021309373,-0.11544616501815022,-0.44676176383881894,-0.61632735748456,-0.28803663413673564,-70.80218127398082,-97.6747000767924,-45.64764407872197,0.8342744943560328,0.7843986147725758,0.8867608762049428,-0.19864625703544828,-0.274862016794783,-0.1276997292434517,-0.49561974840269274,-0.6857770473116815,-0.3186091126168935,-78.54512652974527,-108.68099006524272,-50.49272783152036,-0.0488579845638738,-0.06944968982712152,-0.03057247848015787,-7.74294525576447,-11.00628998845032,-4.845083752798395,0.801907693358965,0.7577591814022904,0.896502252965053,-0.24702632021309373,-0.3196804796867321,-0.11544616501815022,-0.43895887741275214,-0.5680632912841324,-0.2051446135547804,-184.43650311460172,-238.68205516140017,-86.1952157793195,0.7843986147725758,-0.274862016794783,-0.4884221334453886,0.7370285782405569,-0.3567994912588213,-0.6340227389911609,0.8867608762049428,-0.1276997292434517,-0.22691885523074204,-205.21938380058344,-266.39610881981554,-95.34405681963952,-0.04946325603263646,-0.06595944770702855,-0.02177424167596162,-20.782880685981706,-27.714053658415356,-9.14884104032001,0.6548
28049001400,28049001400,Census Tract 14; Hinds County; Mississippi,2022,1349,684,Jackson city,Mississippi,243349,0.7579588586784907,0.19753650615170548,28049,2022,1349,684,0.014834,0.00746626930099999,0.00395401996,0.7644551438027878,0.6655678452206557,0.8183959165344932,-0.30812122608723985,-0.5024764299850905,-0.22190247995678103,-9.241895281447352,-15.07145290277044,-6.655820205886717,-457.0670267778117,-745.3735362398832,-329.17013876788906,0.7441957885177498,0.6390157544118745,0.802157778376577,-0.3437324094399239,-0.5649066444697619,-0.24663754058935897,-10.310029507619562,-16.944006481738317,-7.397732222301358,-509.8926561631831,-837.982516406445,-457.0670267778117,-1.0681342261722104,-1.872553578967878,-0.7419120164146413,-52.82562938537143,-92.60898016656172,-36.69198894236604,0.846193226835342,0.7994537414784466,0.8951434877278591,-0.18176318160791272,-0.2508541121474758,-0.11713933431867772,-0.969519889647498,-1.338049042580438,-0.6248180378301752,-71.86952480707917,-99.1882166479198,-46.317126599716474,0.8321785153686618,0.7817586103814801,0.8852825872799124,-0.2016652455356792,-0.2791672348987921,-0.1295828183773096,-1.0756769598105218,-1.489070472787606,-0.691191244904528,-79.73884060863764,-110.38328189678325,-51.2373050336937,-0.10615707016302368,-0.15102143020716796,-0.06637320707435279,-7.869315801558464,-11.195065248863452,-4.9201784339772265,0.7994537414784466,0.7548466633383489,0.8951434877278591,-0.2508541121474758,-0.32477236579075225,-0.11713933431867772,-1.2810939398845158,-1.658589154049379,-0.5982221699819734,-187.29443565563096,-242.4837944516636,-87.45938157631191,0.7817586103814801,-0.2791672348987921,-1.4256870249466165,0.7339130559239508,-0.3625592185998957,-1.8515638983208331,0.8852825872799124,-0.1295828183773096,-0.6617701496506945,-208.43377557699063,-270.6964763626949,-96.7500218787565,-0.14459308506210045,-0.19297474427145425,-0.06354797966872106,-21.139339921359714,-28.21268191103132,-9.2906403024446,0.112
28049010201,28049010201,Census Tract 102.01; Hinds County; Mississippi,1533,980,425,Jackson city,Mississippi,123654,0.7019123224870257,0.23594885418048248,28049,1533,980,425,0.014834,0.00746626930099999,0.00395401996,0.7821469697001965,0.6890539703817714,0.8324869581115257,-0.27853209018160413,-0.451265130140602,-0.20122001943246423,-6.333965124480753,-10.262004619795224,-4.575848278744381,-413.1745025753915,-669.4066940505691,-298.4897768261175,0.7631628193398644,0.6638631517394227,0.8173633913958256,-0.3103363720798134,-0.5063345470822527,-0.22344603456276985,-7.057211096681183,-11.514311907284004,-5.0812794647874275,-460.3529743431953,-751.0966671418137,-413.1745025753915,-0.7232459722004299,-1.2523072874887795,-0.5054311860430465,-47.17847176780364,-81.68997309124458,-32.970070844295265,0.8583172985865523,0.8148424374188804,0.9036298256519196,-0.16507030866879416,-0.22723112356252617,-0.10664784584611796,-0.6396374693741776,-0.8805068701374656,-0.4132539569432224,-65.26912952797731,-89.84763980994548,-42.16877111665535,0.8453034703553636,0.7983273408886227,0.8945190887873741,-0.1830070916183538,-0.252619005741297,-0.11791912831689004,-0.7091414192189093,-0.978883379156914,-0.4569294952901688,-72.36136930805196,-99.88605909764428,-46.62545870307845,-0.06950394984473163,-0.0983765090194484,-0.04367553834694637,-7.092239780074657,-10.038419287698815,-4.4566875864231,0.8148424374188804,0.773148698882825,0.9036298256519196,-0.22723112356252617,-0.2934122523195963,-0.10664784584611796,-0.7210417238868163,-0.9310453291132036,-0.33841115341992656,-169.65687620866265,-219.0694892031067,-79.62615374586508,0.7983273408886227,-0.252619005741297,-0.80160164915154,0.7535105412986631,-0.3271214471353198,-1.0380101478391812,0.8945190887873741,-0.11791912831689004,-0.3741767862950573,-188.6121527415388,-244.23768184451325,-88.04159677530758,-0.08055992526472366,-0.10696481872597752,-0.03576563287513068,-18.955276532876155,-25.16819264140647,-8.415443029442514,0.9833
28049000600,28049000600,Census Tract 6; Hinds County; Mississippi,1631,1124,443,Jackson city,Mississippi,17647,0.7265420209437198,0.1781866703865283,28049,1631,1124,443,0.014834,0.00746626930099999,0.00395401996,0.7743224040230824,0.6786325883146125,0.8262649996126846,-0.2914517193411728,-0.4735513991208485,-0.21026547229854153,-7.051456926477049,-11.457222832385186,-5.087216244220879,-432.33948047069583,-702.4661454558667,-311.9078016076566,0.754768918795154,0.6528271112931765,0.8106460897857433,-0.32490882321480746,-0.5317991282854558,-0.2335839432276836,-7.86092659570015,-12.866483186716906,-5.651389252772158,-481.96974835684546,-788.8708268986454,-432.33948047069583,-0.8094696692231009,-1.4092603543317193,-0.564173008551279,-49.63026788614965,-86.40468144277862,-34.59061977628934,0.8529681152074389,0.8080437106805898,0.8998906327032978,-0.1723767655216555,-0.2375568137987628,-0.11124614887474792,-0.7660972367804612,-1.0557781269352062,-0.4944133102712466,-68.15811715128658,-93.93043833943116,-43.98694931238848,0.8395103926584273,0.7910033809092893,0.8904482899579856,-0.19117048311142387,-0.264217099616516,-0.12302983932641769,-0.8496225023276042,-1.1742649266784824,-0.5467837829784074,-75.5891905985413,-104.47196856570127,-48.646244037224854,-0.08352526554714301,-0.11848679974327614,-0.05237047270716077,-7.431073447254716,-10.54153022627012,-4.659294724836368,0.8080437106805898,0.7650518247183449,0.8998906327032978,-0.2375568137987628,-0.30710099327996726,-0.11124614887474792,-0.7857327737263206,-1.0157541322657422,-0.36795301184571666,-177.36631461090758,-229.28987184328264,-83.0593706198006,0.7910033809092893,-0.264217099616516,-0.8739131967120611,0.7448347680955462,-0.34257964696905996,-1.133101812281442,0.8904482899579856,-0.12302983932641769,-0.40692824322411913,-197.27160196660523,-255.779190131251,-91.85739124697947,-0.08818042298574058,-0.11734768001569984,-0.03897523137840247,-19.90528735569765,-26.48931828796836,-8.798020627178888,0.9631
28049001100,28049001100,Census Tract 11; Hinds County; Mississippi,956,823,429,Jackson city,Mississippi,50986,0.5704554607536784,0.2624466321115995,28049,956,823,429,0.014834,0.00746626930099999,0.00395401996,0.8252661798778441,0.7474437587673469,0.8664966769029423,-0.2117302567130765,-0.33789330403823065,-0.1540725159780522,-3.0026111364461783,-4.791767664130576,-2.1849491871296154,-314.08066280817764,-501.2309272103113,-228.5511702018426,0.809568222041685,0.725999583956164,0.8541685789754905,-0.23522635001415557,-0.37741125766317263,-0.17072908628812253,-3.3358163783611445,-5.352183777943781,-2.421161074294097,-348.9347676109984,-559.8518596175502,-314.08066280817764,-0.33320524191496625,-0.5604161138132042,-0.23621188716448183,-34.85410480282074,-58.62093240723893,-24.70835639795835,0.8874401728644358,0.8521087790673278,0.9238514858767412,-0.12683652439606058,-0.1735590860764818,-0.08242505996620594,-0.41274614472497856,-0.5647887625520863,-0.2682242034916034,-50.15141491190506,-68.62560905857671,-32.59103323105752,0.8769059018715784,0.8385800837971693,0.9165631186780262,-0.1403732120695073,-0.1924919507650434,-0.09103233549514424,-0.4567966709922752,-0.6263993037271345,-0.29623364168829747,-55.50384823721448,-76.11170154643189,-35.99436715532168,-0.04405052626729666,-0.06161054117504816,-0.02800943819669404,-5.352433325309437,-7.486092487855183,-3.403333924264161,0.8521087790673278,0.8178360254390408,0.9238514858767412,-0.1735590860764818,-0.22273899521993756,-0.08242505996620594,-0.5559148779251721,-0.7134395792007221,-0.26400990109441125,-129.58388762824526,-166.30293221462054,-61.54076948587675,0.8385800837971693,-0.1924919507650434,-0.6165574026125715,0.801554138763602,-0.24757636651031567,-0.7929944128945814,0.9165631186780262,-0.09103233549514424,-0.29157925878755736,-143.7196742686647,-184.8471824929094,-67.96719319057281,-0.06064252468739939,-0.0795548336938593,-0.02756935769314611,-14.13578664041944,-18.54425027828888,-6.426423704696064,0.9207
28049001000,28049001000,Census Tract 10; Hinds County; Mississippi,896,662,236,Jackson city,Mississippi,5218,0.44702940159354143,0.26558515694887685,28049,896,662,236,0.014834,0.00746626930099999,0.00395401996,0.8679125456109918,0.8067625892654621,0.8996923517680502,-0.15218982034188872,-0.2395220270569015,-0.11149105361941562,-2.0227950802766133,-3.1835504954284213,-1.4818570272938087,-225.75837949515773,-355.3069749362077,-165.38582893904115,0.8557040011989926,0.7896239752104626,0.890232471874275,-0.16862840257708647,-0.2664255790022901,-0.12330209422110042,-2.241284616550337,-3.541132706872294,-1.6388406860455202,-250.1433723828501,-395.2157038919972,-225.75837949515773,-0.2184895362737236,-0.35758221144387337,-0.1569836587517115,-24.384992887692366,-39.908728955789435,-17.520497628539232,0.9156827309596148,0.8886484173373638,0.9432495046803584,-0.09208131396343192,-0.12530442916477175,-0.06016488218445732,-0.24102847592063695,-0.32799201366397085,-0.15748526202203594,-36.40913533544365,-49.545621399391365,-23.789314504839265,0.907652328642662,0.8782192835758336,0.9377546889832804,-0.10174344123089332,-0.13866777774260836,-0.06637696590374448,-0.2663196854960379,-0.3629713965840636,-0.17374577142078107,-40.22955974260391,-54.829516100311714,-26.245584806764512,-0.02529120957540093,-0.03497938292009273,-0.01626050939874512,-3.820424407160261,-5.283894700920351,-2.4562703019252456,0.8886484173373638,0.862141665113536,0.9432495046803584,-0.12530442916477175,-0.15990218367222675,-0.06016488218445732,-0.2207913606095344,-0.28175397256709517,-0.10601290223309454,-93.55566127522644,-119.387276511481,-44.92072128520955,0.8782192835758336,-0.13866777774260836,-0.24433810939141656,0.8494474116429037,-0.17723591395247734,-0.31229669095722196,0.9377546889832804,-0.06637696590374448,-0.11695883946567366,-103.53309719975276,-132.3291063378059,-49.55883028206511,-0.02354674878188217,-0.03054271839012679,-0.01094593723257912,-9.977435924526343,-12.94182982632491,-4.6381089968555615,0.9397
28049002700,28049002700,Census Tract 27; Hinds County; Mississippi,972,357,225,Jackson city,Mississippi,201708,0.6819748055380731,0.25978470366688317,28049,972,357,225,0.014834,0.00746626930099999,0.00395401996,0.7885387552172503,0.6976070778318808,0.8375578747197004,-0.2681684868164661,-0.4334716945647075,-0.19394734403836025,-3.8666270160992657,-6.250075781892032,-2.796458484224015,-397.8011333435458,-643.0119117172871,-287.7014901465036,0.7700259252474874,0.6729332166961494,0.8228417304487686,-0.29865757400128917,-0.4860315632948338,-0.2153005407912543,-4.3062384320585405,-7.007918028037929,-3.1043427118787372,-443.0286452735124,-720.9792209915565,-397.8011333435458,-0.4396114159592748,-0.7578422461458976,-0.30788422765472223,-45.22751192996654,-77.9673092742693,-31.67533206324303,0.8626719727355747,0.8203878172288569,0.9066680443535194,-0.1591891606597018,-0.2189357021144527,-0.1029395005456809,-0.22470905136308644,-0.3090463805938262,-0.145307867819329,-62.943711866410766,-86.56761361171603,-40.70248398300532,0.8500221785722177,0.8043056559499253,0.8978279892571223,-0.17643989205046393,-0.2433084270916258,-0.1137990928835005,-0.24905992720207737,-0.34345055664486807,-0.16063710683477803,-69.76468549077798,-96.20463771564933,-44.9963884691255,-0.02435087583899092,-0.03440417605104184,-0.01532923901544902,-6.820973624367206,-9.63702410393329,-4.293904486120176,0.8203878172288569,0.779765762758169,0.9066680443535194,-0.2189357021144527,-0.28243640303316686,-0.1029395005456809,-0.3677924051077543,-0.47446790522656423,-0.17292915737651024,-163.46329115900193,-210.87462454513965,-76.857403278449,0.8043056559499253,-0.2433084270916258,-0.4087364039704805,0.7606074570178709,-0.314738622101761,-0.5287327452084191,0.8978279892571223,-0.1137990928835005,-0.19117230157748863,-181.6606239868802,-234.9923312037418,-84.96546736777272,-0.0409439988627262,-0.05426483998185483,-0.01824314420097839,-18.197332827878313,-24.11770665860215,-8.10806408932373,0.4058
28121020401,28121020401,Census Tract 204.01; Rankin County; Mississippi,3057,1841,768,Jackson city,Mississippi,76571,0.6757468527272188,0.24671281403141795,28121,3057,1841,768,0.011446,0.00746626930099999,0.00395401996,0.7905460666718479,0.7003005425937116,0.8391482174535215,-0.26494842256307816,-0.4279583395670207,-0.19168459063715723,-9.270657113716425,-14.974442899869349,-6.7071247172913795,-303.25996446569917,-489.84111546841183,-219.40218244329012,0.7721824030088887,0.6757917865327432,0.8245605334483166,-0.2950308063268425,-0.4797457144761383,-0.21276723713417936,-10.323252416376487,-16.786505002211584,-7.444815415099005,-337.69226092170385,-549.1169447893878,-303.25996446569917,-1.0525953026600623,-1.8120621023422352,-0.7376906978076256,-34.432296456004664,-59.27582932097596,-24.131197180491515,0.8640367810863571,0.8221277706768368,0.907619195750453,-0.1573581378592423,-0.2163559432820588,-0.10178366068289588,-1.1454650782714952,-1.5749307972096769,-0.7409189663592912,-62.21972179638758,-85.54757182018885,-40.24546259420376,0.8515015705580907,0.8061822842324609,0.898864108974708,-0.1743959548360909,-0.24041425811293596,-0.11251521783493272,-1.2694893239982632,-1.750059709229986,-0.8190377349235755,-68.95650863651619,-95.06027752471408,-44.4887417123072,-0.12402424572676796,-0.17512891202030945,-0.07811876856428424,-6.736786840128623,-9.512705704525228,-4.243279118103435,0.8221277706768368,0.7818443440750196,0.907619195750453,-0.2163559432820588,-0.27902696691254436,-0.10178366068289588,-1.2406054943352829,-1.5999670864974893,-0.5836371618048816,-161.53717374157327,-208.32904772102725,-75.99442211001062,0.8061822842324609,-0.24041425811293596,-1.3785581528611612,0.7628380172472272,-0.31089428868345353,-1.7826973312922885,0.898864108974708,-0.11251521783493272,-0.6451729281149073,-179.49975948713038,-232.12204834535004,-84.00689168162856,-0.13795265852587857,-0.18273024479479916,-0.06153576631002577,-17.962585745557107,-23.793000624322808,-8.012469571617938,0.6684
