geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013812700,04013812700,Census Tract 8127; Maricopa County; Arizona,4571,3225,1252,Chandler city,Arizona,88059,0.4383266307099256,0.22892355843813597,04013,4571,3225,1252,0.010697,0.00781773244399999,0.00314654663299999,0.8710014140528066,0.811118622476271,0.9020804155273976,-0.14810376179179488,-0.2328652952722149,-0.10854862026391972,-7.241679611222699,-11.38617845038138,-5.307591925292556,-158.42659398868298,-249.09600635268825,-116.11445909631492,0.8590545572382288,0.7943150837745002,0.8928320662813033,-0.1640704208762901,-0.25894625499003127,-0.12003145694022538,-8.022385166251608,-12.661432717691254,-5.869056558140319,-175.5061292113675,-276.99480896283643,-158.42659398868298,-0.7807055550289093,-1.275254267309874,-0.5614646328477635,-17.079535222684516,-27.898802610148195,-12.283190392644135,0.9177077060851656,0.8912831922946188,0.9446325316746788,-0.08967157338787504,-0.1219778501886572,-0.05861270543706946,-0.9099524141051636,-1.237784005042725,-0.5947790452945021,-28.215578731943054,-38.38089938116976,-18.442761094403167,0.9098605106487484,0.8810839465170799,0.939267267139865,-0.09906956978161466,-0.13496563403861192,-0.064659692703941965,-1.0053196434638414,-1.3695790078695669,-0.6561415312381004,-31.17270212290981,-42.46756613549044,-20.345473836840323,-0.0953672293586778,-0.13179500282684198,-0.06136248594359828,-2.957123390966754,-4.086666754320682,-1.902712742437156,0.8912831922946188,0.8653547600523688,0.9446325316746788,-0.1219778501886572,-0.1555954230141207,-0.05861270543706946,-1.1938949264802845,-1.522937040067515,-0.5736894980553433,-95.35901968692367,-121.64033866353954,-45.8218448925993,0.8810839465170799,-0.13496563403861192,-1.321016770492956,0.8529304233710314,-0.17242857400690018,-1.6876965725225708,0.939267267139865,-0.064659692703941965,-0.6328762061932878,-105.51252160486872,-134.80004572863984,-50.549217747067715,-0.12712184401267157,-0.1647595324550557,-0.05918670813794446,-10.153501917945016,-13.159707065100296,-4.727372854468408,0.3529
04013813000,04013813000,Census Tract 8130; Maricopa County; Arizona,3293,2662,1144,Chandler city,Arizona,143022,0.44733607969146977,0.24134181926440776,04013,3293,2662,1144,0.010697,0.00781773244399999,0.00314654663299999,0.8678038966037579,0.8066095138830995,0.8996083138847805,-0.15233407445346292,-0.2397572589813616,-0.11159488475789858,-5.366001438453686,-8.445502433972695,-3.930954478066509,-162.9517594428693,-256.4683399323624,-119.3730482255241,0.8555861691782314,0.7894591709279734,0.8901410026144871,-0.16878934702798482,-0.2666899528503108,-0.12341752268779815,-5.945642051506458,-9.394212527631776,-4.347409511950204,-180.55396451583536,-285.2782425639774,-162.9517594428693,-0.5796406130527725,-0.9487100936590808,-0.416455033883695,-17.602205072966065,-28.80990263161496,-12.646675793613577,0.9156114541528658,0.8885557123598856,0.9432008049606736,-0.09216632826553205,-0.12542183465810286,-0.0602196210399701,-0.7719950399802473,-1.0505467244211386,-0.504405997583099,-29.000564987988252,-39.46456515481363,-18.948384582385387,0.9075746120534948,0.8781185054054131,0.9377014314945644,-0.10183778470552617,-0.13879845811735414,-0.06643753162042264,-0.8530041952929116,-1.1625907556477502,-0.5564878827735412,-32.04373385773522,-43.67358210547521,-20.904879142507184,-0.08100915531266428,-0.11204403122661157,-0.05208188519044221,-3.043168869746968,-4.209016950661591,-1.956494560121796,0.8885557123598856,0.8620286563099644,0.9432008049606736,-0.12542183465810286,-0.16005424260562456,-0.0602196210399701,-1.1217084118155964,-1.4314428645292063,-0.5385733326339758,-98.05143459926542,-125.12612452178378,-47.07808851695592,0.8781185054054131,-0.13879845811735414,-1.2413420553261894,0.8493249331089935,-0.17740567951944303,-1.5866251961891944,0.9377014314945644,-0.06643753162042264,-0.5941831283368024,-108.50892092012144,-138.6910136529016,-51.939084644825385,-0.11963364351059293,-0.15518233165998785,-0.05560979570282665,-10.457486320856024,-13.56488913111782,-4.860996127869462,0.1212
04013814100,04013814100,Census Tract 8141; Maricopa County; Arizona,3672,2901,793,Chandler city,Arizona,79242,0.43497406898558566,0.20621697524966223,04013,3672,2901,793,0.010697,0.00781773244399999,0.00314654663299999,0.8721942674737845,0.812802962354309,0.9030020578245384,-0.14653356172173762,-0.2303104766048944,-0.10741718840502258,-5.755748039755833,-9.046453649786663,-4.21928099156123,-156.74695097374274,-246.3631168242555,-114.90416643685268,0.8603487869837901,0.7961296629188133,0.8938355302583672,-0.16231930018266072,-0.2560768007735654,-0.11877405422779014,-6.375802122486,-10.058538991076372,-4.665371685250192,-173.63295540539215,-273.92535378748295,-156.74695097374274,-0.6200540827301673,-1.0120853412897102,-0.44609069368896215,-16.886004431649436,-27.5622369632274,-12.148439370614438,0.9184889799796946,0.8923002676942533,0.945165854996203,-0.08874469024343375,-0.12069898015838096,-0.05801536811125842,-0.8100732275243848,-1.1017561968788974,-0.5295719255201264,-27.923930628210435,-37.97849696238874,-18.254806119273574,0.9107125995674076,0.8821899899388176,0.939850607207536,-0.0980412486606688,-0.13354267380584636,-0.06399888698394175,-0.8949334378790637,-1.2189951250648747,-0.5841902743120565,-30.84913608683432,-42.019825062560315,-20.137548235506948,-0.08486021035467883,-0.11723892818597736,-0.05461834879193006,-2.9252054586238825,-4.041328100171574,-1.8827421162333695,0.8923002676942533,0.8665957307668994,0.945165854996203,-0.12069898015838096,-0.15394060286339467,-0.05801536811125842,-0.7482687201815164,-0.9543488912450852,-0.3596640600484524,-94.3592333141887,-120.34664454540795,-45.35486255339879,0.8821899899388176,-0.13354267380584636,-0.8278927086806858,0.8542759886199435,-0.17058188843100833,-1.0575159058918844,0.939850607207536,-0.06399888698394175,-0.3967586568973208,-104.40008936704736,-133.3563563545882,-50.032617515425066,-0.079623988499169407,-0.10316701464679924,-0.03709459684886834,-10.04085605285869,-13.009711809180232,-4.677754962026273,0.0641
04013980500,04013980500,Census Tract 9805; Maricopa County; Arizona,0,0,0,Chandler city,Arizona,106647,0.4327221046569333,0.316572163731108,04013,0,0,0,0.010697,0.00781773244399999,0.00314654663299999,0.8729964414949574,0.8139363212064437,0.903621666946236,-0.14548004146220364,-0.22859734102757143,-0.106657837653973,-0,-0,-0,NA,NA,NA,0.8612192344520538,0.7973508688893383,0.8945102047001968,-0.16114452626716436,-0.2541530197276135,-0.1179302312544987,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9190141463882991,0.8929841035478719,0.945524265052766,-0.08812253209591286,-0.11984076315238802,-0.05761431722135002,-0,-0,-0,NA,NA,NA,0.9112854080399658,0.8829337147877279,0.9402426485862068,-0.09735105069974244,-0.1325878525778312,-0.06355524449316058,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8929841035478719,0.8674303078200875,0.945524265052766,-0.11984076315238802,-0.15283036687185783,-0.05761431722135002,-0,-0,-0,NA,NA,NA,0.8829337147877279,-0.1325878525778312,-0,0.855181015930942,-0.1693430763443801,-0,0.9402426485862068,-0.06355524449316058,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
04013523002,04013523002,Census Tract 5230.02; Maricopa County; Arizona,3289,1962,658,Chandler city,Arizona,80678,0.38187211089261847,0.20780340451961063,04013,3289,1962,658,0.010697,0.00781773244399999,0.00314654663299999,0.8913074782012596,0.8399528609941904,0.9177263641183082,-0.12194727908946972,-0.1905430012064886,-0.08964941958568984,-4.29040197609757,-6.7037663735662045,-3.154084698062421,-130.44700444200578,-203.82384839058085,-95.89798413081245,0.8811103553476131,0.8254302963857578,0.909880859009319,-0.13493161660264785,-0.21148933396146935,-0.0990449904494122,-4.747222560704346,-7.440709322314022,-3.484643740472085,-144.3363502798524,-226.2301405385838,-130.44700444200578,-0.4568205846067759,-0.7369429487478172,-0.33055904240966427,-13.889345837846635,-22.40629214800295,-10.050442152923814,0.93095282350564,0.9085656049358783,0.95365354744019315,-0.07416828731917108,-0.10063598552200805,-0.04859883621699985,-0.4578797384389271,-0.6212787215925116,-0.30002610576291855,-23.33739747395143,-31.66558214029111,-15.291850446631935,0.9243159361828098,0.89989517062589,0.9491387216054828,-0.08188116298172478,-0.11124054516759511,-0.05358677002291575,-0.5054953652604623,-0.6867462303120547,-0.3308192372879216,-25.76428976862703,-35.00235628501808,-16.861327078895087,-0.04761562682153525,-0.0654675087195431,-0.03079313152500307,-2.426892294675599,-3.336774144726967,-1.5694766322631537,0.9085656049358783,0.8864907601509197,0.95365354744019315,-0.10063598552200805,-0.12804334230145398,-0.04859883621699985,-0.5176783475544502,-0.6586636531071645,-0.2499957157013575,-78.67452090493164,-100.10085913482742,-37.99326986342819,0.89989517062589,-0.11124054516759511,-0.5722289229315808,0.8758740000064323,-0.14171673093693396,-0.7290004933295628,0.9491387216054828,-0.05358677002291575,-0.2756539861198733,-86.96488190449556,-110.7903485303287,-41.8927030577315,-0.05455057537713059,-0.07033684022239839,-0.02565827041851579,-8.290360999563921,-10.689489395501276,-3.8994331943033114,0.9307
04013422210,04013422210,Census Tract 4222.10; Maricopa County; Arizona,4005,2742,854,Chandler city,Arizona,80032,0.3641359821958162,0.16861424722358917,04013,4005,2742,854,0.010697,0.00781773244399999,0.00314654663299999,0.8977841777218952,0.8492215222316258,0.9226975987122034,-0.11385344586654986,-0.1775490538348005,-0.083778695637321,-4.877650693290107,-7.606465126627797,-3.5892037324658532,-121.78903104344836,-189.92422288708607,-89.61807072324228,0.8881557708092935,0.8354550555394171,0.9153039349259277,-0.12592861845483844,-0.19695247921426884,-0.0925332688326381,-5.394969018603684,-8.43773668397091,-3.964262648694433,-134.70584316114068,-210.68006701550337,-121.78903104344836,-0.5173183253135765,-0.8312715573431122,-0.37505891622857934,-12.916812117692295,-20.755844128417284,-9.364766947030695,0.9351533313569852,0.91406403773491,0.9565053952482548,-0.06934335415232604,-0.0940152535461772,-0.04547240921778233,-0.5982827314243206,-0.8111477065790331,-0.39232825587723175,-21.819209752892803,-29.58233794963651,-14.308105611861114,0.928904587818796,0.9058875374476631,0.952261369142902,-0.07653682963085184,-0.10388978616208636,-0.05013185707624156,-0.660346821203888,-0.8963435038865465,-0.43252918393681966,-24.082670357545148,-32.68940568514028,-15.774222608928506,-0.06206408977956734,-0.08519579730751337,-0.04020092805958791,-2.2634606046523467,-3.10706773550377,-1.4661169970673928,0.91406403773491,0.8932369672524284,0.9565053952482548,-0.0940152535461772,-0.1195237508765134,-0.04547240921778233,-0.6276781275885255,-0.7979816181177318,-0.3035894240367911,-73.49860978788354,-93.4404705055892,-35.549112884870155,0.9058875374476631,-0.10388978616208636,-0.6936038993051483,0.8832087382230286,-0.132235174679034,-0.8828474498886528,0.952261369142902,-0.05013185707624156,-0.3346974984936405,-81.21825518795647,-103.37792153262914,-39.19174455429046,-0.06592577171662284,-0.084865831770921,-0.03110807445684937,-7.719645400072931,-9.93745102703993,-3.642631669420302,0.1728
04013422211,04013422211,Census Tract 4222.11; Maricopa County; Arizona,1716,1285,647,Chandler city,Arizona,78735,0.4038790981668934,0.20242007317066296,04013,1716,1285,647,0.010697,0.00781773244399999,0.00314654663299999,0.8833361068878327,0.8285928165109372,0.9115952748223382,-0.132071917136046,-0.20686539887085817,-0.09697804236083953,-2.424318978688951,-3.7972320186742134,-1.7801339884337726,-141.2773297604284,-221.28391717215695,-103.73741191339002,0.8724460508254674,0.8131586388876298,0.9031965539662308,-0.1462026781528176,-0.22977233737313796,-0.10717871498587304,-2.6837039627123835,-4.217712972982864,-1.9673780655738649,-156.39300482006897,-245.78746928804568,-141.2773297604284,-0.25938498402343235,-0.4204809543086503,-0.18724407714009209,-15.11567505964058,-24.50355211588871,-10.911659506998372,0.9257670540248594,0.9017891084201816,0.9501267926606002,-0.08018533998634528,-0.1089067173941271,-0.05249110721290363,-0.3242143813417435,-0.4403438834319315,-0.212237945912217,-25.230691154999494,-34.268006492757316,-16.51657166632039,0.918653836891382,0.8925149187916877,0.9452783722395288,-0.08854930969850837,-0.1204294504721879,-0.05788943169283153,-0.3580325239879157,-0.4869338932380344,-0.23406505834748084,-27.862453228631573,-37.893688189730305,-18.215179637936252,-0.03381814264617217,-0.04659000980610289,-0.02182711243526383,-2.6317620736320753,-3.625681696972987,-1.6986079716158629,0.9017891084201816,0.8781908555123394,0.9501267926606002,-0.1089067173941271,-0.13870463774824518,-0.05249110721290363,-0.5508581149282193,-0.7015781680875469,-0.26550384642623,-85.14035779416064,-108.43557466577232,-41.0361431879799,0.8925149187916877,-0.1204294504721879,-0.6091409387436757,0.8668576807691527,-0.15359190116734234,-0.776879031612848,0.9452783722395288,-0.05788943169283153,-0.29280896513642174,-94.14852221695142,-120.07403888915736,-45.25640883097709,-0.05828282381545635,-0.07530086352530108,-0.02730511871019175,-9.00816442279078,-11.63846422338502,-4.22026564299718,0.3318
04013422305,04013422305,Census Tract 4223.05; Maricopa County; Arizona,4007,2984,1244,Chandler city,Arizona,79100,0.420739037731872,0.22612414813940715,04013,4007,2984,1244,0.010697,0.00781773244399999,0.00314654663299999,0.8772773637066548,0.8199937387054063,0.906925864740925,-0.13989034867469963,-0.2195215070529501,-0.10262595750939672,-5.996103088511462,-9.409323794708245,-4.398843998984413,-149.64070597732623,-234.82215609454067,-109.77898674780168,0.8658658589984481,0.803880677468584,0.8981088305391892,-0.15491330395761943,-0.24396571285802596,-0.11345080461979126,-6.640030203025662,-10.45707283038231,-4.862828110870754,-165.7107612434655,-260.9701230442304,-149.64070597732623,-0.6439271145142005,-1.047749035674066,-0.46398411188634103,-16.070055266139267,-26.147966949689696,-11.579338953989046,0.9218136960891296,0.8966317284751505,0.9474337099956784,-0.08481790218845986,-0.11528509224254412,-0.05548281578936148,-0.7963803178948774,-1.082445757791321,-0.5209445333587418,-26.688348454922163,-36.27499188308716,-17.457926721137458,0.914339479326832,0.8869017527169631,0.9423315162002576,-0.09368568525142797,-0.12752060409912155,-0.06119766006795334,-0.8796425504247242,-1.197328589959191,-0.5746028930431426,-29.478637748817835,-40.12495274662168,-19.256129123429712,-0.08326223252984677,-0.1148828321678701,-0.0536583596844008,-2.790289293895669,-3.8499608635345206,-1.798202402292252,0.8966317284751505,0.8718847635487081,0.9474337099956784,-0.11528509224254412,-0.14694056119279192,-0.05548281578936148,-1.121177399381983,-1.4290350387651118,-0.5395847624967225,-90.12680059340698,-114.87419925764566,-43.37498090809667,0.8869017527169631,-0.12752060409912155,-1.240170923146562,0.8600129624175401,-0.16277317168447,-1.583011278981336,0.9423315162002576,-0.06119766006795334,-0.5951631041669918,-99.69219639441816,-127.25171052904628,-47.84269326101221,-0.11899352376457915,-0.15397624021622414,-0.05557834167026931,-9.565395801011189,-12.377511271400657,-4.46771235291554,0.3576
04013523102,04013523102,Census Tract 5231.02; Maricopa County; Arizona,4099,2009,441,Chandler city,Arizona,79874,0.37472202103913066,0.1962996747291222,04013,4099,2009,441,0.010697,0.00781773244399999,0.00314654663299999,0.8939128351676343,0.8436771682599267,0.9197272223079388,-0.11867730348951898,-0.18528749813449044,-0.08727889720457208,-5.203644082136849,-8.124301486565496,-3.8269180675655634,-126.94911154273844,-198.2020367544644,-93.36223633973076,0.8839438740869576,0.8294570942011898,0.9120632251996328,-0.1312935462479662,-0.2056078692811131,-0.09641521812385272,-5.756828516215212,-9.015288861192577,-4.227518358322225,-140.44470642144944,-219.9387377700067,-126.94911154273844,-0.5531844340783634,-0.8909873746270787,-0.4006002907566617,-13.495594878710987,-21.736701015542295,-9.773122487354518,0.932643928930998,0.9107782362208192,0.954802208433984,-0.07222056454729289,-0.0979621166063401,-0.04733733454612253,-0.456535956787174,-0.6192589176519887,-0.2992388034382745,-22.72453742096436,-30.82423681692328,-14.89491306312964,0.926163058083224,0.9023061317253308,0.9503963425640796,-0.07972347986928778,-0.10827131152025464,-0.052192601354183,-0.5039649771318853,-0.6844275880055335,-0.3299309462035581,-25.08536471537508,-34.068073071455125,-16.422645405851572,-0.04742902034471125,-0.06516867035354479,-0.03069214276528359,-2.360827294410714,-3.243836254531846,-1.527732342721931,0.9107782362208192,0.8892042542923473,0.954802208433984,-0.0979621166063401,-0.12460100721833248,-0.04733733454612253,-0.3377361532188466,-0.42957692547845366,-0.1632011416973235,-76.5841617276296,-97.4097336685836,-37.0070616093704,0.9023061317253308,-0.10827131152025464,-0.3732783398684095,0.8788235475176687,-0.13788484938143408,-0.47537456550047313,0.9503963425640796,-0.052192601354183,-0.17994025668801944,-84.64361448263254,-107.79468605452908,-40.80277929433547,-0.03554218664956293,-0.04579764002201947,-0.01673911499069594,-8.059452755002933,-10.38495238594546,-3.7957176849650662,0.815
04013422218,04013422218,Census Tract 4222.18; Maricopa County; Arizona,2169,1458,576,Chandler city,Arizona,55752,0.3777371239497635,0.1982217245517291,04013,2169,1458,576,0.010697,0.00781773244399999,0.00314654663299999,0.8928132616029196,0.8421046654383072,0.918882954222538,-0.12005504735071004,-0.1875008428786104,-0.08827788719412569,-2.785492357236372,-4.350355743795042,-2.0482052651554548,-128.4228841510545,-200.56965162724953,-94.43085593155624,0.882747905503507,0.8277566544447226,0.9111423113109876,-0.13282625058126196,-0.208084519321469,-0.09752339188502876,-3.0818071709525694,-4.8279339438012245,-2.262717551174317,-142.0842402467759,-222.58801031817535,-128.4228841510545,-0.2963148137161973,-0.47757820000618256,-0.2145122860188624,-13.661356095721406,-22.01835869092589,-9.889916367859032,0.931930436803562,0.9098445411802136,0.9543176639439812,-0.07304146372760435,-0.099088860502301,-0.04786910876953072,-0.33508976602824525,-0.45458649631596737,-0.21960743444823044,-22.982837176148507,-31.17877203813219,-15.062238302347769,0.9253837003643176,0.9012886731578948,0.9498658165742055,-0.08063282247818533,-0.1095224313606925,-0.05278027964687564,-0.36991637680175427,-0.5024522240732305,-0.2421382411466221,-25.371493607802076,-34.46174376359606,-16.6075611211675,-0.03482661077350901,-0.04786572775726316,-0.02253080669839166,-2.3886564316535677,-3.2829717254638657,-1.54532281881973,0.9098445411802136,0.8880589966666143,0.9543176639439812,-0.099088860502301,-0.1260513138806807,-0.04786910876953072,-0.4461985149625893,-0.567610816973083,-0.2155552615831249,-77.46501995878286,-98.54354461338248,-37.42278846929252,0.9012886731578948,-0.1095224313606925,-0.4931810294366872,0.8775785512450583,-0.13949913495636043,-0.6281665420367655,0.9498658165742055,-0.05278027964687564,-0.23767033224889297,-85.62170649942486,-109.05669132582732,-41.26221045987725,-0.04698251447409796,-0.06055572506368245,-0.02211507066576806,-8.156686540642006,-10.51314671244487,-3.8394219905847335,0.4852
04013523005,04013523005,Census Tract 5230.05; Maricopa County; Arizona,3400,2415,804,Chandler city,Arizona,79744,0.36306544180245087,0.18418988901517772,04013,3400,2415,804,0.010697,0.00781773244399999,0.00314654663299999,0.8981766094621003,0.8497842339287051,0.9229985192693104,-0.11336678050309018,-0.17676930222254242,-0.08342535672933445,-4.123127133541289,-6.429064167973423,-3.0341635391745476,-121.26844510415556,-189.09012258745364,-89.24010409336906,0.8885828255000602,0.836064024438032,0.9156323004570376,-0.1253874948992386,-0.1960806478572728,-0.0921414627911774,-4.560318111986327,-7.131413946439439,-3.3511665734225633,-134.12700329371552,-209.74746901292468,-121.26844510415556,-0.43719097844503807,-0.702349778466016,-0.3170030342480157,-12.858558189559943,-20.657346425471054,-9.323618654353403,0.9354074767516496,0.914396982153176,0.9566778034595644,-0.06905281906945854,-0.09361690766438248,-0.04528399883824265,-0.5247261655513236,-0.7113864669318116,-0.3441090369868947,-21.727791534216298,-29.456996560323464,-14.248821407324831,0.929182283491896,0.9062505068317018,0.95245017840179,-0.07621509553751786,-0.1034476587450982,-0.04992368385924251,-0.5791516606773506,-0.7860894607934339,-0.3793655864405281,-23.981435224735012,-32.550288231612164,-15.708719935425592,-0.05442549512602701,-0.07470299386162227,-0.03525654945363338,-2.2536436905187167,-3.093291671288706,-1.459898528100761,0.914396982153176,0.8936458026246196,0.9566778034595644,-0.09361690766438248,-0.1190115782595524,-0.04528399883824265,-0.5884250368292553,-0.7480421439633635,-0.2846306222770774,-73.18719363547952,-93.04006765713476,-35.40181869117878,0.9062505068317018,-0.1034476587450982,-0.650215798894025,0.8836534183848339,-0.13166540093040954,-0.8275772007911679,0.95245017840179,-0.04992368385924251,-0.31379316243644095,-80.87261180273943,-102.93248766059304,-39.029000303039915,-0.06179076206476974,-0.07953505682780437,-0.02916254015936353,-7.685418167259918,-9.892420003458255,-3.627181611861136,0.3908
04013816003,04013816003,Census Tract 8160.03; Maricopa County; Arizona,1901,1675,751,Chandler city,Arizona,131886,0.5020739193953755,0.2637730285478328,04013,1901,1675,751,0.010697,0.00781773244399999,0.00314654663299999,0.8486277945414673,0.7797477095838026,0.8847337476510073,-0.17837290556848012,-0.2824660947497481,-0.13028354875693143,-3.627212499616326,-5.7439471893378435,-2.6493155731215547,-190.8054970866032,-302.1539815538056,-139.36431210528957,0.8348125647543729,0.7605880864579069,0.8739646221058782,-0.19787368113491463,-0.31477210569658703,-0.14421107526118257,-4.023760712257446,-6.40088982502378,-2.932531782802922,-211.6654767100182,-336.71172146363915,-190.8054970866032,-0.3965482126411195,-0.6569426356859367,-0.2832162096813673,-20.85997962341502,-34.5577399098336,-14.898275101597438,0.902977983117464,0.8721631030464638,0.9345487240507324,-0.10744671375881693,-0.14657453004719206,-0.0700351669900888,-0.5662942098029062,-0.7725160199559453,-0.36911793913112984,-33.80860954047201,-46.12035940035494,-22.03689188842566,0.8938093169406224,0.8603149717509065,0.9282439851612716,-0.11880686523032977,-0.16236498588976958,-0.077302967738877,-0.6261674974610295,-0.855739074444816,-0.40742263303994897,-37.38313417677788,-51.08889996685469,-24.323739285967104,-0.05987328765812327,-0.08322305448887068,-0.03830469390881913,-3.5745246363058674,-4.968540566499742,-2.2868473975414405,0.8721631030464638,0.8420935784536691,0.9345487240507324,-0.14657453004719206,-0.18751647748732805,-0.0700351669900888,-0.8605562247195035,-1.1009311910277972,-0.4111846640967306,-114.5880459013986,-146.595364983728,-54.751619719937494,0.8603149717509065,-0.16236498588976958,-0.9532638394880004,0.8277446665629165,-0.20810201550720653,-1.221791294597652,0.9282439851612716,-0.077302967738877,-0.4538547731011877,-126.93260179600536,-162.68858782924795,-60.433391890970405,-0.09270761476849676,-0.12086010356985488,-0.04267010900445711,-12.34455589460676,-16.093222845519957,-5.681772171032905,0.4082
04013812801,04013812801,Census Tract 8128.01; Maricopa County; Arizona,2093,1695,705,Chandler city,Arizona,78080,0.43515243870587866,0.2259840966952271,04013,2093,1695,705,0.010697,0.00781773244399999,0.00314654663299999,0.8721307617649294,0.8127132606924691,0.9029529990525464,-0.1466170485447639,-0.23044626975565036,-0.10747735601884412,-3.2825828554170293,-5.15942028367697,-2.4062912854591736,-156.83625682833394,-246.5083747576192,-114.96852773335756,0.860279879689884,0.7960330157123744,0.8937821135586191,-0.16241240043935787,-0.25622930238024666,-0.11884091752347928,-3.6362221616171047,-5.7366719859462165,-2.660708029908941,-173.73254474998112,-274.08848475614985,-156.83625682833394,-0.35363930620007533,-0.5772517022692467,-0.2544167444497676,-16.896287921647172,-27.58010999853066,-12.155601741508246,0.9184473963300384,0.8922461259862234,0.9451374724756844,-0.0887939842780677,-0.12076698444016593,-0.05804714036002535,-0.473573528782071,-0.6440982173138657,-0.3095884177234219,-27.939441226080884,-37.99989482677674,-18.264803405511618,0.910667244929898,0.8821311090411517,0.9398195620551476,-0.09809593522492256,-0.13361833603960308,-0.06403403416423148,-0.5231845218045776,-0.7126395715063462,-0.3415188964416938,-30.866343469296616,-42.04363253724756,-20.14860745968695,-0.04961099302250665,-0.06854135419248042,-0.03193047871827192,-2.9269022432157317,-4.043737710470821,-1.883804054175335,0.8922461259862234,0.8665296613509458,0.9451374724756844,-0.12076698444016593,-0.15402858621246726,-0.05804714036002535,-0.6656074005574594,-0.8489287643943427,-0.31992689379416434,-94.41239724219282,-120.41542757366564,-45.3797012473992,0.8821311090411517,-0.13361833603960308,-0.7364376425429201,0.8542043457208226,-0.17068006620376924,-0.9407034192292186,0.9398195620551476,-0.06403403416423148,-0.35292366721617136,-104.45924007700994,-133.43310911052745,-50.06009464059168,-0.07083024198546073,-0.0917746548348759,-0.03299677342200702,-10.046842834817124,-13.01768153686183,-4.680393393192485,0.3613
