geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
16001000803,16001000803,Census Tract 8.03; Ada County; Idaho,3120,2116,939,Boise City city,Idaho,114955,0.6465585927665185,0.2569635881491154,16001,3120,2116,939,0.009504,0.00752967584099999,0.003437684209,0.8000219463210824,0.713063119505666,0.8466419374535405,-0.24996570981398808,-0.402400394362359,-0.18113686053364791,-7.412103210945085,-11.932169645821965,-5.371157134236785,-237.56741060721427,-382.4413348019861,-172.15247225117903,0.7823698230959136,0.689351575132978,0.8326639351821217,-0.27816790791201856,-0.4506385944024238,-0.2009647082664608,-8.248368326002973,-13.362551907745983,-5.9591019925770645,-264.3707796795824,-428.2869201200636,-237.56741060721427,-0.8362651150578877,-1.43038226192402,-0.5879448583402791,-26.803369072368195,-45.84558531807757,-18.844386485265353,0.8704619947506342,0.8303316339724834,0.9120902270071608,-0.14881523378453207,-0.20433807298872497,-0.09638275950099508,-1.082502812871267,-1.4863837065717147,-0.7011016655941753,-51.15797792397292,-70.24497668108293,-33.13334903564155,0.8584693528107749,0.8150359071247295,0.90373599990186,-0.1648639485216679,-0.2269398087352787,-0.10651783276155176,-1.1992434072587472,-1.6507918918038944,-0.7748256052352883,-56.67501924663267,-78.01473968827479,-36.61746716612894,-0.1167405943874802,-0.1644081852321797,-0.07372393964111301,-5.517041322659745,-7.769763007191857,-3.4841181304873823,0.8303316339724834,0.7916600123600087,0.9120902270071608,-0.20433807298872497,-0.2631685122239676,-0.09638275950099508,-1.444744885033335,-1.8606975996998336,-0.6814613486256389,-153.85994515796966,-198.1573588604722,-72.57309357035558,0.8150359071247295,-0.2269398087352787,-1.604547420288282,0.7733793640193225,-0.2930264841861174,-2.0718043779856643,0.90373599990186,-0.10651783276155176,-0.7531200221095341,-170.87831951951884,-220.63944387493763,-80.20447519803345,-0.1598025352549468,-0.2111067782858307,-0.07165867348389521,-17.01837436154918,-22.48208501446546,-7.631381627677872,0.0525
16001001600,16001001600,Census Tract 16; Ada County; Idaho,3253,2033,911,Boise City city,Idaho,98986,0.5349956579458545,0.26018947090898453,16001,3253,2033,911,0.009504,0.00752967584099999,0.003437684209,0.8372991175882031,0.7640245785087245,0.8759062362636856,-0.194316318976244,-0.30885841650784124,-0.14167471197106177,-6.0075828074248765,-9.548824940265671,-4.380087932749875,-184.6782295550223,-293.5390390490523,-134.6476462572971,0.8225621030088865,0.7437347314609456,0.8643773541800294,-0.21571367844695916,-0.3445654178818072,-0.1569021274841539,-6.669114528269554,-10.652760876727909,-4.850866507189375,-205.01427999598997,-327.47497315486964,-184.6782295550223,-0.6615317208446774,-1.1039359364622374,-0.47077857443949966,-20.33605044096764,-33.93593410581732,-14.47213570364278,0.8954637620679132,0.8624498703995005,0.9293832517268824,-0.11673977480750204,-0.15948768075851655,-0.07598237663730754,-0.8158723386897245,-1.1146294166423991,-0.5310265453955614,-40.13144804179658,-54.82682816735855,-26.12034163283627,0.8856310143301364,0.8497814515800882,0.9226018604628402,-0.129138415230827,-0.17677315519254344,-0.08389115918141721,-0.90252410562547,-1.2354343477389829,-0.5862995397206845,-44.39370908142992,-60.76902841805129,-28.83913131926633,-0.08665176693574561,-0.12080493109658352,-0.05527299432512311,-4.26226103963333,-5.942200250692746,-2.71878968643006,0.8624498703995005,0.8303264550620898,0.9293832517268824,-0.15948768075851655,-0.2043455846835838,-0.07598237663730754,-1.09401127897426,-1.4017156271205775,-0.5212037484597123,-120.08905367445226,-153.86560122070006,-57.21226657076974,0.8497814515800882,-0.17677315519254344,-1.2125815905074713,0.8150303152671082,-0.2269482266708963,-1.5567592339442138,0.9226018604628402,-0.08389115918141721,-0.575454316685802,-133.1044555990638,-170.88465795216396,-63.16732345618025,-0.11857031153321128,-0.15504360682363627,-0.05425056822608976,-13.015401924611558,-17.019056731463916,-5.955056885410511,0.4909
16001001500,16001001500,Census Tract 15; Ada County; Idaho,2590,1778,603,Boise City city,Idaho,28905,0.5906412074099753,0.22032998701181983,16001,2590,1778,603,0.009504,0.00752967584099999,0.003437684209,0.8184937428925703,0.7381662358688669,0.8611854373357155,-0.22175643819338636,-0.35470839955574335,-0.16119009524097477,-5.458614558447954,-8.731274950088462,-3.967752222790881,-210.7573188589944,-337.11486293777847,-153.19506651702244,0.8022632528854446,0.7160932731942881,0.8484111061242241,-0.24647364366168997,-0.39646612729551967,-0.17867386787082004,-6.067037469244217,-9.759156451185042,-4.398121580232669,-234.24855093607016,-376.8014073816619,-210.7573188589944,-0.6084229107962624,-1.02788150109658,-0.43036935744178795,-23.491232077075768,-39.6865444438834,-16.61657750740494,0.8829048403057991,0.8462775169034593,0.9207172075173298,-0.13262489268225594,-0.18164547683957535,-0.0861098194270231,-0.8106302037449293,-1.1102539419397417,-0.5263206556087632,-45.592249929411096,-62.44397873676836,-29.601836648411876,0.8719775174994879,0.8322696992779101,0.913143192636329,-0.14681855888628145,-0.20153359045465108,-0.09511849627100358,-0.8973847661363383,-1.2318141201674904,-0.5813835129488556,-50.47158414715064,-69.28088414890271,-32.698735261465444,-0.086754562391409,-0.1215601782277489,-0.05506285734009242,-4.8793342177395385,-6.8369054121343575,-3.096898613053567,0.8462775169034593,0.8108098636999124,0.9207172075173298,-0.18164547683957535,-0.23333477399592725,-0.0861098194270231,-0.8247421298272831,-1.059431932005264,-0.39097255328855457,-136.7731558585876,-175.69352106223283,-64.83790270125283,0.8322696992779101,-0.20153359045465108,-0.9150420121394136,0.7939824914927534,-0.2594736165024452,-1.1781125895978823,0.913143192636329,-0.09511849627100358,-0.4318755003726266,-151.7482607196374,-195.37522215553605,-71.62114434040242,-0.0902998823121306,-0.11868065759261824,-0.04090294708407205,-14.975104861049848,-19.681701093303193,-6.783241639149593,0.1798
16001000807,16001000807,Census Tract 8.07; Ada County; Idaho,1608,795,328,Boise City city,Idaho,60728,0.6348918398764677,0.22880331526499964,16001,1608,795,328,0.009504,0.00752967584099999,0.003437684209,0.8038412194412761,0.7182292398182066,0.8496559167072977,-0.24402677520700855,-0.3923131286789623,-0.17694702094859316,-3.7293225982803944,-5.995498711743491,-2.70418081524945,-231.92304715674095,-372.8543974964858,-168.17044870954297,0.7864793052265789,0.6948473249250702,0.8359251554662797,-0.2714892729592005,-0.4391650714174317,-0.1962793480502441,-4.14901635272842,-6.711510340712044,-2.9996257895821885,-258.02340502042415,-417.3824838751271,-231.92304715674095,-0.4196937544480259,-0.7160116289685527,-0.29544497433273786,-26.1003578636832,-44.52808637864134,-18.37344367740907,0.8730435437391307,0.8336336308921527,0.9138834847342672,-0.14541824078685864,-0.19956772728782837,-0.09423139459706202,-0.3974220820925672,-0.5454104056550919,-0.2575305328727026,-49.99019900535437,-68.60508247233861,-32.393777719836805,0.861270348079544,0.8186019022843807,0.9056907076852136,-0.16107561607083618,-0.22159501121291308,-0.10412968965511896,-0.44021304594821986,-0.6056100683176484,-0.2845821669033011,-55.372710182166024,-76.17736708398094,-35.796498981547316,-0.04279096385565262,-0.0601996626625565,-0.02705163403059851,-5.382511176811651,-7.572284611642327,-3.402721261710506,0.8336336308921527,0.7956177900270287,0.9138834847342672,-0.19956772728782837,-0.25688491702281824,-0.09423139459706202,-0.4928791366951995,-0.6344373303886733,-0.23272644855848537,-150.26802948024377,-193.4260153624004,-70.95318553612358,0.8186019022843807,-0.22159501121291308,-0.5472806615924466,0.7776334506816338,-0.2859529115207827,-0.7062275352896606,0.9056907076852136,-0.10412968965511896,-0.25717260119684837,-166.8538602415996,-215.31327295416483,-78.40628085269768,-0.05440152489724703,-0.07179020490098731,-0.02444615263836302,-16.585830761355805,-21.887257591764424,-7.453095316574093,0.1688
16001001702,16001001702,Census Tract 17.02; Ada County; Idaho,3117,1210,519,Boise City city,Idaho,30952,0.5672828673820054,0.22696832315022447,16001,3117,1210,519,0.009504,0.00752967584099999,0.003437684209,0.8263356876415682,0.7489124730548958,0.8673344179008792,-0.21016194139464608,-0.33526952211236477,-0.15295782037590272,-6.225830626692871,-9.932013594431988,-4.53121757616549,-199.7379091014716,-318.64015381559153,-145.37111248525795,0.810722377104317,0.7275689725745221,0.8550770270998254,-0.23346786550006413,-0.3744401392784432,-0.1694852841406716,-6.916244576602204,-11.092402703900143,-5.020826633854163,-221.88785937126096,-355.8679083702324,-199.7379091014716,-0.6904139499093329,-1.1603891094681558,-0.48960905768867313,-22.149950269789315,-37.22775455464086,-15.707701562036352,0.8881551064975775,0.8530289252027694,0.9243450696676072,-0.12592946061356414,-0.17229319013103198,-0.08184706427827682,-0.5238159190209557,-0.7166703906283369,-0.3404508761111527,-43.290571819913694,-59.22895790316834,-28.136436042244025,0.8776830249581962,0.8395762285138725,0.9171017919038584,-0.13936349634610942,-0.1910770767891945,-0.09039150160643462,-0.5796961057470601,-0.7948038059919144,-0.3759922996172886,-47.908769070004965,-65.68626495800945,-31.073743770023853,-0.0558801867261044,-0.07813341536357743,-0.03554142350613587,-4.6181972500912725,-6.4573070548411104,-2.937307727779824,0.8530289252027694,0.8189458504424966,0.9243450696676072,-0.17229319013103198,-0.22108195488099172,-0.08184706427827682,-0.6733048612038961,-0.8639665609106483,-0.3198502866649629,-129.73118712984513,-166.46754545484552,-61.6281862552915,0.8395762285138725,-0.1910770767891945,-0.7467104449627513,0.8027507229752334,-0.2457167229868096,-0.9602368145850008,0.9171017919038584,-0.09039150160643462,-0.3532411083505177,-143.87484488684996,-185.01672728034697,-68.06187058776835,-0.0734055837588552,-0.09627025367435238,-0.03339082168555479,-14.143657757004856,-18.549181825501424,-6.433684332476839,0.6586
16001000806,16001000806,Census Tract 8.06; Ada County; Idaho,2322,690,335,Boise City city,Idaho,55836,0.5936750421051403,0.2530665282146549,16001,2322,690,335,0.009504,0.00752967584099999,0.003437684209,0.8174806888954064,0.7367818518691752,0.8603899989522507,-0.22327048648845368,-0.3572538431328822,-0.16226362605069905,-4.927197397727304,-7.883980699363267,-3.580880431611129,-212.1962703586264,-339.53405251349125,-154.21535019858436,0.8011710585274376,0.7146161254875488,0.8475491427079411,-0.24817289560860128,-0.399352693472663,-0.1798725874525393,-5.4767509340845475,-8.813030253130448,-3.969480063207824,-235.86351998641464,-379.54479987641895,-212.1962703586264,-0.5495535363572435,-0.9290495537671806,-0.38859963159669464,-23.667249627788262,-40.010747362927674,-16.735556916308983,0.8822252049600059,0.8454045583973308,0.9202470584343688,-0.13349742716241397,-0.18286563523591873,-0.08666470686830137,-0.31665617813586716,-0.4337576715672976,-0.20556886705235372,-45.89219972983582,-62.8634306619272,-29.792589427877353,0.8712391997443576,0.8313253880364575,0.91263029604312,-0.14779041197116005,-0.2028984250823161,-0.09573395090617492,-0.3505591681776545,-0.4812754912361488,-0.22708113299378377,-50.80567654748616,-69.75007119364476,-32.91030912953388,-0.03390299004178732,-0.04751781966885121,-0.02151226594143004,-4.913476817650336,-6.886640531717567,-3.117719701656528,0.8454045583973308,0.8097590911493617,0.9202470584343688,-0.18286563523591873,-0.234935193602597,-0.08666470686830137,-0.46126785018798017,-0.5926102602424942,-0.2186066451071545,-137.69189557850154,-176.8985851470132,-65.25571495735954,0.8313253880364575,-0.2028984250823161,-0.5117993887889533,0.7928507033141138,-0.2612715052405235,-0.659042063218677,0.91263029604312,-0.09573395090617492,-0.24148328179607123,-152.77593695192635,-196.72897409512743,-72.08456173017052,-0.05053153860097309,-0.06643180297618279,-0.02287663668891673,-15.084041373424803,-19.830388948114265,-6.828846772810966,0.56
16001000902,16001000902,Census Tract 9.02; Ada County; Idaho,2842,515,301,Boise City city,Idaho,47230,0.5607720889371948,0.25275623293483035,16001,2842,515,301,0.009504,0.00752967584099999,0.003437684209,0.828534868337419,0.7519356050734475,0.8690561627783768,-0.2069498076848013,-0.32990111553810797,-0.1506736190708263,-5.589790463095712,-8.910750534294815,-4.069749898994837,-196.6850972236352,-313.53802020741784,-143.2002075649133,0.813096083454601,0.7308002961224968,0.856944366328483,-0.2298669497352642,-0.36836288286393903,-0.1669368972975791,-6.208790903386989,-9.949617023695888,-4.509027028785817,-218.46554902839512,-350.0920838738877,-196.6850972236352,-0.619000440291277,-1.038866489401073,-0.4392771297909803,-21.780451804759924,-36.55406366646984,-15.456619626705852,0.8896240936462386,0.8549203570094128,0.9253588256149464,-0.1240702754591229,-0.16969960043773974,-0.08066187117786522,-0.2196549297773351,-0.30043742289969017,-0.14280437102051785,-42.65144267521071,-58.337363669842745,-27.72900408165395,0.8792799901848054,0.8416242186592382,0.918208245793428,-0.13729416245423928,-0.18817873562748072,-0.08907756446457882,-0.24306659674226183,-0.33315301998713076,-0.15770357641907204,-47.19739742568191,-64.68990679361762,-30.622053673606224,-0.02341166696492672,-0.03271559708744059,-0.01489920539855418,-4.545954750471208,-6.352543123774873,-2.8930495919522694,0.8549203570094128,0.8212281461341546,0.9253588256149464,-0.16969960043773974,-0.21768841546334616,-0.08066187117786522,-0.384612677474664,-0.4933760840367584,-0.1828146805520456,-127.7782981643402,-163.91232027799282,-60.735774269782596,0.8416242186592382,-0.18817873562748072,-0.4264943887126944,0.8052119437692491,-0.2419090498321913,-0.5482705152004556,0.918208245793428,-0.08907756446457882,-0.20188828072234183,-141.69248794441674,-182.1496728240716,-67.07251851240592,-0.04188171123803042,-0.05489443116369719,-0.01907360017029621,-13.91418978007655,-18.2373525460788,-6.336744242623328,0.4267
16001000602,16001000602,Census Tract 6.02; Ada County; Idaho,2539,1403,493,Boise City city,Idaho,0,NA,NA,16001,2539,1403,493,0.009504,0.00752967584099999,0.003437684209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068
16001010101,16001010101,Census Tract 101.01; Ada County; Idaho,2311,1798,599,Boise City city,Idaho,1818609,0.5916901460708335,0.20427243381270255,16001,2311,1798,599,0.009504,0.00752967584099999,0.003437684209,0.818143340794632,0.7376872955642981,0.8609103339136076,-0.22227970349149015,-0.35558793815887024,-0.16156115289510517,-4.882094503882996,-7.810042443209258,-3.548487802532949,-211.25463019831224,-337.9507764261903,-153.54771971150797,0.8018854618731666,0.7155822090683123,0.8481129859212684,-0.24706089279140592,-0.39746347425545914,-0.17908818353222516,-5.426382201681886,-8.729785997897496,-3.93344701652681,-234.8066725089522,-377.7492859323884,-211.25463019831224,-0.5442876977988895,-0.919743554688238,-0.3849592139938607,-23.55204231063996,-39.798509506198094,-16.65768991751885,0.8826697993580529,0.8459755923817196,0.9205546278120466,-0.13292649270121043,-0.18206720028960577,-0.0863016379340544,-0.8216128302402355,-1.1253493918635276,-0.5334266447302481,-45.695930491670495,-62.5889539412418,-29.667777793673427,0.8717221757537194,0.8319430854222529,0.9129658276831876,-0.14715448088190192,-0.202005302432978,-0.09533124863794427,-0.9095554021099294,-1.2485859280779958,-0.5892382730643111,-50.587063521130666,-69.44304383081177,-32.771872806691384,-0.0879425718696939,-0.12323653621446828,-0.05581162833406294,-4.891133029460172,-6.854089889569982,-3.1040950130179614,0.8459755923817196,0.8104464083164682,0.9205546278120466,-0.18206720028960577,-0.23388787924582144,-0.0863016379340544,-0.8211732926760322,-1.054898848402132,-0.3892441915562763,-137.09069994591522,-176.10999138599868,-64.98233581907785,0.8319430854222529,-0.202005302432978,-0.9110996328446122,0.7935909967286494,-0.2600949407468234,-1.1730999244329017,0.9129658276831876,-0.09533124863794427,-0.4299702264571344,-152.10344454834927,-195.8430591707682,-71.78133997614933,-0.08992634016857992,-0.11820107603076968,-0.04072603490085808,-15.012744602434044,-19.733067784769563,-6.799004157071465,0.3272
16001000808,16001000808,Census Tract 8.08; Ada County; Idaho,1844,708,262,Boise City city,Idaho,73549,0.7085583054502663,0.2419011096317889,16001,1844,708,262,0.009504,0.00752967584099999,0.003437684209,0.7800278630297741,0.6862262409272974,0.8308034478750556,-0.28200548646533335,-0.4572453519828972,-0.2036541284917608,-4.942252184367878,-8.01339671775262,-3.569115175770421,-268.0180143366528,-434.5659825245455,-193.55288371856943,0.7608886884578213,0.6608669804848387,0.8155453563590468,-0.31425268264509554,-0.5131638128846437,-0.22617337245893948,-5.507396422363974,-8.993388770397027,-3.963773393530959,-298.6657495858988,-487.7108877655655,-268.0180143366528,-0.5651442379960958,-0.9799920526444073,-0.3946582177605382,-30.647735249245976,-53.14490524101991,-21.40228946640663,0.85687059958411,0.8130022799382064,0.9026193283332964,-0.16703735719881055,-0.23000885074517463,-0.10788675647630865,-0.406548953090054,-0.5598140382489427,-0.262583464161975,-57.42216851554436,-79.06977941369247,-37.08805990988347,0.8437363619740734,0.7963444173588042,0.893418810317886,-0.185204342337836,-0.2557380678534171,-0.119295887271717,-0.4507652225098503,-0.6224358759899026,-0.290351924213819,-63.66740430930089,-87.91467174998624,-41.01015878726257,-0.04421626941979628,-0.06262183774095986,-0.02776846005184402,-6.245235793756537,-8.844892336293766,-3.9220988773790992,0.8130022799382064,0.770955465350247,0.9026193283332964,-0.23000885074517463,-0.2970917840834004,-0.10788675647630865,-0.4537557267080944,-0.5860952652431605,-0.21283630359651995,-173.1892086672116,-223.70048291723683,-81.23523038035113,0.7963444173588042,-0.2557380678534171,-0.504513684798652,0.7511595977054867,-0.33127500873932547,-0.6535310786682694,0.893418810317886,-0.119295887271717,-0.2353439524039728,-192.5624751139893,-249.43934300315627,-89.82593603205068,-0.05075795809055761,-0.06743581342510896,-0.02250764880745284,-19.373266446777713,-25.73886008591945,-8.59070565169956,0.1661
16001010506,16001010506,Census Tract 105.06; Ada County; Idaho,2524,2084,672,Boise City city,Idaho,200270,0.599455210672074,0.2468293302363236,16001,2524,2084,672,0.009504,0.00752967584099999,0.003437684209,0.815554051654647,0.7341514562458351,0.8588765345697393,-0.22616029921148395,-0.3621167560078283,-0.16431170226458397,-5.425154968873802,-8.686491506324362,-3.941524887846258,-214.94274837059436,-344.15576490984,-156.16184183226062,0.7990942848547352,0.7118102393965379,0.8459093226046221,-0.2514167839177911,-0.4048688044271253,-0.18215980516791136,-6.03100994863123,-9.712031748003108,-4.369666893709154,-238.94651143546864,-384.78731172753993,-214.94274837059436,-0.605854979757428,-1.0255402416787458,-0.4281420058628962,-24.003763064874327,-40.63154681769991,-16.962836999322356,0.8809317873566109,0.8437438585227534,0.9193519781863428,-0.13516167125796874,-0.18519381195950105,-0.08772268263647634,-0.9683163098985644,-1.3267532647655105,-0.6284570437341913,-46.46431429455684,-63.66378429776922,-30.156288087053326,0.8698342604871186,0.8295292173136259,0.9116539045769828,-0.1496443005590362,-0.20550304814872236,-0.09690749414824353,-1.0720718053131837,-1.4722513520603266,-0.6942582631731962,-51.442984899864854,-70.64545835222297,-33.313736236717666,-0.10375549541461916,-0.14549808729481617,-0.06580121943900485,-4.978670605308021,-6.981674054453752,-3.1574481496643405,0.8437438585227534,0.8077608896130306,0.9193519781863428,-0.18519381195950105,-0.2379901191787885,-0.08772268263647634,-0.93706997785911,-1.2042162389223017,-0.4438717007125538,-139.44493718141518,-179.19884507772343,-66.0523364155586,0.8295292173136259,-0.20550304814872236,-1.0398335383949815,0.7906988437259191,-0.2647040120709107,-1.3393869919625048,0.9116539045769828,-0.09690749414824353,-0.49034631575991794,-154.73713368972943,-199.3135404706108,-72.96820174998778,-0.10276356053587175,-0.13517075304020332,-0.04647461504736416,-15.29219650831425,-20.1146953928874,-6.91586533442919,0.0569
16001000402,16001000402,Census Tract 4.02; Ada County; Idaho,2800,1450,279,Boise City city,Idaho,0,NA,NA,16001,2800,1450,279,0.009504,0.00752967584099999,0.003437684209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6297
16001000502,16001000502,Census Tract 5.02; Ada County; Idaho,2607,2045,787,Boise City city,Idaho,0,NA,NA,16001,2607,2045,787,0.009504,0.00752967584099999,0.003437684209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0337
16001000805,16001000805,Census Tract 8.05; Ada County; Idaho,2018,1825,1035,Boise City city,Idaho,119364,0.6906250272474131,0.24667923270090245,16001,2018,1825,1035,0.009504,0.00752967584099999,0.003437684209,0.7857591831502649,0.6938832085220878,0.8353539911217451,-0.27265455045756004,-0.441164720111782,-0.19709729124195832,-5.229261254353178,-8.461129930883715,-3.780143139734488,-259.1308847548651,-419.2829499942376,-187.3212655963572,0.767040705563682,0.668982898422779,0.8204603672753767,-0.30371177532895227,-0.4948065224950297,-0.2188279164791919,-5.8249100062818,-9.489929921001796,-4.196916365764408,-288.6476712726363,-470.26411897927625,-259.1308847548651,-0.5956487519286222,-1.028799990118081,-0.4167732260299198,-29.51678651777117,-50.98116898503871,-20.652786225466787,0.8607799184758373,0.8179772426002418,0.9053486103339092,-0.16173713923377345,-0.22252789921285804,-0.10454689893562848,-1.0147022074338188,-1.3960896774644238,-0.6559035830169453,-55.600120955277745,-76.49806451859857,-35.93992235709289,0.8479716624842136,0.8017063863915967,0.896390867454405,-0.1792846910360246,-0.24733944617917256,-0.11558477033554238,-1.1247915761042238,-1.551751707817128,-0.7251526901046789,-61.632415128998566,-85.0274908392947,-39.73439397833857,-0.11008936867040496,-0.15566203035270432,-0.06924910708773357,-6.03229417372082,-8.529426320696126,-3.794471621245675,0.8179772426002418,0.7768879131345473,0.9053486103339092,-0.22252789921285804,-0.2871869713679179,-0.10454689893562848,-1.734207649784344,-2.2381096681645336,-0.8147564082379177,-167.55629466515398,-216.24248001589697,-78.72042591670703,0.8017063863915967,-0.24733944617917256,-1.9275693572563928,0.7575201703286738,-0.32009686232660806,-2.4945835074269835,0.896390867454405,-0.11558477033554238,-0.900776907630474,-186.2385852421635,-241.0225611040564,-87.03158527830668,-0.19336170747204864,-0.25647383926244993,-0.0860204993925564,-18.682290577009528,-24.780081088159413,-8.311159361599653,0.1018
16001000704,16001000704,Census Tract 7.04; Ada County; Idaho,2449,1861,849,Boise City city,Idaho,326428,0.6260934060991069,0.21045411949821952,16001,2449,1861,849,0.009504,0.00752967584099999,0.003437684209,0.8067335639599468,0.7221499902342943,0.8519359916664191,-0.2395666235719537,-0.3847538787275481,-0.17379710422136538,-5.5759840753578,-8.955260414531786,-4.045179044695129,-227.68411904278483,-365.6700863426617,-165.17676785198566,0.7895927256956506,0.699020883562184,0.8383930371802558,-0.2664757000122758,-0.43057242425153,-0.1927579973269726,-6.202300794592922,-10.02170062389194,-4.486499444152496,-253.2585052916669,-409.21603200865417,-227.68411904278483,-0.6263167192351222,-1.0664402093601542,-0.4413203994573678,-25.57438624888208,-43.545945665992406,-18.02043280756912,0.8749954711738356,0.8361325009410352,0.9152381943633898,-0.1428630580892798,-0.1959826927843831,-0.09261174430724864,-0.9139707447267614,-1.2538052179014625,-0.5924864415407052,-49.11180788429669,-67.37266082221721,-31.83699309729743,0.8633887504699764,0.8213014991018249,0.9071676385262688,-0.15822681203068803,-0.21757965995873585,-0.1023320911497034,-1.0122608262876105,-1.3919724700671483,-0.6546726551176876,-54.39338131583075,-74.79701612397359,-35.178541381928405,-0.09829008156084884,-0.13816725216568626,-0.06218621357698239,-5.281573431534059,-7.424355301756382,-3.3415482846309725,0.8361325009410352,0.798615613900485,0.9152381943633898,-0.1959826927843831,-0.2521668529819271,-0.09261174430724864,-1.2528575388986771,-1.6120257270183638,-0.5920386152339822,-147.56861471126942,-189.8734660799015,-69.73364137031592,0.8213014991018249,-0.21757965995873585,-1.390920358412561,0.7808571235706399,-0.28064401260410027,-1.7940715169408077,0.9071676385262688,-0.1023320911497034,-0.6541778258411027,-163.83043090842884,-211.3158441626393,-77.05274744889313,-0.13806281951388333,-0.1820457899224439,-0.06213921060712057,-16.2618161971594,-21.442378082737797,-7.319106078577218,0.0829
