geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06059001801,06059001801,Census Tract 18.01; Orange County; California,3903,2284,887,Fullerton city,California,70406,0.3581805685636928,0.22352340102417015,06059,3903,2284,887,0.009319,0.009493868073,0.003212018401,0.8999694528141704,0.8523566221585467,0.9243728651150102,-0.11114882496626732,-0.17321784568007992,-0.08181453365745471,-4.042711397156098,-6.30028935649307,-2.975762881617361,-103.57958998606452,-161.42171038926648,-76.24296391538203,0.890534082710492,0.838848386669234,0.917132127352341,-0.1229216482723827,-0.19211053617286103,-0.09035543535792322,-4.470913197497055,-6.987455371979863,-3.2864130450981985,-114.55068402503343,-179.02780865948918,-103.57958998606452,-0.4282018003409567,-0.6871660154867927,-0.3106501634808376,-10.971094038968912,-17.606098270222716,-7.959266294666606,0.936568018477718,0.9159177466017852,0.9574648962161082,-0.06772810972702568,-0.09180109645235564,-0.04442471358687938,-0.49687034687342285,-0.673475796408376,-0.32591080629048264,-21.75439347081536,-29.48668110369422,-14.269299750021132,0.9304504622038382,0.9079085819794837,0.9533121898453804,-0.07474824358884058,-0.10143247882923676,-0.04897431361093989,-0.5483718041129118,-0.7441340256393315,-0.3592878095938576,-24.009273384978624,-32.58029884585514,-15.73063964946837,-0.0515014572394889,-0.07065822923095555,-0.03337700330337495,-2.254879914163262,-3.093617742160926,-1.4613398994472395,0.9159177466017852,0.8955136937122143,0.9574648962161082,-0.09180109645235564,-0.11667750814022032,-0.04442471358687938,-0.7730626313250911,-0.9825484111308664,-0.37410322216750874,-87.15474986754128,-110.77208693696352,-42.17623699746434,0.9079085819794837,-0.10143247882923676,-0.8541690896497376,0.8856853361818353,-0.1290691616403767,-1.08689928090802,0.9533121898453804,-0.04897431361093989,-0.4124156814081485,-96.29865723221393,-122.53655929064487,-46.495567238799154,-0.08110645832464647,-0.10435086977715358,-0.03831245924063975,-9.143907364672655,-11.76447235368135,-4.319330241334808,0.8757
06059086501,06059086501,Census Tract 865.01; Orange County; California,2691,1919,1094,Fullerton city,California,57744,0.3414003849564709,0.20817837079889912,06059,2691,1919,1094,0.009319,0.009493868073,0.003212018401,0.9061554113722168,0.8612525784876907,0.9291095318828508,-0.10356345881736964,-0.1610995716912009,-0.07629936588153265,-2.597105285487011,-4.0399630710165,-1.9133919306391576,-96.51078727190676,-150.12869085903012,-71.10337906500027,0.8972696067810121,0.8484838661483158,0.9223029700002312,-0.11449222445808344,-0.1785727930685237,-0.08424241548278796,-2.871170629899651,-4.478146539507595,-2.1125831930581156,-106.69530397248796,-166.41198586055722,-96.51078727190676,-0.27406534441263997,-0.4381834684910943,-0.19919126241895824,-10.184516700581195,-16.283295001527105,-7.402127923409819,0.9405656116989972,0.9211610657857922,0.9601735998449612,-0.06319005028649004,-0.08558648117303423,-0.04147833283634276,-0.38949483261393664,-0.5275433712644774,-0.25566677399290694,-20.296760428032133,-27.4905352404626,-13.322916831313549,0.9348200228871664,0.913627432002342,0.9562792601436974,-0.06972462668431824,-0.0945380632982533,-0.04571963617587278,-0.42977306832882783,-0.5827196999061645,-0.2818095880404591,-22.395678391288577,-30.36579989088924,-14.685231268392863,-0.0402782357148912,-0.05517632864168709,-0.02614281404755214,-2.098917963256446,-2.875264650426633,-1.3623144370793197,0.9211610657857922,0.901959937503636,0.9601735998449612,-0.08558648117303423,-0.10869669307897464,-0.04147833283634276,-0.8889261566314592,-1.128955558085094,-0.4308060629008269,-81.25467610890853,-103.19520640631572,-39.37898198362221,0.913627432002342,-0.0945380632982533,-0.9818998995086108,0.8927009000183185,-0.12019602531988004,-1.248390976770784,0.9562792601436974,-0.04571963617587278,-0.474857476454028,-89.75319008305401,-114.11252072859088,-43.40561941992944,-0.09297374287715154,-0.11943541868569008,-0.04405141355320113,-8.49851397414548,-10.917314322275145,-4.026637436307234,0.6714
06059001901,06059001901,Census Tract 19.01; Orange County; California,1936,1214,512,Fullerton city,California,41847,0.4046425878376062,0.2065651562339574,06059,1936,1214,512,0.009319,0.009493868073,0.003212018401,0.8830608389103821,0.8282014715047643,0.911383305342898,-0.13242480691807182,-0.20743567164049337,-0.09723317745409084,-2.3891532776961735,-3.7424680944983777,-1.7542405386248856,-123.4066775669511,-193.3093024017757,-90.61159806946723,0.8721469936633315,0.8127361878896677,0.9029655384367308,-0.1465957083675079,-0.23041155900363833,-0.10746197660130098,-2.6448187865518964,-4.156989496335097,-1.938784277658406,-136.6125406276806,-214.72053183549056,-123.4066775669511,-0.2556655088557229,-0.4145214018367191,-0.18454373903352028,-13.20586306072949,-21.411229433714833,-9.532217925285138,0.9255876632279856,0.9015549203715184,0.9500046731245988,-0.080394693801883,-0.1091947671783697,-0.05262640099544426,-0.3134902923029723,-0.4257930201843789,-0.2052108796081868,-25.822923583440883,-35.07356014698343,-16.90369683757717,0.9184580251145562,0.8922599645322297,0.945144727091596,-0.08878138429382587,-0.12074960185426836,-0.05803901914281941,-0.3461932721818776,-0.4708498308861711,-0.22631679051975084,-28.51674400180211,-38.78499430693337,-18.64223974627272,-0.0327029798789053,-0.04505681070179218,-0.02110591091156402,-2.6938204183612275,-3.711434159949933,-1.738542908695554,0.9015549203715184,0.8779043054154724,0.9500046731245988,-0.1091947671783697,-0.1390763137068171,-0.05262640099544426,-0.5307805254929369,-0.6760305532987818,-0.25580959140226234,-103.66807138533925,-132.0372174411683,-49.96281082075436,0.8922599645322297,-0.12074960185426836,-0.5869469644143103,0.8665465485048385,-0.15400609664353926,-0.7486021447533823,0.945144727091596,-0.05803901914281941,-0.2821195729040635,-114.63807898716998,-146.21135639714498,-55.101479082824895,-0.05616643892137341,-0.07257159145460046,-0.02630998150180114,-10.970007601830744,-14.174138955976652,-5.138668262070535,0.5769
06059011402,06059011402,Census Tract 114.02; Orange County; California,1871,1361,453,Fullerton city,California,55267,0.5223949744646701,0.2029214263894136,06059,1871,1361,453,0.009319,0.009493868073,0.003212018401,0.8416171550705795,0.7700047496822486,0.8792744838931891,-0.1881887078646088,-0.2986932878175902,-0.13730128454572119,-3.281229893832431,-5.2079710637010415,-2.3939644648452285,-175.3730568590289,-278.3522749172123,-127.9510670681576,0.827229545270351,0.7501407260584183,0.8680343617420694,-0.2088543085984496,-0.3330832006075131,-0.15202812708138314,-3.641552187721969,-5.807588390229306,-2.6507394675438065,-194.63133018289517,-310.4002346461414,-175.3730568590289,-0.3603222938895376,-0.5996173265282643,-0.256775002698578,-19.258273323866256,-32.04795972892914,-13.723944558983325,0.8983323897030878,0.8661547327856038,0.9313569374880256,-0.11317371104754982,-0.15452812545853328,-0.07370220776699472,-0.49474533369848855,-0.6755285153074347,-0.3221934055045425,-36.351604239418705,-49.63471824448455,-23.67328475419122,0.8887523548889859,0.8537977992815031,0.9247573020605702,-0.12517282739004398,-0.17123750007499491,-0.08136480541626646,-0.5472001552644267,-0.7485744996088688,-0.35569088823172285,-40.205742488201814,-55.00180011821225,-26.134525219083237,-0.05245482156593811,-0.07304598430143405,-0.03349748272718034,-3.854138248783109,-5.367081873727704,-2.461240464892016,0.8661547327856038,0.8348107319826661,0.9313569374880256,-0.15452812545853328,-0.1978763109872956,-0.07370220776699472,-0.6645825454121023,-0.851011050852243,-0.31697272386459374,-146.70696366713074,-187.8611591285305,-69.97190372286838,0.8537977992815031,-0.17123750007499491,-0.7364449243926351,0.8198734557248489,-0.2197004220802605,-0.9448704907340212,0.9247573020605702,-0.08136480541626646,-0.3499274279685293,-162.57062348623293,-208.58068228124088,-77.246672840734945,-0.07186237898053283,-0.09385943988177824,-0.03295470410393558,-15.863659819102171,-20.719523152710433,-7.274769117866574,0.2074
06059011707,06059011707,Census Tract 117.07; Orange County; California,4668,2393,1273,Fullerton city,California,79731,0.4680802832927597,0.2407169920276149,06059,4668,2393,1273,0.009319,0.009493868073,0.003212018401,0.860486189304941,0.7963223910163574,0.8939420408283644,-0.16213370119019743,-0.2557728016710494,-0.1186407555833909,-7.052993051775287,-11.12639617659007,-5.161002423582601,-151.09239613914497,-238.3546738772509,-110.56132012816197,0.8476533735305275,0.7783910256343852,0.8839756420923521,-0.1797275056370502,-0.28470134812384873,-0.1312528902188081,-7.818342757647838,-12.384819537259569,-5.7096440526742684,-167.48806250316707,-265.3131863166146,-151.09239613914497,-0.7653497058725511,-1.2584233606694983,-0.5486416290916676,-16.395666364022087,-26.95851243936372,-11.753248266745237,0.9108030333884886,0.8823073971084683,0.9399125074107846,-0.09793222391856692,-0.13339183517812322,-0.06392881477313339,-0.7527423319285533,-1.0252976707207513,-0.4913798868671823,-31.456010527728928,-42.845702913529095,-20.534052940542512,0.9023331549156168,0.8713284856662424,0.9341060215114724,-0.10823812086736054,-0.14767279671267913,-0.07054229067264217,-0.8319571663460886,-1.1350662827012408,-0.5422134437042971,-34.76628359156241,-47.43277403682577,-22.658313568921734,-0.0792148344175353,-0.10976861198048948,-0.05083355683711482,-3.310273063833485,-4.587071123296678,-2.124260628379224,0.8823073971084683,0.8544188465912272,0.9399125074107846,-0.13339183517812322,-0.1703861683173077,-0.06392881477313339,-1.6121329096550965,-2.05923510181539,-0.772624096770173,-126.64044851964624,-161.76238034684917,-60.69317335193817,0.8713284856662424,-0.14767279671267913,-1.7847282416005104,0.8410811528391546,-0.18894591398748944,-2.2835425097596187,0.9341060215114724,-0.07054229067264217,-0.8525525431445095,-140.19860499611235,-179.38275803296298,-66.97192012132831,-0.17259533194541388,-0.22430740794422863,-0.07992844637433649,-13.558156476466133,-17.620377686113798,-6.278746769390141,0.6316
06059011504,06059011504,Census Tract 115.04; Orange County; California,3888,1244,354,Fullerton city,California,68342,0.4208856786545837,0.2234007696679122,06059,3888,1244,354,0.009319,0.009493868073,0.003212018401,0.8772248499207238,0.8199193402252203,0.9068853572006242,-0.1399585865475329,-0.21963216494602272,-0.10267520812862416,-5.071017576525753,-7.957772340273159,-3.720156068572921,-130.4274068036459,-204.6752145131985,-95.68302645506483,0.8658088454059779,0.803800447645896,0.8980647055342722,-0.15498935510539838,-0.2440898769448524,-0.11350551228386709,-5.615616471283382,-8.84393081391242,-4.112562594568413,-144.43458002272072,-227.4673563249079,-130.4274068036459,-0.5445988947576295,-0.8861584736392611,-0.39240652599549186,-14.007173219074833,-22.792141811709392,-10.09276044227088,0.9217793855445,0.8965870013042089,0.9474103201701184,-0.08485828136555124,-0.11534072939420573,-0.05550887372689654,-0.3390725533618922,-0.46087282222749426,-0.221799631643994,-27.2566361223386,-37.04765451989504,-17.829552382957715,0.9143020438124896,0.8868530868525838,0.9423059259805106,-0.09373046551461688,-0.12758247653957136,-0.06122647903275811,-0.3745235910792533,-0.5097877942890761,-0.24464575813838477,-30.106397996724542,-40.97972622902541,-19.666057728165978,-0.03545103771736113,-0.04891497206158179,-0.02284612649439077,-2.849761874385943,-3.932071709130369,-1.8365053452082616,0.8965870013042089,0.8718301148268216,0.9474103201701184,-0.11534072939420573,-0.14701245459803575,-0.05550887372689654,-0.3876405025825125,-0.4940837645607454,-0.18655584911156595,-109.50296683121825,-139.57168490416535,-52.69939240439716,0.8868530868525838,-0.12758247653957136,-0.42878292504543103,0.8599536675310362,-0.16285334635648782,-0.547322297686495,0.9423059259805106,-0.06122647903275811,-0.2057717445370024,-121.1251200693308,-154.61081855550705,-58.12761145113062,-0.04114242246291855,-0.05323853312574961,-0.01921589542543644,-11.622153238112585,-15.039133651341698,-5.428219046733459,0.8396
06059011101,06059011101,Census Tract 111.01; Orange County; California,2684,1646,617,Fullerton city,California,47890,0.3853864618360617,0.1911946391690536,06059,2684,1646,617,0.009319,0.009493868073,0.003212018401,0.8900297001904306,0.8381283521114145,0.9167445155474174,-0.12355801136303672,-0.1931346761874815,-0.09081645217464766,-3.0904571975825017,-4.830722375197821,-2.2715189018169135,-115.14371078921393,-179.98220473911405,-84.63185178155415,0.8797209796260771,0.8234582507652004,0.9088101159244988,-0.13672405587627018,-0.21439064952078357,-0.10033986470621203,-3.4197688834922215,-5.362380946381145,-2.509720362645258,-127.41314767109618,-199.79064628841823,-115.14371078921393,-0.3293116859097198,-0.5316585711833239,-0.23820146082834448,-12.26943688188226,-19.80844154930417,-8.874868138164846,0.9301227501650122,0.9074800424790682,0.9530894740516708,-0.07512691182168259,-0.1019526085314056,-0.04921943555719713,-0.39719465215682953,-0.5390216355256291,-0.26022228401852276,-24.13090231815489,-32.74736546328245,-15.809373269655088,0.9234094054100032,0.8987125180704029,0.9485211966501512,-0.08294326886998712,-0.11270287204529908,-0.0542726968376185,-0.43851959342825914,-0.5958580883154109,-0.2869387869049792,-26.641530584948917,-36.20036988550491,-17.432490091432516,-0.0413249412714296,-0.05683645278978178,-0.02671650288645644,-2.510628266794022,-3.4530044222224654,-1.6231168217774266,0.9074800424790682,0.8851600835101145,0.9530894740516708,-0.1019526085314056,-0.12973914959482377,-0.04921943555719713,-0.5972094875138488,-0.7599751703865408,-0.28831350475726125,-96.7924615095379,-123.1726370156468,-46.72828278075547,0.8987125180704029,-0.11270287204529908,-0.6601814845647479,0.8744278943374344,-0.14360487179759202,-0.8411966415191191,0.9485211966501512,-0.0542726968376185,-0.3179140772489832,-106.99861986462687,-136.33657074864166,-51.525782374227425,-0.06297199705089906,-0.08122147113257827,-0.02960057249172193,-10.20615835508899,-13.163933732994858,-4.79749959347195,0.5214
06059001404,06059001404,Census Tract 14.04; Orange County; California,2452,1395,703,Fullerton city,California,96241,0.3312628545298943,0.20712390652115256,06059,2452,1395,703,0.009319,0.009493868073,0.003212018401,0.9099131625411024,0.8666718829326484,0.9319828808086368,-0.0990059724021503,-0.1538392091551364,-0.07298108215501559,-2.2623050825119457,-3.515254850966188,-1.6676314476855512,-92.26366568156384,-143.3627590116716,-68.01107046025902,0.9013634471157576,0.8543585655069729,0.9254409836746624,-0.109430389261808,-0.17046874740069365,-0.08056593304230483,-2.5005049675454942,-3.895242926230361,-1.8409467164120776,-101.97817975307888,-158.8598257027064,-92.26366568156384,-0.2381998850335485,-0.3799880752641731,-0.17331526872652625,-9.714514071515028,-15.497066691034792,-7.068322541864855,0.9429889692607965,0.9243432827859286,0.9618137398371164,-0.06045779176387851,-0.081849155636254,-0.03970234420788229,-0.2708971977830187,-0.36674688664389526,-0.1778969009211824,-19.41915396294041,-26.290099400996077,-12.75246601585537,0.93746977345536,0.9170998417366392,0.9580762501068228,-0.06670105886631827,-0.09039382026975304,-0.04375826025173141,-0.29887181468049395,-0.40503352659017133,-0.19607051028840997,-21.424502844479857,-29.03466140431336,-14.05523371243082,-0.02797461689747527,-0.03828663994627607,-0.01817360936722756,-2.005348881539446,-2.744562003317281,-1.3027676965754524,0.9243432827859286,0.9058768155868098,0.9618137398371164,-0.081849155636254,-0.10390285168322697,-0.03970234420788229,-0.546276755104419,-0.693467296301197,-0.2649809591232245,-77.70650854970397,-98.64399662890426,-37.69288180984701,0.9170998417366392,-0.09039382026975304,-0.6033054639916225,0.8969661611986468,-0.11486925957570744,-0.7666591780266356,0.9580762501068228,-0.04375826025173141,-0.2920509104035583,-85.81870042555086,-109.05535960549582,-41.543514993393785,-0.05702870888720357,-0.07319188172543867,-0.02706995128033379,-8.11219187584688,-10.41136297659156,-3.85063318354677,0.8206
06059001602,06059001602,Census Tract 16.02; Orange County; California,3137,2350,1026,Fullerton city,California,119398,0.5534320134883984,0.21324386031310327,06059,3137,2350,1026,0.009319,0.009493868073,0.003212018401,0.831021184477167,0.7553584388622101,0.8710013102803514,-0.2033387579994669,-0.32387479711789724,-0.1481038985786685,-5.944344859745289,-9.468059628129865,-4.329625384190917,-189.4913885797032,-301.8189234341684,-138.01802308546118,0.8157804709847207,0.7344604155872294,0.8590544446542324,-0.2258199792315568,-0.3615437657051422,-0.16407057343437395,-6.601554204321499,-10.56926306812571,-4.796390414820178,-210.4416386458878,-336.922635260622,-189.4913885797032,-0.6572093445762102,-1.1012034399958477,-0.46676503062926056,-20.950250066184577,-35.10371182645354,-14.879344298031894,0.8912831038039033,0.8570577357221936,0.9265030399588612,-0.12197796158381588,-0.16678253788510194,-0.0793272734910855,-0.9207193242406664,-1.2589151645332035,-0.5987815560631364,-39.17954571236878,-53.57085806524272,-25.480066215452617,0.8810838502911844,0.8439390586441512,0.9194572328270384,-0.1349657579917231,-0.18491968081981172,-0.08759816584977868,-1.0187543707096696,-1.395818731125663,-0.6612122634178466,-43.351249817432745,-59.396541750028206,-28.136692060333896,-0.0980350464690033,-0.13690356659245917,-0.06243070735471012,-4.17170410506397,-5.8256836847854965,-2.656625844881282,0.8570577357221936,0.823808772727363,0.9265030399588612,-0.16678253788510194,-0.2138739390809413,-0.0793272734910855,-1.6245801082618756,-2.083283726896365,-0.7727038585121498,-158.34114115612823,-203.04909618872952,-75.31226691151558,0.8439390586441512,-0.18491968081981172,-1.8012487332034794,0.8079957076963302,-0.2376303369866798,-2.314687877300916,0.9194572328270384,-0.08759816584977868,-0.8532682111949516,-175.5603053804561,-225.60310694940705,-83.16454300145726,-0.17666862494160385,-0.23140415040455095,-0.08056435268280171,-17.219164224327862,-22.55401076067748,-7.852276089941687,0.1921
06059086801,06059086801,Census Tract 868.01; Orange County; California,2297,1550,697,Fullerton city,California,62971,0.3840700085581835,0.20870561671341512,06059,2297,1550,697,0.009319,0.009493868073,0.003212018401,0.8905081329069496,0.838811336724501,0.9171121866054314,-0.1229543707092581,-0.1921631911949704,-0.090379142928377,-2.6319296601291065,-4.113395884779399,-1.9346327060851052,-114.58117806395762,-179.0768778745929,-84.22432329495452,0.8802411740300715,0.8241964138940681,0.9092110617257352,-0.13605228828552524,-0.2133030223649184,-0.09985463452450968,-2.9123003176018636,-4.565909677866695,-2.137462643990581,-126.78712745328096,-198.77708654186745,-114.58117806395762,-0.28037065747275713,-0.452513793087296,-0.20282993790547588,-12.20594938932334,-19.70020866727453,-8.830210618436041,0.9304336035726016,0.9078865351847514,0.9533007332256253,-0.07476771707329045,-0.10145922562504343,-0.04898692002088514,-0.37224068871226473,-0.5051277944712179,-0.24388767719886748,-24.01552830401708,-32.58888996588503,-15.734688851539838,0.9237488818199672,0.8991553499472339,0.9487524704535852,-0.08254528874752519,-0.11215486852042206,-0.05401570076746588,-0.4109623288780092,-0.5583774272464636,-0.2689241084524159,-26.513698637290915,-36.02435014493313,-17.349942480801026,-0.03872164016574447,-0.05324963277524564,-0.0250364312535484,-2.498170333273837,-3.4354601790481056,-1.6152536292611872,0.9078865351847514,0.885658312295088,0.9533007332256253,-0.10145922562504343,-0.12910361266593648,-0.04898692002088514,-0.6713786305024135,-0.8543077884794705,-0.3241575231186774,-96.32405028729032,-122.56926663980926,-46.50753559808858,0.8991553499472339,-0.11215486852042206,-0.7421541172578506,0.8749693163422783,-0.14289722087672743,-0.945583212012388,0.9487524704535852,-0.05401570076746588,-0.3574341020590052,-106.47835254775477,-135.66473630019914,-51.281793695696585,-0.0707754867554371,-0.09127542353291752,-0.03327657894032782,-10.154302260464434,-13.095469660389888,-4.7742580976080085,0.505
06059001709,06059001709,Census Tract 17.09; Orange County; California,1903,1301,742,Fullerton city,California,69234,0.5413484422568398,0.23046756969187385,06059,1903,1301,742,0.009319,0.009493868073,0.003212018401,0.8351305350791735,0.7610272371876975,0.8742129896554288,-0.19741759880112192,-0.3140134165176574,-0.1438860001315585,-3.5010149499422276,-5.568731827288878,-2.551682527835066,-183.9734603227655,-292.6291028528049,-134.08736352259936,0.8202189512840344,0.7405258452186522,0.8625394762719995,-0.21918665550768163,-0.35039176074230594,-0.15936722609163542,-3.88706864241259,-6.213867457334416,-2.8262274714409497,-204.2600442676085,-326.5300818357549,-183.9734603227655,-0.3860536924703624,-0.6451356300455382,-0.2745449436058838,-20.286583944843,-33.90097898294999,-14.426954472195678,0.8940209845218186,0.8605880329954506,0.9283897810480792,-0.1185419775519766,-0.16199617198870156,-0.07713378627571528,-0.49536747615742904,-0.6769554256003705,-0.32232943825417476,-38.07590131878778,-52.03346853192702,-24.775514085639877,0.8840615123923837,0.847763731518531,0.9215170746341234,-0.13114300982730473,-0.17957393412994965,-0.08516708754098484,-0.5480251227069024,-0.7504100097757335,-0.3558992862959287,-42.12337607278266,-57.67947807653601,-27.355825234122115,-0.05265764654947336,-0.07345458417536299,-0.03356984804175395,-4.047474753994877,-5.646009544608993,-2.5803111484822403,0.8605880329954506,0.8280747950686609,0.9283897810480792,-0.16199617198870156,-0.20762038158290244,-0.07713378627571528,-1.141173951612279,-1.462571419914384,-0.5433651092274832,-153.79702851917506,-197.11205120139948,-73.22979908726188,0.847763731518531,-0.17957393412994965,-1.2649996200646656,0.8125994468744577,-0.23061860778560764,-1.624581277021653,0.9215170746341234,-0.08516708754098484,-0.599955299210608,-170.4851239979334,-218.94626374954893,-80.8565093275752,-0.12382566845238664,-0.162009857107269,-0.05659018998312482,-16.688095478758306,-21.834212548149463,-7.626710240313318,0.285
06059001705,06059001705,Census Tract 17.05; Orange County; California,2836,1996,897,Fullerton city,California,60900,0.4816868604709747,0.23478768021705324,06059,2836,1996,897,0.009319,0.009493868073,0.003212018401,0.8557198886605061,0.7896461969053283,0.8902448045620309,-0.1686067055953807,-0.2663899401010998,-0.12328653295760009,-4.456053342461348,-7.040335547710893,-3.2583008209919977,-157.12458894433524,-248.24878518021487,-114.8907200631875,0.8424900657729185,0.7712155947817866,0.8799548566826498,-0.1869576160314466,-0.2966542776964298,-0.13642193392728064,-4.941043755488435,-7.840182162487191,-3.6054521824329786,-174.22580237970504,-276.4521213853029,-157.12458894433524,-0.484990413027087,-0.7998466147762979,-0.3471513614409809,-17.101213435369782,-28.20333620508808,-12.240880163645308,0.90766280697294,0.8782328714651243,0.937761869437709,-0.10173072237586224,-0.13865016044290848,-0.06636880064190451,-0.6522148606277108,-0.8889123458218718,-0.4255029065925394,-32.6760952218292,-44.53468666442244,-21.317780891409793,0.898911618682198,0.8669033019824833,0.9317552034717176,-0.11245641864769448,-0.1535311928252478,-0.07324326848296886,-0.7209793236698806,-0.9843174528984217,-0.469576417328892,-36.12120860069542,-49.314501648217515,-23.525872611667936,-0.06876446304216977,-0.0954051070765497,-0.04407351073635257,-3.4451133788662207,-4.779814983795076,-2.2080917202581447,0.8782328714651243,0.8494639256612613,0.937761869437709,-0.13865016044290848,-0.17721302787702797,-0.06636880064190451,-1.1807447193960947,-1.509146085410793,-0.5651966837993587,-131.63263315452562,-168.24371074813746,-63.00966374574791,0.8669033019824833,-0.1535311928252478,-1.3074715861265842,0.8357173805760781,-0.1965767653541898,-1.67404766721131,0.9317552034717176,-0.07324326848296886,-0.6237396496067247,-145.76048897732267,-186.62738764897549,-69.5361928212625,-0.1267268667304895,-0.16490158180051706,-0.05854296580736595,-14.127855822797049,-18.383676900838022,-6.526529075514598,0.7224
06059110607,06059110607,Census Tract 1106.07; Orange County; California,2530,1723,580,Fullerton city,California,59349,0.4005961675879752,0.2086887940192663,06059,2530,1723,580,0.009319,0.009493868073,0.003212018401,0.8845207102097676,0.8302776697620541,0.9125072846523452,-0.1305557783523757,-0.20441634939620373,-0.09588166233762029,-3.078122725118446,-4.819538578858753,-2.260608664650437,-121.6649298465789,-190.49559600232223,-89.35212113242834,0.8737331361474333,0.8149776401782229,0.9041905716910588,-0.14451422136662617,-0.2270275289777466,-0.10596154318414748,-3.407221913156441,-5.3526439426353605,-2.4982627209606676,-134.67280289155892,-211.5669542543621,-121.6649298465789,-0.32909918803799476,-0.5331053637766079,-0.23765405631023073,-13.00787304498003,-21.07135825203984,-9.393440960878683,0.9265388130802992,0.902796787381118,0.950652073565089,-0.07928560129659042,-0.10766898373758532,-0.05190955535377822,-0.43879091414517335,-0.5958732862801476,-0.2872834521535418,-25.46668102989979,-34.58347569820938,-16.673444698406374,0.9194962840865158,0.8936120274198659,0.945853248609796,-0.08755197525725891,-0.11905387272741735,-0.05724646129808017,-0.4845395712474759,-0.658880765136268,-0.31681953184154144,-28.121855557021235,-38.240322991077655,-18.387668708156784,-0.04574865710230252,-0.06300747885612046,-0.02953607968799965,-2.655174527121446,-3.6568472928682794,-1.7142240097504151,0.902796787381118,0.8794240588985438,0.950652073565089,-0.10766898373758532,-0.13710784903073325,-0.05190955535377822,-0.5928731737519981,-0.7549766216729377,-0.28583703274897954,-102.21951271586174,-130.16838304705823,-49.28224702568613,0.8936120274198659,-0.11905387272741735,-0.6555634215272231,0.8681967923437278,-0.15181259458522622,-0.8359474719909437,0.945853248609796,-0.05724646129808017,-0.3152244037018426,-113.02817612538328,-144.1288744811972,-54.34903512100735,-0.06269024777522503,-0.080970850318006,-0.02938737095286309,-10.808663409521555,-13.960491434138964,-5.066788095321222,0.6813
