geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12073002103,12073002103,Census Tract 21.03; Leon County; Florida,3766,414,30,Tallahassee city,Florida,57093,0.7462822606368608,0.1788598133742211,12073,3766,414,30,0.009984,0.008241179256,0.003436880739,0.7681077094237792,0.6703939475802475,0.8213118050664614,-0.3019007461208563,-0.4916602448596808,-0.21756438155552743,-11.351390767553193,-18.486299341701315,-8.180365050006154,-301.41770492706297,-490.87358846790534,-217.21627854503865,0.7481080646953503,0.6441145257196256,0.8053021743177403,-0.3367052798812253,-0.552518938899519,-0.24176989941348356,-12.66003232698242,-20.774570657773555,-9.090486324852732,-336.1665514334153,-551.6349085972797,-301.41770492706297,-1.3086415594292298,-2.2882713160722403,-0.9101212748465776,-34.74884650635236,-60.76132012937442,-24.166789029383366,0.8487049222646171,0.8026356337941992,0.8969049131332237,-0.17826581862124594,-0.24589534515534137,-0.1149453920445442,-0.25364884039475105,-0.34987677188769795,-0.1635521920372449,-61.267835844142766,-84.51129755741496,-39.50536039546978,0.8348960244688817,0.7851819013295999,0.8871989993997774,-0.19775393664875704,-0.27359023215720407,-0.12714284019316588,-0.28137787211482923,-0.3892829577017681,-0.1809075583245218,-67.96566959295392,-94.0296999279633,-43.69747785616469,-0.02772903172007818,-0.03940618581407013,-0.0173553662872769,-6.697833748811155,-9.51840237054834,-4.192117460694905,0.8026356337941992,0.7586235910250244,0.8969049131332237,-0.24589534515534137,-0.3181767767712531,-0.1149453920445442,-0.06079402852923477,-0.07866455557404582,-0.02841856741470855,-202.64676176411592,-262.21518524681943,-94.72855804902852,0.7851819013295999,-0.27359023215720407,-0.06764118437694523,0.7379534684038633,-0.35509899040507686,-0.08779303300658588,0.8871989993997774,-0.12714284019316588,-0.03143420811446525,-225.47061458981747,-292.64344335528625,-104.78069371488417,-0.00684715584771045,-0.00912847743254005,-0.00301564069975669,-22.823852825701525,-30.428258108466853,-10.052135665855646,0.6336
12073000303,12073000303,Census Tract 3.03; Leon County; Florida,2999,1293,295,Tallahassee city,Florida,64895,0.72480488944644,0.19394539702132976,12073,2999,1293,295,0.009984,0.008241179256,0.003436880739,0.774871695341798,0.6793624135474765,0.8267023057293784,-0.2905362345941637,-0.47196839280263786,-0.20962527026911512,-8.699240584798204,-14.131685168790868,-6.276603196402169,-290.0713766188131,-471.2132433741536,-209.28986983668457,0.7553579021255997,0.6535994332385059,0.8111180459506884,-0.3238757378270223,-0.5299890868098238,-0.2328661715668383,-9.697492524028506,-15.868941717085134,-6.972482634913018,-323.35753664649906,-529.141104270928,-290.0713766188131,-0.9982519392303022,-1.7372565482942672,-0.6958794385108487,-33.286160027685966,-57.9278608967745,-23.20371585564684,0.8533442977137256,0.8085213596568163,0.900153849900118,-0.17185994290838227,-0.23682570417738685,-0.11092120542611796,-0.7637261309705841,-1.0524266196352727,-0.49292128013706343,-59.06621275874586,-81.39417011873726,-38.12229544756871,0.8399176736448365,0.7915177298565919,0.8907347949997905,-0.1905928775858277,-0.2633955782407821,-0.12266861653275286,-0.8469731720251537,-1.1705001321444102,-0.5451254452354655,-65.5044989965316,-90.52591895935112,-42.15974054411953,-0.08324704105456959,-0.11807351250913745,-0.05220416509840203,-6.4382862377857375,-9.13174884061388,-4.037445096550814,0.8085213596568163,0.7656201070385102,0.900153849900118,-0.23682570417738685,-0.3061307962092231,-0.11092120542611796,-0.5757583087635105,-0.7442492363659529,-0.26966585347643024,-195.1723080554273,-252.2878767342213,-91.4121537208238,0.7915177298565919,-0.2633955782407821,-0.6403536017784173,0.7454433822401874,-0.34148350340816713,-0.8301968955433098,0.8907347949997905,-0.12266861653275286,-0.29822554708992277,-217.06901755200585,-281.42267645535924,-101.09340579319417,-0.06459529301490674,-0.08594765917735692,-0.02855969361349253,-21.896709496578556,-29.13479972113794,-9.68125207237035,0.6649
12073002207,12073002207,Census Tract 22.07; Leon County; Florida,1870,988,482,Tallahassee city,Florida,129891,0.8069855557166077,0.14713472243624562,12073,1870,988,482,0.009984,0.008241179256,0.003436880739,0.7493076704721838,0.6456807019435192,0.8062654910892392,-0.3345652785988963,-0.5487531174309044,-0.24028624696442313,-6.246360516663681,-10.245264602684378,-4.486163453725537,-334.029974153138,-547.8751124430148,-239.90178896928,0.7279913117288994,0.6180442738781142,0.789088799927276,-0.3736427672812603,-0.6180070623827381,-0.26728449331958837,-6.9759403565625115,-11.538241295250709,-4.99022287303618,-373.04493885361023,-617.0182510829256,-334.029974153138,-0.7295798398988307,-1.2929766925663309,-0.5040594193106438,-39.01496470047223,-69.14313863991075,-26.955049160996992,0.8357282060941021,0.7862309732078122,0.8877854411612158,-0.19656126562204485,-0.27189087440808,-0.12639828683381932,-0.6674509363156703,-0.9232430312506422,-0.4292028474122099,-67.55576278498687,-93.44565093629984,-43.44158374617509,0.8208646736847617,0.7675473268713948,0.8772811959770884,-0.21822759835810893,-0.3028512574932769,-0.13988536923583686,-0.74102196276103,-1.028373289816646,-0.47500009922021624,-75.00222295152126,-104.0863653660573,-48.07693311945509,-0.07357102644535973,-0.10513025856600378,-0.04579725180800637,-7.446460166534386,-10.640714429757468,-4.635349373279997,0.7862309732078122,0.7391925636942843,0.8877854411612158,-0.27189087440808,-0.35282746217341626,-0.12639828683381932,-1.080018091220569,-1.4015183225855492,-0.5020853928143263,-224.07014340675704,-290.7714362210683,-104.16709394488096,0.7675473268713948,-0.3028512574932769,-1.2030004234372262,0.7171885512443519,-0.3943334681862371,-1.5663904886181437,0.8772811959770884,-0.13988536923583686,-0.5556594343251826,-249.5851500907108,-324.9772797962953,-115.28204031642792,-0.12298233221665722,-0.16487216603259425,-0.05357404151085632,-25.515006683953786,-34.20584357522702,-11.114946371546951,0.6263
12073000800,12073000800,Census Tract 8; Leon County; Florida,2215,1071,480,Tallahassee city,Florida,74233,0.7392287237703605,0.1756986899599356,12073,2215,1071,480,0.009984,0.008241179256,0.003436880739,0.7703225817015134,0.673326212022664,0.8230782504694627,-0.2981574521561704,-0.4851642222512203,-0.2149513116518699,-6.59362086515476,-10.729193302827946,-4.753553678603976,-297.6804002327205,-484.3879594956183,-214.6073895532269,0.7504813291883612,0.6472142543301908,0.8072075928334893,-0.33247818580842114,-0.5450833990591124,-0.23883869388513035,-7.352608788751478,-12.054279533496686,-5.281812626244348,-331.9462207111277,-544.2112656206178,-297.6804002327205,-0.7589879235967185,-1.32508623066874,-0.5282589476403725,-34.26582047840716,-59.82330612499954,-23.849162421687247,0.8502257844020352,0.8045638667418565,0.8979706244033558,-0.1761581668607018,-0.24290940885721996,-0.11362217518466838,-0.6484204680608717,-0.8941250660955063,-0.41823178185996895,-60.5434610701094,-83.48506686232552,-39.050586541547055,0.836541900402875,0.7872570831515835,0.8883586647358338,-0.19539738477941665,-0.2702330933584673,-0.12567146547432434,-0.7192380912815025,-0.9947007964699964,-0.462584005708882,-67.15575081993488,-92.87589136041048,-43.19178391306088,-0.07081762322063079,-0.10057573037449008,-0.04435222384891307,-6.61228974982547,-9.390824498084974,-4.141197371513826,0.8045638667418565,0.760914287215008,0.8979706244033558,-0.24290940885721996,-0.3142084684203527,-0.11362217518466838,-0.960892791053445,-1.2429351897625642,-0.4494627423136738,-200.18599813613437,-258.9448312005342,-93.6380713153487,0.7872570831515835,-0.2702330933584673,-1.0689788943698455,0.7404049481940839,-0.3506122594657052,-1.3869400702118684,0.8883586647358338,-0.12567146547432434,-0.49712691568229855,-222.7039363270512,-288.9458479608059,-103.5681074338122,-0.10808610331640069,-0.14400488044930415,-0.04766417336862477,-22.51793819091681,-30.0010167602717,-9.930036118463494,0.1852
12073002415,12073002415,Census Tract 24.15; Leon County; Florida,2762,2207,816,Tallahassee city,Florida,120418,0.7955717489854184,0.13788365864842816,12073,2762,2207,816,0.009984,0.008241179256,0.003436880739,0.752807098527716,0.6502568581056665,0.809073395562546,-0.32836154435276377,-0.5378538304281912,-0.23598181016037909,-9.054834901655298,-14.831753959952358,-6.507389088475063,-327.83616588179933,-536.9932642995061,-235.60423926412247,0.7317320474871968,0.6228642939692051,0.792112219076823,-0.36662047731003217,-0.6054861543394889,-0.26244738550487495,-10.109855891169802,-16.696769938724113,-7.237198712784414,-366.0338845463361,-604.5173764925457,-327.83616588179933,-1.0550209895145048,-1.8650159787717548,-0.7298096243093513,-38.197718664536744,-67.52411219303964,-26.42323042394465,0.8381529293794155,0.7892896743568456,0.8894930334785665,-0.19309968974327765,-0.2669619690829633,-0.12423589883472244,-1.4646989538789017,-2.024958804237958,-0.942353616928884,-66.36606043855468,-91.751644958675,-42.698396779741,0.8234848125944392,0.7708325821152494,0.8791375013421971,-0.21435147886873465,-0.2972985615837488,-0.13747849281060084,-1.6258979353039638,-2.2550677979873783,-1.042801285016281,-73.67004691001195,-102.17797000395916,-47.2497183967504,-0.16119898142506206,-0.23010899374942095,-0.10044766808739736,-7.303986471457275,-10.42632504528414,-4.551321617009395,0.7892896743568456,0.7428077217683736,0.8894930334785665,-0.2669619690829633,-0.3462434095587195,-0.12423589883472244,-1.7952664564659035,-2.328418467575738,-0.8354618548590189,-220.00814417474308,-285.34540043820317,-102.38503123272292,0.7708325821152494,-0.2972985615837488,-1.9992740426671056,0.7210477910647687,-0.386870624100108,-2.6016284522651003,0.8791375013421971,-0.13747849281060084,-0.9245156809270452,-245.00907385626292,-318.82701620895836,-113.29849030968688,-0.20400758620120185,-0.27320998468936253,-0.08905382606802614,-25.000929681519832,-33.48161577075521,-10.913459076963989,0.0813
12073002105,12073002105,Census Tract 21.05; Leon County; Florida,3446,1201,597,Tallahassee city,Florida,71865,0.7536302179073248,0.17287264561744087,12073,3446,1201,597,0.009984,0.008241179256,0.003436880739,0.7658071588866164,0.6673528675479843,0.8194756583785938,-0.30581176787883435,-0.4984576355747773,-0.22029250018065183,-10.521412283470864,-17.14936716171177,-7.579133508935302,-305.32246905022816,-497.66010335785745,-219.9400321803628,0.7456437193141982,0.6409011989346909,0.8033220051960644,-0.3411230780831155,-0.5603029010746194,-0.24483083188531968,-11.736293108710967,-19.277145110277733,-8.423371474021286,-340.5772811581824,-559.4064164329,-305.32246905022816,-1.2148808252401049,-2.1277779485659636,-0.8442379650859841,-35.25481210795428,-61.74631307504248,-24.499070373940334,0.8471234712061073,0.8006318292673077,0.8957960632573246,-0.18046546222622303,-0.2490135458580789,-0.11632551315727534,-0.7449061636872257,-1.0278516612711792,-0.4801560956650614,-62.023827118003815,-85.58298595097246,-39.97969156245308,0.8331848920225238,0.7830259168669907,0.8859925385850154,-0.2002137935705232,-0.27709693697132853,-0.12867767667328392,-0.8264212278963885,-1.1437712997407,-0.5311420440257126,-68.81109308046533,-95.2349125512656,-44.22498284976791,-0.08151506420916277,-0.11591963846952068,-0.05098594836065123,-6.787265962461513,-9.651926600293146,-4.24529128731484,0.8006318292673077,0.7562446128012953,0.8957960632573246,-0.2490135458580789,-0.3223234692486357,-0.11632551315727534,-1.225142665347397,-1.5858263166308049,-0.5723196653672497,-205.21652685886045,-265.63254884938107,-95.86594059752925,0.7830259168669907,-0.27709693697132853,-1.3633125007349436,0.735408293565031,-0.3597888530088647,-1.7701554058781437,0.8859925385850154,-0.12867767667328392,-0.6330921124269551,-228.36055288692523,-296.5084431956689,-106.04557997101426,-0.13816983538754668,-0.1843290892473386,-0.06077244705970541,-23.14402602806477,-30.875894346287875,-10.179639373484994,0.5997
12073002106,12073002106,Census Tract 21.06; Leon County; Florida,2823,316,115,Tallahassee city,Florida,57617,0.6953077641009078,0.20580427289158787,12073,2823,316,115,0.009984,0.008241179256,0.003436880739,0.7842585711711012,0.6918756179253782,0.8341633545484229,-0.2750896665454876,-0.44534649594756254,-0.1988059587457582,-7.7533560365205885,-12.552016170070733,-5.603312547848126,-274.6495230790148,-444.6339415540464,-198.487869211765,0.7654295089329316,0.6668541046550462,0.8191741095544796,-0.306456033285257,-0.4995783830666907,-0.2207417059895428,-8.637411813531378,-14.080532797566322,-6.221567898708657,-305.9657036320006,-498.779057653784,-274.6495230790148,-0.8840557770107891,-1.5285166274955913,-0.6182553508605313,-31.3161805529858,-54.14511609973756,-21.900650048194517,0.8597574000173368,0.8166752513034293,0.9046351452266718,-0.1631188053511784,-0.22447692446168885,-0.10541802988367532,-0.177155882168529,-0.24379413209821824,-0.1144897060783675,-56.06198802801551,-77.15004180323362,-36.23091964505301,0.846863694402052,0.8003027962577836,0.8956138515815703,-0.18082757191058177,-0.2495270598528466,-0.11655262838341944,-0.19638856447755865,-0.2709999396941454,-0.12658248480837248,-62.14827989796159,-85.75947458675486,-40.057748357079895,-0.01923268230902961,-0.027205807595927112,-0.01209277873000497,-6.086291869946079,-8.609432783521237,-3.82682871202689,0.8166752513034293,0.775334443051761,0.9046351452266718,-0.22447692446168885,-0.2897659957733109,-0.10541802988367532,-0.21274477593230015,-0.27462155404803723,-0.0999084213248593,-184.9954573324349,-238.80135134611933,-86.8768881085733,0.8003027962577836,-0.2495270598528466,-0.23648568138904424,0.7558541205762958,-0.32300661301886785,-0.30612487085762,0.8956138515815703,-0.11655262838341944,-0.11046107687555702,-205.63972294699497,-266.19553987619133,-96.05311032657131,-0.02374090545674406,-0.03150331680958279,-0.01055265555069771,-20.644265614560055,-27.394188530071993,-9.176222217998015,0.6657
12073002205,12073002205,Census Tract 22.05; Leon County; Florida,4080,2554,1061,Tallahassee city,Florida,151802,0.7844141496366039,0.15040567285465592,12073,4080,2554,1061,0.009984,0.008241179256,0.003436880739,0.7562437707766941,0.6547616398580454,0.8118277223756777,-0.32232494156342995,-0.527273345177649,-0.23178843544991012,-13.12981624360268,-21.47833207927488,-9.441837017290162,-321.80922165692846,-526.4297078253647,-231.4175739531902,0.7354073928577556,0.6276124505230644,0.7950789679693142,-0.35979051844182725,-0.5933399650796931,-0.25773670325360015,-14.655966027382668,-24.169537342331076,-10.49883244075849,-359.2148536123203,-592.3906211355655,-321.80922165692846,-1.5261497837799889,-2.691205263056194,-1.0569954234683276,-37.40563195539188,-65.96091331020082,-25.906750575204107,0.8405300242242094,0.7922912177680432,0.8911654698477026,-0.18972549603207553,-0.2621621666047131,-0.12212606281849864,-1.6653712082871857,-2.3012053376941237,-1.0719973490806682,-65.20639030098613,-90.10201008982472,-41.97327130308019,0.8260542204687978,0.7740576839474975,0.8809559345211261,-0.21057428825009256,-0.2918933830619109,-0.13513055626736248,-1.8483775991708733,-2.5621798135062757,-1.18614810594276,-72.37187154153771,-100.32027460870304,-46.442760608565386,-0.18300639088368764,-0.26097447581215194,-0.11415075686209164,-7.165481240551591,-10.218264518878303,-4.469489305485185,0.7922912177680432,0.7463588189736533,0.8911654698477026,-0.2621621666047131,-0.3398381242083244,-0.12212606281849864,-2.292317459087755,-2.9715075805006337,-1.0678570048232865,-216.0525409130778,-280.0666899623595,-100.6462775516764,0.7740576839474975,-0.2918933830619109,-2.5522839807541446,0.724840473986529,-0.37961390938909523,-3.3193027181426107,0.8809559345211261,-0.13513055626736248,-1.1815668805292303,-240.55456934534823,-312.84662753464755,-111.36351371623286,-0.25996652166638956,-0.347795137641977,-0.11370987570594404,-24.502028432270457,-32.77993757228813,-10.71723616455646,0.5471
12073001200,12073001200,Census Tract 12; Leon County; Florida,1062,409,246,Tallahassee city,Florida,57529,0.6002816365159742,0.22049975864306845,12073,1062,409,246,0.009984,0.008241179256,0.003436880739,0.815278959880548,0.7337761406895531,0.8586603630046036,-0.2265740307422097,-0.36281345842107615,-0.16460482291371198,-2.402366260551895,-3.8469140021463377,-1.7453062541926714,-226.21151229302217,-362.2329568876024,-164.34145519705004,0.7987977960911893,0.7114099660111524,0.8456751269352656,-0.25188127069624744,-0.40565925103208855,-0.18248718467576217,-2.670699128242477,-4.3012082839672425,-1.9349130790145832,-251.47826066313343,-405.0101962304371,-226.21151229302217,-0.26833286769058207,-0.45429428182090525,-0.18960682482191205,-25.266748370111305,-42.77723934283477,-17.853749983230887,0.880747014584512,0.8435066848700895,0.9192240742769964,-0.13539981792813116,-0.1855270597576976,-0.08787403200523958,-0.19032938775723204,-0.26079246070201395,-0.12352314033534469,-46.53530263013008,-63.76343782445329,-30.201256805707743,0.869633572982528,0.8292727251593264,0.9115143893325764,-0.14990960683631663,-0.20587590748010212,-0.09707538542777594,-0.21072556909366097,-0.2893965148863862,-0.1364573376647593,-51.52214403267994,-70.7570941042509,-33.36365224077244,-0.02039618133642889,-0.02860405418437223,-0.01293419732941461,-4.986841402549853,-6.993656279797611,-3.162395435064698,0.8435066848700895,0.8074755977707999,0.9192240742769964,-0.1855270597576976,-0.23842751751347377,-0.08787403200523958,-0.3761245920502452,-0.48337128220233777,-0.17814966982685448,-152.896175630181,-196.4923911391617,-72.41856497026605,0.8292727251593264,-0.20587590748010212,-0.4173784234766575,0.7903916568547702,-0.26519554113125476,-0.5376389021192296,0.9115143893325764,-0.09707538542777594,-0.1968038505532756,-169.66602580351932,-218.5523992354592,-80.00156526555918,-0.04125383142641226,-0.05426761991689183,-0.01865418072642111,-16.769850173338316,-22.060008096297494,-7.583000295293134,0.667
12073002005,12073002005,Census Tract 20.05; Leon County; Florida,2486,88,0,Tallahassee city,Florida,44465,0.6250419961778476,0.23064441750948264,12073,2486,88,0,0.009984,0.008241179256,0.003436880739,0.8070798935678659,0.7226199479692043,0.8522088688222298,-0.23903470767843107,-0.3838533004940195,-0.1734212545593671,-5.932894988353179,-9.527324901400876,-4.304354384524513,-238.6522521461456,-383.23913521322913,-173.14378055207212,0.7899656018748356,0.6995212963006101,0.8386884351568162,-0.26587790357793695,-0.4295490434507988,-0.19233789102269191,-6.599149123454796,-10.66150347743456,-4.7738695388708035,-265.4524989322123,-428.86176498127753,-238.6522521461456,-0.6662541351016174,-1.134178576033683,-0.4695151543462907,-26.80024678606667,-45.622629768048405,-18.886369844983538,0.8752290175763162,0.8364316156842053,0.9154002159835004,-0.14255809613031287,-0.19555499965408996,-0.09241835706320674,-0.04311605538053287,-0.05914473063191381,-0.02795151667620926,-48.99551747787827,-67.20992117262934,-31.763087132055976,0.8636422471307804,0.8216246949570141,0.90734429229744,-0.15788684877590417,-0.21710071050422627,-0.10211747457842175,-0.04775216771593934,-0.06566113403125673,-0.03088497117146318,-54.26382694993107,-74.61492503551901,-35.096558149389985,-0.00463611233540646,-0.00651640339934291,-0.00293345449525392,-5.2683094720528,-7.405003862889678,-3.3334710173340074,0.8364316156842053,0.79897460758508565,0.9154002159835004,-0.19555499965408996,-0.25160423185727643,-0.09241835706320674,-0,-0,-0,NA,NA,NA,0.8216246949570141,-0.21710071050422627,-0,0.7812432442247036,-0.2800110687579615,-0,0.90734429229744,-0.10211747457842175,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.4262
12073000906,12073000906,Census Tract 9.06; Leon County; Florida,1696,1120,430,Tallahassee city,Florida,93452,0.7377336099955915,0.1827431948750205,12073,1696,1120,430,0.009984,0.008241179256,0.003436880739,0.7707928802424637,0.6739493994886799,0.8234531655073375,-0.29736538262449436,-0.48379092074077384,-0.21439814902392207,-5.035247582288526,-8.191965865338302,-3.630374699273805,-296.88959801229515,-483.01685526758854,-214.0551119854838,0.7509853481022547,0.6478732067223759,0.8076120565310074,-0.3315839017725274,-0.5435118934136075,-0.23821826570466267,-5.614665113303564,-9.203212973555113,-4.033717495492917,-331.0533675296913,-542.6422743841456,-296.88959801229515,-0.5794175310150385,-1.0112471082168089,-0.4033427962191123,-34.16376951739613,-59.625419116557126,-23.782004494051435,0.8505485061828806,0.8049731822407135,0.8981966821311801,-0.17571189971026194,-0.24227741005782613,-0.11334189926783954,-0.6763689449745748,-0.9325999918172532,-0.4362877013771538,-60.390084372729895,-83.26785641225474,-38.95425905153159,0.8368911875708993,0.787697656247155,0.8886046696158203,-0.1948984704959419,-0.26952262974136754,-0.1253598300719491,-0.75022393522503,-1.0374751910686628,-0.4825483996688262,-66.98427993080625,-92.63171348827346,-43.08467854185948,-0.07385499025045517,-0.10487519925140965,-0.0462606982916724,-6.594195558076353,-9.363857076018718,-4.130419490327893,0.8049731822407135,0.7614007259045732,0.8981966821311801,-0.24227741005782613,-0.3133688555549533,-0.11334189926783954,-0.8585601733653638,-1.110487432106655,-0.40165049090515714,-199.66515659659623,-258.2528911875942,-93.40709090817607,0.787697656247155,-0.26952262974136754,-0.9551092512562644,0.7409256250189428,-0.34966313248301223,-1.2391037182230014,0.8886046696158203,-0.1253598300719491,-0.44423851738359166,-222.1184305247127,-288.163655400698,-103.31128311246316,-0.0965490778909006,-0.12861628611634646,-0.04258802647843451,-22.453273928116424,-29.91076421310383,-9.904192204287098,0.4438
12073001702,12073001702,Census Tract 17.02; Leon County; Florida,3570,2490,989,Tallahassee city,Florida,149274,0.7415629164699522,0.182046176964878,12073,3570,2490,989,0.009984,0.008241179256,0.003436880739,0.7695889186288414,0.6723544348627513,0.8224932690741821,-0.29939500919747736,-0.4873107815584373,-0.21581542074578156,-10.671300385424582,-17.369159709793593,-7.692283143791402,-298.91597718276137,-486.5310843079438,-215.4701160725883,0.7496951239724788,0.646186828286358,0.8065765433508539,-0.33387555557412135,-0.5475400553303287,-0.23980793669697448,-11.900286362261738,-19.515904487332264,-8.547445510737857,-333.34135468520276,-546.6639912418001,-298.91597718276137,-1.2289859768371567,-2.1467447775386717,-0.8551623669464554,-34.425377502441364,-60.13290693385635,-23.95412792567102,0.8497221914052245,0.8039252536908872,0.8976178136354024,-0.17685522411301766,-0.24389673717664356,-0.11405988696898074,-1.513497480230441,-2.0872275557853053,-0.9761054692543554,-60.783031334555865,-83.82439983073515,-39.2010228616207,0.8359968797870965,0.7865697468415543,0.8879747346049799,-0.1961767133086313,-0.27134307417170317,-0.12615816760243198,-1.6788475588527918,-2.3221087253516197,-1.0796405349878273,-67.42359674107597,-93.2573785281775,-43.35905763003323,-0.16535007862235074,-0.23488116956631444,-0.10353506573347192,-6.6405654065201105,-9.432978697442346,-4.158034768412528,0.8039252536908872,0.7601554735304976,0.8976178136354024,-0.24389673717664356,-0.31552035711268184,-0.11405988696898074,-1.9878867669849505,-2.5716569638420355,-0.9296481067117336,-200.99967310262383,-260.02598218827455,-93.99879744304688,0.7865697468415543,-0.27134307417170317,-2.2115888580677554,0.7395927916433481,-0.35209538451292444,-2.8697626860124625,0.8879747346049799,-0.12615816760243198,-1.0282554610081125,-223.61869141231097,-290.1681178981256,-103.96920738201337,-0.22370209108280512,-0.2981057221704271,-0.09860735429637855,-22.61901830968707,-30.142135709851072,-9.970409938966489,0.6041
12073001101,12073001101,Census Tract 11.01; Leon County; Florida,1148,341,181,Tallahassee city,Florida,67676,0.6868028217849887,0.19772433919518917,12073,1148,341,181,0.009984,0.008241179256,0.003436880739,0.7869861605779127,0.6955261878833063,0.8363270878453055,-0.27067037527783644,-0.4377603854763518,-0.19570442537784796,-3.102324234736459,-5.01744844250809,-2.243092104452354,-270.23730267739194,-437.0599688595897,-195.3912982972434,0.7683583313807377,0.6707255269032093,0.8215117504830891,-0.3014760941070332,-0.4909228289209089,-0.2172680420115124,-3.455408047452183,-5.626776805490414,-2.4902463428964947,-300.9937323564619,-490.1373523946354,-270.23730267739194,-0.35308381271572387,-0.6093283629823247,-0.24715423844414053,-30.756429679070024,-53.07738353504571,-21.529114847050568,0.861615433371836,0.819041509610644,0.9059313813363238,-0.16061059408675102,-0.22093933978435357,-0.1038363617837338,-0.18823181493797073,-0.2589356770347474,-0.12169375841142148,-55.199945729610185,-75.9342161392221,-35.687319182235036,0.8488770972493241,0.8028538677757107,0.897025593292702,-0.17802683479195042,-0.2455566824015913,-0.1147953943312932,-0.208643236836862,-0.28778661993886034,-0.1345374851787678,-61.18569995215894,-84.39490320787694,-39.453807970313136,-0.02041142189889128,-0.02885094290411294,-0.01284372676734632,-5.9857542225487625,-8.460687068654822,-3.7664887880781017,0.819041509610644,0.778158213899517,0.9059313813363238,-0.22093933978435357,-0.28508570897014174,-0.1038363617837338,-0.32956492739959214,-0.4252490800013682,-0.15488786680586186,-182.080070386515,-234.94424309467857,-85.57340707506181,0.8028538677757107,-0.2455566824015913,-0.36628547132961153,0.758882777180542,-0.31772657130957005,-0.4739379347687144,0.897025593292702,-0.1147953943312932,-0.1712349454629782,-202.36766371801744,-261.84416285564333,-94.60494224473932,-0.03672054393001939,-0.0486888547673463,-0.01634707865711635,-20.287593331502425,-26.899919760964806,-9.03153516967754,0.9301
