geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
04013061061,04013061061,Census Tract 610.61; Maricopa County; Arizona,2800,1897,650,Surprise city,Arizona,54046,0.3468007855558833,0.21105484102487485,04013,2800,1897,650,0.010697,0.00781773244399999,0.00314654663299999,0.904159945700704,0.8583794889689359,0.9275824780374776,-0.10599900466174936,-0.16498589825483265,-0.07807124830100158,-3.174839788026852,-4.941591630169445,-2.338358800612279,-113.38713528667328,-176.48541536319448,-83.5128143075814,0.8950963584131062,0.8453708427947197,0.9206356536117044,-0.11719815481416418,-0.1829128110145013,-0.08620603175310994,-3.5102722537319195,-5.478531350381937,-2.582008580656447,-125.3668662047114,-195.66183394221204,-113.38713528667328,-0.33543246570506735,-0.5369397202124917,-0.24364978004416837,-11.97973091803812,-19.17641857901756,-8.7017778587203,0.9392771995767504,0.9194703303360048,0.9593010170397576,-0.06464843440318996,-0.08758267342304239,-0.04242566435072987,-0.38588643789934934,-0.5227808868214787,-0.2532387465056499,-20.341931360007873,-27.55829661684126,-13.34943313155772,0.933411523577626,0.911783002665662,0.955323355498026,-0.07133881973853341,-0.09675218453999412,-0.04676599210607938,-0.42582134102675345,-0.5775136891679559,-0.27914615837554757,-22.447092305047622,-30.443526049971315,-14.715137500028863,-0.03993490312740411,-0.05473280234647715,-0.02590741186989764,-2.105160945039753,-2.885229433130055,-1.3657043684711463,0.9194703303360048,0.899880281940727,0.9593010170397576,-0.08758267342304239,-0.1112589308472787,-0.04242566435072987,-0.44505363990852376,-0.56536515969019,-0.2155871202244208,-68.46979075515749,-86.9792553369523,-33.16724926529551,0.911783002665662,-0.09675218453999412,-0.4916487498690217,0.8904370235945912,-0.12304404859887312,-0.6252515430021399,0.955323355498026,-0.04676599210607938,-0.237642608946304,-75.63826921061873,-96.19254507725228,-36.56040137635446,-0.04659510996049793,-0.05988638331194995,-0.0220554887218832,-7.168478455461219,-9.213289740299992,-3.393152111058954,0.1287
04013061035,04013061035,Census Tract 610.35; Maricopa County; Arizona,4331,2810,977,Surprise city,Arizona,79260,0.3133169662915551,0.1751069523190507,04013,4331,2810,977,0.010697,0.00781773244399999,0.00314654663299999,0.916603544147811,0.8763491152119636,0.937091211439049,-0.09098421709652538,-0.1410977459116038,-0.06713198010292375,-4.215181135489315,-6.53687612869914,-3.110137836518184,-97.3258170281532,-150.93225880164258,-71.81107911609753,0.9086563906810656,0.8648581209717756,0.93102223124757,-0.10052601869719936,-0.156259016075811,-0.07408820803344288,-4.657240466099071,-7.239278171884537,-3.432410882136421,-107.53268220039416,-167.15026949629504,-97.3258170281532,-0.442059330609756,-0.7024020431853977,-0.3222730456182372,-10.20686517224096,-16.218010694652452,-7.441077017276315,0.947294219875604,0.9300035581182108,0.964724058156006,-0.05563823679966849,-0.0752647033129868,-0.0365658361536263,-0.49194194173723055,-0.6654751556089554,-0.3233076652559832,-17.506830666805357,-23.68238987932226,-11.505610863202248,0.942178904504043,0.9232792413139302,0.9612656422284206,-0.06136955011362062,-0.08309594243328539,-0.04029516511355262,-0.542617045093253,-0.7347173746411588,-0.35628163128098084,-19.31021512787377,-26.146525787941595,-12.679061611422805,-0.05067510335602249,-0.0692422190322034,-0.03297396602499763,-1.803384461068416,-2.464135908619338,-1.1734507482205565,0.9300035581182108,0.9128523939588228,0.964724058156006,-0.0752647033129868,-0.09546735772169994,-0.0365658361536263,-0.5748661287794778,-0.7291724798283981,-0.279287099396468,-58.83993129779712,-74.63382598038874,-28.586192364019244,0.9232792413139302,-0.08309594243328539,-0.634680542687566,0.9045667391311336,-0.10550162496637155,-0.8058134564372538,0.9612656422284206,-0.04029516511355262,-0.30777143279273245,-64.96218451254514,-82.47834763943233,-31.501681964455724,-0.05981441390808817,-0.07664097660885572,-0.02848433339626444,-6.122253214748022,-7.844521659043575,-2.9154896004364828,0.4452
04013040512,04013040512,Census Tract 405.12; Maricopa County; Arizona,332,332,299,Surprise city,Arizona,70991,0.2854293972529086,0.19300304052436967,04013,332,332,299,0.010697,0.00781773244399999,0.00314654663299999,0.9270980215555767,0.8916022194699267,0.9450850790058356,-0.07863459607226966,-0.12157639153760488,-0.05810579620189432,-0.27926321902944273,-0.43176688321221607,-0.2063571570545923,-84.11542741850685,-130.0502660277759,-62.155770197166355,0.9201067562912676,0.8814308668121815,0.9397622536739632,-0.08683040653974032,-0.1345189255927018,-0.06409892086061092,-0.30836985310685994,-0.4777310504256234,-0.22764116394005704,-92.88248587556022,-143.8948947065131,-84.11542741850685,-0.0291066340774172,-0.0459641672134074,-0.02128400688546475,-8.767058457053375,-13.84462867873717,-6.410845447429142,0.9540235356243142,0.9388683781267332,0.969264122487052,-0.0481921699610888,-0.06511202560175582,-0.03171052843066378,-0.0503441181625052,-0.06801950427510482,-0.03312651394609975,-15.163891012802772,-20.48780249250145,-9.977865646415587,0.9495437896900446,0.9329646380556916,0.9662429791307736,-0.05313731800239101,-0.07185198582018155,-0.03493636859291231,-0.05551008428362847,-0.07506042718687618,-0.03649639910447135,-16.71990490470737,-22.608562405685596,-10.992891296527516,-0.00516596612112327,-0.00704092291177135,-0.0033698851583716,-1.5560138919046005,-2.120759913184144,-1.0150256501119288,0.9388683781267332,0.923799053543338,0.969264122487052,-0.06511202560175582,-0.08248649548230706,-0.03171052843066378,-0.1521994901173801,-0.1928123482252435,-0.0741234236517066,-50.9028395041405,-64.48573519238914,-24.79044269287846,0.9329646380556916,-0.07185198582018155,-0.1679541606129661,0.916505898282626,-0.09110045213438092,-0.2129474891338916,0.9662429791307736,-0.03493636859291231,-0.0816638314850816,-56.17196007122612,-71.21989603140187,-27.31231822243532,-0.01575467049558601,-0.02013514090864809,-0.007540407833375,-5.269120567085624,-6.734160839012741,-2.5218755295568585,0.0411
04013061062,04013061062,Census Tract 610.62; Maricopa County; Arizona,4502,3520,995,Surprise city,Arizona,96348,0.3395686347804995,0.20360439208231257,04013,4502,3520,995,0.010697,0.00781773244399999,0.00314654663299999,0.9068332487819394,0.8622292779782781,0.9296280607233952,-0.10273857001075162,-0.15978432366013062,-0.07569902657826895,-4.947673164289355,-7.694876521686262,-3.645505697859458,-109.899448340501,-170.92129101924172,-80.9752487307743,0.8980079439419157,0.8495423672546837,0.9228691889633944,-0.11357589512001158,-0.1771043311606974,-0.08357718727530851,-5.469575918144635,-8.528971606977763,-4.024901325622456,-121.4921350098764,-189.448503042598,-109.899448340501,-0.5219027538552794,-0.8340950852915006,-0.3793956277629973,-11.592686669375375,-18.5272120233563,-8.427268497623219,0.9410030266843432,0.921735248491811,0.9604697495440389,-0.06269583799696644,-0.0849102295222513,-0.04115720508087563,-0.694409330392688,-0.9404524687729494,-0.4558507890496374,-19.727537795246818,-26.7173996810497,-12.95030650709197,0.9352982512714388,0.9142538870065892,0.9566037085563956,-0.06917766460121796,-0.09378807595137176,-0.04536496258110206,-0.766201031656775,-1.0387821121931864,-0.5024552553353966,-21.767074762976563,-29.510855460033703,-14.274297026573766,-0.07179170126408696,-0.09832964342023698,-0.04660446628575926,-2.039536967729743,-2.793455778984005,-1.3239905194817971,0.921735248491811,0.9026664223776436,0.9604697495440389,-0.0849102295222513,-0.10782895564673568,-0.04115720508087563,-0.6604864288827725,-0.8387630353373118,-0.32014723737779743,-66.38054561635904,-84.29779249621224,-32.17560174651231,0.9142538870065892,-0.09378807595137176,-0.7295440338042481,0.8934700858610353,-0.11923165176403425,-0.9274605465856632,0.9566037085563956,-0.04536496258110206,-0.3528778840921719,-73.3210084225375,-93.21211523474004,-35.46511397911276,-0.06905760492147561,-0.08869751124835146,-0.03273064671437448,-6.940462806178453,-8.914322738527783,-3.28951223260045,0.2629
04013040528,04013040528,Census Tract 405.28; Maricopa County; Arizona,1815,1767,1462,Surprise city,Arizona,191107,0.318865088747287,0.20725021766398444,04013,1815,1767,1462,0.010697,0.00781773244399999,0.00314654663299999,0.9145299198348108,0.8733458339971638,0.9355089450831516,-0.09345793758243312,-0.14502177839809505,-0.06893686613666335,-1.8144909983495063,-2.815605803796827,-1.3384130475709564,-99.97195583192874,-155.12979635244227,-73.74176570638878,0.9063954365409668,0.8615983889418397,0.92929315645221,-0.10327122102054258,-0.1606335536770633,-0.07608669347972992,-2.0050164360309903,-3.118709279485637,-1.4772273386770978,-110.4692251256744,-171.82971236835465,-99.97195583192874,-0.190525437681484,-0.3031034756888098,-0.1388142911061414,-10.497269293745674,-16.699916015912383,-7.648170308878314,0.9459611205325807,0.9282499447496086,0.9638233695670126,-0.05712589904011592,-0.07729605119421323,-0.03753450224934816,-0.31761702243289586,-0.4297620175550566,-0.20868987697798863,-17.974930528177467,-24.321562962934728,-11.810406167401736,0.9407205163910856,0.9213643945576184,0.960278482619736,-0.06301497902515203,-0.08534691150089141,-0.04136458131593211,-0.3503600003316387,-0.4745243814144792,-0.22998491704303323,-19.827957008015773,-26.85480370200788,-13.015558406510088,-0.03274297789874286,-0.04476236385942261,-0.02129504006504459,-1.8530264798383056,-2.533240739073153,-1.205152239108353,0.9282499447496086,0.9106901182052496,0.9638233695670126,-0.07729605119421323,-0.09806835498639072,-0.03753450224934816,-0.8834571366269933,-1.1208746986609648,-0.4290015255580235,-60.42798472140858,-76.66721605068159,-29.343469600412003,0.9213643945576184,-0.08534691150089141,-0.975474644430216,0.9022101040187392,-0.10838927157396323,-1.2388378710992676,0.960278482619736,-0.04136458131593211,-0.47277750936238855,-66.72193190357156,-84.73583249652994,-32.33772293860387,-0.09201750780322272,-0.1179631724383028,-0.04377598380436504,-6.293947182162976,-8.068616445848345,-2.994253338191863,0.0661
04013061040,04013061040,Census Tract 610.40; Maricopa County; Arizona,3224,1782,577,Surprise city,Arizona,54590,0.29851041844322457,0.1544610056754074,04013,3224,1782,577,0.010697,0.00781773244399999,0.00314654663299999,0.9221605740912104,0.8844147759398355,0.9413269970561772,-0.0844098393444116,-0.13069119513221186,-0.06233009690289528,-2.9110529339301587,-4.507163974997567,-2.149586030142553,-90.29320514671709,-139.80037143292702,-66.67450465702709,0.9147179584510996,0.8736180303062707,0.9356524643207564,-0.09323315537972972,-0.14466501984788777,-0.06877290247501992,-3.2153437634246274,-4.989081056616645,-2.3717798905875287,-99.73150630969688,-154.7481717312855,-90.29320514671709,-0.3042908294944686,-0.4819170816190778,-0.2221938604449756,-9.438301162979796,-14.947800298358496,-6.891869120501723,0.9508611320371332,0.9346997476413862,0.9671318928067678,-0.05167828014758727,-0.06986227665449996,-0.03398513422801497,-0.2897676669845614,-0.3917279920808196,-0.19055961284479453,-16.260811839762145,-21.98249113809313,-10.693580967721354,0.9460820546009482,0.9284089917099524,0.9639050944775872,-0.05699077065973319,-0.07711149819670611,-0.03744653465284914,-0.31955557744105934,-0.43237543637928033,-0.20996819073746256,-17.932411753145864,-24.26349250164312,-11.782726752944027,-0.02978791045649792,-0.04064744429846073,-0.01940857789266803,-1.6715999133837218,-2.281001363549985,-1.089145785222673,0.9346997476413862,0.9186481322162154,0.9671318928067678,-0.06986227665449996,-0.08855606943599312,-0.03398513422801497,-0.31513696659144025,-0.3994615181714418,-0.15330121809206337,-54.6164586813588,-69.23076571428801,-26.568668646804745,0.9284089917099524,-0.07711149819670611,-0.3478369843457718,0.910886186324006,-0.0978319959331294,-0.4413036607212638,0.9639050944775872,-0.03744653465284914,-0.16891501257853753,-60.283706125783674,-76.48243686677016,-29.274698887094893,-0.03270001775433157,-0.04184214254982199,-0.01561379448647415,-5.6672474444248815,-7.251671152482148,-2.706030240290148,0.4974
04013040525,04013040525,Census Tract 405.25; Maricopa County; Arizona,855,837,737,Surprise city,Arizona,113885,0.320310668093893,0.19828517869309417,04013,855,837,737,0.010697,0.00781773244399999,0.00314654663299999,0.9139904018358376,0.8725650120378963,0.9350971199292288,-0.09410339319910144,-0.14604641052988854,-0.06940763551456916,-0.8606635174784237,-1.335730977689676,-0.6347977229199411,-100.6623997050788,-156.22584534382176,-74.24534770993462,0.9058072628399616,0.8607510758647337,0.928843168601336,-0.1039876152733834,-0.16177606748312587,-0.07660801500624996,-0.9510639700953716,-1.4795933977562827,-0.7006519257261867,-111.2355520579382,-173.05185938669973,-100.6623997050788,-0.09040045261694796,-0.14386242006660677,-0.06585420280624565,-10.57315235285941,-16.826014042877983,-7.702245942250954,0.9456140858339812,0.9277935789817332,0.9635888306763492,-0.05751385790541966,-0.07782595466710845,-0.03778703962155063,-0.15147192008440707,-0.2049670673320992,-0.0995181970785946,-18.09700359431387,-24.48829956178007,-11.889868229222772,0.9403409000080056,0.9208661282044336,0.9600214418503288,-0.06344411903330627,-0.08593417585014983,-0.04164340128968082,-0.16709020883005318,-0.22632136133692907,-0.1096745407440148,-19.962987912790105,-27.039589168091883,-13.103290411471304,-0.0156182887456461,-0.02135429400482985,-0.0101563436654202,-1.8659843184762377,-2.5512896063118107,-1.2134221822485307,0.9277935789817332,0.9101275725994676,0.9635888306763492,-0.07782595466710845,-0.09874706591279554,-0.03778703962155063,-0.44840737570952294,-0.5689478898700296,-0.21771640765612496,-60.84224907863269,-77.19781409362682,-29.540896561210985,0.9208661282044336,-0.08593417585014983,-0.49512426081439065,0.9015970848314144,-0.10914289411992203,-0.6288452090179147,0.9600214418503288,-0.04164340128968082,-0.2399354864042058,-67.18103945921176,-85.32499443933713,-32.555696934084914,-0.04671688510486771,-0.0598973191478851,-0.02221907874808085,-6.338790380579065,-8.127180345710325,-3.0148003728739283,0.0728
04013613400,04013613400,Census Tract 6134; Maricopa County; Arizona,2563,1926,1123,Surprise city,Arizona,117132,0.27118960385310614,0.1708725644118871,04013,2563,1926,1123,0.010697,0.00781773244399999,0.00314654663299999,0.932502906383234,0.8994927744211199,0.9491931257197872,-0.07238271661646344,-0.11173766864726942,-0.0535263824647751,-1.984474308053491,-3.0634458478153523,-1.4675013009974671,-77.42779196463094,-119.5257841519841,-57.25717132256992,0.9260090123956948,0.8900152475195594,0.9442566296938476,-0.07990309663712875,-0.12357625645961028,-0.05903413177435219,-2.190656137576239,-3.3880174369380804,-1.618504019753799,-85.47234247273661,-132.1895215348451,-77.42779196463094,-0.20618182952274844,-0.3245715891227281,-0.15100271875633187,-8.044550508105676,-12.663737382861026,-5.891639436454619,0.9574780359064295,0.9434274211482924,0.9715905784408688,-0.04441038070739197,-0.05996495075673172,-0.02924011635098445,-0.26913795706268784,-0.3634025217744912,-0.17720238047113557,-13.973933388509234,-18.868251390160495,-9.200538965271836,0.9533265808263538,0.9379492588527492,0.9687944100441596,-0.04895847877564599,-0.06615575476134815,-0.03221074526474395,-0.29670056299204667,-0.4009203344083433,-0.1952051308260207,-15.405013654831082,-20.816216739789372,-10.135261205920076,-0.02756260592935883,-0.03751781263385212,-0.01800275035488513,-1.4310802663218498,-1.9479653496288745,-0.9347222406482416,0.9434274211482924,0.9294391032614177,0.9715905784408688,-0.05996495075673172,-0.07591771907485179,-0.02924011635098445,-0.5264511037809169,-0.6665054585907179,-0.25670814923382745,-46.878994103376385,-59.350441548594645,-22.859140626342604,0.9379492588527492,-0.06615575476134815,-0.5808021131687761,0.9226628490516118,-0.08381951330096542,-0.7358777875877562,0.9687944100441596,-0.03221074526474395,-0.28278823186270596,-51.718799035509896,-65.52785285732469,-25.181498830160812,-0.05435100938785919,-0.06937232899703838,-0.02608008262887851,-4.839804932133499,-6.177411308730043,-2.322358203818211,0.2037
04013040541,04013040541,Census Tract 405.41; Maricopa County; Arizona,3481,2414,971,Surprise city,Arizona,1115189,0.38472968164252785,0.13762240065728032,04013,3481,2414,971,0.010697,0.00781773244399999,0.00314654663299999,0.8902683587348125,0.8384690244513722,0.9169279286714238,-0.12325681373325512,-0.19264990218848088,-0.0905982561235133,-4.5896223931726174,-7.173561268915137,-3.373539948766965,-131.84781365046302,-206.077600371018,-96.91295457532216,0.8799804668290409,0.8238264386017786,0.9090101261822388,-0.13638886054305574,-0.2138479091508985,-0.10009775600620709,-5.078610663118384,-7.962895704055508,-3.727265767770421,-145.89516412290675,-228.7531084187161,-131.84781365046302,-0.48898826994576616,-0.789334435140371,-0.353725819003456,-14.047350472443728,-22.675508047698106,-10.161615024517552,0.930277822336494,0.9076828194452922,0.9531948656661426,-0.07494769410754225,-0.10170643156066916,-0.04910342682253903,-0.5692849647121152,-0.7725380078929477,-0.3729780207220541,-23.5826414545201,-32.00240297816685,-15.450622233722209,0.923578755019822,0.8989334201815768,0.9486365723932008,-0.08274469780169201,-0.11242943865409806,-0.05414447334369646,-0.6285091613433708,-0.8539874345561773,-0.4112686182525316,-26.036005026651647,-35.37644716471323,-17.036811029516635,-0.05922419663125555,-0.08144942666322963,-0.03829059753047753,-2.453363572131547,-3.3740441865463806,-1.5861887957944298,0.9076828194452922,0.8854086154319863,0.9531948656661426,-0.10170643156066916,-0.12942203472021233,-0.04910342682253903,-0.7720553733518248,-0.982445021446478,-0.37274500684566103,-79.51136697753087,-101.17868398006983,-38.38774529821432,0.8989334201815768,-0.11242943865409806,-0.8534539153902714,0.8746979685645226,-0.14325176911192788,-1.087426786958361,0.9486365723932008,-0.05414447334369646,-0.4110116827505621,-87.894327022685,-111.99040030467158,-42.3287005922309,-0.08139854203844654,-0.10498176551188287,-0.03826667590490101,-8.382960045154125,-10.811716324601738,-3.9409552940165824,0.5127
04013040535,04013040535,Census Tract 405.35; Maricopa County; Arizona,3438,2765,1328,Surprise city,Arizona,2254693,0.3700416961280724,0.10445626825781404,04013,3438,2765,1328,0.010697,0.00781773244399999,0.00314654663299999,0.8956223794085724,0.8461239731999707,0.9210393111524634,-0.1165419969299492,-0.18185990667311192,-0.08572998773389588,-4.285981810106933,-6.6881319397436725,-3.1528305476782466,-124.66497411596664,-194.53554216822783,-91.70536787894842,0.8858035790446194,0.832103598358241,0.9134945981189624,-0.12891844609450193,-0.20177343539076428,-0.09469722323390475,-4.741141644246985,-7.420477567133269,-3.482612165055926,-137.9040617872887,-215.83704383750057,-124.66497411596664,-0.45515983414005223,-0.7323456273895967,-0.3297816173776793,-13.239087671322055,-21.30150166927274,-9.592251814359493,0.9337525604419192,0.9122295034953758,0.9555548511426268,-0.07094753188867048,-0.09621536704120548,-0.04651239937113694,-0.617257819119639,-0.837093074905597,-0.4046672439980162,-22.323971758395626,-30.274613920636423,-14.635343363400224,0.9273741505219316,0.90388780193519,0.9512204616990858,-0.07831342876787555,-0.10633200034234055,-0.05128100189706114,-0.681342605756795,-0.9251098225225632,-0.4461550465620179,-24.64168556082441,-33.457859765734646,-16.135806385606433,-0.064084786637156,-0.0880167476169661,-0.0414878025640017,-2.317713802428788,-3.1832458450982313,-1.5004630222062096,0.9122295034953758,0.8909849568167357,0.9555548511426268,-0.09621536704120548,-0.1223534049023089,-0.04651239937113694,-0.9989030033910434,-1.2702667712081257,-0.4828893435167657,-75.21859965294001,-95.65261831386488,-36.362149361202235,0.90388780193519,-0.10633200034234055,-1.103933371194784,0.8807596470047807,-0.1353835332950626,-1.405544895548891,0.9512204616990858,-0.05128100189706114,-0.532396730243086,-83.12751289117348,-105.83922406241648,-40.09011522914804,-0.10503036780374042,-0.13527812434076547,-0.04950738672632027,-7.908913238233466,-10.186605748551615,-3.727965867945803,0.0132
04013061060,04013061060,Census Tract 610.60; Maricopa County; Arizona,1725,1160,495,Surprise city,Arizona,60054,0.406059935778617,0.25342317307252205,04013,1725,1160,495,0.010697,0.00781773244399999,0.00314654663299999,0.8825500567864509,0.8274754656909128,0.9109899342852464,-0.13308020583128036,-0.20849504482291245,-0.09770696948983316,-2.45563920906568,-3.847218327961947,-1.8029207557914853,-142.35589617772058,-223.02714944706943,-104.5171452632745,0.8715920934717843,0.811952528497812,0.90253683612866,-0.1473256899528914,-0.23159909588568364,-0.10798801774052597,-2.7185015118599867,-4.273541786988797,-1.9926299994539505,-157.59429054260792,-247.74155286891573,-142.35589617772058,-0.26286230279430667,-0.426323459026849,-0.189709243662465,-15.23839436488734,-24.714403421846317,-10.997637313766088,0.9252547329686212,0.9011203331582724,0.9497780111173428,-0.08078344737731119,-0.1097297033517946,-0.05287760749859301,-0.294859105842765,-0.4005127692011466,-0.1930029550895203,-25.41888843472112,-34.52696286216781,-16.63818578357934,0.918094629318894,0.8917868586160367,0.9448966773331602,-0.08921234049900618,-0.12134417584028902,-0.05831677048792393,-0.325624515958269,-0.44290552519232873,-0.21285586787840452,-28.071078961919746,-38.18151079244213,-18.34964378262108,-0.03076541011550404,-0.04239275599118214,-0.01985291278888418,-2.6521905271986244,-3.6545479302743225,-1.7114579990417396,0.9011203331582724,0.8773725995466575,0.9497780111173428,-0.1097297033517946,-0.1397666174173945,-0.05287760749859301,-0.424629543672091,-0.5408657196881896,-0.2046245789129099,-85.78374619638201,-109.26580195721004,-41.33829877028483,0.8917868586160367,-0.12134417584028902,-0.4695749686767488,0.8659692562873135,-0.1547754065627215,-0.5989463951222458,0.9448966773331602,-0.05831677048792393,-0.22567292979300857,-94.86363003570683,-120.99927174186784,-45.59049086727446,-0.04494542500465781,-0.05808067543405615,-0.02104835088009868,-9.079883839324811,-11.733469784657808,-4.252192096989633,0.5198
04013040532,04013040532,Census Tract 405.32; Maricopa County; Arizona,4497,2764,587,Surprise city,Arizona,504417,0.3080536750517381,0.16753109007928724,04013,4497,2764,587,0.010697,0.00781773244399999,0.00314654663299999,0.9185750578331626,0.8792077585382765,0.9385947204445216,-0.08864266612998574,-0.1373875972870692,-0.0654225708049973,-4.264103066367281,-6.608949171424467,-3.147114103835049,-94.82105995924574,-146.96351281797791,-69.9825239901056,0.9108064839908484,0.8679619024015939,0.9326655118440784,-0.09792806438787706,-0.152124300885863,-0.0721957521757044,-4.710771661892772,-7.317849588652616,-3.472933990722724,-104.75365047571208,-162.7273646576077,-94.82105995924574,-0.446668595525491,-0.7089004172281497,-0.32581988688767494,-9.932590516466334,-15.763851839629748,-7.245272112245384,0.9485606165920376,0.931670205954286,0.9655792848871856,-0.05422888375101688,-0.07334118190001092,-0.03564773566661189,-0.47163157880189766,-0.6378522849467778,-0.31003031392549396,-17.06337115781106,-23.07714489677199,-11.216726263585166,0.9435645111781634,0.9250994613099138,0.9622030607010784,-0.059810948963489,-0.08096484953523721,-0.03928166604602365,-0.5201791063744896,-0.704155740860994,-0.34163480591480233,-18.819794007760116,-25.47596746964522,-12.360159403574617,-0.04854752757259195,-0.06630345591421616,-0.03160449198930837,-1.7564228499490575,-2.398822572873233,-1.143433139989449,0.931670205954286,0.914908407304474,0.9655792848871856,-0.07334118190001092,-0.09300558615066712,-0.03564773566661189,-0.33656333974873925,-0.4268034667457814,-0.16358777782981654,-57.33617372210209,-72.70927883233072,-27.868445967600778,0.9250994613099138,-0.08096484953523721,-0.3715484187176637,0.9068080781030275,-0.10276917922028524,-0.4716086826739669,0.9622030607010784,-0.03928166604602365,-0.18026391684509252,-63.29615310352022,-80.34219466336745,-30.709355510237227,-0.034985078968924443,-0.04480521592818548,-0.01667613901527598,-5.959979381418133,-7.6329158310367085,-2.840909542636453,0.056
04013040529,04013040529,Census Tract 405.29; Maricopa County; Arizona,885,885,704,Surprise city,Arizona,132344,0.31474363787609855,0.2119602840601008,04013,885,885,704,0.010697,0.00781773244399999,0.00314654663299999,0.9160698735158924,0.8755758516691146,0.9366840842404044,-0.09161978677672522,-0.14210550473005287,-0.06759580612596933,-0.8673503203483072,-1.3452907869261772,-0.639919019244602,-98.00568591506295,-152.01025840973756,-72.30723381294939,0.9080744596755628,0.8640187213495241,0.930577301387432,-0.10123128048032584,-0.15738232898250712,-0.07460175367383587,-0.9583408414587702,-1.4899141142164023,-0.7062432387583847,-108.28710072980454,-168.35187731258785,-98.00568591506295,-0.09099052111046302,-0.1446233272902253,-0.06632421951378265,-10.281414814741584,-16.341618902850318,-7.494262091952842,0.9469512408048484,0.9295523091605474,0.9644923702890472,-0.05602058153497274,-0.07578668800583359,-0.03681483732246805,-0.15600016440369985,-0.21104271795431476,-0.1025180481429873,-17.627137220757046,-23.84663479709771,-11.58396024214546,0.9418036715863896,0.9227864684091918,0.9610117022537796,-0.06179242040496983,-0.08367432145371403,-0.04057005513542085,-0.1720729681476078,-0.23300736167828803,-0.1129751797924798,-19.44327323701783,-26.328515443874352,-12.76555703869828,-0.01607280374390796,-0.02196464372397327,-0.01045713164949248,-1.8161360162607865,-2.4818806467766414,-1.181596796552823,0.9295523091605474,0.912295885842298,0.9644923702890472,-0.07578668800583359,-0.0961356019672576,-0.03681483732246805,-0.4171059549511436,-0.5290999398241214,-0.20261721790213416,-59.24800496465108,-75.15624145228998,-28.780854815644055,0.9227864684091918,-0.08367432145371403,-0.4605169941211033,0.9039601550578428,-0.10624344934319788,-0.5847303340685231,0.9610117022537796,-0.04057005513542085,-0.22328474874608203,-65.41434575583853,-83.05828608927885,-31.716583628704836,-0.04341103916995964,-0.05563039424440175,-0.02066753084394787,-6.16634079118745,-7.902044636988885,-2.9357288130607775,0.1212
