geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003002206,32003002206,Census Tract 22.06; Clark County; Nevada,2167,1360,563,Paradise CDP,Nevada,53581,0.20491812973963563,0.14351279113083906,32003,2167,1360,563,0.01109,0.007296424454,0.004052580321,0.9580745619704644,0.937143822165695,0.96854800519108,-0.04376009936356927,-0.06707207191426319,-0.03247334632909085,-1.0516440207082778,-1.6118780444057303,-0.7804004331811012,-48.52995019419833,-74.38292775291788,-36.01294107896175,0.9539799347704918,0.9310797284071932,0.9654577344290284,-0.04824007670620418,-0.07402187964150955,-0.0357781229971709,-1.1593069706058,-1.778896032201147,-0.8598209252117008,-53.49824506718044,-82.09026452243408,-48.52995019419833,-0.10766294989752234,-0.16701798779541632,-0.07942049203059964,-4.968294872982111,-7.707336769516211,-3.664997324900768,0.9737204530838924,0.9649380329053132,0.9824915010942078,-0.02698880036141471,-0.03633597795821083,-0.01782050927289738,-0.14874902247561106,-0.2002660781361196,-0.09821790145777708,-10.937428123206695,-14.725446921773498,-7.221904518954196,0.9711307854497038,0.961500173273203,0.9807576006206492,-0.029727421870297,-0.04004141423681006,-0.01961993398488443,-0.1638429602172577,-0.22068862441110376,-0.10813544737838802,-12.047276486563064,-16.22710473611057,-7.951135836646178,-0.01509393774164663,-0.02042254627498416,-0.00991754592061094,-1.10984836335637,-1.5016578143370705,-0.7292313176919815,0.9649380329053132,0.9561441071179212,0.9824915010942078,-0.03633597795821083,-0.04586745089531775,-0.01782050927289738,-0.14926409030960783,-0.1884183037700005,-0.07320463779816577,-26.512271813429457,-33.46683903552406,-13.002599964150226,0.961500173273203,-0.04004141423681006,-0.16448560370774523,0.951865723016457,-0.05056834784533028,-0.20772905708699693,0.9807576006206492,-0.01961993398488443,-0.08059647112171836,-29.215915401020467,-36.896812981704606,-14.315536611317649,-0.0152215133981374,-0.01931075331699644,-0.00739183332355258,-2.703643587591013,-3.4299739461805405,-1.3129366471674224,0.9858
32003005316,32003005316,Census Tract 53.16; Clark County; Nevada,2270,1838,942,Paradise CDP,Nevada,58287,0.2856155942678032,0.14920032014362236,32003,2270,1838,942,0.01109,0.007296424454,0.004052580321,0.9270275561293264,0.8914995037573713,0.945031480842888,-0.07871658548680033,-0.12170561597099663,-0.05816580745869422,-1.9816349380203575,-3.06385368813866,-1.464283486707406,-87.29669330486156,-134.97152811183526,-64.50588047169188,0.9200298291341006,0.8813191691249675,0.9397036279189268,-0.08692128052105061,-0.13466271361471316,-0.06416530732631723,-2.1881823922210843,-3.390039551350873,-1.6153166962249077,-96.39570009784512,-149.3409493987169,-87.29669330486156,-0.20654745420072684,-0.326185863212213,-0.15103320951750177,-9.099006792983564,-14.36942128688163,-6.65344535319391,0.9539784478400494,0.9388089110423772,0.969233739087083,-0.04824171055871371,-0.06517949311929859,-0.03174287034404685,-0.3593352618116596,-0.4854987510500688,-0.23644129724316668,-19.550340686162112,-26.41451311480244,-12.864053168833877,0.9494944261313394,0.932899635800148,0.9662096616167674,-0.05319206988338276,-0.0719266699491204,-0.03497205598906035,-0.3962087193111975,-0.5357560600168143,-0.26049434709879177,-21.556513564265373,-29.14886071908674,-14.172706588617617,-0.03687345749953796,-0.05025730896674552,-0.02405304985562509,-2.0061728781032624,-2.7343476042843045,-1.3086534197837372,0.9388089110423772,0.9237255323932958,0.969233739087083,-0.06517949311929859,-0.08257265273276945,-0.03174287034404685,-0.44799376714026645,-0.5675409855184294,-0.21817610700418447,-47.5577247494975,-60.24851226310291,-23.16094554184549,0.932899635800148,-0.0719266699491204,-0.4943686777278792,0.9164256638104328,-0.0911959796521532,-0.6268111106301105,0.9662096616167674,-0.03497205598906035,-0.24037104858277333,-52.480751351154915,-66.54045760404571,-25.517096452523703,-0.04637491058761278,-0.05927012511168117,-0.02219494157858886,-4.923026601657408,-6.291945340942799,-2.356150910678224,0.4182
32003002834,32003002834,Census Tract 28.34; Clark County; Nevada,3577,2809,740,Paradise CDP,Nevada,56679,0.2499659326970964,0.13842701030496513,32003,3577,2809,740,0.01109,0.007296424454,0.004052580321,0.9406171422557226,0.9113830242908476,0.9553491200275828,-0.0631318047233007,-0.09723351581856118,-0.04673776218177493,-2.5043711423422845,-3.857149532660396,-1.854037016345477,-70.01317143814047,-107.83196904278437,-51.83217825958839,0.9348763603933782,0.9029652321349348,0.9509951864120388,-0.06966016295376111,-0.10746235227201388,-0.0515300332621546,-2.7633441280013424,-4.262916529913859,-2.044141282374082,-77.25312071572107,-119.17574866966338,-70.01317143814047,-0.2589729856590579,-0.4057669972534632,-0.1901042660286052,-7.239949277580595,-11.34377962687904,-5.314628628141045,0.9626500179466552,0.95026355739857,0.9750684076866104,-0.03879912881839727,-0.05233962958401544,-0.02556906994099104,-0.4416775698531586,-0.5958185429854547,-0.2910705734605944,-15.723658592138078,-21.211055286061043,-10.362070966913292,0.9589926212124232,0.9454280468391024,0.9726096943660968,-0.04276089083535656,-0.05772195286923302,-0.02816166216783917,-0.48677707268419695,-0.6570892864577089,-0.32058386072367095,-17.32919447077953,-23.392285028754323,-11.412739790803522,-0.04509950283103836,-0.06127074347225425,-0.02951328726307656,-1.605535878641451,-2.1812297426932803,-1.05066882389023,0.95026355739857,0.937909275268272,0.9750684076866104,-0.05233962958401544,-0.06620120556326531,-0.02556906994099104,-0.282600193375483,-0.35744375041550647,-0.1380564625157777,-38.18921532101121,-48.303209515608984,-18.656278718348336,0.9454280468391024,-0.05772195286923302,-0.31166126265130334,0.931916312551638,-0.07305772689174743,-0.3944645369344835,0.9726096943660968,-0.02816166216783917,-0.1520547859749642,-42.11638684477072,-53.30601850465994,-20.547944050670836,-0.02906106927582036,-0.03702078651897705,-0.0139983234591865,-3.9271715237595086,-5.002808989050954,-1.8916653323225,0.4054
32003002970,32003002970,Census Tract 29.70; Clark County; Nevada,2692,1535,395,Paradise CDP,Nevada,37436,0.24512137585822116,0.16084914537060696,32003,2692,1535,395,0.01109,0.007296424454,0.004052580321,0.9424791894144976,0.9141190748414963,0.9567598868176076,-0.06103138534150185,-0.09394938528483814,-0.04519432072577632,-1.822048066773092,-2.8047912541214375,-1.3492439053571297,-67.68380634372556,-104.18986828088548,-50.12050168488594,0.9369123127404856,0.905947536894848,0.9525400714760596,-0.06733574359267613,-0.10381667731833412,-0.04982460050252423,-2.010260143223959,-3.099372153331196,-1.487477574290499,-74.67533964427783,-115.13269514603256,-67.68380634372556,-0.18821207645086704,-0.2945808992097585,-0.13823366893336964,-6.991533300552266,-10.942826865147046,-5.134980272413434,0.9638344956247062,0.951830918339972,0.9758640073425554,-0.03752252543301347,-0.05060676295747633,-0.0247329468817802,-0.23341677893182045,-0.3148100365149548,-0.1538565096036316,-15.20630481640524,-20.50879716709803,-10.023225381344078,0.9602906762771364,0.9471435120279892,0.9734826828075932,-0.04135135819167701,-0.05580620814140027,-0.02723963934923717,-0.25723484019721604,-0.34715428128682446,-0.16944991849000865,-16.75797004542124,-22.615914090346873,-11.03908263778558,-0.02381806126539559,-0.03234424477186964,-0.01559340888637705,-1.5516652290159998,-2.107116923248837,-1.0158572564415025,0.951830918339972,0.9398534888590756,0.9758640073425554,-0.05060676295747633,-0.06399562469458772,-0.0247329468817802,-0.14585312699838113,-0.1844410001833855,-0.07128252098684314,-36.924842278071175,-46.69392409705962,-18.046207844770414,0.9471435120279892,-0.05580620814140027,-0.1608383837983311,0.9340415023651564,-0.07061623864445538,-0.2035221899454871,0.9734826828075932,-0.02723963934923717,-0.07850702841303632,-40.71857817679268,-51.5246050494904,-19.875197066591475,-0.01498525679994997,-0.0190811897621016,-0.00722450742619318,-3.793735898721511,-4.830680952430785,-1.8289892218210588,0.8114
32003002850,32003002850,Census Tract 28.50; Clark County; Nevada,2582,1833,552,Paradise CDP,Nevada,60508,0.2192932229795522,0.13732487567815865,32003,2582,1833,552,0.01109,0.007296424454,0.004052580321,0.9524688528387136,0.92884521998097,0.9643164502914456,-0.04990309868887143,-0.07660563728851162,-0.03700398318183787,-1.4289442910346462,-2.193554928261411,-1.0595861159423543,-55.34253644595841,-84.95565175295937,-41.03741734865819,0.9478418076276098,0.9220143609680336,0.9608188903626356,-0.0550283728283087,-0.08458180515766414,-0.04077887105506059,-1.575703338347466,-2.4219475499705148,-1.1676776897616057,-61.026465466594345,-93.80122191984952,-55.34253644595841,-0.14675904731281977,-0.22839262170910368,-0.10809157381925116,-5.683929020635931,-8.84557016689015,-4.186350651403996,0.9701740325424392,0.9602308441314918,0.980116617213818,-0.03074290432140198,-0.04141624497021703,-0.02028675204253198,-0.22836996725302808,-0.30765559456291874,-0.15069769762767984,-12.458808906329956,-16.784265933601677,-8.221369210457166,0.9672408072585972,0.9563419736528724,0.9781501540690422,-0.03386870414850537,-0.04565106159710835,-0.02233792617632771,-0.25158959532369723,-0.3391134205475798,-0.16593459798257218,-13.725564393000392,-18.50045938612001,-9.052624003413648,-0.02321962807066915,-0.03145782598466107,-0.01523690035489233,-1.2667554866704396,-1.7161934525183344,-0.8312547929564832,0.9602308441314918,0.95028704565456,0.980116617213818,-0.04141624497021703,-0.0523136188931182,-0.02028675204253198,-0.16680915743163743,-0.2106997072292792,-0.08170745603984136,-30.219050259354606,-38.17023681689841,-14.802075369536478,0.9563419736528724,-0.04565106159710835,-0.18386541624788733,0.9454537524779026,-0.05769319480634483,-0.23236662865274893,0.9781501540690422,-0.02233792617632771,-0.08996881892414156,-33.30895221882017,-42.09540374144002,-16.298699080460427,-0.01705625881624989,-0.02166692142346971,-0.00826136288430019,-3.08990195946556,-3.925166924541614,-1.4966237109239486,0.3261
32003002946,32003002946,Census Tract 29.46; Clark County; Nevada,1141,815,269,Paradise CDP,Nevada,45822,0.24318136428720025,0.13988366749922992,32003,1141,815,269,0.01109,0.007296424454,0.004052580321,0.9432258827776568,0.9152170330874052,0.9573254149312816,-0.06019143267692371,-0.09263700723159272,-0.04457688514597891,-0.7616437297496628,-1.1721999720363323,-0.5640620858028219,-66.75229883870838,-102.73444101983632,-49.435765626890614,0.9377288562906668,0.9071445664091332,0.9531594269972236,-0.06640634261342511,-0.10236012762379045,-0.04914243270964667,-0.8402852734640711,-1.295233323311881,-0.621833109353729,-73.64463395828845,-113.51738153478358,-66.75229883870838,-0.07864154371440835,-0.12303335127554817,-0.05777102355090713,-6.892335119580047,-10.782940514947253,-5.063192248107549,0.9643092304292744,0.952459295539527,0.9761827886676236,-0.03701174731557584,-0.0499136337721847,-0.02439831106311985,-0.1222443592357957,-0.1648573931294267,-0.08058403395322941,-14.999307881692722,-20.227900997475672,-9.887611528003609,0.9608109773221628,0.947831345675514,0.973832492291233,-0.04078744269456538,-0.05504001799740633,-0.02687064553288837,-0.1347149259004474,-0.1817890864500764,-0.08874979117880723,-16.52943876079109,-22.305409380377473,-10.889544929914996,-0.01247056666465169,-0.0169316933206497,-0.00816575722557781,-1.5301308790983676,-2.0775083829018035,-1.0019334019113886,0.952459295539527,0.9406331823458518,0.9761827886676236,-0.0499136337721847,-0.06311367573286418,-0.02439831106311985,-0.09796739461366616,-0.123875620922757,-0.04788749660537928,-36.419105804336866,-46.05041669990966,-17.80204334772464,0.947831345675514,-0.05504001799740633,-0.10802914464825154,0.9348938968218692,-0.06964009862451348,-0.13668528029879254,0.973832492291233,-0.02687064553288837,-0.05274004185829086,-40.15953332648756,-50.812371858287186,-19.605963516093254,-0.01006175003458537,-0.01280965937603555,-0.00485254525291158,-3.740427522150695,-4.761955158377528,-1.8039201683686172,0.8996
32003002827,32003002827,Census Tract 28.27; Clark County; Nevada,1913,1234,483,Paradise CDP,Nevada,54608,0.2627246565706133,0.1666982822181564,32003,1913,1234,483,0.01109,0.007296424454,0.004052580321,0.9357308002999676,0.9042164257737814,0.9516436411670534,-0.06868342869490843,-0.1059299206428948,-0.05081351541806611,-1.4571306159453603,-2.247321274525522,-1.0780173678918934,-76.16992242265344,-117.47628199297031,-56.35218859863531,0.9295355785886106,0.8951578638939233,0.9469385236505,-0.07580605092962797,-0.11712139314736622,-0.0560347636348611,-1.6082382575007153,-2.4847502662582093,-1.188787036423396,-84.06891048095741,-129.88762500042913,-76.16992242265344,-0.15110764155535494,-0.23742899173268703,-0.11076966853150272,-7.89898805830397,-12.411343007458813,-5.790364272425652,0.959537513559312,0.9461480617901616,0.9729762023772548,-0.04216873844837629,-0.05691703062620841,-0.02777436648164525,-0.21088097430305072,-0.2846354743949797,-0.13889638817318886,-17.089219959728585,-23.06608382455265,-11.25578510317576,0.9555824261883245,0.9409250145793612,0.9703143182006344,-0.04648220037788955,-0.06278394612247416,-0.03059388204681477,-0.232452097551816,-0.31397523891083823,-0.15299645877818127,-18.837285052821393,-25.443698453066308,-12.398416432591675,-0.02157112324876528,-0.02933976451585851,-0.01410007060499241,-1.7480650930928108,-2.3776146285136557,-1.1426313294159165,0.9461480617901616,0.9328081767485776,0.9729762023772548,-0.05691703062620841,-0.0720317691528262,-0.02777436648164525,-0.20058546321519471,-0.2538524168032854,-0.0978816727600696,-41.5290814110134,-52.5574361911564,-20.26535667910344,0.9409250145793612,-0.06278394612247416,-0.22126148846660665,0.926342476782354,-0.07951435356121757,-0.2802223388299777,0.9703143182006344,-0.03059388204681477,-0.10781813341972954,-45.809831980663894,-58.01704737680698,-22.32259491091709,-0.0206760252514119,-0.0263699220266923,-0.00993646065965993,-4.280750569650498,-5.459611185650581,-2.0572382318136504,0.6484
32003005319,32003005319,Census Tract 53.19; Clark County; Nevada,2385,1692,939,Paradise CDP,Nevada,72144,0.26497626364148286,0.15872137517252444,32003,2385,1692,939,0.01109,0.007296424454,0.004052580321,0.9348711176281774,0.9029575567448656,0.9509912070886276,-0.0696661616170776,-0.10747176600965554,-0.05153443327978638,-1.8426455916151363,-2.8425905958372852,-1.3630677231987016,-77.25977323333906,-119.18618850470796,-57.15168650728309,0.9285962317140448,0.8937870761019596,0.9462244189909362,-0.07689431191655255,-0.11883470542141072,-0.05683174089547448,-2.033827637183644,-3.143136366249416,-1.5031796555759864,-85.27579191545678,-131.78768831234447,-77.25977323333906,-0.1911820455685076,-0.3005457704121306,-0.1401119323772848,-8.016018682117718,-12.601499807636502,-5.874714145798105,0.9589892772215054,0.9454236285546904,0.9726074448989978,-0.0427645269374811,-0.05772689596170018,-0.02816404012190846,-0.29323490307387784,-0.39583135730302654,-0.19311986281036791,-17.33066803037103,-23.394288256680056,-11.413703475790069,0.9549818691105764,0.9401325673855844,0.9699098023791344,-0.0471402990418565,-0.06367977739660817,-0.03102370709838808,-0.3232394231934561,-0.4366500623275781,-0.21272850176240132,-19.10398482230828,-25.806741272315488,-12.572606487139558,-0.03000452011957827,-0.04081870502455154,-0.01960863895203338,-1.77331679193725,-2.412453015635434,-1.1589030113494907,0.9454236285546904,0.9319108402728652,0.9726074448989978,-0.05772689596170018,-0.07306402799992988,-0.02816404012190846,-0.3955067392922068,-0.5005866848094369,-0.19296148681372532,-42.1199935348463,-53.31061606064291,-20.54967910689301,0.9401325673855844,-0.06367977739660817,-0.43629196923555313,0.9253622956335148,-0.08065781880099962,-0.5526143469340538,0.9699098023791344,-0.03102370709838808,-0.21255404488370108,-46.46346850218883,-58.851368150591455,-22.636213512641223,-0.04078522994334632,-0.05202766212461685,-0.01959255806997575,-4.343474967342527,-5.540752089948546,-2.0865344057482167,0.087
32003001711,32003001711,Census Tract 17.11; Clark County; Nevada,2198,1537,691,Paradise CDP,Nevada,65524,0.29273191824390293,0.16909517849013542,32003,2198,1537,691,0.01109,0.007296424454,0.004052580321,0.9243384254351372,0.8875826346457089,0.9429852718520804,-0.08185484069781551,-0.1266556610801248,-0.06046194977779371,-1.9952788629786251,-3.0873355964701275,-1.4738096046325393,-90.7770183338774,-140.4611281378584,-67.05230230357321,0.917094540522242,0.8770607508874463,0.93746573011108,-0.0904001232310764,-0.14017187405565543,-0.06670565961009615,-2.2035771318585367,-3.416804371043327,-1.6260051516369738,-100.25373666326372,-155.45060832772188,-90.7770183338774,-0.2082982688799115,-0.3294687745731997,-0.1521955470044345,-9.47671832938633,-14.989480189863498,-6.924274204023408,0.9522568193096042,0.9365389400216648,0.968073219624139,-0.05013687455135279,-0.06776126145578851,-0.03297971654278055,-0.3122933640579276,-0.4220724263767655,-0.2054245845395229,-20.318371116325803,-27.460795470186433,-13.365295025343062,0.94760970638215,0.9304186848824124,0.9649371494147156,-0.05528678449049373,-0.0747849503112475,-0.03633692682114248,-0.34437120524530346,-0.46582169157120473,-0.22633602948022497,-22.40541348375429,-30.307201793832448,-14.725831456097914,-0.03207784118737583,-0.04374926519443922,-0.02091144494070204,-2.087042367428486,-2.846406323646013,-1.36053643075485,0.9365389400216648,0.920919984746144,0.968073219624139,-0.06776126145578851,-0.08587066907409405,-0.03297971654278055,-0.3416407132578529,-0.4329452551520709,-0.16627810109569408,-49.44149251199029,-62.65488497135613,-24.063401026873237,0.9304186848824124,-0.0747849503112475,-0.37705295350733337,0.913364415126615,-0.09485325182213838,-0.47823390402030114,0.9649371494147156,-0.03633692682114248,-0.18320458223572583,-54.56627402421611,-69.20895861364706,-26.51296414409925,-0.03541224024948047,-0.04528864886823025,-0.01692648114003175,-5.1247815122258285,-6.55407364229092,-2.449563117226014,0.9472
32003002821,32003002821,Census Tract 28.21; Clark County; Nevada,3715,2142,635,Paradise CDP,Nevada,85784,0.2915474440920537,0.18238560244305793,32003,3715,2142,635,0.01109,0.007296424454,0.004052580321,0.9247854751433742,0.8882333807646895,0.943325544814294,-0.08133186222995657,-0.12583023972718685,-0.06007942379728861,-3.350819858163761,-5.184124087104275,-2.4752332088228224,-90.19703521302183,-139.5457358574502,-66.62808099119307,0.917582453199296,0.8777681118169344,0.9378378462042803,-0.08982031697897241,-0.1392530516175303,-0.06628241123698407,-3.7005386763276262,-5.7371352121586945,-2.7307922593964395,-99.6107315296804,-154.43163424384102,-90.19703521302183,-0.34971881816386574,-0.5530111250544198,-0.25555905057361716,-9.413696316658566,-14.885898386390846,-6.879113070622266,0.9525431595067576,0.936916383478577,0.968266285456958,-0.04982119709706008,-0.06733110620523743,-0.03277374728385345,-0.43247923106365355,-0.5844762216688002,-0.2844966771228354,-20.1904402924208,-27.286471599850618,-13.281824328797171,0.9479231482039252,0.93083116775538155,0.9651488359617476,-0.05493784163278138,-0.07430867663296338,-0.03610962655674154,-0.4768949140132986,-0.6450459082501264,-0.3134542009665359,-22.264001587922433,-30.11418806022999,-14.633716198250978,-0.04441568294964498,-0.06056968658132622,-0.02895752384370054,-2.0735612955016336,-2.8277164603793756,-1.351891869453807,0.936916383478577,0.921386361374146,0.968266285456958,-0.06733110620523743,-0.08532103569300772,-0.03277374728385345,-0.3119604694425361,-0.3953119419571284,-0.15184829366826402,-49.127632983076545,-62.25384912710684,-23.913117113112445,0.93083116775538155,-0.07430867663296338,-0.3442891547839991,0.9138732333392448,-0.0942436691641056,-0.4366525508255278,0.9651488359617476,-0.03610962655674154,-0.16730418801821967,-54.21876453291324,-68.76418123236658,-26.34711622334168,-0.03232868534146299,-0.04134060886839935,-0.01545589434995564,-5.091131549836692,-6.5103321052597405,-2.4339991102292355,0.7492
32003002825,32003002825,Census Tract 28.25; Clark County; Nevada,2713,1878,674,Paradise CDP,Nevada,56726,0.30876062195556986,0.1696356553164523,32003,2713,1878,674,0.01109,0.007296424454,0.004052580321,0.9183100046644028,0.8788232540870698,0.9383926342036132,-0.08895688266562116,-0.13788522931019814,-0.06565201340126803,-2.6764608514305968,-4.148576334744914,-1.9752832880462292,-98.65318287617386,-152.91471930500973,-72.80808286200624,0.9105173954451312,0.8675443666093607,0.9324446236189082,-0.0982766556712765,-0.15267880063392952,-0.07244974625828479,-2.95686644621316,-4.593673030069145,-2.179807832129878,-108.98881113944564,-169.32078990302784,-98.65318287617386,-0.2804055947825632,-0.44509669532423146,-0.20452454408364895,-10.335628263271772,-16.406070598018115,-7.538685738431587,0.9483904202293566,0.9314461741084576,0.9654643697556348,-0.05441807368547887,-0.07359934239588163,-0.03577100442671573,-0.4141621280770103,-0.5601458891750667,-0.27224402323476643,-22.053361452449963,-29.826724663209088,-14.496486860211206,0.9433782829239272,0.9248547672419588,0.9620770967967732,-0.06002016169015262,-0.08125084653251491,-0.03941773827637187,-0.4567981960697936,-0.6183795424744062,-0.29999838772097354,-24.32365261287506,-32.92755817222611,-15.974355043715311,-0.0426360679927833,-0.05823365329933949,-0.0277543644862071,-2.2702911604250957,-3.1008335090170123,-1.4778681835041056,0.9314461741084576,0.914631981777393,0.9654643697556348,-0.07359934239588163,-0.09333592081124516,-0.03577100442671573,-0.3619461160758944,-0.45900646565950554,-0.17591429079273763,-53.70120416556297,-68.10184950437767,-26.10004314432309,0.9248547672419588,-0.08125084653251491,-0.39957460723138094,0.9065067067055556,-0.1031357987788303,-0.5072002083332668,0.9620770967967732,-0.03941773827637187,-0.1938481623502557,-59.284066354804295,-75.25225642926807,-28.760854948109156,-0.0376284911554865,-0.04819374267376131,-0.01793387155751807,-5.582862189241321,-7.150406924890401,-2.6608118037860646,0.1883
32003002965,32003002965,Census Tract 29.65; Clark County; Nevada,2624,2235,788,Paradise CDP,Nevada,54542,0.23811405380000247,0.15623030028797483,32003,2624,2235,788,0.01109,0.007296424454,0.004052580321,0.9451790377715836,0.9180911251854644,0.958804151813784,-0.05800061156420257,-0.0892164977610354,-0.04296586337083057,-1.687827076616145,-2.5962143594857716,-1.250313498629309,-64.32267822470064,-98.94109601698824,-47.6491424782511,0.9398650267221884,0.9102786739714523,0.9547790840783204,-0.06398256299368271,-0.09856467979976144,-0.04736270062444107,-1.8619028203262455,-2.868247952521826,-1.378262166203335,-70.95666235999413,-109.30822989793543,-64.32267822470064,-0.17407574371010082,-0.27203359303605446,-0.127948667574026,-6.633984135293477,-10.367133880947195,-4.87609251425404,0.9655503411337016,0.954102574479542,0.9770159368511092,-0.03567878068982854,-0.04810533662535694,-0.02352475766461669,-0.32316116325945327,-0.43571490511360966,-0.21307589287830017,-14.459112450087394,-19.495074054300208,-9.533596996791951,0.9621713339443284,0.9496303245379036,0.9747467877852114,-0.03931593544841606,-0.05304135110323754,-0.02590745876902877,-0.35610475438040445,-0.4804229402453188,-0.2346572486789737,-15.933098629995724,-21.495433568023213,-10.499205757448488,-0.03294359112095119,-0.04470803513170912,-0.02158135580067355,-1.4739861799083305,-2.0003595137230032,-0.9656087606565348,0.954102574479542,0.9426727944553696,0.9770159368511092,-0.04810533662535694,-0.06081347195105083,-0.02352475766461669,-0.2765856001626711,-0.34965207225451683,-0.13525753427364415,-35.09969545211562,-44.37209038762904,-17.164661709853316,0.9496303245379036,-0.05304135110323754,-0.3049656224751355,0.9371240225509088,-0.06709461707953979,-0.3857660341752451,0.9747467877852114,-0.02590745876902877,-0.14895707077423054,-38.70122112628623,-48.95508047909202,-18.903181570333825,-0.02838002231246439,-0.03611396192072824,-0.01369953650058639,-3.6015256741706083,-4.5829900914629755,-1.7385198604805063,0.8749
32003006900,32003006900,Census Tract 69; Clark County; Nevada,1040,803,444,Paradise CDP,Nevada,110389,0.3036884141684811,0.20184425475722945,32003,1040,803,444,0.01109,0.007296424454,0.004052580321,0.9202134055625194,0.8815857287656922,0.9398435284272508,-0.08670444698499873,-0.1343196326466169,-0.06400690088638036,-1.0000144097461814,-1.5491889150930205,-0.7382299920631565,-96.1552317063636,-148.96047260509815,-70.98365308299583,0.9125935843455868,0.8705445605737403,0.934030613649974,-0.09577802995085868,-0.14870627569132236,-0.07062871964360251,-1.1046654862412235,-1.7151187013134357,-0.8146034008814539,-106.21783521550226,-164.9152597416765,-96.1552317063636,-0.10465107649504211,-0.165929786220415,-0.07637340881829735,-10.062603509138668,-15.954787136578366,-7.3435970017593615,0.9496122231163048,0.9330547535386968,0.966289166724947,-0.05306142408144206,-0.07174846514355908,-0.0348868997355206,-0.17267365347846014,-0.2334854335759018,-0.11352971655308332,-21.50356830366876,-29.076641790274195,-14.138196332887093,0.9447152493800838,0.9266118347669328,0.9629812289465702,-0.05852001505871079,-0.07920054814703117,-0.03844184075521965,-0.19043712031347867,-0.25773616601495647,-0.125098283820138,-23.7157061411555,-32.09665828330716,-15.578864734761892,-0.01776346683501853,-0.02425073243905468,-0.01156856726705465,-2.212137837486741,-3.020016493032961,-1.4406684018748015,0.9330547535386968,0.916617133228814,0.966289166724947,-0.07174846514355908,-0.09096804297937036,-0.0348868997355206,-0.23243722149103135,-0.2947012052772772,-0.1130200349893974,-52.350725561043106,-66.3741453327201,-25.454962835449862,0.9266118347669328,-0.07920054814703117,-0.25657908242397,0.9086712090788142,-0.10050807157604616,-0.32560720076469934,0.9629812289465702,-0.03844184075521965,-0.12453666620276237,-57.78808162702027,-73.33495512718453,-28.048798694315845,-0.0241418609329386,-0.03090599548742212,-0.01151663121336495,-5.437356065977163,-6.960809794464442,-2.59383585886598,0.7653
