geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
48375014701,48375014701,Census Tract 147.01; Potter County; Texas,1091,774,296,Amarillo city,Texas,64472,0.4211881267404819,0.23283809016055837,48375,1091,774,296,0.015164,0.006897320142,0.003436016044,0.877116549741246,0.8197659140777428,0.9068018157859644,-0.1400993406121516,-0.21986042945567583,-0.10277679487579826,-2.3177928435375494,-3.637354235522063,-1.700331483388796,-212.44664010426663,-333.3963552265869,-155.8507317496605,0.865691266267658,0.8036349982770692,0.8979737042023338,-0.15514622702779565,-0.2443460055173332,-0.1136183557716712,-2.566727388834597,-4.042441744982342,-1.8796934428914895,-235.2637386649493,-370.5262827664841,-212.44664010426663,-0.24893454529704773,-0.4050875094602788,-0.17936195950269385,-22.817098560682652,-37.12992753989724,-16.440142942501726,0.9217086238026478,0.8964947581997189,0.9473620802898994,-0.08494156849086351,-0.11545549023413525,-0.05556262046502114,-0.22590009831414007,-0.30705115361277746,-0.1477674788521194,-29.186059213713182,-39.6706916812374,-19.091405536449535,0.9142248376027768,0.8867527215482623,0.9422531481406116,-0.09382283095932677,-0.12771009967018643,-0.06128592085188853,-0.24951960641158388,-0.3396419984204421,-0.16298846126444402,-32.23767524697466,-43.88139514475996,-21.05794073184031,-0.02361950809744381,-0.03259084480766466,-0.01522098241232461,-3.0516160332614746,-4.210703463522567,-1.9665351953907768,0.8964947581997189,0.8717174122148157,0.9473620802898994,-0.11545549023413525,-0.14716074955902322,-0.05556262046502114,-0.23571470957573007,-0.3004443814053995,-0.11343702165760476,-79.63334782963854,-101.50148020452686,-38.323318127569166,0.8867527215482623,-0.12771009967018643,-0.2607338030664333,0.8598313842604061,-0.16301872472375686,-0.3328201307338552,0.9422531481406116,-0.06128592085188853,-0.12512175042857357,-88.08574427920043,-112.43923335603216,-42.270861631274855,-0.02501909349070322,-0.03237574932845571,-0.01168472877096882,-8.452396449561897,-10.93775315150531,-3.947543503705683,0.8365
48381021610,48381021610,Census Tract 216.10; Randall County; Texas,2236,1702,491,Amarillo city,Texas,84793,0.559521752798683,0.20057474213319823,48381,2236,1702,491,0.01154,0.006897320142,0.003436016044,0.8289578705444236,0.7525175655434853,0.8693871993139125,-0.20633392302945783,-0.3288726347241839,-0.15023547711441138,-5.324125002855234,-8.486045297747395,-3.876592119593087,-238.10934717599432,-379.51902047170825,-173.37174059003073,0.8135527271667572,0.7314224832733328,0.8573034384339074,-0.2291766306070362,-0.3671988800846032,-0.16644813862728203,-5.913545437270821,-9.474994270330251,-4.294934558180754,-264.4698317205197,-423.747507617632,-238.10934717599432,-0.5894204344155876,-0.9889489725828556,-0.4183424385876666,-26.36048454452538,-44.22848714592378,-18.70941138585271,0.8899064773245123,0.8552840691364293,0.9255536355008064,-0.12371358730468154,-0.1692021821588338,-0.08043441421837366,-0.7234893441691362,-0.9895111642070128,-0.4703884420404133,-42.50818708396805,-58.138141257756345,-27.637393774407364,0.8795870053453879,0.8420180880847536,0.918420883003456,-0.13689719598270947,-0.1876229432013634,-0.08882541600073471,-0.8005883969413939,-1.09723760409218,-0.5194598537479349,-47.03809617752021,-64.46754430623854,-30.52055544934988,-0.0770990527722577,-0.10772643988516696,-0.0490714117075216,-4.529909093552156,-6.3294030484821935,-2.883161674942515,0.8552840691364293,0.8216671678631408,0.9255536355008064,-0.1692021821588338,-0.21703779719060512,-0.08043441421837366,-0.5730174349655683,-0.7350167725377932,-0.27239791550149467,-116.70416190744773,-149.69791701380717,-55.47819052983598,0.8420180880847536,-0.1876229432013634,-0.6354008930748462,0.8056854619844427,-0.2411791538809092,-0.8167735094236164,0.918420883003456,-0.08882541600073471,-0.30081474947356773,-129.4095505244086,-166.34898358933123,-61.265733090339666,-0.06238345810927781,-0.08175673688582319,-0.02841683397207306,-12.70538861696086,-16.65106657552407,-5.787542560503678,0.1412
48375011000,48375011000,Census Tract 110; Potter County; Texas,1180,745,324,Amarillo city,Texas,96016,0.44401755563277234,0.24851638645905952,48375,1180,745,324,0.015164,0.006897320142,0.003436016044,0.8689802965239999,0.8082674672534014,0.9005180942093474,-0.15077407853790337,-0.23721421499015777,-0.1104718566238222,-2.6978789897995443,-4.244597300210687,-1.9767303759354948,-228.63381269487664,-359.7116356110752,-167.51952338436396,0.8568620768676695,0.7912443259460136,0.8911312792318979,-0.16704896505115863,-0.2638321277114975,-0.12216911616203216,-2.9890939971222084,-4.7208854538482345,-2.1860355234276456,-253.31305060357695,-400.0750384617148,-228.63381269487664,-0.29121500732266403,-0.4762881536375474,-0.2093051474921508,-24.67923790870034,-40.36340285063961,-17.73772436374159,0.9163830261606106,0.8895593750261156,0.9437279119606392,-0.09124675103348562,-0.1241520555844202,-0.05962744910495758,-0.23357634888287795,-0.31780839888831747,-0.15263624948163362,-31.352530051393018,-42.65884548836476,-20.488087178742767,0.9084159269211144,0.87920962772589,0.9382778846464854,-0.10081733528086692,-0.1373851792166324,-0.0657823405661635,-0.2580754362460975,-0.35168297159714235,-0.1683917373099213,-34.640998153838595,-47.20576799961642,-22.60291775972098,-0.02449908736321956,-0.03387457270882488,-0.01575548782828767,-3.2884681024455795,-4.546922511251662,-2.1148305809782113,0.8895593750261156,0.8632522974701811,0.9437279119606392,-0.1241520555844202,-0.15840989121090934,-0.05962744910495758,-0.27744653746361253,-0.35400360960249494,-0.13325135225577603,-85.6316473653125,-109.26037333410336,-41.12696057277038,0.87920962772589,-0.1373851792166324,-0.30701901867870335,0.8506511963788603,-0.17556996834531363,-0.3923517783954926,0.9382778846464854,-0.0657823405661635,-0.14700588347426863,-94.75895638231584,-121.0962278998434,-45.37218625749032,-0.02957248121509081,-0.03834816879299768,-0.0137545312184926,-9.12730901700334,-11.835854565740023,-4.245225684719938,0.8416
48381020100,48381020100,Census Tract 201; Randall County; Texas,1150,875,431,Amarillo city,Texas,53508,0.5482106922973979,0.20736427660013293,48381,1150,875,431,0.01154,0.006897320142,0.003436016044,0.832794351496972,0.757802731897406,0.8723876293851748,-0.20077663615569796,-0.31960463839471026,-0.1462794362464327,-2.6645067384222676,-4.241473156136199,-1.941274398426408,-231.69623812367544,-368.8237527074956,-168.8064694283833,0.8176953874821796,0.7370751733300958,0.8605585987076819,-0.22294929787872064,-0.3567137195545651,-0.1620359165566645,-2.9587601321485013,-4.733947772208633,-2.1503786486234944,-257.2834897520436,-411.647632365968,-231.69623812367544,-0.2942533937262337,-0.4924746160724336,-0.2091042501970863,-25.587251628368147,-42.82387965847249,-18.182978278007507,0.8924651140903336,0.8585813997638031,0.9273178314398806,-0.120491976898474,-0.1647119309538983,-0.07837891831246592,-0.3622608200718797,-0.4952087327213379,-0.2356473182288735,-41.401236579643395,-56.59528373958148,-26.931122083299822,0.8823692680449811,0.845589581312151,0.9203467266586004,-0.1333123627658147,-0.1826068131637115,-0.08654702736933483,-0.4008054901610267,-0.5490099473024451,-0.26020485277634886,-45.806341732688765,-62.7439939774223,-29.73769746015416,-0.03854467008914697,-0.0538012145811072,-0.02455753454747536,-4.405105153045368,-6.148710237840823,-2.8065753768543273,0.8585813997638031,0.8256494213648568,0.9273178314398806,-0.1647119309538983,-0.21116780818053435,-0.07837891831246592,-0.48964656608729146,-0.62774804196011,-0.23300053604542456,-113.6070918996036,-145.64919767055918,-54.06044919847437,0.845589581312151,-0.1826068131637115,-0.5428434873657146,0.8099817783872739,-0.23459567447438712,-0.6973931139054323,0.9203467266586004,-0.08654702736933483,-0.2572822412501422,-125.9497650500498,-161.80814707782653,-59.69425551047382,-0.05319692127842318,-0.06964507194532232,-0.02428170520471764,-12.342673150446211,-16.15894940726736,-5.633806311999454,0.2313
48381021300,48381021300,Census Tract 213; Randall County; Texas,2808,1883,672,Amarillo city,Texas,82696,0.4956200809174383,0.21988711230607544,48381,2808,1883,672,0.01154,0.006897320142,0.003436016044,0.8508665248684812,0.7828677317275672,0.886474657251007,-0.17527246727043394,-0.2773549853604049,-0.12806383332044655,-5.679585116620667,-8.987499699213876,-4.149821435342412,-202.2644272300807,-320.06765310590725,-147.7856636517953,0.8372353974653649,0.7639364495571848,0.8758564989685192,-0.1944072157333367,-0.30900940854392966,-0.14173954429485008,-6.299633628932076,-10.01323975746823,-4.592973549984496,-224.34592695627052,-356.59685745969483,-202.2644272300807,-0.620048512311409,-1.025740058254355,-0.4431521146420838,-22.08149972618978,-36.52920435378757,-15.781770464461676,0.9044584148185284,0.8740800301911096,0.9355647021069444,-0.10563402763038177,-0.14406000075457526,-0.06887316050717153,-0.6834540824542134,-0.9320708283374548,-0.44561060272033254,-36.2960213730331,-49.49924738913726,-23.664928450362854,0.8954213886623683,0.8623951749317981,0.9293540818477876,-0.1167926215095858,-0.15956121864791778,-0.07601614877695566,-0.755650388060165,-1.0323639903977655,-0.4918258669057381,-40.13013213277562,-54.82549072744374,-26.11927068007106,-0.0721963056059517,-0.10029316206031104,-0.0462152641854055,-3.834110759742522,-5.32624333830648,-2.454342229708205,0.8740800301911096,0.8444198315638116,0.9355647021069444,-0.14406000075457526,-0.18424504330750244,-0.06887316050717153,-0.6677179789466371,-0.8539756164364312,-0.3192270394046584,-99.36279448610672,-127.07970482684988,-47.50402372093131,0.8623951749317981,-0.15956121864791778,-0.7395661104802986,0.8302602899283228,-0.20444156143651168,-0.947586460502964,0.9293540818477876,-0.07601614877695566,-0.3523347838594516,-110.05448072623491,-141.00988995579823,-52.43077140765649,-0.07184813153366154,-0.09361084406653296,-0.0331077444547932,-10.691686240128204,-13.930185128948358,-4.926747686725179,0.5574
48375012000,48375012000,Census Tract 120; Potter County; Texas,794,552,164,Amarillo city,Texas,79407,0.4991704076253869,0.2416583759347422,48375,794,552,164,0.015164,0.006897320142,0.003436016044,0.8496342451495956,0.7811498319612806,0.8855165404825431,-0.17697704124900163,-0.28016413635939585,-0.1292843829377502,-2.13084180367889,-3.37323671722058,-1.5566118959972268,-268.36798534998616,-424.8408963753879,-196.0468382868044,0.8359017020253519,0.7620926586838296,0.874815250727554,-0.1963129128425572,-0.3121763982440767,-0.14309849898974003,-2.363649874213563,-3.7586712649607046,-1.722936837112252,-297.68890103445375,-473.384290297318,-268.36798534998616,-0.23280807053467312,-0.3854345477401244,-0.16632494111502516,-29.320915684467646,-48.543393921930026,-20.947725581237425,0.9036437131514132,0.8730249869588916,0.935005664933945,-0.10663083851106434,-0.1454425874835668,-0.0695122366671935,-0.20224467009387295,-0.27585817136907387,-0.1318425285644267,-36.638527190919014,-49.97430640744091,-23.884516044280197,0.8945342110275263,0.8612502109094392,0.9287432414136516,-0.11790022971992108,-0.16110276355584008,-0.07672385155437332,-0.22361910866173185,-0.30556052753145396,-0.1455206604638622,-40.510708090893445,-55.35516803106051,-26.362438489830108,-0.02137443856785889,-0.02970235616238009,-0.0136781318994355,-3.872180899974438,-5.380861623619582,-2.477922445549911,0.8730249869588916,0.8431393403663463,0.935005664933945,-0.1454425874835668,-0.18604357799921575,-0.0695122366671935,-0.1645189104574204,-0.2104451473230932,-0.07862949661313716,-100.31640881550024,-128.32021178237392,-47.944815008010465,0.8612502109094392,-0.16110276355584008,-0.1822330831049117,0.828875473585688,-0.20645384242585063,-0.23353243230416665,0.9287432414136516,-0.07672385155437332,-0.08678699053843872,-111.11773360055592,-142.39782457571135,-52.91889666977971,-0.01771417264749131,-0.02308728498107345,-0.00815749392530156,-10.801324785055677,-14.077612793337472,-4.974081661769244,0.9821
48381021200,48381021200,Census Tract 212; Randall County; Texas,3739,2366,1100,Amarillo city,Texas,84670,0.5191655613711667,0.2122328534825066,48381,3739,2366,1100,0.01154,0.006897320142,0.003436016044,0.8427273997489283,0.7715449209951332,0.8801398109564427,-0.1866233378645663,-0.29610081381937825,-0.13618312403492577,-8.05243497958058,-12.776175680727365,-5.876037606846419,-215.3633318957095,-341.70033914756254,-157.15532513630433,0.8284300157270322,0.7517913740255228,0.8689740997280204,-0.20710256873345848,-0.3301562568421419,-0.15078228489547535,-8.93607406186539,-14.24560197960015,-6.505963075607064,-238.99636431841108,-381.00032039583175,-215.3633318957095,-0.8836390822848106,-1.4694262988727864,-0.6299254687606455,-23.63303242270154,-39.299981248269226,-16.84743163307423,0.8990690648592448,0.8671068066353301,0.9318634453000818,-0.1122616037918696,-0.1532604661245144,-0.073118604494649575,-0.9126435013700472,-1.2459484249378985,-0.5944260278430262,-38.57326717540351,-52.660542051475,-25.123669815850644,0.8895540887332267,0.8548301962731479,0.925310527644418,-0.12415873600677194,-0.1698229711114057,-0.08071827794472482,-1.00936259350952,-1.380595196693622,-0.6562084392149896,-42.66114089220287,-58.35144533785385,-27.73492980621258,-0.09671909213947294,-0.1346467717557236,-0.06178241137196338,-4.087873716799364,-5.69090328637885,-2.611259990361935,0.8671068066353301,0.8359638951320659,0.9318634453000818,-0.1532604661245144,-0.1962239108927301,-0.073118604494649575,-1.162795149970214,-1.4887610462366845,-0.554754665889466,-105.70864999729218,-135.34191329424405,-50.432242353587824,0.8548301962731479,-0.1698229711114057,-1.2884557391430809,0.82111932428149,-0.2178497940905693,-1.6528377499825797,0.925310527644418,-0.08071827794472482,-0.6124137847252753,-117.13233992209824,-150.25797727114357,-55.67398042957048,-0.12566058917286682,-0.164076703745895,-0.05765911883580932,-11.423689924806077,-14.916063976899544,-5.241738075982665,0.8556
48375010200,48375010200,Census Tract 102; Potter County; Texas,1297,993,436,Amarillo city,Texas,60609,0.5360494107850041,0.21737597068895584,48375,1297,993,436,0.015164,0.006897320142,0.003436016044,0.8369390200054986,0.7635265862886562,0.8756251463379753,-0.1948301800929656,-0.3097120885610439,-0.14204120813818918,-3.831863091655861,-6.091326921888752,-2.7936250056291287,-295.44048509297306,-469.647411093967,-215.3912880207501,0.8221729757862223,0.7432015048444691,0.8640722299064658,-0.21628906501545667,-0.3455301065479832,-0.1573106568975699,-4.253910174317017,-6.795785240794622,-3.093940065149591,-327.98073818943845,-523.9618535693618,-295.44048509297306,-0.42204708266115665,-0.7044583189058704,-0.3003150595204622,-32.540253096465435,-54.31444247539479,-23.154592098724923,0.8952242838337457,0.8621407641719944,0.9292183886491538,-0.11703850985538324,-0.15990339577598625,-0.07617327876361178,-0.39933117424554626,-0.545584618942736,-0.2599004797001636,-40.21461976289489,-54.943063337637064,-26.17326079558546,0.8853704843381852,0.84944643519936,0.9224218359185156,-0.12947067661454786,-0.17723726719190477,-0.08410269690139645,-0.4417492788205962,-0.6047271630104368,-0.2869553683855892,-44.48633220751221,-60.89900936660995,-28.89782158968673,-0.04241810457504996,-0.05914254406770081,-0.0270548886854256,-4.271712444617318,-5.955946028972891,-2.7245607941012695,0.8621407641719944,0.829952543257554,0.9292183886491538,-0.15990339577598625,-0.2048881687560252,-0.07617327876361178,-0.48086654183251976,-0.6161461718432345,-0.22907068959572,-110.29049124599078,-141.31792932184277,-52.53914898984404,0.84944643519936,-0.17723726719190477,-0.5329935073912715,0.8146265983307559,-0.22755628412955223,-0.6843144442969299,0.9224218359185156,-0.08410269690139645,-0.2529162862458519,-122.24621729157604,-156.95285419654357,-58.008322533452265,-0.05212696555875174,-0.06816827245369539,-0.02384559665013189,-11.955726045585262,-15.634924874700776,-5.469173543608232,0.31
48375011500,48375011500,Census Tract 115; Potter County; Texas,2777,1785,613,Amarillo city,Texas,78919,0.47668171280889016,0.23099120389539984,48375,2777,1785,613,0.015164,0.006897320142,0.003436016044,0.8574700838735507,0.7920954866105793,0.8916030430440257,-0.166221444697618,-0.2624740538278481,-0.12157535553702888,-6.999656178995024,-11.05289474558572,-5.119590255916456,-252.0581987394679,-398.0156552245488,-184.35686913635055,0.8443857095207917,0.7738473372156655,0.8814317624089114,-0.18429289923383824,-0.2922445447677589,-0.13451777284159488,-7.7606528640978,-12.306542860835489,-5.664600987966336,-279.4617523981923,-443.1596276858296,-252.0581987394679,-0.7609966851027758,-1.2536481152497672,-0.5450107320498807,-27.40355365872437,-45.143972461280775,-19.625881600643886,0.9088166711474556,0.8797294838643119,0.938552403853462,-0.10033192804156874,-0.13671306730267369,-0.06547060760192978,-0.6153646743401664,-0.8385007024274429,-0.4015501337632265,-34.47421144762837,-46.97482926764386,-22.49580581306591,0.9001687117225375,0.8685284763985387,0.932619257748724,-0.11090286407136736,-0.15137272659916037,-0.07224892869350392,-0.6801992761904635,-0.928412624235452,-0.44312353350255423,-38.106402027476946,-52.01191172187406,-24.824847815269145,-0.0648346018502971,-0.089911921808009,-0.04157339973932772,-3.632190579848577,-5.037082454230196,-2.329042002203234,0.8797294838643119,0.8512832320064729,0.938552403853462,-0.13671306730267369,-0.1746971658809747,-0.06547060760192978,-0.578030674974957,-0.7386296182414521,-0.27681347693984415,-94.29537927813328,-120.49422809811618,-45.157174052176856,0.8685284763985387,-0.15137272659916037,-0.6400125537026927,0.83768644301458,-0.19376409674400685,-0.8192456934558203,0.932619257748724,-0.07224892869350392,-0.3054726065538789,-104.40661561218478,-133.6453007268875,-49.83239911156262,-0.06198187872773575,-0.0806160752143682,-0.02865912961403477,-10.11123633405151,-13.15107262877132,-4.67522505938577,0.6874
48375013900,48375013900,Census Tract 139; Potter County; Texas,2006,1351,324,Amarillo city,Texas,85349,0.5651277013946755,0.1971553877025945,48375,2006,1351,324,0.015164,0.006897320142,0.003436016044,0.8270630025839891,0.7499118272402369,0.8679039634438817,-0.20909773121963457,-0.33349010333670404,-0.15220121363653574,-6.360540540406364,-10.144430117557548,-4.629806282390363,-317.0757996214539,-505.70439269977805,-230.79792035844284,0.8115073414906466,0.7286370043921602,0.8556946936135043,-0.23227474216451796,-0.37242549303986405,-0.16864111401358628,-7.065561665506598,-11.328805113971736,-5.129891348921457,-352.22141901827507,-564.7460176456499,-317.0757996214539,-0.7050211251002336,-1.1843749964141883,-0.5000850665310939,-35.14561939682122,-59.04162494587181,-24.929464931759416,0.8886410946568867,0.853654553909336,0.924680515167914,-0.12531370202512424,-0.1714340366609313,-0.081454603613453,-0.5817134323240303,-0.795806685714224,-0.37811696790407806,-43.05798906913621,-58.9050100454644,-27.987932487348484,0.8782113231630652,0.8402535917958049,0.9174678971464804,-0.1386780990232362,-0.19011690014056612,-0.0899563931448848,-0.6437517339867966,-0.8825336155291353,-0.4175827652534704,-47.65001731952602,-65.3244719118531,-30.90916101061957,-0.06203830166276636,-0.08672692981491137,-0.03946579734939237,-4.592028250389812,-6.419461866388702,-2.921228523271086,0.853654553909336,0.8197006216288597,0.924680515167914,-0.1714340366609313,-0.21995759624149147,-0.081454603613453,-0.38310908064380167,-0.491546218697319,-0.1820291869243893,-118.24354340858076,-151.71179589423426,-56.181847816169544,0.8402535917958049,-0.19011690014056612,-0.4248602683944179,0.8035645901326262,-0.2444550348279442,-0.5462914219123974,0.9174678971464804,-0.0899563931448848,-0.2010284057181226,-131.12971246741293,-168.6084635532091,-62.045804233988456,-0.0417511877506162,-0.05474520321507842,-0.01899921879373331,-12.88616905883216,-16.89666765897482,-5.863956417818924,0.9715
48381020600,48381020600,Census Tract 206; Randall County; Texas,2406,1817,381,Amarillo city,Texas,106927,0.5857943374034842,0.17676342970108813,48381,2406,1817,381,0.01154,0.006897320142,0.003436016044,0.8201148087984897,0.7403833343572135,0.8624577600088268,-0.21934147423218864,-0.3506516875723313,-0.15947707397260305,-6.090068674010533,-9.735928261850797,-4.427919233347077,-253.1200612639457,-404.6520474584703,-184.03654336438393,0.8040112385747877,0.7184595102201552,0.8497900026758199,-0.24376370879171705,-0.3918668843197208,-0.1767613137965834,-6.768157877892133,-10.880278091189284,-4.907820300277448,-281.3033199456414,-452.2143845049578,-253.1200612639457,-0.6780892038815995,-1.1443498293384895,-0.4799010669303714,-28.183258681695744,-47.56233704648751,-19.94601275687329,0.8839917158057125,0.8476740307174833,0.9214688185771204,-0.13123232052978237,-0.17969875655337217,-0.08522391625160265,-0.8193150239971677,-1.1219026718678986,-0.5320734610721757,-45.09163588316829,-61.7447810604237,-29.283074357301903,0.873158356244819,0.8337805620337487,0.913963197059281,-0.14526762854413633,-0.1993563361093602,-0.09413595997907404,-0.906940836572648,-1.2446296814995348,-0.587713499219485,-49.91419023514848,-68.49915693448183,-32.34526688054403,-0.08762581257548019,-0.1227270096316362,-0.05564003814730933,-4.822554351980197,-6.754375874058129,-3.0621925232421208,0.8476740307174833,0.812491413363558,0.9214688185771204,-0.17969875655337217,-0.23078223788260424,-0.08522391625160265,-0.4722265840188807,-0.6064677905279017,-0.2239581376082163,-123.94398530679284,-159.17789777635215,-58.78166341423001,0.8337805620337487,-0.1993563361093602,-0.523884324015799,0.7957939954626397,-0.2566066164128869,-0.6743311318868827,0.913963197059281,-0.09413595997907404,-0.247377909935916,-137.5024472482412,-176.98979839550728,-64.92858528501732,-0.0516577399969183,-0.06786334135898098,-0.02341977232769965,-13.558461941448376,-17.81190061915511,-6.146921870787311,0.6269
48375015300,48375015300,Census Tract 153; Potter County; Texas,2696,1544,510,Amarillo city,Texas,117335,0.5452669669123501,0.20509925353711947,48375,2696,1544,510,0.015164,0.006897320142,0.003436016044,0.8337957115291349,0.7591842834215022,0.8731701938211723,-0.1993345446285106,-0.31720324279262757,-0.14525210214035633,-8.149223557677198,-12.967948649115163,-5.938217356004756,-302.2709034746735,-481.00699737074046,-220.26028768563637,0.818776977860564,0.7385534473786476,0.861407785470162,-0.2213338027810277,-0.3539981480681003,-0.1608903667549203,-9.048600397361575,-14.4722032650534,-6.577543141887465,-335.6305785371505,-536.8027917304673,-302.2709034746735,-0.8993768396843791,-1.5042546159382368,-0.6393257858827086,-33.35967506247697,-55.79579435972689,-23.7138644615248,0.8931322098140846,0.8594416191257186,0.9277775180473902,-0.1196550622758988,-0.16354616502894842,-0.07784461311868171,-0.6347950859926467,-0.8676465493280698,-0.4129819243651944,-41.11367137258075,-56.194724697413854,-26.74753396147632,0.8830947994135716,0.8465215510172676,0.9208485931042202,-0.13238125812094073,-0.18130483364339267,-0.08595485456404622,-0.7023102118231386,-0.961859993839324,-0.4560084484236612,-45.48641268284577,-62.29663172534482,-29.534225934174945,-0.0675151258304919,-0.09421344451125412,-0.04302652405846674,-4.37274131026502,-6.101907027930967,-2.7866919726986232,0.8594416191257186,0.8266889718399899,0.9277775180473902,-0.16354616502894842,-0.20964478064134065,-0.07784461311868171,-0.5752954316825212,-0.737453455773172,-0.2738288011849372,-112.8030258201022,-144.59871681826905,-53.69192180096808,0.8465215510172676,-0.18130483364339267,-0.6377639152745711,0.811103655178509,-0.2328880453385682,-0.8192147370318049,0.9208485931042202,-0.08595485456404622,-0.3023576563405111,-125.05174809305316,-160.63034059447153,-59.285814968727664,-0.06246848359204993,-0.08176128125863291,-0.0285288551555739,-12.248722272950967,-16.031623776202533,-5.59389316775959,0.8254
48375014702,48375014702,Census Tract 147.02; Potter County; Texas,1257,927,401,Amarillo city,Texas,61232,0.5156921140754924,0.23720753279588352,48375,1257,927,401,0.015164,0.006897320142,0.003436016044,0.8439231761660335,0.7732049158971266,0.8810714780084473,-0.1849419807890901,-0.29331821285658777,-0.1349816955377739,-3.5252064672340033,-5.590981866354922,-2.5729060759364475,-280.44601966857624,-444.7877379757297,-204.68624311348032,0.8297231457003817,0.7535708095156727,0.8699859856807259,-0.20522128999533332,-0.32701530814696733,-0.14944380307177452,-3.9117533813519674,-6.23328718685495,-2.8485704480339487,-311.1975641489234,-495.88601327406127,-280.44601966857624,-0.3865469141179641,-0.6423053205000278,-0.27566437209750116,-30.751544480347174,-51.098275298331565,-21.930339864558565,0.8998620820176818,0.868131993165122,0.9324085354120092,-0.11128140632149731,-0.15189856827427875,-0.07249125466030161,-0.3544520746006208,-0.48382532566252445,-0.2308981927359246,-38.23646975195478,-52.19259176510512,-24.908111406248608,0.8904172137863674,0.855942000957576,0.9259059277621092,-0.1230690338382476,-0.16830345850683884,-0.08002332636207883,-0.3919978710282884,-0.5360779666808029,-0.25488924864532336,-42.28671747877976,-57.82933836901865,-27.496143327435096,-0.03754579642766764,-0.05225264101827842,-0.02399105590939876,-4.050247726824988,-5.63674660391353,-2.58803192118649,0.868131993165122,0.8372059764250025,0.9324085354120092,-0.15189856827427875,-0.19444918951743856,-0.07249125466030161,-0.4201249148541571,-0.5378125028931359,-0.2004981517458272,-104.7693054499145,-134.1178311454204,-49.99953908873496,0.855942000957576,-0.16830345850683884,-0.46549797656531977,0.8224614515694442,-0.2158624554278766,-0.5970378571514324,0.9259059277621092,-0.08002332636207883,-0.22133054679954936,-116.08428343274808,-148.88724617242704,-55.19465007470059,-0.04537306171116268,-0.05922535425829656,-0.02083239505372217,-11.314977982833586,-14.76941502700662,-5.195110985965628,0.5873
